# Temperature (K)	C55 Attenuation (Neper/m)
0.29714999999999997	0.0
0.29755	-0.3029324634422169
0.29795	-0.03981939219111906
0.29835	0.23700673791190635
0.29875	-0.31111833592045657
0.29914999999999997	-0.7591470765205655
0.29955	0.15428668187083064
0.29995	0.02440696189493812
0.30035	-0.2582447898210389
0.30075	-0.4861781140203927
0.30115	-0.43269758469163494
0.30155	0.032445982531444574
0.30195	-0.5174869298498699
0.30235	-0.011053668219929237
0.30275	1.7429582530910919
0.30315	3.089888476592048
0.30355	3.239571616504543
0.30395	4.737950507486215
0.30475	4.918062712972212
0.30555	3.5943844623181644
0.30595	3.629718901870724
0.306375	3.748269164555176
0.30685	2.796302352870296
0.30732499999999996	2.0875456069951603
0.30784999999999996	1.7799633056982118
0.30825	2.8929971340902827
0.30865	2.871288874476048
0.30905	3.276285327420621
0.30945	3.201000520092616
0.30984999999999996	2.769619622017629
0.31025	0.9751875193647928
0.31065	0.007019434013478135
0.31105	-0.6936301696138468
0.31145	-0.31655646970480084
0.31184999999999996	-0.0700458043326355
0.3135	0.47539320945941066
0.31962500000000005	0.9303599303604094
0.328025	2.7210288246224783
0.33895000000000003	1.7294981753245626
0.352975	1.9800006565158115
0.36487500000000006	1.7922018370566792
0.36845	1.6621605936341879
0.36885	2.2171964621466262
0.36924999999999997	4.143433439855306
0.369675	3.8367495240428697
0.3702	3.708214662833005
0.37070000000000003	2.5673682561288684
0.37127499999999997	0.42011897284325783
0.371925	-0.9448483873976123
0.37260000000000004	-0.8365215328453549
0.37320000000000003	-1.1506868210385541
0.3737	-0.478340397849757
0.37439999999999996	0.47079181846627804
0.375	1.1610336063502047
0.375825	1.8157023594150234
0.376425	2.1656596270755646
0.377125	2.2022202050105437
0.37785	0.28098205279754246
0.37875000000000003	-1.310944701210671
0.379675	-1.9653666748379526
0.380375	-2.248871933242661
0.381125	-2.720821309991717
0.38187499999999996	-2.368138949330838
0.38255000000000006	-1.0007787964845882
0.38355	-0.49796125974055944
0.38475000000000004	-0.1795940732830423
0.3855	0.9408729432306308
0.386475	2.339722777948334
0.3874	1.9816263992910423
0.388425	1.9694851586327455
0.389425	2.259041955243828
0.3903	2.608213783414063
0.3914	2.5969100146788553
0.39207500000000006	2.3530409450352967
0.392975	1.671374909258511
0.39385	0.6542193211419554
0.394725	0.05910224790568254
0.39549999999999996	0.6377167662067175
0.39635	2.3735936312545034
0.39732500000000004	3.782614689315213
0.398125	5.090632733297787
0.39880000000000004	5.424143844261689
0.399625	4.168979490410053
0.40045	2.131240410244713
0.40115	1.4772483428328282
0.401675	1.2490267619154813
