# Temperature (K)	C55 Attenuation (Neper/m)
0.4537	0.3170067611416698
0.4575	0.24101729990383092
0.4594	0.24982530909721845
0.4629	0.19139313870772412
0.463	0.2271326023287088
0.4631	0.29350005535940227
0.4632	0.30920525879730576
0.4633	0.31596787732894427
0.4634	0.37291281557241973
0.4635	0.2874852051027119
0.4636	0.3896105613426357
0.4637	0.40525373191172775
0.4638	0.4282036699088394
0.4639	0.3990182438865304
0.4641	0.4046443346222759
0.4642	0.36862957623918646
0.4643	0.4105401122942567
0.4645	0.3874536994844675
0.4646	0.36236309200256756
0.4647	0.28676560221771297
0.465	0.31580769543404585
0.4652	0.2971386757812411
0.4653	0.24681533134673828
0.4655	0.2468388977992504
0.4657	0.2493253245816618
0.4659	0.29788586876486534
0.466	0.35974048277626025
0.4661	0.4050042068452626
0.4663	0.46993555527711806
0.4664	0.5365664162673056
0.4665	0.5526218883959473
0.4666	0.48746412094413927
0.4669	0.5187078965827823
0.467	0.470090863161829
0.4671	0.3706477642990649
0.4672	0.3619930800050497
0.4673	0.3125355857025056
0.4674	0.22581555747558468
0.4678	0.3032554316866367
0.4679	0.3250447604140163
0.4681	0.395699830459705
0.4684	0.42744906279921224
0.4686	0.43808393320068717
0.4688	0.3893797552611886
0.4689	0.47572422466640774
0.4691	0.456783031313023
0.4694	0.40062872353672674
0.4699	0.4639878278331935
0.4702	0.4738219973098694
0.4704	0.416167931498137
0.4705	0.5292341891409933
0.4709	0.4365072282297433
0.471	0.3925512540154159
0.4711	0.31001414691229456
0.4713	0.22768780456055993
0.4714	0.16679312142412073
0.4719	0.1712670330224455
0.472	0.10873064312283987
0.4722	0.14387146829227504
0.4724	0.12196976591701514
0.4725	0.13827140596026766
0.4727	0.15135191514025337
0.4731	0.16834198716759374
0.4733	0.16052039646143612
0.4734	0.199469780549407
0.4737	0.23264112183824182
0.4738	0.2455786270355702
0.474	0.22379370379661623
0.4744	0.27853887408440414
0.4747	0.3648700255102426
0.4751	0.2979858824983239
0.4754	0.2406591302715242
0.4757	0.16953968183537427
0.4761	0.084273426460868
0.4762	0.10378116941342341
0.4766	-0.04438640709435049
0.4767	-0.192855064291507
0.477	-0.19464378943666816
0.4771	-0.20014046558310383
0.4774	-0.1709052318973363
0.4777	-0.1681595907014639
0.4781	-0.12229143801545206
0.4782	-0.0988414565633775
0.4784	0.040225207140395014
0.4785	0.15155384902442393
0.4789	0.22671797592192888
0.4792	0.23259491260563436
0.4796	0.43287781020626426
0.4798	0.44264116457532054
0.48	0.5973327871678293
0.4804	0.5394816652073473
0.4808	0.562665162474957
0.4811	0.6388158618605644
0.4812	0.7480479746258766
0.4815	0.6885276260519504
0.482	0.6763620849565655
0.4823	0.728515222602141
0.4825	0.6605055129288644
0.4827	0.7495953438005358
0.4831	0.8109165511227161
0.4833	0.7932353152095288
0.4837	0.7976449749299377
0.4838	0.9255103159562736
0.4841	0.8211426943141191
0.4842	0.9251122241174699
0.485	0.8488843022579431
0.4854	0.7233695218206435
0.4855	0.7075646346035569
0.4858	0.7186584722117573
0.4859	0.6391116748563945
0.4866	0.5597501870776682
0.4868	0.658394168264067
0.487	0.6344096016005665
0.4872	0.6193642906312107
0.4877	0.43460977363531583
0.4879	0.47490166320596927
0.4883	0.49633880185763246
0.4886	0.5523190555561541
0.4887	0.48692044163385617
0.4891	0.43482901934265783
0.4894	0.47848875048970285
0.4895	0.6270222862117976
0.4899	0.519993923737502
0.4904	0.33732351175109443
0.4907	0.3400018551785706
0.4909	0.29820475035478466
0.4911	0.3146264989460974
0.4915	0.24012726838031995
0.4918	0.17709173175637716
0.4919	0.1715943959674746
0.4922	0.22271454673523294
0.4924	0.05329998143548664
0.4927	-0.05871123820543289
0.4928	-0.025770555582994348
0.4936	-0.08535564298341569
0.494	-0.16392237626547512
0.4941	-0.18268244301100367
0.4942	-0.09563297033309937
0.4945	-0.05370834695975191
0.4949	0.05602472348670062
0.4953	-0.004504934086355661
0.4954	0.11988259565885073
0.4958	0.18863249011337757
0.4962	0.2998987881333619
0.4963	0.280672718770802
0.4964	0.4032658510841429
0.4967	0.4265544778401136
0.497	0.4423731341292978
0.4972	0.35421959583516127
0.4975	0.37814742626090947
0.498	0.4083821347116441
0.4983	0.4093336073149203
0.4984	0.34807796490247256
0.4985	0.30357503591636714
0.4987	0.27413173285975745
0.4989	0.34120234514455205
0.4994	0.3156249843804062
0.4996	0.2764081620344996
0.4998	0.18664152288278046
0.5	0.3170149034287988
0.5002	0.1805958787112445
0.5004	0.24766361606970122
0.5011	0.19920068327337503
0.5012	0.1529618497671663
0.5015	0.03394287671625307
0.5017	0.05746979678849584
0.5019	-0.06580786985745135
0.5021	0.031096191345056923
0.5027	0.0059792352840304375
0.5028	-0.00620122573207027
0.5029	0.1287962063880741
0.5032	0.16693409372652468
0.5033	0.23859217264021026
0.5037	0.3004254038844465
0.504	0.3815752910450101
0.5042	0.3783970191143453
0.5043	0.399655675116378
0.5045	0.5276516945367575
0.5049	0.5795569904813647
0.505	0.6076118668008803
0.5051	0.6295419326717138
0.5054	0.704878852769184
0.5055	0.7441571507869185
0.5056	0.7709525624023854
0.5058	0.5806262759890615
0.5062	0.5596149512566626
0.5066	0.5305482285496055
0.5068	0.4804976878554612
0.5069	0.35046862145617297
0.5073	0.28639445673405817
0.5075	0.29131057885075506
0.5078	0.32425295408546617
0.5079	0.3048371944709629
0.508	0.29786387850930396
0.5083	0.3593554509404271
0.5086	0.40019134950955504
0.5088	0.4264956433991074
0.5091	0.35642858035862446
0.5092	0.33704106197023975
0.5095	0.39405181465139094
0.5096	0.40396726217920786
0.5097	0.3293071601406723
0.5099	0.3679812242543221
0.51	0.4352474479403554
0.5102	0.5539709907690167
0.5104	0.6082404847256839
0.5107	0.5926316348569571
0.5111	0.5284901762913137
0.5112	0.591785819735378
0.5113	0.5862461019839316
0.5114	0.4595178071010082
0.5115	0.45448921733935777
0.5116	0.46404830592553026
0.5119	0.4877286055790364
0.5121	0.48795289393245866
0.5122	0.5861313001784652
0.5123	0.4820060699379951
0.5124	0.49202113578627404
0.5125	0.37092994645769295
0.5126	0.28452135096966913
0.5127	0.3049686733367025
0.5128	0.408969641130966
0.5134	0.3124742719477922
0.5138	0.30020566078434285
0.5142	0.2776369311447411
0.515	0.2639750739825786
0.5154	0.24178603710606694
0.5158	0.12344298558309674
0.5166	0.06789625682199585
0.5169	-0.007656994741410017
0.5177	-0.013932569085511659
0.518	0.020152938086539507
0.5188	0.061988816796144874
0.5191	0.1648096926510334
0.5195	0.2414652316032857
0.5202	0.2813961658227413
0.5206	0.3873361431594162
0.5213	0.518514665775001
0.5216	0.6103152152417124
0.5224	0.6661181822419167
0.5227	0.6322112714073569
0.5231	0.6094840643262387
0.5238	0.5503571386715294
0.5241	0.4027216527611017
0.5245	0.2137934622753619
0.5252	0.052393467032459284
0.5255	-0.09170444476018247
0.5259	-0.13974705524742603
0.5266	-0.1468954779473961
0.5269	-0.07628618327100867
0.5272	-0.0322470642360031
0.5279	0.007318673588883939
0.5282	0.08832362314154807
0.5285	0.18437348512401286
0.5292	0.26797470756406483
0.5295	0.3618489808536083
0.5302	0.3989016560039431
0.5305	0.5193328398412973
0.5308	0.681458414332667
0.5314	0.759361988598755
0.5317	0.7742933925640045
0.5323	0.7828445723280311
0.5326	0.7189983313105017
0.5332	0.6685471868674426
0.5335	0.6545892699754745
0.5338	0.694988589733839
0.5344	0.7631402461390167
0.5347	0.8327982786244661
0.5353	0.8217645181741773
0.5356	0.8617893927065552
0.5362	0.9397207533142478
0.5364	0.9798216190455378
0.5367	0.9100134439233898
0.5373	0.7821654030121863
0.5376	0.6847167404235392
0.5378	0.5833215372903169
0.5384	0.4611838140658051
0.5387	0.34290855131774833
0.539	0.14923656824976206
0.5395	0.08650050412063592
0.5397	0.11718269410943094
0.54	0.15318693519969884
0.5405	0.1987046453702419
0.5408	0.2562908852871715
0.541	0.26297568436712027
0.5415	0.35295446935509744
0.5418	0.35499632192244235
0.542	0.31351595910797414
0.5425	0.38268457599247085
0.5427	0.4976542176279395
0.543	0.6366635747918963
0.5435	0.7198848806853562
0.5437	0.7657121566922456
0.5439	0.8550617249150037
0.5444	0.9445204327016086
0.5447	0.9534160521413355
0.5449	0.9530160918698698
0.5454	0.8898505788030207
0.5456	0.9674683553831755
0.5458	1.0124310147283495
0.5463	1.096765519984615
0.5465	1.2310434384271502
0.5467	1.3061726036747814
0.5472	1.4020241412467271
0.5474	1.4348117151696442
0.5478	1.396085626911372
0.548	1.400494397484806
0.5483	1.3419181260812252
0.5487	1.2338803369285642
0.5489	1.1206578707455606
0.5491	1.0146016138605773
0.5496	1.0649220012793421
0.5498	1.1127253301840483
0.5502	1.1756666151673585
0.5504	1.203686460586539
0.5506	1.2567071103091507
0.551	1.363005466958782
0.5512	1.3883210964101522
0.5514	1.3617341402651846
0.5518	1.3112881981235205
0.552	1.1717950538732111
0.5522	1.1525329216383398
0.5526	1.0828959348478406
0.5528	0.9202973329062729
0.5532	0.8309810846112669
0.5534	0.7239906693409353
0.5536	0.6703789422421664
0.554	0.6760371160427212
0.5542	0.5467258528806269
0.5544	0.4183808807948708
0.5548	0.38636853565861884
0.5549	0.2851078022670208
0.5551	0.11249234926486906
0.5555	-0.0318070355403961
0.5557	-0.169224851897809
0.5559	-0.24816627507766498
0.5562	-0.2488318106957763
0.5564	-0.22308813507800096
0.5568	-0.21350300099169317
0.557	-0.0852149435585261
0.5573	0.03327396512031555
0.5575	0.18734561505596048
0.5577	0.319821141527143
0.5581	0.3798362250838636
0.5583	0.4144288678653538
0.5586	0.4622409615133165
0.5588	0.49882836440309575
0.5592	0.5550060334748537
0.5594	0.584206153904745
0.5596	0.6022870549267054
0.5599	0.6309958563984424
0.5601	0.6662954638179599
0.5603	0.6827396492340654
0.5607	0.5894523799818217
0.5609	0.5199656707367808
0.5612	0.5091087583319336
0.5616	0.5521688217164069
0.5618	0.6108776966242999
0.5621	0.639250840592581
0.5623	0.7030429658479989
0.5625	0.781566512970528
0.5628	0.7331171774172276
0.563	0.6863957389390976
0.5632	0.5668449078553408
0.5636	0.4875005141698807
0.5638	0.4635275638262897
0.5642	0.4852887612900645
0.5644	0.6128949135142534
0.5646	0.7651116050380438
0.5649	0.7843231773669004
0.5651	0.8524274233994902
0.5655	0.8973741347768396
0.5657	0.9122151418455928
0.5659	0.8623707769438624
0.5663	0.7870667764384507
0.5665	0.7303048666965424
0.5667	0.7642431435441495
0.5671	0.7955128401517868
0.5673	0.8411393933929503
0.5677	0.7649527550674975
0.5679	0.7053787456825376
0.5681	0.6483440771698952
0.5685	0.6417812673108756
0.5686	0.5675688691969185
0.5688	0.5226013376377523
0.5692	0.43984522118364566
0.5694	0.5227819621961771
0.5696	0.6229447383832394
0.57	0.7725620599729837
0.5702	0.8865360897699475
0.5706	1.0180526983126015
0.5708	1.1497927216946096
0.571	1.2500378447584808
0.5714	1.2133355435382782
0.5716	1.18221424985677
0.5719	1.0601458412461966
0.5723	0.8835730625848441
0.5725	0.7789930331387609
0.5729	0.613547532686141
0.5731	0.4716381383394719
0.5733	0.4888045888926058
0.5737	0.42498660393590626
0.5738	0.35866459006706464
0.5743	0.3430650974623859
0.5745	0.3251323545617879
0.5747	0.3212443580185891
0.5751	0.2924669060989231
0.5756	0.22437913456400338
0.5758	0.2321983624382824
0.576	0.2385636659871011
0.5764	0.20634578707228002
0.5766	0.14756007332886156
0.5768	0.1344877822058379
0.5773	0.18150367388233235
0.5775	0.1933229473818301
0.5777	0.25947045302018523
0.5781	0.29905161793743673
0.5783	0.3144616009667516
0.5785	0.35496125443438586
0.579	0.38253598301002967
0.5792	0.34123891971205467
0.5794	0.2410795041359961
0.5798	0.11179281518394646
0.5801	0.09098799786130485
0.5803	0.12196169713774907
0.5808	0.12286518700420856
0.581	0.12284423450807935
0.5815	0.18764510843902826
0.5817	0.20321503068720403
0.5821	0.30454831743344357
0.5824	0.3850861682689697
0.5828	0.4812919166205347
0.583	0.5532513787703692
0.5833	0.5717674660762668
0.5837	0.5454521596298605
0.5839	0.7024332164520501
0.5842	0.7511090829835325
0.5846	0.7753216165251047
0.5849	0.8230933401334255
0.5853	0.974041526671499
0.5856	1.193313308658844
0.5858	1.3232918071028053
0.5863	1.2698863213216782
0.5865	1.2934993481529773
0.5867	1.2769242371432483
0.5872	1.226300868272233
0.5874	1.0639621795687049
0.5876	0.8698376669282197
0.5881	0.7709931703949451
0.5884	0.8189244596287608
0.5889	0.7538441305181891
0.5891	0.6677863583900034
0.5896	0.5783180271142214
0.5898	0.5203028935939074
0.5901	0.4698563025864928
0.5906	0.5076990564620019
0.5908	0.5013995547778904
0.5911	0.5623604083832561
0.5915	0.6175168554431707
0.5918	0.7244336638998448
0.5925	0.7316653323359787
0.5927	0.8037226736944376
0.5932	0.8125115725478054
0.5934	0.8888698727158726
0.5936	0.8803373563901573
0.5941	0.9115861282417654
0.5944	0.8244524248875678
0.5949	0.8607283729527353
0.5952	0.8716992054666548
0.5954	0.9572760506000577
0.596	0.968359643992585
0.5962	0.993558802708435
0.5965	1.018767119983977
0.597	1.0769539557929306
0.5972	1.1018575894912601
0.5975	1.070710704329258
0.598	0.9809941626818954
0.5982	0.9445422891793669
0.5987	0.8793590997811407
0.5989	0.7980683044463603
0.5992	0.8518402240172236
0.5996	0.9164687908653377
0.5999	0.9660238452654539
0.6002	0.9383879195499389
0.6007	0.8939174516791581
0.6009	0.9208261163107068
0.6014	0.9473008842074364
0.6017	0.8514735536716103
0.6022	0.7560409220999986
0.6025	0.7101182516863673
0.6027	0.7364181796687603
0.6032	0.6508227115430145
0.6035	0.5527524748883366
0.6037	0.550806394246024
0.6042	0.5803601985930413
0.6045	0.6491539586069166
0.605	0.7217458488552779
0.6052	0.7049178031738847
0.6058	0.822944798739627
0.606	0.937991035769528
0.6062	0.9506401173504173
0.6068	0.9932874467423289
0.607	0.9780906863244354
0.6073	0.9226559666650473
0.6078	0.965249176636064
0.608	0.8702372313875912
0.6086	0.7861704294170409
0.6088	0.7560613438087671
0.6091	0.6997064304804326
0.6096	0.6556872224900872
0.6099	0.6915228856461226
0.6104	0.6345808411881535
0.6107	0.6646337699078231
0.6109	0.7531209650250048
0.6114	0.8169601348095625
0.6117	0.8697275932811408
0.6119	0.9110916158783198
0.6124	0.8954281900743126
0.6127	0.9488396086131274
0.6129	0.9969006550631434
0.6134	0.934813836356625
0.6137	0.8893129815280645
0.6139	0.8345545794415443
0.6145	0.7351330468497395
0.6147	0.6275732099144875
0.6149	0.6060418794264137
0.6155	0.5851697668300062
0.6157	0.5985601976114481
0.616	0.49662196765916633
0.6165	0.37489772005937994
0.6168	0.31192945955052664
0.617	0.25057923996689624
0.6175	0.21960122025171813
0.6178	0.1797202203223378
0.618	0.17182256221502712
0.6185	0.27616850998515474
0.6188	0.4537362330260635
0.619	0.6829343949377744
0.6196	0.8980218333059042
0.6198	1.0126396434248477
0.6201	1.1290644657066196
0.6206	1.2147565227933228
0.6209	1.2493778998032212
0.6211	1.278482856960693
0.6216	1.146675331950462
0.6221	1.0796249103399873
0.6224	0.9986540652212739
0.6229	0.9575840721039981
0.6231	0.9084030455643415
0.6234	0.8929959395567835
0.6239	0.8080746537140726
0.6241	0.8654388659301162
0.6243	0.8957274020316959
0.6248	0.8958978366239876
0.6251	0.8684398851224273
0.6253	0.8470704883137614
0.6258	0.7514847867257117
0.6261	0.7472536044328422
0.6264	0.6896923435851932
0.6269	0.6688895137714326
0.6271	0.633338009439683
0.6276	0.4907020127866417
0.6279	0.3791612982417405
0.6281	0.33740081219002604
0.6287	0.2046031270375579
0.6289	0.10066370932116797
0.6291	-0.06483993662652665
0.6297	-0.17538781031703365
0.6299	-0.1636138097050548
0.6304	-0.13129560702611798
0.6306	-0.034717955493533736
0.6309	0.06126419484746748
0.6314	0.1740328196901828
0.6317	0.2579213958898663
0.6319	0.42826207896825963
0.6324	0.5173262347400396
0.6327	0.5810450462823837
0.6329	0.5781884122573047
0.6334	0.5991905665224522
0.6336	0.6254310553360938
0.6339	0.6701983977109194
0.6344	0.6748809764227985
0.6347	0.7079787389375269
0.6349	0.7654697467639267
0.6354	0.8946335579468041
0.6357	1.070971352214542
0.6359	1.115093952078098
0.6364	1.182573989632374
0.6367	1.246550936983624
0.6369	1.3624148864432186
0.6374	1.4421086182950944
0.6376	1.5031310536765545
0.6379	1.497935770378831
0.6384	1.6920298999840497
0.6386	1.8473679300264507
0.6391	1.8760257802371143
0.6393	1.895550600818467
0.6396	1.925893377911848
0.64	1.861852933652699
0.6403	1.763067800651413
0.6408	1.5212257009198993
0.641	1.3411791388809888
0.6412	1.2022130351646751
0.6417	1.0422759153547645
0.642	0.8817292020123659
0.6422	0.8344787074186115
0.6427	0.8190145123683124
0.643	0.8337505544269561
0.6435	0.8092093377573519
0.6437	0.8402603296895563
0.6442	0.8802648743813961
0.6446	0.9115208286925167
0.6449	0.8530754191202163
0.6451	0.8446031328556955
0.6456	0.8493661866523325
0.6458	0.8474648970378666
0.6461	0.8231120502709359
0.6465	0.7812909119030564
0.6468	0.7763603677573769
0.6472	0.7841627916454286
0.6475	0.706067398423329
0.6477	0.6119857059259175
0.6482	0.5157641574207901
0.6484	0.49347010960002535
0.6488	0.49149327738473403
0.6491	0.4351639849400044
0.6493	0.38522238843142986
0.6498	0.41711312831779424
0.65	0.5049725767291307
0.6503	0.6735909381615102
0.6507	0.7105783861396731
0.651	0.7188048284234583
