# Temperature (K)	C55 Attenuation (Neper/m)
0.7451	5.431920903931583
0.7454	4.972480177088542
0.7461	5.345545793115305
0.7464	5.279625720801543
0.7467	5.156755837530968
0.7474	4.258303010620565
0.7477	3.528532251948026
0.7481	2.651878838424321
0.749	1.9198869638639104
0.7501	2.1438805827355445
0.7507	2.9080164848193326
0.7517	3.834726046667975
0.7527	4.0953865158177924
0.7533	4.3644061343652645
0.754	4.693632194520394
0.7543	4.091200501421387
0.7549	3.8740485801024747
0.7553	4.145070347208729
0.756	4.475803805071458
0.7566	3.9439435670295273
0.757	4.213338482800073
0.758	3.7222468291155097
0.7587	3.428754866202099
0.7593	3.6075024043238324
0.7597	4.279009142895434
0.76	5.027004702129322
0.7606	5.665452959410516
0.7616	5.91988298420701
0.7648	5.702175528782235
0.7655	4.98792329012527
0.7658	4.184822197809504
0.7661	3.4876462459992545
0.7691	2.6913367160838275
0.7694	2.3915385922529215
0.7698	2.570754047209055
0.7705	2.405611202109135
0.7708	3.049283455718368
0.7714	3.5725443036557216
0.7721	4.0663720445826055
0.7727	3.6396527324467582
0.7734	3.892070483690237
0.7737	4.0794507339002095
0.7747	4.367685821717464
0.7753	4.21946025716013
0.776	4.7378840437194665
0.778	5.252752989036517
0.7783	5.166257157719396
0.779	5.510110724595289
0.7793	6.144124728926181
0.7803	6.5482331914830185
0.7825	6.787281650235705
0.7832	6.8626148072472315
0.7838	6.805776547658707
0.7845	6.6317073993983975
0.7855	7.009657856066948
0.7865	7.188565504251289
0.7875	7.381986477031492
0.7878	6.990305104219122
0.7885	6.671355784455125
0.7888	5.744254415142159
0.7891	5.127465043972153
0.7897	5.185745788313093
0.7901	5.583218910413325
0.7904	5.582188019925173
0.7907	5.879731127612475
0.7914	6.217604773720074
0.7917	5.686417326358827
0.7921	5.331012939469462
0.7948	5.325247249048501
0.7958	5.623151639893151
0.7964	5.698972676018111
0.7968	6.520657531355562
0.7974	6.342517485285553
0.7977	6.309718527417216
0.798	5.777263386156659
0.7991	5.294284138929365
0.8013	5.168085736644856
0.8023	6.117073623018394
0.805	6.099779150650902
0.806	6.683933979670212
0.8064	6.978680143624104
0.8074	6.792800376584235
0.8077	6.475981332615072
0.8083	7.14082723063769
0.8106	7.028904398431154
0.8113	6.29427371285239
0.8117	5.590307014214829
0.812	5.483644688425401
0.8123	4.99385664809405
0.813	4.9227418074018665
0.8136	5.444737095245026
0.8143	5.576055271233724
0.8146	5.111077589627878
0.8149	4.893639368888484
0.8152	4.767001321382076
0.8188	4.6014904930615
0.8195	4.758804036837386
0.8199	5.075619433792704
0.8202	5.21866341277084
0.8211	5.155463223238821
0.8215	5.848103654559464
0.8221	6.233229207425086
0.8224	6.310322727692793
0.8228	6.267530845992831
0.8238	6.760395583019127
0.8245	6.064385064615593
0.8248	5.840518315142896
0.8251	5.026041628796983
0.8258	5.094292208405806
0.8261	4.366759896666961
0.8271	4.527418620449192
0.8275	4.3926368432504415
0.8281	4.931853900475268
0.8284	4.524611347709288
0.8288	4.873197217866448
0.8294	4.516758674868187
0.8298	4.32907533869927
0.8308	4.264244356449827
0.8315	4.8080006358666765
0.8325	4.755379849918191
0.8331	4.884862783536034
0.8341	5.128437536102841
0.8348	5.079960514063556
0.8357	4.596244541888257
0.837	4.532765499616357
0.8376	4.865432764822537
0.8386	4.575589910077703
0.839	4.643927595739325
0.8397	4.3836215869906985
0.84	4.151305769648839
0.8403	4.115593418010261
0.841	4.233742538714793
0.8423	4.513198506007816
0.8429	5.724812704964017
0.8449	6.574292376552239
0.8456	7.016336420467657
0.8465	7.500644856276374
0.8495	7.5191019957591
0.8502	7.089293584036231
0.8505	6.884053531440965
0.8508	6.483679629133265
0.8514	6.1692593785099055
0.8517	5.874302722052992
0.8521	5.666978327306997
0.8527	5.032997201268785
0.8531	4.664894294323174
0.8534	4.766825271265543
0.8541	5.021615912494614
0.8544	4.762696855822487
0.8551	4.8813736974528
0.8557	5.2609501485111725
0.8563	5.704612953659129
0.8567	5.784816076496176
0.857	6.091854594677094
0.858	6.206728368875484
0.8583	6.419333143865499
0.8593	6.716073106622718
0.8603	6.9255705650254
0.8609	7.244361986998115
0.8616	7.452723195242202
0.8619	7.441143162021133
0.8626	5.935459156913049
0.8629	5.1140763641451805
0.8632	4.765649377124443
0.8639	4.422858830033746
0.8645	4.14050143958496
0.8655	5.114680446008578
0.8659	5.295755610526368
0.8668	5.2821489938935375
0.872	5.883199683606533
0.873	6.054000438417275
0.8733	6.005649671838397
0.8744	6.628211979427501
0.8753	6.932434546030765
0.8767	6.571480427701566
0.8774	6.693616008490141
0.8783	6.7893017176234345
0.8786	6.4867609172897716
0.8795	5.99123415085582
0.8802	6.104922154157196
0.8816	6.085887208053329
0.8826	5.58688139302855
0.8832	5.335943418436031
0.8839	4.8998757372032
0.8849	4.278920516025176
0.8852	3.743318139801056
0.8859	4.075933877912082
0.8862	4.719620486557574
0.8866	5.623315032696867
0.8873	6.599216971141504
0.8901	6.9579490990411434
0.891	6.849412098043328
0.892	6.4043442883602895
0.8923	5.9877954862075145
0.8927	5.870098347514422
0.8934	5.52761127681081
0.8987	5.636281133465675
0.8994	5.4650622869121515
0.8997	5.788375192007127
0.9	5.625711147729617
0.9006	6.44997330133265
0.901	6.908439319969605
0.9013	7.818951659049416
0.9019	7.996496704887915
0.9023	7.85621880388908
0.903	7.855685972673184
0.9034	7.901213166940444
0.905	7.967487016286857
0.9059	7.9925133767944
0.9069	8.011298515495616
0.9072	8.179590130168286
0.9082	7.92931510469156
0.9092	7.209149414229387
0.9095	7.140409668185972
0.9098	7.338145706121911
0.9105	6.735489957279592
0.9108	6.444138434625784
0.9117	6.208033991438634
0.9125	5.616938054836939
0.9128	4.840029527781237
0.9131	4.420315137656026
0.9138	4.127550306364632
0.9141	4.136007871410612
0.9145	4.64421207094002
0.9152	5.622500056488925
0.9155	6.385667676987083
0.9162	7.071501391941869
0.9166	7.378472311245239
0.9175	7.7676581970399985
0.9194	8.13811158307134
0.9201	8.32908036173203
0.9204	7.991062917497794
0.9207	8.305643636750677
0.9234	8.189168307295537
0.9245	7.488564186286952
0.9261	7.197471345326203
0.9265	7.555117356317304
0.9268	7.803358348847889
0.9274	7.6098330112534365
0.9281	8.027933744730403
0.9288	8.240864528274486
0.9294	8.485558397308472
0.9301	8.20497884287607
0.9304	8.557218525370306
0.9308	8.380209892136774
0.9328	7.965312909267824
0.9338	7.338445462260486
0.935	7.3017044347828435
0.9357	6.830586933015632
0.9367	6.702537800080909
0.937	6.53904243151701
0.9381	6.202933923215555
0.9387	5.54840835380091
0.9395	5.296262397618543
0.9398	5.3264035613522145
0.9402	5.919422573497888
0.9405	6.599146119482905
0.9414	7.158936238851361
0.9417	7.559669072233031
0.9424	7.763117813072289
0.9427	7.8853990371317275
0.943	7.511907772353569
0.9437	7.529638281447032
0.944	7.312496204546791
0.9443	7.100883784100413
0.945	6.951602107637525
0.948	7.424538628292323
0.9489	7.029991788870283
0.9492	7.310920896950585
0.9498	7.2473624882474645
0.9502	6.719721497658043
0.9519	6.02321672202677
0.9525	6.469683976081959
0.9528	5.990936294550622
0.9531	6.266240420670387
0.9534	6.797244876746184
0.9545	7.7054049810001946
0.9555	8.065653894970868
0.9558	8.407855721029147
0.9561	8.236484810290705
0.9568	8.43103219071316
0.9571	8.253901278591378
0.9574	7.883124517617526
0.958	7.9208781177654695
0.9584	8.162895603781852
0.9587	7.484534514148786
0.9593	7.608036126494802
0.9603	7.832247464368886
0.9607	7.728500857327382
0.961	7.602349273690016
0.9617	7.946898309883483
0.9626	7.308074275070903
0.9633	6.882396772590593
0.9636	7.0494456636886715
0.9639	7.103535342311754
0.9646	7.107107564057467
0.9649	7.733902564877484
0.9659	8.20031668315519
0.9727	8.740957052271021
0.973	8.466461506649672
0.9733	8.416382830914442
0.9739	8.102878372263186
0.9742	7.672224791010604
0.976	6.9780200777850805
0.9769	6.760205788000211
0.9782	6.456710435765844
0.9792	6.175971538812565
0.9796	6.091289426823256
0.9802	6.108131037881511
0.9805	6.483342379462228
0.9809	6.852378749446005
0.9816	6.8420392137364745
0.9819	7.005485004020184
0.9822	7.263712998322746
0.9828	7.6632404832501075
0.9835	8.183162004760465
0.9838	8.698554632609277
0.9848	9.099328260810612
0.9861	9.024540070171188
0.987	8.931154851440569
0.9874	8.42322385318279
0.988	8.230569927071615
0.9883	8.178275692283387
0.9893	8.080209005913952
0.99	7.707356542631445
0.9906	7.718117773822415
0.9909	7.808072949676725
0.9919	7.404168043209519
0.9923	7.275628730436755
0.9932	6.992336172569085
0.9936	7.54867840774762
0.9942	7.871168318814695
0.9945	8.265227245359169
0.9952	8.667447588355524
0.9982	9.521676547592158
0.9992	9.278372282316303
0.9995	8.988347040714073
0.9998	9.319898871182504
1.0005	9.654637898266497
1.0008	9.948614238323096
1.0011	9.759183942828685
1.0018	9.541232890720636
1.0028	9.340641201584512
1.0034	8.995943225111908
1.005	8.310604992884155
1.0057	7.978842889142421
1.0077	8.17149312686573
1.0083	7.776574089398466
1.009	7.612731475520002
1.0097	7.328105988372816
1.0103	7.391671800005913
1.011	7.664328119549795
1.0117	7.750768192303427
1.0123	7.851957037262624
1.0132	8.345731729325442
1.0135	8.33123435714834
1.0142	7.65308160100807
1.0146	7.186594500595867
1.015	6.7977712347378
1.0169	6.501659400170564
1.0179	7.0573167499341976
1.0183	8.459942313303008
1.0197	9.606359447097343
1.0207	10.799499952577783
1.021	11.149394603444604
1.0217	10.610878160067035
1.022	10.148967629384844
1.0227	9.826011531069197
1.023	9.119675097738774
1.024	9.432316607844003
1.0243	10.050856921094079
1.025	9.672190347557471
1.0254	9.849261399472411
1.0257	10.364882708766826
1.0264	10.472484891876473
1.0267	10.310178321578503
1.0271	9.748031184749536
1.0281	9.0760856493429
1.029	8.49758460509002
1.03	8.234830926631776
1.0304	8.535702078731681
1.0314	9.302952524854264
1.032	9.56522788090773
1.033	9.554936915306483
1.0344	10.077329701553333
1.035	10.08019602082938
1.0354	9.662483186724296
1.0357	9.757163326652925
1.0377	9.851340572364943
1.0386	9.040192240016381
1.039	8.842310767100768
1.0393	9.339140512024384
1.04	9.142484501068132
1.0434	9.187707517982805
1.0437	9.523617184349622
1.044	9.826260134371847
1.0447	9.374999188877798
1.0457	9.464632333225635
1.0461	9.54754997033008
1.0464	9.500185647649154
1.0471	8.86512532970241
1.0478	9.533525018947111
1.0484	10.283800124763577
1.0494	10.856251721004073
1.0503	11.039294368660363
1.051	11.679096039181859
1.0513	11.45456291899108
1.052	11.38191571407007
1.0526	11.230078063603928
1.053	11.206521509307185
1.0536	11.658634484655312
1.054	12.145123505463452
1.0543	11.766593888275214
1.0546	11.11336831230505
1.0553	10.704591111706003
1.0556	10.141841546035582
1.0566	9.770797910545056
1.0573	9.72796963621733
1.058	9.968101700483832
1.0587	10.501019561262282
1.0593	10.719444428960436
1.06	10.540462368178588
1.0603	10.243566051749747
1.0607	10.446199002710364
1.0613	9.540804576020443
1.0616	9.060202800730407
1.062	8.679136855575345
1.063	8.46021965426047
1.0633	7.682648886187188
1.064	8.88960641044845
1.0644	8.631051016124488
1.0647	9.315563555562282
1.0653	9.862703936603186
1.0673	10.459049457125966
1.0676	10.118822990311765
1.068	10.025708470017653
1.0686	9.644640798606561
1.0689	9.607852333787138
1.0695	9.783320645843455
1.0722	9.396355165460589
1.0725	9.672441255389383
1.0728	9.746499746897769
1.0735	9.7235097871138
1.0738	9.716460067554777
1.0742	10.029279630329782
1.0748	10.60418786710775
1.0751	10.46147927696237
1.0754	10.719932577237213
1.0761	10.648782547541249
1.0764	10.34722603542511
1.0773	9.478406224599802
1.078	8.952623748032217
1.079	8.682670046326209
1.0796	8.18919237311967
1.0799	8.237777075051556
1.0809	9.40387180081482
1.0819	10.495448524582814
1.0826	10.995398427445275
1.0836	11.713376497580004
1.0848	11.914685078735802
1.0851	11.193197748617235
1.0854	10.566207008843923
1.086	9.641026406266164
1.0863	8.894689159990543
1.0867	8.01452463325345
1.0873	7.967825802468827
1.0877	8.320377161307636
1.088	9.271784574652978
1.0886	9.746191660976724
1.09	10.780287558232194
1.091	10.628896032868925
1.0922	10.598005036525597
1.0929	9.994071189639321
1.0932	9.794800718344502
1.0935	9.100183333727077
1.0942	8.922403258765328
1.0945	8.81898494150437
