# Temperature (K)	C55 Attenuation (Neper/m)
0.333	-0.9633093298311906
0.3334	-1.0164279810110202
0.3338	-1.237676106552044
0.3344	-1.3176989585758747
0.3345	-0.8561149650181505
0.3349	-0.16442806178974934
0.3353	-0.4149824655601151
0.3357	-1.1776554786761153
0.3365	-1.3061547577076453
0.337	-0.9934585113355752
0.3374	-0.9236336376766303
0.3378	-0.47249214145858787
0.3388	-0.2607574007402036
0.3393	-0.6570868336989406
0.3398	-0.4912798404388923
0.3403	-0.039964841546407115
0.3414	-0.3451805952340692
0.3419	-0.9998462702774304
0.3425	-0.8666188602205693
0.343	-0.7401818125204045
0.3433	-0.8311414939221322
0.3436	-0.8605228950605124
0.3448	-0.9311911065146887
0.3454	-1.5489428684363702
0.346	-2.212933874891405
0.3467	-2.125180741348686
0.348	-1.7517573898935552
0.3487	-0.5018249973350066
0.3488	-0.5834117272302137
0.3493	-0.6679873976377166
0.35	-0.21116396937441095
0.3515	-0.8845905250186661
0.3522	-1.1901789211683536
0.353	-0.6122573821471633
0.3546	0.25634545757338856
0.3547	-0.8268212528769254
0.3554	-1.2912985191928783
0.3562	-0.13682044345341637
0.357	-0.2518345989506088
0.3587	-0.5439206620926598
0.3596	-0.23168228198346696
0.3605	-0.03989026391218431
0.361	-0.11075362906422015
0.3614	-0.6531547720792332
0.3624	-0.8737387270507497
0.3643	-0.6735900606277028
0.3653	-0.6840690208614433
0.3663	-0.5332283082229878
0.3673	-0.2997654986670568
0.3694	0.2799038995740375
0.3704	0.5146767899291262
0.3715	-0.09580707893337603
0.3726	-0.5951389445094719
0.3739	-0.9601616148706853
0.3749	-0.6465124443043351
0.376	-0.3726498885939691
0.3772	-0.15318469951898805
0.3784	-0.40807404539236813
0.3803	-0.41360706517161816
0.3808	-0.11285502686087057
0.3821	-0.6201501738964907
0.3833	-0.1507256096360834
0.3846	0.12636101458474513
0.3863	-0.09309817595794811
0.3872	-0.06184216287374511
0.3885	-0.24025353234765134
0.3899	-0.5501696805281426
0.3913	-0.9544969236289944
0.3918	-0.5212355402313733
0.394	-0.16884114203139688
0.3955	-0.21840319504417494
0.3969	0.8123519119412776
0.3984	0.8447265270528987
0.4013	0.19134877648457405
0.4015	-0.2054771073876509
0.4029	-0.866648214343968
0.4044	-1.001597854278316
0.4058	-0.5381666255257187
0.4059	-0.33620851619207315
0.409	-0.4999776194003971
0.4097	-0.4142855082013739
0.4106	-0.24700478775639567
0.4122	-0.35092764174487456
0.4134	-0.45686427689952325
0.4138	-0.3142850092540357
0.4171	-0.06858416159093395
0.4188	-0.2072449402753591
0.4203	-0.6299253161691922
0.4205	0.14166387306022443
0.4222	0.8035036259402659
0.4235	0.1966628955865417
0.4256	-0.0678755563408231
0.4267	-0.06588900093493066
0.4273	-0.2431962277173625
0.4291	-0.18160426711119726
0.4298	-0.12880258308587145
0.4308	-0.4951509922962032
0.4326	-1.196653397505088
0.4359	-1.2112845421493148
0.4362	-0.981226761212838
0.438	-0.6765095734867828
0.4389	-0.06283280473007835
0.4399	0.4453668840155842
0.4418	0.3315191254964702
0.4436	-0.01460631987583838
0.4448	0.24829800156430792
0.4455	-0.11833591315235026
0.4474	-0.8441744039578225
0.4477	-0.5988094126355463
0.4493	-0.6941218723209204
0.4531	-0.7084089828263131
0.4535	-0.042481588169266615
0.455	-0.33873730405912283
0.4564	-0.5900190198867676
0.457	-0.28447238770468175
0.4589	-0.08197816362235244
0.4593	-0.31281461783373743
0.4609	-0.37572832587329685
0.4622	-0.6192189654525464
0.4649	-0.9277242988159742
0.4669	-0.5109600573473472
0.468	-0.3795470468162421
0.4689	-0.049533063486251194
0.4709	-0.2533249602115575
0.4738	-0.730448058543061
0.475	-0.2969498776060391
0.4766	-0.355442494705585
0.4771	-0.3943667251428451
0.4791	0.42015350776046034
0.4812	0.3008847580654219
0.4823	-0.5383206808460272
0.4851	-0.5184209334825027
0.4854	0.04597915936165009
0.4875	0.4869137806249455
0.4878	0.2930273440738347
0.4897	0.8789698260966361
0.4905	1.290162562772366
0.4918	1.1298798736256686
0.4956	0.5547658845330261
0.4961	0.09603477147311423
0.4981	0.2931454832446434
0.4983	0.4687439141866889
0.5005	0.3249971975178596
0.5027	-0.3711579448413431
0.5029	-0.44863980926902514
0.5071	0.04121404449824695
0.5075	0.2620175843198922
0.5093	-0.12391520928804312
0.5098	0.3345528359363925
0.5115	0.5917984727434487
0.512	0.7561239541696523
0.5138	0.714862522466774
0.5144	0.2122877625529327
0.516	0.30418275384135995
0.5191	0.4543908794598792
0.5205	0.4738811463771526
0.5215	0.7313261918329772
0.5228	0.7996007573688075
0.524	0.6429288962403916
0.5251	-0.09784136008101996
0.5265	-0.3501591602384906
0.5274	0.19330181522082057
0.529	-0.30094112711822163
0.532	-0.48549354457509253
0.5339	0.010250494962292578
0.5343	0.05641257445813608
0.5363	0.10606913868241463
0.5366	0.4102620070057128
0.5386	0.14215372584430952
0.539	0.17802664303007987
0.5409	0.22394016041789655
0.5436	0.3113164078981754
0.5453	0.2825076144376908
0.546	0.4971769908747774
0.5474	0.6265733481864117
0.5484	0.1696520850541674
0.5494	-0.12315627158250209
0.5508	0.08178497335893553
0.5514	0.631742765546278
0.5552	-0.01807762271937463
0.5556	0.5950849199157346
0.557	1.2304968655239463
0.5579	0.648175912386705
0.5587	0.7097350479757552
0.5604	0.5358151397681468
0.562	0.3878496877455291
0.5628	0.09525347867884193
0.565	0.3785535902729862
0.5665	1.0347922695814304
0.5676	0.3970507847857334
0.5679	0.5458918107337922
0.5701	0.5227758659179926
0.5705	0.2655230808900342
0.5717	0.5706022338140428
0.5725	-0.02445181889788728
0.5729	-0.12648949472213644
0.5731	0.0698896445696846
0.5732	1.1408142377636068
0.5733	1.6863137193154216
0.5734	0.6871808466980838
0.5735	0.26054830511702676
0.5736	0.24412543178323176
0.5737	0.34569170515305814
0.5738	0.33174675499458317
0.5739	0.334988929652809
0.574	0.5201822372341667
0.5741	0.6827204793821693
0.5742	0.6209318547057592
0.5743	0.7252200760135565
0.5744	1.7326069297573667
0.5745	1.415843050928288
0.5747	0.7117417067652241
0.5748	1.1681312429732316
0.5749	1.597071518599023
0.575	1.271925167007339
0.5751	1.1068105283206933
0.5752	1.3966598310812515
0.5753	0.9016618499022115
0.5755	1.3279101422244821
0.5757	1.8429210819899708
0.5759	1.5130512632908903
0.5761	1.1557933237359066
0.5763	0.9845925534041271
0.5765	1.15629678947289
0.5766	0.6745995798569311
0.5768	0.19560775827403631
0.5771	0.4376373643185616
0.5772	0.3789981160384741
0.5773	0.30681751540532787
0.5774	0.41846770048277904
0.5775	0.3732960313514013
0.5777	0.28803433000712175
0.5779	-0.3049722746932275
0.5782	-0.5982547693115521
0.5783	-0.4361224202716585
0.5784	0.11607239255818058
0.5785	0.03667608846581061
0.5786	0.3183099931061406
0.5788	0.7227889621294707
0.5789	0.49106594483737354
0.5792	1.0757828966902707
0.5794	0.3300237352100339
0.5797	-0.4086762004285447
0.58	0.3921654362361551
0.5801	0.3130133022800692
0.5803	-0.016199765550936718
0.5804	0.1739859611857355
0.5805	0.05374155379968215
0.5807	0.18974093746646759
0.5808	0.05052251008009989
0.5811	0.011703878817115765
0.5813	0.22240596337496754
0.5814	0.37360110881991204
0.5816	0.25186761663781
0.5817	-0.16497373592437725
0.5818	0.20818351977641214
0.5819	0.9136644070399598
0.5822	0.41592585327589404
0.5824	0.10353579779757638
0.5825	-0.058535235525141616
0.5828	0.6716654347851545
0.5831	1.4350780273393866
0.5833	0.42195879542987313
0.5834	0.24607117127879974
0.5837	0.43462142683119964
0.5838	0.4008768241051257
0.584	0.3296724843398806
0.5841	0.4691488483235844
0.5842	0.5425698473131888
0.5845	0.7670150707431276
0.5848	0.8244053548855845
0.5851	0.7458324924823501
0.5854	0.6436657085446313
0.5856	0.46798479202107046
0.5857	1.0690292076628793
0.5858	0.7871410082166221
0.586	0.8759605997488507
0.5862	1.0755248180953458
0.5866	0.8536334874238491
0.5867	0.9390604130180691
0.5868	0.6455760692201693
0.5871	0.8486201609789532
0.5873	1.1549129027712297
0.5874	1.7663274170204204
0.5876	1.89025041656123
0.5879	1.0382803579282154
0.588	0.7802629539814916
0.5881	0.6687331901644029
0.5883	0.8476257974703003
0.5884	1.3126945623675965
0.5885	1.5215176911456183
0.5886	1.174291341508706
0.5888	0.8611150709052708
0.589	1.2793141395391103
0.5891	0.8252749147372924
0.5893	0.4788380079567105
0.5895	0.8148644613988836
0.5896	0.9680315691816759
0.5898	0.7273554687285468
0.5899	0.7788667525178425
0.59	1.0209329442018316
0.5901	0.5456414620289252
0.5902	0.38671897302401703
0.5904	1.0566575387797457
0.5906	1.830801031087958
0.5909	1.8244064969780993
0.591	1.5615327535210781
0.5911	1.4843350297610414
0.5912	1.1683985248396311
0.5914	0.6094026310906884
0.5916	0.5433051227023498
0.5917	0.45780942961710025
0.5918	0.4766805045960609
0.5919	0.9335160166970127
0.592	0.7220041907871746
0.5923	0.7936899428327706
0.593	0.8704534933508512
0.5935	-0.05909407077569995
0.594	-0.4043086528531603
0.5945	-0.054907678508698154
0.5956	0.6098635661196568
0.5962	1.1011769878691666
0.5967	0.990578525235378
0.5973	1.2017688736100354
0.5984	1.3609094186117545
0.5989	1.3057877621336047
0.5995	0.9367068911683418
0.5999	0.33085953648105715
0.6001	0.25084745121557717
0.6007	0.4725505574328963
0.6019	1.1515985264572919
0.6024	1.5402146975698088
0.603	1.2230581239286948
0.6042	0.8913271552605693
0.6047	0.3246012109170806
0.6049	0.16617102202280876
0.6053	0.025754657051493268
0.6059	0.12481182703186278
0.6072	0.7033298517940239
0.6078	0.620796843811604
0.6084	0.45960647455785875
0.6091	0.7130062248920694
0.61	0.5936089854235433
0.6103	0.6415938730074231
0.6109	1.0473743252528038
0.6115	1.1118731929468595
0.6121	1.1899764745044195
0.6125	0.6717230801891674
0.6127	0.580764374959017
0.614	0.9732433477197446
0.6146	0.7019509092801854
0.6151	0.5419716842020534
0.6153	0.39507507239022743
0.6166	0.06206163065644432
0.6172	0.6521562386492405
0.6176	1.3024584761019469
0.6178	1.1120707813838635
0.6185	0.4474991070760552
0.6197	-0.15877484303064193
0.6204	0.16773700789917712
0.621	0.9966249898438946
0.6217	1.0629139486713939
0.6223	0.43209927412817706
0.6227	0.8610380512850497
0.6236	1.336179687701133
0.6243	1.6645352066857413
0.6249	1.5234507993750412
0.6253	0.8261093662890744
0.6256	1.1381267647388995
0.6262	0.9690740450764679
0.6275	0.38597414115929496
0.6279	0.8906084774657756
0.6282	0.9223668160861962
0.6288	0.371404669743697
0.6301	0.30716247300870236
0.6305	0.4561367590517875
0.6307	0.6773355334312328
0.6314	0.7523004196132206
0.632	0.753864263505875
0.6333	0.5951352825809408
0.634	0.2273353207870059
0.6346	-0.0592694891370229
0.6353	0.07796048891168539
0.6356	1.162915176684237
0.6365	1.4726959416307182
0.6372	0.9795943902004183
0.6379	1.3690373523581911
0.6382	1.1650880345273436
0.6385	0.9216586851121065
0.6398	0.9981742200629924
0.6405	0.8509229998176124
0.6408	0.92841422427
0.6411	1.3624922231842902
0.6418	1.54777434910784
0.6431	1.4594642662864317
0.6434	1.5122515308044058
0.6438	1.6180297819387306
0.6444	1.795419577510529
0.6451	1.7736569799321842
0.6463	1.3466015789322228
0.6469	1.367896793120508
0.6476	1.6004136278074839
0.6482	0.9038018410806217
0.6486	1.1381290203148637
0.6494	1.0436990408647944
0.6501	0.5228294206622195
0.6507	1.406694683043952
0.6512	2.1331429166325506
0.6513	2.2480428972353366
0.6525	2.0796495312838488
0.6531	2.2414194326279357
0.6537	2.2196673509911307
0.6539	1.7579909415521797
0.6544	1.614643159120078
0.6556	1.768540174352438
0.6562	1.5259232182593223
0.6565	1.3601910673619386
0.6568	1.4036474507897765
0.6574	0.9061909326715067
0.6587	0.8602663424112507
0.6591	1.3111047765428339
0.6592	1.1093291698211942
0.6598	1.0381521188551233
0.6604	1.0941883676000543
0.6616	0.9395847208229497
0.6623	0.9605182473328568
0.6628	1.4558531599773232
0.6634	2.226456089616022
0.6644	2.074170392473661
0.6646	2.2268493211026907
0.6652	2.225353001036183
0.6658	1.7453046590685517
0.6664	1.963438782725916
0.667	1.3982712544980131
0.6675	1.4237146788523205
0.6681	2.0348461468834103
0.6687	1.8491728556123235
0.6693	2.086573034875528
0.6696	1.6897467840476565
0.6704	1.0265472411424525
0.6709	0.9979262835126974
0.6715	0.9413399919881158
0.672	0.9411408467581168
0.6723	0.9961889546261773
0.6732	0.8171855750274517
0.6737	0.905161183619839
0.6743	1.4306251980610796
0.6749	1.6519186936798178
0.676	1.2309350603622988
0.6766	1.0767700221053929
0.6771	1.2515347896855928
0.6776	1.312448893209421
0.6777	1.6527380495112993
0.6787	2.095723786741928
0.6793	2.3779193243258305
0.6798	2.6091719791306787
0.6802	2.020956120164101
0.6803	1.9024384077069953
0.6814	2.3611849723979503
0.6819	2.0213802877710805
0.6824	2.1162024314994596
0.6829	1.414151772974492
0.683	1.115993532120683
0.684	1.5169094232273892
0.6846	1.6618951439172633
0.6851	1.6861989788026222
0.6856	1.8644666570485242
0.6867	2.1266708477646716
0.6872	2.106362174382866
0.6877	2.941396682582763
0.6882	2.794562048338321
0.6892	2.3867135127670736
0.6897	2.266890724132736
0.6902	1.7072657417752453
0.6907	1.785540604092148
0.6917	1.712913628028673
0.6922	1.9892033664523296
0.6927	2.6006348903188155
0.6932	2.448218723469381
0.6936	1.6003390999990188
0.6941	1.4668814605697662
0.6946	1.995467749774889
0.6951	2.292915980332964
0.6956	2.3981761410846048
0.6962	1.9525276765939452
0.6966	1.3513610688401059
0.697	1.2634845954612501
0.6975	1.321315209149816
0.698	1.6060152483419188
0.6985	1.8227721087182545
0.6989	2.0213232359396898
0.6995	2.65500775596729
0.7	3.1481026729466066
0.7005	3.1191463556619965
0.7009	2.6582038826322787
0.7016	2.4083180763423115
0.7019	2.3783765265266084
0.7024	2.720343277034317
0.7029	2.9754286469556064
0.7039	2.936816274888315
0.7048	2.355049668638003
0.7053	1.856591147488416
0.7058	1.2944317736560151
0.7067	0.9652725918581382
0.707	1.6615146262352027
0.7077	1.551364839427606
0.7081	1.193305638038055
0.7086	1.7241959597463392
0.7095	1.728762378859301
0.7097	1.6537095144171872
0.71	2.212936788100251
0.7105	2.0081109312027365
0.711	1.6276146324248657
0.7119	1.886441072159414
0.7124	2.158926529811197
0.7129	2.1327946390388206
0.7133	1.6493737330906697
0.7143	1.4014790044761867
0.7147	1.375125297579416
0.7152	1.5050069475560122
0.7156	1.321390629922007
0.7166	1.4927162195685924
0.717	1.7734284274060883
0.7175	1.1571186896194376
0.7178	1.336442603323576
0.718	1.7159865172593527
0.7189	1.4282468521864757
0.7193	1.6540126196937308
0.7197	1.9810896026333467
0.7202	2.2210428131525077
0.7205	2.1410142070394613
0.7211	1.9727425465839588
0.7215	2.448535078497571
0.722	2.7500016576391317
0.7225	2.802787608584822
0.7231	2.1433171276016765
0.7234	2.002571641643499
0.7239	2.1181607631165207
0.7243	2.058254591714558
0.7248	2.470468408196666
0.7257	2.2538325006621562
0.7261	2.0412403307286695
0.7266	2.128369965708316
0.7271	1.907296557504651
0.728	1.9984516295967296
0.7285	1.9539478687815972
0.729	1.7682668720385664
0.7294	2.2696312339990072
0.7303	2.6578800263246194
0.7308	2.353716731131044
0.7312	2.181932357257665
0.7317	2.469698750357111
0.7326	2.5319360210573905
0.7331	2.600031034440235
0.7336	3.007812298893896
0.7339	2.466412473936998
0.734	1.7212016618591406
0.735	2.049475407054615
0.7354	2.5874309701043785
0.7359	2.396973064694521
0.7363	2.1725677111548976
0.7365	1.660456533836168
0.7368	1.753373079818175
0.7377	2.8205346941263088
0.7382	2.8385258215726026
0.7386	2.7596495560733274
0.7391	2.9572763850460433
0.74	2.952786116512925
0.7404	2.997572446767208
0.7409	3.2416699417531163
0.7418	2.592645572849051
0.7419	1.6852973673971974
0.7423	1.7668509646332495
0.7427	2.1466218237778776
0.7432	2.1597451376742356
0.7437	1.8854178265914925
0.7446	1.8002430939827718
0.7447	1.91595027642461
0.7451	1.850938356773895
0.7456	1.765731939872694
0.7465	1.9011376468129129
0.7469	2.2283330730874695
0.7474	2.16215502226396
0.7483	1.8910735051044867
0.7488	2.0974562608766973
0.7492	2.451567643672661
0.7497	3.028137653892827
0.7501	2.8159751756479636
0.7507	3.1179120683823385
0.7511	3.441884878151086
0.7516	2.8714253847151667
0.7521	3.15143143065643
0.7528	2.6808058937326678
0.753	2.733002688155011
0.7535	3.212203978562229
0.754	2.4921080569633887
0.7544	2.039705487668016
0.7554	2.175814550953419
0.7558	2.2845771498409704
0.7563	2.300340671966751
0.7568	2.1819404287975885
0.7572	2.3830379649893985
0.7582	2.9270145373316154
0.7587	2.9917561303605
0.7591	2.919648158889231
0.7601	3.3290327088921003
0.7605	3.916795898230248
0.7609	2.7922206070520588
0.761	2.561957955827438
0.7615	3.3535796495866634
0.7624	3.001952698281002
0.7629	3.398941052205828
0.7634	3.4667381084886983
0.7636	2.6627523381625906
0.7638	2.946579859884423
0.7643	3.64625825703979
0.7652	3.5431115381084055
0.7657	3.352313166660224
0.7662	3.2958169397329584
0.7663	3.08953971852452
0.7671	2.818595796999489
0.7676	2.7899628212921925
0.7681	2.7847581119872302
0.7686	2.66022355522864
0.769	2.4776223485255287
0.7696	2.4641227898550824
0.77	1.8099582583540723
0.7705	1.274443224539482
0.771	1.8851830012877144
0.7715	2.572663743457724
0.7724	2.8358870200477213
0.7729	2.804295163253755
0.7734	2.9248200956512846
0.7739	3.3125351949724973
0.7744	2.9238863742807553
0.7749	2.5599184877369225
0.7754	2.789691674815458
0.7758	2.9411673647132375
0.7763	2.7907990745748066
0.777	2.6631468666614637
0.7773	3.3609662896501504
0.7778	3.7536253486773603
0.7783	3.0710019227130942
0.7788	2.175726883347579
0.7792	1.7609783905222685
0.7798	2.5802636130842984
0.7802	2.687989139581532
0.7807	2.415891075100717
0.7816	2.707844402875253
0.7821	2.5618181136683233
0.7825	3.0119538961457692
0.7826	2.684401363019333
0.783	2.191278080981192
0.7841	2.7899606223231785
0.7846	3.331261872664527
0.7851	3.5704818997778602
0.7856	3.600923196239364
0.7866	3.4696783264530495
0.787	3.7613484439220883
0.7875	4.420438318107244
0.7879	4.407977501455662
0.788	3.9214334266157493
0.7889	4.209536360228867
0.7894	4.230516228127726
0.7899	4.032950876049199
0.7906	3.8304412222946667
0.7908	3.6455500116585426
0.7913	3.6542417624164045
0.7918	3.4141442766426735
0.7923	3.423155281752315
0.7933	3.3584828961188578
0.7938	3.6423839933718227
0.7943	3.643929351064344
0.7948	3.505263696134989
0.7957	3.758687545430348
0.7962	3.1536089501473725
0.7967	2.7143408379065477
0.7972	3.0853608380434707
0.7982	3.248435784772937
0.7986	3.2185456288875685
0.7987	3.3769029950503864
0.7991	3.8416401395820685
0.8001	3.9576438970993877
0.8006	3.692482163316072
0.8011	3.6866249348399833
0.8014	3.7830613310811714
0.8015	3.922721727694352
0.8025	4.086485214008917
0.803	3.8072854900397033
0.8035	2.9733900480218836
0.804	2.730358767033522
0.8041	3.427770080395476
0.8045	3.5770495144547567
0.8054	3.5555037447497853
0.8059	3.869564283931595
0.8064	3.6275961673250094
0.8068	3.1228729508598008
0.8074	3.104317866791007
0.8079	3.613696426853039
0.8084	3.485994378280793
0.8089	2.847009305145093
0.8098	2.5994296426083565
0.8103	2.4851094447089963
0.8108	2.532964561310564
0.8113	2.504606104399045
0.8122	3.1068167536882356
0.8123	2.9943429766585723
0.8128	2.1955253420760528
0.8133	2.8833366540507086
0.8137	2.9487205299678863
0.8147	2.1735926924752675
0.8148	3.0340463144834757
0.8152	3.5752915727803156
0.8157	3.200555865363185
0.8162	2.386557212159005
0.8172	2.113140593226035
0.8175	2.8164878264665276
0.8176	2.7987220101072126
0.8181	2.6710647983140916
0.8186	2.554476096237977
0.8196	2.5055413222303287
0.8201	2.9444546275785797
0.8202	3.224193222181839
0.8206	3.7350544377127335
0.8211	4.304149528442849
0.8216	3.9629550314871267
0.8226	3.5708219242528685
0.823	3.577310520109222
0.8235	3.658216391283986
0.824	3.261179099617493
0.8245	2.8126561408876114
0.8255	3.134246698640254
0.8256	3.482096736902804
0.826	3.528764941148893
0.8265	3.900253078552396
0.8274	4.08649493666735
0.8279	4.271898423322909
0.8283	3.7213965813293726
0.8284	3.335386458261837
0.8289	3.8294621832915254
0.8299	3.79740637558416
0.8304	3.81593926972846
0.8309	3.968000445981943
0.831	3.2937347265556127
0.8314	2.8878037325353034
0.8319	3.391531316448436
0.8328	3.634076888441541
0.8333	3.641509740440142
0.8337	3.408973281971612
0.8338	3.707098053187565
0.8343	4.284086355184172
0.8353	4.344407338301153
0.8357	4.5231068396838054
0.8362	4.967508023140454
0.8364	4.33811880886924
0.8372	3.9914015888948597
0.8377	4.690652468650569
0.8382	4.472460421618507
0.8387	3.97074175474836
0.8392	3.693021237560515
0.8402	3.749008003914696
0.8407	3.736025863735904
0.8412	3.5560172288110152
0.8417	3.83690029609852
0.8427	4.172819494503983
0.8432	4.534366465640687
0.8437	4.863971615327955
0.8442	4.607805268840366
0.8444	3.951395083569423
0.8452	4.121201652045329
0.8456	4.529802592181568
0.8461	4.4221721269436784
0.8466	4.417829594692648
0.8471	4.1710182821857416
0.8481	3.666194376362455
0.8485	3.668135713438005
0.849	4.0229145776843325
0.8497	3.921055494401571
0.85	3.8514893475235112
0.8505	4.164337276831702
0.851	4.9697205068091534
0.8515	5.104142445490197
0.8524	4.264382097464022
0.8525	4.066788973695566
0.8529	3.9653141445610345
0.8534	4.081807286479943
0.8539	5.0680750050828465
0.8544	5.305906041468461
0.8554	4.584483695625295
0.8558	4.031230548048825
0.8564	3.588430890814834
0.8574	3.6515009957379334
0.8578	4.276776637010244
0.8579	4.025172877650675
0.8584	3.8271068385233775
0.8589	4.0571923198890545
0.8599	3.875539404981737
0.8603	3.593657743652784
0.8604	3.75944430631489
0.8608	3.942380739028067
0.8613	3.5620680190054372
0.8623	3.468645358226695
0.8628	3.9046444543650978
0.8631	4.095328934550253
0.8633	3.604983622384225
0.8638	3.4775847379364677
0.8643	3.5700607019257404
