# Temperature (K)	C55 dvov (10^-5)
0.3116	-20.196188473929936
0.3117	-20.223584289104657
0.3118	-20.222281959416357
0.3119	-20.221814962113285
0.312	-20.21850672013549
0.3121	-20.19882174399102
0.3122	-20.177730214443905
0.3124	-20.20131628560134
0.3125	-20.20066517739582
0.3126	-20.214868643737912
0.3127	-20.23442570505078
0.3128	-20.268807587676708
0.3129	-20.287696958425514
0.313	-20.322777892051274
0.3131	-20.319235031458835
0.3132	-20.297278127769605
0.3134	-20.265085444040842
0.3135	-20.302491661027183
0.3136	-20.25307683732793
0.3138	-20.246450381388158
0.3139	-20.280115657862808
0.314	-20.291797684866854
0.3142	-20.2572710254917
0.3143	-20.238795775116856
0.3144	-20.29198417436466
0.3145	-20.27850364400091
0.3148	-20.316089276023696
0.3149	-20.341848934259506
0.3151	-20.37683327755023
0.3153	-20.333080223611685
0.3158	-20.3239889036577
0.3161	-20.300323405506028
0.3164	-20.278605627173665
0.3174	-20.255888662177018
0.3181	-20.241720875720542
0.3189	-20.220121339607704
0.3198	-20.223644697873304
0.3224	-20.213959654583686
0.324	-20.217418281146504
0.3259	-20.255850577025235
0.328	-20.316381450546082
0.3333	-20.31905488756022
0.3363	-20.30247812638744
0.3397	-20.285304055817228
0.3432	-20.249790638822404
0.3509	-20.22230782783378
0.3549	-20.20311394408301
0.3589	-20.16362356802717
0.3629	-20.181054358844193
0.3707	-20.15848915509065
0.3744	-20.10584407739987
0.378	-20.07771704684725
0.3814	-20.096945086656188
0.3878	-20.083089082247234
0.3908	-20.08762088068798
0.3937	-20.12882568969801
0.3965	-20.133003693055134
0.4018	-20.146229242359755
0.4044	-20.16107310205605
0.4069	-20.164705689534678
0.4093	-20.177523999230154
0.4139	-20.187963772380765
0.4162	-20.20779527211958
0.4183	-20.16582824755127
0.4205	-20.132771166793578
0.4246	-20.09562981217478
0.4266	-20.100174875511986
0.4285	-20.08504282744387
0.4324	-20.13842044668466
0.4342	-20.154126233508876
0.4361	-20.136739673399948
0.4398	-20.135559141189795
0.4417	-20.147187510687328
0.4435	-20.100938581679685
0.4453	-20.117843905367145
0.4488	-20.120575626792373
0.4506	-20.117789417227637
0.4523	-20.104297148074195
0.4539	-20.10995702575936
0.4572	-20.08431144353157
0.4588	-20.105365966043813
0.4603	-20.09516498920506
0.4618	-20.09974921941476
0.4643	-20.111160018093457
0.4644	-20.140398976500357
0.4645	-20.107599330044692
0.4646	-20.074236171029124
0.4647	-20.0145464432392
0.4648	-19.96491971042167
0.465	-19.923845264781544
0.4651	-19.91902112762442
0.4652	-19.923737282297022
0.4653	-19.913047255257798
0.4654	-19.97783424716614
0.4655	-19.96904021043804
0.4656	-19.984763927394496
0.4657	-19.97712483070989
0.4658	-20.05127224949613
0.4659	-20.03545790641421
0.466	-20.084827556444303
0.4661	-20.077034650734937
0.4662	-20.118764695739337
0.4663	-20.122909479323656
0.4664	-20.127083175573308
0.4665	-20.11568904877089
0.4666	-20.138934550732333
0.4667	-20.108087998358073
0.4668	-20.081061284036938
0.4669	-20.053936396684932
0.467	-20.054243940986346
0.4672	-20.02198088083662
0.4673	-20.00671658671701
0.4675	-20.006124562881197
0.4676	-20.033626614885215
0.4677	-20.017690159050872
0.4678	-20.061539636617773
0.4679	-20.078175069528186
0.4681	-20.083954089612888
0.4682	-20.033941653169713
0.4683	-20.073629659894298
0.4685	-20.087201333363893
0.4687	-20.10312649733917
0.4689	-20.13309348464485
0.4691	-20.18371924718745
0.4694	-20.16108078147109
0.4696	-20.152322821142576
0.4697	-20.173652923369218
0.4699	-20.170898247859224
0.47	-20.16658598852414
0.4701	-20.163368329827797
0.4704	-20.146260565704853
0.4705	-20.124645228321967
0.4708	-20.110924384627676
0.4709	-20.0755583430226
0.4711	-20.056838912563755
0.4712	-20.035612566268394
0.4714	-20.01519034833586
0.4715	-20.025408494507577
0.4717	-20.000369614950145
0.472	-19.99496758760186
0.4722	-19.996089224457197
0.4723	-20.055449702276984
0.4725	-20.00890713565079
0.4726	-20.082652457721508
0.4728	-20.0862780874197
0.4729	-20.12320605387691
0.4733	-20.058299751983153
0.4735	-20.098671837198275
0.4736	-20.090238000679747
0.4739	-20.09719381452565
0.4742	-20.07432812667534
0.4745	-20.10370583225842
0.4748	-20.097534513807812
0.4751	-20.088334224737444
0.4752	-20.066954317823434
0.4755	-20.056211369146812
0.4756	-20.03251398003282
0.4758	-20.035831049522425
0.4759	-20.008483624748585
0.476	-20.030031267280624
0.4763	-20.03357484486237
0.4764	-20.04733414763687
0.4768	-20.051380204921713
0.477	-20.065937913080308
0.4771	-20.11176752735001
0.4774	-20.110186488461757
0.4778	-20.149784225192093
0.4781	-20.08395820186267
0.4782	-20.127977158716405
0.4785	-20.069862336622716
0.4788	-20.055277539334025
0.4789	-20.009145546167616
0.4793	-20.04960632108687
0.4795	-20.00507531441074
0.4796	-19.998786566990436
0.4798	-19.987564820372455
0.48	-19.98119096815681
0.4802	-19.965627658740907
0.4806	-19.982285581988116
0.4808	-19.957068644913686
0.4809	-20.006039667620588
0.4812	-20.040741368049577
0.4816	-20.0807694184087
0.4818	-20.07357353829259
0.482	-20.1340713898036
0.4827	-20.09425623531324
0.4828	-20.07143108682742
0.4829	-20.035498181711148
0.483	-20.013043420933077
0.4832	-19.995890405820933
0.4834	-20.01717810645563
0.4836	-20.05247558545388
0.484	-20.045932006337647
0.4841	-20.077972087935184
0.4845	-20.099307947958085
0.4849	-20.110756733604816
0.4853	-20.080371310963987
0.4857	-20.09936121913629
0.486	-20.08665112582949
0.4861	-20.061286896120368
0.4864	-20.066228456213125
0.4866	-20.05747970686636
0.487	-20.07169702375326
0.4871	-20.067312865300167
0.4872	-20.061271898883273
0.4874	-20.05965211223197
0.4876	-20.094355292893386
0.4879	-20.095095416685343
0.488	-20.12080393941453
0.4881	-20.112385527517855
0.4883	-20.065763700704952
0.4887	-20.08253387158387
0.4891	-20.043810787004613
0.4894	-20.030360301417513
0.4895	-20.059397508353943
0.4898	-20.065347298211726
0.4902	-20.01985591622603
0.4904	-20.022891171434747
0.4908	-19.992898717075875
0.4909	-19.984579281710015
0.491	-20.012894717051108
0.4912	-20.006944873460064
0.4914	-20.036858998557584
0.4918	-20.038812026315686
0.492	-20.03079694204938
0.4922	-19.990756677468543
0.4924	-19.971043904591408
0.4927	-19.96485442249322
0.4928	-19.973510839482472
0.4929	-19.977464328582176
0.4933	-19.9963208714896
0.4936	-20.00773585730353
0.4937	-19.98663557765678
0.494	-19.98609210909796
0.4942	-20.005257443375957
0.4944	-19.977213724044645
0.4945	-19.996597717061917
0.4948	-19.99239046066981
0.4949	-19.997296598015165
0.495	-19.980696346872534
0.4953	-19.974414237314758
0.4955	-19.969655616455213
0.4956	-20.023105677482906
0.4957	-20.021140809063773
0.4959	-20.01090030640454
0.4963	-20.06819348878076
0.4964	-20.062867441445615
0.4967	-20.034855820244832
0.4968	-20.034377872201663
0.4972	-20.044549055942177
0.4974	-20.029427565871632
0.4976	-19.998687139389435
0.4977	-19.991535214387707
0.4981	-20.008139150621385
0.4984	-20.005131957494278
0.4987	-19.994400261277185
0.4988	-20.01959093980825
0.499	-20.041850881031763
0.4991	-20.033264341614615
0.4992	-20.0116280155745
0.4993	-20.04106353383839
0.4995	-20.058774873211664
0.4996	-20.038908804572873
0.5001	-20.040491900992844
0.5002	-20.05697823034283
0.5003	-20.038318492144104
0.5005	-20.040897395713156
0.5007	-20.052180686684103
0.5008	-20.061590461986775
0.5009	-20.004669655598533
0.501	-19.99226336541341
0.5013	-20.00291857284425
0.5016	-19.99791182390548
0.5018	-19.98091625303486
0.5019	-19.998266641450297
0.502	-20.018546029434308
0.5022	-19.991982975772835
0.5024	-19.999782394334044
0.5025	-19.950127484092754
0.5026	-19.99430872186055
0.5028	-19.97724642248734
0.5029	-19.970923938332337
0.503	-19.95798953409822
0.5032	-19.985705592743003
0.5033	-20.036204364701018
0.5034	-20.04032772674208
0.5035	-20.028548958477195
0.5036	-20.035380508898932
0.5037	-20.047196885993696
0.5038	-19.999590304156474
0.504	-19.971175203304632
0.5044	-20.00626521104856
0.5048	-19.987356835451273
0.5055	-19.988192851519077
0.5059	-19.955404419433222
0.5063	-19.965637962945735
0.5066	-19.949611146355874
0.5074	-19.964194343721832
0.5077	-19.968040175494856
0.5081	-20.028063959640413
0.5084	-20.035842021281816
0.5091	-19.99918385001037
0.5095	-19.94410812901044
0.5099	-19.943665736934523
0.5102	-19.900756459615533
0.5109	-19.90609950644917
0.5113	-19.946046781135205
0.5116	-20.03559228306414
0.5119	-20.05107533201762
0.5126	-20.0572943755206
0.5129	-20.05453428639229
0.5133	-20.049295448808124
0.5136	-19.984761063991165
0.5143	-19.989653397357184
0.5146	-20.00366078244783
0.5149	-20.001988183932784
0.5153	-19.98807358337084
0.516	-20.00671004692227
0.5163	-19.96731723331573
0.5166	-19.935947974673905
0.517	-19.930016727759316
0.5176	-19.937594096727366
0.5179	-19.93434282758052
0.5182	-19.9401565768123
0.5185	-19.95257461698483
0.5191	-19.94969114323836
0.5194	-19.950755289013642
0.5197	-19.992504618338824
0.5201	-20.027602411357147
0.5207	-19.998837017128427
0.521	-19.973636676047754
0.5213	-19.970492201263912
0.5216	-19.934055036048303
0.5222	-19.957185239297697
0.5224	-19.95212735288352
0.5227	-19.959338074718108
0.523	-19.952487265129847
0.5236	-19.959341755886832
0.5239	-19.925807383796236
0.5242	-19.98286863270838
0.5248	-20.017238615221572
0.5251	-20.006720342957262
0.5254	-19.997078184151558
0.5257	-20.006238684173997
0.5262	-20.016059554215378
0.5265	-20.03727510538028
0.5268	-20.06247639239861
0.5273	-20.039523937270914
0.5276	-20.003751521493037
0.5278	-19.91944647711932
0.5284	-19.88577685164446
0.5286	-19.901656057922807
0.5289	-19.93366875130545
0.5294	-19.94772402781706
0.5297	-19.993735193635782
0.53	-20.014515169289325
0.5302	-20.003705321649715
0.5307	-19.967216091310444
0.531	-19.975026641594166
0.5312	-19.97466262477509
0.5315	-19.999463006530984
0.532	-19.993779465746858
0.5323	-20.01541971207935
0.5325	-19.97912908828716
0.5327	-19.998416382699144
0.5332	-19.948784630237352
0.5334	-19.945477504183188
0.5337	-19.930504174317484
0.5339	-19.972100831084763
0.5344	-19.956831565626725
0.5346	-19.954429546469722
0.5349	-19.958932795453542
0.5351	-19.99909592802228
0.5356	-19.98833168206077
0.5358	-19.9859160517388
0.5361	-20.021280993417484
0.5363	-20.03825697377383
0.5368	-20.04375444071648
0.537	-20.03661768840019
0.5373	-20.05258574215879
0.5377	-20.04815559506713
0.5379	-20.050691330578733
0.5382	-20.038512766735767
0.5386	-20.066239620046968
0.5389	-20.063623468825032
0.5391	-20.043085760709708
0.5393	-20.01235109126372
0.5398	-19.96873047482025
0.54	-19.92030647286473
0.5402	-19.908076572746122
0.5404	-19.93672862016889
0.5406	-19.947333104029088
0.5411	-19.986211143276773
0.5413	-20.003534170293786
0.5415	-19.981476230168774
0.5417	-19.956678121677
0.5422	-19.952998609327885
0.5424	-19.942200848074254
0.5426	-19.91785161513267
0.5428	-19.932362144712844
0.5432	-19.897497533445282
0.5434	-19.87551077489135
0.5437	-19.85264111039945
0.5438	-19.91057499651345
0.5443	-19.949603815025036
0.5445	-19.98840427312794
0.5447	-19.99710550974242
0.5449	-20.009952133796823
0.5453	-19.97802377824282
0.5456	-19.954809495305653
0.5458	-19.93767218171567
0.546	-19.96519641024334
0.5464	-19.980664020135375
0.5466	-20.012452927156023
0.5468	-20.011122962274534
0.547	-20.016803540199067
0.5474	-20.00767044891464
0.5476	-19.989520177913803
0.5478	-19.967098544635533
0.5481	-19.93586566120121
0.5485	-19.89356562016457
0.5487	-19.848333686552458
0.5489	-19.874410082982358
0.5491	-19.863330464460418
0.5495	-19.886557525811533
0.5497	-19.916184978825097
0.5499	-19.959611552920645
0.5501	-19.93707812147709
0.5505	-19.92087444973429
0.5507	-19.933451214420675
0.551	-19.950275836916425
0.5511	-19.913166236627042
0.5516	-19.90941322524361
0.5518	-19.935289020262772
0.552	-19.930756116159724
0.5522	-19.921718472686262
0.5526	-19.941865601349086
0.5528	-19.958292837473017
0.5531	-19.961575525822955
0.5533	-19.983093871519262
0.5537	-20.004715340444847
0.5539	-20.03251797305551
0.5541	-20.00276695270849
0.5545	-19.982332556150215
0.5547	-19.933291261682445
0.5549	-19.880016632565567
0.5551	-19.853779378207562
0.5556	-19.90197819483606
0.5558	-19.928409783706304
0.556	-19.93723644868026
0.5562	-19.944691673571874
0.5564	-19.940445106105894
0.5569	-19.904345152233436
0.5571	-19.861280948684342
0.5573	-19.866255020892094
0.5577	-19.902042747230475
0.5579	-19.90470095564927
0.5581	-19.948057017600014
0.5583	-19.999583746275476
0.5588	-20.01464710752979
0.559	-20.01564849468911
0.5592	-20.023665887233193
0.5594	-20.01919940078894
0.5599	-20.003929591606372
0.5601	-20.013142650023635
0.5603	-19.996136730946223
0.5605	-19.975349379907474
0.5609	-19.947009159029406
0.5611	-19.924089825456473
0.5613	-19.854655954025084
0.5615	-19.835846057091445
0.5619	-19.845834162762454
0.5622	-19.832685327922867
0.5624	-19.85819403622243
0.5628	-19.895055188286076
0.563	-19.896245913596097
0.5632	-19.90850339254634
0.5635	-19.918817957219908
0.5639	-19.890101871221216
0.5642	-19.90536161000542
0.5644	-19.93325499398042
0.5646	-19.91609295251153
0.5651	-19.88594315430805
0.5653	-19.89130776396976
0.5655	-19.899330583426284
0.5657	-19.93287170593433
0.5662	-19.97375897087084
0.5664	-19.962050739001228
0.5669	-19.949050161304044
0.5671	-19.952862551069547
0.5673	-19.90380803493874
0.5678	-19.86114764716376
0.568	-19.872176586038183
0.5682	-19.895819053942198
0.5685	-19.87206565041204
0.5689	-19.896195227754585
0.5693	-19.902561367973014
0.5696	-19.93123643132635
0.5698	-19.947190916911264
0.57	-19.93938997183095
0.5705	-19.900471000984535
0.5707	-19.892507761093885
0.571	-19.88537554661301
0.5712	-19.85868436514296
0.5717	-19.880915535187324
0.5719	-19.905091831057625
0.5721	-19.94856686221838
0.5726	-19.934225938045692
0.5731	-19.95640198561353
0.5733	-19.969680374106566
0.5735	-19.94027305303332
0.5738	-19.88003108146247
0.5743	-19.896725742805256
0.5745	-19.856420031041623
0.5747	-19.826262314707698
0.5749	-19.854073309041503
0.5754	-19.882230747399166
0.5756	-19.846838163324804
0.5759	-19.891626837689603
0.5761	-19.925702270657364
0.5766	-19.946864354554517
0.5768	-19.979674683054537
0.577	-20.018317275286783
0.5773	-20.009280578097638
0.5777	-20.009769824915693
0.5779	-20.019102598761556
0.5784	-19.97976638525955
0.5787	-19.970824655959678
0.5789	-19.952191501289644
0.5792	-19.916750964501002
0.5797	-19.898201757731602
0.5799	-19.895142656758228
0.5801	-19.884570816564953
0.5804	-19.844225418020912
0.5808	-19.78764968720364
0.581	-19.73277074060963
0.5813	-19.757633145837623
0.5815	-19.768031358177737
0.582	-19.787546260961616
0.5822	-19.83260439914078
0.5825	-19.848013129030964
0.5828	-19.801859826737495
0.5832	-19.787547282046543
0.5835	-19.796234828775944
0.5837	-19.8060517415641
0.584	-19.826464486804454
0.5844	-19.836480903467475
0.5847	-19.861685736663883
0.5849	-19.857737135672526
0.5852	-19.878740978590827
0.5856	-19.906711888996636
0.5859	-19.920531536364773
0.5861	-19.93815388733085
0.5864	-19.979179630845486
0.5869	-19.99269956450957
0.5871	-19.975732402988776
0.5873	-19.99271278565852
0.5876	-19.994538909066947
0.5881	-19.95835235111344
0.5883	-19.93276069905871
0.5886	-19.909520448811154
0.5888	-19.9084910043178
0.5893	-19.860567443810886
0.5895	-19.863503610345678
0.5898	-19.857599149251516
0.5903	-19.876360135358166
0.5905	-19.83747179068921
0.5907	-19.871165157711403
0.5912	-19.88664480668878
0.5915	-19.883988341551007
0.5917	-19.875899899377227
0.5919	-19.88846676905434
0.5924	-19.869918153773114
0.5927	-19.87373259173454
0.593	-19.877378559349363
0.5934	-19.865424988114
0.5937	-19.86888054827088
0.5939	-19.871125117440727
0.5942	-19.833004062754103
0.5947	-19.815752138884324
0.5949	-19.799438007592943
0.5951	-19.810707175872597
0.5954	-19.79589272490951
0.5959	-19.8171986708816
0.5961	-19.875321938117093
0.5964	-19.92905973982282
0.5966	-19.939394321743922
0.5971	-19.96253812039856
0.5973	-19.982480760156452
0.5976	-19.91625204657954
0.5978	-19.885318231822485
0.5983	-19.879169605878246
0.5986	-19.892156678828282
0.5988	-19.9053980226165
0.5991	-19.9423042893369
0.5996	-19.96322389888696
0.5998	-19.984858387575315
0.6002	-19.96687518327072
0.6005	-19.936145576886815
0.6009	-19.933561177850503
0.6012	-19.911140556250203
0.6014	-19.893907730354154
0.6019	-19.875961415982253
0.6022	-19.868821189760208
0.6027	-19.860360320113433
0.6029	-19.8492197930424
0.6031	-19.814177871376057
0.6036	-19.803209193775242
0.6039	-19.794090821097125
0.6041	-19.808920020148314
0.6043	-19.851282324047993
0.6048	-19.878880891628476
0.605	-19.909973736705588
0.6053	-19.897751302267736
0.6057	-19.855983950727726
0.6059	-19.804762825333256
0.6064	-19.77943161145293
0.6067	-19.77227863688907
0.6069	-19.814499029663494
0.6071	-19.843805000408196
0.6076	-19.866083817359325
0.6079	-19.890721082099148
0.6081	-19.88718996668207
0.6083	-19.83099405860227
0.6088	-19.79708288924058
0.6091	-19.790957953847922
0.6093	-19.78508468774695
0.6098	-19.773481797963516
0.6103	-19.805721642027446
0.6105	-19.837626911540735
0.6108	-19.85533490583286
0.6112	-19.83814342093818
0.6115	-19.805532836658166
0.6117	-19.81269189940831
0.612	-19.75638467753555
0.6125	-19.727173814724658
0.6127	-19.754294723083397
0.6129	-19.817396051605513
0.6132	-19.835825001290832
0.6136	-19.878974743027975
0.6139	-19.908693855013684
0.6141	-19.88920139004753
0.6143	-19.895873050398976
0.6148	-19.917878323414705
0.615	-19.920931508283555
0.6155	-19.893827291984042
0.6158	-19.892662225697084
0.616	-19.90771684827855
0.6165	-19.891516241923892
0.6168	-19.917583673196713
0.6172	-19.96082642540812
0.6175	-20.007291145465185
0.6179	-19.956627471496176
0.6182	-19.93349187492507
0.6184	-19.904289776386335
0.6189	-19.861666835652706
0.6191	-19.793973071697316
0.6193	-19.806834941705567
0.6195	-19.793190600005673
0.62	-19.787117919657756
0.6203	-19.78280334736379
0.6207	-19.807091087815245
0.621	-19.804803780039492
0.6212	-19.800508200248363
0.6217	-19.778884254388668
0.6219	-19.828991551964943
0.6224	-19.836473377880125
0.6226	-19.80690234960955
0.6229	-19.811464923072872
0.6231	-19.815927548112423
0.6236	-19.76039254902769
0.6238	-19.7210279713569
0.6241	-19.73494300813427
0.6243	-19.738327525247715
0.6248	-19.771253241860727
0.625	-19.802472664476902
0.6252	-19.8402082941585
0.6257	-19.799796406386367
0.6259	-19.75381276723298
0.6262	-19.727387031345476
0.6264	-19.715232618494444
0.6269	-19.708950788982577
0.6272	-19.760241430312973
0.6274	-19.837419070084547
0.6277	-19.87142240754745
0.6281	-19.879811469553676
0.6284	-19.84603517834559
0.6286	-19.836091827747843
0.6288	-19.79649950899765
0.6295	-19.79901053002569
0.6298	-19.812417582799544
0.63	-19.861954058022018
0.6305	-19.895314061105807
0.6308	-19.885037358610955
0.631	-19.846710876771567
0.6315	-19.825855889915037
0.6317	-19.784831076361442
0.6322	-19.770877157868565
0.6324	-19.783826544862396
0.6331	-19.8035925256481
0.6333	-19.791890043394613
0.6336	-19.816829390785205
0.6338	-19.809720731230026
0.6343	-19.840409869109635
0.6345	-19.840504360229115
0.6348	-19.838770620645317
0.635	-19.817393830268983
0.6355	-19.822520570662576
0.6357	-19.813939935689877
0.636	-19.823688584459724
0.6365	-19.84828329535107
0.6367	-19.864033658802214
0.637	-19.851865327099112
0.6372	-19.81860951497212
0.6377	-19.82134124207144
0.6379	-19.80181863468601
0.6381	-19.787730537516186
0.6383	-19.799866329386283
0.6388	-19.797045229959977
0.6391	-19.799365390378295
0.6393	-19.813292647754626
0.6396	-19.8163002849602
0.64	-19.81981687086476
0.6403	-19.82828136259273
0.6405	-19.780664229356795
0.6407	-19.748931707082058
0.6412	-19.776044902184772
0.6414	-19.75295060758986
0.6417	-19.743146762525775
0.6421	-19.766179393502686
0.6424	-19.816832593872526
0.6426	-19.807505731635736
0.6428	-19.808032514552274
0.6433	-19.81506587968316
0.6435	-19.813859413497827
0.644	-19.777254995164977
0.6442	-19.77565972608466
0.6445	-19.784679341426383
0.6449	-19.78707193511715
0.6451	-19.8027469004773
0.6456	-19.817431601644824
0.6459	-19.815859823576222
0.6461	-19.814111480337548
0.6463	-19.814905271378027
0.6468	-19.799824791872258
0.6471	-19.790470462539613
0.6473	-19.79164427868615
0.6475	-19.769291055786194
0.648	-19.767124001496313
0.6482	-19.77458233038371
0.6484	-19.77291517162332
0.6489	-19.748435187998002
0.6492	-19.80366638009476
0.6494	-19.808668931578897
0.6496	-19.81111518981619
0.6501	-19.802319803684416
0.6504	-19.81681653353168
0.6506	-19.78638933874773
0.6511	-19.807878966625786
0.6513	-19.778816204791685
0.6518	-19.777414315952228
0.652	-19.769404948545432
0.6522	-19.76448964837154
0.6525	-19.748523388419773
0.6529	-19.75863098381522
0.6532	-19.76838245464981
0.6534	-19.793584269632717
0.6537	-19.81831936375078
0.6542	-19.801519928895665
0.6544	-19.804670754562984
0.6546	-19.7871404857583
0.6548	-19.775416962772457
0.6553	-19.692227323652123
0.6555	-19.70251195454639
0.6558	-19.687950431642765
0.6562	-19.689869162821793
0.6565	-19.681842774468127
0.6567	-19.732894466332734
0.6569	-19.711245392124376
0.6574	-19.701029844760278
0.6576	-19.716426437528778
0.6579	-19.71943839918016
0.6581	-19.717272526398986
0.6586	-19.72259701829275
0.6589	-19.717718721156693
0.6591	-19.721068496228057
0.6596	-19.70255325370248
0.6598	-19.71002934751426
0.6601	-19.720665885142914
0.6605	-19.706037990844546
0.6608	-19.70752202454813
0.661	-19.7243652164932
0.6612	-19.69272817559405
0.6617	-19.67817447742037
0.6619	-19.729910284423415
0.6622	-19.69427878771218
0.6624	-19.667101418187755
0.6629	-19.666698295745796
0.6631	-19.638228946447835
0.6633	-19.587253684065054
0.6638	-19.576901540655278
0.6641	-19.59232528737458
0.6643	-19.60137060428489
0.6645	-19.639586496733013
0.665	-19.697387051085865
0.6652	-19.726790666669388
0.6655	-19.71370902238548
0.6657	-19.72264143721311
0.6662	-19.694051245493167
0.6664	-19.64910781757162
0.6667	-19.635700934830528
0.6669	-19.629101561569804
0.6674	-19.604399764550074
0.6676	-19.62834910380907
0.6679	-19.667356639156225
0.6681	-19.68534228176677
0.6685	-19.69123765294496
0.6687	-19.71197715647231
0.6689	-19.715704496728577
0.6692	-19.707257723978508
0.6694	-19.690859645513513
0.6698	-19.712692778013587
0.67	-19.70248494634434
0.6703	-19.708731149695435
0.6705	-19.677621135085445
0.671	-19.691951535599703
0.6712	-19.671289913230115
0.6715	-19.641330196495154
0.6717	-19.606764918509143
0.6722	-19.595330851216556
0.6724	-19.548561036543493
0.6726	-19.567649022573875
0.6728	-19.631363519668145
0.6733	-19.673127719094964
0.6736	-19.74232655428126
0.6738	-19.78096458390069
0.6743	-19.75735326512981
0.6745	-19.722711146184942
0.6748	-19.67996349166073
0.675	-19.62382656900465
0.6755	-19.618353809458718
0.6757	-19.61286390216794
0.676	-19.63280528683823
0.6764	-19.64786349572322
0.6767	-19.636519014426824
0.6769	-19.598948163683115
0.6772	-19.62757806474276
0.6777	-19.656717798960763
0.6779	-19.707733654513007
0.6782	-19.72832734991008
0.6784	-19.78763766413745
0.6789	-19.805364151663237
0.6791	-19.787039479005674
0.6794	-19.778914471671644
0.6796	-19.79371506410764
0.6801	-19.780318142979255
0.6803	-19.735374652811814
0.6805	-19.71497003828798
0.681	-19.713675113157496
0.6813	-19.713975110383487
0.6815	-19.742920758200327
0.6817	-19.763777564029215
0.6822	-19.751284063916035
0.6825	-19.73644161281894
0.6827	-19.750184043255402
0.683	-19.730006581211878
0.6834	-19.68168471911999
0.6839	-19.677722331583862
0.6841	-19.693361847174597
0.6844	-19.723092955972746
0.6846	-19.71725823842486
0.6851	-19.734637711423115
0.6853	-19.761483448403556
0.6855	-19.753554895708863
0.6858	-19.672133230614026
0.6863	-19.687149996192804
0.6865	-19.71377339794724
0.6868	-19.75930909628197
0.687	-19.75827048687191
0.6875	-19.8073742750025
0.6877	-19.82838604609739
0.688	-19.841949861938748
0.6882	-19.79302807330322
0.6886	-19.754759817698414
0.6889	-19.71615945280589
0.6891	-19.65776005899106
0.6893	-19.619311368067738
0.6898	-19.5881368204742
0.6901	-19.600846920378785
0.6903	-19.641210321593938
0.6905	-19.66372755037371
0.691	-19.695243560304178
0.6913	-19.702404316282514
0.6915	-19.6715910104702
0.6918	-19.61358663588032
0.692	-19.608578460208435
0.6925	-19.61079002212278
0.6928	-19.630757639739308
0.693	-19.703587366395563
0.6935	-19.766388563403837
0.6937	-19.7734714645879
0.6939	-19.756573423079676
0.6944	-19.76711344133919
0.6946	-19.711146251560518
0.6949	-19.69277386037282
0.6951	-19.67053486240163
0.6956	-19.685152390440535
0.6958	-19.633364815179934
0.696	-19.63065482189313
0.6963	-19.637058633982942
0.6968	-19.63761130095407
0.697	-19.592362674862123
0.6972	-19.64566618418609
0.6975	-19.640254136365087
0.698	-19.61833678499116
0.6982	-19.641776317638772
0.6985	-19.72386900474927
0.6989	-19.694651803308776
0.6992	-19.741391027833846
0.6994	-19.762789684937527
0.6996	-19.75236968876178
0.7001	-19.718131997820038
0.7003	-19.72310931179731
