# Temperature (K)	C55 dvov (10^-5)
0.3218	-14.966818677960633
0.322	-14.985291906488728
0.3221	-15.000912977397922
0.3223	-15.003559733893509
0.3227	-15.012527224636095
0.3228	-15.025539185696507
0.323	-15.02374762304132
0.3235	-15.029950444150897
0.3237	-15.039040333881102
0.3238	-15.012626159547475
0.324	-14.997580948868105
0.3244	-14.982494442492047
0.3246	-14.964155864818943
0.3248	-14.960696715555759
0.325	-14.971219919190384
0.3254	-14.97487644827438
0.3257	-14.97883912361593
0.3259	-15.001920288535771
0.3264	-14.995558804094806
0.3266	-15.009458400215427
0.3269	-15.006726620613946
0.3271	-15.006796563851896
0.3274	-14.979963135581539
0.3279	-14.981644758712813
0.3281	-14.960851364598286
0.3282	-14.956948455802408
0.3284	-14.959423256014452
0.3287	-14.977035668260648
0.3289	-14.989156816764627
0.3295	-14.985339177071964
0.3298	-14.993873319287081
0.3301	-15.01704519449892
0.3304	-15.018514361612787
0.331	-14.997044779714832
0.3314	-15.018163630884034
0.3317	-15.023294359731075
0.332	-15.00164869414634
0.3327	-14.994175098811498
0.333	-14.98816848330851
0.3334	-14.973727094472698
0.3338	-14.960837118629488
0.3344	-14.948100064343267
0.3345	-14.952517382047082
0.3349	-14.958397021575648
0.3353	-14.957554299072578
0.3357	-14.958122568188353
0.3365	-14.952255170607009
0.337	-14.955124284761926
0.3374	-14.94824890839561
0.3378	-14.923266614091318
0.3388	-14.913523350321318
0.3393	-14.925369477658176
0.3398	-14.907558829622188
0.3403	-14.917720795581475
0.3414	-14.942063912561798
0.3419	-14.954119342475662
0.3425	-14.95048467189463
0.343	-14.964024146786521
0.3433	-14.960514483473712
0.3436	-14.951080099928483
0.3448	-14.953242693663192
0.3454	-14.96302450399973
0.346	-14.95990251982601
0.3467	-14.97059509102248
0.348	-14.98794132552475
0.3487	-14.988277543125173
0.3488	-14.9836105237925
0.3493	-14.978471828160943
0.35	-14.97267334861815
0.3515	-14.963532607901278
0.3522	-14.971494121516505
0.353	-14.980514812961442
0.3546	-14.991428605608649
0.3547	-14.980167955109549
0.3554	-14.976528371343653
0.3562	-14.94936294726695
0.357	-14.94150255342593
0.3587	-14.915276264715068
0.3596	-14.913672592882847
0.3605	-14.924704659500481
0.361	-14.933173959789098
0.3614	-14.944235505638744
0.3624	-14.978219018599251
0.3643	-15.006875453874033
0.3653	-15.009138618927308
0.3663	-15.028144883899005
0.3673	-15.027223450198761
0.3694	-14.999866446444273
0.3704	-14.971571282178793
0.3715	-14.955206213377041
0.3726	-14.954515359445457
0.3739	-14.940546228539418
0.3749	-14.960691286788467
0.376	-14.987242897129631
0.3772	-15.009605621626358
0.3784	-14.99640522661481
0.3803	-14.995191149970886
0.3808	-14.997585343614166
0.3821	-14.997727739374287
0.3833	-14.982089693742362
0.3846	-14.993084833309235
0.3863	-15.013676567141022
0.3872	-15.004766541338947
0.3885	-15.004978572263619
0.3899	-15.01714280010453
0.3913	-15.004759914451762
0.3918	-15.000508570062673
0.394	-14.995591846938353
0.3955	-14.969996531516973
0.3969	-14.964133476232298
0.3984	-14.974153040607668
0.4013	-14.970571133206002
0.4015	-14.987040877611863
0.4029	-14.989814475538216
0.4044	-14.985251384572951
0.4058	-14.9739640778447
0.4059	-14.966596427615094
0.409	-14.946756273009814
0.4097	-14.970458631921286
0.4106	-14.961970172416684
0.4122	-14.96008465543501
0.4134	-14.972500117566584
0.4138	-14.986813187723458
0.4171	-14.966567716436273
0.4188	-14.97914568853044
0.4203	-14.989604242262311
0.4205	-14.974316705115552
0.4222	-14.933506129882058
0.4235	-14.930521692535443
0.4256	-14.911468341199104
0.4267	-14.909829785914445
0.4273	-14.892486214913717
0.4291	-14.89848677288678
0.4298	-14.896147308491523
0.4308	-14.900891349905049
0.4326	-14.874101213524899
0.4359	-14.886510047990727
0.4362	-14.889902773902335
0.438	-14.87920570186252
0.4389	-14.878775456386009
0.4399	-14.862451701638138
0.4418	-14.863371361759276
0.4436	-14.841056845047675
0.4448	-14.854885476696479
0.4455	-14.829789612226113
0.4474	-14.835733576732983
0.4477	-14.84673188780137
0.4493	-14.851351106416077
0.4531	-14.829900275685302
0.4535	-14.846117840855346
0.455	-14.852625212447242
0.4564	-14.839163806644466
0.457	-14.851185506489996
0.4589	-14.858642035647796
0.4593	-14.867638389160211
0.4609	-14.86827237133271
0.4622	-14.867359218680752
0.4649	-14.882457040940547
0.4669	-14.912141222716757
0.468	-14.899206981099072
0.4689	-14.908868495611431
0.4709	-14.899041346421123
0.4738	-14.876346711611191
0.475	-14.821007717843301
0.4766	-14.80630919710959
0.4771	-14.787410120763425
0.4791	-14.783060847602812
0.4812	-14.764988984042683
0.4823	-14.767165530578481
0.4851	-14.773532877548567
0.4854	-14.772301809622912
0.4875	-14.751626380229903
0.4878	-14.768633776211676
0.4897	-14.756447551216986
0.4905	-14.756346746443723
0.4918	-14.74047526151512
0.4956	-14.752045694888228
0.4961	-14.752541172616361
0.4981	-14.775497602894442
0.4983	-14.781279300747906
0.5005	-14.806904403273686
0.5027	-14.832159942419517
0.5029	-14.827166184946082
0.5071	-14.829577055300861
0.5075	-14.814484506682755
0.5093	-14.825968374722818
0.5098	-14.803101953460907
0.5115	-14.828479900990411
0.512	-14.819549467462085
0.5138	-14.827940707561405
0.5144	-14.798405897614975
0.516	-14.794137725627627
0.5191	-14.77334876433368
0.5205	-14.766274073707772
0.5215	-14.772307344429253
0.5228	-14.781541088067792
0.524	-14.782403651062829
0.5251	-14.782279254526689
0.5265	-14.783690930801766
0.5274	-14.779714391329659
0.529	-14.756517734525296
0.532	-14.744581291561694
0.5339	-14.730616453371464
0.5343	-14.713985180141407
0.5363	-14.709341818990858
0.5366	-14.696279691776889
0.5386	-14.697621914732494
0.539	-14.671093185474088
0.5409	-14.692422372780314
0.5436	-14.691924242064424
0.5453	-14.719921263297058
0.546	-14.725065851585363
0.5474	-14.753726887218091
0.5484	-14.741468016963646
0.5494	-14.73019016315621
0.5508	-14.74017819374672
0.5514	-14.737841890661608
0.5552	-14.749646398260355
0.5556	-14.759636784487098
0.557	-14.768597420144157
0.5579	-14.737413337658108
0.5587	-14.743052477616727
0.5604	-14.752820144740626
0.562	-14.768504883226084
0.5628	-14.752912309368877
0.565	-14.764809221107026
0.5665	-14.754167741907304
0.5676	-14.712562522397457
0.5679	-14.67708152308064
0.5701	-14.661239355823687
0.5705	-14.646843258160182
0.5717	-14.645859732779655
0.5725	-14.659515851688665
0.5729	-14.675093644270472
0.5731	-14.691163302319207
0.5732	-14.699675663470794
0.5733	-14.704350389680874
0.5734	-14.716120630047053
0.5735	-14.718633069925355
0.5736	-14.729726042367442
0.5737	-14.733559002534841
0.5738	-14.708902221930328
0.5739	-14.69257746113743
0.574	-14.67193639055279
0.5741	-14.658976490095169
0.5742	-14.64953689987278
0.5743	-14.661808469268026
0.5744	-14.648951894702657
0.5745	-14.647121905687603
0.5747	-14.626711622603574
0.5748	-14.62135082127451
0.5749	-14.626958163690396
0.575	-14.638026996706383
0.5751	-14.66137718623555
0.5752	-14.680850560316763
0.5753	-14.682786412935716
0.5755	-14.694163234679605
0.5757	-14.719875573108451
0.5759	-14.715728173838775
0.5761	-14.71589598586705
0.5763	-14.73667269043619
0.5765	-14.719848708672922
0.5766	-14.700151997926975
0.5768	-14.69626008798379
0.5771	-14.713643722350662
0.5772	-14.689559095988425
0.5773	-14.690342824135602
0.5774	-14.703708399332955
0.5775	-14.695363059241558
0.5777	-14.677414308851317
0.5779	-14.702109383091969
0.5782	-14.697618804492043
0.5783	-14.671416191477888
0.5784	-14.677546248994576
0.5785	-14.701060297144844
0.5786	-14.69395265714313
0.5788	-14.693824672925075
0.5789	-14.706411953235875
0.5792	-14.735065712834782
0.5794	-14.726579858918825
0.5797	-14.72652298599416
0.58	-14.751216458935845
0.5801	-14.737229618858615
0.5803	-14.712975769340243
0.5804	-14.683513269199
0.5805	-14.694656400463945
0.5807	-14.658253786213782
0.5808	-14.664287112454906
0.5811	-14.676307806916927
0.5813	-14.674705558002653
0.5814	-14.651142098200268
0.5816	-14.668740469664138
0.5817	-14.688828208976691
0.5818	-14.653923414060278
0.5819	-14.651475660627336
0.5822	-14.637580646655476
0.5824	-14.638240906442935
0.5825	-14.60567037309307
0.5828	-14.601226472669104
0.5831	-14.610918088291553
0.5833	-14.621726637415993
0.5834	-14.619209918786693
0.5837	-14.611607771336686
0.5838	-14.639391304617108
0.584	-14.649380499217349
0.5841	-14.63381006424493
0.5842	-14.639933716829919
0.5845	-14.654238770249904
0.5848	-14.633651420808187
0.5851	-14.642828344516404
0.5854	-14.658785059160614
0.5856	-14.657424788893964
0.5857	-14.682541412490822
0.5858	-14.695787471706582
0.586	-14.706050468554936
0.5862	-14.690763202007137
0.5866	-14.700599144998847
0.5867	-14.670913367996583
0.5868	-14.699011246656056
0.5871	-14.657942818317565
0.5873	-14.681980654043299
0.5874	-14.705546322139575
0.5876	-14.722075454162509
0.5879	-14.704187749234919
0.588	-14.724257690193824
0.5881	-14.727468424209256
0.5883	-14.708546362290189
0.5884	-14.713821750882614
0.5885	-14.690663567752766
0.5886	-14.690928531804815
0.5888	-14.695076538987916
0.589	-14.65963160710685
0.5891	-14.665324115670884
0.5893	-14.686883122026943
0.5895	-14.690066508675718
0.5896	-14.667900992319298
0.5898	-14.685145896032202
0.5899	-14.681578063558673
0.59	-14.636901171203132
0.5901	-14.631329711972755
0.5902	-14.63150374470053
0.5904	-14.64486031091625
0.5906	-14.644758392340284
0.5909	-14.666194035747962
0.591	-14.672564288573682
0.5911	-14.69370888624919
0.5912	-14.661090848944587
0.5914	-14.645437018149204
0.5916	-14.6284198076085
0.5917	-14.613400724848738
0.5918	-14.605665896360053
0.5919	-14.625452851685827
0.592	-14.630349324728781
0.5923	-14.667583593648246
0.593	-14.696214605925645
0.5935	-14.695217831142887
0.594	-14.688369391994598
0.5945	-14.690623305448602
0.5956	-14.674606294567331
0.5962	-14.646097651106215
0.5967	-14.632659250802247
0.5973	-14.623743586813227
0.5984	-14.612310509314312
0.5989	-14.613876896694675
0.5995	-14.617726470836766
0.5999	-14.611546904870274
0.6001	-14.605467103283786
0.6007	-14.599458575377286
0.6019	-14.597532176201465
0.6024	-14.598265554635896
0.603	-14.631553845992862
0.6042	-14.672452117636581
0.6047	-14.706751807944249
0.6049	-14.691056317242126
0.6053	-14.704842087846547
0.6059	-14.68760012270647
0.6072	-14.655121135345055
0.6078	-14.614813781368522
0.6084	-14.622655786865122
0.6091	-14.588207512380722
0.61	-14.56888649809156
0.6103	-14.56080520919798
0.6109	-14.570587150370047
0.6115	-14.557335807088648
0.6121	-14.56132537124656
0.6125	-14.558162599133391
0.6127	-14.570318007830545
0.614	-14.564582836433729
0.6146	-14.594791833323043
0.6151	-14.600325339764629
0.6153	-14.627207586052345
0.6166	-14.633522873648067
0.6172	-14.648837819700756
0.6176	-14.618284346891913
0.6178	-14.638851864995999
0.6185	-14.635380446021816
0.6197	-14.631655250351345
0.6204	-14.605597143361567
0.621	-14.620641772570146
0.6217	-14.599890598000773
0.6223	-14.605689793615227
0.6227	-14.584378088142065
0.6236	-14.6182627673537
0.6243	-14.634544149470448
0.6249	-14.656549008768842
0.6253	-14.635884310973163
0.6256	-14.674535348351236
0.6262	-14.670071649472531
0.6275	-14.658780563857952
0.6279	-14.628780947288314
0.6282	-14.644039000879387
0.6288	-14.629524853253836
0.6301	-14.625631975059287
0.6305	-14.607240998511244
0.6307	-14.611056429099516
0.6314	-14.620948016221625
0.632	-14.61650686540647
0.6333	-14.604031977966244
0.634	-14.619562325050797
0.6346	-14.62663778426545
0.6353	-14.599658640885117
0.6356	-14.581985548823583
0.6365	-14.570665075334505
0.6372	-14.55797614797077
0.6379	-14.545486130817395
0.6382	-14.55014251171186
0.6385	-14.544017830149825
0.6398	-14.540855568835536
0.6405	-14.533940252608565
0.6408	-14.549162760947825
0.6411	-14.522060892008183
0.6418	-14.503382197146209
0.6431	-14.499107325392927
0.6434	-14.529563070979478
0.6438	-14.507294001802881
0.6444	-14.53115271838115
0.6451	-14.552744583324799
0.6463	-14.554824819854069
0.6469	-14.534456566988005
0.6476	-14.535486675638925
0.6482	-14.518316773817594
0.6486	-14.540907370266458
0.6494	-14.532727104100374
0.6501	-14.527320804023176
0.6507	-14.533963222977068
0.6512	-14.548651060596155
0.6513	-14.520139061669932
0.6525	-14.550135977716536
0.6531	-14.547706708624583
0.6537	-14.538541106665367
0.6539	-14.529333429944831
0.6544	-14.51633185578938
0.6556	-14.496006797208313
0.6562	-14.482354545963956
0.6565	-14.489083566500767
0.6568	-14.483075426867655
0.6574	-14.477650334946404
0.6587	-14.467519103851107
0.6591	-14.474746520716694
0.6592	-14.444941447565324
0.6598	-14.430195044102433
0.6604	-14.453862471024248
0.6616	-14.470186501920693
0.6623	-14.494638410470694
0.6628	-14.55157571879966
0.6634	-14.589264451828482
0.6644	-14.576420044581138
0.6646	-14.584705763079448
0.6652	-14.576052800045735
0.6658	-14.518067373650664
0.6664	-14.491873939783245
0.667	-14.500527907178409
0.6675	-14.474173414126216
0.6681	-14.457160510509656
0.6687	-14.461068664076613
0.6693	-14.468066347138718
0.6696	-14.480965410111438
0.6704	-14.473168047842346
0.6709	-14.481358557421
0.6715	-14.494704669235155
0.672	-14.487290717709032
0.6723	-14.480026079960847
0.6732	-14.488896749749761
0.6737	-14.47496207047613
0.6743	-14.469892557470638
0.6749	-14.47064551699087
0.676	-14.46813778174768
0.6766	-14.474968529400254
0.6771	-14.484623271538597
0.6776	-14.499592049466944
0.6777	-14.499383376448353
0.6787	-14.487371887746091
0.6793	-14.488018746148956
0.6798	-14.487168892514706
0.6802	-14.469734670640648
0.6803	-14.466163001241632
0.6814	-14.47604128622226
0.6819	-14.485862565471871
0.6824	-14.502823984269657
0.6829	-14.520358783291263
0.683	-14.540119838308721
0.684	-14.530170874361092
0.6846	-14.523865602532517
0.6851	-14.498771585104747
0.6856	-14.481997784408758
0.6867	-14.46242452094358
0.6872	-14.457974440422095
0.6877	-14.461140944488573
0.6882	-14.471305256229765
0.6892	-14.4730549861692
0.6897	-14.481690515041802
0.6902	-14.499767115133611
0.6907	-14.510270846439798
0.6917	-14.503266764699585
0.6922	-14.514816271943252
0.6927	-14.512335941032662
0.6932	-14.486593593643391
0.6936	-14.464828895033323
0.6941	-14.458711758613694
0.6946	-14.461193265867673
0.6951	-14.460617810435217
0.6956	-14.477082788564278
0.6962	-14.475609807554426
0.6966	-14.468016834537027
0.697	-14.460108188497676
0.6975	-14.453431082178696
0.698	-14.444804912000821
0.6985	-14.432440067513475
0.6989	-14.432761282394956
0.6995	-14.409567775605751
0.7	-14.410781523377189
0.7005	-14.387855251773939
0.7009	-14.3763223173517
0.7016	-14.386586038954464
0.7019	-14.401924037822939
0.7024	-14.38809288218097
0.7029	-14.400336163327914
0.7039	-14.420045298151077
0.7048	-14.408930154577318
0.7053	-14.413758103360577
0.7058	-14.41317022245443
0.7067	-14.414423285775387
0.707	-14.42296199760675
0.7077	-14.417202072227324
0.7081	-14.402407241753574
0.7086	-14.401802424294512
0.7095	-14.414960768350479
0.7097	-14.403966107343098
0.71	-14.408275372780167
0.7105	-14.419897241488973
0.711	-14.438642909817109
0.7119	-14.431478502195537
0.7124	-14.428560308298952
0.7129	-14.436642718423958
0.7133	-14.437085141198363
0.7143	-14.432338110028121
0.7147	-14.430486746953118
0.7152	-14.426057383984014
0.7156	-14.417417061039343
0.7166	-14.422371244612119
0.717	-14.409329372049207
0.7175	-14.389757595274178
0.7178	-14.370657345511924
0.718	-14.369998001258107
0.7189	-14.361174672528394
0.7193	-14.36769502354259
0.7197	-14.379931146656276
0.7202	-14.420348812077435
0.7205	-14.393112115346065
0.7211	-14.415435479256796
0.7215	-14.428878928599838
0.722	-14.451688920535059
0.7225	-14.423671519575588
0.7231	-14.433380933757704
0.7234	-14.410234619076814
0.7239	-14.400261684782643
0.7243	-14.391234339379798
0.7248	-14.405913341537682
0.7257	-14.44945699383107
0.7261	-14.465321536160898
0.7266	-14.492718336554626
0.7271	-14.491881800239454
0.728	-14.501293798355576
0.7285	-14.495501125811874
0.729	-14.465364484074808
0.7294	-14.424231654388821
0.7303	-14.411940589559892
0.7308	-14.396595846807637
0.7312	-14.376086157080477
0.7317	-14.382229885292562
0.7326	-14.386962205000671
0.7331	-14.37412759305662
0.7336	-14.35864218667544
0.7339	-14.367517563778389
0.734	-14.350322428620014
0.735	-14.3418061215635
0.7354	-14.344658157060978
0.7359	-14.339969340355276
0.7363	-14.311662310829407
0.7365	-14.337999998180356
0.7368	-14.332706307335105
0.7377	-14.324697839883044
0.7382	-14.342251745927845
0.7386	-14.36620613080647
0.7391	-14.344302294170774
0.74	-14.348896316844439
0.7404	-14.344205388626802
0.7409	-14.322501089566678
0.7418	-14.30333754548715
0.7419	-14.316987950103092
0.7423	-14.3120571231795
0.7427	-14.31451115819366
0.7432	-14.30814278244655
0.7437	-14.30302882199658
0.7446	-14.299387502614398
0.7447	-14.33498569451748
0.7451	-14.353920846524979
0.7456	-14.380267561091078
0.7465	-14.388593308439328
0.7469	-14.364456195234292
0.7474	-14.33022666188564
0.7483	-14.313823930579556
0.7488	-14.293968982780125
0.7492	-14.30511077625274
0.7497	-14.326011784387854
0.7501	-14.339916383985488
0.7507	-14.342114396571786
0.7511	-14.353023554690393
0.7516	-14.350754237187697
0.7521	-14.348453917103145
0.7528	-14.356423906768748
0.753	-14.347310271023362
0.7535	-14.32983974931816
0.754	-14.298974207182326
0.7544	-14.292211865932773
0.7554	-14.260056610723103
0.7558	-14.257561429508584
0.7563	-14.261599180967142
0.7568	-14.277212529006972
0.7572	-14.296522643088634
0.7582	-14.311100685983593
0.7587	-14.317430366739032
0.7591	-14.345060518213083
0.7601	-14.366733946111092
0.7605	-14.358135560224847
0.7609	-14.35375090686915
0.761	-14.386554038532468
0.7615	-14.37212033028845
0.7624	-14.361211715207201
0.7629	-14.351248628369268
0.7634	-14.353478427181171
0.7636	-14.322546377022082
0.7638	-14.326487101260788
0.7643	-14.322188283558209
0.7652	-14.334281044282344
0.7657	-14.33117306888445
0.7662	-14.3336642277429
0.7663	-14.332216768202366
0.7671	-14.32927904840875
0.7676	-14.304951460260037
0.7681	-14.29755507084619
0.7686	-14.274407358745565
0.769	-14.257818139243069
0.7696	-14.254004011424204
0.77	-14.25593694129697
0.7705	-14.244310113897631
0.771	-14.2484634525031
0.7715	-14.23492524761268
0.7724	-14.219962537052291
0.7729	-14.22957410675434
0.7734	-14.230370539995182
0.7739	-14.257501324376255
0.7744	-14.269131807739312
0.7749	-14.281828160798344
0.7754	-14.273229485772006
0.7758	-14.275945676343417
0.7763	-14.266481217075446
0.777	-14.247411246760183
0.7773	-14.24200834910167
0.7778	-14.247645404055733
0.7783	-14.240450604371032
0.7788	-14.230660337766803
0.7792	-14.255423107864864
0.7798	-14.23370474242036
0.7802	-14.22098293480807
0.7807	-14.222915904107
0.7816	-14.208282640862366
0.7821	-14.19045202531968
0.7825	-14.197964627755761
0.7826	-14.208973914165515
0.783	-14.213698025178335
0.7841	-14.218158594753271
0.7846	-14.224077096459567
0.7851	-14.243071721096547
0.7856	-14.240262436920748
0.7866	-14.240607679462274
0.787	-14.238640720560207
0.7875	-14.274439708637981
0.7879	-14.255106277474756
0.788	-14.252152584300777
0.7889	-14.273004729158616
0.7894	-14.31287574175702
0.7899	-14.284796166323149
0.7906	-14.289518115844228
0.7908	-14.291106025783598
0.7913	-14.267685983143075
0.7918	-14.238142086598007
0.7923	-14.236973410331533
0.7933	-14.256858344058697
0.7938	-14.243456840861757
0.7943	-14.228743923466288
0.7948	-14.210188685103903
0.7957	-14.191318762564755
0.7962	-14.167299521119707
0.7967	-14.17166116386695
0.7972	-14.196072236465842
0.7982	-14.201378864670895
0.7986	-14.214594090111282
0.7987	-14.219687639898986
0.7991	-14.236383503653409
0.8001	-14.23716656978925
0.8006	-14.266759598090005
0.8011	-14.26402243350756
0.8014	-14.25039673457602
0.8015	-14.249866237475727
0.8025	-14.255965780438071
0.803	-14.228729230400115
0.8035	-14.218067326959046
0.804	-14.218502684967214
0.8041	-14.190361676795593
0.8045	-14.154805739283091
0.8054	-14.161743000932658
0.8059	-14.164007247559752
0.8064	-14.17337073097716
0.8068	-14.17787908228709
0.8074	-14.1970368918768
0.8079	-14.193661207362009
0.8084	-14.20945573561406
0.8089	-14.211973537048253
0.8098	-14.212636881761066
0.8103	-14.20707579342415
0.8108	-14.206305520717976
0.8113	-14.192533965748867
0.8122	-14.1885596852595
0.8123	-14.187819075034149
0.8128	-14.198015847516945
0.8133	-14.188297479460891
0.8137	-14.17498357894072
0.8147	-14.174877367942461
0.8148	-14.164021267544795
0.8152	-14.146290717787567
0.8157	-14.164938310284057
0.8162	-14.192992113625534
0.8172	-14.204865852026058
0.8175	-14.198107158182303
0.8176	-14.214638007708627
0.8181	-14.215550220750693
0.8186	-14.211748445615582
0.8196	-14.19112993878689
0.8201	-14.20383377012001
0.8202	-14.192880222785261
0.8206	-14.18369342668029
0.8211	-14.166511616822241
0.8216	-14.174063320980503
0.8226	-14.186252748949663
0.823	-14.171564842156611
0.8235	-14.160883400231189
0.824	-14.155049252544947
0.8245	-14.16214727311169
0.8255	-14.164475774004451
0.8256	-14.1842481548863
0.826	-14.214881847797693
0.8265	-14.245553988654377
0.8274	-14.248043756575887
0.8279	-14.249807802090022
0.8283	-14.229483460429268
0.8284	-14.194334901611883
0.8289	-14.18243508273877
0.8299	-14.17967482559466
0.8304	-14.17427319219474
0.8309	-14.197134855204059
0.831	-14.192454848215275
0.8314	-14.177767600864073
0.8319	-14.162233246513368
0.8328	-14.153884458781752
0.8333	-14.135167013513247
0.8337	-14.135353238957107
0.8338	-14.140287399372216
0.8343	-14.156315521064023
0.8353	-14.151581075397896
0.8357	-14.17269586512828
0.8362	-14.1826501334162
0.8364	-14.174680911742836
0.8372	-14.147503121145597
0.8377	-14.1306525660059
0.8382	-14.095210051390897
0.8387	-14.080256874697294
0.8392	-14.080482044394106
0.8402	-14.102875532896633
0.8407	-14.11899062698676
0.8412	-14.134763743560512
0.8417	-14.164053472661728
0.8427	-14.174405380437365
0.8432	-14.173273840044827
0.8437	-14.1930036354578
0.8442	-14.209035106733948
0.8444	-14.178477267116357
0.8452	-14.175501714195544
0.8456	-14.169727249809739
0.8461	-14.166292493809086
0.8466	-14.159228100998574
0.8471	-14.158373533778096
0.8481	-14.126507415371277
0.8485	-14.083064625991241
0.849	-14.041852069544701
0.8497	-14.018078193014254
0.85	-13.98813950738141
0.8505	-13.97772070211105
0.851	-14.02052504739
0.8515	-14.02164189240522
0.8524	-14.031287040012916
0.8525	-14.061734017385856
0.8529	-14.095983478087733
0.8534	-14.072757766368241
0.8539	-14.103152658725506
0.8544	-14.107688800556058
0.8554	-14.121225225283613
0.8558	-14.12524628203815
0.8564	-14.13049048060971
0.8574	-14.122077983058684
0.8578	-14.111018905008224
0.8579	-14.097580200423264
0.8584	-14.087715656225132
0.8589	-14.100699379562407
0.8599	-14.104895244409303
0.8603	-14.123587572833058
0.8604	-14.122448217308712
0.8608	-14.137057939358405
0.8613	-14.143183313633507
0.8623	-14.139162985245825
0.8628	-14.129995935395746
0.8631	-14.1346796031739
0.8633	-14.119322534426807
0.8638	-14.102823032880657
0.8643	-14.099216665120522
0.8653	-14.101936433538738
0.8658	-14.12756045161651
0.8662	-14.136006110330667
0.8667	-14.150848897840962
0.8677	-14.160331288816693
0.8682	-14.148905828728946
0.8687	-14.113182427037854
0.8692	-14.100325477521256
0.8702	-14.087983493012084
