# Temperature (K)	C55 Attenuation (Neper/m)
0.3125	0.06978525222052667
0.3126	-0.1387469012394149
0.3127	-0.4228534074240997
0.3128	-0.5483912139056883
0.3129	-0.15042297219940792
0.313	0.03568872791629474
0.3131	0.08666601570712373
0.3132	0.2777786057353069
0.3134	0.3847115120819353
0.3135	0.2887096838732077
0.3136	0.4044066024999893
0.3138	0.25410766599793533
0.3139	-0.12414492694097135
0.314	-0.30239711789783996
0.3142	-0.5301178998781779
0.3143	-0.6341764919520756
0.3144	-0.4346300680222157
0.3145	-0.25651779576173794
0.3148	-0.17317575063520962
0.3149	0.13137083528249605
0.3151	0.5363352053883546
0.3153	0.5986791389614154
0.3158	0.6220626800463833
0.3161	0.6500640022799189
0.3164	0.6164471616384617
0.3174	0.49661433310222947
0.3181	0.3095199042841159
0.3189	0.08295325308256452
0.3198	-0.053415255216805235
0.3224	-0.11256442887270168
0.324	-0.3428614500912772
0.3259	-0.48403941124581706
0.328	-0.10307213704527385
0.3333	-0.0878359138007454
0.3363	-0.21449006286297845
0.3397	-0.3146691243952091
0.3432	-0.2502952902201514
0.3509	-0.4016635364476997
0.3549	-0.3876483466856371
0.3589	-0.22867330227188631
0.3629	-0.07719106191677838
0.3707	0.007019521505299053
0.3744	0.41138664119330315
0.378	0.6816385372771947
0.3814	0.9457824639362116
0.3878	1.0910398150384708
0.3908	1.5345514165380791
0.3937	1.4002851889699741
0.3965	1.4665898496427872
0.4018	1.4683485710991135
0.4044	1.4530423008368416
0.4069	1.3662404639848091
0.4093	1.52282732947765
0.4139	1.5201449790617971
0.4162	1.4591703449315219
0.4183	1.3351834088241503
0.4205	1.0550285867384446
0.4246	0.9419591847367883
0.4266	1.113126722495963
0.4285	1.220410152457589
0.4324	1.4097834630721309
0.4342	1.605220131730107
0.4361	1.5720501322442715
0.4398	1.0196642989756128
0.4417	0.8258914737202758
0.4435	0.8696948041788346
0.4453	0.8071381506828175
0.4488	0.6744747215938105
0.4506	1.0898282309090064
0.4523	1.3830463836375202
0.4539	1.8045120277527076
0.4572	1.9709409303873144
0.4588	2.3778193263625553
0.4603	2.5607466442100986
0.4618	2.609536459896276
0.4643	2.5418255428257908
0.4644	2.897421205948717
0.4645	3.0076254202865584
0.4646	2.717043448338245
0.4647	2.7364940970435327
0.4648	2.43856293344561
0.465	2.0339920165218928
0.4651	1.7261410014090188
0.4652	2.0471607955519175
0.4653	2.2464414960265913
0.4654	2.3901749292502927
0.4655	2.5001960415711437
0.4656	2.5691649983547222
0.4657	2.4748723191148656
0.4658	2.07038154320594
0.4659	2.124928858491785
0.466	1.8761954933547713
0.4661	1.8979592083746866
0.4662	1.8513523767437619
0.4663	1.9012757656016674
0.4664	2.2169369312205163
0.4665	2.540743698735355
0.4666	2.71043719272393
0.4667	2.824083881338993
0.4668	2.9916921225577653
0.4669	2.5204528752915394
0.467	2.783711006885028
0.4672	2.4116186493511123
0.4673	2.1044163341834974
0.4675	2.0111240486758106
0.4676	2.011611493889177
0.4677	1.6399222309029255
0.4678	1.9322654513320003
0.4679	2.1627148162542653
0.4681	2.0432962398012933
0.4682	2.194602881898504
0.4683	2.406080172411521
0.4685	2.168214158250862
0.4687	2.1074670950151813
0.4689	2.1957182106356186
0.4691	2.1589151882942588
0.4694	1.853070491188305
0.4696	1.8396426994904687
0.4697	1.627552613176249
0.4699	1.3763164270462767
0.47	1.500706517227627
0.4701	1.314462840583019
0.4704	1.6476879959312782
0.4705	1.7258295308475908
0.4708	1.939733903485262
0.4709	1.8038940251366284
0.4711	1.749692642511036
0.4712	1.4339159992841815
0.4714	1.3765254645169307
0.4715	1.1821166795414229
0.4717	1.0531613445750736
0.472	1.2417550715819061
0.4722	1.2475679964610435
0.4723	1.3519407545243212
0.4725	1.4614598290497725
0.4726	1.5022773099624374
0.4728	1.7285567703042943
0.4729	1.6669630425252535
0.4733	1.74405714812724
0.4735	1.941969709118439
0.4736	2.0739708981677722
0.4739	1.8617761341066625
0.4742	1.9806933696467013
0.4745	1.8448585716801063
0.4748	1.7044146218189553
0.4751	1.6747943547173918
0.4752	1.638727014089568
0.4755	1.864852777219312
0.4756	1.6662777350194347
0.4758	1.7433066546186637
0.4759	1.70885143393798
0.476	1.6983111629173209
0.4763	1.4806737141186659
0.4764	1.8333192045012083
0.4768	1.7294875082411636
0.477	1.83936012051106
0.4771	1.9540455090083242
0.4774	1.8331350005083777
0.4778	1.6633960098288298
0.4781	1.6694254379106042
0.4782	1.7589330929940843
0.4785	1.7807570988746875
0.4788	1.8585519086771
0.4789	2.0474252367012014
0.4793	2.031677662118227
0.4795	1.917351706561476
0.4796	1.9988565859061964
0.4798	2.2375041956690893
0.48	2.036165049174201
0.4802	2.097622118101299
0.4806	1.895389617865817
0.4808	1.9580231749188215
0.4809	1.834346599920309
0.4812	2.02381477006395
0.4816	2.174565738517913
0.4818	2.0701828305228673
0.482	2.1447810750655663
0.4827	2.2916539848284856
0.4828	2.113544332197989
0.4829	1.9772526243262973
0.483	2.2005417945821364
0.4832	1.9933767423409563
0.4834	1.7913079407558143
0.4836	1.8262569947660268
0.484	1.676773084021761
0.4841	1.536355902851028
0.4845	1.643127205120777
0.4849	1.7800803663817533
0.4853	1.8840245592027713
0.4857	2.159314252025524
0.486	2.3629442597475645
0.4861	2.061247408660506
0.4864	1.8574978673100304
0.4866	2.037920441545225
0.487	1.917490991457953
0.4871	2.1315685334991485
0.4872	2.232330217139406
0.4874	2.2098085357251875
0.4876	2.0051556947202016
0.4879	2.0839403118732207
0.488	1.7463849309043553
0.4881	1.9308551618448746
0.4883	2.1992416149788596
0.4887	2.0638985307797384
0.4891	2.043895182825281
0.4894	1.9735907981257697
0.4895	1.983249443906061
0.4898	1.8929438397373133
0.4902	2.083345553694926
0.4904	2.2395704397434884
0.4908	2.560584605551867
0.4909	2.372282689556414
0.491	2.5062985571652234
0.4912	2.59397529791147
0.4914	2.6371842349848293
0.4918	2.560470305577951
0.492	2.8405349103120443
0.4922	2.7048662098675322
0.4924	2.7005640207408987
0.4927	2.752958794971164
0.4928	2.676054052469908
0.4929	2.592144266809669
0.4933	2.3931808545397644
0.4936	2.1336681054058317
0.4937	1.6485699656853967
0.494	1.6894486661095698
0.4942	1.9378755326816872
0.4944	1.927933151964453
0.4945	2.065883794557635
0.4948	2.406790245117463
0.4949	2.421972719076166
0.495	2.3271166812655792
0.4953	2.6899477429191165
0.4955	2.628563192052866
0.4956	2.5559285817578257
0.4957	2.669356434690144
0.4959	2.714086822725676
0.4963	2.668161261654859
0.4964	2.703471309100678
0.4967	2.7589553317139917
0.4968	2.5473962664573264
0.4972	2.3099641236852904
0.4974	2.039889082693662
0.4976	2.0920836529779763
0.4977	2.0351667502282
0.4981	2.005791091816832
0.4984	1.688132986755022
0.4987	1.8893762336954296
0.4988	1.750814964590063
0.499	1.6693758783073918
0.4991	1.9168304387449098
0.4992	1.9782544482468438
0.4993	1.8629680280832872
0.4995	1.8907578521958612
0.4996	1.977339001922246
0.5001	1.8279490371727434
0.5002	1.854600489375116
0.5003	1.7242667930809148
0.5005	1.7578520906999984
0.5007	1.6470668056657587
0.5008	1.6945086643941067
0.5009	2.0660905919937704
0.501	2.394766921727296
0.5013	2.5964001230805707
0.5016	2.888485776915104
0.5018	2.8305024995728445
0.5019	2.8081668333875314
0.502	2.699526952954784
0.5022	2.4454711569907204
0.5024	2.548248543959744
0.5025	2.800500533330819
0.5026	2.5817569047413826
0.5028	2.339326637147792
0.5029	2.5383310840783224
0.503	2.0963725172300656
0.5032	1.5726757510475409
0.5033	1.7517623123856083
0.5034	2.062592854388413
0.5035	2.0922769493566875
0.5036	2.2183850041151345
0.5037	2.4706409819334567
0.5038	2.479699902495213
0.504	2.3748004452003215
0.5044	2.3975985042661705
0.5048	2.524850671054196
0.5055	2.3417027249493003
0.5059	2.156505750995507
0.5063	2.2070257922894143
0.5066	2.3701863011605155
0.5074	2.3253107486901854
0.5077	2.65471725235966
0.5081	2.4341389407313727
0.5084	2.1176958119640403
0.5091	1.8259699866318897
0.5095	1.889464836733282
0.5099	1.4386329260681805
0.5102	1.8684078081537336
0.5109	2.302768785963167
0.5113	2.3949568798093424
0.5116	2.412731898613629
0.5119	2.6196697724194564
0.5126	2.6312173163778425
0.5129	2.7111822185715937
0.5133	2.790788417894305
0.5136	2.6662580576053188
0.5143	2.6200893988277585
0.5146	2.6430926601312876
0.5149	2.5169801165376384
0.5153	2.441707874255144
0.516	2.3559767091441017
0.5163	2.552444649956101
0.5166	2.5049247727756665
0.517	2.4776198938283187
0.5176	2.4062953684389186
0.5179	2.3658312540295583
0.5182	2.4046707847414837
0.5185	2.229667177461465
0.5191	2.051074200556968
0.5194	1.8493097063296773
0.5197	2.2661596884163373
0.5201	2.39368010395242
0.5207	2.523650877902128
0.521	2.5969482354148568
0.5213	2.902345060001039
0.5216	2.8847587776281216
0.5222	2.7844507082159
0.5224	2.6907383600741923
0.5227	2.4744602649499257
0.523	2.4193911885404304
0.5236	2.0387145705315106
0.5239	2.128767401925643
0.5242	2.269813315270312
0.5248	2.5206609816782475
0.5251	2.419674585552798
0.5254	2.7814005643854216
0.5257	2.51455581904429
0.5262	2.383250486294628
0.5265	2.404135824707737
0.5268	2.494751277906289
0.5273	2.300209982265187
0.5276	2.7422875795074333
0.5278	2.9165521148502194
0.5284	2.757775373410368
0.5286	2.6753440985831958
0.5289	2.5496634542387255
0.5294	2.452789980175794
0.5297	2.274788137935502
0.53	2.1362399823059377
0.5302	1.799138598344598
0.5307	1.8474083560662393
0.531	1.7986236665308297
0.5312	1.7854016618480273
0.5315	1.8353505776523207
0.532	2.2151015601264135
0.5323	2.3892994502934926
0.5325	2.1923605529967745
0.5327	2.353925139890407
0.5332	2.6276102851870746
0.5334	2.622484734959812
0.5337	2.4598226784871713
0.5339	2.652463922209904
0.5344	2.8229220799080394
0.5346	3.0257846579797842
0.5349	3.152099729320412
0.5351	3.0961868617943082
0.5356	2.8310889515936424
0.5358	2.388220062202663
0.5361	2.0502383966141906
0.5363	1.8032989247495834
0.5368	1.6323269161539429
0.537	1.593168780315068
0.5373	1.7326356337199513
0.5377	2.0433213136651602
0.5379	2.394322138969187
0.5382	2.9225056103690576
0.5386	3.0816021319506035
0.5389	2.953368967867391
0.5391	2.7028433580211413
0.5393	2.1496884511810777
0.5398	1.8184551433570277
0.54	2.000598153311671
0.5402	2.120952689510659
0.5404	2.1762573830926613
0.5406	2.3048461351337437
0.5411	2.2946176534778715
0.5413	2.0706633708815616
0.5415	2.000351801703573
0.5417	2.186719935704332
0.5422	2.6081295180975985
0.5424	2.6912764948702943
0.5426	2.738490716754768
0.5428	3.016187678699225
0.5432	2.763836550785072
0.5434	2.59077478525262
0.5437	2.5739581058294334
0.5438	2.617665954507288
0.5443	2.7015229127513294
0.5445	2.996651879025535
0.5447	2.97982194584597
0.5449	2.9773824097615034
0.5453	2.776046933748603
0.5456	2.517387245016039
0.5458	2.34883760153582
0.546	2.5782891695181434
0.5464	2.423752571994328
0.5466	2.4311680656186354
0.5468	2.6556198594653324
0.547	2.772421824632147
0.5474	2.625332992736162
0.5476	2.86204252054722
0.5478	3.0622461776159753
0.5481	3.0433235724017322
0.5485	2.8607062699533117
0.5487	2.673994223857676
0.5489	2.7913373122950134
0.5491	2.90092707112467
0.5495	2.878961014168226
0.5497	2.73163074375168
0.5499	2.7025575202800383
0.5501	2.6498712490223397
0.5505	2.543621573180758
0.5507	2.4813062790575486
0.551	2.5226565953138333
0.5511	2.5913969227140115
0.5516	2.7219129855654955
0.5518	2.784011926667631
0.552	2.9139479314818573
0.5522	3.27164321230066
0.5526	3.3009776996708524
0.5528	3.187787702763785
0.5531	3.10474705732463
0.5533	2.859019553663984
0.5537	2.5106926060308297
0.5539	2.807873332910617
0.5541	2.7250853250644695
0.5545	2.8501627284944107
0.5547	2.8959131120032
0.5549	3.1441213359734093
0.5551	2.890843500409119
0.5556	2.838706546069943
0.5558	2.7713927313711793
0.556	3.0148298696408347
0.5562	3.1388502831481446
0.5564	3.196378613952902
0.5569	3.43107911260131
0.5571	3.3475148388210982
0.5573	3.403848745862888
0.5577	3.3533179217511133
0.5579	3.3978367760105357
0.5581	3.4204008365309164
0.5583	3.6056220630210873
0.5588	3.4876239899456323
0.559	3.4910248716388423
0.5592	3.4755559504874327
0.5594	3.1871242021935586
0.5599	3.029051039696583
0.5601	3.130365568145976
0.5603	3.1002634137197447
0.5605	3.1557885504587375
0.5609	2.95292336801333
0.5611	2.666188511802261
0.5613	2.4672866058213003
0.5615	2.317391194790048
0.5619	2.1710637480629202
0.5622	2.636010442187853
0.5624	3.073969733170543
0.5628	3.186802542212263
0.563	3.28771773333699
0.5632	3.558539894493606
0.5635	3.7634354309439004
0.5639	3.6850327672929097
0.5642	3.6466198811916684
0.5644	3.684454422050976
0.5646	3.380171827951358
0.5651	2.6713558647808213
0.5653	2.1607710568843004
0.5655	2.0794197774170016
0.5657	1.9690774251034782
0.5662	2.1936736189437624
0.5664	2.5336635532000855
0.5669	3.199167740464077
0.5671	3.2254959632086866
0.5673	3.4124263079630737
0.5678	3.3625701302689777
0.568	3.678728374492266
0.5682	3.594647212492191
0.5685	3.533790034535741
0.5689	3.1647915063452956
0.5693	2.9810407882466734
0.5696	2.471947875423666
0.5698	2.217647087285627
0.57	2.2443876184200917
0.5705	2.449068175445177
0.5707	2.2641699578989574
0.571	2.385715999619947
0.5712	2.598875088654836
0.5717	2.4916271855033756
0.5719	2.4946824891170536
0.5721	2.71010363907817
0.5726	2.7434043784303412
0.5731	2.4182265297536105
0.5733	2.4704314289757576
0.5735	2.5802890174234108
0.5738	2.674850664767746
0.5743	3.046574751302046
0.5745	3.3622006307033416
0.5747	3.7087804885259175
0.5749	3.658528292449546
0.5754	3.818689828729589
0.5756	3.5109001061789513
0.5759	3.715322542856825
0.5761	3.613711704363027
0.5766	3.342455474639223
0.5768	3.122739154522151
0.577	2.98738362763811
0.5773	2.8476802344112
0.5777	2.6746376130640783
0.5779	2.9531760997980427
0.5784	3.127540631082752
0.5787	3.1940581047817886
0.5789	3.182052975709439
0.5792	3.2881894050774463
0.5797	3.326653710336359
0.5799	3.36556901639824
0.5801	3.328233299884346
0.5804	3.0989590257549935
0.5808	3.0197530536938757
0.581	3.027053870647592
0.5813	2.833321163910796
0.5815	2.9730060606989355
0.582	2.8305661257616066
0.5822	2.7346092321238302
0.5825	2.7685300446374868
0.5828	2.8677891526747317
0.5832	2.951861503431928
0.5835	3.2735527387497996
0.5837	3.586475791295925
0.584	3.335985054811772
0.5844	3.2623218113001258
0.5847	3.1005152989671387
0.5849	2.954558205514104
0.5852	2.638427084279556
0.5856	2.7843553144512043
0.5859	2.9937622204216723
0.5861	2.978244739459228
0.5864	2.9236336390281394
0.5869	2.9771110985105906
0.5871	2.909041666859139
0.5873	2.7659170413417087
0.5876	2.7458127498886142
0.5881	2.949081882883661
0.5883	2.9498002403908004
0.5886	3.08122895460383
0.5888	3.111905185752903
0.5893	3.210226408569497
0.5895	3.2403126654824064
0.5898	3.06143257996564
0.5903	2.8480918784885034
0.5905	2.5804251354330745
0.5907	2.451268427996297
0.5912	2.3079782429759916
0.5915	2.5741797391933687
0.5917	2.60147719251961
0.5919	2.7597434389664386
0.5924	2.8036077185910244
0.5927	2.72682605586283
0.593	2.616214382802468
0.5934	2.7384649651967266
0.5937	2.7282902456381635
0.5939	2.8564953093676877
0.5942	2.843902930072886
0.5947	2.907373615811025
0.5949	2.929903359329728
0.5951	3.0917845810790823
0.5954	3.10508692257838
0.5959	3.2509505573802926
0.5961	3.227842318176158
0.5964	3.0825481475823153
0.5966	2.7917399821363915
0.5971	2.7503995550939635
0.5973	2.614912229383208
0.5976	2.5682635989765004
0.5978	2.5072404333300256
0.5983	2.3353024440145873
0.5986	2.182506873624334
0.5988	1.9794758636181768
0.5991	1.8642535439253152
0.5996	2.1602226024986066
0.5998	2.496711345205881
0.6002	2.289810506338654
0.6005	2.6599450306061954
0.6009	3.004478330749862
0.6012	3.014840737698023
0.6014	3.0736530156832487
0.6019	3.6955371268353474
0.6022	3.450739879513094
0.6027	3.3145952011601594
0.6029	3.074344570634821
0.6031	2.9319297705221743
0.6036	2.713164182987839
0.6039	3.0151352467973993
0.6041	2.9911599720971935
0.6043	2.9961085855987903
0.6048	3.1896816959282432
0.605	3.4442743305726253
0.6053	3.4851311508941762
0.6057	3.4737669757478216
0.6059	3.7749360779093877
0.6064	3.565870740150899
0.6067	3.0104028695523084
0.6069	2.560675406039536
0.6071	2.4845072444554717
0.6076	2.070980973614269
0.6079	2.4379006016677067
0.6081	2.9187883857315455
0.6083	3.1191611025392376
0.6088	2.8882734319804513
0.6091	2.815907486449305
0.6093	2.70184537912985
0.6098	2.6006292550968055
0.6103	2.8230577990556185
0.6105	3.0143768514067233
0.6108	3.493159464016003
0.6112	3.370059050587315
0.6115	3.1877964749959347
0.6117	3.2438308317357496
0.612	3.2499731799614437
0.6125	2.851301602498097
0.6127	2.740284318456361
0.6129	2.570517625755542
0.6132	2.318680132124882
0.6136	2.3237335591603596
0.6139	2.5568481141611983
0.6141	2.8533529440201164
0.6143	3.299027080696874
0.6148	3.485471378327702
0.615	3.634530637066746
0.6155	3.585485203147755
0.6158	3.660830091338539
0.616	3.786399739890271
0.6165	3.663317737940588
0.6168	3.667423396141203
0.6172	3.8091702555100255
0.6175	3.8279633753028293
0.6179	3.6691926180644714
0.6182	3.46530952358421
0.6184	3.0688230920144406
0.6189	2.9286377033711233
0.6191	2.515966624536418
0.6193	2.253196857290277
0.6195	2.370484515584849
0.62	2.7329758988720414
0.6203	2.7273491924655673
0.6207	2.5264650525086836
0.621	2.4156821362701066
0.6212	2.62855838383814
0.6217	2.7828275101984445
0.6219	3.070225046298333
0.6224	3.4353507244054526
0.6226	3.6989254467216597
0.6229	3.5366890022091866
0.6231	3.4076818845261414
0.6236	3.1706481108003572
0.6238	3.2653950761797432
0.6241	3.161553701039338
0.6243	3.247714392796979
0.6248	3.0895659164552853
0.625	2.8831234720795464
0.6252	2.7977815218995374
0.6257	2.975831042442337
0.6259	2.9864225885858104
0.6262	3.230603980764613
0.6264	3.276503744677484
0.6269	3.114973464540981
0.6272	2.829304554246278
0.6274	2.4775026965214693
0.6277	2.0563105342471317
0.6281	2.079154915761137
0.6284	2.2056549764497504
0.6286	2.501903427441448
0.6288	2.8987774234059316
0.6295	3.4104889176812776
0.6298	3.786117979095252
0.63	3.9973093753009152
0.6305	3.9559547100010377
0.6308	4.048732717943267
0.631	3.93565336657025
0.6315	3.737571248926997
0.6317	3.647137553503626
0.6322	3.427557808535994
0.6324	3.28774178738513
0.6331	3.2644204025649515
0.6333	3.3036651780157626
0.6336	3.3333302838755117
0.6338	3.4952065800343917
0.6343	3.630156403736123
0.6345	3.6471183885614664
0.6348	3.693624796767608
0.635	3.507577428806485
0.6355	3.7428847384200026
0.6357	3.6257939236730863
0.636	3.5998825862798185
0.6365	3.506404311049664
0.6367	3.5691366824348734
0.637	3.1131742950323087
0.6372	3.0130035512175937
0.6377	3.276066826565966
0.6379	3.264730146343709
0.6381	3.3850159591090687
0.6383	3.6133899191654564
0.6388	3.6447765289599374
0.6391	3.4781091484035187
0.6393	3.4654362196129114
0.6396	3.229598226354369
0.64	3.388891227289946
0.6403	3.42086191075191
0.6405	3.1736288710058034
0.6407	2.9292903458260753
0.6412	3.1948162880287327
0.6414	3.0168681017382823
0.6417	3.1245447202379637
0.6421	3.3968719591879335
0.6424	3.682722204181232
0.6426	3.517632637012639
0.6428	3.3662397117147975
0.6433	3.037948286163555
0.6435	2.931575753845209
0.644	2.9294146745958187
0.6442	2.9179198556839765
0.6445	2.6783349695874676
0.6449	2.9919057678923764
0.6451	3.039246894934081
0.6456	3.1519440150381115
0.6459	3.2913644630721137
0.6461	3.909486357311607
0.6463	4.119133004991227
0.6468	3.9344855625441824
0.6471	3.5253238744827513
0.6473	3.2991661598234714
0.6475	3.1323415832155206
0.648	2.7937708364593163
0.6482	2.8340364263652873
0.6484	3.2016933972275865
0.6489	3.237627488959447
0.6492	3.294150780609698
0.6494	3.215980407668212
0.6496	3.1923268728916128
0.6501	3.048598345627852
0.6504	3.391344575097719
0.6506	3.0885106909581737
0.6511	3.296336282186985
0.6513	3.3635416385744747
0.6518	3.5445451345322
0.652	3.2699452334809394
0.6522	3.510824452273482
0.6525	3.671490681639739
0.6529	3.6645931306554758
0.6532	3.7008144194752504
0.6534	3.983447030655043
0.6537	4.088550577734509
0.6542	3.8733598594812975
0.6544	3.9921091155175645
0.6546	3.897927717727498
0.6548	3.9686060821431965
0.6553	4.010823192496673
0.6555	3.744081290208669
0.6558	3.578060019670829
0.6562	3.395170350980834
0.6565	3.0337418406995766
0.6567	2.619228246880539
0.6569	2.719128605213882
0.6574	2.7112085706813787
0.6576	2.714980172415153
0.6579	2.7997360148493726
0.6581	2.87708519157286
0.6586	3.0831532282549006
0.6589	3.1447950764586494
0.6591	2.982830845520766
0.6596	2.5142375932101686
0.6598	2.912318000968412
0.6601	3.2025903202852533
0.6605	3.4114888383568314
0.6608	3.7414593001388994
0.661	4.266368330132991
0.6612	4.052749920755559
0.6617	3.6882108667193734
0.6619	3.440604080821231
0.6622	3.1470837701372147
0.6624	2.93894195261214
0.6629	2.8134180188438904
0.6631	2.747934091070533
0.6633	2.823573640131258
0.6638	3.09522087702328
0.6641	3.2078998739159488
0.6643	3.333121322959528
0.6645	3.289386037367308
0.665	3.3046276984297265
0.6652	3.456377933526255
0.6655	3.4632624163086803
0.6657	3.3220896355601326
0.6662	3.6050670748137463
0.6664	3.822432991539017
0.6667	3.564308298195556
0.6669	3.4184716397224975
0.6674	3.538474441555195
0.6676	3.2453966432743755
0.6679	3.0231966671327655
0.6681	3.234953419284807
0.6685	3.623862432877445
0.6687	3.8326275474419162
0.6689	3.782874368389912
0.6692	3.628734188436397
0.6694	3.535772548292698
0.6698	3.3428019887561504
0.67	3.3850085610783935
0.6703	3.8199809917508674
0.6705	3.847458191172109
0.671	3.9072670277932957
0.6712	3.8066925154560067
0.6715	3.430508780994387
0.6717	3.083902587464877
0.6722	2.942847410918148
0.6724	2.755249848056451
0.6726	2.8179210781612483
0.6728	2.8279156927046643
0.6733	2.6678268905289997
0.6736	2.565206592998379
0.6738	2.6903064081704997
0.6743	2.975747219778441
0.6745	3.121037254298926
0.6748	3.4922870366860934
0.675	3.8566923401112945
0.6755	3.9605064132044845
0.6757	3.7559285945751526
0.676	3.8444906614514593
0.6764	3.8649859876398978
0.6767	3.744334339213424
0.6769	3.7192116607006938
0.6772	3.7649680594241772
0.6777	3.731793626773083
0.6779	3.8248113352832434
0.6782	3.923594098866829
0.6784	3.8895429360240996
0.6789	3.904975863641994
0.6791	4.0173086353371446
0.6794	3.75066391651319
0.6796	3.9320399134679747
0.6801	4.077088895396173
0.6803	4.091853171682828
0.6805	3.9243270756005586
0.681	4.067084730232978
0.6813	3.7905967149212074
0.6815	3.685675658730702
0.6817	3.7283883295514215
0.6822	3.623158665912115
0.6825	3.4823456598006715
0.6827	3.8180460374363747
0.683	3.7732663405853373
0.6834	3.6330145143697337
0.6839	3.6108080545932353
0.6841	3.6463210874263723
0.6844	3.0518670787363362
0.6846	2.737597806847589
0.6851	2.3814170843716056
0.6853	2.479635994930618
0.6855	2.537017696400085
0.6858	2.8481124620678884
0.6863	3.2016062598935378
0.6865	3.411425352704555
0.6868	3.304395211187966
0.687	3.3564661108915743
0.6875	3.5474670153603256
0.6877	3.621824175261736
0.688	3.608417583771825
0.6882	3.768018434734927
0.6886	3.625855931991623
0.6889	3.447676336767927
0.6891	3.2455459307906267
0.6893	3.3440574599922
0.6898	3.343347866020963
0.6901	3.624525608055137
0.6903	3.7268923661931694
0.6905	4.000725545783439
0.691	3.9966963022275195
0.6913	3.8256315182455864
0.6915	3.6809455783832163
0.6918	3.7709367359316275
0.692	3.3628583922776443
0.6925	3.18771732466098
0.6928	3.4166623339083344
0.693	3.210938503945158
0.6935	3.2143526181838524
0.6937	3.577009966017613
0.6939	3.7573634326485035
0.6944	3.455132240618468
0.6946	3.6262038172948223
0.6949	3.417431258855231
0.6951	2.931127947199002
0.6956	2.9504871319772974
0.6958	3.086762774831527
0.696	3.223214402727649
0.6963	3.262350058628158
0.6968	3.609049557920457
0.697	3.5533643380765625
0.6972	3.3491921046310154
0.6975	3.2799923681214977
0.698	3.319027837368594
0.6982	3.438278720111498
0.6985	3.487397004084528
0.6989	3.6591636927824993
0.6992	3.576502361360781
0.6994	3.7762283437679116
0.6996	3.4694805921781153
0.7001	3.5211565229602684
0.7003	3.495146090912499
0.7005	3.5212904638638065
0.7008	3.254736451015674
0.7012	3.2646412795203332
0.7015	3.241594459934049
0.7017	3.3430616143186853
0.7019	3.533759790312388
0.7024	3.5782182578723223
0.7026	3.7209409540313345
0.7029	3.3596377209554475
0.7031	3.2152370698544246
0.7036	3.0714821737053626
0.7038	3.157772462491721
0.7041	3.061677518419856
0.7045	3.7212368537931297
0.7048	3.834221799883835
0.705	3.692161265204504
0.7052	3.359473467457974
0.7057	3.0166182955986187
0.7059	2.733085723736167
0.7062	2.894337531787187
0.7064	2.9984011116464444
0.7069	3.2603573129539427
