# temperature (K),delta c22/c22 (1e-5)
1.326526041666666655e+00,-1.649788045719774665e+00
1.326788421052631506e+00,-1.648862722123489943e+00
1.327104210526315775e+00,-1.647395451440575309e+00
1.327367021276595782e+00,-1.645948648743706055e+00
1.327792553191489366e+00,-1.648380936487539694e+00
1.328111702127659610e+00,-1.648859503584079178e+00
1.328537234042553195e+00,-1.648202972828409996e+00
1.328697849462365577e+00,-1.648301230064364908e+00
1.329020430107526796e+00,-1.648214002953710677e+00
1.329343010752688237e+00,-1.649392442855521335e+00
1.329717021276595634e+00,-1.652506583894285397e+00
1.329984946236559162e+00,-1.654878302526448408e+00
1.330415053763440936e+00,-1.655885640880731424e+00
1.330630107526881822e+00,-1.657100116823934988e+00
1.331060215053763374e+00,-1.657472204475830102e+00
1.331276344086021579e+00,-1.657076466061234266e+00
1.331655434782608616e+00,-1.657189825728826893e+00
1.331981521739130425e+00,-1.657981085106826624e+00
1.332307608695652235e+00,-1.658860775884021033e+00
1.332582417582417689e+00,-1.660150698280514980e+00
1.332858888888889037e+00,-1.660851002537528043e+00
1.333192222222222334e+00,-1.661219321760191381e+00
1.333576404494382084e+00,-1.662448855131590797e+00
1.333913483146067502e+00,-1.662685404201491357e+00
1.334193181818181806e+00,-1.662764183891749736e+00
1.334475862068965624e+00,-1.662719898864695622e+00
1.334820689655172199e+00,-1.662771204090758959e+00
1.334991860465116309e+00,-1.663164140034212313e+00
1.335340697674418653e+00,-1.663375617764748293e+00
1.335689534883720997e+00,-1.663687496231810892e+00
1.336096470588235441e+00,-1.664249103058042412e+00
1.336452941176470510e+00,-1.666115288799465688e+00
1.336747619047619295e+00,-1.668113089196402665e+00
1.337043373493975951e+00,-1.672071121442872066e+00
1.337645783132530131e+00,-1.675162721631954232e+00
1.338007228915662816e+00,-1.677479238694221220e+00
1.338368674698795058e+00,-1.678259445945412320e+00
1.338731325301204533e+00,-1.679918871314575401e+00
1.339092771084337219e+00,-1.682197067325531536e+00
1.339639024390243849e+00,-1.684444564181685644e+00
1.340062650602409589e+00,-1.685405572308897204e+00
1.340665060240963768e+00,-1.687214213770407589e+00
1.341026506024096454e+00,-1.687482726940032762e+00
1.341445238095238190e+00,-1.690203676206436967e+00
1.341801190476190397e+00,-1.691425848025362777e+00
1.342221686746987830e+00,-1.692059964296436680e+00
1.342759523809523792e+00,-1.690576202800702754e+00
1.342877380952380850e+00,-1.690007037235305321e+00
1.343178313253012179e+00,-1.691071213331968082e+00
1.343539759036144643e+00,-1.693508508477956642e+00
1.344012941176470521e+00,-1.697228745215451307e+00
1.344365882352940966e+00,-1.700043811125948379e+00
1.344717647058823351e+00,-1.701939469636336799e+00
1.344890697674418378e+00,-1.702437422226553032e+00
1.345239534883720944e+00,-1.704333089511590904e+00
1.345464772727272829e+00,-1.705554798633204028e+00
1.345752873563218488e+00,-1.706387189453519637e+00
1.346151136363636258e+00,-1.707593116959269297e+00
1.346431460674157199e+00,-1.707587959663663169e+00
1.346766292134831566e+00,-1.709975981643801157e+00
1.347103370786516985e+00,-1.710884639890352110e+00
1.347329213483146049e+00,-1.711700031721094417e+00
1.347829999999999862e+00,-1.712696527504683264e+00
1.348221348314606605e+00,-1.712756845531027361e+00
1.348446067415730143e+00,-1.714786090712203226e+00
1.348727777777777970e+00,-1.717013831519200506e+00
1.349007865168539100e+00,-1.717011269744910917e+00
1.349347191011236013e+00,-1.715739264737147884e+00
1.349796629213483090e+00,-1.714557387690991419e+00
1.350133707865168509e+00,-1.714013854021140482e+00
1.350527272727272576e+00,-1.714006992229427206e+00
1.350811235955056144e+00,-1.715861920465528767e+00
1.351095454545454544e+00,-1.715759221334772544e+00
1.351436363636363547e+00,-1.714694179558893472e+00
1.351778409090909072e+00,-1.715150872412767313e+00
1.352285393258427115e+00,-1.713330016962536062e+00
1.352622471910112534e+00,-1.715779156913242565e+00
1.352845054945054803e+00,-1.716183341082043734e+00
1.353175824175824049e+00,-1.717246562557473322e+00
1.353615384615384887e+00,-1.714889850933997817e+00
1.354054945054945058e+00,-1.713254187715900434e+00
1.354494505494505452e+00,-1.710093053908220639e+00
1.354765217391304288e+00,-1.710685778353587594e+00
1.354982608695652235e+00,-1.710131736790095669e+00
1.355308695652174045e+00,-1.709626988064662401e+00
1.355686021505376315e+00,-1.709641499961036537e+00
1.356116129032258089e+00,-1.711026557215769905e+00
1.356388043478260697e+00,-1.712068090813305243e+00
1.356714130434782728e+00,-1.712608831422032907e+00
1.356931521739130675e+00,-1.712674322136654936e+00
1.357202150537634378e+00,-1.713644437174288937e+00
1.357524731182795819e+00,-1.714404519357385803e+00
1.357847311827957038e+00,-1.713697097189550878e+00
1.358221276595744653e+00,-1.711799361577588829e+00
1.358540425531914897e+00,-1.709137404088059808e+00
1.358803157894737046e+00,-1.709237132263973002e+00
1.359013684210526041e+00,-1.709758954929161412e+00
1.359275000000000233e+00,-1.711920877491186044e+00
1.359587499999999949e+00,-1.712974576067380683e+00
1.360004166666666903e+00,-1.717153333593050668e+00
1.360316666666666618e+00,-1.720877143270445497e+00
1.360526041666666686e+00,-1.722016342660669386e+00
1.360735106382978676e+00,-1.721118153546082441e+00
1.361054255319148920e+00,-1.724226050479322536e+00
1.361269148936170126e+00,-1.725189659276503695e+00
1.361801063829787273e+00,-1.729457320198075188e+00
1.362120212765957517e+00,-1.732474463156111311e+00
1.362439361702127538e+00,-1.733603413523708170e+00
1.362758510638297782e+00,-1.735915045708298798e+00
1.362971276595744685e+00,-1.736359901411420159e+00
1.363238709677419447e+00,-1.738614169264713682e+00
1.363506521739130450e+00,-1.739863610002414962e+00
1.363941304347825900e+00,-1.741199239231415952e+00
1.364267391304347932e+00,-1.745734119100924797e+00
1.364593478260869519e+00,-1.748613343448455648e+00
1.364865591397849576e+00,-1.751612459049974868e+00
1.365136956521739053e+00,-1.754130390961406105e+00
1.365680434782608810e+00,-1.756713750388757322e+00
1.366168817204300945e+00,-1.757508807848021437e+00
1.366598924731182718e+00,-1.758272143172155744e+00
1.366864893617021126e+00,-1.758275107044055652e+00
1.367077659574468251e+00,-1.758755064336835705e+00
1.367345161290322464e+00,-1.758748109963723660e+00
1.367667741935483905e+00,-1.760563085282963014e+00
1.368047826086956631e+00,-1.764802575824795605e+00
1.368482608695652081e+00,-1.769353892590228350e+00
1.368917391304347753e+00,-1.770972334187769004e+00
1.369134782608695700e+00,-1.770192459509857486e+00
1.369460869565217287e+00,-1.771009494808170270e+00
1.369786956521739096e+00,-1.769147368026398937e+00
1.370221739130434546e+00,-1.767028772581753282e+00
1.370547826086956578e+00,-1.766661507996859504e+00
1.370759574468085162e+00,-1.766383489717656685e+00
1.371023157894736721e+00,-1.767736348029517179e+00
1.371233684210526382e+00,-1.767340574372416206e+00
1.371493749999999734e+00,-1.768533380619054407e+00
1.371806249999999894e+00,-1.766947943005842570e+00
1.372222916666666848e+00,-1.766531072266958935e+00
1.372639583333333357e+00,-1.766133743810233581e+00
1.373005263157894840e+00,-1.764810585046363789e+00
1.373162500000000064e+00,-1.765318328061631803e+00
1.373475000000000001e+00,-1.765620755862266966e+00
1.373734020618556650e+00,-1.766035347066025274e+00
1.374146391752577134e+00,-1.768205505460392457e+00
1.374455670103092775e+00,-1.768319736077349047e+00
1.374764948453608637e+00,-1.768760562258721469e+00
1.375022448979591694e+00,-1.768399822620594808e+00
1.375229166666666503e+00,-1.767683319938078146e+00
1.375541666666666663e+00,-1.765202820819962826e+00
1.375854166666666600e+00,-1.764938791734072865e+00
1.376270833333333110e+00,-1.766037088226867446e+00
1.376583333333333492e+00,-1.768310263861447629e+00
1.376895833333333430e+00,-1.771522429092083906e+00
1.377104166666666574e+00,-1.773508327293845444e+00
1.377312500000000162e+00,-1.774699512179293670e+00
1.377625000000000099e+00,-1.774094370040771640e+00
1.378089690721649552e+00,-1.772589306431225253e+00
1.378346875000000082e+00,-1.774288453167055968e+00
1.378659374999999798e+00,-1.777033463171102667e+00
1.378920618556701116e+00,-1.781028507568197972e+00
1.379180208333333324e+00,-1.782747406138351032e+00
1.379492708333333484e+00,-1.786180650922611024e+00
1.379754736842105700e+00,-1.788903333651723049e+00
1.380281052631578964e+00,-1.794200942713594094e+00
1.380596842105263233e+00,-1.796043968141575187e+00
1.380912631578946836e+00,-1.796408998838956439e+00
1.381123157894736719e+00,-1.797946332686817250e+00
1.381438947368421211e+00,-1.800825148601431946e+00
1.381754736842105036e+00,-1.804041704737390006e+00
1.382175789473684357e+00,-1.804649245825116877e+00
1.382596842105263457e+00,-1.804706342502750305e+00
1.382912631578947282e+00,-1.806249992392626957e+00
1.383120618556701098e+00,-1.807643788176198640e+00
1.383485416666666579e+00,-1.808944007873376503e+00
1.383797916666666517e+00,-1.810196461534861134e+00
1.384214583333333470e+00,-1.811594029267260098e+00
1.384527083333333186e+00,-1.812379390550432623e+00
1.384943749999999918e+00,-1.812853949665708564e+00
1.385203092783505063e+00,-1.814025791017613631e+00
1.385359375000000171e+00,-1.815967743298835035e+00
1.385671874999999886e+00,-1.818081930188682804e+00
1.385984375000000268e+00,-1.819750422683474866e+00
1.386352631578947614e+00,-1.821010918546047241e+00
1.386668421052631883e+00,-1.820125792490579153e+00
1.386984210526315486e+00,-1.820461459413468264e+00
1.387194736842104925e+00,-1.819724730986792327e+00
1.387455208333333134e+00,-1.821604956140143283e+00
1.387767708333333516e+00,-1.825023707450507793e+00
1.388080208333333232e+00,-1.827794973972124204e+00
1.388395833333333274e+00,-1.828281713960437482e+00
1.388708333333333433e+00,-1.827174483867421539e+00
1.389020833333333371e+00,-1.824644963850408086e+00
1.389229166666666515e+00,-1.824462206535512721e+00
1.389541666666666453e+00,-1.824144799822581708e+00
1.389799999999999924e+00,-1.823835967015807080e+00
1.390212371134020408e+00,-1.821906798448424514e+00
1.390624742268041336e+00,-1.821647313202264140e+00
1.390934020618556755e+00,-1.821909559407068224e+00
1.391243298969072173e+00,-1.820783102200957293e+00
1.391552577319587813e+00,-1.818780440651569963e+00
1.391861855670103232e+00,-1.818874759505229477e+00
1.392274226804123716e+00,-1.821135084525240311e+00
1.392583505154639134e+00,-1.824383550403629428e+00
1.392892783505154330e+00,-1.826438407039092438e+00
1.393202061855670193e+00,-1.827346083886072448e+00
1.393511340206185611e+00,-1.827556201722976503e+00
1.393820618556700808e+00,-1.828377424305578813e+00
1.394129896907216670e+00,-1.828594936545277383e+00
1.394542268041237154e+00,-1.828270990617379299e+00
1.394851546391752350e+00,-1.827670077541581728e+00
1.395111458333333276e+00,-1.827766281651923119e+00
1.395319791666666420e+00,-1.829650354329631190e+00
1.395527083333333529e+00,-1.830602782156658836e+00
1.395839583333333467e+00,-1.832189172901466101e+00
1.396152083333333183e+00,-1.834202862464333617e+00
1.396413684210526363e+00,-1.834420162822889333e+00
1.396676595744681171e+00,-1.833973987216457102e+00
1.396941935483870800e+00,-1.836086301091568673e+00
1.397156989247311687e+00,-1.836117002513301788e+00
1.397423913043478239e+00,-1.835903927608334874e+00
1.397749999999999826e+00,-1.835281877709157294e+00
1.398130107526881938e+00,-1.835624113069867835e+00
1.398452688172043157e+00,-1.836247135055652846e+00
1.398775268817204154e+00,-1.837383943114085927e+00
1.398992473118279678e+00,-1.836478303730116890e+00
1.399261956521739236e+00,-1.836975482021404593e+00
1.399588043478260824e+00,-1.837998016395936407e+00
1.399969230769230855e+00,-1.839096694375047747e+00
1.400518681318681624e+00,-1.840345990233160700e+00
1.400794444444444675e+00,-1.840940370691393158e+00
1.401238888888888923e+00,-1.842391170132002820e+00
1.401630337078651811e+00,-1.843644865410123179e+00
1.402022727272727032e+00,-1.844131853174711955e+00
1.402477272727272739e+00,-1.842776530949195468e+00
1.402931818181818224e+00,-1.841253753733335774e+00
1.403161363636363790e+00,-1.840200161830449543e+00
1.403448275862068995e+00,-1.841017619390533655e+00
1.403793103448275792e+00,-1.841737972269483548e+00
1.404200000000000115e+00,-1.843292069496230035e+00
1.404608235294117602e+00,-1.843892591830717187e+00
1.404961176470588269e+00,-1.845246613658105161e+00
1.405310588235294089e+00,-1.843903285453259544e+00
1.405486046511627896e+00,-1.844149541677461812e+00
1.405894117647058961e+00,-1.843335593398659045e+00
1.406129411764705850e+00,-1.842640194700060574e+00
1.406598823529411790e+00,-1.842210034902574289e+00
1.406890697674418655e+00,-1.841702372733199811e+00
1.407122093023255749e+00,-1.842002125004833513e+00
1.407470930232558315e+00,-1.841776127963190346e+00
1.407703488372093137e+00,-1.843151465080905549e+00
1.408284883720930303e+00,-1.845331640640538895e+00
1.408575294117647037e+00,-1.845267277827375763e+00
1.408928235294117703e+00,-1.845119690694848158e+00
1.409223255813953468e+00,-1.846735792433839451e+00
1.409576190476190538e+00,-1.846583224539194434e+00
1.409816666666666718e+00,-1.846346082715893955e+00
1.410351807228915622e+00,-1.849118332573665535e+00
1.410653571428571285e+00,-1.850106844627609881e+00
1.411248809523809378e+00,-1.852675621394150429e+00
1.411488095238095264e+00,-1.855509868246596472e+00
1.411785542168674690e+00,-1.857871213830664558e+00
1.412266265060241111e+00,-1.859631165119802532e+00
1.412691463414634141e+00,-1.861045439264210399e+00
1.412996385542168776e+00,-1.863062106140605190e+00
1.413297619047618969e+00,-1.867295160961321976e+00
1.413719277108433703e+00,-1.871151083756456002e+00
1.414079518072289154e+00,-1.874497876210346137e+00
1.414561445783132587e+00,-1.879358859504021595e+00
1.415096428571428477e+00,-1.885934827653199974e+00
1.415334523809523848e+00,-1.889523098003726087e+00
1.415691666666666571e+00,-1.892601293915677330e+00
1.415929761904761719e+00,-1.895244286304989423e+00
1.416224705882352941e+00,-1.897911655559126443e+00
1.416749999999999954e+00,-1.899606816213477600e+00
1.417215116279069598e+00,-1.902151074897705740e+00
1.417505882352940727e+00,-1.903427845248204520e+00
1.417797674418604714e+00,-1.905071146381866365e+00
1.418090588235294325e+00,-1.905950960959254648e+00
1.418505952380952451e+00,-1.908736194834709021e+00
1.418745238095237893e+00,-1.911033476449500945e+00
1.419103571428571353e+00,-1.915785415126882718e+00
1.419341666666666724e+00,-1.917547179147020220e+00
1.419637647058823671e+00,-1.920001480251374293e+00
1.419929069767441598e+00,-1.921391657426401167e+00
1.420451724137930860e+00,-1.923104728251600726e+00
1.420796551724138101e+00,-1.925539567867478485e+00
1.421202325581395476e+00,-1.930541369418214970e+00
1.421432954545454486e+00,-1.930774831161854888e+00
1.421720689655172398e+00,-1.928802516604549266e+00
1.422005681818181877e+00,-1.929271081833862089e+00
1.422514606741573040e+00,-1.934613595683668086e+00
1.422851685393258458e+00,-1.936746740986728055e+00
1.423359090909090741e+00,-1.934162800970733231e+00
1.423644827586206585e+00,-1.933727713819821004e+00
1.424045454545454614e+00,-1.936780944760685852e+00
1.424499999999999877e+00,-1.938197895885077404e+00
1.424840909090909102e+00,-1.937570154703078584e+00
1.425181818181818105e+00,-1.937735367907428286e+00
1.425462921348314760e+00,-1.935515120841576620e+00
1.425687640449438298e+00,-1.935135056738840564e+00
1.426025842696629020e+00,-1.933186028096153475e+00
1.426362921348314439e+00,-1.933276562016978506e+00
1.426761363636363633e+00,-1.933676320995829645e+00
1.427102272727272636e+00,-1.935987024861364647e+00
1.427384269662921090e+00,-1.937060073565157747e+00
1.427662222222222166e+00,-1.938643451880808666e+00
1.427942696629213470e+00,-1.940925349019071433e+00
1.428274725274725432e+00,-1.944374019367005157e+00
1.428766304347826255e+00,-1.945332627246930013e+00
1.429036559139784890e+00,-1.945461204780743358e+00
1.429307608695652432e+00,-1.946684558326667203e+00
1.429525000000000379e+00,-1.948436700980821223e+00
1.429796703296703164e+00,-1.951358057648957089e+00
1.430126373626373626e+00,-1.953234809972124175e+00
1.430511111111111289e+00,-1.954587642268401426e+00
1.430899999999999839e+00,-1.955111335734130318e+00
1.431229670329670522e+00,-1.955650517168498137e+00
1.431559340659340762e+00,-1.954840880034704353e+00
1.431834444444444188e+00,-1.955394610934045430e+00
1.432167777777777706e+00,-1.954960199096889895e+00
1.432553846153845845e+00,-1.954735816656768099e+00
1.432941111111110999e+00,-1.957979051872880794e+00
1.433218681318681353e+00,-1.960826303140122295e+00
1.433493478260869702e+00,-1.961676519499337967e+00
1.433710869565217649e+00,-1.961765354635123026e+00
1.434091208791208771e+00,-1.961209669282727663e+00
1.434530769230769387e+00,-1.963115867648077995e+00
1.434970329670329781e+00,-1.963785187079390537e+00
1.435300000000000020e+00,-1.965904082610173020e+00
1.435575555555555383e+00,-1.967444216470295659e+00
1.435851648351648358e+00,-1.968661605901730560e+00
1.436181318681318597e+00,-1.970407895735263981e+00
1.436563043478260582e+00,-1.971605367376482842e+00
1.436997826086956476e+00,-1.971575385146949966e+00
1.437323913043478507e+00,-1.971845553051386091e+00
1.437594623655913839e+00,-1.969938681297493055e+00
1.437919354838709918e+00,-1.967194326491034762e+00
1.438191304347826271e+00,-1.966315872928244390e+00
1.438517391304347637e+00,-1.964830140970951211e+00
1.438952173913043753e+00,-1.963049057215777715e+00
1.439279347826087019e+00,-1.963028161442686770e+00
1.439550537634408434e+00,-1.961743076248982920e+00
1.439822826086956775e+00,-1.960262402406462101e+00
1.440091397849462274e+00,-1.960362018301718967e+00
1.440413978494623493e+00,-1.962054192275907161e+00
1.440893617021276718e+00,-1.963949184042618423e+00
1.441160215053763238e+00,-1.963405277619942435e+00
1.441482795698924901e+00,-1.965287813937486749e+00
1.441644565217391483e+00,-1.966099019521525104e+00
1.441861956521738986e+00,-1.967075450343400256e+00
1.442135164835165018e+00,-1.967062973576388263e+00
1.442574725274725189e+00,-1.965620367770435806e+00
1.442956521739130471e+00,-1.964820901373523387e+00
1.443282608695652280e+00,-1.963622457088975537e+00
1.443499999999999561e+00,-1.964311725373076634e+00
1.443826086956521593e+00,-1.963426966605440471e+00
1.444205376344086078e+00,-1.962355423588296510e+00
1.444635483870967407e+00,-1.960696122727835000e+00
1.444958064516129292e+00,-1.960701053772371028e+00
1.445280645161290289e+00,-1.960762838061764990e+00
1.445496774193548273e+00,-1.961278451070938011e+00
1.445711827956989604e+00,-1.962681357404779448e+00
1.446091304347825846e+00,-1.964210776486832621e+00
1.446417391304347877e+00,-1.964631051140000473e+00
1.447073333333333434e+00,-1.967985952782004055e+00
1.447406666666666730e+00,-1.970615050883850472e+00
1.447628888888888854e+00,-1.972192878032131169e+00
1.447906593406593334e+00,-1.973702216492731365e+00
1.448236263736263796e+00,-1.974336547925923835e+00
1.448622222222222033e+00,-1.977334905187317915e+00
1.448900000000000077e+00,-1.980790496435646197e+00
1.449123595505617645e+00,-1.982078475664360351e+00
1.449403409090909145e+00,-1.984644300878964485e+00
1.449630681818181666e+00,-1.985819199311235073e+00
1.449971590909090891e+00,-1.988269018530723908e+00
1.450426136363636376e+00,-1.989901688390447454e+00
1.450994318181818121e+00,-1.990731011060211442e+00
1.451276404494382000e+00,-1.993270633249879964e+00
1.451613483146067418e+00,-1.995536485425975171e+00
1.451835164835164838e+00,-1.997584456537089048e+00
1.452217391304347682e+00,-2.002082983774493563e+00
1.452543478260869714e+00,-2.007323385689035788e+00
1.452978260869564942e+00,-2.009277932750069606e+00
1.453304347826086973e+00,-2.011985263592631412e+00
1.453683870967741987e+00,-2.015181736010767999e+00
1.454012087912087692e+00,-2.018038046186584555e+00
1.454451648351648529e+00,-2.023048513849809993e+00
1.455001098901098855e+00,-2.030379187613511771e+00
1.455330769230769539e+00,-2.034652854569802827e+00
1.455603260869565041e+00,-2.036697911610494849e+00
1.455820652173912988e+00,-2.037470049348432788e+00
1.456089247311828094e+00,-2.039298754510281864e+00
1.456411827956989313e+00,-2.040694636947214313e+00
1.456734408602150310e+00,-2.042307302454305251e+00
1.457106382978723635e+00,-2.043839000981418685e+00
1.457320212765957468e+00,-2.042715137826878191e+00
1.457639361702127490e+00,-2.042499437243583404e+00
1.457852127659574615e+00,-2.042210823237848416e+00
1.458171276595744859e+00,-2.045076056597777470e+00
1.458490425531914436e+00,-2.047464850402926917e+00
1.458858947368421255e+00,-2.048729746081964009e+00
1.459171134020618599e+00,-2.050623199635821958e+00
1.459480412371134017e+00,-2.051876839106820949e+00
1.459684848484848363e+00,-2.053921934018859918e+00
1.459939795918367311e+00,-2.055741558305780980e+00
1.460245918367347073e+00,-2.056488162457378088e+00
1.460552040816326169e+00,-2.057948440431645487e+00
1.460960204081632741e+00,-2.059359791023441133e+00
1.461266326530612059e+00,-2.058971146129721763e+00
1.461572448979592043e+00,-2.059965203706833226e+00
1.461725773195876155e+00,-2.060096719953639077e+00
1.462138144329896638e+00,-2.061409638135577538e+00
1.462447422680412279e+00,-2.060897310213557709e+00
1.462859793814432985e+00,-2.063365113859360722e+00
1.463169072164948403e+00,-2.063681787797360112e+00
1.463478350515464044e+00,-2.063967996569103569e+00
1.463686597938144374e+00,-2.065114338408365224e+00
1.463894845360824482e+00,-2.065437915684687376e+00
1.464204123711340344e+00,-2.065236124901689063e+00
1.464513402061855762e+00,-2.064078851800774217e+00
1.464925773195876246e+00,-2.066041404488224931e+00
1.465235051546391887e+00,-2.066759583351969631e+00
1.465544329896907083e+00,-2.068447703264126858e+00
1.465750515463917436e+00,-2.070141477383247164e+00
1.466059793814432854e+00,-2.070580749148885680e+00
1.466369072164948717e+00,-2.072189874153308686e+00
1.466884536082474266e+00,-2.075198727375745289e+00
1.467039583333333397e+00,-2.076048738029100615e+00
1.467299999999999827e+00,-2.079906104472987849e+00
1.467615789473684096e+00,-2.083117252868895264e+00
1.467826315789473757e+00,-2.084303463144193014e+00
1.468142105263158248e+00,-2.084793526813370601e+00
1.468509574468084944e+00,-2.085325335900047428e+00
1.468935106382978528e+00,-2.088072287425590368e+00
1.469254255319148772e+00,-2.090755328298340210e+00
1.469573404255319016e+00,-2.092494152218828063e+00
1.469733333333333336e+00,-2.091843597439321023e+00
1.470055913978494333e+00,-2.092701796774539158e+00
1.470378494623655996e+00,-2.094248870960130127e+00
1.470754347826087161e+00,-2.095285082256961307e+00
1.471080434782608526e+00,-2.096312540270535152e+00
1.471406521739130779e+00,-2.098624897614974394e+00
1.471678494623655853e+00,-2.097899276644210609e+00
1.472108602150537404e+00,-2.097217614081950732e+00
1.472538709677419400e+00,-2.098052113079389880e+00
1.472918478260869524e+00,-2.100263480261595817e+00
1.473244565217391555e+00,-2.100493186747628638e+00
1.473461956521738836e+00,-2.100691574502112857e+00
1.473788043478261089e+00,-2.100816806133828152e+00
1.474114130434782677e+00,-2.100674959650897566e+00
1.474440217391304264e+00,-2.102199902052796165e+00
1.474983695652173799e+00,-2.102366594629999863e+00
1.475309782608695386e+00,-2.102176628303664252e+00
1.475583516483516489e+00,-2.102830015298513544e+00
1.475861111111111068e+00,-2.101591105634363466e+00
1.476194444444444365e+00,-2.101137015393006013e+00
1.476527777777777661e+00,-2.101338117142277362e+00
1.476861111111110736e+00,-2.101347018720131299e+00
1.477190217391304294e+00,-2.101575418025473763e+00
1.477460215053763681e+00,-2.102506571695043736e+00
1.477836170212765809e+00,-2.103033814359859033e+00
1.478105376344085897e+00,-2.101918009065086856e+00
1.478427956989247560e+00,-2.102694391273779217e+00
1.478802127659574417e+00,-2.101680257696133758e+00
1.479227659574468223e+00,-2.099118656937021932e+00
1.479495698924731428e+00,-2.098082399198828885e+00
1.479712903225806508e+00,-2.097946021272444117e+00
1.479927956989247617e+00,-2.098265227625776053e+00
1.480250537634408836e+00,-2.097411563869775453e+00
1.480788172043010720e+00,-2.096830471598801982e+00
1.481057608695652394e+00,-2.097713927954011126e+00
1.481383695652173760e+00,-2.100875946183228038e+00
1.481709782608696235e+00,-2.103415012766092218e+00
1.481927173913043516e+00,-2.105449327271923465e+00
1.482253260869565326e+00,-2.109328040465427101e+00
1.482579347826087357e+00,-2.111234615309566465e+00
1.482904347826087044e+00,-2.111708566746531623e+00
1.483230434782608631e+00,-2.113825806863141477e+00
1.483502150537634678e+00,-2.115722700168176651e+00
