# temperature (K),delta c33/c33 (1e-5)
1.479656249999999895e+00,-4.425945505816207159e+00
1.480077083333333432e+00,-4.429240807619709841e+00
1.480814893617021566e+00,-4.441003858768507229e+00
1.481554166666666505e+00,-4.452535968666431643e+00
1.482085106382978745e+00,-4.461785893569244266e+00
1.482721276595744930e+00,-4.471606175999154331e+00
1.483353191489361844e+00,-4.478940126598672578e+00
1.483985106382978980e+00,-4.479758435500958313e+00
1.484516666666666707e+00,-4.475358264541098308e+00
1.485253191489361635e+00,-4.477284997208093920e+00
1.485989583333333419e+00,-4.480346625641704605e+00
1.486408333333333331e+00,-4.484774449076576630e+00
1.487140425531914945e+00,-4.504375320480276557e+00
1.487877083333333461e+00,-4.507066647580561636e+00
1.488406382978723075e+00,-4.512466510431062616e+00
1.489147916666666793e+00,-4.510681584758005513e+00
1.489678723404255223e+00,-4.510268781128008442e+00
1.490317021276595932e+00,-4.512287660957083446e+00
1.490841666666666399e+00,-4.515557126615118655e+00
1.491576595744680267e+00,-4.511860228430681907e+00
1.492204255319148576e+00,-4.513970321218540249e+00
1.492727083333333482e+00,-4.521832725080068727e+00
1.493562500000000126e+00,-4.531367058363040989e+00
1.494081632653061043e+00,-4.538163175640914204e+00
1.494804166666666712e+00,-4.551290797765922491e+00
1.495526530612245164e+00,-4.555029312274894160e+00
1.496144897959183817e+00,-4.560117704001658723e+00
1.496660416666666604e+00,-4.560020328298707071e+00
1.497277083333333536e+00,-4.559554827725847304e+00
1.497895833333333426e+00,-4.570377818166654116e+00
1.498506000000000116e+00,-4.574235812857272876e+00
1.499014285714285855e+00,-4.575830135486286032e+00
1.499620408163265139e+00,-4.579660165575132780e+00
1.500024489795918292e+00,-4.580273736499995252e+00
1.500737499999999836e+00,-4.584147420763633463e+00
1.501455102040816225e+00,-4.592289531448893847e+00
1.501966666666666894e+00,-4.595882594256663900e+00
1.502585416666666562e+00,-4.595371612715698717e+00
1.503204166666666453e+00,-4.597164501928743263e+00
1.503824999999999967e+00,-4.598017422458719139e+00
1.504449999999999621e+00,-4.597506505044867353e+00
1.505185106382978422e+00,-4.603905752178496513e+00
1.505817021276595336e+00,-4.611543793636538879e+00
1.506242553191489142e+00,-4.617151903679520331e+00
1.507089361702127484e+00,-4.621546904537101597e+00
1.507723404255318922e+00,-4.618822950521908055e+00
1.508361702127659632e+00,-4.619813454788501694e+00
1.508895652173912749e+00,-4.625312222729356826e+00
1.509760869565217378e+00,-4.644004020944293210e+00
1.510189130434782534e+00,-4.649220667921531103e+00
1.510839130434782573e+00,-4.649448503097310947e+00
1.511493478260869994e+00,-4.660804924243993952e+00
1.512147826086956526e+00,-4.669829769171824907e+00
1.512804347826087303e+00,-4.679723411004760969e+00
1.513465217391304352e+00,-4.683142584483784177e+00
1.514126086956521622e+00,-4.691616038601310379e+00
1.514677777777777790e+00,-4.698362533331795099e+00
1.515559999999999796e+00,-4.705964720617509478e+00
1.516220000000000123e+00,-4.707620546828972685e+00
1.516989130434782451e+00,-4.709134840938903110e+00
1.517746808510638701e+00,-4.715961081929638254e+00
1.518284782608695371e+00,-4.719261485307223225e+00
1.519133333333333225e+00,-4.720723533652756210e+00
1.519970833333333049e+00,-4.724822032434225605e+00
1.520485714285714218e+00,-4.730969757608187720e+00
1.520897959183673098e+00,-4.732573538862350659e+00
1.521712244897958977e+00,-4.730672958768548320e+00
1.522118367346938728e+00,-4.729711517115923414e+00
1.522623999999999755e+00,-4.726950123288731653e+00
1.523330612244897742e+00,-4.730196619297133864e+00
1.523827999999999738e+00,-4.734133404301543280e+00
1.524224000000000023e+00,-4.736689081059452633e+00
1.524719607843137537e+00,-4.745984750508545069e+00
1.525410000000000155e+00,-4.754113880418797677e+00
1.525905882352941223e+00,-4.761374595644311647e+00
1.526498039215686164e+00,-4.771319771907529983e+00
1.527194000000000162e+00,-4.779882938444286467e+00
1.527797999999999989e+00,-4.792134911934459396e+00
1.528397999999999701e+00,-4.807540415196907446e+00
1.529008000000000145e+00,-4.817033793467834002e+00
1.529722448979591976e+00,-4.829872864759991558e+00
1.530336734693877654e+00,-4.838354582766161371e+00
1.530955102040816085e+00,-4.853443256627757663e+00
1.531575510204081336e+00,-4.863716069454047997e+00
1.532193877551020211e+00,-4.869642216864510154e+00
1.532908000000000159e+00,-4.874600364854886791e+00
1.533513999999999822e+00,-4.880859982355342908e+00
1.534125999999999879e+00,-4.884789351407695435e+00
1.534640816326530377e+00,-4.885701048979784744e+00
1.535156250000000000e+00,-4.887767456326940874e+00
1.535877551020408127e+00,-4.901431664771216390e+00
1.536491836734693806e+00,-4.902109928099478431e+00
1.537006249999999907e+00,-4.907765870991701362e+00
1.537728571428571334e+00,-4.913786588719080584e+00
1.538241666666666729e+00,-4.909678069442458437e+00
1.538753061224489738e+00,-4.907539107535662026e+00
1.539577551020408164e+00,-4.913554830789172101e+00
1.540302083333333405e+00,-4.913281627620213143e+00
1.540714583333333110e+00,-4.913352266499739329e+00
1.541335416666666847e+00,-4.912688044088531214e+00
1.542162499999999881e+00,-4.924808956507437330e+00
1.542575000000000029e+00,-4.931944757859124451e+00
1.543312765957446819e+00,-4.935945709993882602e+00
1.544045833333333340e+00,-4.940598149479091816e+00
1.544464583333333252e+00,-4.943517302531995838e+00
1.545091666666666752e+00,-4.944775231993171261e+00
1.545927083333333174e+00,-4.947791772333131277e+00
1.546549999999999869e+00,-4.953985209134271983e+00
1.546966666666666823e+00,-4.952721636408817574e+00
1.547799999999999843e+00,-4.955609565823373863e+00
1.548422916666666538e+00,-4.966314384214179256e+00
1.548839583333333492e+00,-4.972634563851242362e+00
1.549662500000000165e+00,-4.967903243775140254e+00
1.550281250000000055e+00,-4.972070902512131241e+00
1.550793877551020383e+00,-4.972915498401725642e+00
1.551503999999999994e+00,-4.979109652329985813e+00
1.552214285714285547e+00,-4.979324171499212248e+00
1.552719999999999878e+00,-4.979332763275063911e+00
1.553219607843137284e+00,-4.986133305138037208e+00
1.554120000000000168e+00,-5.004500147248523767e+00
1.554511538461538445e+00,-5.011600083957854501e+00
1.555198039215686334e+00,-5.017045957913560450e+00
1.555592156862745101e+00,-5.017078977997473821e+00
1.556376470588235250e+00,-5.018623349851502269e+00
1.556766666666666632e+00,-5.026056489213496015e+00
1.557349019607843221e+00,-5.031230444084563658e+00
1.558023076923076955e+00,-5.036454191136305880e+00
1.558505660377358604e+00,-5.041350719056891805e+00
1.558986538461538451e+00,-5.049044735646652349e+00
1.559660377358490724e+00,-5.057698993051147340e+00
1.560420754716981051e+00,-5.064817740706180516e+00
1.560707692307692351e+00,-5.071188612476206892e+00
1.561473076923076686e+00,-5.080092159850455147e+00
1.562044230769231046e+00,-5.090629194598549567e+00
1.562520754716981042e+00,-5.099980094185984747e+00
1.562999999999999945e+00,-5.107136773916788997e+00
1.563769230769230800e+00,-5.108712736789644993e+00
1.564342307692307532e+00,-5.104929375185866647e+00
1.564726923076922960e+00,-5.108231062185064175e+00
1.565203773584905589e+00,-5.111554957570564106e+00
1.566149056603773460e+00,-5.122409208822562121e+00
1.566526415094339431e+00,-5.124255963040952544e+00
1.567094339622641774e+00,-5.126944243714972593e+00
1.567845283018868052e+00,-5.137252857324529742e+00
1.568405660377358624e+00,-5.142335916027667153e+00
1.568868518518518718e+00,-5.146315307855323873e+00
1.569424074074074138e+00,-5.144517675545715818e+00
1.569979629629629558e+00,-5.150026015388792899e+00
1.570537037037037065e+00,-5.151823771051206258e+00
1.570996363636363524e+00,-5.154331823967183368e+00
1.571640740740740672e+00,-5.154075476748360529e+00
1.572194444444444672e+00,-5.155193718632180122e+00
1.572650909090909765e+00,-5.154766571178080348e+00
1.573198181818181940e+00,-5.154769968520033885e+00
1.573743636363636567e+00,-5.156852574630036656e+00
1.574289090909090971e+00,-5.162103911714652327e+00
1.574742857142857000e+00,-5.161636489863498767e+00
1.575290740740741047e+00,-5.165827518224872961e+00
1.575934545454545477e+00,-5.167674037321189573e+00
1.576394444444444209e+00,-5.166917709269912784e+00
1.576944444444444482e+00,-5.169586900647046512e+00
1.577318518518518786e+00,-5.165006372601332885e+00
1.578062962962963001e+00,-5.158644191735563211e+00
1.578530188679245105e+00,-5.160483986656434929e+00
1.579096226415094284e+00,-5.159861359830673955e+00
1.579666037735849127e+00,-5.160228292599960298e+00
1.580426415094339454e+00,-5.158261828344464561e+00
1.580805660377358590e+00,-5.155856243168859265e+00
1.581378431372548965e+00,-5.159935816169180178e+00
1.582242307692307781e+00,-5.164844408555412159e+00
1.582722641509433981e+00,-5.160470323211532317e+00
1.583205769230769278e+00,-5.158666221726592838e+00
1.583884313725490101e+00,-5.161434240676894269e+00
1.584565384615384653e+00,-5.152324416286184317e+00
1.584962000000000204e+00,-5.152921440589499191e+00
1.585364000000000217e+00,-5.148185878938586590e+00
1.586365999999999943e+00,-5.148006051665634075e+00
1.586765999999999899e+00,-5.148102516397525363e+00
1.587262745098039218e+00,-5.151858592646686219e+00
1.588050980392156974e+00,-5.147630396603446457e+00
1.588639215686274753e+00,-5.143256174817555149e+00
1.589125000000000121e+00,-5.142753115463262858e+00
1.590183018867924458e+00,-5.137849974830969835e+00
1.590855769230769434e+00,-5.138945006266029125e+00
1.591330188679245472e+00,-5.137652060190216474e+00
1.591803846153846624e+00,-5.132432537177487930e+00
1.592375000000000318e+00,-5.124115712442521620e+00
1.592948076923077050e+00,-5.120126341090267985e+00
1.593413207547169863e+00,-5.110112508415511456e+00
1.593975471698113155e+00,-5.097502585085386784e+00
1.594624074074073805e+00,-5.093907355460283171e+00
1.594898181818181992e+00,-5.089524716884928246e+00
1.595346428571428499e+00,-5.082458335780998482e+00
1.596060714285714388e+00,-5.068968515247266993e+00
1.596416071428571559e+00,-5.064741171095947792e+00
1.596951785714285865e+00,-5.054538049346502859e+00
1.597489285714285723e+00,-5.049076111394160904e+00
1.598201785714285839e+00,-5.044029576059982922e+00
1.598733928571428597e+00,-5.034350382495181186e+00
1.599091071428571542e+00,-5.027312489654738314e+00
1.599628571428571622e+00,-5.016118049186783168e+00
1.600341071428571516e+00,-5.002930198579467636e+00
1.600878571428571595e+00,-4.989436999399638140e+00
1.601235714285714096e+00,-4.978063682058957440e+00
1.601949999999999985e+00,-4.958225799940418455e+00
1.602568421052631642e+00,-4.944794163871748083e+00
1.602835714285714364e+00,-4.939038050390183621e+00
1.603369642857142896e+00,-4.931239431911914828e+00
1.604080357142857238e+00,-4.911058412966349707e+00
1.604527272727272802e+00,-4.898989683269112660e+00
1.604975000000000041e+00,-4.889272534589313324e+00
1.605508928571428573e+00,-4.880925507179098233e+00
1.606219642857142915e+00,-4.864794409461758562e+00
1.606753571428571448e+00,-4.855000739627521433e+00
1.607107142857142845e+00,-4.843014732647796805e+00
1.607816071428571414e+00,-4.822644844306282153e+00
1.608351785714285720e+00,-4.806483661834204391e+00
1.608887500000000026e+00,-4.787156568529233880e+00
1.609241071428571646e+00,-4.770699739642582315e+00
1.610038596491228269e+00,-4.737838334069250479e+00
1.610568421052631649e+00,-4.727085203850155182e+00
1.610919298245613973e+00,-4.715642376677704917e+00
1.611445614035087459e+00,-4.700636560567964750e+00
1.612147368421052551e+00,-4.677183955830781059e+00
1.612671929824561534e+00,-4.659353794704663265e+00
1.613106896551724123e+00,-4.638857983961415243e+00
1.613627586206896503e+00,-4.613058754797140004e+00
1.614146551724137790e+00,-4.595810602586515081e+00
1.614745762711864430e+00,-4.568358007922805442e+00
1.615088135593220509e+00,-4.551168712831277219e+00
1.615601694915254294e+00,-4.523210309973869414e+00
1.616281355932203789e+00,-4.485805196167578224e+00
1.616789830508474690e+00,-4.457652325516191283e+00
1.617209999999999814e+00,-4.437077611634343555e+00
1.617715000000000014e+00,-4.405950330740235898e+00
1.618383333333333285e+00,-4.363445241220343718e+00
1.618716666666666804e+00,-4.345644541280908157e+00
1.619218333333333204e+00,-4.319115613656062003e+00
1.619548333333333145e+00,-4.303485445250723629e+00
1.620215000000000183e+00,-4.258800528768967197e+00
1.620716666666666805e+00,-4.220443594053882919e+00
1.621050000000000102e+00,-4.198521496346817372e+00
1.621550000000000047e+00,-4.158207713793387938e+00
1.622049999999999992e+00,-4.116523114814038209e+00
1.622551666666666392e+00,-4.079072474803166592e+00
1.623051666666666559e+00,-4.043017305328362454e+00
1.623467796610169600e+00,-4.013293464498660867e+00
1.624056666666666704e+00,-3.964341055548865622e+00
1.624562068965517136e+00,-3.922131866348286700e+00
1.624989830508474675e+00,-3.883315904884782288e+00
1.625499999999999945e+00,-3.837737688422278026e+00
1.626100000000000101e+00,-3.781972774356389344e+00
1.626617241379310519e+00,-3.732278273882364328e+00
1.627049122807017412e+00,-3.694259128961844940e+00
1.627573684210526395e+00,-3.650254821418752904e+00
1.628185714285714569e+00,-3.594820299101377348e+00
1.628628070175438758e+00,-3.553903831980495642e+00
1.629244642857142988e+00,-3.502096488047982792e+00
1.629776785714285969e+00,-3.452901287831974475e+00
1.630398245614035346e+00,-3.396924660950903174e+00
1.630841071428571487e+00,-3.355108232992271233e+00
1.631464912280701673e+00,-3.308649109365198626e+00
1.631996491228070001e+00,-3.267838887413736515e+00
1.632617857142857343e+00,-3.211430843964180770e+00
1.633151785714285875e+00,-3.163226942845572154e+00
1.633687500000000181e+00,-3.116913581827779112e+00
1.634223214285714265e+00,-3.071482129241680070e+00
1.634842105263158096e+00,-3.021692327344631668e+00
1.635194736842105367e+00,-2.994890515729381697e+00
1.635812500000000114e+00,-2.954565166631752948e+00
1.636429824561403512e+00,-2.913858153719301569e+00
1.636957894736842389e+00,-2.875860260611211139e+00
1.637308771929824713e+00,-2.848187576592708048e+00
1.637833333333333474e+00,-2.812459977185528537e+00
1.638441379310344947e+00,-2.777833363518728671e+00
1.638963793103448197e+00,-2.739691850117154104e+00
1.639310344827585864e+00,-2.715460010872700281e+00
1.639831034482758465e+00,-2.680415419278729949e+00
1.640522413793103373e+00,-2.635523605788085089e+00
1.641037931034482700e+00,-2.598199568599546261e+00
1.641555172413793118e+00,-2.553983928700955808e+00
1.641987719298245274e+00,-2.520228512821025113e+00
1.642589655172414176e+00,-2.477450709904975845e+00
1.643101724137931097e+00,-2.446529328680733251e+00
1.643615517241379331e+00,-2.414132314617391195e+00
1.644124999999999837e+00,-2.389425655857459585e+00
1.644715254237288038e+00,-2.354888455796808167e+00
1.645225423728813752e+00,-2.326188041357849290e+00
1.645564406779660871e+00,-2.304588933960351582e+00
1.646153333333333357e+00,-2.266249102925771197e+00
1.646731147540983597e+00,-2.223758572334768147e+00
1.647226229508196749e+00,-2.190269106686605571e+00
1.647718032786885001e+00,-2.156362975570277118e+00
1.648206557377049464e+00,-2.119816632690965541e+00
