# temperature (K),delta c55/c55 (1e-5)
1.334532631578947415e+00,-1.442038387298030244e+00
1.334848421052631462e+00,-1.444814655770073841e+00
1.335167368421052769e+00,-1.439788487071862022e+00
1.335483157894736816e+00,-1.436004344595845250e+00
1.335848958333333059e+00,-1.431203411665538106e+00
1.336110526315789526e+00,-1.431425484288302297e+00
1.336426315789473573e+00,-1.430052643892711917e+00
1.336689583333333209e+00,-1.430314548216082615e+00
1.336952631578947503e+00,-1.425711987268053704e+00
1.337268421052631773e+00,-1.424761376002124047e+00
1.337584210526315820e+00,-1.428783675778108497e+00
1.338005263157894698e+00,-1.439514448455448070e+00
1.338321052631578967e+00,-1.446334977982825398e+00
1.338636842105263458e+00,-1.450599352624073690e+00
1.338796808510638314e+00,-1.452052144387394828e+00
1.339115957446808558e+00,-1.450707802616251429e+00
1.339328723404255239e+00,-1.449137226467943851e+00
1.339593684210526270e+00,-1.450505994343211924e+00
1.340066666666666739e+00,-1.452232206120225522e+00
1.340326315789473810e+00,-1.451328514627840516e+00
1.340590624999999925e+00,-1.450917526516435352e+00
1.340905319148936181e+00,-1.453726226436441227e+00
1.341224468085106203e+00,-1.453004821994604123e+00
1.341543617021276447e+00,-1.450797778851056874e+00
1.341969148936170031e+00,-1.446628190123223412e+00
1.342236559139785124e+00,-1.445104269080639714e+00
1.342559139784945899e+00,-1.447638478691945618e+00
1.342774193548387007e+00,-1.446331448037312395e+00
1.343043478260869561e+00,-1.447010019858128826e+00
1.343369565217391370e+00,-1.450118082124820740e+00
1.343913043478260683e+00,-1.447198159896242897e+00
1.344347826086956577e+00,-1.447562172323757945e+00
1.344673913043478164e+00,-1.451903905041104670e+00
1.344836559139785059e+00,-1.457145572259507249e+00
1.345159139784946056e+00,-1.464059516107876435e+00
1.345589247311827830e+00,-1.470848212101712571e+00
1.346072340425531921e+00,-1.477010817527223407e+00
1.346338709677419310e+00,-1.479540715176318244e+00
1.346661290322580751e+00,-1.481974450915768404e+00
1.346876344086021415e+00,-1.481518048468948079e+00
1.347306451612903411e+00,-1.478237572713815284e+00
1.347629032258064408e+00,-1.474161666777185076e+00
1.348008695652173961e+00,-1.470877146121215562e+00
1.348443478260869410e+00,-1.464756129929159822e+00
1.348660869565217357e+00,-1.463161700110480412e+00
1.348878260869565304e+00,-1.468297976064359522e+00
1.349152747252747364e+00,-1.477596319898573984e+00
1.349424999999999875e+00,-1.484705783331008888e+00
1.349805494505494474e+00,-1.491486130627494022e+00
1.350081111111111065e+00,-1.492147747595296670e+00
1.350305555555555648e+00,-1.493498766422398205e+00
1.350638888888888722e+00,-1.492465079477097056e+00
1.350806593406593370e+00,-1.488778314656970192e+00
1.351246153846153986e+00,-1.492013888790780118e+00
1.351575824175824003e+00,-1.495015535264715423e+00
1.352015384615384619e+00,-1.504662785054647678e+00
1.352288043478260926e+00,-1.505374952902070351e+00
1.352614130434782513e+00,-1.502607619558397722e+00
1.352886813186813253e+00,-1.509635469748726866e+00
1.353159782608695627e+00,-1.503734759342594485e+00
1.353594565217391521e+00,-1.499343409512715164e+00
1.354138043478261055e+00,-1.503659149515303994e+00
1.354464130434782643e+00,-1.504140561794744757e+00
1.354790217391304230e+00,-1.503036109923259422e+00
1.355333695652173764e+00,-1.500980108426550608e+00
1.355659782608695796e+00,-1.499658462349697352e+00
1.356043956043956111e+00,-1.494815921979402162e+00
1.356373626373626351e+00,-1.488290030827351895e+00
1.356644565217391296e+00,-1.485563758836229376e+00
1.356970652173913106e+00,-1.485696144861442969e+00
1.357188043478261052e+00,-1.486788404062389102e+00
1.357462637362637281e+00,-1.491322732091052927e+00
1.357792307692307521e+00,-1.495286012006167065e+00
1.358280434782608515e+00,-1.501725380646068198e+00
1.358606521739130324e+00,-1.506442787853580656e+00
1.358822826086956370e+00,-1.506609786522480565e+00
1.358984946236559077e+00,-1.505338363430189563e+00
1.359256521739130141e+00,-1.502599509383183207e+00
1.359582608695652173e+00,-1.502031606353150250e+00
1.359961290322580618e+00,-1.503308544292728532e+00
1.360174736842105325e+00,-1.503936245570264285e+00
1.360490526315789372e+00,-1.502796174252702732e+00
1.360809473684210458e+00,-1.509334600795078973e+00
1.361074468085106348e+00,-1.515219929478106575e+00
1.361393617021276592e+00,-1.520495431720988000e+00
1.361712765957446836e+00,-1.518690180947491752e+00
1.362138297872340420e+00,-1.517207893300712485e+00
1.362512903225806538e+00,-1.520381596803882962e+00
1.362781914893616886e+00,-1.520376857594064823e+00
1.362994680851063789e+00,-1.520325287359516109e+00
1.363260215053763602e+00,-1.529047129593874121e+00
1.363636956521739219e+00,-1.532344688158256751e+00
1.364180434782608753e+00,-1.527851414832810617e+00
1.364506521739130562e+00,-1.529255630527322607e+00
1.364832608695652150e+00,-1.531366566314740663e+00
1.365050000000000097e+00,-1.534811142849034304e+00
1.365376086956521462e+00,-1.541292308625697993e+00
1.365755913978494718e+00,-1.551191931926061640e+00
1.366186021505376491e+00,-1.565084887828810611e+00
1.366508602150537488e+00,-1.574284555812292430e+00
1.366831182795698929e+00,-1.578442354434412609e+00
1.367046236559139594e+00,-1.582214824014197552e+00
1.367420212765957377e+00,-1.590522578513240415e+00
1.367739361702127621e+00,-1.591949352835728693e+00
1.368164893617021205e+00,-1.596038876534578543e+00
1.368540860215053945e+00,-1.598660638319408633e+00
1.368862365591397845e+00,-1.600694908598426558e+00
1.369023404255319321e+00,-1.601836971607404347e+00
1.369290322580645203e+00,-1.601908367484468299e+00
1.369612903225806422e+00,-1.604269505305582211e+00
1.369992391304347690e+00,-1.604888910068996033e+00
1.370318478260869721e+00,-1.614798216764525618e+00
1.370590322580645060e+00,-1.619807936280085237e+00
1.370912903225806501e+00,-1.622210884411237952e+00
1.371127956989247387e+00,-1.627499396861124215e+00
1.371450537634408606e+00,-1.629765010500379807e+00
1.371719565217391246e+00,-1.639817902813029526e+00
1.372154347826086918e+00,-1.653603222998702105e+00
1.372424731182795732e+00,-1.659515010061745954e+00
1.372747311827956951e+00,-1.663373086826865688e+00
1.373015957446808155e+00,-1.667161880390854556e+00
1.373286021505376375e+00,-1.673486139125135663e+00
1.373502150537634581e+00,-1.678141793871128495e+00
1.374039784946236464e+00,-1.681872346543298979e+00
1.374469892473118238e+00,-1.688313428505915370e+00
1.374899999999999789e+00,-1.688451823559828702e+00
1.375115053763440898e+00,-1.686127433745163051e+00
1.375437634408602117e+00,-1.684094426143029732e+00
1.375760215053763558e+00,-1.680651658814652061e+00
1.376190322580645109e+00,-1.677785222302665691e+00
1.376512903225806550e+00,-1.675648357216970696e+00
1.376943010752688101e+00,-1.677758408667750389e+00
1.377158064516128766e+00,-1.676985736563762375e+00
1.377480645161290207e+00,-1.674304944712998955e+00
1.377803225806451426e+00,-1.674071014729590523e+00
1.378074999999999717e+00,-1.668217306362213659e+00
1.378560215053763249e+00,-1.663588137600717998e+00
1.378883870967742009e+00,-1.664022279898668799e+00
1.379098924731182674e+00,-1.662870822854836783e+00
1.379365957446808233e+00,-1.665374752730872210e+00
1.379685106382978921e+00,-1.670065905810450113e+00
1.379895744680851299e+00,-1.671994357465979908e+00
1.380321276595744662e+00,-1.672563328199265342e+00
1.380588172043010653e+00,-1.675615980270534822e+00
1.380910752688172094e+00,-1.678268526813431860e+00
1.381125806451612981e+00,-1.675260665119867376e+00
1.381448387096774422e+00,-1.674317394626019917e+00
1.381717021276595680e+00,-1.671676028376732237e+00
1.382142553191489487e+00,-1.666664676822998237e+00
1.382461702127659953e+00,-1.665660597781175367e+00
1.382780851063829974e+00,-1.666496575408122016e+00
1.383152631578947522e+00,-1.664586926165406044e+00
1.383364210526315752e+00,-1.663022191339405653e+00
1.383730208333333378e+00,-1.665239803517433170e+00
1.384146875000000110e+00,-1.672398030977754413e+00
1.384459374999999826e+00,-1.672458992782875908e+00
1.384771874999999985e+00,-1.669757771610916652e+00
1.385136082474226704e+00,-1.672444643426594046e+00
1.385396874999999861e+00,-1.679082055563224429e+00
1.385762105263157906e+00,-1.683961540966052883e+00
1.386183157894736784e+00,-1.689809524500509585e+00
1.386498947368421053e+00,-1.687489464673511907e+00
1.386814736842105322e+00,-1.685460015585080740e+00
1.387078723404254976e+00,-1.687088379375850433e+00
1.387291489361702324e+00,-1.689297662694912994e+00
1.387560215053763590e+00,-1.692351955346397041e+00
1.387828723404255227e+00,-1.699624850407444709e+00
1.388254255319149033e+00,-1.708708179886396561e+00
1.388573404255318833e+00,-1.710928071382018301e+00
1.388837894736842049e+00,-1.713662840097844420e+00
1.389101041666666703e+00,-1.717872197188252903e+00
1.389364210526315979e+00,-1.720701772195609491e+00
1.389680000000000026e+00,-1.716531002983644916e+00
1.389942708333333554e+00,-1.715568778823350460e+00
1.390359374999999842e+00,-1.716508769260272071e+00
1.390618556701031183e+00,-1.712727409165802683e+00
1.391030927835051223e+00,-1.711196280887234522e+00
1.391237113402061798e+00,-1.711889324401203449e+00
1.391546391752577438e+00,-1.711060868868704787e+00
1.391855670103093079e+00,-1.710993575911117226e+00
1.392428124999999683e+00,-1.714229322047316151e+00
1.392740625000000065e+00,-1.720063356529317300e+00
1.393053124999999781e+00,-1.724499701339551772e+00
1.393261458333332925e+00,-1.725330008743546140e+00
1.393573958333333307e+00,-1.727326501028036310e+00
1.393836842105263152e+00,-1.726709820348788949e+00
1.394257894736842029e+00,-1.727877048224719436e+00
1.394573684210526521e+00,-1.732569262118595077e+00
1.394837234042552776e+00,-1.731310466784744984e+00
1.395103225806451741e+00,-1.728501300351219072e+00
1.395318279569892406e+00,-1.725363857397528955e+00
1.395640860215053847e+00,-1.722074257749464987e+00
1.395855913978494511e+00,-1.715639630952790151e+00
1.396286021505376063e+00,-1.712371217581704297e+00
1.396608602150537726e+00,-1.718559316979465956e+00
1.396880434782608704e+00,-1.723334376927325939e+00
1.397042857142857031e+00,-1.724422589979760723e+00
1.397317391304347511e+00,-1.723251813204626171e+00
1.397587912087912221e+00,-1.720872668085944968e+00
1.398027472527472614e+00,-1.726188527698471864e+00
1.398357142857142854e+00,-1.732283530076790479e+00
1.398743333333333450e+00,-1.738954994899449158e+00
1.399023076923077147e+00,-1.739437470684239040e+00
1.399298888888888870e+00,-1.739999714298531064e+00
1.399743333333333339e+00,-1.742160854389293911e+00
1.400298888888888760e+00,-1.740806359694968330e+00
1.400577528089887780e+00,-1.745291131729401091e+00
1.401026966292135079e+00,-1.746145903080973838e+00
1.401251685393258395e+00,-1.747949304133838977e+00
1.401588764044943813e+00,-1.751749147504473969e+00
1.402203333333333246e+00,-1.748537415816978857e+00
1.402647777777777716e+00,-1.738370391110013458e+00
1.403092222222222185e+00,-1.723339110588696155e+00
1.403368131868131918e+00,-1.726151059417667222e+00
1.403647777777777828e+00,-1.726697022535429671e+00
1.404031868131868199e+00,-1.729499176460898902e+00
1.404309999999999947e+00,-1.729101520608338882e+00
1.404704494382022384e+00,-1.724587492705470515e+00
1.404983333333333251e+00,-1.726498121910462258e+00
1.405259340659340550e+00,-1.732763665923278351e+00
1.405426666666666824e+00,-1.736490436347674304e+00
1.405759999999999899e+00,-1.746577241971545513e+00
1.406093333333333417e+00,-1.757881162606824699e+00
1.406486516853932667e+00,-1.765952010687540596e+00
1.406711235955055983e+00,-1.765723334495511221e+00
1.406991111111111303e+00,-1.761549613114762103e+00
1.407157142857142773e+00,-1.760688325631160511e+00
1.407432222222222196e+00,-1.764449570004064105e+00
1.407654444444444541e+00,-1.766532880604203548e+00
1.407932584269662835e+00,-1.768289599445566962e+00
1.408382022471910133e+00,-1.760571006731167287e+00
1.408662222222222260e+00,-1.754595419759261254e+00
1.409108888888888744e+00,-1.754048028974187989e+00
1.409387640449438317e+00,-1.758477183509739028e+00
1.409724719101123735e+00,-1.761162184947521636e+00
1.410286516853932692e+00,-1.773176090999877497e+00
1.410510112359550483e+00,-1.772963773037514956e+00
1.410903409090909166e+00,-1.780059384800391387e+00
1.411244318181818169e+00,-1.780278406444538275e+00
1.411641379310344835e+00,-1.782467888497248021e+00
1.411986206896551632e+00,-1.785147541381861380e+00
1.412560919540229776e+00,-1.800931667243039769e+00
1.413135632183908141e+00,-1.817005377364890206e+00
1.413421590909091030e+00,-1.822844545616309597e+00
1.413710344827586507e+00,-1.825219262102304008e+00
1.414055172413793082e+00,-1.826216190997904443e+00
1.414338636363636326e+00,-1.822852374921690721e+00
1.414793181818181811e+00,-1.815741902781008887e+00
1.415134090909091036e+00,-1.810650308683088738e+00
1.415415730337078681e+00,-1.804208904623382903e+00
1.415640449438202220e+00,-1.797898362229885194e+00
1.416141111111111295e+00,-1.788635185102738445e+00
1.416415384615384854e+00,-1.784859707614976143e+00
1.416854945054945247e+00,-1.782222189227233855e+00
1.417233695652174053e+00,-1.787936831727266807e+00
1.417503225806451495e+00,-1.796491146531764338e+00
1.417719354838710144e+00,-1.796780703523560119e+00
1.417985106382978477e+00,-1.794685164508146746e+00
1.418197872340425381e+00,-1.794279301128320903e+00
1.418623404255319409e+00,-1.794897455128922958e+00
1.418892473118279485e+00,-1.794442254672875769e+00
1.419160638297872534e+00,-1.793649655190063141e+00
1.419427956989247619e+00,-1.794556982441176007e+00
1.419750537634408616e+00,-1.791068910318843299e+00
1.420073118279570279e+00,-1.783110934140075488e+00
1.420452173913043126e+00,-1.776161439825175714e+00
1.420722580645161104e+00,-1.769632723246939543e+00
1.420936559139785116e+00,-1.766182609547296334e+00
1.421259139784945891e+00,-1.765858690060047254e+00
1.421474193548387221e+00,-1.764539235595037336e+00
1.421742553191489344e+00,-1.762028063129746691e+00
1.422061702127658922e+00,-1.759223105004047660e+00
1.422487234042553395e+00,-1.756129884559281873e+00
1.422806382978723416e+00,-1.753152047313556450e+00
1.423231914893617223e+00,-1.749994974510731494e+00
1.423444680851064126e+00,-1.744521968161367731e+00
1.423870212765957266e+00,-1.740182835226822045e+00
1.424189361702127732e+00,-1.743114201070036229e+00
1.424663157894736631e+00,-1.751010094837639031e+00
1.424978947368420901e+00,-1.753820322946400667e+00
1.425400000000000222e+00,-1.757476923376020128e+00
1.425610526315789661e+00,-1.759560921489435215e+00
1.425926315789473708e+00,-1.759292327267753420e+00
1.426347368421052808e+00,-1.763224974822332092e+00
1.426768421052631242e+00,-1.765787470653449098e+00
1.427084210526316177e+00,-1.764649569500489790e+00
1.427400000000000002e+00,-1.763966977615337051e+00
1.427610526315789441e+00,-1.765143801880363572e+00
1.427875531914893914e+00,-1.763679298492069503e+00
1.428138947368420952e+00,-1.766341180161259405e+00
1.428454736842105000e+00,-1.772445471611579837e+00
1.428820833333333207e+00,-1.779005651545089828e+00
1.429133333333333367e+00,-1.782613390807191278e+00
1.429392783505154529e+00,-1.782284991387129258e+00
1.429598969072165104e+00,-1.778933981531432895e+00
1.429858333333333453e+00,-1.779626045567849646e+00
1.430170833333333391e+00,-1.786768716512908250e+00
1.430531958762886413e+00,-1.797432591049304307e+00
1.430841237113402276e+00,-1.808097498792024638e+00
1.431097959183673440e+00,-1.812376699902051191e+00
1.431404081632652758e+00,-1.818214132861672994e+00
1.431608163265306377e+00,-1.820170917654567067e+00
1.431914285714286139e+00,-1.818565759736456178e+00
1.432220408163265013e+00,-1.817421517196309066e+00
1.432579381443299216e+00,-1.815428173187895622e+00
1.432939583333333156e+00,-1.809815198721045570e+00
1.433252083333333315e+00,-1.813853879081631204e+00
1.433460416666666681e+00,-1.814970447181948554e+00
1.433772916666666619e+00,-1.818911260356856907e+00
1.434033684210526127e+00,-1.822614401276738016e+00
1.434404255319148946e+00,-1.827971314386577228e+00
1.434829787234042531e+00,-1.841564163522653841e+00
1.435148936170212774e+00,-1.848837903547415396e+00
1.435415789473684534e+00,-1.858530614413603566e+00
1.435627956989247167e+00,-1.864745354390603405e+00
1.435950537634408608e+00,-1.862875805941016205e+00
1.436220652173913148e+00,-1.863994582272561873e+00
1.436601098901099105e+00,-1.866028495203547521e+00
1.436930769230769345e+00,-1.864386780042806668e+00
1.437204444444444507e+00,-1.858636811501674480e+00
1.437537777777777803e+00,-1.863285368222251881e+00
1.437924175824176087e+00,-1.871488718383436778e+00
1.438200000000000145e+00,-1.869341931031248683e+00
1.438644444444444614e+00,-1.872922730287612803e+00
1.439035955056179761e+00,-1.876595201141831870e+00
1.439429999999999987e+00,-1.890670735166292582e+00
1.439598876404494465e+00,-1.897446688565488593e+00
1.439935955056179884e+00,-1.899676144133149336e+00
1.440273033707864858e+00,-1.897981044628469283e+00
1.440834831460674037e+00,-1.892053685777698391e+00
1.441284269662921558e+00,-1.885865625136431190e+00
1.441564444444444426e+00,-1.883318001642364736e+00
1.441958426966292173e+00,-1.883564576128904156e+00
1.442295505617977369e+00,-1.886052968872536040e+00
1.442796666666666505e+00,-1.901242261148609725e+00
1.443130000000000024e+00,-1.914215603357705131e+00
1.443513186813186744e+00,-1.913417620647054784e+00
1.443732967032966830e+00,-1.914471647069277527e+00
1.444172527472527445e+00,-1.914942507791590476e+00
1.444386021505376316e+00,-1.915906893054158955e+00
1.444871739130434873e+00,-1.913481707072056226e+00
1.445197826086956683e+00,-1.920069020176945696e+00
1.445523913043478048e+00,-1.920913640053215632e+00
1.445793548387096727e+00,-1.922159314000725150e+00
1.446008602150537614e+00,-1.927121298860428933e+00
1.446275531914893442e+00,-1.934492875731905537e+00
1.446594680851063686e+00,-1.936441478988470077e+00
1.446963157894737062e+00,-1.937423873775173000e+00
1.447227659574468195e+00,-1.946579987338849627e+00
1.447491578947368351e+00,-1.953292928922208072e+00
1.447702105263158012e+00,-1.954551413180578567e+00
1.447965957446808227e+00,-1.955322578941778300e+00
1.448230526315789302e+00,-1.957048169647163993e+00
1.448602127659574412e+00,-1.954659088695288816e+00
1.448814893617021093e+00,-1.958310469671728615e+00
1.449134042553191559e+00,-1.956245676294229963e+00
1.449453191489361581e+00,-1.950058596488394302e+00
1.449717894736842094e+00,-1.948103935796226871e+00
1.449980851063829901e+00,-1.950139574678801058e+00
1.450299999999999701e+00,-1.951750932721761700e+00
1.450725531914893729e+00,-1.962341624945074248e+00
1.451044680851063751e+00,-1.970299621496251596e+00
1.451309677419354793e+00,-1.971252201199239273e+00
1.451524731182795902e+00,-1.974965999228274205e+00
1.451847311827957121e+00,-1.983129319378079458e+00
1.452277419354838450e+00,-1.985600863352343648e+00
1.452707526881720668e+00,-1.980574027447736807e+00
1.453137634408601775e+00,-1.981068602568093251e+00
1.453567741935483992e+00,-1.986992621708882467e+00
1.453890322580644767e+00,-1.991294120830139125e+00
1.454159782608695384e+00,-1.993262237439546114e+00
1.454485869565217415e+00,-1.992521498807316327e+00
1.454864516129031671e+00,-1.988297675002133502e+00
1.455294623655913888e+00,-1.979805994168740702e+00
1.455617204301074885e+00,-1.977999708296789505e+00
1.455832258064515994e+00,-1.978939070572972581e+00
1.456154838709677879e+00,-1.976470756488984293e+00
1.456584946236558764e+00,-1.982076091756146408e+00
1.457015053763440759e+00,-1.991251374190274426e+00
1.457281914893616914e+00,-1.992157400970373526e+00
1.457601063829787158e+00,-1.991150959940624743e+00
1.457815957446808586e+00,-1.988098679504044286e+00
1.458030851063829791e+00,-1.983857130544228964e+00
1.458349999999999813e+00,-1.980426807182283255e+00
1.458612631578947605e+00,-1.983173939361906335e+00
1.458929473684210665e+00,-1.987838510310335316e+00
1.459350526315789542e+00,-1.994683169088852237e+00
1.459615957446808165e+00,-1.998056410330698363e+00
1.459828723404255069e+00,-2.000676378855149817e+00
1.460093684210525655e+00,-2.004554122734957033e+00
1.460409473684210813e+00,-2.005331452814774096e+00
1.460830526315789468e+00,-1.997918033350513323e+00
1.461095744680851238e+00,-1.999953626578400367e+00
1.461308510638297919e+00,-1.999862043803323886e+00
1.461575789473684273e+00,-1.997625502858615842e+00
1.461786021505376398e+00,-1.996718909278695664e+00
1.462108602150537617e+00,-1.999661382264989573e+00
1.462538709677418947e+00,-1.997148080400840353e+00
1.462917391304347614e+00,-1.997972635349414716e+00
1.463190109890109669e+00,-2.002393699011651762e+00
1.463519780219780353e+00,-2.004405035176496153e+00
1.463795555555555294e+00,-2.004840157698368763e+00
1.464073626373626258e+00,-2.006574832189405022e+00
1.464456666666666962e+00,-2.011697434024283471e+00
1.464901111111111209e+00,-2.017907965807825388e+00
1.465234444444444950e+00,-2.027364992564530066e+00
1.465567777777777358e+00,-2.030947832931707886e+00
1.465846067415730314e+00,-2.031259317738173475e+00
1.466183146067415732e+00,-2.036739393910361962e+00
1.466632584269662809e+00,-2.033141975041941940e+00
1.467194382022471766e+00,-2.035504318206789787e+00
1.467477272727272686e+00,-2.039214331185541962e+00
1.467758426966292218e+00,-2.042311539652717833e+00
1.468207865168539294e+00,-2.044880616804674034e+00
1.468544943820224713e+00,-2.049415639649402987e+00
1.469046666666666834e+00,-2.045948501375157935e+00
1.469380000000000130e+00,-2.047205985881205059e+00
1.469654945054945205e+00,-2.054056387042361820e+00
1.469984615384615223e+00,-2.057870249567296028e+00
1.470314285714285685e+00,-2.059488354778959529e+00
1.470643956043955924e+00,-2.060412561962647437e+00
1.471135869565217247e+00,-2.064192280132985502e+00
1.471410989010989212e+00,-2.065759323477175613e+00
1.471682608695652261e+00,-2.072363041042608600e+00
1.471952688172042834e+00,-2.074552872228130340e+00
1.472168817204300817e+00,-2.074383548621386186e+00
1.472598924731183034e+00,-2.072521089205940914e+00
1.472972340425531712e+00,-2.077774986765616561e+00
1.473236842105263289e+00,-2.080031186344346583e+00
1.473503191489361930e+00,-2.079086105483343161e+00
1.473768421052631616e+00,-2.082004617844460448e+00
1.473978947368421055e+00,-2.082042177016955264e+00
1.474294736842105102e+00,-2.082462810111167517e+00
1.474610526315789816e+00,-2.085500225406152097e+00
1.474924210526315616e+00,-2.093892024445947353e+00
1.475239999999999663e+00,-2.096220668191880243e+00
1.475555789473683710e+00,-2.092283760928629555e+00
1.475818750000000179e+00,-2.096994649078573580e+00
1.476131249999999895e+00,-2.097121258547373301e+00
1.476443749999999833e+00,-2.095251488641505233e+00
1.476756249999999993e+00,-2.094423466504430564e+00
1.477172916666666502e+00,-2.087959803615055510e+00
1.477431958762886577e+00,-2.087639841423791331e+00
1.477741237113401773e+00,-2.091013178539229855e+00
1.477947422680412126e+00,-2.092875318276453900e+00
1.478359793814433054e+00,-2.094941670908413656e+00
1.478669072164948251e+00,-2.096792260720406365e+00
1.479081443298969178e+00,-2.098684644147324363e+00
1.479339583333333374e+00,-2.096014785335693631e+00
1.479652083333333534e+00,-2.093394976935492036e+00
1.479964583333333250e+00,-2.092227334517868353e+00
1.480277083333333410e+00,-2.091687185125162607e+00
1.480540000000000189e+00,-2.092195083230742547e+00
1.480910638297872062e+00,-2.089813454447210450e+00
1.481175789473683890e+00,-2.080375367555536759e+00
