# T (K), dc/c (x 1e-5)
1.699699999999999989e+00,5.139298280283643994e-01
1.699400000000000022e+00,5.959471607171542562e-01
1.699100000000000055e+00,6.497707022458214521e-01
1.698800000000000088e+00,7.166609884277919118e-01
1.698399999999999910e+00,5.996079398600840937e-01
1.698099999999999943e+00,5.004899811734097037e-01
1.697400000000000020e+00,5.684682602506361260e-01
1.697100000000000053e+00,5.832108888030422822e-01
1.696800000000000086e+00,4.163849060934143864e-01
1.696399999999999908e+00,4.154961627885964126e-01
1.695699999999999985e+00,4.142000828121806810e-01
1.695400000000000018e+00,4.132248606280100600e-01
1.695100000000000051e+00,4.049719574081636631e-01
1.694399999999999906e+00,4.531178089848750257e-01
1.693999999999999950e+00,4.041164683845320793e-01
1.693699999999999983e+00,4.151258181613222131e-01
1.693100000000000049e+00,4.488133818977141365e-01
1.692800000000000082e+00,4.338265125671848521e-01
1.692499999999999893e+00,4.308416315003046893e-01
1.691799999999999971e+00,5.041882179442243039e-01
1.691500000000000004e+00,4.869957571901339932e-01
1.690800000000000081e+00,4.684928201569016348e-01
1.690399999999999903e+00,4.821976605896317603e-01
1.690099999999999936e+00,3.872316160420142817e-01
1.689799999999999969e+00,4.255523852803033691e-01
1.689200000000000035e+00,2.980727127295523804e-01
1.688800000000000079e+00,2.920607071180657544e-01
1.688399999999999901e+00,3.021254713717752560e-01
1.687899999999999956e+00,3.065031700659470726e-01
1.687500000000000000e+00,3.525649425809018744e-01
1.686800000000000077e+00,3.129629433691952234e-01
1.686500000000000110e+00,4.225590060627157363e-01
1.685999999999999943e+00,4.443441047730263271e-01
1.685699999999999976e+00,3.688784400146354336e-01
1.685400000000000009e+00,3.388175782566456018e-01
1.684800000000000075e+00,2.448241208406927438e-01
1.684500000000000108e+00,3.136314964610753542e-01
1.684199999999999919e+00,3.335613179321697541e-01
1.683799999999999963e+00,3.334835444233560930e-01
1.683499999999999996e+00,2.699997814788364092e-01
1.683100000000000041e+00,2.934416025668351580e-01
1.682700000000000085e+00,2.925985272969958140e-01
1.682500000000000107e+00,3.372923595161038124e-01
1.682199999999999918e+00,3.545503086756912614e-01
1.681899999999999951e+00,4.151063388699652301e-01
1.681599999999999984e+00,3.188073311476136151e-01
1.681300000000000017e+00,3.228817352796641282e-01
1.681000000000000050e+00,3.057696950852818452e-01
1.680800000000000072e+00,2.915005681964483175e-01
1.680500000000000105e+00,3.231395847445340808e-01
1.679699999999999971e+00,3.604715221745477538e-01
1.679400000000000004e+00,4.168611268573658712e-01
1.679100000000000037e+00,3.796975527482933099e-01
1.678700000000000081e+00,3.325285404440735393e-01
1.678399999999999892e+00,2.800358638004561973e-01
1.677999999999999936e+00,3.610878206553730374e-01
1.677699999999999969e+00,2.992430953652376324e-01
1.677000000000000046e+00,2.471783393517140714e-01
1.676299999999999901e+00,5.686794046817420512e-01
1.675999999999999934e+00,4.449410202582958496e-01
1.675599999999999978e+00,3.808947726592626370e-01
1.675300000000000011e+00,3.568852463855382018e-01
1.675000000000000044e+00,3.120226448337197755e-01
1.674700000000000077e+00,2.116283332850160681e-01
1.674400000000000110e+00,2.243302003555706914e-01
1.673699999999999966e+00,2.608034299923442378e-01
1.673399999999999999e+00,3.655859331555544323e-01
1.673100000000000032e+00,3.498788444898127681e-01
1.672400000000000109e+00,3.494520617671956209e-01
1.672099999999999920e+00,3.306888235998436953e-01
1.671799999999999953e+00,3.262517433008302326e-01
1.671399999999999997e+00,2.444722437827326345e-01
1.670600000000000085e+00,2.935959893592479664e-01
1.669899999999999940e+00,2.057315211519833431e-01
1.669699999999999962e+00,2.379458080722929303e-01
