# T (K), dc/c (x 1e-5)
3.034000000000000030e-01,1.114311705891163490e-01
3.034999999999999920e-01,2.130041950664928463e-01
3.035999999999999810e-01,2.552872877034065291e-01
3.037000000000000255e-01,1.345336776586715244e-01
3.038000000000000145e-01,-1.442421546875413685e-02
3.039000000000000035e-01,8.317418502555616600e-02
3.039999999999999925e-01,1.400361543891159299e-01
3.040999999999999814e-01,1.754756583300265960e-01
3.042000000000000259e-01,1.234659391334904932e-01
3.043000000000000149e-01,5.628894617923179550e-02
3.044000000000000039e-01,1.402462314508356178e-01
3.044999999999999929e-01,2.542173634689814388e-01
3.045999999999999819e-01,1.955220571487850112e-01
3.047000000000000264e-01,1.110656318348323124e-01
3.048000000000000154e-01,1.054632831203056037e-01
3.049000000000000044e-01,4.178725568666915441e-02
3.049999999999999933e-01,1.933996074617505279e-01
3.050999999999999823e-01,2.967291988941231917e-01
3.053000000000000158e-01,8.799470644045635781e-02
3.054000000000000048e-01,2.594049999590645333e-02
3.054999999999999938e-01,2.238952506303216183e-01
3.055999999999999828e-01,3.132254638231870003e-01
3.057000000000000273e-01,1.724640911785759734e-01
3.058000000000000163e-01,1.989035175310374937e-01
3.059000000000000052e-01,3.179250670533935730e-01
3.059999999999999942e-01,3.271903629826783955e-01
3.060999999999999832e-01,3.100851782751937180e-01
3.062000000000000277e-01,2.434505526066588765e-01
3.063000000000000167e-01,2.511949437706721411e-01
3.064000000000000057e-01,2.650546804453912664e-01
3.064999999999999947e-01,2.291569032727454325e-01
3.065999999999999837e-01,9.027980078068879866e-02
3.066999999999999726e-01,1.727495929583402340e-03
3.068000000000000171e-01,4.157780803650868579e-02
3.069000000000000061e-01,1.473403617862186488e-01
3.069999999999999951e-01,3.163684716608861636e-01
3.070999999999999841e-01,3.506925720365153820e-01
3.071999999999999731e-01,2.451934125432191913e-01
3.073000000000000176e-01,7.625257202943820645e-02
3.074000000000000066e-01,-6.887495773622205608e-02
3.074999999999999956e-01,-2.470366896969750439e-02
3.075999999999999845e-01,2.111050823339413740e-01
3.076999999999999735e-01,3.140742298087662032e-01
3.078000000000000180e-01,4.020793129568306923e-01
3.079000000000000070e-01,4.223245649569712934e-01
3.079999999999999960e-01,3.441941357198486928e-01
3.080999999999999850e-01,4.428661281356366386e-01
3.081999999999999740e-01,2.752492535404351681e-01
3.083000000000000185e-01,1.348247478431981450e-01
3.084000000000000075e-01,1.706915896206831762e-01
3.084999999999999964e-01,1.647757119745200671e-01
3.085999999999999854e-01,3.474297515960585447e-01
3.086999999999999744e-01,4.904033972200072533e-01
3.088000000000000189e-01,4.526423071965092193e-01
3.089000000000000079e-01,3.850889826667060478e-01
3.089999999999999969e-01,3.937265180402728659e-01
3.090999999999999859e-01,4.088593494938407846e-01
3.091999999999999749e-01,5.089729543138389323e-01
3.093000000000000194e-01,5.738991542322564587e-01
3.094000000000000083e-01,3.524534503893892445e-01
3.094999999999999973e-01,3.244010034842502721e-01
3.095999999999999863e-01,4.467946693422232274e-01
3.096999999999999753e-01,4.328342705564233728e-01
3.098000000000000198e-01,2.950639994655487874e-01
3.099000000000000088e-01,1.693498797810061296e-01
3.100999999999999868e-01,1.071998839218668981e-01
3.101999999999999758e-01,6.542943529259558078e-02
3.103000000000000203e-01,1.386034016667442997e-02
3.104999999999999982e-01,-1.553275862521197870e-01
3.105999999999999872e-01,-1.526430634518074481e-01
3.106999999999999762e-01,-4.031644376514863237e-02
3.108000000000000207e-01,1.070319072243468006e-01
3.109000000000000097e-01,1.888663931604728230e-01
3.109999999999999987e-01,1.137010707274815069e-01
3.110999999999999877e-01,1.778435740272988064e-01
3.111999999999999766e-01,1.024137136860294173e-01
3.114000000000000101e-01,4.709303733555326998e-02
3.114999999999999991e-01,1.661625282492121269e-01
3.116999999999999771e-01,3.177375119938841697e-01
3.118000000000000216e-01,4.403145536292752404e-01
3.119999999999999996e-01,3.832334131034526581e-01
3.120999999999999885e-01,3.181378882165057931e-01
3.121999999999999775e-01,1.938647032071225962e-01
3.124000000000000110e-01,1.387665357845227765e-01
3.125000000000000000e-01,6.945426052858746924e-02
3.126999999999999780e-01,-3.368260385332882446e-03
3.128000000000000225e-01,6.444976934571414878e-03
3.129000000000000115e-01,7.623231453697737470e-02
3.130999999999999894e-01,1.512109992149701376e-01
3.131999999999999784e-01,5.360502234273960970e-02
3.133000000000000229e-01,-2.904657792282962052e-03
3.135000000000000009e-01,1.850010965931360163e-01
3.135999999999999899e-01,2.783891380396866233e-01
3.136999999999999789e-01,2.198779558453212435e-01
3.138000000000000234e-01,2.689033087912239273e-01
3.140000000000000013e-01,2.331322974764800104e-01
3.140999999999999903e-01,1.351387487603304682e-01
3.143000000000000238e-01,2.010995493941961920e-01
3.144000000000000128e-01,2.556875716165591950e-01
3.145000000000000018e-01,2.045863558094659640e-01
3.148000000000000242e-01,1.179997068647721525e-01
3.149000000000000132e-01,1.107090516373640532e-01
3.150000000000000022e-01,1.201755922219314709e-01
3.151999999999999802e-01,1.093358318189949913e-01
3.154000000000000137e-01,2.319770435484536653e-01
3.155000000000000027e-01,3.058402572672582198e-01
3.159000000000000141e-01,3.268749408762297026e-01
3.160999999999999921e-01,2.691202720211716137e-01
3.163000000000000256e-01,1.256898953563541643e-01
3.170000000000000040e-01,9.489887407821383236e-03
3.175999999999999934e-01,2.996331847698527340e-02
3.183000000000000274e-01,6.397776149473738405e-02
3.209000000000000186e-01,1.491076378945624670e-01
3.227999999999999758e-01,2.709210866244133875e-01
3.251999999999999891e-01,2.448174973743015015e-01
3.321000000000000063e-01,2.186335967692464022e-01
3.365000000000000213e-01,3.221967916421466516e-01
3.417000000000000037e-01,4.295807280718536014e-01
3.533999999999999919e-01,3.440373979131687299e-01
3.598000000000000087e-01,2.474341519922046706e-01
3.663000000000000145e-01,2.460518286251860975e-01
3.790000000000000036e-01,2.122961887860694008e-01
3.850000000000000089e-01,2.370507099749228630e-01
4.003999999999999782e-01,3.141323241047632719e-01
4.047999999999999932e-01,1.727009855266456728e-01
4.088999999999999857e-01,5.881522468674450776e-02
4.163999999999999924e-01,1.696645862987093689e-01
4.198000000000000065e-01,1.706602002285586561e-01
4.230999999999999761e-01,7.189551569798245667e-02
4.263000000000000123e-01,3.737930117348017833e-02
4.323000000000000176e-01,1.468802506014380005e-01
4.348000000000000198e-01,2.019806624708293252e-01
4.431999999999999829e-01,6.656829569847018402e-02
4.460000000000000075e-01,1.279386182946405937e-01
4.484000000000000208e-01,3.306351290654997443e-01
4.531000000000000028e-01,3.277347336237180775e-01
4.557999999999999829e-01,2.606274470929594855e-01
4.581999999999999962e-01,3.633344256729714727e-01
4.630000000000000226e-01,4.760971419092547285e-01
4.653999999999999804e-01,4.408754248563768185e-01
4.682000000000000051e-01,2.200426224883701432e-01
4.736000000000000210e-01,6.547160685360067789e-02
4.763000000000000012e-01,1.357904397383677964e-01
4.789999999999999813e-01,1.770726429406975500e-01
4.844999999999999862e-01,1.587256636653955055e-01
4.873000000000000109e-01,2.252408141915831219e-01
4.899999999999999911e-01,2.421042021400447719e-01
4.951999999999999735e-01,2.496349223927253336e-01
4.976999999999999758e-01,2.359869934365844968e-01
5.000999999999999890e-01,1.575958570109191048e-01
5.044999999999999485e-01,1.480179867540721839e-01
5.064999999999999503e-01,1.529983105083782269e-01
5.084999999999999520e-01,2.312376830890494339e-01
5.125999999999999446e-01,2.706036423979525374e-01
5.145999999999999464e-01,2.637667679011873045e-01
5.168000000000000371e-01,2.873680453181618466e-01
5.210000000000000187e-01,2.949672857783001700e-01
5.231999999999999984e-01,2.959673140399591285e-01
5.252999999999999892e-01,2.108316060943111192e-01
5.294999999999999707e-01,1.863564274780769581e-01
5.315999999999999615e-01,3.368560556801672434e-01
5.335999999999999632e-01,5.058787029884438402e-01
5.373999999999999888e-01,4.813900279830471418e-01
5.393000000000000016e-01,3.350574700199674405e-01
5.411000000000000254e-01,3.357656706111692424e-01
5.445999999999999730e-01,3.223749178251966718e-01
5.462000000000000188e-01,2.307390253076602449e-01
5.477999999999999536e-01,3.602676101472723769e-01
5.507999999999999563e-01,4.531735860094973090e-01
5.523000000000000131e-01,3.459799316706121397e-01
5.536999999999999700e-01,2.637160359096087370e-01
5.563000000000000167e-01,2.589027012210419199e-01
5.574999999999999956e-01,2.762575564047958232e-01
5.586999999999999744e-01,3.024459435075721458e-01
5.610000000000000542e-01,2.020126535997484318e-01
5.620000000000000551e-01,1.220196600165907586e-01
5.629999999999999449e-01,2.190206237434144387e-01
5.638999999999999568e-01,3.139562171575877025e-01
5.639999999999999458e-01,4.726369912637747306e-01
5.641000000000000458e-01,5.591851672883714208e-01
5.642000000000000348e-01,5.938958772150630949e-01
5.643000000000000238e-01,6.784240504053055121e-01
5.644000000000000128e-01,5.504034383778003692e-01
5.645999999999999908e-01,3.654237957065336606e-01
5.646999999999999797e-01,4.042166738572628426e-01
5.647999999999999687e-01,4.994027127226354779e-01
5.648999999999999577e-01,5.032313986741692169e-01
5.649999999999999467e-01,3.553938629525772996e-01
5.651000000000000467e-01,2.753853453436427290e-01
5.652000000000000357e-01,2.513196895539173692e-01
5.653000000000000247e-01,2.456640648359196544e-01
5.655000000000000027e-01,3.149123502950413322e-01
5.656999999999999806e-01,2.719054355508496168e-01
5.657999999999999696e-01,3.379613915316121431e-01
5.658999999999999586e-01,2.735263564434783357e-01
5.659999999999999476e-01,2.755098753782369569e-01
5.661000000000000476e-01,4.746759403067066785e-01
5.662000000000000366e-01,3.839884955204983519e-01
5.664000000000000146e-01,2.601454904114103850e-01
5.665000000000000036e-01,3.467989906801141609e-01
5.665999999999999925e-01,3.514157569004834891e-01
5.666999999999999815e-01,2.001077175827397914e-01
5.668999999999999595e-01,1.547730423871035710e-01
5.671000000000000485e-01,2.173860628386625193e-01
5.673000000000000265e-01,2.557162514644329421e-01
5.675000000000000044e-01,2.987093878313221706e-01
5.675999999999999934e-01,2.745176423087986595e-01
5.677999999999999714e-01,1.631183177896013414e-01
5.678999999999999604e-01,2.950336041109751228e-01
5.681000000000000494e-01,4.235315071550666555e-01
5.683000000000000274e-01,3.012584834728758709e-01
5.685999999999999943e-01,2.464399134908916433e-01
5.686999999999999833e-01,3.406043150016397902e-01
5.687999999999999723e-01,3.330407367839612331e-01
5.688999999999999613e-01,3.319621911179022056e-01
5.689999999999999503e-01,2.301098789937510991e-01
5.692000000000000393e-01,2.660366087834449833e-01
5.693000000000000282e-01,3.163446135081877109e-01
5.695999999999999952e-01,2.306776169777363661e-01
5.696999999999999842e-01,2.461919984357889002e-01
5.697999999999999732e-01,3.272753587115850848e-01
5.698999999999999622e-01,4.771265122212797194e-01
5.699999999999999512e-01,5.968693603967143435e-01
5.705000000000000071e-01,6.452970804294102525e-01
5.707999999999999741e-01,5.526485632426038075e-01
5.709999999999999520e-01,3.622995914304638077e-01
5.711000000000000520e-01,4.025081090123930894e-01
5.715000000000000080e-01,4.334346813566732348e-01
5.716999999999999860e-01,1.006531255064689601e-01
5.717999999999999750e-01,1.508380270576529236e-01
5.719999999999999529e-01,3.103197798187673495e-01
5.721000000000000529e-01,1.946137010394252409e-01
5.722000000000000419e-01,2.880628104723803595e-01
5.723000000000000309e-01,3.859157838722660494e-01
5.725000000000000089e-01,2.901992122063192237e-01
5.726999999999999869e-01,3.750194862240990301e-01
5.727999999999999758e-01,4.994223234140564016e-01
5.729999999999999538e-01,4.399198577376096653e-01
5.732000000000000428e-01,3.509881260497745847e-01
5.735000000000000098e-01,2.641956938681132017e-01
5.736999999999999877e-01,3.962324101355061412e-01
5.738999999999999657e-01,4.180003484669913560e-01
5.742000000000000437e-01,3.244387281711486049e-01
5.743000000000000327e-01,3.658813618136864121e-01
5.745999999999999996e-01,2.730609379390802616e-01
5.746999999999999886e-01,2.841596945027109467e-01
5.747999999999999776e-01,4.015916949756204168e-01
5.750999999999999446e-01,3.986512725229391929e-01
5.755000000000000115e-01,4.231439713212178377e-01
5.756000000000000005e-01,4.033418155410925521e-01
5.756999999999999895e-01,4.259066874409548342e-01
5.758999999999999675e-01,5.444434580277645042e-01
5.759999999999999565e-01,4.708322096833711390e-01
5.763000000000000345e-01,3.916464029717178774e-01
5.764000000000000234e-01,4.921169278368736633e-01
5.765000000000000124e-01,5.287068202420902585e-01
5.766999999999999904e-01,3.630681076392892059e-01
5.767999999999999794e-01,4.398875294284393944e-01
5.768999999999999684e-01,5.322585777150405928e-01
5.770999999999999464e-01,4.207716124065750130e-01
5.773000000000000353e-01,3.032498732803246000e-01
5.774000000000000243e-01,2.073529938101165149e-01
5.776999999999999913e-01,3.697992771556682934e-01
5.779999999999999583e-01,6.464475064615167188e-01
5.780999999999999472e-01,6.408859216900221201e-01
5.782000000000000473e-01,4.724182230257255588e-01
