# Temperature (K)	Delta c33/c33 (1e-5)
0.3398	0.1600318119275373
0.3472	0.16259489267597188
0.3512	0.13735903785981293
0.3554	0.11055506677309072
0.3597	0.050675022366029304
0.3683	0.0018124991420424385
0.3725	-0.01548032713920961
0.3805	0.003448023671342635
0.3843	-0.030591524659086853
0.3879	-0.08229559860953799
0.3913	-0.12810578969965267
0.3978	-0.13233382136768057
0.4008	-0.1834395755632797
0.4037	-0.24356673996108227
0.4093	-0.28631825593206095
0.412	-0.3028673439919077
0.4146	-0.3161778230945499
0.4197	-0.3182658004161464
0.4222	-0.3112726387572671
0.4246	-0.29040784608033365
0.4294	-0.22513017260655083
0.4318	-0.18028491268513322
0.4342	-0.14196219151766326
0.4388	-0.09398459101964622
0.4412	-0.06937083284356209
0.4435	-0.041954924523810076
0.4481	-0.013483751617233574
0.4503	-0.01516127987441138
0.4526	-0.045519200790402364
0.4572	-0.052520329416844515
0.4594	-0.055426418900978866
0.4617	-0.03792544063439639
0.4661	-0.038146308465960316
0.4682	-0.036165703627887784
0.4703	-0.010924943014928669
0.4744	0.0165869012425885
0.4763	0.04340242175897827
0.4782	0.06118912880468915
0.4818	0.05797880806370127
0.4835	0.032654462295278464
0.4852	-0.039840880699685895
0.4868	-0.11646692187577251
0.4899	-0.1847842496052358
0.4914	-0.23075542899264612
0.493	-0.28696090573250027
0.4945	-0.33249449658307745
0.4976	-0.37321042090881335
0.4992	-0.34677967750973426
0.5008	-0.34195889681168873
0.5041	-0.3123942147234947
0.5057	-0.2908826346407852
0.5073	-0.29463433801256256
0.5105	-0.2632076937962387
0.512	-0.18463829154610398
0.5135	-0.12333671606087535
0.5136	-0.052369859263840336
0.5137	-0.048869305226724044
0.5138	-0.04822074871664047
0.5139	-0.021730517525092953
0.514	-0.02722166253362943
0.5141	-0.03060295391147321
0.5142	-0.06249695958090637
0.5143	-0.12101913588865784
0.5144	-0.15256003298475837
0.5145	-0.1710453858347737
0.5146	-0.16511296332082764
0.5148	-0.17358005681977762
0.5149	-0.20721532037470958
0.515	-0.2084219280991601
0.5151	-0.17374476557395313
0.5153	-0.18299920626074773
0.5154	-0.19181182842014483
0.5156	-0.21963606972002342
0.5157	-0.17360203533600682
0.5158	-0.1404594376788363
0.5159	-0.15527369555599735
0.5161	-0.1735019785556856
0.5163	-0.11047575035537203
0.5164	-0.08910409039299443
0.5165	-0.06262550584422254
0.5167	-0.127877545140686
0.5169	-0.12742232008819052
0.5171	-0.12925492359126645
0.5173	-0.10224186455084691
0.5175	-0.10371086765928954
0.5177	-0.13268259222630296
0.5178	-0.10742879967670291
0.518	-0.0642852090365631
0.5181	-0.06412700128173039
0.5182	-0.024457621744919573
0.5184	-0.02508437816985435
0.5186	-0.037649843067803564
0.5187	0.0017774052107102619
0.5189	-0.012849779526932965
0.5191	0.012817056086704815
0.5192	-0.010803137564281294
0.5194	-0.056415310040986245
0.5196	-0.09257073117258947
0.5197	-0.1395970120530806
0.52	-0.15275902028718732
0.5202	-0.17884003007712942
0.5204	-0.26226819645599675
0.5207	-0.2878135152262207
0.5208	-0.3114033455978559
0.5211	-0.3311620051313756
0.5213	-0.3014406965821755
0.5216	-0.33054619958593034
0.5217	-0.3486052833948493
0.5218	-0.30182624335406416
0.522	-0.30217497100597907
0.5224	-0.2739654152440172
0.5228	-0.2771022117843897
0.5229	-0.266288601594961
0.523	-0.26078455150703767
0.5231	-0.24783502509038813
0.5233	-0.23675612262194143
0.5237	-0.2189328564062529
0.524	-0.22962365384285804
0.5243	-0.20189081935406694
0.5246	-0.19915821045498802
0.5247	-0.14191116070753013
0.525	-0.1347722301053061
0.5253	-0.12694895113582103
0.5256	-0.14765349774118414
0.5259	-0.11716176864359415
0.526	-0.0698747068912062
0.5262	-0.08605235994488751
0.5263	-0.14125000282591202
0.5266	-0.15211800690156213
0.5269	-0.18585099203851133
0.5271	-0.12074570812449818
0.5272	-0.14392132238353278
0.5273	-0.1989566045769648
0.5274	-0.22833392479905715
0.5278	-0.22915494282444734
0.528	-0.191693697751405
0.5282	-0.17127159453813082
0.5283	-0.18739508252612452
0.5286	-0.1834474245422863
0.529	-0.16316138112775608
0.5295	-0.15161228488769218
0.5297	-0.08872218930089382
0.53	-0.10199185419041708
0.5301	-0.12244737124126263
0.5302	-0.17162312385846584
0.5304	-0.1469604434478633
0.5306	-0.1250199091291335
0.531	-0.14311586749780714
0.5311	-0.18864850917669146
0.5314	-0.25176239428492675
0.5318	-0.23816184969914322
0.5324	-0.18779127394627146
0.5326	-0.23428123789343855
0.5327	-0.27486000664576726
0.5328	-0.21787783955142284
0.5331	-0.23686258242640626
0.5333	-0.15626119398585098
0.5335	-0.1429664955730577
0.5339	-0.17591088541855748
0.5341	-0.1573638740628606
0.5342	-0.19459591818522268
0.5343	-0.20442803580529043
0.5345	-0.23449974523264533
0.5348	-0.2587481895862835
0.5352	-0.2568811890737603
0.5355	-0.24397141575157796
0.5357	-0.23257473040613405
0.5358	-0.18967548253542496
0.5361	-0.20854577678086628
0.5362	-0.15381777735055768
0.5367	-0.17858041787674114
0.5368	-0.15785791741670582
0.537	-0.16181284402910062
0.5371	-0.166521808898725
0.5373	-0.14457313684030657
0.5374	-0.15851675326845358
0.5379	-0.1786097157840949
0.538	-0.1400350242323852
0.5383	-0.1912035631708648
0.5384	-0.19804133916509123
0.5386	-0.19798896172619798
0.5388	-0.21837771182396482
0.5389	-0.16563581915643938
0.5392	-0.15354696294830525
0.5393	-0.20500478026660637
0.5394	-0.18970919947696568
0.5397	-0.20585301197528771
0.5402	-0.21983356484226385
0.5403	-0.22412685690460252
0.5405	-0.2615177030937003
0.5407	-0.2800715103481625
0.5408	-0.24743082988332166
0.5409	-0.2516151209283228
0.541	-0.2788078663472167
0.5411	-0.2846656321620864
0.5415	-0.34200828147629997
0.5416	-0.37344128002833243
0.5417	-0.3467234023795445
0.5418	-0.34952934023224635
0.542	-0.35959772692527137
0.5421	-0.31212519865455074
0.5422	-0.2800840074570658
0.5424	-0.25132751590479524
0.5425	-0.1950671760465281
0.5426	-0.24747137051568133
0.5427	-0.2499943407932196
0.5429	-0.244701501013666
0.543	-0.2625387332025729
0.5431	-0.3054147931685119
0.5432	-0.3060835156918991
0.5433	-0.3261995549591612
0.5434	-0.29225629239420353
0.5435	-0.27641531314562756
0.5436	-0.2789160445342603
0.5444	-0.2527218481270969
0.5449	-0.1848921055797834
0.5458	-0.1697585435722626
0.5463	-0.1706266856955316
0.5468	-0.15104207300006475
0.5478	-0.1022154027474631
0.5483	-0.02841157237968233
0.5487	-0.02282322592385736
0.5497	-0.020244017377119373
0.5502	0.012970716365253094
0.5511	0.025962724884658464
0.5516	0.013211684221636766
0.5521	-0.025090466266943532
0.5531	-0.09833001790384192
0.5536	-0.16572424778078262
0.5541	-0.22910785196069902
0.5551	-0.2613278564723396
0.5556	-0.30891036587202764
0.5561	-0.31984771515146215
0.557	-0.35339531279932057
0.5575	-0.344621304299814
0.558	-0.3401442200639309
0.559	-0.33038099957828954
0.5595	-0.3112120625909618
0.5599	-0.2827302611375335
0.5609	-0.2774684115398294
0.5614	-0.28616224627131537
0.5619	-0.3084718109233224
0.5628	-0.27521786473535736
0.5633	-0.26699213335915567
0.5638	-0.28728144392729626
0.5648	-0.3176496242766698
0.5652	-0.3052549260826719
0.5662	-0.2949078955300741
0.5667	-0.2654155626696797
0.5672	-0.272144845976851
0.5681	-0.2649016380735467
0.5686	-0.25960378593996974
0.569	-0.19700645143283513
0.57	-0.19118743684122844
0.5704	-0.15478227500373062
0.5709	-0.15942294566219686
0.5718	-0.16977607405607362
0.5723	-0.2100092660376317
0.5731	-0.2356663312691465
0.5735	-0.2754407582390115
0.5739	-0.3018604944413482
0.5747	-0.3664298306941104
0.5751	-0.3762575450574516
0.5755	-0.37430523384673897
0.5764	-0.34149272730036256
0.5773	-0.30927690756545373
0.5778	-0.3029417693431073
0.5782	-0.3153907885708861
0.579	-0.28486380383560195
0.5799	-0.24745550605276279
0.5803	-0.23785904104004435
0.5812	-0.2237666854769998
0.5817	-0.24824246442860914
0.5821	-0.2713425812912138
0.583	-0.29150137014488653
0.5834	-0.2997834183131925
0.5839	-0.34515845761489533
0.5847	-0.40430363704277084
0.5852	-0.43528776083918436
0.5856	-0.43137638894376645
0.5865	-0.4016744969767959
0.5869	-0.3916280862429188
0.5873	-0.38718720528748896
0.5881	-0.3673048750695623
0.5885	-0.315037252152095
0.589	-0.3189612280645509
0.5897	-0.35082659759885426
0.5901	-0.42942731411921287
0.5909	-0.42605936581682413
0.5913	-0.4203689257155569
0.5917	-0.42230366843159345
0.5925	-0.43377705979040326
0.5929	-0.4145095209739935
0.5933	-0.36696492303121653
0.5941	-0.289830679868685
0.5945	-0.22025046236789197
0.5952	-0.18157711516903782
0.5956	-0.1935071861548993
0.5964	-0.16041814667625492
0.5968	-0.20502691713196286
0.5971	-0.2588605310367107
0.5979	-0.28402126966341024
0.5983	-0.36110517434573275
0.5987	-0.42022127303936013
0.5994	-0.4422450775611248
0.5998	-0.4950591075576977
0.6001	-0.47871854768265043
0.6009	-0.4501589882934182
0.6012	-0.4614715033007027
0.6019	-0.47326473965642896
0.6023	-0.5292157334817797
0.6026	-0.5369698823432765
0.6033	-0.48844458323895096
0.6037	-0.4578856118272638
0.604	-0.42510590495418105
0.6047	-0.36937996290366576
0.6051	-0.28701209026609614
0.6054	-0.1861138913705762
0.6062	-0.17066825747924508
0.6065	-0.2166034498100685
0.6068	-0.23456404935419709
0.6075	-0.2760379045773414
0.6079	-0.3118888348260411
0.6082	-0.39323520903728776
0.6088	-0.43566196308615096
0.6095	-0.4165395620897572
0.6098	-0.39799995866784954
0.6105	-0.40046824899513783
0.6108	-0.38154864876777955
0.6112	-0.3815421127159217
0.6119	-0.3558532305753779
0.6125	-0.32712589408520265
0.6128	-0.32596355526556464
0.6131	-0.3364214637733927
0.6138	-0.32286150110876605
0.6144	-0.33603454032931473
0.6147	-0.3428254887809042
0.615	-0.3392404261032267
0.6157	-0.36648165832399754
0.6163	-0.4019991369956318
0.6166	-0.3949123429765539
0.6169	-0.420665518086855
0.6175	-0.41294845174138345
0.6178	-0.37802159081572867
0.6181	-0.38049443671718847
0.6187	-0.35688938296783534
0.619	-0.3344709175710588
0.6197	-0.3180723353915903
0.62	-0.3151812339952098
0.6206	-0.31112952189089343
0.6209	-0.3420019905394815
0.6212	-0.32307307211273595
0.6218	-0.34809217836337036
0.6221	-0.4061765472581806
0.6224	-0.45533840181093804
0.623	-0.4715870468388232
0.6233	-0.5180701590184238
0.6236	-0.539703869688126
0.6242	-0.6129301778889145
0.6245	-0.6584768157037941
0.6248	-0.6356281487933187
0.6254	-0.6089825837873091
0.6257	-0.5817394130632132
0.6263	-0.532569642306255
0.6266	-0.5178532078915186
0.6269	-0.4785315329634639
0.6275	-0.4296479913837702
0.6278	-0.4012833217548195
0.628	-0.4194478040203675
0.6287	-0.42618833502753245
0.6289	-0.4226817627596619
0.6295	-0.4014659278041494
0.6298	-0.38456989247140855
0.6301	-0.4146963128650764
0.6307	-0.4509527207775219
0.6313	-0.4360837579570065
0.6316	-0.41966274577285956
0.6322	-0.4314441036752068
0.6325	-0.4290606426851255
0.6328	-0.4456421712175013
0.6334	-0.4473326476358734
0.6337	-0.432112539810618
0.6343	-0.4606609275774936
0.6346	-0.5003280274556987
0.6352	-0.5281713985826657
0.6355	-0.5322476173840511
0.6358	-0.5144061862654474
0.6364	-0.4597541629549788
0.6367	-0.41745017281309155
0.6369	-0.3750811878688081
0.6379	-0.35008067931933057
0.6381	-0.3078091798879628
0.6387	-0.27538187588208524
0.6394	-0.268438050447201
0.6396	-0.32123798550387495
0.6399	-0.3725967370166172
0.6406	-0.4018371793519069
0.6412	-0.4464609766401722
0.6415	-0.49947865797539404
0.6418	-0.5884167241854941
0.6424	-0.6566221333306369
0.643	-0.6642241697230842
0.6433	-0.6822717957012876
0.6436	-0.7193329404627176
0.6442	-0.7287546983857689
0.6445	-0.7127251510530286
0.6448	-0.6620755297690305
0.6455	-0.6024305639974954
0.6458	-0.557910268252677
0.6464	-0.5204943971108352
0.6467	-0.4434317692207453
0.647	-0.38619656401411134
0.6476	-0.3861586952702556
0.6479	-0.4180166065927344
0.6483	-0.4592925542402335
0.6488	-0.5161633880483382
0.6492	-0.5340332428093502
0.6498	-0.5573419095033276
0.6501	-0.5811210803369216
0.6504	-0.5607851807607321
0.6508	-0.5484246970745494
0.6514	-0.5406886171217227
0.6517	-0.5024671693768367
0.652	-0.490854635646593
0.6526	-0.5065297659550321
0.6532	-0.5059287132391004
0.6535	-0.5047507442766471
0.6541	-0.4937643781141986
0.6544	-0.463921823401889
0.6548	-0.4566406332439426
0.6551	-0.46691066296424316
0.6557	-0.462715122766839
0.6561	-0.46774351622440985
0.6567	-0.49670698591527596
0.657	-0.5242676788716881
0.6573	-0.5541728440646879
0.658	-0.5868376893663256
0.6583	-0.5567669865512245
0.6589	-0.55370568508652
0.6595	-0.5451662060241522
0.6599	-0.5228077791550964
0.6605	-0.5021655803167622
0.6609	-0.47505576463118654
0.6612	-0.4622205162031973
0.6615	-0.4776377275789965
0.6622	-0.4749400856378179
0.6628	-0.47065395673760546
0.6632	-0.4676260758951223
0.6635	-0.46568061764467433
0.6641	-0.4905225498857185
0.6647	-0.5066580615339548
0.6653	-0.5471656713825142
0.6656	-0.5601420097672838
0.666	-0.5262572233956582
0.6666	-0.51815801194653
0.667	-0.5321780713246627
0.6673	-0.5446957948193224
0.6679	-0.547153952873018
0.6685	-0.5075663943242874
0.6689	-0.4926565114693471
0.6695	-0.49644192538341936
0.6699	-0.5043865311162228
0.6702	-0.519951564012919
0.6709	-0.5501571411869237
0.6712	-0.5328560493285601
0.6719	-0.5333984555064685
0.6723	-0.5493742712022116
0.6726	-0.5941299687684773
0.6732	-0.5976673975838231
0.6735	-0.6040723792562415
0.6739	-0.5893909810198282
0.6742	-0.6157072303408
0.6748	-0.6265609755089027
0.6755	-0.6503998599273682
0.6759	-0.6633775297673231
0.6762	-0.6844257846182804
0.6765	-0.6487539500883917
0.6772	-0.5965234907427482
0.6775	-0.5609656338639857
0.6779	-0.5543585807058337
0.6785	-0.5544539324906349
0.6789	-0.5625934312001953
0.6792	-0.5734714332913563
0.6798	-0.595333835338798
0.6802	-0.6337036663853611
0.6805	-0.6644390754036373
0.6812	-0.6750616192116986
0.6815	-0.6808891253163549
0.6818	-0.6543300359017153
0.6825	-0.6460130288147136
0.6828	-0.6466155461864236
0.6832	-0.6459041061953777
0.6839	-0.6573211846839475
0.6842	-0.647407127476622
0.6852	-0.6036983450954551
0.6855	-0.60307875940992
0.6858	-0.611976717309377
0.6865	-0.6247403103093463
0.6869	-0.6092362576105257
0.6872	-0.6054090009314869
0.6879	-0.6400433592548441
0.6882	-0.6816202127268072
0.6886	-0.6579073826134312
0.6892	-0.6279005430312855
0.6895	-0.6105018308055765
0.6899	-0.5967086790713091
0.6906	-0.562572737831352
0.6909	-0.5356632865244348
0.6913	-0.52844475820887
0.692	-0.5524035824774512
0.6923	-0.5734374714897305
0.6929	-0.5989341486454091
0.6933	-0.6528302471355203
0.6936	-0.6910011724802538
0.6943	-0.7121368423794269
0.6946	-0.7064302891490737
0.6949	-0.6883263296326401
0.6956	-0.6872070119207097
0.6959	-0.6674015904761799
0.6963	-0.6537631371186406
0.697	-0.6698638983341861
0.6973	-0.6716839139577142
0.6976	-0.6753702627458421
0.6983	-0.6988348916266358
0.6986	-0.694728870677199
0.699	-0.7006673565619832
0.6996	-0.6679230956279418
0.6999	-0.6245959646651795
0.7006	-0.6193077285280931
0.701	-0.6453005185238673
0.7013	-0.6660134683922347
0.702	-0.7011963469325376
0.7023	-0.7296199057252716
0.7027	-0.7537405165878949
0.7033	-0.7528892480873628
0.7037	-0.7701137397056866
0.704	-0.7548815021300533
0.7047	-0.7491876043038066
0.7051	-0.6957417903003769
0.7057	-0.6469706147312277
0.7061	-0.6038596019576832
0.7064	-0.6218904194166264
0.7071	-0.6166574717644427
0.7074	-0.5997136120543064
0.7077	-0.5851894535446878
0.7084	-0.5756496968450147
0.7087	-0.5564111135189908
0.709	-0.5845702546660099
0.7096	-0.5602973938209247
0.71	-0.5129058937450702
0.7103	-0.5207816579588798
0.711	-0.5455187554903596
0.7113	-0.5758884698329035
0.7117	-0.5937225745180004
0.7124	-0.6078514326768314
0.7127	-0.6284350175177804
0.7131	-0.6575311530627423
0.7137	-0.6649116635837338
0.7141	-0.661992044447201
0.7147	-0.6641954966452832
0.7151	-0.702490686964121
0.7154	-0.7075433100344524
0.716	-0.7243982596700469
0.7164	-0.762537872277853
0.717	-0.7823595757905366
0.7174	-0.7729681964770347
0.7177	-0.7701079293947248
0.7183	-0.7376997379071604
0.7187	-0.7268196875528546
0.719	-0.7068984016470446
0.7193	-0.6556454787753907
0.72	-0.6129194310561248
0.7203	-0.6123499439831501
0.721	-0.6507075771441554
0.7213	-0.666090964994625
0.7216	-0.655574468151027
0.722	-0.6520679484954358
0.7226	-0.6685893536326603
0.723	-0.6485878634217497
0.7233	-0.6247649237337404
0.7237	-0.6078960891057835
0.7244	-0.6312059842710542
0.7247	-0.6451232815150673
0.725	-0.6558127580285393
0.7254	-0.6409149518600761
0.726	-0.6513438574709939
0.7263	-0.6542600492499238
0.7266	-0.6590046268941833
0.7273	-0.6233479847814593
0.7277	-0.6324116928163592
0.728	-0.6612134882507044
0.7286	-0.7074589931492322
0.729	-0.7115303730748888
0.7293	-0.7242773094004066
0.7296	-0.689784787796006
0.7303	-0.6907201308406895
0.7306	-0.6937212951744053
0.731	-0.6552747922522473
0.7313	-0.6201747465489627
0.732	-0.6200343252513573
0.7323	-0.5918290804330615
0.7329	-0.6013531773759113
0.7333	-0.6487355783318938
0.7336	-0.6823100765404998
0.7339	-0.7471375120043138
0.7346	-0.7973567139230828
0.7349	-0.8709409014421142
0.7353	-0.9560601792111908
0.7359	-0.9641367357079988
0.7363	-0.9682944367466124
0.7366	-0.9611686984604769
0.7372	-0.9568944970391109
0.7376	-0.940449217766228
0.7379	-0.9077654136207706
0.7386	-0.8898130968780711
0.7389	-0.9428252943747116
0.7392	-0.9455142227996725
0.7399	-0.9651514534549306
0.7402	-0.9574535177374937
0.7405	-0.9808870834628662
0.7409	-0.9882013572830114
0.7415	-0.9979411876994067
0.7418	-0.9664201354205642
0.7422	-0.9513458674190577
0.7425	-0.8971611319937616
0.7431	-0.8774819865922271
0.7435	-0.8457149226348947
0.7438	-0.8254282459897939
0.7442	-0.8007864181012821
0.7448	-0.8157280851291344
0.7451	-0.8463235527964418
0.7454	-0.8892028898915442
0.7461	-0.8921561409873984
0.7464	-0.8806533657429848
0.7467	-0.8883525242029642
0.7474	-0.9142187857041122
0.7477	-0.9257028285025726
0.7481	-0.8949073487969845
0.7487	-0.8987822451010061
0.749	-0.9465464521066623
0.7494	-0.97976103994293
0.7501	-0.9914266764491207
0.7504	-0.9470137323425962
0.7507	-0.9399945793038352
0.7514	-0.9607555293094023
0.7517	-0.924712152048408
0.7521	-0.8731065478735452
0.7527	-0.8973400064312458
0.753	-0.9562116748216917
0.7533	-1.049088374707345
0.754	-1.080172119348665
0.7543	-1.1100401368866717
0.7549	-1.1785077044533727
0.7553	-1.2073108031692077
0.756	-1.1788043877023722
0.7566	-1.1546149803672627
0.757	-1.120378366037797
0.7573	-1.1099105944456127
0.758	-1.0976700874641905
0.7584	-1.0397703402179048
0.7587	-1.004846800595007
0.7593	-0.9878397222242081
0.7597	-0.9470468485585167
0.76	-0.919045745578179
0.7606	-0.8690062339496358
0.7609	-0.8020486564522256
0.7616	-0.786396982759207
0.762	-0.8106810326654782
0.7626	-0.8274045542383933
0.7629	-0.8231232154695678
0.7633	-0.8235761037700406
0.7642	-0.8469863182272719
0.7645	-0.8790935545732737
0.7648	-0.8888770262665716
0.7655	-0.868874372271908
0.7658	-0.8792293087073986
0.7661	-0.8932290349208165
0.7668	-0.8986684567026599
0.7671	-0.8929036291206933
0.7677	-0.9048563686004217
0.7681	-0.9197836715615915
0.7688	-0.9116906151883183
0.7691	-0.8730126180393967
0.7694	-0.856290683606226
0.7698	-0.8315335814759739
0.7705	-0.8037679038823615
0.7708	-0.7763963829531987
0.7714	-0.7424967486249767
0.7718	-0.7423611342578205
0.7721	-0.7583399196633592
0.7727	-0.7827750902649526
0.7734	-0.8296106690651258
0.7737	-0.8532273040084186
0.7744	-0.8771884803526753
0.7747	-0.9324825422392188
0.7753	-0.9281975475926104
0.7757	-0.9324673976909053
0.776	-0.9086055934835554
0.7767	-0.8737748525391213
0.777	-0.8936527916996898
0.7773	-0.8878459275706623
0.778	-0.9237773942546206
0.7783	-0.9965741105489155
0.779	-1.0208054920313978
0.7793	-1.051026986936227
0.7797	-1.0314375667641211
0.7803	-1.00357843927586
0.7806	-0.9995724953262841
0.7813	-0.9422593914698189
0.7816	-0.9153535694098047
0.7819	-0.9093989163657439
0.7825	-0.8939056155528121
0.7829	-0.9141978901428381
0.7832	-0.9271982942464714
0.7838	-0.9393527289746002
0.7841	-0.9796070348114648
0.7845	-1.0011865736603685
0.7852	-1.045888240462249
0.7855	-1.093280257001958
0.7861	-1.1697000853915158
0.7865	-1.2140558457083923
0.7868	-1.250753362809895
0.7875	-1.2365232697048438
0.7878	-1.2063574470132836
0.7885	-1.1319977061260977
0.7888	-1.071430004518807
0.7891	-0.9834884325650646
0.7897	-0.9226259890035174
0.7901	-0.8975416369280675
0.7904	-0.8693620949351555
0.7907	-0.8505773575067028
0.7914	-0.8663801027581595
0.7917	-0.8654790197810766
0.7921	-0.8508882057108242
0.7928	-0.8676574980629701
0.7931	-0.8784157806894318
0.7934	-0.937054078315697
0.7941	-0.9822511030908673
0.7945	-1.0300334838576306
0.7948	-1.0641141326232193
0.7954	-1.1243244448063057
0.7958	-1.160382471080452
0.7964	-1.180059402932405
0.7968	-1.1437338310707876
0.7974	-1.1219670941783104
0.7977	-1.0765280006557514
0.798	-1.0405933752219432
0.7987	-1.0144089456542993
0.7991	-0.9762337027955612
0.7994	-0.9092571872860807
0.8	-0.8823036423855068
0.8004	-0.8564495846830454
0.8007	-0.8594472755815322
0.8013	-0.9011646826833413
0.8016	-0.9332352133983483
0.8023	-1.00982449254074
0.8027	-1.0733940034783027
0.803	-1.1219583465550493
0.8037	-1.1639466683520998
0.804	-1.186091374322835
0.8047	-1.1775019540360976
0.805	-1.1483540151039604
0.8053	-1.0938984769284004
0.806	-1.0784149379750427
0.8064	-1.043939019058122
0.8067	-1.0278973196555568
0.8074	-1.0384087786623404
0.8077	-1.0642590717150986
0.808	-1.1116353064725777
0.8083	-1.0984292429286733
0.809	-1.0620914608318528
0.8093	-1.075729235786622
0.81	-1.0682153172538107
0.8103	-1.0887658841694599
0.8106	-1.0939077280980711
0.8113	-1.0834362096560322
0.8117	-1.130135483634609
0.812	-1.1843173001101022
0.8123	-1.222216660290036
0.813	-1.2501772121466055
0.8133	-1.2251683163806113
0.8136	-1.1917959813330188
0.8143	-1.1610011156608575
0.8146	-1.135424595949794
0.8149	-1.12061825094081
0.8152	-1.107952041584252
0.8159	-1.1021455277777732
0.8162	-1.1133562256979543
0.8165	-1.1375382384508963
0.8172	-1.1709625915044626
0.8175	-1.2021921583031079
0.8178	-1.246439026959812
0.8185	-1.2618238013678171
0.8188	-1.2963973915577915
0.8195	-1.3304335880503668
0.8199	-1.3462810114721142
0.8202	-1.408735572534396
0.8208	-1.4327317256602432
0.8211	-1.3947795471074205
0.8215	-1.3515353277829274
0.8221	-1.3365342638809494
0.8224	-1.3010001467191263
0.8228	-1.3109459892639093
0.8235	-1.2562143264830254
0.8238	-1.234664816305338
0.8245	-1.2434257982676553
0.8248	-1.262421539755175
0.8251	-1.2597752308415076
0.8258	-1.2948082595980388
0.8261	-1.2743116672883246
0.8265	-1.2606663216706089
0.8271	-1.2327982238679756
0.8275	-1.2066113415468547
0.8281	-1.2108532398395973
0.8284	-1.2292533749636811
0.8288	-1.1924834696308562
0.8294	-1.2044287578023645
0.8298	-1.22887019080071
0.8304	-1.2837371794965522
0.8308	-1.3175281606460572
0.8311	-1.3355782929844588
0.8315	-1.2858503580534935
0.8321	-1.2942220738348151
0.8325	-1.2896627990975038
0.8328	-1.2859000640128813
0.8331	-1.2477487737813262
