# Temperature (K)	Attenuation (Neper/m)
0.6666	5.714447110518904
0.667	4.9866235241293
0.6673	3.9872286539525703
0.6679	3.7431453708559275
0.6685	3.473550371453257
0.6689	4.072856579348354
0.6695	4.055530919134526
0.6699	4.413788087293597
0.6702	4.379491058364465
0.6709	3.9597425844519876
0.6712	3.347741251811385
0.6719	2.616540266573338
0.6723	2.387221456319139
0.6726	2.5808757096529007
0.6732	3.5272570017725684
0.6735	3.6645104099065975
0.6739	4.5568626914173365
0.6742	4.941459307074638
0.6748	5.307651334255979
0.6755	5.408356755971909
0.6759	6.219224259257317
0.6762	6.383347985520913
0.6765	6.428804363682957
0.6772	6.2954510398208186
0.6775	6.228241687640548
0.6779	5.876302991062403
0.6785	5.808202458545566
0.6789	6.336060238257005
0.6792	6.78096032030885
0.6798	7.3561921074986
0.6802	7.5908400010316655
0.6805	8.035673081874847
0.6812	7.525509001314731
0.6815	7.308386999741288
0.6818	6.405124332755804
0.6825	6.253093114867852
0.6828	5.223448150977447
0.6832	4.773158144578247
0.6839	4.083216800913306
0.6842	4.000935386866331
0.6852	3.971702511608555
0.6855	4.608191188424826
0.6858	4.8518580216914415
0.6865	4.974396535754295
0.6869	4.4942092686892465
0.6872	4.0896097563206695
0.6879	4.194643821567297
0.6882	4.281771091371866
0.6886	5.086607442423656
0.6892	5.4890078928322055
0.6895	5.66063999086623
0.6899	6.0319256298244
0.6906	6.1626267194747015
0.6909	5.319591865688608
0.6913	5.550638834014535
0.692	6.01718291714792
0.6923	5.2045199647545815
0.6929	4.678198980167508
0.6933	4.448598288372068
0.6936	5.087106023728893
0.6943	5.052025626972409
0.6946	5.252945576235561
0.6949	5.610484886169388
0.6956	6.037397979944899
0.6959	5.240472393855498
0.6963	4.954686779901294
0.697	5.392359625920562
0.6973	5.432661260664418
0.6976	5.45767971053715
0.6983	6.286694025993256
0.6986	6.698028809204743
0.699	6.4910181768239
0.6996	6.253765222802713
0.6999	5.757029059529259
0.7006	5.005552150681524
0.701	4.262236502021551
0.7013	3.2683413375168584
0.702	3.149717828258872
0.7023	3.7035314980894327
0.7027	4.698077058419585
0.7033	5.513472778350206
0.7037	6.788664674386382
0.704	7.447573668509676
0.7047	7.249153858423142
0.7051	6.357626885548143
0.7057	5.3423453364521265
0.7061	4.926998356357217
0.7064	5.606843188032599
0.7071	6.631322827562599
0.7074	7.0502809550612255
0.7077	8.024085433036134
0.7084	8.424595401436136
0.7087	7.71559837199743
0.709	7.100125115737228
0.7096	6.652234755828886
0.71	6.374501929059534
0.7103	6.5047311294824794
0.711	6.981800053268671
0.7113	7.302156548574658
0.7117	7.696967965364365
0.7124	7.376333775743888
0.7127	6.770663232356355
0.7131	6.323204132169394
0.7137	6.133522520959332
0.7141	6.6325722288340785
0.7147	7.643629578501077
0.7151	8.02337077558036
0.7154	7.67593906000252
0.716	7.585488101839928
0.7164	7.222053590044425
0.717	7.303151456639171
0.7174	7.228754723444581
0.7177	7.22049907259634
0.7183	7.126893946528526
0.7187	7.117338864132762
0.719	6.227709922194435
0.7193	6.1205675628036715
0.72	6.60042872838676
0.7203	6.820446451753469
0.721	6.446127770468593
0.7213	6.5582512665539525
0.7216	6.173532290384173
0.722	6.214159406349154
0.7226	6.210917763784437
0.723	6.698041535913944
0.7233	6.996424519643142
0.7237	7.600882360339256
0.7244	7.711200143396809
0.7247	7.660162903740911
0.725	6.876041406393142
0.7254	6.3872545111923955
0.726	5.821006201952741
0.7263	4.5118230771272465
0.7266	3.9781588770449616
0.7273	4.723681744560508
0.7277	4.646222345903425
0.728	4.7464408073574305
0.7286	5.779906040429978
0.729	6.44240161851053
0.7293	6.196583256870554
0.7296	6.079164827987597
0.7303	6.56654055044055
0.7306	6.91216695457706
0.731	6.307651814445762
0.7313	6.247435478493571
0.732	6.630327326059387
0.7323	6.206009434163661
0.7329	4.793706367164759
0.7333	4.5860599905252
0.7336	4.329326989129186
0.7339	4.326992454007268
0.7346	4.337583466991873
0.7349	5.455882876738997
0.7353	6.6698787633329175
0.7359	8.166789112612605
0.7363	8.975225722417235
0.7366	9.415336791053505
0.7372	9.670992347970696
0.7376	9.191860467940387
0.7379	7.657322990521834
0.7386	7.190410474315286
0.7389	7.116619551554322
0.7392	7.108698999509215
0.7399	7.571120120212527
0.7402	8.077461413294031
0.7405	7.306791742518499
0.7409	6.5298564825206995
0.7415	6.374466306716158
0.7418	6.06867476515481
0.7422	6.5425133261828705
0.7425	6.9084391284734465
0.7431	7.109959038346915
0.7435	7.570474314689591
0.7438	7.519119073450611
0.7442	7.023845818638847
0.7448	7.183216260746121
0.7451	7.648680900782438
0.7454	6.614973578974514
0.7461	6.015661374106912
0.7464	6.039042083918957
0.7467	6.0335684746503375
0.7474	5.849947993829801
0.7477	6.320558917894914
0.7481	6.325797346606805
0.7487	6.406630877777843
0.749	6.40857635103157
0.7494	6.369463052600622
0.7501	6.407981503009751
0.7504	6.731298047304108
0.7507	6.848588578775434
0.7514	6.958978636190295
0.7517	7.35299253351991
0.7521	7.273219674825668
0.7527	7.37209267057483
0.753	6.891046119853854
0.7533	7.160571889206722
0.754	7.392296677827744
0.7543	7.714532183110805
0.7549	8.750394491106363
0.7553	9.120904676243754
0.756	8.931057510152641
0.7566	8.267269325256393
0.757	7.680913849547551
0.7573	6.4899134282022715
0.758	6.796853007748723
0.7584	7.313231448084025
0.7587	7.830674168467567
0.7593	7.985318609327123
0.7597	7.919857037439897
0.76	7.809998603910117
0.7606	6.8268868159502745
0.7609	6.190694264322474
0.7616	5.629323807358787
0.762	6.2067205887287855
0.7626	6.016835027188108
0.7629	6.741574348509403
0.7633	7.0793564803898335
0.7642	7.611800796538546
0.7645	6.879262441396804
0.7648	6.365322198718786
0.7655	5.894534432888122
0.7658	6.370142671838494
0.7661	6.519771255552769
0.7668	6.933640472963361
0.7671	7.331234012171535
0.7677	7.641800268739416
0.7681	7.289118067175195
0.7688	8.13916400559242
0.7691	8.740437431260943
0.7694	8.658664387464341
0.7698	8.61904254071419
0.7705	8.427257719635918
0.7708	7.97958604618907
0.7714	7.595661882311106
0.7718	7.22768262438467
0.7721	6.719771996885584
0.7727	6.867709922790482
0.7734	6.214513820782258
0.7737	5.919645085185721
0.7744	6.771523479744701
0.7747	7.115186566114517
0.7753	6.617265377938793
0.7757	6.37420487850909
0.776	6.492126506194381
0.7767	6.623732455074787
0.777	6.9649765618146375
0.7773	7.240091107040598
0.778	8.075404415652201
0.7783	8.049887911975475
0.779	7.5377368394285895
0.7793	7.921883970499039
0.7797	8.521537984907582
0.7803	7.974003892019482
0.7806	8.373455272242381
0.7813	8.393056018278003
0.7816	7.836358433216901
0.7819	7.2809800166637615
0.7825	6.922680680453823
0.7829	6.306955923885198
0.7832	6.188076027110128
0.7838	5.785598400235131
0.7841	5.98671303279707
0.7845	6.446593802049847
0.7852	6.455505080521107
0.7855	6.827902914583774
0.7861	7.676232849061535
0.7865	8.014075864478855
0.7868	8.74731937982142
0.7875	9.390733304247078
0.7878	9.496820473298612
0.7885	9.723488265648484
0.7888	9.683616914972845
0.7891	9.534207603707728
0.7897	9.527191638946533
0.7901	8.999426123499688
0.7904	7.903200187161474
0.7907	7.617239101976111
0.7914	7.12479089424005
0.7917	7.514711448550315
0.7921	7.958834727480962
0.7928	8.969798047840413
0.7931	8.96853876411933
0.7934	9.349640210718007
0.7941	8.813462380319834
0.7945	8.743094077706246
0.7948	8.36184301115577
0.7954	8.718222320452242
0.7958	9.141304557770582
0.7964	9.273297469318095
0.7968	9.095732979104014
0.7974	9.175143846497122
0.7977	9.438908210024238
0.798	8.671252922713848
0.7987	8.955761269479808
0.7991	9.520750738307925
0.7994	10.221887832135053
0.8	10.022294877841887
0.8004	11.184222291410151
0.8007	11.746303116157833
0.8013	12.392054719105545
0.8016	12.043272999674173
0.8023	11.788195368647393
0.8027	11.27759650833923
0.803	10.789397434890361
0.8037	9.90903189778328
0.804	8.848733976110907
0.8047	8.545585027709649
0.805	8.36824762634933
0.8053	7.958251110464289
0.806	7.779043908789845
0.8064	7.74763094708328
0.8067	8.451879816129804
0.8074	8.392386063188269
0.8077	8.288897041231394
0.808	7.793915417045355
0.8083	7.513030157983394
0.809	6.553963473439126
0.8093	5.656707351654859
0.81	5.338100096210837
0.8103	6.111403855681374
0.8106	6.903343027085157
0.8113	8.06660717464979
0.8117	8.938675117865387
0.812	9.216887594014224
0.8123	8.550105014815927
0.813	8.278438578918667
0.8133	8.220128374546675
0.8136	8.08087787181148
0.8143	8.201961160078554
0.8146	8.912441401555952
0.8149	9.404631962999701
0.8152	8.765924694389014
0.8159	8.885103856772275
0.8162	8.856782193854542
0.8165	8.77996991351256
0.8172	8.51995141096404
0.8175	8.313478429242878
0.8178	8.307495854422541
0.8185	8.348134796694012
0.8188	8.671393410489145
0.8195	8.590000263974161
0.8199	8.772435266152115
0.8202	8.512044584751038
0.8208	8.326489374413995
0.8211	7.812808506563215
0.8215	7.429833018034742
0.8221	8.074956488981798
0.8224	8.314466290548353
0.8228	8.073062029108314
0.8235	7.478334518149495
0.8238	7.9705686666070505
0.8245	7.377364533394484
0.8248	7.325434968993022
0.8251	7.817546822503118
0.8258	9.023563344776449
0.8261	9.241981377825141
0.8265	9.28557753600171
0.8271	9.720799320563856
0.8275	9.521597388759346
0.8281	8.915030600503087
0.8284	8.733172383159399
0.8288	8.725501509755759
0.8294	8.31346467733374
0.8298	8.15837278887625
0.8304	7.5547754134981915
0.8308	7.397995811328201
0.8311	7.624637968465777
0.8315	7.484812529012515
0.8321	7.390725170448377
0.8325	7.910702606663108
0.8328	8.128808596730323
0.8331	8.01888036243622
0.8338	7.985239485278726
0.8341	8.451859737560198
0.8344	8.68183835335094
0.8348	9.139826303347945
0.8354	8.89577547535282
0.8357	8.556487300247
0.836	8.486556882783816
0.8363	8.95712795816371
0.837	8.938407912105504
0.8373	9.320514230430035
0.8376	10.240090015903206
0.8383	10.057182488218132
0.8386	9.78345530927163
0.839	9.218116676807313
0.8397	8.850131833180967
0.84	8.710907570645304
0.8403	8.79548740275186
0.841	8.589154959097414
0.8413	8.457603577151986
0.8416	8.874098022654834
0.8423	9.278175197169276
0.8426	9.78673591464758
0.8429	9.923951138928714
0.8436	9.959734134003611
0.8439	10.222975897789183
0.8443	10.229311752691956
0.8449	10.256334822252484
0.8452	10.688800200075093
0.8456	11.27979976311326
0.8462	10.813061535358429
0.8465	10.274621092900816
0.8469	9.728384621813802
0.8475	9.276672496646825
0.8479	8.620995841920376
0.8482	8.523132629692554
0.8488	8.86507784575224
0.8492	9.653094434365812
0.8495	9.928546591475424
0.8502	10.440152215957824
0.8505	10.649068746343346
0.8508	10.372677481174378
0.8514	9.95694354325542
0.8517	10.396142382919606
0.8521	10.880531813576908
0.8527	11.08469721414167
0.8531	10.616224532946944
0.8534	9.836676810681638
0.8541	9.202541733160615
0.8544	8.594347506761551
0.8551	8.590734966844366
0.8554	9.684514143317756
0.8557	10.404032534360795
0.8563	9.902427361905666
0.8567	9.31302988976222
0.857	9.598425829783082
0.8576	9.435544963553639
0.858	9.400550803542046
0.8583	10.020630778744817
0.859	11.000083281099705
0.8593	10.87485984079558
0.8596	10.745118253677902
0.8603	11.180355070903715
0.8606	10.742125507444143
0.8609	10.138196613639593
0.8616	9.78111112564784
0.8619	8.844337476417422
0.8626	7.487454534694507
0.8629	7.293779112026186
0.8632	7.202289656922176
0.8639	6.81863974556336
0.8642	6.874311580508902
0.8645	6.932232396677136
0.8652	6.800478182360621
0.8655	7.021195600926831
0.8659	8.128456197306605
0.8662	9.03742344342163
0.8668	9.63732993528265
0.8672	10.180179130658416
0.8678	10.47455549761662
0.8681	10.2281583569943
0.8684	10.124162089824495
0.8691	10.656830359622745
0.8694	10.96859415024528
0.87	10.137875932082352
0.8703	8.932791670039478
0.8707	7.810850603878407
0.8713	6.725778285786419
0.8717	6.71642582006757
0.872	7.388506486639471
0.8727	8.253033478558109
0.873	9.263495458289981
0.8733	10.003251069038924
0.874	9.5863022711128
0.8744	9.470865389332175
0.8747	9.117716015502992
0.8753	8.821710737794547
0.8757	8.626426888257356
0.8767	9.179239896312538
0.877	9.37323104031384
0.8774	9.646124205738488
0.878	9.959470510855226
