# Temperature (K)	C33 Attenuation (Neper/m)
0.319	0.9181564544629399
0.3191	0.8886321795394275
0.3192	1.0214532597698749
0.3193	1.1352093246374864
0.3194	0.9920466332740506
0.3195	0.8460523424172579
0.3196	0.7654102942991046
0.3197	0.8483068209393114
0.3198	0.92155604631937
0.3199	0.8145863308935779
0.32	0.49807190781776406
0.3201	0.27250981108757216
0.3202	-0.02549752015224896
0.3203	-0.147602409182755
0.3204	-0.24066404351125636
0.3205	-0.43911443598994376
0.3207	-0.6528439404723068
0.3208	-0.7121814448802823
0.3209	-0.8164331191216898
0.321	-0.7435815608243564
0.3211	-0.6592082679017464
0.3212	-0.6975703777798683
0.3214	-0.8387742764876712
0.3215	-0.994954715812679
0.3216	-1.150827357286883
0.3217	-1.181094978304273
0.3218	-1.431050880735948
0.3219	-1.4818668027856607
0.322	-1.5393104426514996
0.3221	-1.6010713866285202
0.3223	-1.527204731255692
0.3224	-1.3732243659029857
0.3225	-1.3548596756855147
0.3226	-1.4114989608029043
0.3227	-1.3915860581098651
0.3228	-1.4520195564277016
0.3229	-1.4639542349740384
0.323	-1.40197621883354
0.3231	-1.3910282547037847
0.3232	-1.4292002508780597
0.3233	-1.5826362673107621
0.3234	-1.523362554133233
0.3235	-1.6788798954776243
0.3237	-1.912676678096191
0.3238	-2.01587778494436
0.3239	-2.0535133748858883
0.3241	-2.043775550817285
0.3242	-2.0587573668518564
0.3244	-2.08115946202451
0.3246	-2.247469657188479
0.325	-2.2999424811516205
0.3252	-2.1962497739496385
0.3255	-2.1304419025544985
0.3261	-2.016147370691456
0.3264	-1.9126064995114263
0.3269	-1.64515098075988
0.3273	-1.414337350482629
0.3279	-1.190568774019126
0.3293	-1.0379542547550464
0.3301	-0.9358886141895083
0.3311	-0.9757456863929866
0.3333	-0.9654864491031664
0.3347	-0.9092880129384487
0.3362	-0.7911188774035232
0.3397	-0.696756523208222
0.3416	-0.7102470827010059
0.3438	-0.7831019928419152
0.3461	-0.8499417241687137
0.3485	-0.9595833666236004
0.3511	-0.7931786116074077
0.3538	-0.6940568105795983
0.3563	-0.5990923707467527
0.3615	-0.5101517536350364
0.3671	-0.40489135799539
0.3698	-0.30290687021325385
0.3724	-0.13463799732241716
0.3752	-0.11393270676796301
0.3783	-0.11009935160844445
0.381	-0.10185151156519194
0.3836	0.0004571427702996475
0.388	0.06064032193979857
0.3926	0.16745658098788058
0.3944	0.20103296790216713
0.3984	0.1719105552413758
0.4004	-0.05643081105238833
0.4025	-0.27101329328699775
0.4046	-0.3734714711765891
0.4066	-0.4684623152453041
0.4086	-0.6317004161465133
0.4107	-0.874452279739177
0.4127	-1.1265335505670104
0.4147	-1.2073738736489001
0.4187	-1.1770953312154904
0.4206	-1.0391779743561822
0.4226	-0.8592621176610503
0.4246	-0.6824772028991716
0.4265	-0.5715060024115103
0.4303	-0.32289766847019846
0.4321	-0.1201793388420677
0.434	0.1409564175549065
0.4358	0.34163160410424603
0.4377	0.5670296073846198
0.4412	0.6302426359228344
0.443	0.8003714800931008
0.4465	1.007108008049561
0.4482	1.1932261827131918
0.4498	1.2057491478829563
0.453	1.2573800533772816
0.4561	1.2166196150100868
0.4576	0.9501140348088377
0.459	0.7361376272578113
0.4604	0.6053697308595676
0.4618	0.3763749208561112
0.4644	0.2594869647853392
0.4668	0.0744474333127612
0.468	0.02410500185731473
0.4691	-0.015417260997247925
0.4702	0.04386735346617642
0.4722	0.19019840842037736
0.4732	0.29080567692952247
0.4742	0.3746322899046035
0.4745	0.5604218338320237
0.4746	0.5701301797469838
0.4747	0.5032289002904727
0.4748	0.7037777238305716
0.4749	0.8572392589846934
0.4751	0.8534744445412786
0.4752	0.9811202870328194
0.4753	1.0509577556967862
0.4754	1.249938021119616
0.4755	1.3671205296087865
0.4756	1.2857687590229223
0.4757	1.2983853227607753
0.4758	1.0778597763571107
0.4759	0.9983982927515277
0.476	1.0604995433924935
0.4762	1.1321349195944974
0.4763	1.1370823363123492
0.4764	1.2994169686099681
0.4766	1.4137178223872378
0.4768	1.4938126300594656
0.4769	1.6754612516632585
0.477	1.6405014885692328
0.4771	1.7761962761703571
0.4772	1.8091438363298034
0.4773	1.7261672268946762
0.4774	1.7491586306713465
0.4775	1.739115588621113
0.4777	1.8210113483146808
0.4778	1.815169790774503
0.4779	1.7799942035159695
0.4781	1.6876383183722483
0.4783	1.5793936567918192
0.4785	1.6482844688654363
0.4786	1.428638997858637
0.4787	1.4241035935642918
0.4788	1.225847855171819
0.4789	1.429983012518489
0.479	1.3523111525445353
0.4793	1.419291068186504
0.4794	1.5911542332428117
0.4796	1.7905997574689592
0.4797	1.7221898477815227
0.4798	1.835522588624272
0.4799	1.7506707925318379
0.48	1.7402142959124975
0.4802	1.6838589505195753
0.4803	1.9050642342209685
0.4804	1.7626218784424257
0.4808	2.0194021701325924
0.4809	2.0489269122103377
0.4811	2.320602375335917
0.4812	2.141892650837374
0.4813	2.134113472674104
0.4814	2.089667927266535
0.4815	1.91808173463097
0.4816	1.6478370098860189
0.4817	1.864036809346157
0.4822	1.813436433692973
0.4825	2.053843992414512
0.4828	2.141669647246303
0.483	2.315572574159549
0.4833	2.1789687930005637
0.4835	2.0968436164572153
0.4836	2.0170181484738476
0.4838	1.9723663746869506
0.4839	1.7355704499673996
0.4841	1.800983370569693
0.4842	1.7369039771408654
0.4844	1.7557771949833605
0.4848	1.7593520934558333
0.485	1.8713818356739527
0.4854	1.7147093308609058
0.4856	1.7373799292584469
0.4857	1.6343196155748816
0.4859	1.5831625272206766
0.4861	1.422381181262471
0.4864	1.4657264831643428
0.4865	1.4713700952003745
0.4868	1.2877745337427309
0.487	1.2993041672099372
0.4871	1.3517150293705937
0.4873	1.2927194665312725
0.4874	1.37938676154473
0.488	1.446948337500177
0.4882	1.5769025811457247
0.4883	1.4345598257002317
0.4884	1.5929638163965254
0.4887	1.6390277994034959
0.489	1.7285817312195857
0.4891	1.6770857399902201
0.4893	1.6185542196542297
0.4896	1.733464267323096
0.49	1.8025990202314437
0.4903	2.000902172858365
0.4904	1.8777046501434964
0.4906	2.123186682463584
0.4907	2.092437157842034
0.4911	2.1578202753864217
0.4913	2.058046731065458
0.4916	2.016477467434934
0.4917	2.1434785218259718
0.492	1.9923671484407441
0.4923	1.9643568765443211
0.4924	1.8429899356777177
0.4926	1.8723360309986126
0.493	2.0297574764672475
0.4931	1.7779007925195054
0.4932	1.720577203955723
0.4933	1.6298550937823906
0.4937	1.6999965920936475
0.4939	1.5461615369738413
0.494	1.5690600969141328
0.4941	1.3936354189060398
0.4944	1.2926540468190095
0.4947	1.3052473624008571
0.495	1.3220552745724319
0.4953	1.3609087233303525
0.4954	1.3894424925396933
0.4957	1.5180564437924287
0.4958	1.4457892211441439
0.4959	1.3425000131810105
0.4961	1.5539885366106796
0.4964	1.6878910479907538
0.4965	1.6559685030136966
0.4967	1.8232880613378792
0.4968	1.7908334795242462
0.497	1.8538380995786345
0.4971	1.8773319560013284
0.4972	1.9656401246891797
0.4973	2.0119642197037835
0.4976	1.9722577148623064
0.4979	2.0081717033485456
0.498	1.896623805385601
0.4982	1.8890665250082084
0.4983	2.016323928278192
0.4985	2.1224570855896676
0.4987	2.1447341572507685
0.4988	2.128032094357534
0.499	2.2127291883222573
0.4994	2.0676450665884007
0.4996	2.1210133068955064
0.4999	2.076915879894393
0.5001	2.1637098153473073
0.5002	2.168922411253099
0.5004	2.1682496895079066
0.5005	2.246138287844437
0.5008	2.1359760404789463
0.5009	2.248518293572938
0.501	2.2732915954874606
0.5012	2.1983326178359364
0.5014	2.1002664543420377
0.5015	2.129768531254254
0.5017	2.0482098754209743
0.5018	2.0328263302026177
0.5019	2.013878754414066
0.5021	2.0542581730352962
0.5023	2.0530680535340324
0.5024	2.166006967692938
0.5025	2.220274014110388
0.5026	2.1549847451295148
0.5027	2.037572624512275
0.5028	2.2049502512679373
0.5029	2.2361285471907184
0.503	2.2180859583448918
0.5032	2.2353916859417473
0.5033	2.50594319292959
0.5034	2.3888266991824954
0.5035	2.4306766279945933
0.5036	2.311589516950617
0.5037	2.398594783561079
0.5038	2.4270694702357205
0.5039	2.407937314170383
0.5041	2.4223257188570293
0.5044	2.4856235790534997
0.5048	2.5421201704094
0.5052	2.660204591239624
0.5055	2.646748882916643
0.5062	2.5027735227046577
0.5066	2.619410008767197
0.5073	2.7635368909477585
0.508	2.59675479680487
0.5084	2.59937912358014
0.5087	2.5549469817728876
0.5091	2.547369609013872
0.5095	2.4819815541781884
0.5098	2.30471449558019
0.5101	2.3498242643471303
0.5105	2.2647120689708826
0.5112	2.209021811235433
0.5115	2.2100532594384035
0.5119	2.1340718589780985
0.5122	2.1101661489358814
0.5129	2.225934605656239
0.5132	2.1177645926129136
0.5136	2.0151138531926316
0.5139	2.117499624405393
0.5146	2.2510403901168896
0.5149	2.434754417623159
0.5152	2.5899433585665217
0.5156	2.617639847349183
0.5159	2.6057049560983367
0.5163	2.6306273328534338
0.5169	2.7850997913997775
0.5172	2.903572275819957
0.5179	3.029190757674152
0.5182	3.250626969534789
0.5185	3.2820918751767554
0.5189	3.2987285247035016
0.5195	3.3238064935951104
0.5199	3.4014629103148057
0.5202	3.2916280680405414
0.5205	3.2924005851328393
0.5208	3.3109069190740987
0.5214	3.265790442977538
0.522	3.3182242188614115
0.5223	3.446473904388684
0.523	3.391839419381738
0.5236	3.402556298348278
0.5239	3.208632811757192
0.5245	3.0585464737340966
0.5251	2.981347507213124
0.5254	3.0500307599500682
0.5257	3.109487639815666
0.5263	3.1877025315414107
0.5266	3.1839755790416766
0.5269	3.2513556681255884
0.5275	3.0699664124600154
0.5281	2.887763721653694
0.5284	2.741045913386174
0.5286	2.7376367281991802
0.5289	2.6780679057831938
0.5295	2.6709657169533005
0.5298	2.604687884257809
0.5303	2.777880989324268
0.5309	2.8757029159032785
0.5312	2.839441360831739
0.5317	2.8921429909898353
0.532	2.7345903321885645
0.5323	2.6509689746369944
0.5325	2.658817637068801
0.5331	2.662975430600827
0.5336	2.764341883938863
0.5338	2.8356519810186724
0.5341	2.986237423368915
0.5346	2.98516387775153
0.5348	2.990639526295755
0.5351	3.0207566762186087
0.5354	2.884114424690358
0.5356	2.822588053685898
0.5359	2.840289828535198
0.5362	2.8583263400245253
0.5364	2.8031937599776775
0.5367	3.0108352563889276
0.5369	3.074229686178245
0.5372	3.261743920987766
0.5374	3.4195492694641336
0.5377	3.53314257192476
0.5382	3.6061205478713534
0.5387	3.778167186225748
0.5389	3.8569773517439394
0.5392	4.028313892321242
0.5394	4.161444788850846
0.5397	4.3660826720812995
0.5401	4.464391984010083
0.5406	4.3768700528068
0.5409	4.329609248212952
0.5411	4.298505817950811
0.5413	4.217321918910872
0.5418	4.068617678879038
0.5423	3.7682263216391614
0.5425	3.491406459341058
0.5427	3.428078758265506
0.543	3.419239638056879
0.5432	3.393437205126367
0.5434	3.384781453996267
0.5437	3.3536243100829104
0.5439	3.262115557991422
0.5441	3.187967966337036
0.5443	3.083460749640003
0.5446	3.110322790417426
0.5448	3.167427816790974
0.545	3.1377572137507785
0.5452	3.0711039440504955
0.5457	3.081679727430685
0.5459	3.1702187898545673
0.5463	3.3889349666148783
0.5465	3.411831609087431
0.547	3.4747808362557424
0.5472	3.4388806914306134
0.5474	3.4533842440167892
0.5479	3.423154463313045
0.5481	3.511348862378523
0.5483	3.5762513241658764
0.5485	3.582235042276603
0.5487	3.5549820142556885
0.5491	3.4376331838521983
0.5496	3.307651810255074
0.5498	3.2371583398096635
0.55	3.3554293131720914
0.5502	3.2711431164286737
0.5504	3.0569364534099774
0.5508	2.8598384586357075
0.5511	2.6171985330428877
0.5515	2.4867460787208646
0.552	2.4234408373087715
0.5522	2.286486710258045
0.5526	2.388728351797103
0.5531	2.3904105883763886
0.5537	2.48654216918087
0.5539	2.547045693497331
0.5543	2.7003606615629976
0.5545	2.90046662127878
0.5548	3.021409997016952
0.555	2.8142554444856374
0.5554	2.7540310881717702
0.5556	2.7462448411777602
0.5559	2.7978952410145106
0.5561	2.988792220780296
0.5565	2.9929357513016153
0.5569	2.9014113966921684
0.5571	2.930786978635312
0.5574	2.766457870164819
0.5576	2.6567292027965097
0.5578	2.666100677409626
0.558	2.7570063182303493
0.5582	2.6780596694213745
0.5585	2.677824076137316
0.5587	2.678529329651632
0.5591	2.82647061460475
0.5593	3.039732917458066
0.5598	3.3480900872595893
0.5602	3.614297897256418
0.5604	3.735630713596731
0.5608	3.930128334295332
0.5613	4.147112600385102
0.5615	4.508285860319232
0.5619	4.721193386449286
0.5621	4.78353462325194
0.5624	4.771723552119422
0.5626	4.685401492261413
0.563	4.645382738745582
0.5632	4.560707801281881
0.5637	4.633513405126418
0.5641	4.857488542408335
0.5644	4.81756062165215
0.5649	4.7767684062170535
0.5653	4.709221789052582
0.5655	4.603987036418281
0.566	4.490513608238004
0.5664	4.299210635770752
0.5666	4.011794512295442
0.567	3.781186593204626
0.5673	3.7598039185139585
0.5675	3.6150222476171794
0.5677	3.545462692141182
0.5679	3.619555554081505
0.5684	3.770876240273968
0.5686	3.6949638474131907
0.5688	3.6029714471041636
0.5691	3.641613944487943
0.5693	3.6200114898382303
0.5695	3.6515652331713193
0.57	3.8282300397056868
0.5702	4.062808655443636
0.5707	4.2726143592126755
0.5711	4.239641943213885
0.5714	4.212259802139591
0.5716	4.187606836053967
0.5718	4.3073034936538015
0.5723	4.43049545347127
0.5725	4.494443101162644
0.5729	4.42683113992886
0.5731	4.4437404173910044
0.5734	4.379481233027774
0.5736	4.314785486042061
0.5741	4.173408018272033
0.5743	4.085013453389073
0.5745	3.862599321288493
0.5748	3.636543273460524
0.5752	3.483657830610589
0.5757	3.5403765264177793
0.5759	3.588758529492686
0.5762	3.488459970110906
0.5764	3.488260733898903
0.5768	3.40232716728493
0.5771	3.380045383872665
0.5775	3.270826998844587
0.578	3.2365131798120896
0.5783	3.261139759985978
0.5787	3.2143053723679067
0.579	3.301463060209876
0.5792	3.3602803103066665
0.5794	3.382152009241015
0.5797	3.39225608261545
0.5799	3.503618874436256
0.5804	3.641698822812601
0.5807	3.675503859989748
0.5811	3.7580195024516176
0.5813	3.6521521760442246
0.5816	3.6280620750457158
0.582	3.5883834762102844
0.5823	3.6791043828373517
0.5825	3.7154416342694003
0.5827	3.7528297628067526
0.5832	3.79699306823206
0.5835	3.7986609623418555
0.5837	3.7320568354817873
0.5839	3.755296798275411
0.5844	3.784620718974405
0.5847	3.829163872686375
0.5849	3.644282500093922
0.5851	3.586320809609265
0.5856	3.633932526729791
0.5858	3.7445563461063234
0.5861	3.861127561741622
0.5863	3.8644021724121886
0.5865	3.9876452026167213
0.5868	4.02764503558745
0.5872	4.000924474486423
0.5875	4.142948343652552
0.5877	4.308634443819222
0.5882	4.386356544479913
0.5884	4.3977541843358745
0.5887	4.376082249540137
0.5889	4.352708079261564
0.5894	4.508380280170454
0.5897	4.636856782287563
0.5899	4.665946153536703
0.5904	4.5721726624564925
0.5906	4.451943692159721
0.5911	4.497670819067206
0.5914	4.384381766029301
0.5916	4.407339424971622
0.5918	4.47094397794363
0.5921	4.455122611686947
0.5923	4.447999971954404
0.5928	4.651195499332946
0.593	5.085750938511887
0.5932	5.317597220926353
0.5935	5.461484589614873
0.594	5.4451614373837725
0.5942	5.478939406989235
0.5945	5.496249583843372
0.5947	5.626988870527715
0.5949	5.795896529091119
0.5952	5.855800662210483
0.5954	5.992997145234076
0.5957	6.097527526639729
0.5962	6.080513450610081
0.5964	5.872757530096032
0.5967	5.639873200215455
0.5969	5.315936506916855
0.5974	4.881203891143126
0.5976	4.697121066114204
0.5978	4.586202797968521
0.598	4.6425783679587616
0.5985	4.673161801562519
0.5988	4.778579209170346
0.599	4.738541664479523
0.5993	4.754388697237956
0.5997	4.681664644141484
0.6	4.637563751848212
0.6002	4.453457806942389
0.6004	4.324739727620352
0.6007	4.487063866932312
0.6009	4.608020470396891
0.6014	4.731994736981409
0.6016	4.747473812284773
0.6018	4.706495543532962
0.6021	4.598851438609889
0.6023	4.529525663017926
0.6026	4.427210422865881
0.6028	4.351741097189529
0.6031	4.365739135056357
0.6033	4.225553580679812
0.6038	4.207081432337321
0.604	4.113356366829897
0.6043	4.254506274828108
0.6045	4.442864316603018
0.6047	4.507862494346497
0.605	4.607081739650445
0.6052	4.719165282742348
0.6057	4.948495381359429
0.6059	5.194906574903861
0.6062	5.362457759433265
0.6064	5.499197508322167
0.6069	5.670525711858333
0.6071	5.7376585951756445
0.6074	5.832988667441653
0.6076	6.089080648907686
0.6081	6.217910213945311
0.6083	6.381007169919753
0.6086	6.4015728130534235
0.6088	6.467715664411836
0.6093	6.403965507501877
0.6095	6.348162580174982
0.6098	6.3321752735108765
0.61	6.160966643216052
0.6105	6.038919470549381
0.6108	6.015285723209291
0.611	6.047807098074417
0.6112	6.04288662160983
0.6117	6.111789873519904
0.6119	6.073270718361722
0.6122	5.969658353204815
0.6124	6.1305517926717075
0.6129	6.083424347069662
0.6131	5.979649538773262
0.6134	5.764809798948954
0.6136	5.835293910046832
0.6141	5.748481831756833
0.6143	5.631816191251082
0.6146	5.591725114719824
0.6148	5.5963007385473595
0.6153	5.672552651360418
0.6156	5.703426833922498
0.6158	5.684827682599835
0.616	5.639618956451465
0.6166	5.6493270293020315
0.6168	5.617445392435397
0.617	5.413421314412294
0.6173	5.301571634172965
0.6177	5.374796287571571
0.618	5.5060322484944955
0.6182	5.485019338680798
0.6185	5.681293320524841
0.6189	5.722287932792784
0.6192	5.644667152367963
0.6194	5.548768506463527
0.6196	5.555055656764016
0.62	5.459894366426765
0.6203	5.316972829072937
0.6205	5.20647481092554
0.6207	5.04003560240889
0.6213	5.0029718769121585
0.6217	4.9409311285257695
0.622	5.040291700322759
0.6225	5.084791923900439
0.6227	5.113767341777126
0.6231	5.165924503995625
0.6234	5.183393167194579
0.6239	5.318141255782818
0.6241	5.657857692409487
0.6244	5.932000340308475
0.6246	5.868175361344677
0.6249	5.710224093240771
0.6251	5.70018969153639
0.6256	5.526576852766026
0.6258	5.5541575378224595
0.626	5.51086069820262
0.6263	5.542545263126905
0.6265	5.520765168559548
0.6267	5.459923968257555
0.627	5.304623109638164
0.6274	5.267570415051508
0.6279	5.165039716460213
0.6282	5.083054248502787
0.6287	4.951234219898263
0.6291	4.8012858444296995
0.6294	4.681360043604629
0.6299	4.724453931204186
0.6304	4.896736882436752
0.6306	5.155728216992873
0.6308	5.149774473945519
0.6311	5.226414394438162
0.6313	5.287228101105446
0.6315	5.324426438440009
0.6317	5.361188886977115
0.632	5.452818124876584
0.6325	5.485926439594468
0.6327	5.454363419187128
0.6329	5.3854221337248545
0.6332	5.358396604831315
0.6337	5.371134650023519
0.6339	5.4370072394843225
0.6341	5.637354602306628
0.6344	5.777354908968983
0.6349	5.952577368670628
0.6351	6.116809929769545
0.6353	6.207365526636645
0.6355	6.172474217454025
0.636	6.023572685244694
0.6362	5.95077555854452
0.6365	5.869151512463937
0.6367	5.726352479248076
0.6369	5.6720862773046825
0.6372	5.639206669545555
0.6377	5.581958255007009
0.6379	5.506898218083099
0.6381	5.489164887838783
0.6386	5.36718770430845
0.6389	5.108209863462646
0.6391	4.869409090802309
0.6396	4.8012935544562865
0.6398	4.7906228992060464
0.64	4.904321278950285
0.6403	5.178556568459592
0.6405	5.3143193847053825
0.6408	5.413071732842961
0.641	5.561716291137555
0.6413	5.69618989433581
0.6415	5.746213192087657
0.642	5.842828274926702
0.6422	5.9605454160019
0.6424	6.099478390670437
0.6426	6.1486529651219
0.6431	6.3223122216631324
0.6433	6.470116788705169
0.6436	6.504706215298545
0.6438	6.501676923840896
0.6443	6.381928176281395
0.6445	6.245426424687958
0.6447	6.293578380052211
0.645	6.350971958834372
0.6452	6.4305055274986955
0.6454	6.440991613551998
0.6456	6.605773345934645
0.6459	6.725603009352087
0.6462	6.746031712686578
0.6464	6.828437222590552
0.6469	6.899589215476288
0.6471	6.958267528706293
0.6473	6.970465722498935
0.6478	6.876152061206005
0.648	6.795986136493525
0.6483	6.869870540365102
0.6485	6.8373974585193045
0.649	6.772388275045593
0.6493	6.743970236817723
0.6495	6.695177952639143
0.6497	6.680969945077862
0.65	6.526284224949253
0.6502	6.43293533077142
0.6504	6.38150365332717
0.6507	6.162555394405023
0.6509	5.970348454015866
0.6514	5.784232322454357
0.6516	5.681950089086896
0.6519	5.903195601932502
0.6521	6.054117975841651
0.6526	6.138126327417946
0.6528	6.307554240440792
0.653	6.26392512846972
0.6533	6.249360396743144
0.6535	6.297407869332904
0.6538	6.3236474093192925
0.654	6.333886388980288
0.6542	6.158600850484705
0.6545	6.064757106631255
0.655	6.2016475933942905
0.6552	6.326223191497998
0.6554	6.333390599108955
0.6557	6.509191206174943
0.6561	6.595272952489071
0.6566	6.622172118598148
0.6568	6.518723570266694
0.6573	6.430418947247426
0.6576	6.516628965181351
0.6578	6.5964943002261425
0.658	6.597822296191626
0.6583	6.448772239268675
0.6585	6.4971731972921685
0.6588	6.697097550704333
0.659	6.88691367597416
0.6593	6.971942545584242
0.6595	7.048716124537244
0.6598	7.2341185377651644
0.66	7.2222850394746185
0.6603	7.249024711053401
0.6605	7.3809031194747465
0.661	7.658342081344023
0.6612	7.778794614990171
0.6615	7.835482835129184
0.6617	7.841928777813597
0.6619	7.865894824032231
0.6622	8.080585186608564
0.6624	8.172691182829537
0.6626	8.121516208194661
0.6629	8.078412660717898
0.6631	8.005279069965162
0.6636	8.002067804949434
0.6638	7.966199321076187
0.6641	7.868663137602934
0.6643	7.701294133624026
0.6645	7.3928515525514085
0.6647	7.196532270250172
0.665	7.076165564266142
0.6652	7.107023249660049
0.6654	7.291277531918028
0.6658	7.365867693886566
0.6661	7.428145081431551
0.6663	7.431430333556188
0.6666	7.542398599504755
0.667	7.645068686328253
0.6673	7.761250520026499
0.6675	7.8501504818084245
0.6677	7.8277539189760095
0.6682	7.973125024724543
0.6684	8.113099618238474
0.6686	8.462599606371608
0.6689	8.621148155865427
0.6694	8.615117932424099
0.6696	8.433487471971361
0.6698	8.248866858561106
0.6701	8.083459763889003
0.6703	7.92066787761071
0.6708	7.883546825619238
0.671	7.9409179511249635
0.6713	7.8835531860791885
0.6718	7.732867907959585
0.672	7.5795806452335945
0.6723	7.5785143591752915
0.6725	7.446189926839643
0.6728	7.262709977563275
0.673	7.072671813996037
0.6732	6.835123890149392
0.6735	7.016267956155686
0.6737	7.188962071551758
0.6741	7.210901319432053
0.6744	7.396929535051472
0.6746	7.508156860337206
0.6749	7.482312684269439
0.6753	7.396729287388143
0.6756	7.43612096485362
0.6758	7.5570985289458745
0.6761	7.597081442644118
0.6763	7.684169438287765
0.6766	7.7549995043593825
0.6768	7.856377109529923
0.6771	7.999585356610313
0.6773	8.188118983447163
0.6778	8.209399945099404
0.678	8.214201259204836
0.6783	8.263871854107917
0.6785	8.10426076056438
0.679	8.07850758229542
0.6793	8.125803520356074
0.6795	8.08565411644986
0.6797	8.034738257716528
0.68	8.01481628554365
0.6802	8.132921434420986
0.6807	8.151993941887
0.6809	8.196806655595314
0.6814	8.253952658253768
0.6818	8.150084137802601
0.6821	7.995965917911627
0.6826	7.831315081721138
0.6831	7.687477790946498
0.6833	7.680974098683815
0.6836	7.767972321174695
0.6841	7.996431602879598
0.6843	8.084051090721378
0.6845	8.184891277336833
0.6848	8.36482510479065
0.6853	8.35888758846011
0.6855	8.269434671759619
0.6857	8.164715081927039
0.686	8.01712231779336
0.6865	7.881481627412203
0.6867	7.8936007631296885
0.687	8.091467122268686
0.6872	8.21961262736729
0.6877	8.378930183727904
0.6879	8.203308816234282
0.6881	8.125778162627824
0.6884	7.8464790410965914
0.6888	7.72247580851117
0.6891	7.660695180621346
0.6893	7.473027867733154
0.6896	7.342425776199214
0.6901	7.289910810414986
0.6903	7.330083913179053
0.6905	7.445991691100746
0.6907	7.48931015823448
0.6912	7.413622231944721
0.6915	7.357076413005761
0.6917	7.358366560208721
0.6919	7.366801348728835
0.6922	7.578215045737648
0.6926	7.861809494842581
0.6929	8.20334966217046
0.6931	8.40372003390619
0.6936	8.629711015380218
0.694	8.776780371698223
0.6943	8.852020426127295
0.6945	8.858437550137394
0.6947	8.723971366720212
0.6952	8.696198894208798
0.6954	8.708086023998634
0.6957	8.590348456792322
0.6959	8.333652000409817
0.6964	8.111323556602839
0.6966	8.1233633082487
0.6971	8.273336146469493
0.6976	8.23320238042269
0.6978	8.121576510641328
0.6981	8.082995455789744
0.6983	7.964985971692237
0.6986	7.847874179167044
0.699	8.0719326339707
0.6995	8.190582371383655
0.6997	8.343142130881661
0.6999	8.229515950128375
0.7004	8.222157264379158
0.7009	8.393161749350348
0.7011	8.630165998004571
0.7016	8.884906987365744
0.7021	8.922509377937544
0.7024	8.732982597822309
0.7028	8.651776334126188
0.7033	8.608380369596468
0.7035	8.56562462634545
0.704	8.543172078382948
0.7042	8.703830074605841
0.7045	8.659006073737718
0.7047	8.718027131245492
0.7052	8.723804844721194
0.7054	8.98171358504433
0.7057	9.194601986903313
0.7059	9.308670447440083
0.7064	9.498510577770075
0.7066	9.647021114716265
0.7069	9.719656186590534
0.7071	9.834071678889039
0.7076	9.88052832000858
0.7078	9.944692785500989
0.708	10.049542901822626
0.7083	10.108440867192291
0.7087	10.249793793202059
0.7089	10.37945011619542
0.7092	10.403863791492515
0.7094	10.44778528603116
0.7099	10.365282652285469
0.7101	10.292822093745027
0.7103	10.403712769617016
0.7105	10.396457402559394
0.711	10.150514320950919
0.7113	9.853026810807632
0.7115	9.742974774172927
0.7117	9.486160276661805
0.7122	9.272934866459146
0.7125	9.15676414170099
0.7127	9.030576000380258
0.7129	8.859182318426091
