# Temperature (K)	Attenuation (Neper/m)
0.29675	0.0
0.29695	0.942871442929345
0.29715	1.9943931038890241
0.29735	2.424074150688284
0.29755	2.7432861995350777
0.29775	2.809875344591319
0.29795	1.802319155673331
0.29815	2.338943430688232
0.29835	1.9408052092683192
0.29855	1.1180172903862058
0.29875	0.3499444381200192
0.29895	0.04819727901895021
0.29915	0.2686897228870748
0.29935	1.0887696248080374
0.29955	0.7642656285315752
0.29975	0.2681300473132069
0.29995	0.3804553795073389
0.30015000000000003	1.411939365988701
0.30035	1.7923237315510505
0.30055	1.6514927387636362
0.30075	1.4871922847814858
0.30095	1.1596815059892833
0.30115000000000003	1.2073027371161515
0.30135	1.2386425249278545
0.30155	0.5234601953332003
0.30175	-0.07775601964181078
0.30195	-0.6670562137983325
0.30215000000000003	-0.9809553066402259
0.30235	-0.3622003265525109
0.30255	-0.21557061028283897
0.30275	-0.32266859630385625
0.30295	0.1949147590037228
0.30315000000000003	0.8850757007353423
0.30335	1.5031534958895918
0.30355	1.5255028113190292
0.30375	1.6816406002533313
0.30395	1.6473154508109928
0.30415000000000003	1.8892519831922527
0.30435	1.3586562400948878
0.30455	1.4373799911033984
0.30485	1.7779216443720998
0.30515000000000003	2.5405931243274154
0.30584999999999996	2.3904908816330135
0.30674999999999997	2.3854202657405494
0.30865	2.111722513101995
0.31179999999999997	2.4926511815615413
0.3174	1.485979782350796
0.32389999999999997	0.30967204026615036
0.33199999999999996	-0.6763382017213644
0.34414999999999996	-0.9603742027122735
0.35785	-0.37409559783668556
0.37124999999999997	0.7621136051602662
0.38134999999999997	1.130891486470091
0.39215	2.616414301696068
0.40285000000000004	4.271351526092076
0.4093	4.73205931764096
0.4151	5.191855099650866
0.4214	4.955448811075485
0.4262	4.49211172799437
0.4317	4.589717339790695
0.43535	4.309717912359929
0.43555	3.8795242538408274
0.43574999999999997	4.144943666245126
0.43595	4.1827065092511475
0.43615	4.250584756290209
0.43635	3.6200525775284405
0.43655	3.114965620650082
0.43674999999999997	3.046921464414936
0.43695	2.606189284606671
0.43720000000000003	2.755336791742593
0.43755	2.6592183150351048
0.438	3.2456630715832944
0.43845	4.54010107907061
0.43875	5.019840655449116
0.43895	5.203169546356094
0.4393	6.00542831028406
0.4397	5.876185827356267
0.44010000000000005	6.0186893933985175
0.44045	4.4716158613030075
0.44065	3.2356394703631395
0.441	2.770197057098585
0.4414	1.643247027814823
0.44195	0.9941016105003655
0.44245	1.128800261699098
0.44284999999999997	1.497506499689507
0.44335	2.500874944762927
0.4438	3.1867341318700255
0.44430000000000003	3.2872995846637423
0.44495	4.337950577094489
0.44545	4.572125294378793
0.44595	4.685794926514518
0.44625	3.7850788241651117
0.447	3.728197821881622
0.4474	4.099821134603417
0.44805	3.9196463825978753
0.4485	3.796672786719
0.44905	4.149703061806804
0.44955	4.224273319089889
0.4501	4.741044390015304
0.45085	4.429430669705653
0.45115	3.369754395580685
0.45165	2.945330414854425
0.45230000000000004	2.206193486361599
0.4528	1.416921533976847
0.45330000000000004	1.2601969080444633
0.45394999999999996	0.6942601694192945
0.45515	0.8110686639056439
0.45555	0.770189099146819
0.45589999999999997	1.4021084192208946
0.4568	2.2055348737296754
0.45735000000000003	2.504284874136829
0.4579	2.1121284325738543
0.45835000000000004	2.193082452286035
0.45899999999999996	2.206797932008385
0.45940000000000003	2.7804010194458897
0.45985	2.841006672741514
0.4607	2.8383255693395313
0.4611	3.2711110393117906
0.4616	3.8207591985617455
0.46205	3.8578381999395788
0.4627	3.8405641538222426
0.46335000000000004	3.7064158667676566
0.46385	3.422613486115324
0.46455	3.170068398982721
0.46535000000000004	3.003397484442985
0.46604999999999996	2.398154648952186
0.4665	2.801491245228135
0.46715	3.128829287631106
0.46755	2.797902547089052
0.46799999999999997	3.1960026516710514
0.46875	3.1965856703795907
0.4696	3.0399164210871277
0.47055	3.723962158363747
0.47119999999999995	3.686092915146446
0.4723	3.494593333851981
0.47275	3.776320475552666
0.47350000000000003	3.7767120893777246
0.47409999999999997	4.401500766364961
0.47475	4.6728958858709575
0.47505	4.176159561478698
0.47585	4.037966579997146
0.4763	4.216258616186678
0.47709999999999997	4.269669777048421
0.4776	3.7870188333492933
0.47819999999999996	3.1873386998527167
0.47885	2.867785691682684
0.47945	2.9737247845289403
0.47995	2.903800239254224
0.4807	2.4027653828129587
0.48115	1.8470639897111596
0.48195	1.977540677346724
0.48235	1.3083600888826368
0.48285	0.8991093699421526
0.48335	0.7268535527400672
0.4841	0.8579158908021327
0.48465	0.5128002589833613
0.48514999999999997	1.0656686870913745
0.48555000000000004	1.0386071772579726
0.48605	1.6479892983500122
0.48655000000000004	2.291518948972225
0.48685	2.57582980128268
0.48714999999999997	2.3381234657551886
0.488	2.6535989030130622
0.48825	2.334070127856421
0.4887	2.2882006222914697
0.48905	2.4732058104791577
0.48955000000000004	2.945311193420821
0.49005	3.072443654095423
0.49025	3.1817344576120377
0.49085	3.4788591056130826
0.49125	3.754129181749022
0.4917	4.048421557127767
0.492	3.8142074552097256
0.49225	2.896975512150675
0.49255	2.7357762492526945
0.49285	2.8817726912509443
0.49315	3.496843540708369
0.4935	3.711262856144458
0.49375	4.326528881809509
0.49405	5.072553909915769
0.49434999999999996	5.472210722842419
0.49470000000000003	5.489607827205646
0.49495	5.614281126497417
0.49515	5.156979992054403
0.4954	4.836094808498501
0.49605	4.096171604003757
0.49685	3.6121923299506307
0.49745	4.1138810859326895
0.49834999999999996	4.16905117114743
0.49915	3.7962545069333373
0.49985	3.4050446283072233
0.5004	3.592596791817641
0.50105	3.3517950989437395
0.5016	2.469278176980197
0.50225	1.4613032987606402
0.5028	1.0279747470547136
0.50335	1.0578288664773936
0.504	1.0825897766542312
0.5046999999999999	0.7058884359762487
0.5053	0.8791809291578829
0.50575	1.45887545482924
0.5063	1.4152067495908796
0.5069	1.8226356175728142
0.5073	1.912888349432933
0.5079	2.342288327336746
0.5084	3.3185330774367685
0.5089	4.456211128538143
0.5094	5.747687414887196
0.50985	6.802469867348009
0.5103	6.549519045744091
0.51075	6.791088653728366
0.5112	7.292284797610819
0.5117	7.138284366710877
0.5122	6.273473300638443
0.51265	5.604719250196695
0.5131	5.40736220251506
0.5136000000000001	5.242589014183068
0.5141	4.5757196568883955
0.51455	4.0531440777037915
0.51495	4.00160655026707
0.5153	3.9601879844308314
0.51575	3.549514776162141
0.5162	3.465269760561341
0.5166999999999999	3.8410599761243702
0.51715	4.209405857737011
0.51755	3.40946919783687
0.51795	2.8755296591800743
0.51835	2.2300745303343774
0.51875	1.668831960963189
0.5192	1.2637685270581187
0.51965	1.7832947064057407
0.5201	2.356873371571737
0.5205500000000001	3.114238650737434
0.52105	3.474215192321026
0.5215000000000001	4.319602811309778
0.5219	5.272279284694832
0.52245	6.276389358565211
0.52285	6.557094230116945
0.5233	6.468672678805888
0.52365	6.9045414687134326
0.52415	6.445230559911579
0.5246	6.144971121168965
0.5251	5.7335298895568485
0.52555	5.390850886569524
0.52605	5.1500237665936766
0.52645	5.488367982075715
0.527	4.719777040516192
0.5276000000000001	5.1070600125406145
0.52805	5.063095021992922
0.5286	4.903662845226108
0.529	3.928490370179361
0.5296	3.2479986960199767
0.5301	3.0066601821620225
0.53065	3.6109947353334064
0.5311	3.3778907747805533
0.5315	3.677182092597377
0.5321	4.1428433357339145
0.5326	5.0002868351127745
0.5331	5.583683161530644
0.53355	5.139929925224578
0.5342	4.6172273459710595
0.5347	4.563700061025202
0.5353	3.6805279203024384
0.5358	3.2480365747053384
0.5364	3.0603468490630803
0.53695	3.011028097011149
0.5374	2.995192736919307
0.5381	2.752398248096597
0.5386	2.131098908771264
0.5392	1.8138612093005122
0.5397	1.814396419761806
0.5403	1.7590338960289955
0.5408999999999999	1.1569751912195443
0.5415	1.3481580284424126
0.542	1.6374443063643866
0.5426	2.131757493662917
0.5432	2.883261631309324
0.5438000000000001	2.8747050321128427
0.54435	2.809838781997996
0.5448999999999999	2.920029344702243
0.5454	2.4999537063495154
0.546	2.7288380223990316
0.5466	3.094050956357705
0.5472	3.586708511890947
0.5477000000000001	3.8108886688548864
0.5484	4.114295195921159
0.5488999999999999	4.7763969376683235
0.5495	6.422051224458301
0.55	6.91145490169788
0.5505	6.844545150441718
0.55125	6.670794802784258
0.5518	6.884783956554884
0.5525	6.758068348613733
0.5529999999999999	6.084403258149678
0.55365	5.255235804577524
0.5544	4.690213278268629
0.55495	5.590264020687073
0.5556	6.5022896896116436
0.5561	6.874381965691327
0.5566	7.405684426293874
0.5572	8.555317423306406
0.55775	8.401045727011251
0.5585	8.313251368967485
0.5591	6.983647465572858
0.5597	6.104654310603792
0.5602	5.533265371208245
0.5607	4.889778923110271
0.5614	3.631622396143257
0.56185	3.4758188629389224
0.5625	4.156820369684738
0.5630999999999999	5.078171931273573
0.5637	5.414895460075968
0.5643	5.894692963055604
0.5648	6.079656484802854
0.56555	6.2715286910533905
0.5661	4.848920607340688
0.5668	3.0601664867383533
0.5674	1.7263968797799407
0.5679	1.2498172473694922
0.5685	0.742651596000087
0.5690999999999999	0.14528124786102126
0.5697	0.11666244188586461
0.5703	0.7627461994998157
0.571	1.83565167949655
0.5715	2.537684442674845
0.5721	2.711179158384084
0.5725	2.9467867831033345
0.5731999999999999	3.6450723903917606
0.5737	4.104965950362384
0.5743	5.216965757842445
0.5749	5.814380539714193
0.5754	6.0016771440525645
0.5759	6.185135599558407
0.5766	6.06148899093796
0.5771999999999999	5.750688380761176
0.5779000000000001	5.125240822788328
0.5786	4.684627151249742
0.5791999999999999	4.607736027200872
0.5797	4.86297442484647
0.5803	4.781139477355509
0.5809	4.8010423666398765
0.5815	5.1660920112126405
0.58215	6.159072552807629
0.5827	6.351206390519792
0.58335	5.91786629773128
