# Temperature (K),alpha_33
0.4129,-1.5221114209152304
0.4135,-1.5178806604238488
0.4141,-1.52804555180699
0.4149,-1.517219009444755
0.4156,-1.5165602700432537
0.4162,-1.5296667341003456
0.4169,-1.5249982609820805
0.4175,-1.5175741163683938
0.4181,-1.520234015386393
0.4188,-1.5066156468708947
0.4194,-1.515643475019811
0.4199,-1.5198390598060527
0.4205,-1.5308628514271518
0.4213,-1.531681165961384
0.4219,-1.5276135926563619
0.4226,-1.512995311976411
0.4232,-1.5118332750076604
0.4238,-1.50953649228747
0.4245,-1.5108276534270786
0.4251,-1.5081308207934896
0.4257,-1.5131663289015798
0.4264,-1.512680316088023
0.427,-1.5104266921512277
0.4276,-1.5105675446796205
0.4282,-1.4922925603293216
0.429,-1.4967262639092738
0.4296,-1.50157629555342
0.4303,-1.499503184886386
0.4309,-1.4971707814858277
0.4315,-1.4983807329491228
0.4323,-1.5017570271112213
0.4329,-1.5230216090580626
0.4335,-1.5123468532968616
0.4341,-1.4989501549455753
0.4349,-1.4998733024700321
0.4355,-1.496967716013053
0.4363,-1.499523815240444
0.437,-1.4896430344899514
0.4376,-1.4917413729304805
0.4384,-1.488221832184287
0.439,-1.4907110784405049
0.4396,-1.4872059300731166
0.4402,-1.4898241865567492
0.4411,-1.4754627987358795
0.4417,-1.469865248767615
0.4426,-1.4758647311570812
0.4432,-1.464433544442528
0.4438,-1.465659834510781
0.4444,-1.4570073207246956
0.4453,-1.46560808325993
0.4459,-1.465627523784427
0.4466,-1.4639943908973798
0.4474,-1.4582547343585759
0.4481,-1.4672349537292675
0.4489,-1.4740802018498051
0.4496,-1.4763939678031974
0.4502,-1.4678720828749263
0.4511,-1.4638323652113847
0.4518,-1.4631955699323953
0.4524,-1.4662405450774827
0.4533,-1.4566862849601208
0.4539,-1.4582201581289205
0.4546,-1.4642396631818997
0.4554,-1.457579359658741
0.4561,-1.4542039543873955
0.4568,-1.4581674071821276
0.4574,-1.4524273289469605
0.4583,-1.4475714569748845
0.4589,-1.4451938399637108
0.4598,-1.4541490835816298
0.4604,-1.4444137989900483
0.4611,-1.4404402372186844
0.462,-1.4490742095387041
0.4627,-1.433433230896675
0.4633,-1.4364584742299549
0.4642,-1.4415331719804065
0.4648,-1.4474702686963994
0.4655,-1.4501428106789014
0.4664,-1.4476230667797338
0.467,-1.428637133507305
0.4677,-1.4256665998031686
0.4686,-1.4262685101904147
0.4692,-1.4265085665578638
0.4698,-1.4289162390484904
0.4707,-1.425356607619367
0.4714,-1.4326747840318284
0.472,-1.4200678253596593
0.4729,-1.4153987949920896
0.4736,-1.4153254294100819
0.4742,-1.4203550754205736
0.4751,-1.4251354747015768
0.4757,-1.4110793801713086
0.4764,-1.4167254563937952
0.4773,-1.4197437773595851
0.4779,-1.413535321769075
0.4786,-1.4226105551169006
0.4795,-1.4182266400259564
0.4801,-1.4099169524546653
0.4808,-1.4112536137928835
0.4815,-1.4110273978348005
0.4823,-1.4143828836096723
0.483,-1.4097490509575472
0.4837,-1.4092655327662769
0.4845,-1.4062085640481925
0.4851,-1.388740902646429
0.4858,-1.385410582008987
0.4867,-1.3952424826425442
0.4873,-1.40062260372099
0.4882,-1.4029723704672428
0.4888,-1.4025419239285135
0.4895,-1.4074600648279265
0.4901,-1.4053863463625653
0.4909,-1.3988011489498646
0.4915,-1.3950212853284576
0.4921,-1.398480851582125
0.4929,-1.3932567336887942
0.4936,-1.3875955951302252
0.4945,-1.3930870936259723
0.4952,-1.3966920784173276
0.4959,-1.4001662781285376
0.4965,-1.381168577155968
0.4974,-1.3798716049159765
0.498,-1.3821752529232718
0.4989,-1.375583168678773
0.4995,-1.3763466874629913
0.5002,-1.388831288276922
0.501,-1.3780926155648956
0.5017,-1.3764526525857121
0.5023,-1.3935387087810938
0.5032,-1.378902575231308
0.5038,-1.3869401637309338
0.5045,-1.3734214749231057
0.5053,-1.366668524983698
0.506,-1.3800685368521748
0.5066,-1.3825962058278947
0.5075,-1.3827482622205949
0.5081,-1.373245356960016
0.5088,-1.3785787938934355
0.5096,-1.3583678364121923
0.5103,-1.3436179959815497
0.5109,-1.3416488307897971
0.5118,-1.3515151422912055
0.5124,-1.333979522562995
0.513,-1.3413856430160251
0.5139,-1.3364905560320501
0.5146,-1.3458500125255526
0.5152,-1.3529421383764841
0.5161,-1.3570948671495593
0.5167,-1.3446617261469598
0.5173,-1.337883593285067
0.5182,-1.3478123547787497
0.5188,-1.3461869468786354
0.5195,-1.350703885296216
0.5201,-1.35094803941168
0.5209,-1.3618398123628062
0.5216,-1.3520992682933581
0.5223,-1.3453568762711363
0.5231,-1.3599872253537804
0.5237,-1.3388909096939834
0.5244,-1.3413596500149794
0.5253,-1.3415824804192198
0.5259,-1.334226666341788
0.5268,-1.340106362391733
0.5274,-1.3356238136940348
0.5281,-1.3338072458449837
0.5287,-1.3314756773071466
0.5296,-1.3303159653596879
0.5302,-1.3257902078163148
0.5311,-1.3217280526614488
0.5317,-1.3241226877534125
0.5324,-1.3184203745162542
0.5332,-1.3193393318901485
0.5339,-1.322609611103637
0.5345,-1.3238579086977253
0.5352,-1.3243552438417652
0.536,-1.3058864950524125
0.5367,-1.296389421887934
0.5373,-1.3019969681012178
0.5382,-1.2975995951694728
0.5388,-1.3073977579148277
0.5397,-1.3092476034813245
0.5403,-1.3176373113050168
0.5409,-1.3170223469441424
0.5418,-1.324729416005482
0.5425,-1.315843677721496
0.5431,-1.3038763210206028
0.5438,-1.2980724266138566
0.5446,-1.297394456102115
0.5452,-1.2923306286849616
0.5461,-1.2891927135995331
0.5468,-1.2854117365982738
0.5474,-1.287803176175423
0.5483,-1.292242242844356
0.5489,-1.302267566827556
0.5496,-1.3093885724654122
0.5504,-1.2946613375401341
0.551,-1.2883921656871067
0.5517,-1.2845990511298204
0.5525,-1.2867293391444115
0.5531,-1.2824660302530297
0.5538,-1.2848666681482612
0.5547,-1.288308348014155
0.5554,-1.2705381044301731
0.556,-1.2756605975735127
0.5569,-1.287616971591227
0.5575,-1.2784140461752465
0.5582,-1.2898948444362404
0.5588,-1.272688089213208
0.5597,-1.2722868840458332
0.5604,-1.267644519743886
0.5613,-1.2797769514517299
0.5619,-1.2827179046483614
0.5626,-1.2779608317888567
0.5632,-1.2730074485929528
0.564,-1.2653904829793632
0.5646,-1.2658649611279316
0.5655,-1.2618668996950078
0.5662,-1.26298676381953
0.5668,-1.265282764305102
0.5677,-1.2552715290524645
0.5684,-1.2557137203926771
0.569,-1.2588764845337757
0.5696,-1.2524175472912198
0.5705,-1.2401664784662145
0.5712,-1.2389215114232819
0.5718,-1.2491893774461822
0.5726,-1.2396587668223447
0.5733,-1.235785728199751
0.5739,-1.227489734275757
0.5747,-1.2541007905903179
0.5753,-1.2396372945938907
0.576,-1.2445619736571878
0.5769,-1.2513476212914867
0.5776,-1.2311769684697893
0.5782,-1.231919268278837
0.5791,-1.234782438490118
0.5797,-1.2373410883457723
0.5803,-1.2342767482768195
0.5809,-1.2279026544208769
0.5818,-1.2109394070158892
0.5825,-1.2245180223525267
0.5833,-1.2361458854067955
0.5839,-1.22579288482995
0.5845,-1.2264257850921467
0.5852,-1.2314943281474697
0.5861,-1.2325929057072287
0.5867,-1.2295522889783186
0.5873,-1.2205429626386284
0.5881,-1.202869760572316
0.5887,-1.2002731713645538
0.5896,-1.2195176299755062
0.5903,-1.220778669571267
0.591,-1.2204869592924972
0.5916,-1.2253650383830639
0.5925,-1.218596642204659
0.5931,-1.2101864540617484
0.5939,-1.208698738092199
0.5945,-1.2054379427613569
0.5952,-1.194644664569278
0.5959,-1.208051391140316
0.5967,-1.203015047273837
0.5974,-1.2060301983127317
0.598,-1.2050497027143727
0.5989,-1.182310975733838
0.5995,-1.1994119123379612
0.6003,-1.1868393536063806
0.601,-1.1966305181706929
0.6017,-1.196397520576319
0.6025,-1.1847388070150409
0.6031,-1.1873940280185984
0.6038,-1.1926681031112274
0.6046,-1.1784759531701106
0.6053,-1.1813034119290045
0.6059,-1.1857179822041672
0.6067,-1.1840922437855532
0.6074,-1.1876504189416792
0.608,-1.1818349322178712
0.6087,-1.1984347540515223
0.6095,-1.1949347026573385
0.6102,-1.193193889231928
0.611,-1.1923409564068557
0.6117,-1.1735127048307419
0.6123,-1.1684332063471494
0.6132,-1.1716284002847601
0.6138,-1.169715105854575
0.6145,-1.1942759810989791
0.6153,-1.167436426452408
0.616,-1.174402994034562
0.6167,-1.1779340348339247
0.6175,-1.1618731566774407
0.6181,-1.1629116241413548
0.6188,-1.1542109176663757
0.6194,-1.1463685175973772
0.6203,-1.1375419077394966
0.6209,-1.151323629434124
0.6217,-1.146546971079971
0.6224,-1.1590150299372368
0.623,-1.1437537294840077
0.6236,-1.151818897856213
0.6245,-1.1337194644359627
0.6251,-1.1427103760722481
0.6258,-1.1450957033855538
0.6267,-1.1475195654849237
0.6273,-1.1468675238620918
0.6282,-1.1383501263004945
0.6289,-1.1393193398442882
0.6294,-1.1442880782947071
0.6303,-1.1363581041489965
0.6309,-1.131863437618442
0.6316,-1.128826792951294
0.6324,-1.1291548798524502
0.6331,-1.1318105429993537
0.6337,-1.1424871232011675
0.6346,-1.1298814940312312
0.6353,-1.1309022898539816
0.6359,-1.1290016946648684
0.6368,-1.1171561986699814
0.6375,-1.1283071845689605
0.6381,-1.114878570402393
0.6387,-1.1175258695347274
0.6396,-1.1155614828029208
0.6402,-1.1187738819143291
0.641,-1.1124539318131497
0.6418,-1.1109685163457108
0.6425,-1.1109235124302899
0.6431,-1.093388545881762
0.6439,-1.1155607618406655
0.6445,-1.1043596170177636
0.6454,-1.1283792410792657
0.6461,-1.1130321288455
0.6467,-1.1118490979400626
0.6474,-1.1142335207008216
0.6483,-1.114309700756749
0.6488,-1.1022916959340456
0.6497,-1.1000808095723507
0.6504,-1.1040445178167708
0.651,-1.0969134080881346
0.6518,-1.094011750413518
0.6525,-1.0849318332455056
0.6531,-1.08950165231591
0.6537,-1.0805561896764004
0.6546,-1.0764830230065776
0.6552,-1.0887616884048619
0.6558,-1.086923111764353
0.6567,-1.0772627358997617
0.6574,-1.0748654426643718
0.658,-1.0687202422192996
0.6589,-1.0758678154811783
0.6595,-1.0605740579990055
0.6604,-1.0718632817112521
0.661,-1.059191153961116
0.6617,-1.0702788493798465
0.6623,-1.0721525687961169
0.6632,-1.0580918480292212
0.6639,-1.0529910647580607
0.6645,-1.054767667064091
0.6653,-1.0554413491058767
0.666,-1.0631934364638305
0.6666,-1.0651617371023612
0.6674,-1.0530063002795877
0.668,-1.0632698590842757
0.6687,-1.054463917819394
0.6695,-1.0394948473427057
0.6701,-1.0387990370553695
0.6708,-1.038548100476099
0.6717,-1.0401322139325337
0.6724,-1.0413265006767745
0.673,-1.04149723816084
0.6736,-1.0454478156169813
0.6744,-1.0524817847581254
0.6751,-1.0356762481317396
0.676,-1.0360160657020074
0.6766,-1.0282204154025152
0.6772,-1.0352272845998982
0.6781,-1.025249306595306
0.6787,-1.0267222689369007
0.6794,-1.029740839374071
0.6803,-1.012790067802328
0.6809,-1.02340371616242
0.6815,-1.0179530482886072
0.6821,-1.0136663406875357
0.683,-1.016257313938361
0.6837,-1.016475898379067
0.6843,-0.9970399663119558
0.6851,-1.0105890780806988
0.6858,-1.013515762563621
0.6867,-1.0104347365354656
0.6873,-1.0206977154898986
0.6879,-1.009306650072471
0.6887,-1.0093070961730604
0.6894,-1.0055366012763969
0.69,-0.9984625748409073
0.6907,-1.001408210737491
0.6915,-1.0015568397501937
0.6922,-0.9818142510553542
0.6928,-0.9853173970987008
0.6936,-0.9879745117388303
0.6944,-0.9959580006266222
0.695,-0.9952411498154348
0.6957,-0.9811303428827003
0.6965,-0.9798501474203398
0.6972,-0.9808609443448439
0.6978,-0.976373340959892
0.6986,-0.9753570830088947
0.6993,-0.9719744679156861
0.6999,-0.9745437116694475
0.7008,-0.9720274387996071
0.7014,-0.983921030729654
0.7023,-0.9755074176824898
0.7029,-0.9717998565182029
0.7035,-0.977435965515216
0.7043,-0.9669973200937712
0.705,-0.9598112683293785
0.7056,-0.9679726460565412
0.7065,-0.9630112909468558
0.7072,-0.9487299466518166
0.7078,-0.9370623007448664
0.7084,-0.9517391231765728
0.7093,-0.9459006247187283
0.7098,-0.9426579172393517
0.7104,-0.944430261674249
0.7113,-0.9346989205377412
0.7119,-0.9412308404457761
0.7126,-0.9369680091265558
0.7135,-0.9460666772500979
0.7141,-0.9459414103948411
0.7149,-0.9423428274358017
0.7156,-0.9281934329938366
0.7163,-0.9245819531532895
0.7172,-0.9211019069595174
0.7183,-0.9234405250046116
0.7189,-0.9328412610121397
0.7196,-0.9437527288490948
0.7202,-0.9309804633375229
0.7211,-0.9272051078209849
0.7218,-0.9168324421195777
0.7227,-0.9110213875136388
0.7233,-0.9060785939917473
0.7239,-0.9142194821830536
0.7246,-0.9092943541560601
0.7255,-0.9065386683873164
0.7262,-0.9085521324787393
0.7271,-0.907712890543614
0.7277,-0.8960873003963421
0.7284,-0.8841062631843393
0.7291,-0.8948694532576198
0.73,-0.9059971930390489
0.7307,-0.8923548344178762
0.7316,-0.8855951885033733
0.7321,-0.8853344636716614
0.7327,-0.882044036881652
0.7336,-0.8838250394458669
0.7342,-0.890440674442516
0.7349,-0.8957982901265282
0.7357,-0.8939034797777872
0.7364,-0.8829788329281669
0.7371,-0.8893387289691006
0.738,-0.8765406811260057
0.7386,-0.8782854063532994
0.7392,-0.8834152863590248
0.7399,-0.8802361414379583
0.7407,-0.8703154109761826
0.7413,-0.8768184349939538
0.7421,-0.8811364049202943
0.7428,-0.8715630370561058
0.7434,-0.8726232722377567
0.7443,-0.8645410022981359
0.7449,-0.8593997248991414
0.7456,-0.8422780554940239
0.7465,-0.8672767177610936
0.7471,-0.8371110093747838
0.7477,-0.8421894146613234
0.7486,-0.8589063946413553
0.7492,-0.8579091186543373
0.7499,-0.8510260658389512
0.7507,-0.8563759764887635
0.7513,-0.8498042310663863
0.7522,-0.8593845390703514
0.7528,-0.8467516394332542
0.7535,-0.8485971918193016
0.7542,-0.8391499134442704
0.7548,-0.8284892611860215
0.7555,-0.8211544601970715
0.7563,-0.8216917549142373
0.757,-0.8171430730412865
0.7578,-0.8281504723620188
0.7584,-0.8259433505588554
0.759,-0.8191673491329929
0.7599,-0.8177114845831319
0.7605,-0.8131324417724457
0.7611,-0.8006288163573316
0.7617,-0.7982388988494087
0.7626,-0.8142558153345085
0.7632,-0.8142013306722937
0.764,-0.8137269130642402
0.7646,-0.8186695230803736
0.7652,-0.8169598580319111
0.7659,-0.792958226438703
0.7667,-0.7969867322999242
0.7672,-0.7924262444697305
0.7681,-0.7932575792267116
0.7687,-0.8039625622880742
0.7693,-0.7891578279000413
0.7702,-0.7847442081204896
0.7708,-0.7839264658112484
0.7714,-0.7883732724472914
0.7723,-0.7855281646750143
0.7729,-0.7676881065641403
0.7736,-0.7719272529948249
0.7745,-0.7789758311269601
0.7751,-0.8000650064939379
0.7758,-0.7827323422544978
0.7767,-0.786692388758162
0.7773,-0.7710160330429439
0.7779,-0.7671732791902279
0.7785,-0.7660905064571608
0.7794,-0.7650208001357228
0.7801,-0.7629134490217346
0.7808,-0.761631053982466
0.7816,-0.7677948483179087
0.7823,-0.7638774531747714
0.783,-0.7605068898744207
0.7839,-0.7581835953983287
0.7844,-0.7538577998661324
0.7851,-0.7473309951077276
0.786,-0.7509967849313455
0.7866,-0.7564223685831344
0.7874,-0.7408378608869839
0.7881,-0.7423128412156892
0.7887,-0.7401715693779138
0.7893,-0.7252362796181124
0.7901,-0.7285566261843499
0.7908,-0.7209899302737917
0.7914,-0.7385025403549363
0.7923,-0.7288108082851927
0.793,-0.7320200488666977
0.7939,-0.7237067700864763
0.7945,-0.7121588892973563
0.7951,-0.7178690034859692
0.796,-0.7092974087861492
0.7967,-0.7145358318917516
0.7973,-0.7136336354659534
0.7982,-0.7083658643435875
0.7988,-0.7153444180136432
0.7994,-0.7085068720301813
0.8,-0.7089107435219226
0.8008,-0.6989822961216454
0.8014,-0.703221717322144
0.8023,-0.6954785579163207
0.803,-0.6769433557382953
0.8037,-0.6960736473518985
0.8043,-0.6866088594390654
0.8052,-0.7082419825653936
0.8058,-0.6876477365290974
0.8064,-0.6897930284219669
0.8073,-0.6891690854851191
0.808,-0.6960387369251677
0.8086,-0.6874529073460423
0.8093,-0.6755019575354559
0.8101,-0.6542784234682202
0.8108,-0.6571599507658838
0.8117,-0.6473827661091001
0.8123,-0.6481729250624859
0.813,-0.6469859844022885
0.8136,-0.6422805599942585
0.8145,-0.6495805090164666
0.8151,-0.6413975275021819
0.8158,-0.658705678730076
0.8166,-0.6505856265999093
0.8173,-0.6520436246925065
0.818,-0.6475232443375418
0.8188,-0.6572972937055042
0.8194,-0.6614094370570172
0.82,-0.6473569107316628
0.8209,-0.6393585073236849
0.8216,-0.635854048510673
0.8222,-0.6513629523792197
0.8231,-0.6533966418532096
0.8237,-0.6394965599468065
0.8243,-0.6230529725081659
0.8249,-0.6346640086857178
0.8258,-0.6336601079313766
0.8264,-0.6322043149526735
0.8271,-0.6278137104253716
0.8279,-0.6319977887540418
0.8286,-0.6376884641339444
0.8292,-0.6314578858120896
0.8301,-0.6313060075087265
0.8307,-0.6095885012721673
0.8316,-0.6220723719428882
0.8322,-0.627399178434132
0.8329,-0.6025866998881639
0.8338,-0.6074212660745637
0.8345,-0.5896240299252185
0.8351,-0.5985188973271214
0.8359,-0.5920312589753287
0.8366,-0.5934750500772026
0.8372,-0.5845525388000716
0.8381,-0.5898574804062875
0.8387,-0.5844669948157026
0.8393,-0.5832065698982944
0.8402,-0.5773538273016179
0.8408,-0.574612068228447
0.8414,-0.5773264419404747
0.8422,-0.5632439736099357
0.8428,-0.5627506911686169
0.8434,-0.5636006577556003
0.8443,-0.5617376338770086
0.8449,-0.5561079725017706
0.8455,-0.5554805872840234
0.8462,-0.5527130913003333
0.847,-0.5416327918231829
0.8477,-0.543447104544434
0.8485,-0.5395391837812333
0.8491,-0.542814789798765
0.8497,-0.5317666240359635
0.8506,-0.5323065365749571
0.8512,-0.5259396991704293
0.8519,-0.5183889410458242
0.8527,-0.5257519366679659
0.8533,-0.5235592484520843
0.8539,-0.5244059502231515
0.8545,-0.4984507024912759
0.8554,-0.5145642584400356
0.8561,-0.5006389513372191
0.857,-0.48825792139129476
0.8576,-0.491015382105612
0.8582,-0.49697226470735245
0.8588,-0.4921632411070149
0.8597,-0.4780514186656042
0.8603,-0.48917045174936646
0.861,-0.46697848410790854
0.8618,-0.4697786536228712
0.8625,-0.47669446360258405
0.8631,-0.46260252909891975
0.8639,-0.4588611514343306
0.8646,-0.46862751736298236
0.8652,-0.4546816704435308
0.8661,-0.463805339315023
0.8668,-0.4629363697067639
0.8677,-0.4464492097838786
0.8683,-0.443743078019029
0.8692,-0.4255155599268363
0.8698,-0.41719735405217406
0.8705,-0.4183518773097994
0.8711,-0.4239917846497683
0.8718,-0.41853870628498413
0.8725,-0.4049372658916184
0.8732,-0.40866551237083826
0.8741,-0.4015708269704632
0.8747,-0.40019095086494616
0.8754,-0.3931318785652529
0.8763,-0.37744557718890803
0.877,-0.3715181189727552
0.8776,-0.3666146199899174
0.8783,-0.3763147137649838
0.879,-0.3778470259311071
0.8796,-0.36923411218606006
0.8804,-0.35173343680021674
0.8811,-0.35429634722308023
0.8817,-0.3400337889615237
0.8824,-0.3392284652629982
0.8834,-0.3507654226914312
0.884,-0.34304521691082357
0.8846,-0.33132308251975573
0.8854,-0.34021033452084026
0.886,-0.32676271791534717
0.8866,-0.3057722345561906
0.8875,-0.301772136935341
0.8882,-0.3003934124649916
0.889,-0.2845536067869361
0.8897,-0.29535676699836344
0.8903,-0.303391914086248
0.8911,-0.30725874952474896
0.8919,-0.30639544133982
0.8925,-0.29490312901586435
0.8934,-0.278338047718929
0.894,-0.2725361846242933
0.8946,-0.26074470907943237
0.8955,-0.25303147677685445
0.8962,-0.2512917364776861
0.8968,-0.2470250556936584
0.8975,-0.22543045668897577
0.8983,-0.22961845170986095
0.8989,-0.2285027089984517
0.8995,-0.21697167502536274
0.9001,-0.215763758665247
0.901,-0.2048938857915843
0.9016,-0.20333912088552353
0.9025,-0.19261747376358684
0.9032,-0.19132528308390562
0.9038,-0.19660809768299004
0.9044,-0.17844795678805525
0.9053,-0.1724241831138329
0.906,-0.16386833060995443
0.9066,-0.16587255996618921
0.9074,-0.156256150931128
0.908,-0.15053016729351043
0.9086,-0.14742543021564813
0.9093,-0.13767467704684577
0.9101,-0.13015405100584587
0.9108,-0.13657906356169391
0.9117,-0.1370920737732142
0.9123,-0.11467017245506383
0.9129,-0.10456595725298357
0.9135,-0.11224415848395353
0.9144,-0.11028480187901835
0.915,-0.1004358560326537
0.9157,-0.09620242770973775
0.9165,-0.09996554915199951
0.9171,-0.08416399520359619
0.918,-0.07455072568897592
0.9186,-0.06912903328247566
0.9193,-0.0562266602940511
0.9199,-0.06535394575520925
0.9207,-0.05626608236770991
0.9213,-0.05788647774161504
0.922,-0.04368406511657952
0.9226,-0.03454296814306801
0.9236,-0.025101100698993406
0.9242,-0.04569119658393106
0.9249,-0.04755968666673027
0.9257,-0.03114713168810823
0.9264,-0.04268973730710357
0.9271,-0.02233220460837515
0.9277,-0.023307517361008223
0.9283,-0.019857547119716656
0.9289,-0.013895306235514937
0.9299,-0.018595840945611286
0.9305,-0.008965926361319987
0.9312,-0.01863822091317857
0.932,-0.01252943904902537
0.9328,-0.010583854320675101
0.9337,-0.00789988599995084
0.9343,-0.008601324315083758
0.9349,-0.00023241826039210878
0.9358,0.003018113437828873
0.9364,-0.009240536964412627
0.9371,-0.008826172947713928
0.938,-0.003199570638859228
0.9386,0.01134681276388605
0.9393,0.0027753519356075174
0.9402,-0.013009669957359193
0.9408,-0.007223145410343079
0.9415,0.0024690556314688195
0.9424,-0.008302721016150372
0.943,-0.0014450629607267729
0.9437,0.003020793801479016
0.9446,-0.0011915687551891097
0.9452,0.009853674332930495
0.9458,0.0071542794335606175
0.9466,0.01269603523864049
0.9472,0.006391678675417012
0.9479,0.006550269942930953
0.9489,-0.0012643057605821184
0.9495,0.00625992844121015
0.9501,0.002799393542179729
0.951,0.0033944669207066624
0.9516,0.009718851857119404
0.9522,0.011224771553919766
0.9531,1.5411382484842306e-05
0.9538,-0.011897457738111683
0.9545,0.00041505919098128174
0.9554,0.0038280511932562433
0.956,-0.010775375868284698
0.9566,-0.0027768257292457577
0.9574,0.009155897894842724
0.9581,0.0011039013919820206
0.9587,0.010135216500604116
0.9595,0.013404995058376556
0.9601,0.012382104795673143
0.9607,-0.002363388917526521
0.9613,-0.0019552648778180526
0.9621,0.001967765176697611
0.9628,0.00033080341594171614
0.9634,0.0022245577981045983
0.9642,0.0002622935294027684
0.9649,0.008800409033572265
0.9655,0.00792982124870889
0.9663,0.0019683399263286105
0.9669,0.00935012664530177
0.9676,-0.0036734516767928937
0.9682,-0.011111518247457042
0.969,-0.009892653844520538
0.9696,-0.00262330002763278
0.9705,-0.0024971984542432324
0.9712,0.001262953266667921
0.9719,-0.003945522284592329
0.9725,-0.005105096090407102
0.9733,-0.0027811179740773184
0.9739,-0.0005981767977303321
0.9747,0.011815325577959612
0.9753,-0.017711110654605733
0.976,-0.013251532696230583
0.9769,-0.0017149141738173057
0.9775,0.004586099156167478
0.9782,0.00023398915281802601
0.9788,-0.002371239778383938
0.9796,-0.0064415506574455605
0.9802,-0.008662903793020149
0.981,-0.002306606482900264
0.9816,0.008067086078987984
0.9823,0.01662101364215829
0.9831,0.023342464121981266
0.9837,0.029046257341541093
0.9844,0.024412631769347826
0.9852,0.023072125429994372
0.9858,0.0009311616550142787
0.9863,0.008765912681628407
0.9871,0.0009590488976627398
0.988,0.008311629266746223
0.9886,0.009637603706313058
0.9892,0.01049143789782292
0.9901,0.012301923815787319
0.9908,0.0037567917507033144
0.9914,0.006140917011286717
0.9922,0.008233168869288932
0.9928,0.0005041156496510268
0.9935,0.0001646802928796376
0.9944,0.011924540873959444
0.995,-0.003217645383919887
0.9956,-0.004889786112215688
0.9965,0.010150834233133565
0.9972,0.0006449444497285128
0.9978,0.0009234970638409834
0.9987,-0.0014115056994477015
0.9993,-0.01117623642018728
0.9999,0.0
