# Temperature (K),alpha_33
0.401,-4.690798965192034
0.4017,-4.680549189785477
0.4024,-4.679929108306389
0.4033,-4.670805965900456
0.404,-4.683690902446532
0.4046,-4.666440665936154
0.4055,-4.663635069795404
0.4062,-4.66428278213737
0.4069,-4.655206238506953
0.4077,-4.646244120000382
0.4083,-4.651382114484793
0.409,-4.655309839267865
0.4098,-4.645550410384047
0.4104,-4.648889434131103
0.411,-4.647137296413764
0.4118,-4.6358913213436
0.4125,-4.628159277262871
0.4131,-4.630577287045803
0.4138,-4.632445087508906
0.4144,-4.640054986078248
0.415,-4.626016618676253
0.4159,-4.619489710244185
0.4164,-4.619253240312101
0.4171,-4.625614110789435
0.4178,-4.615293573776373
0.4184,-4.6222205107377015
0.419,-4.618415089239559
0.4198,-4.61419187157507
0.4204,-4.602604347821
0.4209,-4.591972191477716
0.4217,-4.607860283434931
0.4223,-4.598763292427247
0.4228,-4.590051223103753
0.4236,-4.584936521554951
0.4242,-4.580606081091339
0.4248,-4.576861909523551
0.4256,-4.590111205679133
0.4261,-4.58206957022697
0.4267,-4.581382935793137
0.4275,-4.577967218901762
0.4281,-4.574713399591257
0.4286,-4.5684156873042525
0.4292,-4.562498442749689
0.43,-4.566522545095577
0.4306,-4.56142189820822
0.4312,-4.559078828529646
0.432,-4.552389644161089
0.4326,-4.556196338593459
0.4332,-4.548766748857226
0.434,-4.535163319718112
0.4346,-4.542283918055997
0.4352,-4.528441141249733
0.4359,-4.520960087358798
0.4367,-4.529269108659889
0.4373,-4.5283911568451956
0.4379,-4.518686608522845
0.4388,-4.52776353023987
0.4394,-4.534975203779574
0.44,-4.516308237808019
0.4409,-4.521109403681159
0.4416,-4.5119899076321275
0.4424,-4.506754265303211
0.443,-4.49791324555175
0.4437,-4.492066563399042
0.4445,-4.485270721957601
0.4451,-4.4967721897604775
0.4458,-4.488121278240925
0.4467,-4.483592028083201
0.4474,-4.488160077581522
0.448,-4.478168377066904
0.4489,-4.473038134902254
0.4495,-4.4650672035710315
0.4502,-4.465934991273212
0.451,-4.451834086796044
0.4517,-4.454037421253744
0.4523,-4.4541250609710765
0.4532,-4.434982779679562
0.4539,-4.441801304153152
0.4548,-4.442936063833653
0.4555,-4.441831037530282
0.4561,-4.434829883251155
0.457,-4.43017044192473
0.4576,-4.427973845794593
0.4583,-4.416314697227886
0.4592,-4.430870455282019
0.4598,-4.42001380171223
0.4605,-4.414174760877302
0.4614,-4.411687965162553
0.462,-4.408144616018259
0.4627,-4.389498614319159
0.4635,-4.41001143235858
0.4642,-4.406322481212772
0.4648,-4.406864355641005
0.4657,-4.393690837925828
0.4663,-4.394091942984701
0.467,-4.384061684849559
0.4679,-4.3803210190337545
0.4688,-4.377171144263144
0.4694,-4.378745522667437
0.4701,-4.3781806626589415
0.4709,-4.3612493304259345
0.4716,-4.355986554969856
0.4723,-4.3547782756195375
0.4732,-4.353738202020402
0.4738,-4.354008761915882
0.4745,-4.344875769176962
0.4754,-4.337872339815121
0.476,-4.345862884797167
0.4767,-4.33087228845951
0.4776,-4.340792219729128
0.4782,-4.331989461485865
0.4789,-4.341440616391541
0.4797,-4.315674256684684
0.4804,-4.313498136493418
0.4811,-4.303200933323144
0.4819,-4.294655917087866
0.4826,-4.313689645024581
0.4832,-4.31368967529454
0.4841,-4.297221624942466
0.4847,-4.290961796823932
0.4854,-4.285338491754814
0.4863,-4.2880449225952155
0.4869,-4.28485277227912
0.4875,-4.265416345180963
0.4884,-4.262477476547758
0.4891,-4.267760807701759
0.4897,-4.266315160014582
0.4905,-4.266400301524087
0.4911,-4.262575758857896
0.4918,-4.2641534992840455
0.4926,-4.261324893807224
0.4933,-4.270557027940008
0.494,-4.255401025329885
0.4948,-4.24693224196136
0.4954,-4.253761409074496
0.496,-4.2405099341441606
0.4969,-4.243626549042496
0.4975,-4.242977748045387
0.4981,-4.242241647073637
0.499,-4.230235314006695
0.4996,-4.214679720127588
0.5003,-4.203289495872056
0.5011,-4.200844052787968
0.5017,-4.192264576756536
0.5024,-4.196459666051908
0.5032,-4.2042892973456105
0.5038,-4.20892524788723
0.5044,-4.197816033604909
0.5053,-4.192115293614474
0.5059,-4.187336780932135
0.5066,-4.18069153984619
0.5074,-4.17337383567968
0.508,-4.172075534878324
0.5087,-4.169149274547191
0.5096,-4.167993966970126
0.5102,-4.153455871216568
0.5108,-4.167982272291116
0.5116,-4.14703000485278
0.5123,-4.151252323371327
0.513,-4.146461580092311
0.5138,-4.152193235864043
0.5144,-4.146709169711123
0.5151,-4.139141602683978
0.5159,-4.140579509680915
0.5166,-4.13515184820605
0.5173,-4.134005554979833
0.5181,-4.127763465690496
0.5187,-4.132251568486041
0.5194,-4.126674956800446
0.5202,-4.122150665229391
0.5209,-4.130819453553212
0.5216,-4.118702912725212
0.5223,-4.100014730767633
0.5229,-4.097377077602452
0.5236,-4.101858893510929
0.5245,-4.093189762838563
0.5251,-4.088630694592425
0.5258,-4.074656915895044
0.5266,-4.074748797743165
0.5273,-4.063641636788102
0.5279,-4.062098152569245
0.5287,-4.066821160873651
0.5294,-4.066351194765478
0.53,-4.066742107288107
0.5309,-4.074157856374175
0.5315,-4.062742880303986
0.5321,-4.0592603614371825
0.5328,-4.0526915413196285
0.5336,-4.0341739138051835
0.5342,-4.0349423302160226
0.5348,-4.043383379577417
0.5357,-4.03691084461175
0.5364,-4.01960633402437
0.537,-4.020275790798241
0.5379,-4.008791035991372
0.5386,-4.013298016330872
0.5392,-4.009126805016571
0.54,-4.003220450943491
0.5407,-3.990815627257419
0.5413,-3.984126437564594
0.5422,-3.9965021791779023
0.5428,-3.995310504763033
0.5435,-3.981760187205783
0.5443,-3.978972158847178
0.5449,-3.9824331066854377
0.5455,-3.9793008052585677
0.5463,-3.97546678282578
0.5469,-3.9778891222394464
0.5476,-3.977924352414508
0.5484,-3.9773930140470846
0.5491,-3.9658654805214866
0.5498,-3.9552700400415155
0.5507,-3.9433034613908013
0.5513,-3.944696283467568
0.5522,-3.945496096348073
0.5529,-3.925807558463333
0.5535,-3.9292502696435605
0.5544,-3.9226471450886287
0.555,-3.923730788852378
0.5557,-3.917442429023378
0.5566,-3.922807941897222
0.5572,-3.918396622960856
0.5578,-3.920960987361383
0.5588,-3.8946281041824946
0.5595,-3.8935607468394124
0.5601,-3.88235859065151
0.561,-3.876663834000116
0.5616,-3.879977137729245
0.5623,-3.891861852627141
0.5632,-3.896398802103473
0.5638,-3.8940303950050392
0.5645,-3.8815638523840974
0.5654,-3.8767952040068003
0.5661,-3.8673781538898027
0.5669,-3.8647346842767973
0.5676,-3.8503042926685005
0.5685,-3.8559003133813974
0.5691,-3.8520550235809026
0.5698,-3.849284222908924
0.5706,-3.8457027077985337
0.5713,-3.844077317121421
0.5719,-3.8416566796922567
0.5728,-3.84091447637217
0.5734,-3.8194798686216807
0.574,-3.812985882685812
0.5748,-3.824670361647673
0.5755,-3.810672546045602
0.5762,-3.7937421406947855
0.5771,-3.791464034971824
0.5777,-3.7887022679450872
0.5784,-3.7853525474287295
0.5792,-3.7847659377721534
0.5798,-3.78512557917772
0.5805,-3.781025603184613
0.5813,-3.7835390770160195
0.5819,-3.759053816443217
0.5826,-3.759580816599346
0.5835,-3.7533745144519592
0.5841,-3.7701482096829224
0.5847,-3.7592910100116015
0.5856,-3.75694186395609
0.5862,-3.7617561958528682
0.5869,-3.7491777323737097
0.5877,-3.742266646883717
0.5883,-3.739168185374247
0.5889,-3.7278016948585986
0.5897,-3.7332196079365474
0.5903,-3.744462116545467
0.5909,-3.722656565990075
0.5918,-3.7192787124389532
0.5925,-3.7134289455422724
0.593,-3.6995233813502217
0.5939,-3.681672812809552
0.5946,-3.6986633693111592
0.5952,-3.6995417389394305
0.596,-3.6940774891908994
0.5967,-3.683984608907153
0.5973,-3.674922782751885
0.5982,-3.6790500259768706
0.5988,-3.677304558224634
0.5996,-3.670527568775899
0.6005,-3.6651640460095045
0.6011,-3.6729605842717383
0.6017,-3.647298897097315
0.6026,-3.6399771707973727
0.6033,-3.6326072438945296
0.6039,-3.642481485121703
0.6047,-3.629007868470616
0.6053,-3.638161999581822
0.606,-3.6276057346094603
0.6068,-3.622962248640629
0.6074,-3.6212894395039257
0.6081,-3.6183406397011737
0.6087,-3.615695063413007
0.6096,-3.610342957771323
0.6102,-3.5894478580954896
0.6109,-3.6060926418346
0.6117,-3.5905283305927647
0.6123,-3.583437204719303
0.613,-3.599390898835967
0.6138,-3.593186331245544
0.6145,-3.584034020601017
0.6151,-3.572678318424259
0.6159,-3.5751344358597343
0.6166,-3.5794720962426787
0.6173,-3.576999214780468
0.6181,-3.555723050377331
0.6187,-3.5736714366123294
0.6193,-3.5647602569654886
0.6201,-3.550611648476316
0.6208,-3.5323546959307883
0.6214,-3.536703436134914
0.6223,-3.519766332655628
0.6229,-3.507139459197578
0.6235,-3.5277413744713044
0.6244,-3.524781085319411
0.6251,-3.507772232735185
0.6257,-3.5170792343410007
0.6265,-3.5144091903704577
0.6272,-3.5006635378591078
0.6278,-3.501033734392493
0.6287,-3.4937773685308215
0.6293,-3.493653028956601
0.6299,-3.494417651957292
0.6308,-3.491331946487289
0.6314,-3.485021042116859
0.632,-3.4863034866184
0.6329,-3.4795793365628
0.6336,-3.4575656925817917
0.6342,-3.465558298859232
0.635,-3.462613927353086
0.6357,-3.451816795796841
0.6364,-3.43689897811338
0.6372,-3.4394449993642766
0.6378,-3.427968645514465
0.6385,-3.4308357787638464
0.6393,-3.4388527433338325
0.64,-3.4323238529265048
0.6406,-3.418156146144245
0.6415,-3.411031904051484
0.6422,-3.411412012955786
0.6428,-3.4056797057400097
0.6437,-3.4040186061136097
0.6443,-3.4022608139349764
0.6449,-3.3951463730081173
0.6458,-3.3915562745012586
0.6465,-3.3925640845535447
0.6471,-3.388503594577294
0.648,-3.3804401253760226
0.6489,-3.381571723375309
0.6495,-3.38522115724788
0.6501,-3.377394665431183
0.651,-3.36092095634622
0.6517,-3.3652376640471573
0.6523,-3.342067660056337
0.6531,-3.3376761376409405
0.6538,-3.349202264600219
0.6544,-3.3507530158566468
0.6553,-3.343670285074218
0.656,-3.3215375584640476
0.6566,-3.328126773184106
0.6574,-3.3265905958925934
0.6582,-3.304788703837918
0.6588,-3.3085012564733276
0.6596,-3.3008637741568343
0.6602,-3.2953807626750518
0.6609,-3.2918012407158166
0.6617,-3.2863713181390963
0.6623,-3.293241982286524
0.663,-3.283750371752742
0.6639,-3.2856727083842863
0.6646,-3.281135706752586
0.6652,-3.2745556261178628
0.666,-3.2590343502479158
0.6666,-3.2537591921114952
0.6673,-3.248582082330998
0.6681,-3.240212203960951
0.6688,-3.250601775923446
0.6694,-3.258576899467162
0.6703,-3.242408665909174
0.671,-3.2347622094549138
0.6717,-3.2235650230655395
0.6725,-3.23481763422053
0.6732,-3.222841712677898
0.6738,-3.205011410858706
0.6746,-3.1990497280375365
0.6753,-3.1902021037739487
0.6759,-3.1986380159853454
0.6768,-3.183849750756316
0.6775,-3.177597106823491
0.6781,-3.1832880057956636
0.679,-3.1858372398830426
0.6796,-3.1915972518411415
0.6803,-3.1781710456834205
0.6811,-3.1624448589818215
0.6818,-3.159957162711528
0.6824,-3.162446445950696
0.6833,-3.1508332607421075
0.6839,-3.155402763645366
0.6846,-3.14346923180414
0.6854,-3.1398466241443117
0.6861,-3.136957237708536
0.6867,-3.1287335639369545
0.6876,-3.1299765542968068
0.6882,-3.1232577546357696
0.6889,-3.124301628624657
0.6898,-3.1254798964761186
0.6904,-3.1130313526319426
0.6911,-3.117780597327954
0.692,-3.0954488953894206
0.6926,-3.091546406788499
0.6932,-3.0750084295026276
0.6941,-3.074834762475678
0.6947,-3.063654646529727
0.6954,-3.0664959949765525
0.6962,-3.0520630237723836
0.6968,-3.0617911088832237
0.6975,-3.0482509032195644
0.6984,-3.033674068702016
0.699,-3.0329973193854585
0.6996,-3.025613340674223
0.7005,-3.038378452352795
0.7011,-3.030656591258513
0.7017,-3.0264584188277652
0.7026,-3.0126713079243608
0.7032,-3.020258474519693
0.7038,-2.999793709424093
0.7046,-3.003194549940279
0.7053,-3.014591168540445
0.7059,-3.0122563796140227
0.7068,-2.9955495267661014
0.7074,-2.988133971397918
0.708,-2.9837122629451542
0.7088,-2.9833925818426685
0.7094,-2.9671140632593236
0.7101,-2.9594328037416595
0.711,-2.962521035564542
0.7116,-2.9406551231839337
0.7122,-2.946799001102228
0.7131,-2.9370954054067937
0.7137,-2.916702690437077
0.7144,-2.926954995227103
0.7152,-2.9296015628195278
0.7159,-2.923966794049086
0.7165,-2.9143015224697564
0.7173,-2.9225903301474183
0.7179,-2.913028449302665
0.7186,-2.9322580611900264
0.7194,-2.9040168351147457
0.72,-2.8954635121926415
0.7206,-2.8700331418275766
0.7215,-2.8820803483325186
0.7222,-2.8660040307005303
0.7228,-2.8650795120759653
0.7236,-2.8632903694606426
0.7242,-2.870117816897185
0.7249,-2.8566539860798628
0.7258,-2.842308816073352
0.7264,-2.853230837321192
0.7271,-2.8462970194680572
0.7279,-2.8301680658688184
0.7285,-2.8446899218642976
0.7291,-2.836364216716621
0.7299,-2.8188556981581208
0.7306,-2.8066803811811063
0.7313,-2.7976343162248796
0.7321,-2.8045531958329732
0.7326,-2.8079950226185275
0.7332,-2.8011747417279125
0.7341,-2.800679613690207
0.7348,-2.7969284120874
0.7354,-2.778990595425089
0.7363,-2.768213121565047
0.7369,-2.7630980157019174
0.7376,-2.7550369303423885
0.7384,-2.7702645701938486
0.7391,-2.760767858730631
0.7397,-2.7449735122020336
0.7405,-2.7172543111118124
0.7412,-2.7251702666180293
0.7418,-2.722284016178122
0.7426,-2.7275690691442307
0.7433,-2.7256595864796545
0.7439,-2.7060782278080175
0.7448,-2.7024208624732324
0.7455,-2.703309960286365
0.7461,-2.7071914275333313
0.747,-2.6926004410656894
0.7476,-2.687396295249968
0.7483,-2.6782197085971617
0.7491,-2.6563362631871925
0.7498,-2.6599241792815036
0.7504,-2.6582000189065518
0.7513,-2.658300826333697
0.7519,-2.650392764574722
0.7526,-2.644926958375361
0.7534,-2.6287658972005445
0.7541,-2.6402645373085853
0.7547,-2.633476636135722
0.7554,-2.6234780690528794
0.7562,-2.6263607192250404
0.7569,-2.6252490081380735
0.7575,-2.613509923643715
0.7584,-2.599306386937645
0.7591,-2.5900381065954434
0.7597,-2.5840583179052885
0.7606,-2.5748311960101233
0.7613,-2.5688142570675367
0.762,-2.562453565033426
0.7628,-2.5595537846999754
0.7633,-2.5629551755398445
0.7639,-2.5451584219255814
0.7649,-2.548971277728967
0.7655,-2.537349675997266
0.7661,-2.533595856148672
0.7668,-2.520017750047746
0.7676,-2.522986810490462
0.7683,-2.518007723454936
0.769,-2.5113399758542556
0.7698,-2.5149804512523666
0.7705,-2.501101505540273
0.7711,-2.516558886883658
0.772,-2.4979172928488644
0.7727,-2.4993732932643127
0.7733,-2.485159007623018
0.7742,-2.4744101550415643
0.7748,-2.4552747569903097
0.7754,-2.447504561210856
0.7763,-2.4541173597943633
0.7769,-2.4452790689947577
0.7776,-2.4451106847027475
0.7785,-2.449514593268855
0.7792,-2.4233875271008536
0.7798,-2.4191910973242727
0.7806,-2.385959079336569
0.7812,-2.3985647955954406
0.7819,-2.4081963971517517
0.7827,-2.39306314608778
0.7834,-2.3839923998691823
0.7841,-2.3813164985060418
0.7849,-2.3819711652917164
0.7855,-2.3697336658921735
0.7862,-2.3650161520190807
0.787,-2.3644258917815364
0.7876,-2.3641772818797904
0.7882,-2.343307141358764
0.7891,-2.340716336736996
0.7897,-2.3388896810629802
0.7903,-2.3313858265683187
0.7909,-2.3134172449863826
0.7918,-2.310710522063321
0.7924,-2.311415279190367
0.7931,-2.3011278241191846
0.7939,-2.30316259039666
0.7945,-2.291428832572546
0.7951,-2.267968572045607
0.796,-2.2679492128364878
0.7967,-2.2646550524940317
0.7975,-2.2638850858490187
0.7981,-2.252616586390978
0.7987,-2.24922426642609
0.7995,-2.2413431368692045
0.8001,-2.2114355820478977
0.8008,-2.2136035248818757
0.8017,-2.2262367278606874
0.8024,-2.2049355930203127
0.803,-2.189953130650526
0.8036,-2.1958999291752512
0.8044,-2.1838915802330803
0.8051,-2.187434824806793
0.8057,-2.1705030271394037
0.8065,-2.159783377127713
0.8072,-2.149261532740187
0.8078,-2.1384495137101993
0.8086,-2.127389513105445
0.8093,-2.117399123827262
0.81,-2.1236892612393348
0.8109,-2.128504140331291
0.8116,-2.125691753073049
0.8122,-2.0976125251963076
0.8129,-2.1026168435152
0.8137,-2.0816780674544617
0.8143,-2.0798493639709648
0.815,-2.0849090273460575
0.816,-2.077590007988011
0.8166,-2.0819708230427416
0.8173,-2.0769516391510976
0.8179,-2.0410838696253073
0.8188,-2.049264949307048
0.8194,-2.0388619888998996
0.8201,-2.0413372670274263
0.821,-2.0202588158482264
0.8216,-2.0141987093625566
0.8222,-2.0073912975903525
0.8231,-2.004249630766502
0.8238,-1.996906992315843
0.8245,-1.9758586129842222
0.8251,-1.9836412827873318
0.826,-1.9614864210276721
0.8266,-1.9599094487194257
0.8272,-1.9452790027623266
0.8278,-1.9524218982557535
0.8287,-1.9303222424997486
0.8294,-1.9122422924629312
0.8301,-1.9305364394168727
0.8309,-1.9057701916487773
0.8316,-1.9058035455337432
0.8322,-1.8918794094306612
0.8328,-1.871113388126453
0.8337,-1.8501507547402625
0.8343,-1.847059763191318
0.835,-1.825551372070283
0.8358,-1.8382265467827033
0.8364,-1.8347647524515658
0.837,-1.8195945914118106
0.8376,-1.8154176298441556
0.8385,-1.8053635010921099
0.8392,-1.7933937265658493
0.8397,-1.7790975366259225
0.8404,-1.769663504866891
0.8413,-1.771104519491903
0.8418,-1.7622033488891091
0.8424,-1.7499749061829206
0.8434,-1.7454192226560679
0.844,-1.7213572437782574
0.8447,-1.7206820283183895
0.8453,-1.707531924504913
0.8461,-1.7014911479123498
0.8467,-1.6910491787062796
0.8474,-1.6679867706475555
0.8483,-1.6751711161600369
0.849,-1.6832536773826057
0.8496,-1.6735982308974258
0.8504,-1.6568052141617748
0.851,-1.6446308277580854
0.8516,-1.6256329049616802
0.8525,-1.6239367789404078
0.8532,-1.6033283766096353
0.8538,-1.591364234248882
0.8544,-1.5919296240194107
0.8552,-1.57237917024527
0.8558,-1.555287062960467
0.8565,-1.553974739333988
0.8574,-1.54203229419263
0.858,-1.515249412789899
0.8585,-1.5208217665515527
0.8592,-1.4966797531528684
0.8601,-1.5055634103647968
0.8607,-1.500719905588948
0.8613,-1.4768063946912804
0.8622,-1.4468570181989087
0.8628,-1.4414818249634962
0.8634,-1.4126034720358476
0.8641,-1.4193073863982661
0.865,-1.4073155217007312
0.8656,-1.4016347570613732
0.8663,-1.3795852529479333
0.8671,-1.3878168078567121
0.8677,-1.37329146787555
0.8683,-1.3392931427768637
0.8689,-1.321717183079656
0.8698,-1.3295924060664532
0.8705,-1.3284709367001533
0.8712,-1.3151055551894046
0.872,-1.3067699362333087
0.8726,-1.2868495422865784
0.8732,-1.2661776965612859
0.8741,-1.2523453588429874
0.8746,-1.2363273794622245
0.8753,-1.2070758718545207
0.8762,-1.1988123883445567
0.8769,-1.1831217677233319
0.8775,-1.1691391089385874
0.8783,-1.1560419216173834
0.879,-1.142949105884508
0.8796,-1.1250721534407404
0.8805,-1.1339114365101999
0.8811,-1.1195235460344968
0.8817,-1.1062086259701047
0.8825,-1.0746257475231644
0.8831,-1.0603846546999875
0.8838,-1.0447367952573394
0.8847,-1.0309259519838072
0.8854,-1.0150392956708956
0.886,-1.0090652142673733
0.8866,-0.9830934213043001
0.8874,-0.9717762664433174
0.888,-0.9396181884224681
0.8887,-0.9225448166458676
0.8896,-0.9070897766359991
0.8902,-0.9089681670840122
0.8909,-0.8751204942303588
0.8918,-0.8695094848989839
0.8924,-0.873944431090802
0.8931,-0.8283902513467964
0.8937,-0.8114660244517928
0.8945,-0.8054762580753341
0.8952,-0.7899316016418787
0.8958,-0.7755088989843273
0.8965,-0.7693396753635113
0.8972,-0.7498600084877012
0.8978,-0.7258134150813547
0.8985,-0.6964678103196071
0.8994,-0.6994295171561582
0.9,-0.6592427919323036
0.9007,-0.6416720275311754
0.9013,-0.6237914322643903
0.9021,-0.6232659894157422
0.9027,-0.6030760374092061
0.9034,-0.5687643692226381
0.904,-0.5527071221842412
0.9048,-0.5307798736252032
0.9055,-0.5022600003135622
0.9062,-0.5073119538413415
0.9068,-0.48240387116696226
0.9076,-0.4660539306972815
0.9082,-0.45455914510776196
0.9089,-0.4351205620456078
0.9098,-0.4133868963094436
0.9105,-0.414911984121904
0.9111,-0.3809004616603424
0.9117,-0.3607001631490867
0.9125,-0.35401016309401356
0.9131,-0.3455884312421773
0.9138,-0.33061823921969946
0.9145,-0.30821945951549523
0.9154,-0.28897701896754313
0.916,-0.2721803074123521
0.9166,-0.2529253576511614
0.9175,-0.2514511842750231
0.918,-0.23833022393446868
0.9187,-0.21346251454529863
0.9193,-0.20145664353550075
0.9201,-0.22349363110083686
0.9207,-0.20417545864159337
0.9214,-0.19606126839119753
0.9223,-0.1459687313693685
0.923,-0.1479425204172351
0.9236,-0.1250198833646401
0.9242,-0.10373603467479597
0.925,-0.09939322750583202
0.9257,-0.10794151069875113
0.9264,-0.10002789427485581
0.9272,-0.07925608333155765
0.9278,-0.0696371459708871
0.9285,-0.056729963393021166
0.9291,-0.046865327361167886
0.93,-0.038148053007077465
0.9306,-0.023264944499047147
0.9312,-0.033821759067926394
0.9318,-0.03170136680297375
0.9328,-0.029000811678930205
0.9335,-0.02800372509019411
0.9341,-0.02312098415678321
0.9349,-0.01141702110130538
0.9356,-0.00992654215037092
0.9363,-0.008484533823356344
0.9371,-0.004741485230010056
0.9378,-0.011371971687822224
0.9385,-0.003518240329391631
0.9391,-0.005599733481897573
0.9399,-0.00804436410302145
0.9405,0.009784291007914447
0.9412,-0.010233789495593726
0.942,0.0025518875254242346
0.9426,0.00019492044561530975
0.9432,-0.005181375801267762
0.9438,-0.02031555651579353
0.9447,-0.00305474750813417
0.9454,-0.006202269670211535
0.9461,0.007887305386056198
0.9468,0.014532217021642424
0.9475,-0.005382192273287956
0.9482,0.008105841622796817
0.9491,-0.005823944508460244
0.9497,-0.006706166422873139
0.9503,-0.003995083313260039
0.9512,-0.004471290427680685
0.9519,0.0019848220461895494
0.9525,0.004617570019469497
0.9533,0.006828551928059312
0.9539,-0.007066099282532434
0.9546,0.0004986200651302397
0.9554,-0.009377724457042547
0.9562,-0.004393489507926063
0.9569,0.0027282869238263174
0.9577,0.004122455131682301
0.9583,-0.007280009647278263
0.959,-0.013001503346885102
0.9599,0.005292015467095013
0.9605,0.013575390387380537
0.9612,0.023046999666572532
0.9621,-0.011799542402410879
0.9627,8.084036188549248e-05
0.9633,-0.016487217155859213
0.9639,0.005035385624566402
0.9648,-0.008150841739567483
0.9654,-0.012060937705044239
0.966,-0.014607795862989548
0.9668,0.0007599630106227551
0.9676,0.011568823382564375
0.9683,0.004846902155623667
0.9691,-0.00017798509265531948
0.9697,-0.0034905674721272817
0.9704,-0.008073141188358335
0.9709,0.00778713761201999
0.9718,0.00648124406701811
0.9725,0.010170505732006063
0.9731,0.009106306142456333
0.9739,-0.00885844018202775
0.9746,0.0005143797318325483
0.9753,-0.006826406278463537
0.9762,-0.037243698696695304
0.9768,-0.016500249442795933
0.9774,-0.022465742040896686
0.978,-0.033210185822856175
0.9788,-0.013970933563797416
0.9794,-0.020389171445781784
0.98,-0.012254681052613847
0.9811,-0.00651596057674908
0.9817,-0.010373078605148578
0.9823,-0.006984269492239292
0.9831,-0.016007352494462168
0.9838,-0.014425998921346661
0.9844,-0.013856882496568801
0.9854,-0.006592107569414196
0.9861,-0.010041215326026531
0.9867,-0.0029660982200212516
0.9873,-0.004056718897569311
0.9882,-0.007336348734181541
0.9888,-0.013766726362394621
0.9895,0.012834590728704853
0.9903,-0.012792883128998511
0.991,-0.027096259417788815
0.9916,-0.016003311853840074
0.9922,-0.00045273098796982936
0.9931,-0.0077266087133907035
0.9938,-0.0033070902784544387
0.9945,-0.004109306364973975
0.9953,0.01435521779108484
0.9959,-0.014634652688116034
0.9965,0.0036522578555029384
0.9974,-0.0035355007234265656
0.998,-0.010635129719062775
0.9987,-0.0174584848375261
0.9996,0.0
