# Temperature (K),alpha_33
0.3872,-9.558005819724517
0.3884,-9.553661235061941
0.3893,-9.542083614726387
0.3902,-9.53165729686108
0.3913,-9.537155056928007
0.3922,-9.52297728472405
0.393,-9.512518134332158
0.3941,-9.49814201286961
0.395,-9.493597240388489
0.3958,-9.497101712885922
0.3968,-9.482887662530878
0.3976,-9.483310742573071
0.3983,-9.456929691122099
0.3993,-9.451209796249433
0.4001,-9.443479505553064
0.4008,-9.439129849593442
0.4018,-9.441036391856851
0.4025,-9.436956942796375
0.4032,-9.421971626378177
0.4041,-9.413278425648937
0.4047,-9.40793900072359
0.4054,-9.402632023468168
0.4063,-9.404184572171108
0.407,-9.401278634568392
0.4076,-9.388061990138667
0.4084,-9.385508853019104
0.4091,-9.378435644120184
0.4096,-9.3700648149713
0.4104,-9.373031043248133
0.411,-9.37413094271444
0.4116,-9.36001985206433
0.4124,-9.354616089723873
0.413,-9.34182337896548
0.4136,-9.332934544613522
0.4144,-9.329023064558147
0.415,-9.323503590869546
0.4155,-9.32357597066516
0.4163,-9.316656128429905
0.4169,-9.306695887743789
0.4174,-9.305082728645214
0.4182,-9.303779913272749
0.4188,-9.301467449794437
0.4194,-9.300596124987084
0.4201,-9.284190277820468
0.4206,-9.277505449998149
0.4212,-9.279196468229888
0.4219,-9.264717392870143
0.4225,-9.257794199940953
0.4231,-9.241006919586358
0.4236,-9.242719180129196
0.4243,-9.24560912619425
0.4249,-9.242902243620179
0.4255,-9.243890502116344
0.4263,-9.238896504022456
0.4268,-9.23466205442092
0.4274,-9.22928379417969
0.4281,-9.213721463736025
0.4287,-9.203529294633825
0.4293,-9.203334037460738
0.43,-9.192568295357841
0.4306,-9.201336863922261
0.4312,-9.183406435828534
0.432,-9.186101134102923
0.4325,-9.179367684135816
0.4334,-9.15997517731454
0.434,-9.160056403718144
0.4345,-9.15408539061701
0.4353,-9.160181612585689
0.4359,-9.142266812437533
0.4365,-9.130630320586718
0.4374,-9.130797448931272
0.438,-9.138589118981258
0.4386,-9.125425217342247
0.4394,-9.109543750785466
0.44,-9.107249044088647
0.4408,-9.099405715165442
0.4414,-9.094151944860236
0.442,-9.086471581996786
0.4426,-9.080490058463823
0.4435,-9.075098282689051
0.4441,-9.080977393946352
0.4447,-9.072199205442573
0.4456,-9.070610197418151
0.4463,-9.055148217916454
0.4469,-9.053997217266552
0.4478,-9.039247021798253
0.4484,-9.04751322429847
0.4491,-9.031185511992163
0.4499,-9.020356266677691
0.4506,-9.017968912819981
0.4515,-9.012279952207649
0.4521,-8.993385034081271
0.4528,-8.997970029185037
0.4535,-8.9860897529936
0.4544,-8.982269266338069
0.4552,-8.968572147709121
0.4559,-8.969757116380638
0.4568,-8.960810733910161
0.4574,-8.962690890053654
0.458,-8.945176873586224
0.459,-8.934123961981246
0.4596,-8.936972435179928
0.4603,-8.934565359934634
0.4611,-8.92740787411919
0.4618,-8.91235970695918
0.4624,-8.914391462247714
0.4633,-8.904269795838545
0.464,-8.895555963261913
0.4646,-8.89938413733379
0.4655,-8.883926395484423
0.4661,-8.874075366933504
0.4668,-8.862548583648515
0.4677,-8.857710187431834
0.4683,-8.846841275138445
0.4689,-8.83461900952733
0.4698,-8.83755907089148
0.4704,-8.828217779299028
0.4711,-8.813796232819964
0.472,-8.817053448351057
0.4726,-8.818987191491495
0.4733,-8.816887262388878
0.4741,-8.804460442219224
0.4747,-8.78852790032202
0.4754,-8.775007315625107
0.4763,-8.775575729569468
0.4769,-8.765873518389245
0.4776,-8.772614946158097
0.4783,-8.758183003438717
0.4791,-8.752420664412238
0.4797,-8.751885981874175
0.4803,-8.754486181429826
0.481,-8.741023286434189
0.4819,-8.735980102391462
0.4825,-8.721428574214261
0.4832,-8.715441204907158
0.484,-8.703730110352492
0.4847,-8.700169494629844
0.4853,-8.688655109134075
0.4862,-8.682868688302715
0.4869,-8.675343551119841
0.4876,-8.668508656841578
0.4884,-8.647715385152836
0.4891,-8.659220497728153
0.4897,-8.639416988480551
0.4906,-8.64661889094996
0.4912,-8.642950158685583
0.4919,-8.656963845464954
0.4928,-8.640973553493762
0.4934,-8.61956172107607
0.4941,-8.60634965876369
0.4949,-8.601307158481152
0.4956,-8.59685841557776
0.4962,-8.587542041086838
0.4969,-8.578218859271548
0.4975,-8.567225076500346
0.4982,-8.566809261080618
0.499,-8.561548216280713
0.4997,-8.542839287964213
0.5003,-8.537003924901473
0.5012,-8.528882464389223
0.5019,-8.522424288086093
0.5025,-8.531765248911483
0.5034,-8.5321222413376
0.504,-8.50942847772151
0.5047,-8.509588078651724
0.5056,-8.501619933769629
0.5062,-8.491155223349043
0.5069,-8.488456309792621
0.5078,-8.476406275817236
0.5084,-8.471468504822425
0.5091,-8.467046422979578
0.51,-8.456505806218615
0.5106,-8.445683703997847
0.5112,-8.440240069799575
0.5121,-8.426366430172923
0.5127,-8.417368670059968
0.5134,-8.41180680928662
0.5143,-8.409470650193551
0.5149,-8.40063752991422
0.5156,-8.391263645657794
0.5164,-8.375678229085715
0.5171,-8.372503426886684
0.5177,-8.37208658221029
0.5186,-8.363367297432948
0.5192,-8.366692253356987
0.5199,-8.357556809650251
0.5207,-8.335202029908515
0.5214,-8.33315162692588
0.522,-8.342467049681868
0.5227,-8.33588245599266
0.5235,-8.328519223586795
0.5242,-8.311491066285484
0.5248,-8.303523395650444
0.5257,-8.297829205704925
0.5263,-8.301701342073152
0.527,-8.287162237655977
0.5279,-8.282385854315201
0.5285,-8.264097198372511
0.5291,-8.254490634850185
0.5299,-8.251068569834942
0.5306,-8.24112180131866
0.5313,-8.233591434323365
0.5321,-8.222196495008806
0.5327,-8.22255467074292
0.5333,-8.214025410038563
0.5342,-8.20496364881052
0.5349,-8.194638703847808
0.5355,-8.187941031420085
0.5364,-8.183567456727474
0.537,-8.174484208866033
0.5379,-8.168644733318022
0.5385,-8.156838435114956
0.5392,-8.147183579852342
0.54,-8.139103861948517
0.5406,-8.1323454361818
0.5413,-8.126698884781032
0.5419,-8.12526330988273
0.5428,-8.121555009338948
0.5434,-8.105790550673785
0.5441,-8.101930102563617
0.5449,-8.091462052545488
0.5455,-8.077625136652614
0.5462,-8.077576907454677
0.5471,-8.063868591860913
0.5477,-8.050762806347983
0.5483,-8.05373769281827
0.5492,-8.048485941250732
0.5498,-8.044908008471367
0.5504,-8.034662252869296
0.5513,-8.024204173420788
0.5519,-8.02055617840518
0.5526,-8.014359099344997
0.5534,-8.008757687666918
0.5541,-7.997294578096103
0.5548,-7.994994447236724
0.5556,-7.985679982964079
0.5562,-7.974405855966605
0.5568,-7.957782502117222
0.5577,-7.947360707332422
0.5584,-7.936741565029731
0.5593,-7.936649567030802
0.5599,-7.933174389447597
0.5605,-7.921838527811985
0.5611,-7.919136302048184
0.562,-7.9110393332798274
0.5626,-7.9041886135368955
0.5632,-7.889317229839737
0.564,-7.891436631439987
0.5647,-7.886607978274782
0.5653,-7.881968877102189
0.5662,-7.863753432452974
0.5668,-7.846772127372166
0.5675,-7.847636249212943
0.5683,-7.8440683842348555
0.5689,-7.831316046320865
0.5695,-7.830968564722966
0.5704,-7.820057052025074
0.571,-7.817382909274617
0.5717,-7.806355387139554
0.5725,-7.793971554091076
0.5732,-7.786212053612502
0.5738,-7.770087812779785
0.5747,-7.7608842518001815
0.5753,-7.76066370513594
0.576,-7.749769205575021
0.5768,-7.750007069447886
0.5775,-7.732611015655426
0.5784,-7.72580832641648
0.579,-7.7214736001415325
0.5797,-7.720476199151239
0.5803,-7.7103819353212195
0.5811,-7.713463459067697
0.5818,-7.70298980519658
0.5824,-7.695910443364948
0.5833,-7.688205693937125
0.5839,-7.673636946358794
0.5845,-7.664807609553723
0.5854,-7.651576825539788
0.586,-7.652423091624783
0.5867,-7.635205350944744
0.5875,-7.625733735405525
0.5881,-7.6171124587318175
0.5888,-7.6087218357459285
0.5897,-7.607581868408818
0.5903,-7.597432776810525
0.5909,-7.592773907916339
0.5918,-7.575522765304502
0.5924,-7.573233425651988
0.593,-7.5621853503543655
0.5939,-7.551421680120093
0.5946,-7.537306002592324
0.5952,-7.543636299886273
0.5961,-7.535258764799007
0.5968,-7.53103580716661
0.5974,-7.5171622022608915
0.5983,-7.500503511174575
0.5989,-7.489619380761528
0.5995,-7.4863168999063205
0.6004,-7.492510336616878
0.6011,-7.466445989672415
0.6017,-7.461029598175568
0.6026,-7.4553949295018285
0.6032,-7.45416930524544
0.6039,-7.424214673546668
0.6047,-7.4298435896018376
0.6054,-7.430892583164493
0.606,-7.418758978227764
0.6068,-7.418285431847529
0.6075,-7.403669759785728
0.6084,-7.390614264030827
0.6091,-7.382542719425697
0.6097,-7.369388784055889
0.6105,-7.355645185740354
0.6112,-7.357948401350548
0.6118,-7.344958031281195
0.6127,-7.328916636419386
0.6134,-7.320600924599269
0.6142,-7.322750149779349
0.6148,-7.311783005224562
0.6155,-7.309343609089485
0.6163,-7.291241481182034
0.617,-7.295672871186252
0.6177,-7.286798090506569
0.6185,-7.271377519666
0.6191,-7.266660169299936
0.6197,-7.256452284065045
0.6206,-7.237163801308736
0.6213,-7.229339917468192
0.6219,-7.227655818783571
0.6227,-7.228371301961364
0.6234,-7.208747044332124
0.624,-7.199656495357619
0.6249,-7.190334631901603
0.6255,-7.1877968620498045
0.6262,-7.188476599453523
0.627,-7.171568606995933
0.6276,-7.161596135029413
0.6285,-7.144308186517822
0.6291,-7.140319985785499
0.6298,-7.120295013858563
0.6304,-7.118040986968616
0.6313,-7.115379980677737
0.6319,-7.111882950849914
0.6325,-7.099525648901782
0.6334,-7.0857060484499215
0.6341,-7.088027436969558
0.6347,-7.081797484466978
0.6355,-7.076416359585586
0.6362,-7.056359510015984
0.6368,-7.036350817577194
0.6377,-7.038238793047025
0.6383,-7.022640698714092
0.6389,-6.999258165741537
0.6397,-7.010652121539696
0.6404,-7.001016602739746
0.6411,-6.996852293997229
0.6418,-6.985518727136167
0.6426,-6.973765935349697
0.6432,-6.959717285485965
0.6438,-6.951087579247208
0.6447,-6.943824707542415
0.6454,-6.9423955188906845
0.646,-6.938873125615217
0.6468,-6.936808325876882
0.6474,-6.9096171076985975
0.648,-6.912517988489096
0.6489,-6.8985884660889845
0.6495,-6.878525668155422
0.6504,-6.8821843266183365
0.6511,-6.876269856117215
0.6517,-6.866572596941943
0.6523,-6.863333781116115
0.6531,-6.850543691872616
0.6538,-6.836575074703742
0.6544,-6.829063808028383
0.6553,-6.812477263521064
0.6559,-6.817050369971064
0.6566,-6.801073290798861
0.6575,-6.804970496569627
0.6581,-6.790747363739666
0.6588,-6.780006562819477
0.6596,-6.762197702255424
0.6602,-6.751110045057022
0.6608,-6.742589668804261
0.6617,-6.727362386646554
0.6624,-6.72876036970511
0.663,-6.722473354421872
0.6639,-6.710787356846453
0.6645,-6.701546006159795
0.6652,-6.682274796916314
0.666,-6.675730764361592
0.6666,-6.675459686852715
0.6673,-6.652741019946426
0.6681,-6.651049281179702
0.6688,-6.648267342140517
0.6697,-6.64552112091852
0.6703,-6.625603945912232
0.6709,-6.627354733636601
0.6716,-6.610755688382952
0.6725,-6.608033685398812
0.6731,-6.584979226943972
0.6737,-6.578589120972865
0.6746,-6.574282392603951
0.6752,-6.566551456949085
0.6759,-6.556879988258718
0.6768,-6.5372121253702495
0.6774,-6.522801406583444
0.678,-6.51966931008846
0.6789,-6.5070887261194805
0.6795,-6.494368241447969
0.6802,-6.489638348330523
0.6811,-6.480048085937806
0.6817,-6.485337879338072
0.6823,-6.4647712924297736
0.6832,-6.456694865887563
0.6838,-6.441389046049068
0.6845,-6.42608862467268
0.6853,-6.433563219816417
0.686,-6.423016577186509
0.6867,-6.4120745503878
0.6875,-6.392120089912442
0.6881,-6.393077437700949
0.6887,-6.38935920513201
0.6896,-6.377228083264598
0.6902,-6.361113381602159
0.6909,-6.34615729782611
0.6918,-6.341631383919996
0.6924,-6.3402653166380105
0.693,-6.31675781445448
0.6939,-6.327825556376084
0.6945,-6.317569724646127
0.6951,-6.299111453940235
0.696,-6.290267081734633
0.6966,-6.264429386659909
0.6972,-6.265953174741206
0.698,-6.251722292542098
0.6987,-6.236915528751371
0.6995,-6.221008921504545
0.7002,-6.22138641321548
0.7008,-6.211785138888995
0.7015,-6.206290964644303
0.7023,-6.186493251382437
0.703,-6.184275020245977
0.7036,-6.174421909412452
0.7044,-6.165565506699032
0.705,-6.164520717284674
0.7056,-6.151634493098484
0.7065,-6.150694130787755
0.7072,-6.125314150637621
0.7078,-6.120986446341448
0.7087,-6.109991920367044
0.7093,-6.089683054906317
0.7099,-6.086200330554561
0.7108,-6.075737738248591
0.7114,-6.055461650824881
0.7121,-6.0514431773153845
0.7128,-6.056187298933985
0.7135,-6.039155454035132
0.714,-6.030849827066433
0.7148,-6.008580474672939
0.7155,-5.992956273172922
0.7161,-5.997683508986242
0.717,-5.976947294403452
0.7176,-5.980453461860037
0.7182,-5.960390518581498
0.7189,-5.957531671730742
0.7198,-5.94939340381535
0.7204,-5.935981746562035
0.7211,-5.9326268837898155
0.722,-5.917845150045807
0.7226,-5.920164417946502
0.7233,-5.899588082171064
0.7239,-5.890911761576859
0.7248,-5.8767401418907
0.7255,-5.858783374901584
0.7262,-5.844932192002986
0.727,-5.848250288089055
0.7276,-5.827138080025414
0.7283,-5.815545584690959
0.7292,-5.811302800514191
0.7298,-5.798715631255305
0.7305,-5.788881918013615
0.7314,-5.775071024411446
0.732,-5.766898249750994
0.7329,-5.751587973665053
0.7336,-5.748168949599915
0.7342,-5.737696454732429
0.7348,-5.7205294733413865
0.7357,-5.704061437026191
0.7364,-5.693174023869666
0.737,-5.67947658254969
0.7378,-5.674920959624863
0.7385,-5.661832272892241
0.7391,-5.646665327981161
0.7399,-5.632850130797316
0.7406,-5.620812384361827
0.7413,-5.618970369346016
0.7421,-5.604577093793772
0.7427,-5.595658009787805
0.7435,-5.585999426041752
0.7442,-5.580801612951895
0.7449,-5.551255759901579
0.7455,-5.545738604568264
0.7463,-5.543487232778659
0.747,-5.525275356670143
0.7476,-5.522894547501515
0.7485,-5.50603860608895
0.749,-5.486785676102784
0.7497,-5.491892192014994
0.7506,-5.478832305548295
0.7513,-5.461852001112767
0.752,-5.456784033877902
0.7528,-5.43076961989442
0.7534,-5.416287114648448
0.7541,-5.399217971344029
0.7549,-5.395203690769158
0.7555,-5.3956906854145075
0.7562,-5.383310066546706
0.757,-5.374145111847199
0.7576,-5.366622691896815
0.7583,-5.359588287312576
0.7591,-5.336454557464677
0.7597,-5.3249018152295875
0.7604,-5.3067019918592635
0.7612,-5.2854279201574315
0.7618,-5.279927738685629
0.7625,-5.275330275655996
0.7633,-5.258494957837577
0.7639,-5.247757413077409
0.7645,-5.225780920307457
0.7653,-5.228963858250175
0.766,-5.21751489695761
0.7667,-5.199526147782883
0.7675,-5.1935628306413335
0.768,-5.1768280804414175
0.7686,-5.172007166195407
0.7695,-5.147921446988597
0.7702,-5.139858616154925
0.7708,-5.132760928021206
0.7716,-5.137968618620782
0.7723,-5.110458944509652
0.7729,-5.09948802476962
0.7737,-5.087887978214802
0.7744,-5.065482869227509
0.7751,-5.068851964442459
0.7759,-5.064754701657627
0.7764,-5.03520529918616
0.777,-5.030024689708405
0.7779,-5.018064914458421
0.7786,-5.0009121206382545
0.7792,-4.996795855436808
0.7801,-4.96888084609234
0.7807,-4.96596665181611
0.7814,-4.945412653735076
0.7823,-4.9450837514405706
0.7829,-4.912400582835339
0.7837,-4.894613609784997
0.7843,-4.893928821936839
0.7849,-4.872133322089553
0.7856,-4.879517165214359
0.7864,-4.854051293881469
0.7871,-4.839290939199373
0.7877,-4.823251311556106
0.7885,-4.81557603662764
0.7892,-4.801401722555262
0.7899,-4.787098953980731
0.7908,-4.77704468975336
0.7914,-4.767572154580698
0.7921,-4.745274863157725
0.7929,-4.742927213991905
0.7936,-4.7303522771441
0.7942,-4.708069895032281
0.7951,-4.695767503280685
0.7957,-4.682940343199689
0.7966,-4.666603015005229
0.7975,-4.661757934462209
0.7981,-4.641783882104058
0.7988,-4.618577510009352
0.7994,-4.600709004538174
0.8002,-4.588213993367297
0.8009,-4.579833438322709
0.8016,-4.568749965282315
0.8024,-4.542154415079082
0.803,-4.524295592626203
0.8037,-4.509219943834978
0.8047,-4.502984990965693
0.8054,-4.482663237182081
0.806,-4.482016452397382
0.8068,-4.470001126761588
0.8075,-4.45450400035989
0.8083,-4.424384244547809
0.809,-4.410986658690739
0.8096,-4.388925552562604
0.8105,-4.380396903905819
0.8112,-4.368469931974936
0.8118,-4.341742454298306
0.8126,-4.323843207378047
0.8132,-4.317738240968268
0.8139,-4.2996988919078944
0.8148,-4.290257330491208
0.8154,-4.260628600702162
0.8161,-4.245322883867047
0.817,-4.250688357807128
0.8175,-4.230333205867865
0.8182,-4.210559364707265
0.8191,-4.20722827987688
0.8197,-4.194126499232645
0.8204,-4.172362266943189
0.8213,-4.146401952816625
0.8218,-4.127142582857736
0.8225,-4.1217631600625495
0.8234,-4.084020696738364
0.824,-4.068160461451441
0.8246,-4.058359117267571
0.8255,-4.045998815846431
0.8261,-4.027369203193125
0.8267,-4.018130661009415
0.8276,-4.004927167393447
0.8283,-3.987351947100173
0.8289,-3.960583427261689
0.8297,-3.946917664473716
0.8303,-3.929392677415528
0.8309,-3.913817814472651
0.8318,-3.8918892087097205
0.8324,-3.8763437799079625
0.833,-3.8545275153624416
0.8338,-3.839745435545062
0.8344,-3.839562870018163
0.835,-3.8261803062649946
0.8358,-3.7973233856057504
0.8364,-3.774133060861594
0.8371,-3.752940788276625
0.8378,-3.754991397432981
0.8385,-3.731699921465534
0.8391,-3.7107187982977976
0.84,-3.6935984986012684
0.8407,-3.6626715902241074
0.8413,-3.6501724721884727
0.8421,-3.628468942348306
0.8427,-3.6169212239776556
0.8433,-3.590871464867483
0.8441,-3.5812651818256853
0.8447,-3.5515177983631787
0.8453,-3.5392349363816322
0.8461,-3.523113690998599
0.8467,-3.4969834843482133
0.8474,-3.482045907226393
0.8482,-3.45741907345311
0.8489,-3.4439532295633484
0.8495,-3.424140152078479
0.8503,-3.4113549059656947
0.8509,-3.3827186900531174
0.8517,-3.3645530939722974
0.8523,-3.336937801468139
0.8529,-3.3150536063171003
0.8536,-3.306353276853507
0.8544,-3.2960455766219496
0.8549,-3.2585177941217296
0.8556,-3.222474617485261
0.8564,-3.205757065662361
0.8571,-3.1846676194907175
0.8577,-3.1714128869518916
0.8585,-3.139530328418296
0.8591,-3.1213560223279373
0.8598,-3.0912599695544003
0.8606,-3.06616401579592
0.8613,-3.0392978661215437
0.8619,-3.0259465168699364
0.8628,-3.0085414418302463
0.8634,-2.9634082397296666
0.864,-2.9552207572013316
0.8649,-2.933409377262848
0.8656,-2.8979794338660554
0.8661,-2.865554011182809
0.867,-2.8477680609649596
0.8676,-2.811630980517137
0.8683,-2.8023830954563635
0.8691,-2.7713667260418617
0.8698,-2.7472098169539834
0.8704,-2.700708916756845
0.8713,-2.699067268027342
0.8719,-2.6632304655849524
0.8726,-2.6427262409632064
0.8734,-2.61845775968267
0.8741,-2.5898208530332454
0.8748,-2.54615234497696
0.8757,-2.5275945507572715
0.8766,-2.4888180364395467
0.8772,-2.458903267551314
0.8781,-2.433191511153794
0.8787,-2.4067516378545903
0.8793,-2.383725505532908
0.8801,-2.354453461416149
0.8808,-2.329682075266973
0.8814,-2.2980125588880966
0.8823,-2.271044342352809
0.8829,-2.2459724306848514
0.8835,-2.2172617612047674
0.8844,-2.1892262551310253
0.8851,-2.1430497620358295
0.8858,-2.107261289890438
0.8864,-2.0970667930472544
0.8872,-2.066080753769093
0.8878,-2.032429955647416
0.8884,-2.006083934162696
0.8893,-1.9724966976942042
0.89,-1.9247731102698964
0.8906,-1.8948188107405741
0.8914,-1.8757881369556983
0.892,-1.843717296485444
0.8927,-1.8153321120819825
0.8937,-1.763337857606011
0.8942,-1.720271403427546
0.8948,-1.6926829945945343
0.8957,-1.6669913327330406
0.8963,-1.6395031056626337
0.897,-1.6123610310694474
0.8981,-1.5721049524618849
0.8987,-1.5419159160661948
0.8993,-1.4893221581229028
0.9,-1.4520532674817375
0.9007,-1.407638329109254
0.9014,-1.383823879101186
0.902,-1.3292180014075115
0.9029,-1.2916288288135505
0.9036,-1.2622959991505667
0.9042,-1.22051863357715
0.905,-1.1816089554615203
0.9056,-1.1445203915482338
0.9062,-1.1155927997769766
0.9071,-1.0834832724426775
0.9078,-1.0452846448855553
0.9085,-1.0243568150839906
0.9093,-0.9860530474781584
0.9099,-0.9420854507294649
0.9105,-0.9013812294304628
0.9112,-0.8753003258560028
0.9121,-0.8343720622344577
0.9128,-0.7871972008609021
0.9134,-0.7533307395780326
0.914,-0.732067148402443
0.9149,-0.6909051917406046
0.9156,-0.6517948041484658
0.9162,-0.6345473841126363
0.917,-0.5881571374171699
0.9177,-0.5800705431143385
0.9183,-0.5370648579249888
0.9189,-0.5123558449855565
0.9198,-0.47880778900599097
0.9204,-0.43792983799523455
0.9211,-0.4126786705734773
0.922,-0.3763183983262053
0.9226,-0.35420117707376164
0.9233,-0.3282083817509829
0.9239,-0.3095155774375584
0.9248,-0.2756702943467033
0.9255,-0.2570640255347243
0.9261,-0.22604086785577238
0.9269,-0.21836319380625469
0.9275,-0.19749257344148674
0.9282,-0.18120095511994805
0.929,-0.14300452799226804
0.9296,-0.11816008890406238
0.9302,-0.1135129228837144
0.9308,-0.09659896228454556
0.9316,-0.07735186372836722
0.9322,-0.057783425533529
0.9329,-0.07373411062943802
0.9338,-0.05858417265127969
0.9344,-0.058245396409013495
0.9351,-0.04898337916550588
0.9359,-0.04348312738825655
0.9366,-0.01343555795497764
0.9372,-0.025714994943548675
0.9381,-0.03582642054220031
0.9387,-0.025576023937816217
0.9394,-0.016957716909161036
0.9402,0.001968349804442937
0.9409,-0.007401079879365113
0.9415,-0.013291822326316094
0.9424,0.003203413862195248
0.943,-0.013629800370814849
0.9437,-0.005864705224418287
0.9446,-0.015239907800818742
0.9452,-0.012926756197366274
0.9459,-0.03635139266377507
0.9468,-0.008969108334270004
0.9474,-0.008657557973883456
0.948,-0.00609475562104933
0.9488,0.004009164930224074
0.9496,0.0028071191300043097
0.9502,-0.011358844724625783
0.9511,-0.0024665387178615106
0.9518,-0.001337393488185512
0.9524,-0.010302236687003585
0.9533,0.0006694859680109744
0.954,-0.0002475493955529373
0.9546,0.022087392982932386
0.9554,0.01454225173942092
0.9561,0.011200190455660675
0.9567,-0.00038563328512708495
0.9576,-0.0034133356336454312
0.9583,0.00964785474307206
0.9589,-0.00013057828556384266
0.9598,0.013900050851461287
0.9604,-0.026244784213851347
0.9609,-0.02640252698818557
0.9618,-0.021090463720149444
0.9625,-0.010915507762099708
0.9631,-0.022690028665039108
0.964,-0.024734070998789548
0.9646,-0.016088497493853993
0.9652,-0.00867963058976784
0.9661,-0.014385476428657284
0.9667,-0.007507587499453905
0.9674,-0.002619377277277124
0.9683,-0.0011226041217113902
0.9689,0.004098272215323107
0.9695,-0.0017398538331150348
0.9704,0.006009686609196763
0.971,-0.009522290239139863
0.9717,-0.019326232717702396
0.9725,-0.009878448862181699
0.9731,-0.0180794938585791
0.9738,-0.019368437918345194
0.9747,-0.023317137275256528
0.9753,-0.023109050980650636
0.9759,-0.016385615932712483
0.9767,-0.004725916677550401
0.9774,-0.0031151644169185033
0.978,-0.01346907188840163
0.9789,-0.00131289842922655
0.9795,0.01505160423358376
0.9803,-0.008414959386875864
0.9809,-0.02075684312176662
0.9815,0.002129268045834465
0.9822,0.014931776346053027
0.983,0.006120902224459712
0.9837,-1.3763479614681273e-05
0.9843,0.0054845406519987705
0.9851,0.004614608895060712
0.9858,-0.011976060365441299
0.9864,-0.0023127811048553326
0.9873,-0.0091319138833299
0.9879,0.0034270588156672943
0.9885,-0.010310924412031852
0.9894,-0.022437135708074152
0.9901,-0.003915482372413237
0.9907,-0.001861898938102513
0.9915,0.008362342959387092
0.9921,0.004157975948984927
0.9928,0.0028931206649360774
0.9936,0.0016691773614283534
0.9942,-0.004119004255763059
0.9949,0.002916258108236036
0.9958,0.009051013000487274
0.9963,0.01941228983951504
0.997,0.014774421355113532
0.9979,-0.0003207870281798364
0.9985,-0.017845651643156657
0.9991,0.0
