# Temperature (K),alpha_33
0.4165,-6.476821686038761
0.417,-6.474079254900655
0.4173,-6.46983503356191
0.4177,-6.476417876075249
0.4181,-6.473526424954549
0.4185,-6.467093166936717
0.4188,-6.463924295601959
0.4193,-6.4583196397931175
0.4196,-6.455356331269048
0.42,-6.453317079851544
0.4204,-6.454462551239779
0.4208,-6.446127372585117
0.4212,-6.444606500808497
0.4216,-6.4509703894621815
0.4221,-6.447048353794475
0.4224,-6.438062581361809
0.4228,-6.4356610171108635
0.4234,-6.431870822178794
0.4238,-6.439894883365103
0.4242,-6.426333170738182
0.4248,-6.424869557069808
0.4253,-6.426020559988935
0.4257,-6.421010887946196
0.4264,-6.415887526446621
0.4268,-6.415947757053342
0.4273,-6.405132102077147
0.428,-6.415325274495608
0.4285,-6.405360319629022
0.429,-6.396862546997273
0.4297,-6.398097282887921
0.4303,-6.387419312087641
0.4308,-6.381053558970091
0.4316,-6.381366832320076
0.4322,-6.385148111288263
0.4328,-6.371610902033172
0.4336,-6.372341950865017
0.4342,-6.380515236781729
0.4348,-6.371910191009064
0.4356,-6.363830206951057
0.4362,-6.346576694625998
0.4371,-6.345489971112443
0.4377,-6.340271756594298
0.4384,-6.336108737825036
0.4393,-6.332273427871591
0.44,-6.338815488667304
0.4407,-6.330220008956502
0.4416,-6.324505953818619
0.4422,-6.318937382894838
0.4429,-6.302859188991878
0.4438,-6.295479370487012
0.4445,-6.2941006780558055
0.4452,-6.291779278860687
0.4462,-6.288470806696484
0.4469,-6.279901967733419
0.4476,-6.274533956063706
0.4485,-6.275298734952127
0.4492,-6.268592498208179
0.45,-6.258957388071828
0.4509,-6.2550811113316875
0.4516,-6.25722469517563
0.4524,-6.249805570952798
0.4533,-6.248649970655791
0.454,-6.244618076919984
0.4547,-6.244037345956976
0.4557,-6.239338486662568
0.4564,-6.235206813212539
0.4571,-6.226784095437594
0.458,-6.21319463938309
0.4588,-6.209552100424048
0.4597,-6.201497545801576
0.4604,-6.1970365747981475
0.4611,-6.178670467193655
0.4621,-6.173939355326652
0.4627,-6.181372863839517
0.4634,-6.168109972535063
0.4643,-6.16332497774583
0.465,-6.158505154662201
0.4657,-6.15440086884573
0.4666,-6.141966650515339
0.4673,-6.143140240070817
0.468,-6.136887473820114
0.4689,-6.137157805537353
0.4696,-6.128390996126537
0.4703,-6.1295505226141564
0.4712,-6.121061849749012
0.4719,-6.122477762882269
0.4726,-6.1126004325778815
0.4735,-6.100558076271742
0.4741,-6.09723678270332
0.4748,-6.09124502013157
0.4757,-6.088890070948189
0.4764,-6.0921849340870615
0.477,-6.0814552085746705
0.4779,-6.079712964300537
0.4785,-6.069560691344659
0.4792,-6.06463982874773
0.4801,-6.054430738535665
0.4807,-6.0602169319510715
0.4814,-6.056644668534119
0.4823,-6.052862354850841
0.483,-6.043238779107551
0.4836,-6.040654546895755
0.4844,-6.036160647048437
0.4851,-6.027969732106257
0.4857,-6.018150916869271
0.4864,-6.014773373652162
0.4873,-6.019169804911332
0.4879,-6.002485740889789
0.4885,-6.002342420419424
0.4894,-5.996637881712594
0.4901,-5.9886982229547705
0.4907,-5.982955942733447
0.4916,-5.97516069607418
0.4922,-5.966745713872296
0.4928,-5.960955175645914
0.4937,-5.959617767428849
0.4943,-5.9593282218245704
0.4949,-5.9618547935710815
0.4958,-5.951033584805998
0.4963,-5.94550969647149
0.4969,-5.938027811924293
0.4978,-5.939759768457165
0.4984,-5.933371106417841
0.4991,-5.9267497656273385
0.5,-5.9112987812348905
0.5006,-5.90501723462263
0.5013,-5.907254933208655
0.5021,-5.902672657211063
0.5028,-5.9025009182193
0.5035,-5.904116780422875
0.5043,-5.891776811563108
0.5049,-5.888365444553109
0.5056,-5.8857187202526156
0.5065,-5.882515139971197
0.5072,-5.871960079678534
0.5078,-5.869981624441618
0.5087,-5.857603865273557
0.5093,-5.8500648219146285
0.51,-5.850394103489986
0.5108,-5.843892858915279
0.5115,-5.839930167168173
0.5122,-5.838735845176156
0.513,-5.823113082318638
0.5137,-5.808897329171291
0.5143,-5.813456268713367
0.5152,-5.807379888828894
0.5158,-5.803435300945516
0.5164,-5.798864968510504
0.5173,-5.799110223390915
0.518,-5.784185332914298
0.5186,-5.774591169553069
0.5194,-5.769898081465396
0.5201,-5.76723632351403
0.5207,-5.764581773316515
0.5216,-5.764273532718281
0.5222,-5.759696090117309
0.5228,-5.748694621058835
0.5236,-5.745263588368886
0.5243,-5.732348367415334
0.5249,-5.728190105527954
0.5256,-5.739266470166115
0.5264,-5.728696126182001
0.5271,-5.714866910654269
0.5277,-5.716171101587925
0.5285,-5.707911794780333
0.5291,-5.708425338384874
0.5298,-5.709188000747133
0.5306,-5.70374362551215
0.5312,-5.700485849146396
0.5319,-5.690793409630267
0.5328,-5.679506867359734
0.5334,-5.674655245843759
0.534,-5.664446839326615
0.5349,-5.659727536329417
0.5355,-5.661371162624654
0.5362,-5.646235342106415
0.5371,-5.648791423438162
0.5377,-5.646003572351027
0.5383,-5.63908034717295
0.5392,-5.625896137707052
0.5398,-5.62315676379534
0.5405,-5.617585522786584
0.5413,-5.616308314418454
0.542,-5.613468514544106
0.5426,-5.59303509929433
0.5435,-5.604280041006007
0.5441,-5.602082398618101
0.5448,-5.5903456149076085
0.5456,-5.581430149137962
0.5462,-5.57880342015423
0.5469,-5.575179150483933
0.5478,-5.569518891686133
0.5484,-5.566220675103935
0.5491,-5.563580734763715
0.5498,-5.5539358378571
0.5505,-5.550734261959818
0.5512,-5.539877370642806
0.552,-5.533458559718408
0.5527,-5.516633345747284
0.5536,-5.517972592455987
0.5542,-5.507204371571923
0.5551,-5.51034653180891
0.5558,-5.500127421777119
0.5564,-5.498459259688239
0.5572,-5.490932077025665
0.5579,-5.484273246561699
0.5585,-5.484913416726627
0.5594,-5.4872587304749665
0.56,-5.480819870920101
0.5607,-5.466718719427501
0.5616,-5.459524891182475
0.5622,-5.450203004668623
0.5629,-5.443003366500609
0.5637,-5.44201709356518
0.5644,-5.428479194467219
0.565,-5.420233222853469
0.5659,-5.418400821353327
0.5665,-5.4122202281671825
0.5672,-5.412061171584998
0.5679,-5.409670283191755
0.5688,-5.4072027313704005
0.5694,-5.402540445603936
0.5701,-5.397282070589537
0.5709,-5.393047377477579
0.5716,-5.381491253029157
0.5722,-5.368237461996934
0.5731,-5.366352041538317
0.5737,-5.357612962179694
0.5744,-5.355218325027231
0.5753,-5.35386474013994
0.5759,-5.34737172732061
0.5766,-5.338366376359296
0.5774,-5.338981899840924
0.578,-5.332632077783092
0.5786,-5.3288005668140315
0.5795,-5.312876672336682
0.5801,-5.306597517190308
0.5808,-5.308446773267928
0.5817,-5.29933194419209
0.5823,-5.2995116400916515
0.5829,-5.29591483951172
0.5838,-5.288691948804715
0.5844,-5.279947938975155
0.5851,-5.276437257042389
0.586,-5.268717909897653
0.5866,-5.262547482185944
0.5872,-5.2495820770503485
0.588,-5.253726312953244
0.5887,-5.242454979412962
0.5893,-5.2373773973675135
0.5901,-5.231951656279417
0.5908,-5.216328687005081
0.5914,-5.217650345703916
0.5923,-5.213715122948106
0.5929,-5.213976450017544
0.5936,-5.200657791962172
0.5944,-5.202598908676645
0.595,-5.196414850991342
0.5956,-5.186225936741355
0.5964,-5.182036937834262
0.5971,-5.168103621727237
0.5977,-5.159473985480748
0.5986,-5.1562801139600225
0.5992,-5.157324272662727
0.5998,-5.151711942284482
0.6007,-5.1458938953173
0.6013,-5.143867154093623
0.602,-5.138315906065095
0.6028,-5.1351814067186545
0.6034,-5.128154353617013
0.6041,-5.114337847701016
0.6049,-5.11088056198405
0.6056,-5.108250837773735
0.6062,-5.103193788517082
0.607,-5.092725537417028
0.6077,-5.078093378082702
0.6083,-5.0784246236664075
0.6092,-5.072465360876961
0.6098,-5.068731941113363
0.6105,-5.056052070308429
0.6113,-5.051368319891338
0.612,-5.0470454564691245
0.6126,-5.046697073607035
0.6135,-5.043031750564232
0.6141,-5.034361807444306
0.6147,-5.026117498756548
0.6155,-5.016230202483044
0.6162,-5.024684769264603
0.6168,-5.018740768460216
0.6177,-5.008651384114184
0.6183,-4.999224232377443
0.619,-4.99077201027028
0.6198,-4.98726775369229
0.6205,-4.986042739413676
0.621,-4.980861630931706
0.6218,-4.975303843110737
0.6224,-4.966949298525787
0.6231,-4.954945060694097
0.624,-4.945301448761278
0.6246,-4.94213721055738
0.6252,-4.93287377476215
0.6261,-4.923338505951502
0.6267,-4.925730424438026
0.6274,-4.926681279062734
0.6282,-4.9217572988381875
0.6288,-4.910211093689227
0.6295,-4.908480637760995
0.6303,-4.900956920228335
0.6309,-4.89294338541368
0.6318,-4.884810190108315
0.6324,-4.877058319079914
0.633,-4.869922673048698
0.6338,-4.858767746033177
0.6345,-4.858893819279984
0.6351,-4.852728137887681
0.636,-4.839717205813056
0.6367,-4.840778592795232
0.6373,-4.841670230260885
0.6381,-4.830878127070136
0.6388,-4.829523290403696
0.6394,-4.824826677685362
0.6402,-4.815958789809802
0.6408,-4.811976405350002
0.6415,-4.807417911664533
0.6423,-4.798048097881026
0.6429,-4.792654338842279
0.6435,-4.777881584742904
0.6444,-4.768210132557503
0.645,-4.764131090210647
0.6456,-4.757742618849644
0.6465,-4.748506099077588
0.6471,-4.748468599968707
0.6478,-4.740834988756017
0.6486,-4.727749002820726
0.6492,-4.732937135730701
0.6498,-4.730199025722342
0.6507,-4.720207967991932
0.6513,-4.7092046277613555
0.652,-4.703626820713428
0.6528,-4.705707246839296
0.6534,-4.697930128395544
0.654,-4.69057606745119
0.6549,-4.67871626905389
0.6555,-4.670995747392702
0.6561,-4.66293975469339
0.6569,-4.667164854516784
0.6576,-4.666435489838488
0.6582,-4.660019768659488
0.6591,-4.645905368848265
0.6597,-4.642487071812617
0.6603,-4.628714130029305
0.6612,-4.624526305155452
0.6618,-4.617275188877802
0.6624,-4.618733005926863
0.6633,-4.609618299767305
0.6639,-4.604806475819043
0.6646,-4.604288132001887
0.6654,-4.588920029429136
0.6661,-4.57709132818438
0.6667,-4.573790927734432
0.6676,-4.563121120064128
0.6682,-4.556187680312977
0.6688,-4.547480205948105
0.6697,-4.541289801237969
0.6704,-4.541763435240828
0.671,-4.537884860279199
0.6718,-4.53072331461291
0.6725,-4.5225215184785235
0.6731,-4.521263087221712
0.6739,-4.514221907420534
0.6745,-4.499631871184015
0.6752,-4.4869803374372665
0.6761,-4.480255586231344
0.6767,-4.471950278282961
0.6774,-4.46985917048282
0.6783,-4.472518407237615
0.6789,-4.46781049716088
0.6796,-4.452401054731823
0.6805,-4.4393666703260095
0.6811,-4.435975221516724
0.6817,-4.438132534829325
0.6825,-4.419600276906216
0.6832,-4.427162132887926
0.6838,-4.421774521938367
0.6847,-4.413058628121732
0.6853,-4.406750917115119
0.686,-4.391786503391817
0.6869,-4.3895390928813
0.6875,-4.374082625066926
0.6881,-4.373664740532558
0.689,-4.358912808365211
0.6896,-4.351457992115183
0.6902,-4.35691375049759
0.6911,-4.350658274448886
0.6917,-4.340872340758072
0.6923,-4.3403399444139765
0.6932,-4.328974696501547
0.6939,-4.331220585135558
0.6946,-4.325640445243359
0.6954,-4.322565277484621
0.696,-4.301533882927199
0.6967,-4.294311208856463
0.6975,-4.289078181746902
0.6982,-4.277713826916706
0.6988,-4.265281791855038
0.6997,-4.264540563116974
0.7003,-4.262266486861542
0.701,-4.2605266555258545
0.7018,-4.252228873880309
0.7025,-4.245229572045659
0.7031,-4.240104777515967
0.7039,-4.236747900210833
0.7045,-4.227423784811432
0.7051,-4.216816751624869
0.706,-4.209117387897127
0.7066,-4.19513963350439
0.7073,-4.197102463803944
0.7081,-4.186867557733244
0.7088,-4.1874681675940195
0.7094,-4.174801984442837
0.7103,-4.1635238877394585
0.7109,-4.1537423751311415
0.7115,-4.147011624322989
0.7124,-4.1381794785526615
0.713,-4.138218864626474
0.7136,-4.132945578626526
0.7143,-4.125238367814401
0.7149,-4.123695745179166
0.7156,-4.109783491354545
0.7164,-4.098801418367973
0.717,-4.094709729443487
0.7177,-4.08235082602226
0.7185,-4.078424447599797
0.7192,-4.0713553653057275
0.7198,-4.061465629966278
0.7207,-4.061711045131894
0.7213,-4.052347130279095
0.722,-4.044509793592276
0.7228,-4.031200729386558
0.7235,-4.035555232393882
0.7241,-4.029832799451196
0.725,-4.013969370993792
0.7257,-4.018136762663282
0.7264,-4.003769294405586
0.7272,-3.983408252382514
0.7278,-3.9780767830147745
0.7285,-3.9743875292987667
0.7293,-3.9666267459060656
0.73,-3.973426189365611
0.7306,-3.9639426367468893
0.7315,-3.9527227547293364
0.7322,-3.9391504160616684
0.7328,-3.9244111027712307
0.7336,-3.919206966030867
0.7343,-3.9069550524103285
0.735,-3.8980451745328253
0.7358,-3.8955313859705996
0.7365,-3.892990296011291
0.7371,-3.880558479428778
0.738,-3.8731835007203657
0.7386,-3.868678350013262
0.7393,-3.87128771805709
0.7401,-3.8462223182148882
0.7408,-3.839759962841196
0.7413,-3.830318506968524
0.7422,-3.8295564988482695
0.7429,-3.828772342373309
0.7435,-3.8208184834101573
0.7443,-3.8131314874300664
0.7449,-3.797491031973628
0.7456,-3.7946787279298846
0.7465,-3.7863179838084307
0.7471,-3.784086903220043
0.7477,-3.7685885005133066
0.7486,-3.759333759025626
0.7492,-3.754164526320327
0.7498,-3.7436343880308343
0.7506,-3.736645251390865
0.7512,-3.736924655111153
0.7519,-3.735929631019758
0.7527,-3.715926093975284
0.7533,-3.714955432886061
0.754,-3.6920760898330727
0.7548,-3.6784188914852542
0.7554,-3.682947297754172
0.756,-3.6839621408733514
0.7569,-3.6704920123141456
0.7576,-3.662613136993432
0.7582,-3.655219660243109
0.7591,-3.64910117295463
0.7597,-3.6339963735581264
0.7604,-3.6296164192533986
0.7612,-3.615498446127262
0.7618,-3.618177462370472
0.7624,-3.608790268835687
0.7633,-3.60116564852693
0.764,-3.5945472696590137
0.7646,-3.5827200356259645
0.7655,-3.5716444398046043
0.7661,-3.5594163299504977
0.7667,-3.557858355679027
0.7676,-3.5513099487807303
0.7682,-3.5410424834962875
0.7688,-3.532886724579729
0.7697,-3.52614422699342
0.7704,-3.519969042595619
0.771,-3.50841426708757
0.7718,-3.5015404723959698
0.7725,-3.4873743083216446
0.773,-3.4799944332569908
0.7739,-3.4685799312439407
0.7745,-3.4621201180844565
0.7751,-3.4500199138717065
0.776,-3.444036644432998
0.7766,-3.4290469105781938
0.7773,-3.4296851734793066
0.7781,-3.4194546664056737
0.7788,-3.4031802009721837
0.7795,-3.3961153067026295
0.7803,-3.3865382638065604
0.7809,-3.3882898971613145
0.7815,-3.3769743353440447
0.7824,-3.375350404548172
0.7831,-3.349419085278871
0.7837,-3.3415344801265476
0.7845,-3.3384474815853515
0.7852,-3.3325158245554434
0.7859,-3.3215127709797905
0.7868,-3.313195912990281
0.7874,-3.303120912241585
0.7881,-3.293824348203014
0.7889,-3.2886260948300716
0.7895,-3.2769988537584176
0.7902,-3.2616500235746955
0.791,-3.256835966164587
0.7917,-3.247034701706241
0.7924,-3.2368444505329457
0.7932,-3.2256363676926263
0.7938,-3.2124642426057015
0.7944,-3.2061157137718013
0.7953,-3.199881515991077
0.796,-3.1993593435760452
0.7966,-3.1783433730972277
0.7975,-3.1806817113334596
0.7982,-3.1699366440798578
0.7988,-3.154929337612291
0.7996,-3.138929038161688
0.8002,-3.125026096647794
0.8009,-3.110534189508247
0.8018,-3.112990902081215
0.8024,-3.1033135693949028
0.803,-3.0938873539879026
0.8039,-3.0894387427748207
0.8046,-3.0801135731428815
0.8053,-3.063924886256803
0.8061,-3.0530089314887654
0.8067,-3.052040406936552
0.8074,-3.0389660663876334
0.8083,-3.021699619284149
0.8089,-3.0144214844868955
0.8096,-3.0066388581321704
0.8104,-3.0010430740931042
0.811,-2.982532681741162
0.8116,-2.97272551213538
0.8125,-2.958994988690314
0.8131,-2.956596532783756
0.8137,-2.95271578471732
0.8146,-2.9424420839337238
0.8153,-2.928487446255364
0.8159,-2.9080175833953312
0.8167,-2.8978037193983255
0.8173,-2.8861014450013975
0.8179,-2.8800375778289116
0.8188,-2.869840271341733
0.8195,-2.859173205669599
0.8201,-2.849160336847387
0.8209,-2.844232403673658
0.8216,-2.8359868963918906
0.8222,-2.8166904296541446
0.8231,-2.803982682367206
0.8237,-2.8035727493273903
0.8243,-2.7844982491656793
0.8252,-2.7696146901030296
0.8258,-2.774513967739953
0.8264,-2.7481975761911066
0.8272,-2.7319445892664795
0.8279,-2.7197310943606894
0.8286,-2.7114311082018965
0.8295,-2.7046249746313222
0.8301,-2.7009734006925115
0.8307,-2.6887079354633734
0.8313,-2.673438869463471
0.8321,-2.6511734804883353
0.8327,-2.6446785229006835
0.8334,-2.6368879469105835
0.8343,-2.6220740198323966
0.8349,-2.6015840971932995
0.8355,-2.5967537632066815
0.8364,-2.5844599631993255
0.837,-2.5679057311025772
0.8377,-2.5551457020750235
0.8385,-2.544914475789408
0.8392,-2.5363891659947164
0.8398,-2.519020765183839
0.8406,-2.502633784806207
0.8413,-2.497910683976528
0.842,-2.487412551855062
0.8428,-2.4775670817933566
0.8434,-2.453718249476516
0.844,-2.4436969142823983
0.8449,-2.433487001012086
0.8456,-2.40935984792986
0.8462,-2.4011630668800557
0.8471,-2.3957693066114487
0.8478,-2.372697210022409
0.8484,-2.361039558354271
0.8492,-2.352318674868876
0.8499,-2.334339505660491
0.8505,-2.3090817312884724
0.8514,-2.2886937099545577
0.852,-2.2910034924163263
0.8527,-2.2765892978621025
0.8536,-2.2622540316310946
0.8542,-2.2441308507200404
0.8548,-2.230384297015597
0.8557,-2.205786320502206
0.8563,-2.2014399834204994
0.857,-2.1838119607518607
0.8578,-2.1596780718024284
0.8584,-2.1500418356720203
0.8591,-2.1351412402907854
0.8599,-2.1241398220142713
0.8606,-2.0993152879702492
0.8612,-2.07664349148671
0.8621,-2.0626766642065313
0.8628,-2.056718592928597
0.8634,-2.0322716674159977
0.8641,-2.0021943820570094
0.8647,-1.9906716661885469
0.8654,-1.976076020954661
0.8663,-1.9563476264849378
0.867,-1.9424241677342842
0.8676,-1.915138794716949
0.8684,-1.9049363569514561
0.869,-1.892057953281281
0.8696,-1.8696651002155242
0.8705,-1.8531779882841413
0.8711,-1.840264752728995
0.8718,-1.8271480167635978
0.8726,-1.8033360688804692
0.8732,-1.7822594522854693
0.8739,-1.7730448356067043
0.8747,-1.7501264469511888
0.8754,-1.7307663787145984
0.876,-1.7233447525476144
0.8769,-1.706458313066392
0.8775,-1.6737474971444932
0.8782,-1.6568077889025261
0.879,-1.6352351965251444
0.8797,-1.6149380301116842
0.8803,-1.5940633047063635
0.8812,-1.5743959850132114
0.8818,-1.572628736698995
0.8825,-1.5455171233280325
0.8833,-1.5226418050127428
0.8841,-1.492062543543863
0.8851,-1.463609881913289
0.8857,-1.4464370941210376
0.8863,-1.4268366840309064
0.8872,-1.415164217300788
0.8879,-1.4003928010479285
0.8885,-1.3710282701907275
0.8893,-1.3488311621993354
0.89,-1.332232211789666
0.8906,-1.309124185257808
0.8914,-1.2893466708712538
0.8921,-1.2668956020441975
0.8927,-1.232909126208785
0.8936,-1.2138242911794386
0.8942,-1.1930946680527832
0.8949,-1.1680859808055288
0.8957,-1.1499068734479927
0.8964,-1.1290243265118107
0.897,-1.1001035688898
0.8979,-1.069801151634607
0.8985,-1.0489901369177197
0.8991,-1.0272255651569964
0.9,-0.9984375222335906
0.9007,-0.9701081751041798
0.9013,-0.93404997492474
0.9022,-0.9090882815142045
0.9029,-0.888896001112272
0.9035,-0.8615551094059661
0.9043,-0.8354626068614124
0.9049,-0.8172337040902278
0.9056,-0.7819132652956391
0.9065,-0.7628009253117334
0.9071,-0.7341966244169527
0.9077,-0.7144330796925047
0.9086,-0.6973639764727579
0.9093,-0.666716740268388
0.9099,-0.6349746986291649
0.9107,-0.6179866559519311
0.9113,-0.5947152045128803
0.912,-0.5790133760364355
0.9129,-0.5446689279701857
0.9135,-0.5105084043048365
0.9141,-0.4916759991683257
0.915,-0.4700716168442902
0.9156,-0.45955160157103236
0.9163,-0.4252943435336185
0.9171,-0.40653600674508183
0.9177,-0.3702792610806682
0.9184,-0.3479922381487768
0.9192,-0.3375730471519951
0.9199,-0.321125399045485
0.9205,-0.2961441504156852
0.9214,-0.27615000827618985
0.9221,-0.2556770269727906
0.9227,-0.24253245440383608
0.9236,-0.22937010275066783
0.9242,-0.2034711374264937
0.9248,-0.18274478858021936
0.9257,-0.18350194159448208
0.9263,-0.15783947812407817
0.927,-0.14380595295449083
0.9278,-0.13606333030774564
0.9284,-0.11741641115632007
0.9291,-0.09003756814579589
0.9301,-0.08498095731031441
0.9306,-0.06569631210751226
0.9312,-0.06729371390040839
0.932,-0.06712140048564663
0.9326,-0.062403733741273726
0.9333,-0.05134686185412818
0.9342,-0.04758350774221398
0.9348,-0.038089493813661335
0.9355,-0.027527422903187215
0.9364,-0.03433515115629504
0.9371,-0.029553585648546488
0.9378,-0.02374878446097739
0.9386,-0.017050297431957517
0.9393,-0.015126998452835494
0.9399,-0.014942382138027455
0.9407,-0.0013276528757835138
0.9414,-0.0028037728870451417
0.9422,-0.01369963449294076
0.9432,-0.0022923068612605846
0.9438,-0.015202717528584486
0.9444,-0.016179352318236084
0.9453,-0.017526103969775164
0.946,-0.004806120914693679
0.9466,-0.00012900801188919786
0.9475,-0.004279009682111479
0.9481,0.0014438263705933707
0.9487,0.0038510857773346174
0.9496,-0.002124750191775604
0.9502,6.123868012153366e-05
0.9509,0.0029562183285243293
0.9517,-0.0028049478817600004
0.9524,-0.0021333632731916907
0.953,-0.007480393374667216
0.9539,-0.015683388599345705
0.9545,-0.014161427622418898
0.9551,-0.010399306885918946
0.9559,-0.000864082388016385
0.9566,-0.015630255177320862
0.9573,-0.009955597985072728
0.9581,-0.008665985650203822
0.9587,-0.0015499461157837402
0.9593,-0.00486617865870187
0.9602,-0.009877260283936096
0.9608,-0.012501189080396102
0.9615,-0.007944420362616
0.9621,-0.014291964058028128
0.9629,-0.017041857568301566
0.9635,-0.014237276577251379
0.9641,-0.01551285667675728
0.965,-0.01710281948508552
0.9656,-0.0010077515242947754
0.9662,-0.009220762015079487
0.9671,-0.014032660021864984
0.9677,-0.009055724337876825
0.9683,-0.014455222203793028
0.9691,0.0003593299350832524
0.9698,0.00037600809200100116
0.9704,-0.02181519746217475
0.9712,-0.014413286133798664
0.9718,-0.015065955122103958
0.9724,-0.017851975350314575
0.9733,-0.011336842407210668
0.9739,0.0023204667329217443
0.9745,0.00023404588810294058
0.9754,-0.004157013068681437
0.976,-0.008786405102558348
0.9767,-0.007498610187994359
0.9776,-0.002896982704154283
0.9782,-0.006536792802908309
0.9788,-0.006333655572746011
0.9796,-0.00563891628368296
0.9803,-0.014873795041431492
0.9809,-0.014854872197734181
0.9817,-0.02685616658190071
0.9823,-0.02373291373430675
0.983,-0.0073373775492093785
0.9838,-0.01305671272596598
0.9845,-0.01485620873681981
0.9851,-0.005704647270828644
0.986,-0.00317333309331147
0.9866,-0.0010715846097788528
0.9872,-0.014930840137587609
0.9881,-0.004722369093727252
0.9887,-0.004202816594446546
0.9893,-0.016256410546812816
0.9902,-0.009044027102660834
0.9908,-0.005469047993226894
0.9915,-0.0046536903563314524
0.9923,-0.00709893270230566
0.9929,-0.01651736681845506
0.9935,-0.014406782276619623
0.9945,-0.015840773598096547
0.9951,-0.014585912740614049
0.9957,-0.007077271400490304
0.9966,-0.008827705352281612
0.9972,-0.012192252549926508
0.9979,-0.008834249867316402
0.9987,0.009319322605033875
0.9994,0.0
