# Temperature (K),alpha_33
0.4501,-2.3809396571525063
0.4508,-2.380505683103628
0.4514,-2.3735847380370068
0.4522,-2.3868928399561824
0.4529,-2.371115407603348
0.4536,-2.368952044249191
0.4545,-2.3685787426739076
0.4551,-2.355010011407824
0.4557,-2.358082108651068
0.4566,-2.3664171043518287
0.4573,-2.3699208967655103
0.4579,-2.372364022533649
0.4586,-2.374542278367745
0.4594,-2.387947513090854
0.4601,-2.3692568334776354
0.461,-2.3783689777010792
0.4617,-2.388106450001626
0.4624,-2.3639084976135365
0.4631,-2.355945246096539
0.4639,-2.3482690035489178
0.4646,-2.3410268310292146
0.4655,-2.33058220495705
0.4661,-2.3353985692717885
0.4668,-2.327705700019905
0.4675,-2.3345313797627405
0.4684,-2.340268093297123
0.469,-2.3219947597422674
0.4699,-2.35232999951668
0.4706,-2.33881585249096
0.4712,-2.326832320162609
0.4719,-2.3153616899111427
0.4728,-2.320739167014086
0.4734,-2.322026062624655
0.4743,-2.3391544164470908
0.475,-2.331264264374255
0.4756,-2.319151404959328
0.4763,-2.3087486398882326
0.4771,-2.299959644434594
0.4778,-2.339010861760741
0.4787,-2.33891697211968
0.4793,-2.322807365105376
0.4802,-2.315736372641304
0.4808,-2.3013042479835377
0.4815,-2.3021250126604684
0.4823,-2.3057172852536247
0.483,-2.304171910504408
0.4836,-2.2889156674905884
0.4845,-2.311665089284105
0.4852,-2.3219801428127553
0.486,-2.321226844474289
0.4867,-2.289330857581408
0.4873,-2.2718506528950684
0.4879,-2.2833286170748366
0.4886,-2.2859856896601762
0.4894,-2.267674458899851
0.49,-2.3014631026907857
0.4909,-2.2785130806642577
0.4915,-2.2740832928174086
0.4922,-2.27869553054472
0.493,-2.2917123428766573
0.4936,-2.281358461280913
0.4943,-2.2881541984709166
0.495,-2.2841128719895423
0.4957,-2.283000780876961
0.4963,-2.258612941448707
0.4972,-2.267690925189175
0.4978,-2.2738778075262367
0.4984,-2.287003679992818
0.4992,-2.274196131035591
0.4999,-2.26810765098406
0.5008,-2.2867639837207285
0.5015,-2.276620207769902
0.5023,-2.260344388358046
0.503,-2.2531519671906217
0.5036,-2.254419047969961
0.5044,-2.2533988692091427
0.505,-2.241119458200302
0.5057,-2.230981141152281
0.5066,-2.222878409647283
0.5072,-2.2174011612223126
0.5078,-2.2059341652078928
0.5087,-2.2275661237863496
0.5093,-2.234837557974796
0.51,-2.2427001675538847
0.5107,-2.2321190983410872
0.5115,-2.228312590280371
0.5122,-2.2324044211923244
0.5131,-2.2296388396315976
0.5137,-2.2262106167127733
0.5143,-2.226315844126198
0.5152,-2.2275190447638273
0.5158,-2.220855604524278
0.5165,-2.200767616638924
0.5171,-2.222960225554438
0.518,-2.236234428785309
0.5186,-2.2177247014340047
0.5193,-2.2166059740301023
0.52,-2.2098783620000084
0.5208,-2.195287592746343
0.5215,-2.211345744918628
0.5221,-2.2055984372136805
0.523,-2.203960002166877
0.5236,-2.193357073437447
0.5243,-2.1989820172239796
0.5252,-2.1855615077650654
0.5258,-2.188826199598129
0.5264,-2.203845947674253
0.5271,-2.1998169805013
0.528,-2.190096562306696
0.5286,-2.182532059555683
0.5293,-2.1701033873352102
0.5299,-2.154094100493829
0.5308,-2.154276694564196
0.5315,-2.1648354468525106
0.5321,-2.162885217427963
0.533,-2.1621877443614324
0.5336,-2.1656827800692646
0.5342,-2.1567238631048262
0.5351,-2.1540048449454865
0.5358,-2.1602223606938757
0.5364,-2.1583071345200437
0.5373,-2.17018432397467
0.538,-2.1587487266959364
0.5386,-2.128271015194745
0.5393,-2.132420674470829
0.5401,-2.143823783203711
0.5408,-2.138474891804165
0.5414,-2.1296772914860007
0.5421,-2.1396351673225453
0.5429,-2.147177721501425
0.5436,-2.136688867613376
0.5443,-2.122641915921484
0.5451,-2.124290095598525
0.5457,-2.1128998073025045
0.5465,-2.1197236294040245
0.5474,-2.104786981044267
0.5481,-2.1264554032665046
0.5487,-2.1378158785732637
0.5494,-2.1048883838722396
0.5503,-2.116298812511676
0.5509,-2.1267633965483697
0.5515,-2.131401445511621
0.5524,-2.1323386910374467
0.553,-2.125185263698949
0.5537,-2.1011613544810253
0.5546,-2.1093121022134618
0.5552,-2.1272068374521815
0.5559,-2.1219054875002605
0.5565,-2.0968497358339633
0.5573,-2.095520565249835
0.558,-2.100191794026202
0.5586,-2.113856468304917
0.5595,-2.1118257881987503
0.5602,-2.10268228477306
0.5611,-2.092227424678331
0.5617,-2.078973444705209
0.5623,-2.121207262591806
0.563,-2.1098164466028635
0.5639,-2.0969658973743464
0.5645,-2.103696277479866
0.5652,-2.09993385945646
0.5661,-2.081030351236201
0.5667,-2.1057130508172435
0.5673,-2.093593490401023
0.5681,-2.080104757183335
0.5687,-2.0735651528333037
0.5694,-2.0710607259527514
0.5703,-2.0615343145477496
0.571,-2.076072447299598
0.5716,-2.0635096652995344
0.5725,-2.0530996894320204
0.5731,-2.0368936160147335
0.5737,-2.0456144449351648
0.5746,-2.0625817121121983
0.5752,-2.0479010919488374
0.5759,-2.0564328507423717
0.5765,-2.049073347644285
0.5773,-2.0303404493940143
0.578,-2.0283675453735874
0.5788,-2.0268379637118876
0.5795,-2.048426984865401
0.58,-2.052992496356964
0.5806,-2.039533913014129
0.5815,-2.041301021757441
0.5821,-2.0374106937308163
0.5828,-2.0250250915251833
0.5836,-2.00494981698958
0.5843,-2.01551650687437
0.5849,-2.015685886561851
0.5858,-2.004307509566999
0.5864,-2.0224524151162413
0.587,-2.0353047068260643
0.5879,-2.0197365841907846
0.5885,-2.023387745021328
0.5892,-2.0227638773185284
0.5899,-2.0031465057767477
0.5907,-2.0043898619380087
0.5913,-1.9608744003103844
0.5919,-2.0055124311039876
0.5926,-1.9995702144116763
0.5934,-1.98863139070642
0.594,-1.9846805790918758
0.5946,-1.991845939861502
0.5954,-1.9657449370132518
0.5961,-1.9851540926311593
0.5967,-1.9591226503268224
0.5972,-1.973910053971185
0.598,-1.9531970551918576
0.5986,-1.9572296554589457
0.5996,-1.955597384261484
0.6002,-1.9663808623504906
0.6008,-1.9670937062474287
0.6017,-1.968143651917
0.6024,-1.9567204636209325
0.603,-1.962599962888902
0.6039,-1.9357348705169777
0.6045,-1.9449105183845141
0.6052,-1.9365650453372893
0.6058,-1.9515170678696023
0.6067,-1.9359475300704574
0.6073,-1.932081469933987
0.608,-1.9385419979960048
0.609,-1.9308292936025957
0.6096,-1.918357823524719
0.6105,-1.9202961071043312
0.6111,-1.9359838785349908
0.6118,-1.94088474706939
0.6125,-1.9371311365466752
0.6133,-1.9290155554788697
0.6139,-1.935059669082456
0.6146,-1.9081473149832817
0.6155,-1.910267655823965
0.6161,-1.9267817091189414
0.6168,-1.9342816664386504
0.6176,-1.930453338467398
0.6184,-1.9133838462034767
0.619,-1.914735584439324
0.6196,-1.901298287786613
0.6205,-1.8971712885813936
0.6211,-1.9042993181840941
0.622,-1.8948272410914235
0.6227,-1.8817120553899365
0.6235,-1.8743601425779666
0.6242,-1.8875486807204567
0.6248,-1.891332993127424
0.6255,-1.8675823716401254
0.6262,-1.8694867644076503
0.6268,-1.8756774267769423
0.6275,-1.8705844823317577
0.6284,-1.8654568601119692
0.629,-1.8407523622599484
0.6296,-1.8543174400571978
0.6305,-1.8612619649723712
0.6311,-1.8850022623275606
0.6318,-1.8965136272558603
0.6324,-1.8783765324826334
0.6332,-1.8524407061820263
0.6339,-1.8392032708210309
0.6348,-1.8342560049279406
0.6354,-1.8260076031100532
0.6361,-1.831195929311118
0.6369,-1.8277422424375445
0.6376,-1.85324529863259
0.6381,-1.8463248633752265
0.639,-1.8331740961846918
0.6397,-1.8465397269636412
0.6404,-1.8459394597669139
0.6411,-1.8397400435081472
0.6419,-1.8386407345201583
0.6426,-1.8252428584025537
0.6432,-1.824618758145089
0.6439,-1.827022398416414
0.6445,-1.7989293305199467
0.6453,-1.8088983458587542
0.6459,-1.809990850857318
0.6466,-1.8246982609604707
0.6474,-1.8032891012417984
0.6481,-1.808705027587628
0.6487,-1.8031731505206494
0.6494,-1.7963802062251126
0.6502,-1.811676680634136
0.6509,-1.8180871279014639
0.6516,-1.8034288281574575
0.6522,-1.812432228940608
0.653,-1.8203342037395736
0.6537,-1.8101145262212128
0.6543,-1.8191912455111527
0.6552,-1.8093157734465137
0.6558,-1.7878587226422802
0.6565,-1.7841963394337377
0.6574,-1.7679046849006248
0.658,-1.7839100609047023
0.6586,-1.7932266116349247
0.6595,-1.7848044739578306
0.6601,-1.7972692602348133
0.6612,-1.766033917427123
0.6619,-1.7614251143836235
0.6625,-1.787934387358053
0.6631,-1.7800342311501147
0.664,-1.7835191391544285
0.6646,-1.7646279333744417
0.6653,-1.7568478264903966
0.6661,-1.7323532807301234
0.6667,-1.7606332304691108
0.6674,-1.7589286121839436
0.6682,-1.7509987138732086
0.6689,-1.747201141809036
0.6697,-1.7238895301198731
0.6704,-1.7170764182368927
0.6711,-1.7201475900440393
0.6719,-1.7260900470028666
0.6726,-1.728403133099583
0.6732,-1.699426451960555
0.674,-1.7284016622101745
0.6747,-1.7162788693819913
0.6753,-1.7280426319227686
0.6762,-1.7239551769872605
0.6768,-1.696413822076746
0.6775,-1.704198498031488
0.6781,-1.7143559321171544
0.679,-1.6998319789227878
0.6795,-1.7120024597218304
0.6802,-1.7146196058105296
0.681,-1.699320916339854
0.6817,-1.716297538466634
0.6823,-1.723204299320951
0.6832,-1.6959079539090816
0.6839,-1.682424542039481
0.6846,-1.676436275271925
0.6852,-1.6733841517707262
0.686,-1.7026102808881731
0.6867,-1.6949072014705884
0.6873,-1.7015524799202524
0.6881,-1.6954187588699057
0.6887,-1.675995318604496
0.6893,-1.6865029534513063
0.6902,-1.6699775006826094
0.6908,-1.6451506979096138
0.6915,-1.6622998091543053
0.6922,-1.6622006348831064
0.6931,-1.6517995769934153
0.6937,-1.6508500489819333
0.6945,-1.656277405371661
0.6952,-1.666223387917821
0.6958,-1.6434601359763832
0.6965,-1.63981100621276
0.6973,-1.6263698540216716
0.6979,-1.6336755088197634
0.6986,-1.6367468920040231
0.6994,-1.645438119171967
0.7,-1.6317589957835317
0.7007,-1.6209701790294915
0.7015,-1.6339075070039328
0.7021,-1.6230234373871077
0.7028,-1.6156072320585189
0.7036,-1.6092545407912695
0.7042,-1.610771439724374
0.705,-1.609421984220841
0.7057,-1.6277134865401024
0.7064,-1.6244519107828772
0.707,-1.6162040405289453
0.7078,-1.600396091512689
0.7085,-1.6097857152555335
0.7092,-1.5830169993742906
0.71,-1.6104145914118462
0.7106,-1.5943205779585377
0.7115,-1.5896778425972222
0.7121,-1.5819081120071488
0.7127,-1.576640676761894
0.7134,-1.5804561967794442
0.7142,-1.576560401942551
0.7149,-1.562302469214636
0.7158,-1.562924950340804
0.7164,-1.5598818436196282
0.717,-1.5608775961097514
0.7176,-1.5848159125939212
0.7185,-1.556440348159672
0.7191,-1.5663214230327078
0.7197,-1.561404036723136
0.7206,-1.560392461952464
0.7213,-1.5667801317011083
0.722,-1.5393020996989506
0.7228,-1.5595649487766785
0.7234,-1.5169240255926795
0.7241,-1.5140853752445445
0.7249,-1.5256719824555667
0.7255,-1.5555979527917039
0.7261,-1.5349379716041334
0.727,-1.5175474784080052
0.7278,-1.54271418851787
0.7284,-1.5176212406873937
0.729,-1.5373913108323762
0.7299,-1.5052446235179602
0.7305,-1.5118510057022583
0.7312,-1.529369309189729
0.732,-1.521352650125678
0.7326,-1.5224560296743377
0.7332,-1.5145082237307648
0.734,-1.4957774754371904
0.7347,-1.508395871318747
0.7353,-1.504969925690169
0.7362,-1.5275664988892501
0.7368,-1.5312744131206486
0.7375,-1.4997369213543443
0.7383,-1.4913639308000661
0.739,-1.489095389512169
0.7396,-1.4770876929022556
0.7405,-1.4743217459447528
0.7411,-1.4755355475896366
0.7418,-1.472892302079341
0.7427,-1.4654067923064318
0.7434,-1.4558370453559064
0.744,-1.4416579434580434
0.7447,-1.4401723380431157
0.7455,-1.4394509705158605
0.7462,-1.4643284259145268
0.747,-1.4535531262338033
0.7477,-1.462748068275591
0.7483,-1.458948833141033
0.7492,-1.4658279023800134
0.7498,-1.4506404178965333
0.7505,-1.4319486886254182
0.7511,-1.415972566264351
0.7519,-1.4384544797127
0.7526,-1.4185552518009708
0.7533,-1.4175771847062606
0.7542,-1.4163893569872812
0.7548,-1.3990769674801342
0.7555,-1.3916491441383592
0.7563,-1.4028770647298607
0.7569,-1.4087384945186692
0.7576,-1.4004891249816112
0.7584,-1.4112367501289143
0.7591,-1.4035634516656295
0.7597,-1.4180316016513217
0.7606,-1.4045285998380095
0.7612,-1.4084803453978871
0.7619,-1.395041238310899
0.7628,-1.4047034324486702
0.7635,-1.415866964240326
0.7641,-1.414806442299117
0.7649,-1.3971611953203293
0.7656,-1.3956767760726656
0.7663,-1.3805742469104736
0.7672,-1.359907732283208
0.7678,-1.3839706769816296
0.7685,-1.3818949176606203
0.7691,-1.381258768363164
0.77,-1.3730889422709964
0.7707,-1.3629388017949928
0.7715,-1.3602290966667745
0.7721,-1.3638796053995215
0.7727,-1.3608831897668274
0.7734,-1.3455079393341443
0.7742,-1.349383067523771
0.7749,-1.3491523300069197
0.7755,-1.3588957129586419
0.7762,-1.3342422122945017
0.7771,-1.3412386168112214
0.7777,-1.3443926337475318
0.7784,-1.3474363288329556
0.7793,-1.3497932521211382
0.7799,-1.3281306646291746
0.7804,-1.3149949583727505
0.7813,-1.335957220033336
0.7819,-1.3263800712484048
0.7827,-1.3219456301330936
0.7834,-1.3120196491952782
0.784,-1.3058819835300746
0.7849,-1.3214839383221104
0.7854,-1.3216866518214232
0.786,-1.3089655137413132
0.7866,-1.2783387824732095
0.7876,-1.2767858258430635
0.7883,-1.278730800771637
0.7889,-1.2529603980216457
0.7896,-1.2623309998473573
0.7904,-1.2624981287688506
0.791,-1.2645529665507809
0.7917,-1.2706990118314643
0.7925,-1.2713357190218098
0.7931,-1.254656781121625
0.7937,-1.257230273561131
0.7945,-1.2731470573149686
0.7952,-1.2612190589771863
0.7959,-1.264620228398858
0.7966,-1.245859529377686
0.7974,-1.2264556797541957
0.798,-1.2103054383844842
0.7988,-1.214327418595584
0.7994,-1.2056246759957006
0.8,-1.1904078012224666
0.8009,-1.200424338597312
0.8015,-1.1835945208145304
0.8022,-1.1918187073493165
0.8031,-1.1998527158397714
0.8036,-1.1731981026557108
0.8042,-1.2002334364934697
0.8049,-1.189371394218309
0.8058,-1.1802228176029566
0.8065,-1.1692420276560327
0.8071,-1.1625719137131831
0.8079,-1.166780520059028
0.8085,-1.1743283712815291
0.8091,-1.1841734038201466
0.81,-1.1917938174437523
0.8107,-1.1732142564387686
0.8113,-1.175747672601009
0.8122,-1.17022662801741
0.8129,-1.1476799484956608
0.8135,-1.1240905801605656
0.8141,-1.1492380665757338
0.8149,-1.1261397656802004
0.8155,-1.1154216070992717
0.8163,-1.1019827926469468
0.8169,-1.101546775047339
0.8175,-1.1178569409262522
0.8181,-1.0960805967098892
0.819,-1.0826918424265344
0.8196,-1.0915042036599125
0.8203,-1.0996075768873617
0.8212,-1.082602304293431
0.8219,-1.072143876685434
0.8228,-1.0688734773393698
0.8235,-1.057541251493376
0.8241,-1.0694951997177355
0.8248,-1.0898930316928102
0.8256,-1.0947989858884029
0.8262,-1.077337098676388
0.8269,-1.058908502427041
0.8277,-1.0667127996129864
0.8284,-1.0671895142967465
0.829,-1.0610836921456546
0.8299,-1.0456654415900886
0.8305,-1.016361900175859
0.8312,-1.0086553763120634
0.8318,-1.0432130343708579
0.8327,-1.0470034595923607
0.8333,-1.028128422501041
0.8342,-1.0047921508767388
0.8348,-0.9951664035018446
0.8354,-0.9916366379720287
0.8361,-0.9893707957504319
0.837,-0.992250299073298
0.8377,-0.9869892749474651
0.8383,-0.9577422045630613
0.8391,-0.9755986877170599
0.8398,-0.9572497851184103
0.8404,-0.9841699211394044
0.8413,-0.9660972394612592
0.8419,-0.9501615098994556
0.8426,-0.9282211035499479
0.8432,-0.9488101754859777
0.844,-0.9416261588061907
0.8447,-0.9350211807580742
0.8453,-0.9233505343764321
0.8462,-0.9181552955332322
0.8468,-0.9017501471623177
0.8475,-0.9120349932618055
0.8483,-0.8970773276665369
0.8489,-0.897521185693531
0.8495,-0.8741657768531716
0.8504,-0.8515424694083968
0.851,-0.8806021869460139
0.8517,-0.8921853709974172
0.8525,-0.8832800521304733
0.8531,-0.8888201941869767
0.8537,-0.900154275053783
0.8543,-0.8895299977876974
0.8552,-0.8483661210284232
0.8558,-0.8759965256207671
0.8567,-0.8553913453833815
0.8573,-0.8667451043747825
0.858,-0.8619655809960669
0.8589,-0.8445655064665978
0.8595,-0.8326106610980446
0.8601,-0.8407452580737207
0.8607,-0.8089141064490839
0.8615,-0.7947375459735433
0.8622,-0.7772076425559327
0.8628,-0.7667194330404499
0.8637,-0.7606552402447306
0.8643,-0.7532138213325332
0.865,-0.7687251883738284
0.8658,-0.7898609547409521
0.8665,-0.7815779213018068
0.8671,-0.7536305391102047
0.8679,-0.7446280941729064
0.8686,-0.7420316291895936
0.8693,-0.7598179569545316
0.87,-0.7417128344245434
0.8708,-0.732377707670814
0.8714,-0.7232256940505479
0.8721,-0.6942205505938297
0.8729,-0.6866415180754757
0.8736,-0.725446543647891
0.8742,-0.6740227015783482
0.875,-0.6675688891001705
0.8757,-0.645347846387839
0.8763,-0.6608293425630869
0.8769,-0.649566311390128
0.8778,-0.6559523460104728
0.8784,-0.6533418939913851
0.8793,-0.647001283695932
0.88,-0.636698635976007
0.8806,-0.6346038474674813
0.8813,-0.6195241871499313
0.8821,-0.6054074103445721
0.8827,-0.5741664115870542
0.8834,-0.5744269634372188
0.8842,-0.565877450005523
0.8849,-0.5561554851589143
0.8857,-0.5289296080686405
0.8864,-0.491301619555351
0.8871,-0.5020329887838777
0.8877,-0.5064752861260864
0.8885,-0.5308189551652802
0.8891,-0.5096410142581114
0.89,-0.4812835818564807
0.8906,-0.4852706630276238
0.8913,-0.49151525275701147
0.8919,-0.47909953282279005
0.8927,-0.4513401680597724
0.8934,-0.466102627194946
0.894,-0.4526854886721843
0.8948,-0.44401609711064083
0.8955,-0.4111546501223593
0.896,-0.4012709399526635
0.8969,-0.4224248833353421
0.8976,-0.41967040738225236
0.8983,-0.42072623953823296
0.8991,-0.3909922161351105
0.8997,-0.3982633362317358
0.9004,-0.3849234599182303
0.9012,-0.3688265010279359
0.9019,-0.382584932092346
0.9025,-0.3260054410803406
0.9035,-0.3352632505950943
0.9041,-0.3140846140628675
0.9047,-0.3269605130326738
0.9053,-0.3118212023205196
0.9063,-0.3060631215982035
0.9068,-0.3187620584372084
0.9077,-0.2907632543608152
0.9084,-0.2577645403388935
0.9091,-0.24646218787071916
0.9097,-0.25754246916302037
0.9105,-0.29676791147826975
0.9112,-0.28065799012700055
0.9119,-0.25816035132713466
0.9126,-0.21879692923257466
0.9133,-0.22324055818698696
0.9142,-0.22137936140532588
0.9148,-0.21252120616189174
0.9154,-0.196805664142925
0.9163,-0.1630126033949999
0.917,-0.14861731473301631
0.9177,-0.12279390809070634
0.9184,-0.11225957327335223
0.9193,-0.13092550728357466
0.9199,-0.12392393146399883
0.9204,-0.11539310386584489
0.9213,-0.09012894510132696
0.922,-0.08423013978669402
0.9226,-0.08537412106530695
0.9236,-0.07524891299564729
0.9242,-0.05980663149352594
0.9248,-0.03809925337726838
0.9256,-0.036984716031838616
0.9263,-0.050038325841285314
0.9271,-0.019502183980442567
0.9278,-0.018600939542107398
0.9284,0.00010019655276494177
0.9292,-0.0034328968274195404
0.9299,-0.015069978924636018
0.9306,-0.012683965563802246
0.9314,-0.006256836496476126
0.932,-0.026523612260000107
0.9327,-0.02026143502866873
0.9336,-0.0123147194607931
0.9342,-0.017938754167520443
0.9348,-0.012604800664174576
0.9357,-0.02347328430061424
0.9364,-0.012551866086507601
0.937,-0.022780870169544443
0.9378,0.0046717992234661665
0.9384,0.007890429840529123
0.9391,0.012271189840312502
0.9398,0.026383313523055563
0.9406,0.010423746569067305
0.9413,0.010323773992833907
0.9421,0.00824161232245757
0.9428,0.017630232683860214
0.9434,0.009937410219414744
0.944,0.022342885998774875
0.945,0.02709935134772934
0.9456,0.02951280065188655
0.9465,-0.00294839756776355
0.9471,0.02290505466577386
0.9477,0.022026431422499826
0.9485,-0.0035388706194545705
0.9491,0.018095622932861488
0.9497,0.024002070446069723
0.9503,0.010297559223307218
0.9512,0.01711646866381855
0.9519,0.01935970475683746
0.9525,0.030645312863065044
0.9534,0.018856618990582774
0.9541,0.0028491467014717387
0.9546,0.011534943349285953
0.9555,-0.008423319410916008
0.956,-0.004982800293440448
0.9569,-0.003718484087407603
0.9576,0.014872369278812414
0.9584,0.021333620238525697
0.9592,0.01876576034707611
0.9599,0.005134880899007044
0.9604,-0.010995072314162968
0.961,0.005793611121497122
0.9617,-0.020702145959511142
0.9624,-0.007422308752566664
0.9633,-0.0015139946344113753
0.9639,-0.003332545417244148
0.9646,0.018232089999720813
0.9654,-0.020811934414989963
0.966,-0.021240822515792956
0.9666,-0.021015628965372457
0.9675,-0.04370281908969531
0.9681,-0.01319611393235931
0.9687,-0.01922957208153875
0.9695,0.002022970197511853
0.9702,-0.008842700838055606
0.9708,-0.0169122885331916
0.9717,-0.03240819440297926
0.9722,-0.015097706715881287
0.9729,-0.03128950783205653
0.9738,-0.026942947982075083
0.9744,-0.0025950019375606814
0.975,-0.002931637125616504
0.9758,-0.006358676116416717
0.9765,0.005982260688302432
0.9771,0.0022812475178248803
0.9776,-0.011180865121286132
0.9785,0.014493347603320217
0.9792,0.010638343407151751
0.9801,0.0025323236444556585
0.9807,0.002285183499108001
0.9813,0.01246286940166641
0.9821,-0.012321388029569391
0.9827,-0.03110713322214309
0.9833,-0.0029664935736448683
0.984,-0.001958796229867943
0.9849,0.005849309991852181
0.9856,0.021621984588129806
0.9864,0.011930140774971676
0.987,0.01093438137931102
0.9877,0.008620292008572505
0.9883,0.013391373491295155
0.9891,0.02033450923989477
0.9898,-0.007126336563160862
0.9904,0.029500390610813554
0.9913,-0.005352218894490335
0.9919,0.016584087880275433
0.9926,0.013071101689053677
0.9934,0.014403378530992939
0.994,0.030523319059145848
0.9947,0.028783124225341794
0.9954,0.001311708238748821
0.9962,-0.021044984888096252
0.9969,0.02378230475706644
0.9977,0.01631476501191642
0.9983,0.034667300090539754
0.9989,0.012161527722298615
0.9997,0.0
