# T (K), dc/c (x 1e-5)
1.699899999999999967e+00,9.291635266833307982e-01
1.699600000000000000e+00,3.240524080611647539e-01
1.699000000000000066e+00,6.895196786663605470e-01
1.698700000000000099e+00,1.051194026576752982e+00
1.698399999999999910e+00,5.912926800484725742e-01
1.697699999999999987e+00,2.638892108603688724e-01
1.697500000000000009e+00,3.340294813621111913e-01
1.697100000000000053e+00,9.529693257168559972e-01
1.696299999999999919e+00,1.348844025810457925e+00
1.695999999999999952e+00,1.642120366696304012e+00
1.695200000000000040e+00,1.308395116565459038e+00
1.694800000000000084e+00,1.145021507618828371e+00
1.694199999999999928e+00,1.387635981408945396e+00
1.693899999999999961e+00,3.428550497226994787e-01
1.693300000000000027e+00,2.849335441477626740e-01
1.692900000000000071e+00,6.250639035091949403e-01
1.692600000000000104e+00,5.010899691038853687e-01
1.691999999999999948e+00,8.750852241916872165e-01
1.691699999999999982e+00,5.950656802433413883e-01
1.691300000000000026e+00,3.418004939549027510e-01
1.690600000000000103e+00,9.458628518570038057e-01
1.689899999999999958e+00,6.850458558968659517e-01
1.689599999999999991e+00,7.706037550963760197e-01
1.689300000000000024e+00,6.089277089529193665e-01
1.688700000000000090e+00,8.180869906965464455e-01
1.688499999999999890e+00,6.122082314331465103e-01
1.688199999999999923e+00,9.892086497022278824e-01
1.687699999999999978e+00,1.066801437454986345e+00
1.687000000000000055e+00,4.599157879212403821e-01
1.686700000000000088e+00,9.725722612409070100e-01
1.686299999999999910e+00,1.123398678774898629e+00
1.685699999999999976e+00,3.435481891756950179e-01
1.685300000000000020e+00,4.736280181202867645e-01
1.684900000000000064e+00,4.967308239971993666e-01
1.684399999999999897e+00,1.936400852164087139e-01
1.684099999999999930e+00,6.108286763171697498e-01
1.683799999999999963e+00,7.312046558727562928e-01
1.683100000000000041e+00,6.999138974065917118e-01
1.682800000000000074e+00,7.249929525909338812e-01
1.682500000000000107e+00,8.442131112419530847e-01
1.681799999999999962e+00,7.900955490748075016e-01
1.681400000000000006e+00,7.974803374868801864e-01
1.680800000000000072e+00,1.209203670804502861e+00
1.680399999999999894e+00,1.369316150987617053e+00
1.679999999999999938e+00,9.655198605399394340e-01
1.679400000000000004e+00,5.774669396516572961e-01
1.679100000000000037e+00,4.400419443735710257e-01
1.678800000000000070e+00,2.326204949843965752e-01
1.678199999999999914e+00,7.604505600357185091e-02
1.677899999999999947e+00,7.901189701963167167e-01
1.677599999999999980e+00,4.670965464029057657e-01
1.677200000000000024e+00,4.696774749048983066e-01
1.676500000000000101e+00,-7.225207483275812581e-02
1.676099999999999923e+00,5.650467665952677576e-01
1.675699999999999967e+00,3.235741245471556726e-01
1.675000000000000044e+00,2.370403515567116870e-01
1.674700000000000077e+00,-1.219130101581637760e-01
1.674099999999999921e+00,5.935918210905194448e-02
1.673799999999999955e+00,1.793411505846692622e-01
1.673399999999999999e+00,8.280986959253739954e-01
1.672800000000000065e+00,6.196634934988245469e-01
1.672500000000000098e+00,7.621973891502789034e-01
1.672099999999999920e+00,6.301691274509645391e-01
1.671599999999999975e+00,3.702161030606342940e-01
1.671300000000000008e+00,7.587008482593838865e-01
1.670700000000000074e+00,1.045573758241564288e+00
1.670400000000000107e+00,9.788246521964891755e-01
1.669999999999999929e+00,1.159514444201833694e+00
1.669300000000000006e+00,9.032267459690643818e-01
1.669000000000000039e+00,4.247572788377684261e-01
1.668400000000000105e+00,1.282885653037038609e-01
1.667999999999999927e+00,1.013942109907113309e+00
1.667300000000000004e+00,1.112931638179090577e+00
1.667000000000000037e+00,1.219589336640949595e+00
1.666600000000000081e+00,7.839006711527103377e-01
1.666299999999999892e+00,4.920758217960042868e-01
1.665499999999999980e+00,5.761137528563151644e-01
1.665200000000000014e+00,2.290141501117524958e-01
1.664900000000000047e+00,4.501460678499758505e-01
1.664199999999999902e+00,1.500945536855174955e-01
1.663899999999999935e+00,1.577987679976869395e-03
1.663599999999999968e+00,1.223828607439456095e-01
1.663000000000000034e+00,2.117759765251844839e-01
1.662700000000000067e+00,-8.787357583845030462e-02
1.662500000000000089e+00,-2.701276877235033735e-01
1.661799999999999944e+00,-2.395589873165158146e-01
1.661499999999999977e+00,2.485558119968197532e-01
1.661200000000000010e+00,3.546924664665687121e-01
1.660600000000000076e+00,4.050157650271543619e-01
1.660199999999999898e+00,8.050374390158529514e-02
1.659899999999999931e+00,5.252543428794446134e-01
1.659299999999999997e+00,6.053511328532255042e-01
1.659000000000000030e+00,1.314986537146334844e-01
1.658300000000000107e+00,-1.320454088171111318e-01
1.657899999999999929e+00,4.530015580006020448e-01
1.657499999999999973e+00,8.823770154712390346e-01
1.657200000000000006e+00,1.253046548893794077e+00
1.656500000000000083e+00,2.602744478452830024e-02
1.656099999999999905e+00,5.341562904465514405e-01
1.655699999999999950e+00,3.233959260169183003e-01
1.655100000000000016e+00,2.998137138118719403e-01
1.654900000000000038e+00,8.006407705633648841e-02
1.654700000000000060e+00,1.143285340155040380e-01
1.654099999999999904e+00,8.849528209862143890e-02
1.653799999999999937e+00,3.021392660469430225e-01
1.653200000000000003e+00,1.138944648847867169e+00
1.652600000000000069e+00,6.646631441183104005e-01
1.652199999999999891e+00,-3.164999025867185067e-01
1.651899999999999924e+00,-5.696226927772926607e-03
1.651299999999999990e+00,2.696546274443163416e-01
1.650900000000000034e+00,6.523613803317667159e-01
1.650600000000000067e+00,5.603858617026293842e-01
1.649999999999999911e+00,4.903516966990161818e-01
1.649699999999999944e+00,1.640192753919397783e-01
1.649100000000000010e+00,4.778943468687277263e-01
1.648700000000000054e+00,2.294593960256319787e-01
1.648400000000000087e+00,-2.403941386905275035e-01
1.647599999999999953e+00,5.468263031410246500e-01
1.647299999999999986e+00,-5.471774730328449188e-02
1.646900000000000031e+00,5.078376134910050910e-02
1.646300000000000097e+00,1.112715854959239054e-01
1.645999999999999908e+00,5.710637390300612459e-01
1.645699999999999941e+00,-1.788088910438436763e-01
1.645000000000000018e+00,2.833856063631703393e-01
1.644700000000000051e+00,3.639936672663202644e-01
1.644400000000000084e+00,6.808700345433196244e-01
1.643799999999999928e+00,7.368946934651569025e-01
1.643399999999999972e+00,-1.150901666933934475e-01
1.643100000000000005e+00,4.565726607510915969e-01
1.642600000000000060e+00,4.849485094108457739e-01
1.642099999999999893e+00,4.438504423945159871e-01
1.641799999999999926e+00,4.224922021458469290e-01
1.641199999999999992e+00,3.404000934365686293e-01
1.640800000000000036e+00,5.654640094935724504e-01
1.640600000000000058e+00,7.266074748667888938e-02
1.639999999999999902e+00,1.306690041129668356e-01
1.639399999999999968e+00,3.802130466937833075e-01
1.639100000000000001e+00,2.925508822793770891e-01
1.638500000000000068e+00,-1.001270793382115498e-02
1.638099999999999890e+00,-3.049283275746803579e-01
1.637699999999999934e+00,1.768474826303791936e-01
1.637100000000000000e+00,-4.546045385627351387e-01
1.636800000000000033e+00,-4.538451572933671629e-01
1.635999999999999899e+00,-1.759191220621417195e-01
