# T (K), dc/c (x 1e-5)
1.699699999999999989e+00,-1.361253419001357656e+00
1.699300000000000033e+00,-1.471612787045401660e+00
1.698800000000000088e+00,-1.505952039913757590e+00
1.698499999999999899e+00,-1.642111951140941883e+00
1.697799999999999976e+00,-1.590757235691523608e+00
1.697500000000000009e+00,-1.551001592791784178e+00
1.697200000000000042e+00,-1.411718951077368889e+00
1.696900000000000075e+00,-1.496622541209517765e+00
1.696199999999999930e+00,-1.606263857575011222e+00
1.695899999999999963e+00,-1.878779522650510403e+00
1.695599999999999996e+00,-1.949253474381219764e+00
1.694900000000000073e+00,-1.955587748776396850e+00
1.694600000000000106e+00,-1.841641356513413985e+00
1.693899999999999961e+00,-1.927730508786713148e+00
1.693500000000000005e+00,-1.937155281991568279e+00
1.692800000000000082e+00,-2.117625653064170166e+00
1.692499999999999893e+00,-2.273803149219350228e+00
1.691799999999999971e+00,-2.266816643410364485e+00
1.691500000000000004e+00,-1.994179414148249174e+00
1.691200000000000037e+00,-1.663813398696863732e+00
1.690499999999999892e+00,-1.355814890400125483e+00
1.690199999999999925e+00,-1.170448765437336114e+00
1.689899999999999958e+00,-9.566835822359155417e-01
1.689300000000000024e+00,-9.888559492762447611e-01
1.689000000000000057e+00,-1.044534205054906684e+00
1.688600000000000101e+00,-1.016727727587134922e+00
1.688099999999999934e+00,-9.616919734243764006e-01
1.687699999999999978e+00,-1.035048833198902507e+00
1.687100000000000044e+00,-9.455165452006488724e-01
1.686800000000000077e+00,-9.959902883376754446e-01
1.686399999999999899e+00,-1.164812971917988271e+00
1.685899999999999954e+00,-1.351123047686770384e+00
1.685499999999999998e+00,-1.256801484680481584e+00
1.685200000000000031e+00,-1.300901888148364050e+00
1.684500000000000108e+00,-1.360029163928466733e+00
1.684199999999999919e+00,-1.292469300748378513e+00
1.683799999999999963e+00,-1.242644819199490547e+00
1.683000000000000052e+00,-1.362609774389726747e+00
1.682700000000000085e+00,-1.429877662921207104e+00
1.681999999999999940e+00,-1.372974355575012906e+00
1.681799999999999962e+00,-1.232474539328530572e+00
1.681499999999999995e+00,-9.896467600001290776e-01
1.680900000000000061e+00,-9.780728904813622560e-01
1.680600000000000094e+00,-9.241788518418377896e-01
1.680299999999999905e+00,-9.085510451788298969e-01
1.679599999999999982e+00,-1.103397769132378414e+00
1.679200000000000026e+00,-1.303047147512437887e+00
1.678500000000000103e+00,-1.465417075186565388e+00
1.678199999999999914e+00,-1.580663697990820848e+00
1.677799999999999958e+00,-1.610934029308060733e+00
1.677400000000000002e+00,-1.631195601448243826e+00
1.676700000000000079e+00,-1.679633211944479232e+00
1.676399999999999890e+00,-1.735894454217671967e+00
1.676099999999999923e+00,-1.739623520978245796e+00
1.675499999999999989e+00,-1.846283992701682086e+00
1.675200000000000022e+00,-1.767010311546010515e+00
1.674500000000000099e+00,-1.716329527854543846e+00
1.674099999999999921e+00,-1.645129721032367875e+00
1.673799999999999955e+00,-1.653788349080011155e+00
1.673100000000000032e+00,-1.671957369843990238e+00
1.672800000000000065e+00,-1.767751635209924066e+00
1.672199999999999909e+00,-1.751848986930107266e+00
1.671799999999999953e+00,-1.749906959814875984e+00
1.671599999999999975e+00,-1.775690783325754696e+00
1.670900000000000052e+00,-1.701014221994895381e+00
1.670700000000000074e+00,-1.720757040788480241e+00
1.670400000000000107e+00,-1.678981865704913368e+00
1.669599999999999973e+00,-1.617571163117295541e+00
1.669300000000000006e+00,-1.604596743567388240e+00
1.669000000000000039e+00,-1.594901740945564361e+00
1.668299999999999894e+00,-1.438245147588612660e+00
1.667899999999999938e+00,-1.444551753141190442e+00
1.667200000000000015e+00,-1.445466671375905676e+00
1.666900000000000048e+00,-1.287423530137131511e+00
1.666600000000000081e+00,-1.250493278115404117e+00
1.665999999999999925e+00,-1.302907509352704940e+00
1.665699999999999958e+00,-1.322823285872451571e+00
1.665399999999999991e+00,-1.389910531519565673e+00
1.664800000000000058e+00,-1.493875374135138268e+00
1.664400000000000102e+00,-1.532156241777146821e+00
1.664099999999999913e+00,-1.606815047996978940e+00
1.663399999999999990e+00,-1.776543450552961589e+00
1.663100000000000023e+00,-1.757548389264215638e+00
1.662800000000000056e+00,-1.674401700229102730e+00
1.662199999999999900e+00,-1.643819089776204834e+00
1.661899999999999933e+00,-1.618384713326856295e+00
1.661599999999999966e+00,-1.526704467966766066e+00
1.660900000000000043e+00,-1.587777526149900087e+00
1.660600000000000076e+00,-1.844197893257730536e+00
1.660199999999999898e+00,-1.924213111130120168e+00
1.659599999999999964e+00,-1.843957187504206896e+00
1.659200000000000008e+00,-1.735985605782926378e+00
1.658900000000000041e+00,-1.618605681777060656e+00
1.658199999999999896e+00,-1.380759821422751443e+00
1.657899999999999929e+00,-1.246293260302039352e+00
1.657599999999999962e+00,-1.172221868323969352e+00
1.656800000000000050e+00,-1.097055254721569728e+00
1.656600000000000072e+00,-9.729264392695224917e-01
1.655999999999999917e+00,-1.003286500344293009e+00
1.655599999999999961e+00,-1.109406008583530001e+00
1.654900000000000038e+00,-1.393241865676533964e+00
1.654600000000000071e+00,-1.633505088442233300e+00
1.654300000000000104e+00,-1.819844935073977377e+00
1.653599999999999959e+00,-1.766103613730883648e+00
1.653299999999999992e+00,-1.572188062045378087e+00
1.653000000000000025e+00,-1.350219218007597810e+00
1.652700000000000058e+00,-1.153233782672374863e+00
1.652199999999999891e+00,-1.026452574449734811e+00
1.651799999999999935e+00,-1.107432117849367570e+00
1.651499999999999968e+00,-1.276099923350551446e+00
1.650900000000000034e+00,-1.317872278375487038e+00
1.650600000000000067e+00,-1.251963485654865371e+00
1.649799999999999933e+00,-1.312716955607362568e+00
1.649399999999999977e+00,-1.314495851815651539e+00
1.649000000000000021e+00,-1.287572502890535375e+00
1.648400000000000087e+00,-1.262993534037574861e+00
