# T (K), dc/c (x 1e-5)
2.338799999999999990e+00,-0.000000000000000000e+00
2.336800000000000210e+00,-7.819890550236473503e-01
2.336399999999999810e+00,7.749607051862374141e-02
2.332699999999999996e+00,-1.902358658913572698e-01
2.331599999999999895e+00,5.722589423622428950e-02
2.322299999999999809e+00,1.946795413924028162e-01
2.320899999999999963e+00,-8.211356802777149966e-01
2.314700000000000202e+00,1.725447192382247030e-01
2.313499999999999890e+00,2.448017280950488817e-01
2.302200000000000024e+00,5.618419589303609296e-01
2.301099999999999923e+00,-5.248542691766756862e-02
2.293699999999999850e+00,5.022439616871043899e-02
2.286099999999999799e+00,-1.167556762520036845e-01
2.279199999999999893e+00,-6.456969981132477665e-01
2.271399999999999864e+00,6.048176111962504375e-01
2.265099999999999891e+00,-4.523256552127832841e-01
2.258100000000000218e+00,9.234342549305218917e-04
2.251300000000000079e+00,2.812286927892510002e-01
2.251199999999999868e+00,5.620311710570566888e-01
2.233099999999999863e+00,3.262521971394896081e-01
2.227199999999999847e+00,7.680279085324221988e-01
2.227100000000000080e+00,3.432469718863892516e-01
2.221000000000000085e+00,4.733093745836001176e-01
2.209499999999999797e+00,4.565302163837565153e-01
2.203599999999999781e+00,6.717048766217460498e-01
2.197700000000000209e+00,8.435284884968259345e-01
2.195399999999999796e+00,8.452858504661829864e-01
2.191800000000000193e+00,7.137316425089197391e-01
2.179899999999999949e+00,6.275205295336316880e-01
2.174399999999999888e+00,8.411915692666058764e-01
2.162999999999999812e+00,9.843218641279825043e-01
2.157300000000000217e+00,9.037197932373116638e-01
2.145700000000000163e+00,1.077405403485240054e+00
2.141999999999999904e+00,8.716691397083441428e-01
2.141399999999999970e+00,7.725943967713551075e-01
2.140299999999999869e+00,9.572839625211163606e-01
2.140000000000000124e+00,7.285819856404224248e-01
2.139299999999999979e+00,8.018255730701199235e-01
2.138500000000000068e+00,7.711713904142054599e-01
2.137500000000000178e+00,9.143308887320320544e-01
2.136000000000000121e+00,7.408963604120956115e-01
2.135400000000000187e+00,1.024183179992648851e+00
2.135099999999999998e+00,8.438158352547155960e-01
2.134199999999999875e+00,1.117349484429852158e+00
2.131899999999999906e+00,6.340572308670584523e-01
2.129999999999999893e+00,8.285532298071308643e-01
2.129599999999999937e+00,7.327641156396752509e-01
2.128299999999999859e+00,2.650013701352427198e-01
2.126900000000000013e+00,1.014609235515297803e+00
2.123299999999999965e+00,1.018749153462251034e+00
2.122500000000000053e+00,1.228286464151784996e+00
2.121399999999999952e+00,1.089165433771927649e+00
2.119699999999999918e+00,8.671413808006983581e-01
2.117999999999999883e+00,8.222178627712884991e-01
2.116800000000000015e+00,1.413064499794112638e+00
2.115400000000000169e+00,9.418707893045150659e-01
2.114799999999999791e+00,9.151816741497561525e-01
2.113300000000000178e+00,1.128347748509265003e+00
2.111200000000000188e+00,1.018200368584813997e+00
2.108999999999999986e+00,9.497988553444636217e-01
2.108499999999999819e+00,1.006873345053100888e+00
2.106199999999999850e+00,1.142565462140636479e+00
2.105500000000000149e+00,1.173566462910665464e+00
2.102799999999999780e+00,1.001442674918766595e+00
2.101900000000000102e+00,1.053001921787546813e+00
2.100499999999999812e+00,1.294672141428530487e+00
2.100200000000000067e+00,1.070565401073246603e+00
2.097100000000000186e+00,1.080087158182498674e+00
2.095200000000000173e+00,1.280221040438154434e+00
2.095099999999999962e+00,1.116973954713154304e+00
2.092799999999999994e+00,1.079746420616905400e+00
2.092400000000000038e+00,9.239322335722645052e-01
2.089900000000000091e+00,1.206046675996915285e+00
2.088699999999999779e+00,1.095237015106284906e+00
2.088400000000000034e+00,1.132017946031248945e+00
2.086500000000000021e+00,1.097616643876272668e+00
2.084499999999999797e+00,7.339991736843992642e-01
2.083600000000000119e+00,9.029276655072356883e-01
2.080600000000000005e+00,9.025575253623561167e-01
2.079600000000000115e+00,1.209043195269992710e+00
2.079499999999999904e+00,2.531181912397966749e-01
2.078800000000000203e+00,1.187654187705848852e+00
2.078500000000000014e+00,1.200735306743560660e+00
2.077300000000000146e+00,1.067398859095703312e+00
2.076099999999999834e+00,4.735750079471259810e-01
2.076000000000000068e+00,9.225051888917066290e-01
2.075899999999999856e+00,1.358730515879646994e+00
2.075699999999999878e+00,1.093557714950234683e+00
2.075600000000000112e+00,8.085818658759396094e-01
2.075400000000000134e+00,1.322667101616957552e+00
2.075200000000000156e+00,1.186061445892019783e+00
2.075099999999999945e+00,1.192890763333353421e+00
2.074800000000000200e+00,6.871690600230955237e-01
2.074399999999999800e+00,5.639674775356675607e-01
2.073500000000000121e+00,1.028679692739818075e+00
2.073300000000000143e+00,1.415001689208722047e+00
2.072900000000000187e+00,8.429117487664030683e-01
2.072499999999999787e+00,1.030874223057918648e+00
2.072400000000000020e+00,1.292515923196745797e+00
2.072200000000000042e+00,1.046513737615892614e+00
2.071499999999999897e+00,1.289108220384888037e+00
2.071200000000000152e+00,8.916079492334462175e-01
2.071099999999999941e+00,1.285789551706655098e+00
2.070100000000000051e+00,1.172839752046133777e+00
2.069700000000000095e+00,1.234621916923039242e+00
2.069599999999999884e+00,1.058904608884246201e+00
2.069399999999999906e+00,9.558932733534728499e-01
2.069199999999999928e+00,1.348295585876452707e+00
2.069100000000000161e+00,9.391112086714128449e-01
2.068900000000000183e+00,9.544812591245812605e-01
2.068299999999999805e+00,1.029124539249533177e+00
2.068000000000000060e+00,1.042404937754391803e+00
2.067699999999999871e+00,1.139427310521733405e+00
2.067600000000000104e+00,1.311712599690300518e+00
2.067299999999999915e+00,1.137170839555189161e+00
2.067200000000000149e+00,1.291455482603379501e+00
2.066800000000000193e+00,1.071706553752369118e+00
2.066399999999999793e+00,1.158271305374191762e+00
2.066199999999999815e+00,1.340265090708911089e+00
2.066100000000000048e+00,1.058758313766472892e+00
2.065700000000000092e+00,9.918028448929229191e-01
2.065599999999999881e+00,9.748880100915284785e-01
2.065500000000000114e+00,1.058733284230780392e+00
2.065399999999999903e+00,1.228614054656421040e+00
2.065300000000000136e+00,9.975885628386773618e-01
2.065199999999999925e+00,1.186743288050058354e+00
2.064000000000000057e+00,1.219466093315465294e+00
2.063400000000000123e+00,1.965090973678282893e-01
2.060900000000000176e+00,1.090746464128735438e+00
2.059400000000000119e+00,3.984229187070642553e-01
2.058699999999999974e+00,1.267892153796433607e+00
2.058199999999999807e+00,7.804634538241973507e-01
2.055600000000000094e+00,1.000298441445691022e+00
2.055400000000000116e+00,9.865054562597022070e-01
2.053500000000000103e+00,1.222681380384478933e+00
2.051499999999999879e+00,9.527896415578545053e-01
2.049399999999999888e+00,1.042953872566320550e+00
2.048200000000000021e+00,1.076810634136017297e+00
2.047800000000000065e+00,1.113147405302095772e+00
2.046400000000000219e+00,1.167174738799523270e+00
2.043499999999999872e+00,6.069301541430753844e-01
2.040900000000000158e+00,1.218866228855754574e+00
2.037799999999999834e+00,4.683933244193846934e-01
2.037700000000000067e+00,1.266815375494624307e+00
2.035000000000000142e+00,4.124852259659861353e-01
2.034600000000000186e+00,6.992258532345640987e-01
2.032500000000000195e+00,1.098548438639235680e+00
2.032300000000000217e+00,1.355252644156613062e+00
2.030299999999999994e+00,1.229288957277927308e+00
2.029100000000000126e+00,1.001501102216879158e+00
2.027200000000000113e+00,1.534091401405625277e+00
2.027099999999999902e+00,1.148001314267132367e+00
2.026800000000000157e+00,9.757410864407595197e-01
2.024799999999999933e+00,1.334219395592419311e+00
2.022899999999999920e+00,1.254174826166879919e+00
2.022699999999999942e+00,1.334625044076666711e+00
2.022400000000000198e+00,8.778128362297872300e-01
2.021900000000000031e+00,1.482573684910169387e+00
2.021700000000000053e+00,1.237367192307272212e+00
2.020599999999999952e+00,1.084104561095873498e+00
2.019200000000000106e+00,1.274646607807034648e+00
2.019000000000000128e+00,1.330965993945592452e+00
2.018299999999999983e+00,1.332711381703917120e+00
2.017799999999999816e+00,1.202788289367652919e+00
2.016900000000000137e+00,6.746103773712461837e-01
2.016700000000000159e+00,1.083081215907770511e+00
2.016500000000000181e+00,7.482191358583988317e-01
2.015699999999999825e+00,1.429125171513836001e+00
2.015200000000000102e+00,1.124767078487191263e+00
2.015000000000000124e+00,1.235132730770032827e+00
2.014699999999999935e+00,1.036685856398936956e+00
2.014600000000000168e+00,1.043860577442821569e+00
2.011699999999999822e+00,1.505052391818050062e+00
2.011099999999999888e+00,1.095988201437825715e+00
2.006600000000000161e+00,1.429411312122352395e+00
2.005799999999999805e+00,1.206342840909951919e+00
2.005399999999999849e+00,1.673441781614975365e+00
2.004000000000000004e+00,1.161810128064589387e+00
2.000500000000000167e+00,1.058518533172394749e+00
1.990099999999999980e+00,1.165419731458290586e+00
1.984900000000000109e+00,1.133563005865792839e+00
1.977999999999999980e+00,1.236350100786154371e+00
1.974499999999999922e+00,9.680430195840514784e-01
1.969500000000000028e+00,9.900257714703063483e-01
1.965200000000000058e+00,1.361176989953623018e+00
1.964299999999999935e+00,1.158821667241165976e+00
1.954299999999999926e+00,1.314299126628330816e+00
1.953999999999999959e+00,1.084993937272658249e+00
1.952399999999999913e+00,1.529298694036762107e+00
1.950800000000000090e+00,1.664198144749745589e+00
1.948900000000000077e+00,1.105055351572139966e+00
1.948600000000000110e+00,1.352514338251020076e+00
1.943799999999999972e+00,1.077276013651236708e+00
1.933599999999999985e+00,1.145430910960698601e+00
1.928500000000000103e+00,1.333501242756478966e+00
1.927799999999999958e+00,1.253865728827662895e+00
1.927400000000000002e+00,1.301953464148209338e+00
1.918199999999999905e+00,1.165051505954382893e+00
1.915499999999999980e+00,1.326210431385876243e+00
1.913200000000000012e+00,1.292178454486824668e+00
1.913000000000000034e+00,1.435410879994979405e+00
1.911799999999999944e+00,1.524323827301532042e+00
1.911000000000000032e+00,1.631657752014471496e+00
1.909599999999999964e+00,1.416470977601974601e+00
1.908600000000000074e+00,1.215732391285752723e+00
1.908300000000000107e+00,1.457430320275917790e+00
1.907200000000000006e+00,1.295130410051883230e+00
1.907100000000000017e+00,1.389809616604391396e+00
1.904800000000000049e+00,1.295753819249801930e+00
1.904600000000000071e+00,1.043493650099581282e+00
1.903799999999999937e+00,1.337008694863488500e+00
1.903200000000000003e+00,1.135573005636367316e+00
1.902800000000000047e+00,1.360682303174582941e+00
1.902300000000000102e+00,1.272980939879360118e+00
1.901599999999999957e+00,1.192802929848900684e+00
1.899899999999999922e+00,1.423355297804594688e+00
1.899499999999999966e+00,1.652514371510739544e+00
1.899199999999999999e+00,1.473576004298263964e+00
1.898600000000000065e+00,1.271375777221923853e+00
1.898500000000000076e+00,1.395986495663151139e+00
1.897100000000000009e+00,1.388427768064673717e+00
1.895799999999999930e+00,1.388978864300983940e+00
1.894400000000000084e+00,1.218767318370960639e+00
1.891299999999999981e+00,1.037751537114788292e+00
1.889399999999999968e+00,1.363536604501256688e+00
1.885599999999999943e+00,1.411510793719030987e+00
1.883699999999999930e+00,1.357476586065194502e+00
1.882200000000000095e+00,6.259285029795984556e-01
1.879899999999999904e+00,8.490151735986942727e-01
1.878100000000000103e+00,1.217186937186882201e+00
1.875099999999999989e+00,1.345507533008884593e+00
1.874000000000000110e+00,1.414581370964189677e+00
1.873899999999999899e+00,6.700111811653360894e-01
1.872700000000000031e+00,1.404683075259842040e+00
1.872500000000000053e+00,5.126200942607433975e-01
1.871499999999999941e+00,1.475949995311236940e+00
1.869299999999999962e+00,1.780583774372516359e+00
1.868000000000000105e+00,1.571799707504985655e+00
1.864600000000000035e+00,1.511057873662203122e+00
1.863499999999999934e+00,1.210667774911898809e+00
1.862700000000000022e+00,1.601251912348869766e+00
1.860600000000000032e+00,6.935042216611730925e-01
1.856500000000000039e+00,4.682452603496124466e-01
1.852700000000000014e+00,1.084142815923521130e+00
1.851900000000000102e+00,1.317610417960086933e+00
1.851099999999999968e+00,1.170429652456181691e+00
1.848600000000000021e+00,1.119934331331520649e+00
1.848100000000000076e+00,1.400298769767055029e+00
1.847099999999999964e+00,1.426906937966685662e+00
1.846000000000000085e+00,1.231608684337630377e+00
1.844100000000000072e+00,9.367255851137727962e-01
1.843199999999999950e+00,1.114867393279400654e+00
1.842200000000000060e+00,1.158149144248272089e+00
1.840200000000000058e+00,1.266775621636302640e+00
1.839699999999999891e+00,1.271887119919578701e+00
1.838999999999999968e+00,1.351123843306920147e+00
1.836600000000000010e+00,1.450224189334173186e+00
1.836500000000000021e+00,1.283433186157053818e+00
1.836000000000000076e+00,1.486686537972674360e+00
1.835199999999999942e+00,1.360569306534673339e+00
1.834100000000000064e+00,1.203456461618167550e+00
1.834000000000000075e+00,1.519540098735916889e+00
1.833499999999999908e+00,1.467597623327609346e+00
1.831399999999999917e+00,1.344829061426539685e+00
1.828500000000000014e+00,1.080759940367929994e+00
1.826899999999999968e+00,1.087763666851246480e+00
1.825199999999999934e+00,1.187005558920531056e+00
1.821499999999999897e+00,1.411869156311019280e+00
1.819499999999999895e+00,1.240396284060913290e+00
1.817499999999999893e+00,1.204110859000977474e+00
1.813499999999999890e+00,1.313840359111560163e+00
1.811900000000000066e+00,1.277906330156546755e+00
1.810100000000000042e+00,1.439172694097951677e+00
1.806599999999999984e+00,1.309030775595689366e+00
1.804899999999999949e+00,1.307760207051172907e+00
1.803299999999999903e+00,1.205670893790001141e+00
1.799800000000000066e+00,1.419055659807001435e+00
1.797900000000000054e+00,1.307688291795174429e+00
1.796300000000000008e+00,1.382993712853745505e+00
1.792599999999999971e+00,1.525701808206391563e+00
1.792399999999999993e+00,1.492293175415571493e+00
1.792200000000000015e+00,1.253523289263544838e+00
1.791700000000000070e+00,5.572930853466485646e-01
1.791500000000000092e+00,1.049391236032128027e+00
1.791099999999999914e+00,1.318770667336566671e+00
1.790999999999999925e+00,1.157488705034450893e+00
1.790799999999999947e+00,1.407116758778614418e+00
1.790699999999999958e+00,1.475068942877232336e+00
1.790100000000000025e+00,1.380349149622669636e+00
1.789700000000000069e+00,1.289873329221201015e+00
1.789500000000000091e+00,1.480918558459994649e+00
1.788899999999999935e+00,1.590727272685662275e+00
1.788699999999999957e+00,9.701748829102438965e-01
1.788599999999999968e+00,1.538262724665043546e+00
1.787900000000000045e+00,1.590038131079381856e+00
1.787199999999999900e+00,9.982698426305031125e-01
1.787099999999999911e+00,1.156094202186012554e+00
1.786799999999999944e+00,1.436016714167912323e+00
1.786499999999999977e+00,1.334268514372556336e+00
1.785800000000000054e+00,5.011445482094433190e-01
1.785600000000000076e+00,9.842842597685558248e-01
1.785400000000000098e+00,1.113446351655054567e+00
1.785300000000000109e+00,6.984693529087701025e-01
1.784899999999999931e+00,1.307621760089508811e+00
1.784299999999999997e+00,1.118122896044812187e+00
1.784000000000000030e+00,7.479089847055916396e-01
1.783600000000000074e+00,9.381824888741661095e-01
1.783400000000000096e+00,1.139147054975619522e+00
1.783099999999999907e+00,4.125970274904480761e-01
1.782699999999999951e+00,1.070220087605452619e+00
1.782000000000000028e+00,1.034414048845227363e+00
1.781700000000000061e+00,1.210137122969329182e+00
1.781400000000000095e+00,1.332974689080383746e+00
1.780699999999999950e+00,1.108382619355741783e+00
1.780399999999999983e+00,5.792428194165578637e-01
1.780299999999999994e+00,9.493705621578270026e-01
1.780200000000000005e+00,1.425033302213888575e+00
1.780000000000000027e+00,1.140543182225756125e+00
1.779400000000000093e+00,1.257526396722082440e+00
1.779099999999999904e+00,1.383390730164179017e+00
1.778999999999999915e+00,8.323943344810004197e-01
1.778499999999999970e+00,1.384725528005359863e+00
1.778299999999999992e+00,1.387555760939572114e+00
1.778200000000000003e+00,1.366272010985087881e+00
1.777800000000000047e+00,1.061470778357647582e+00
1.777700000000000058e+00,3.650439671249935958e-01
1.777600000000000069e+00,1.261494076357748462e+00
1.776899999999999924e+00,1.017762932252952002e+00
1.776499999999999968e+00,1.202004258633784017e+00
1.775900000000000034e+00,6.895445101675821142e-01
1.775500000000000078e+00,5.302100645488903030e-01
1.775199999999999889e+00,4.652013056202775054e-01
1.775099999999999900e+00,1.073149063200934838e+00
1.774799999999999933e+00,1.254835929666167971e+00
1.774399999999999977e+00,1.392462828396284324e+00
1.774100000000000010e+00,1.183725343426641263e+00
1.773800000000000043e+00,1.051684183630760661e+00
1.773500000000000076e+00,1.112998097728325808e+00
1.772899999999999920e+00,1.069183937405047358e+00
1.772599999999999953e+00,1.074179982436156422e+00
1.772499999999999964e+00,1.435200372116142820e+00
1.772399999999999975e+00,1.316625722652762454e+00
1.772299999999999986e+00,1.103425400845493787e+00
1.771600000000000064e+00,1.166467000747071658e+00
1.771200000000000108e+00,1.103480211057678684e+00
1.770899999999999919e+00,1.200997597760461444e+00
1.770499999999999963e+00,9.732525098142195130e-01
1.770199999999999996e+00,1.203497819426404769e+00
1.769800000000000040e+00,1.398790092456804857e+00
1.769500000000000073e+00,1.298746978588977141e+00
1.768899999999999917e+00,1.364323067671148859e+00
1.768599999999999950e+00,1.544580265000830455e+00
1.768299999999999983e+00,1.219826842975384240e+00
1.768000000000000016e+00,1.420346036569430925e+00
1.767800000000000038e+00,1.252983783256835348e+00
1.767500000000000071e+00,1.329805865225202055e+00
1.767099999999999893e+00,1.313340459622395429e+00
1.766799999999999926e+00,1.252743625325099641e+00
1.766599999999999948e+00,1.372910847238350440e+00
1.766100000000000003e+00,9.712403816453194505e-01
1.765800000000000036e+00,1.329604707259873786e+00
1.764999999999999902e+00,1.518270450192498178e+00
1.764699999999999935e+00,1.168645892601167802e+00
1.764599999999999946e+00,1.247197074269327022e+00
1.764399999999999968e+00,1.340099652497343419e+00
1.764000000000000012e+00,1.137072602916573638e+00
1.763300000000000090e+00,1.046935722108727651e+00
1.763099999999999890e+00,1.311158253496048642e+00
1.762999999999999901e+00,1.117024571390930587e+00
1.762699999999999934e+00,1.209815886074692370e+00
1.762599999999999945e+00,1.258226234721222747e+00
1.762000000000000011e+00,1.295164068698586357e+00
1.761700000000000044e+00,1.341629163368685429e+00
1.761100000000000110e+00,1.318156081876091790e+00
1.760799999999999921e+00,1.381874647933458489e+00
1.760399999999999965e+00,1.173185217925084345e+00
1.759900000000000020e+00,1.333180425544663539e+00
1.759800000000000031e+00,1.259722028302667107e+00
1.759600000000000053e+00,5.985935490515799096e-01
1.759300000000000086e+00,6.165202256341699716e-01
1.758699999999999930e+00,1.130616508974481516e+00
1.758599999999999941e+00,1.130094555306000670e+00
1.758299999999999974e+00,1.475695538140885166e+00
1.758199999999999985e+00,1.045332657416105482e+00
1.757900000000000018e+00,1.392470322522437298e+00
1.757200000000000095e+00,1.488573325279882953e+00
1.756899999999999906e+00,1.483362825234783466e+00
1.756699999999999928e+00,1.197513273215817131e+00
1.756199999999999983e+00,1.227779537098022233e+00
1.756000000000000005e+00,9.484181183008408844e-01
1.755700000000000038e+00,1.049092803379449546e+00
1.755100000000000104e+00,1.188719764429191361e+00
1.754699999999999926e+00,6.748863700990065384e-01
1.754399999999999959e+00,1.129538993300746696e+00
1.753800000000000026e+00,1.294182877793889297e+00
1.753700000000000037e+00,1.220137562292760602e+00
1.753500000000000059e+00,1.562141013456341376e+00
1.753200000000000092e+00,1.461267317551945277e+00
1.752699999999999925e+00,1.238957126564873779e+00
1.752499999999999947e+00,1.393270240663798232e+00
1.752199999999999980e+00,1.108060912302080370e+00
1.752099999999999991e+00,1.399487834444256285e+00
1.751700000000000035e+00,1.453252831015629853e+00
1.750999999999999890e+00,1.383853723121086343e+00
1.750799999999999912e+00,1.236754089444696003e+00
1.750599999999999934e+00,1.453407980292692914e+00
1.750299999999999967e+00,1.390602867402034981e+00
1.749700000000000033e+00,1.022930274573565335e+00
1.749500000000000055e+00,1.243961715323210315e+00
1.749400000000000066e+00,1.156283901112197920e+00
1.749100000000000099e+00,1.126321427283001997e+00
1.748899999999999899e+00,6.263278731129597876e-01
1.748399999999999954e+00,1.262008017210124233e+00
1.748199999999999976e+00,1.436074955758759319e+00
1.748099999999999987e+00,1.256289509150507300e+00
1.747800000000000020e+00,1.156016792902992529e+00
1.747100000000000097e+00,1.117380591335748852e+00
1.747000000000000108e+00,5.082091382075086816e-01
1.746799999999999908e+00,1.246543424289828117e+00
1.746699999999999919e+00,1.090628886135647235e+00
1.746399999999999952e+00,1.172976518803384938e+00
1.745800000000000018e+00,5.635121351571080739e-01
1.745400000000000063e+00,1.282358264268618209e+00
1.745100000000000096e+00,1.272025887100137753e+00
1.744399999999999951e+00,1.291225197471747244e+00
1.744199999999999973e+00,1.091773882269751139e+00
1.743800000000000017e+00,1.124258696910945154e+00
1.743500000000000050e+00,1.388376569157190321e+00
1.743300000000000072e+00,9.285195428157099196e-01
1.743000000000000105e+00,1.028078664817985377e+00
