# T (K), dc/c (x 1e-5)
2.514100000000000001e+00,-7.540851528359591160e-01
2.513799999999999812e+00,-9.015884834997285324e-01
2.513700000000000045e+00,-6.679633617530253975e-01
2.513500000000000068e+00,-4.849312156711329536e-01
2.513300000000000090e+00,-3.922981426410503403e-01
2.513199999999999878e+00,-3.176465720784125146e-01
2.513100000000000112e+00,-2.054589747169403569e-01
2.512999999999999901e+00,-1.849081424660072304e-01
2.512799999999999923e+00,-1.640692058022230060e-01
2.512700000000000156e+00,-1.808091191491767169e-01
2.512599999999999945e+00,-2.512048180600872094e-01
2.512500000000000178e+00,-2.915943647500144342e-01
2.512399999999999967e+00,-1.521107901562645248e-01
2.512300000000000200e+00,-1.219200707645287513e-01
2.512100000000000222e+00,-5.618405585129269617e-03
2.512000000000000011e+00,9.827573208981595088e-02
2.511800000000000033e+00,1.215371341938600303e-01
2.511699999999999822e+00,-8.046363912169005039e-02
2.511299999999999866e+00,-1.792229467247941910e-01
2.511200000000000099e+00,-3.667268754244747408e-01
2.511099999999999888e+00,-4.599246696008812418e-01
2.511000000000000121e+00,-4.936478332900516297e-01
2.510800000000000143e+00,-4.053598812690090147e-01
2.510699999999999932e+00,-3.532811909275421214e-01
2.510600000000000165e+00,-3.119594144700935656e-01
2.510499999999999954e+00,-2.595738627650954200e-01
2.510299999999999976e+00,-2.622372742619065167e-01
2.510200000000000209e+00,-2.325675536184672876e-01
2.509999999999999787e+00,-2.385418630196194101e-01
2.509799999999999809e+00,-2.476153693474117956e-01
2.509700000000000042e+00,-4.697008347142526685e-01
2.509599999999999831e+00,-4.018671011463543774e-01
2.509500000000000064e+00,-5.035144377005403848e-01
2.509399999999999853e+00,-5.523987131403876871e-01
2.509300000000000086e+00,-4.292335168499308296e-01
2.509199999999999875e+00,-2.902791284530487070e-01
2.509100000000000108e+00,-2.565468427310612087e-01
2.508999999999999897e+00,-1.839948236162009809e-01
2.508900000000000130e+00,-3.439180547754798478e-02
2.508799999999999919e+00,-1.379487510029173414e-01
2.508599999999999941e+00,-8.381773798419504817e-02
2.508500000000000174e+00,-1.238543459572953309e-01
2.508399999999999963e+00,-1.685617407847043170e-01
2.508300000000000196e+00,-2.568843132076133462e-01
2.508100000000000218e+00,-1.795910798098483974e-01
2.508000000000000007e+00,-2.709356890202093138e-01
2.507899999999999796e+00,-2.846582970587770989e-01
2.507699999999999818e+00,-2.147333527746213833e-01
2.507499999999999840e+00,-3.301627559667056344e-01
2.507299999999999862e+00,-4.518680692151534339e-01
2.507200000000000095e+00,-4.051267620729456786e-01
2.507099999999999884e+00,-4.429781524192074049e-01
2.506699999999999928e+00,-4.821644821295287819e-01
2.506600000000000161e+00,-3.882140801991502688e-01
2.506499999999999950e+00,-3.031298871934874906e-01
2.506400000000000183e+00,-3.391756036217279946e-01
2.506299999999999972e+00,-2.777621487486987562e-01
2.506200000000000205e+00,-1.227349927843086469e-01
2.506099999999999994e+00,-2.534066076083287267e-01
2.505999999999999783e+00,-3.704495932811999737e-01
2.505700000000000038e+00,-3.555062332190692120e-01
2.505500000000000060e+00,-4.184641901036325051e-01
2.505399999999999849e+00,-4.812129814439332076e-01
2.505199999999999871e+00,-2.874970330993763534e-01
2.504999999999999893e+00,-1.184259677545714956e-01
2.504799999999999915e+00,-9.289816815243696901e-02
2.504700000000000149e+00,-2.539110635071332653e-02
2.504599999999999937e+00,7.432991105582457958e-02
2.504399999999999959e+00,7.464363656647866885e-02
2.504300000000000193e+00,-4.366225464190183307e-03
2.504199999999999982e+00,2.929372971094152192e-02
2.504000000000000004e+00,2.264613615370297470e-02
2.503899999999999793e+00,-1.122643900970519415e-01
