# T (K), dc/c (x 1e-5)
2.354400000000000048e+00,-0.000000000000000000e+00
2.354299999999999837e+00,8.342349808241993070e-02
2.354200000000000070e+00,-2.348094768400699195e-01
2.354099999999999859e+00,-3.277276552812214971e-01
2.353699999999999903e+00,-7.028061798195536225e-01
2.353600000000000136e+00,-4.928172237109521014e-02
2.353400000000000158e+00,-6.089569964257135481e-03
2.353099999999999969e+00,1.453961553077396385e-01
2.352899999999999991e+00,1.014235197317921167e-01
2.352599999999999802e+00,4.111288533798201361e-01
2.352399999999999824e+00,-6.995224493901858187e-01
2.352199999999999847e+00,-4.507421622289113916e-01
2.351799999999999891e+00,-4.163678766100353812e-01
2.351599999999999913e+00,3.227652657862394303e-01
2.351300000000000168e+00,-6.304851926081274094e-01
2.351199999999999957e+00,-5.046937789623604509e-01
2.350999999999999979e+00,-1.746426184939288417e-02
2.350499999999999812e+00,3.017355909382384849e-01
2.350299999999999834e+00,-1.185856317078778921e-01
2.349800000000000111e+00,1.789813067970894012e-01
2.349600000000000133e+00,2.023254231234891121e-01
2.349400000000000155e+00,4.751354828375770056e-01
2.349299999999999944e+00,1.756530031108305967e-01
2.349099999999999966e+00,-4.407239677826739754e-01
2.348899999999999988e+00,-4.382832690365701667e-01
2.348700000000000010e+00,-6.946050928593670015e-01
2.348599999999999799e+00,-3.222001540072096937e-01
2.348399999999999821e+00,-8.818016149915018920e-01
2.347999999999999865e+00,-1.470751529473579011e-01
2.347900000000000098e+00,-7.619001487204832279e-02
2.347700000000000120e+00,3.580056706985017267e-02
2.347399999999999931e+00,4.870979964186755717e-02
2.347300000000000164e+00,-2.770828688933909545e-01
2.347199999999999953e+00,1.991325374175317853e-01
2.346999999999999975e+00,2.452852309197620650e-01
2.346699999999999786e+00,-5.279947955111070623e-01
2.346499999999999808e+00,-3.075003000995671920e-01
2.346200000000000063e+00,7.433306406868026017e-02
2.346000000000000085e+00,1.435864738687491760e-01
2.345899999999999874e+00,1.319552331124473343e-01
2.345600000000000129e+00,3.047411846658718559e-01
2.345499999999999918e+00,2.556490744350017330e-01
2.345099999999999962e+00,1.710350493351608936e-03
2.345000000000000195e+00,2.315948150013492912e-01
2.344899999999999984e+00,1.820862045800227813e-01
2.344500000000000028e+00,2.432329918010140424e-01
2.344300000000000050e+00,-3.709767237450398714e-01
2.344100000000000072e+00,-4.296470787802826319e-01
2.343799999999999883e+00,-7.368211629177074951e-01
2.343599999999999905e+00,8.565306935711530789e-02
2.343399999999999928e+00,1.230504815695390025e-01
2.342999999999999972e+00,-5.425810035097032580e-02
2.342900000000000205e+00,2.237413333639869939e-01
2.342799999999999994e+00,-4.947297786354973859e-01
2.342600000000000016e+00,-5.525255385403511355e-01
2.342400000000000038e+00,4.275848265235162593e-01
2.342099999999999849e+00,-5.340437967511161288e-01
2.341800000000000104e+00,-2.586318609918997757e-01
2.341600000000000126e+00,-2.578276725756934451e-01
2.341499999999999915e+00,-6.812827393743934312e-01
2.341299999999999937e+00,-7.778663360361818269e-01
2.341000000000000192e+00,-6.431273763098446228e-01
2.340899999999999981e+00,1.534623089322842970e-01
2.340500000000000025e+00,-2.707723029177991902e-01
2.340399999999999814e+00,2.225168730777410397e-01
2.340199999999999836e+00,-4.916258047992037028e-01
2.339599999999999902e+00,-1.614433770831796289e-01
2.339500000000000135e+00,2.798717358501196517e-01
2.339300000000000157e+00,1.530081541088138541e-01
2.339100000000000179e+00,-4.615230652176526005e-02
2.338799999999999990e+00,5.511758478906128578e-02
2.338600000000000012e+00,6.118051263539689977e-01
2.338400000000000034e+00,1.213568492842553165e-01
2.338299999999999823e+00,2.409333581804198321e-01
2.338000000000000078e+00,-4.330317147046344184e-01
2.337899999999999867e+00,-4.180300622364137297e-02
2.337699999999999889e+00,9.459414296326268401e-02
2.337600000000000122e+00,-5.867487774924295962e-01
2.337499999999999911e+00,-8.778972310622724928e-02
2.337000000000000188e+00,1.310364676910657500e-01
2.336699999999999999e+00,-4.006565161485294013e-02
2.336599999999999788e+00,-4.845295905755476751e-01
2.336300000000000043e+00,2.308992014949697025e-01
2.336100000000000065e+00,-3.420209060658180311e-01
2.335900000000000087e+00,2.783110037142283999e-01
2.335599999999999898e+00,-8.894575550828093258e-03
2.335500000000000131e+00,1.642404934886019241e-01
2.335100000000000176e+00,5.935613856130304844e-02
2.334900000000000198e+00,4.275041124972983608e-02
2.334700000000000220e+00,-9.282704316786530296e-02
2.334600000000000009e+00,-7.606316078114915280e-01
2.334499999999999797e+00,-7.453181932481380001e-02
2.334400000000000031e+00,-5.539569043960541617e-01
2.334000000000000075e+00,-7.370587574140850806e-02
2.333899999999999864e+00,5.187275991391879781e-01
2.333600000000000119e+00,6.763986516600088983e-01
2.333299999999999930e+00,6.126162117983061650e-01
2.333200000000000163e+00,3.523221862565279472e-01
2.332899999999999974e+00,3.438855727754853708e-01
2.332699999999999996e+00,3.496182547949380770e-01
2.332500000000000018e+00,4.856765827404661007e-01
2.332300000000000040e+00,1.313563263015404825e-01
2.331900000000000084e+00,2.320369396192553668e-01
2.331700000000000106e+00,3.313828084843331578e-01
2.331599999999999895e+00,3.623077593360897186e-01
2.331500000000000128e+00,6.111965388851808845e-02
2.331399999999999917e+00,-4.616694785776042642e-01
2.331199999999999939e+00,-4.031984854114319949e-01
2.330999999999999961e+00,1.714821733049109453e-01
2.330700000000000216e+00,-3.975381924442404624e-02
2.330600000000000005e+00,-4.576613845570787209e-01
2.330299999999999816e+00,-2.707466367606221613e-01
2.329800000000000093e+00,3.356539502011139930e-01
2.329699999999999882e+00,3.040162210651755625e-01
2.329600000000000115e+00,-1.505197273488079190e-01
2.329499999999999904e+00,2.227993785614175437e-01
2.329099999999999948e+00,-4.056512785642618635e-02
2.329000000000000181e+00,-1.006790587975738005e-01
2.328800000000000203e+00,-4.562257712001534238e-02
2.328599999999999781e+00,-2.985688519903904881e-02
2.328399999999999803e+00,-3.463184138853894756e-01
2.328300000000000036e+00,-3.165898227203839399e-02
2.327999999999999847e+00,1.606495355201652264e-01
2.327799999999999869e+00,-7.891875009194762591e-02
2.327599999999999891e+00,4.075852481198998789e-01
2.327100000000000168e+00,7.058322956207240262e-01
2.326900000000000190e+00,6.887431890689136305e-01
2.326700000000000212e+00,3.379291940075815348e-01
2.326400000000000023e+00,1.113774621756130623e-01
2.326200000000000045e+00,-6.187466669804307928e-01
2.326099999999999834e+00,-6.539085152266598255e-01
2.325699999999999878e+00,-3.107086968272016470e-01
2.325499999999999901e+00,9.221383149493264653e-02
2.325099999999999945e+00,-7.674647445136181245e-01
2.324800000000000200e+00,-6.624015714580023806e-01
2.324600000000000222e+00,-7.300094784319297037e-02
2.324399999999999800e+00,2.667669658803703547e-01
2.324300000000000033e+00,2.055040512152599141e-01
2.323900000000000077e+00,2.435544425583024974e-01
2.323700000000000099e+00,-3.201676285381847009e-01
2.323500000000000121e+00,2.105338221577556790e-01
2.323300000000000143e+00,-1.768961048596254804e-01
2.322999999999999954e+00,2.359913020495967850e-01
2.322799999999999976e+00,-9.307238762763098139e-02
2.322400000000000020e+00,2.630898033679964776e-01
2.322299999999999809e+00,1.231616021920081683e-02
2.322000000000000064e+00,2.950123927641847832e-01
2.321699999999999875e+00,1.003795796681444807e-01
2.321499999999999897e+00,3.081037443087523142e-01
2.321099999999999941e+00,1.171880749992366966e-01
2.320899999999999963e+00,1.771084361896178849e-01
2.320500000000000007e+00,4.365895877669889735e-02
2.320300000000000029e+00,9.801162887293317361e-02
2.319999999999999840e+00,5.353808602368264058e-01
2.319799999999999862e+00,1.994089448549649646e-01
2.319500000000000117e+00,1.788909112912084320e-01
2.319199999999999928e+00,1.862284452160654913e-01
2.318900000000000183e+00,3.954186871704332140e-01
2.318599999999999994e+00,3.134439743766697095e-01
2.318299999999999805e+00,5.364661373412522583e-01
2.318200000000000038e+00,-3.378871985633066788e-02
2.318000000000000060e+00,-4.479666999437827979e-01
2.317899999999999849e+00,5.497912526800791122e-01
2.317499999999999893e+00,5.934517611642757817e-01
2.317400000000000126e+00,-2.838925310136037328e-01
2.317200000000000149e+00,-2.510105453668205477e-01
2.317000000000000171e+00,-5.495414267503874184e-01
2.316800000000000193e+00,1.158178021283713666e-01
2.316500000000000004e+00,-3.217489078721769147e-01
2.316199999999999815e+00,-3.782050959854309224e-02
2.316100000000000048e+00,-1.962385361924546268e-01
2.315900000000000070e+00,3.630242746709144708e-01
2.315599999999999881e+00,1.357019767238201169e-01
2.315500000000000114e+00,3.608843597623611066e-01
2.315100000000000158e+00,4.224836768465002335e-01
2.314900000000000180e+00,-2.439208091559522118e-02
2.314700000000000202e+00,4.875389857360041268e-01
2.314299999999999802e+00,2.340471387875762976e-01
2.314099999999999824e+00,1.214508009267714628e-01
2.314000000000000057e+00,-2.725462902629718909e-03
2.313600000000000101e+00,1.879224993806775101e-01
2.313499999999999890e+00,1.732393881367574884e-01
2.313400000000000123e+00,3.250168319869975453e-01
2.313099999999999934e+00,1.469574203433101633e-01
2.313000000000000167e+00,4.364340305774202511e-01
2.312899999999999956e+00,3.274748981047914120e-01
2.312600000000000211e+00,2.176090300395633892e-01
2.312399999999999789e+00,3.956789692967539462e-01
2.312300000000000022e+00,4.377331491420971554e-01
2.311900000000000066e+00,2.959147790726566196e-01
2.311599999999999877e+00,1.386578128874990101e-01
2.311399999999999899e+00,4.618359157220527367e-01
2.310900000000000176e+00,-3.735342340616294721e-02
2.310799999999999965e+00,4.431617677716319370e-02
2.310700000000000198e+00,6.745271769659135774e-01
2.310400000000000009e+00,8.641369713246332962e-01
2.310099999999999820e+00,7.496176354284105336e-01
2.309899999999999842e+00,5.929063618644210276e-01
2.309800000000000075e+00,4.882012703809682219e-01
