# Temperature (K)	Attenuation (Neper/m)
0.366	823.3054042846326
0.3701	823.8677723251332
0.3741	823.4894171147279
0.3819	823.3384833501377
0.3857	823.2436200191339
0.393	822.9840283564491
0.3964	822.8829117093692
0.403	822.9397664710511
0.4061	823.3881422029233
0.4092	823.3124203238191
0.4148	823.5345223895647
0.4176	823.5541107322342
0.4202	823.5371086854245
0.4227	823.4799847517075
0.4277	823.7532356416286
0.4301	823.4505872263428
0.4348	823.6093806961155
0.4371	823.9144753791867
0.4394	823.8376658363494
0.4417	823.6213567140932
0.4461	823.5900035174452
0.4482	823.7401181967698
0.4504	823.3854869949892
0.4545	823.3355324217588
0.4565	823.2696201244655
0.4584	823.2418382702206
0.461	824.1462472561337
0.4611	823.7452778207345
0.4612	823.6369590825941
0.4613	823.7527108983955
0.4614	823.8043183736397
0.4615	823.9183664055798
0.4616	824.32372243182
0.4617	823.4825575500204
0.4619	823.4393954718953
0.462	823.3736229003301
0.4621	823.71595676686
0.4623	823.5465658176048
0.4624	823.7557949664995
0.4625	823.4888285046791
0.4626	823.5008421419675
0.4627	823.7539736280173
0.4628	823.4180403177131
0.4629	823.4658130246097
0.463	823.3886644846051
0.4633	823.7852372631764
0.4634	823.2574362725217
0.4635	823.5810339872356
0.4636	823.6365935384664
0.4637	823.7978533407912
0.4639	823.770915479313
0.4641	823.619646052925
0.4642	823.4151677132338
0.4644	824.0977988817468
0.4646	823.7826808117817
0.4648	823.7798274953702
0.4649	824.0999049393633
0.4651	824.0039718582148
0.4652	823.9328004223049
0.4654	824.1064862119479
0.4655	824.0174863598078
0.4656	824.1701977817629
0.4658	823.8401801674413
0.466	823.8072292033432
0.4661	824.153724483013
0.4663	823.713651801199
0.4665	823.9199420256355
0.4668	823.564201501981
0.4671	823.4252932320468
0.4673	823.6073537071891
0.4674	823.1266508119741
0.4676	823.7176647551064
0.4678	823.907858326868
0.4681	823.2176080593509
0.4683	823.46086101879
0.4684	823.2968198972933
0.4686	823.7775801790373
0.4689	823.7623727813041
0.469	823.0517350387654
0.4692	823.6911789848848
0.4695	824.0321140982675
0.4698	823.8282832352076
0.4701	823.9288552336642
0.4707	824.1706902305159
0.4708	823.692291285105
0.4711	823.7808011731283
0.4713	823.7254924926498
0.4714	824.0160108182824
0.4716	823.6231450855759
0.4718	824.2529220887386
0.472	823.4782345239906
0.4723	823.4827809281462
0.4724	824.1720076709327
0.4729	823.7098924810754
0.4731	824.0760324704945
0.4732	823.3522786888933
0.4735	823.762746050636
0.4739	823.3753575794392
0.4742	823.5927634065422
0.4746	823.4916274846079
0.4749	823.7385036526952
0.475	823.305117188868
0.4753	823.8972625844323
0.4757	823.3465127066999
0.476	823.760672941606
0.4761	823.5939732981324
0.4763	823.8884253096733
0.4768	823.5161984875272
0.477	823.3659028640984
0.4771	824.2518813839209
0.4772	823.6530643454744
0.4774	823.8567178219793
0.4776	823.614460204989
0.4782	823.5001283807701
0.4783	823.2918668599908
0.4785	823.8629097314915
0.4787	823.7358826192551
0.4789	823.5455202670109
0.4795	823.7768576629376
0.4797	823.6100592562408
0.48	823.6391158309707
0.4801	823.788249372462
0.4804	823.8137349397684
0.4808	823.1639184774555
0.4812	823.6925946503768
0.4816	823.596138038192
0.482	823.6519513817491
0.4824	823.5826710809727
0.4828	823.6978456611647
0.4829	823.5352250974549
0.4832	824.2309332335026
0.4833	823.5458860863615
0.4837	823.3602594877417
0.484	823.9809349453701
0.4842	823.1921535240875
0.4844	823.694753619039
0.4848	824.1075709793819
0.485	823.433075086406
0.4855	823.7615419032508
0.4856	824.0751051832864
0.4859	823.5892003325192
0.486	824.0766819013905
0.4864	824.1963589473216
0.4867	823.8194973759144
0.4869	824.5017100197806
0.4872	823.9535944803716
0.4877	823.5773925826203
0.488	823.7815952213813
0.4882	824.106411883912
0.4885	823.6640635032852
0.4889	823.8214731690898
0.4893	824.1903218567343
0.4898	823.446235807934
0.4902	823.5713095839257
0.4906	823.5208742282036
0.491	823.571010979258
0.4911	822.9998341674409
0.4916	823.5883488092007
0.4917	823.5900478689945
0.4918	823.8048169931847
0.4922	824.0968221706744
0.4924	823.9388141519473
0.4927	824.2812142433297
0.4928	823.6680133001635
0.4933	823.7812186868397
0.4935	824.0753529163846
0.4938	823.6763109587598
0.4939	824.1037870793766
0.4942	823.6987355832118
0.4946	823.6743951033108
0.4948	824.3100827964561
0.4949	823.8115864845007
0.4952	824.5787485110767
0.4955	823.8224820097414
0.4956	824.6160048701247
0.4958	823.8376651380369
0.496	824.2841222836903
0.4968	824.0497082701345
0.4972	824.0888409741794
0.4976	823.7639089618206
0.4984	823.8965577521864
0.4985	824.0612945660117
0.4989	823.4736502570242
0.4993	823.5044477728154
0.4997	823.6929690379742
0.5001	824.2729684833923
0.5004	824.0680305257551
0.5005	824.4926203413255
0.5008	823.9797863409404
0.5013	824.3733318773258
0.5015	823.9759399396809
0.5016	824.0778660385844
0.502	823.5962148677286
0.5021	823.9616543341588
0.5026	824.04544005888
0.5027	823.9818482669832
0.503	824.0175309772953
0.5031	824.1503630551662
0.5033	823.5509954552022
0.5037	824.1413076198965
0.5038	823.4741999461655
0.5039	823.4295031932891
0.5041	824.1117076206353
0.5044	823.9329251085757
0.5046	823.878456120372
0.5047	824.1124274881428
0.5049	823.2797451311927
0.505	823.925209599878
0.5053	824.1243864071101
0.5054	823.3010430694512
0.5056	824.4059723192065
0.5058	824.2520036959882
0.5059	824.3670953236906
0.5062	824.0144364423111
0.5065	823.6582328230461
0.5066	823.7987869666746
0.5067	823.6194961910811
0.507	824.0434951306306
0.5072	823.673080068493
0.5074	824.0074532656555
0.5075	823.9246607399489
0.5076	823.9090007431895
0.5077	824.0061772390816
0.5078	823.5475098088006
0.5079	824.2005890267766
0.5081	824.1421185081274
0.5082	823.7669656421502
0.5083	824.0702875715518
0.5084	823.9286580101873
0.5085	823.3780936339255
0.5087	824.0610162896577
0.5089	823.4046972916962
0.509	823.9403236262274
0.5091	823.9871917262647
0.5092	824.312682927686
0.5093	823.5653333116092
0.5101	823.4894509522792
0.5105	823.5470424778306
0.5108	823.711230387481
0.5116	823.6999993836675
0.5119	823.7289837322152
0.5123	824.0572820421295
0.5131	823.836097095564
0.5135	823.8339062082968
0.5139	824.2415985445524
0.5142	824.2749626046035
0.515	824.3314585411491
0.5154	824.4690689956027
0.5157	824.5712344695365
0.5164	824.1444998577143
0.5168	824.1461497506887
0.5171	824.1576627971571
0.5179	824.2267167377779
0.5182	823.8615951322247
0.5189	824.3151441804845
0.5193	824.5376578847907
0.52	824.2723506373213
0.5203	824.2063432524824
0.521	823.9753242067812
0.5214	824.2263620187522
0.522	824.4176046021742
0.5224	823.7492073387222
0.523	823.5900425627837
0.5233	823.395847867303
0.5237	823.4213515478174
0.5243	823.7716028230362
0.5247	823.6860858036921
0.525	823.5581455719804
0.5256	823.7495690465876
0.526	823.4425387655914
0.5263	823.9456908237898
0.5269	824.1506935028403
0.5275	823.820706454696
0.5279	823.7108329235704
0.5282	823.4193401675875
0.5288	823.863149989251
0.5291	823.9779352265859
0.5297	823.7671928311918
0.53	823.9132816977078
0.5306	823.7242399733913
0.5309	823.7640412972476
0.5312	824.2139565377593
0.5317	823.8480680127409
0.532	823.9670809136668
0.5323	824.3427964210155
0.5329	823.841797426723
0.5332	824.4052251024222
0.5335	823.7699376635362
0.534	823.990693327075
0.5346	824.1947630347072
0.5348	823.9785775346484
0.5354	824.1997049499729
0.5357	824.1321187414413
0.5359	823.797320832338
0.5362	823.9653593677799
0.5367	823.493616939033
0.537	823.8091443592998
0.5375	823.983624681532
0.5378	824.3481872316902
0.538	824.2962228724973
0.5385	824.1863613409187
0.5388	824.0184632621848
0.539	823.8922623614254
0.5395	823.6077804663097
0.5398	823.5381859545939
0.5403	824.1431168308259
0.5405	824.0875996667608
0.5407	823.9260875460515
0.5412	823.7948272702932
0.5414	823.8405264569185
0.5417	823.7719299282194
0.5419	823.7166392713577
0.5424	823.9466256063422
0.5427	823.8474150778662
0.5429	824.2670341221682
0.5433	824.3478269975316
0.5436	824.3859784141862
0.544	824.2957770769075
0.5442	824.3379155407451
0.5444	823.9246360038479
0.5449	824.1244492266715
0.5451	823.9364579229672
0.5453	824.0230311860527
0.5455	824.3924237423311
0.546	824.0945128058374
0.5462	824.0235806939216
0.5464	823.7083305845524
0.5468	823.8948000358462
0.5471	823.7011973909365
0.5473	823.6782668651393
0.5477	823.9404917838864
0.5479	824.0024479419772
0.5484	823.9665396576735
0.5486	823.8829053214213
0.5488	824.3250705755553
0.549	824.0472080237338
0.5494	823.859123196068
0.5496	824.1132975216406
0.5497	824.206891381979
0.5502	824.4158007896087
0.5506	824.6027217222671
0.5508	824.682876893912
0.5512	824.0999542570235
0.5514	823.948828539835
0.5516	824.1418060764239
0.5519	823.9298731270981
0.5521	824.194018135917
0.5523	824.0689114040493
0.5527	824.5944287351956
0.5529	824.2906304255081
0.5533	823.8118956685789
0.5535	823.4329947300112
0.5537	823.7292067242801
0.5541	824.17206923977
0.5542	824.6111769216988
0.5544	824.7057909484996
0.5548	824.3901282005091
0.555	824.1200141371327
0.5554	823.9454187346456
0.5555	823.8828640544857
0.5559	824.3727221714998
0.5561	824.3366271812447
0.5563	824.4766750359279
0.5567	824.4744015791298
0.5569	824.185451159126
0.5571	823.9320961232116
0.5575	824.1286360854588
0.5577	824.141263336889
0.5579	824.0535607291641
0.5581	824.3746405089771
0.5584	825.0138498635931
0.5586	825.0784654173215
0.559	824.9762731806396
0.5592	824.7579122202341
0.5594	824.2266922477595
0.5598	824.3830580787754
0.5599	824.175410941436
0.5601	824.1488360800918
0.5605	824.3806089564486
0.5607	824.727479439579
0.5609	824.5184411405421
0.5613	824.2098216989209
0.5615	824.3041308280622
0.5619	824.1658556098239
0.562	824.4052478471597
0.5622	823.9432380626972
0.5626	824.7146560271088
0.5628	824.7020939424486
0.563	824.3978214030326
0.5632	824.1122261652974
0.5636	824.2354255132835
0.5638	824.2468012367551
0.564	824.5042544159705
0.5644	824.2618469985571
0.5646	823.9872615586212
0.5648	824.0953258235653
0.565	823.8931645069058
0.5654	823.8396388861372
0.5656	823.783166730221
0.566	823.8158222037257
0.5662	824.0673766382165
0.5664	824.0822426140087
0.5667	824.064239927121
0.5671	824.0076240167706
0.5673	824.0206727078413
0.5677	823.9178095766384
0.5679	824.1062295328584
0.5681	824.2928026103342
0.5683	824.2819108597713
0.5687	824.3658265222605
0.5689	824.1338039306826
0.5693	824.0315591962783
0.5695	823.6646197298613
0.5697	824.278795482812
0.5699	824.3105472913182
0.5704	824.0842940410737
0.5706	824.0293380401175
0.571	823.8303227896571
0.5712	823.775213129889
0.5717	823.4417949842685
0.5721	823.9831842899212
0.5723	823.9851534768225
0.5725	823.9176693046958
0.5727	823.5911083069739
0.5732	823.485190603257
0.5734	823.7587918784862
0.5738	823.7306349342646
0.574	824.1570382809458
0.5742	824.3036141452754
0.5746	824.7821213236049
0.5749	824.7262178205331
0.5751	824.582704145299
0.5756	824.1066116453148
0.5758	824.211644382777
0.5762	824.1999876944026
0.5765	824.2563099203336
0.5767	824.3768331685311
0.5771	824.1012605885463
0.5774	824.0212285140165
0.5778	823.7867937540811
0.578	823.7501586236649
0.5784	823.8959748565792
0.5787	824.5436491246389
0.5791	824.6167021668901
0.5793	824.1018423919948
0.5798	823.4514000051829
0.58	823.8494962730006
0.5803	823.7042353468568
0.5805	823.779936370144
0.581	823.6376735449808
0.5812	824.0959494978606
0.5814	824.3814032574281
0.5819	824.1460759464546
0.5821	823.9461115066451
0.5823	823.9422696443252
0.5828	824.0068759712107
0.5831	824.0258552692371
0.5836	824.1801823361031
0.5838	824.3541293471459
0.584	823.9385039442647
0.5843	824.0765093153956
0.5847	824.4171555068033
0.585	824.6049608470593
0.5852	824.394764328185
0.5856	824.258112851593
0.5859	824.0297433719869
0.5863	823.9153626580813
0.5866	824.3284631736825
0.5868	824.3470709152818
0.5873	823.8737579426416
0.5875	823.9390292897592
0.5878	823.9867350630833
0.5883	824.0878985327516
0.5885	824.2023598514835
0.5889	824.4558735058739
0.5892	824.2371982905809
0.5894	824.5501448574867
0.5899	824.627243100358
0.5901	824.5110421770812
0.5904	824.5882827281362
0.5909	824.2511241987969
0.5911	824.0012949614761
0.5914	824.1570502143825
0.5919	824.09295494293
0.5921	824.249143076529
0.5926	823.774918257125
0.5928	823.9890289595731
0.5931	824.153856463046
0.5936	824.424204767762
0.5938	824.639918050771
0.5943	824.740951622003
0.5945	824.6128813722698
0.595	824.471056280799
0.5953	824.5905646995786
0.5955	824.5508210704276
0.5961	824.3830545948289
0.5963	824.3520411338276
0.5965	824.5167427134231
0.597	824.5230412787511
0.5973	824.9055117425881
0.5978	825.0024933933202
0.598	824.8100501009494
0.5983	824.2272185488222
0.5988	824.6250097964507
0.599	824.6312580226913
0.5995	824.0930877699188
0.5997	823.9566474872904
0.6	824.1207040404411
0.6004	824.5928359261909
0.6007	824.4238250886925
0.601	824.4767069527942
0.6015	824.4410777836039
0.6017	824.1849420047365
0.6022	824.2283410613204
0.6025	823.6954839479521
0.6029	823.9982576113642
0.6032	824.3867846549533
0.6037	824.6504206168754
0.6039	824.2108043997694
0.6042	824.3425434933354
0.6047	824.3589393931483
0.6049	824.4644041958668
0.6054	824.280480457362
0.6057	824.5866963058528
0.6059	824.3576265565468
0.6064	824.4742233965491
0.6066	824.5899807246974
0.6074	824.5350909429814
0.6077	824.3227968653676
0.6079	824.4254667560832
0.6084	824.451572037877
0.6087	824.5464579896925
0.6092	824.3713188521784
0.6094	824.1139351906555
0.6096	824.4702162668303
0.6101	824.3530716395262
0.6104	824.3290036052747
0.6106	823.992387932366
0.6111	824.1622724405719
0.6113	824.1222282213473
0.6116	824.5233243622805
0.6121	824.0250466112003
0.6124	823.8023193910891
0.6129	824.2940188207602
0.6134	824.4544918931131
0.6137	824.129612318887
0.6142	823.9595183907961
0.6144	823.9133936855754
0.6147	823.8697947638458
0.6152	823.7235656519421
0.6154	824.1942488125015
0.6156	824.0846509974642
0.6161	824.4681328525263
0.6164	823.8892258775649
0.6166	823.7548675378737
0.6171	824.1647256746825
0.6173	824.0405145287597
0.6176	824.4543223161014
0.6178	824.719920183183
0.6183	824.7034790108543
0.6186	824.1550125156064
0.6191	824.5539189250389
0.6193	824.7013602682711
0.6196	824.9472385837954
0.6201	824.869267163697
0.6203	824.4281188204512
0.6208	824.5286770798956
0.621	824.4822798360632
0.6215	824.3755671941475
0.6218	824.3395266963751
0.6223	824.7209824174869
0.6225	824.4205812844245
0.623	824.1666666677575
0.6233	824.1098006309469
0.6235	824.0699063808537
0.624	824.2465544476518
0.6242	824.2726299196938
0.6245	824.1263025491496
0.625	823.9275407457646
0.6252	824.2187628305987
0.6254	824.4012500049425
0.6259	824.3517190846984
0.6262	824.419661799025
0.6267	824.3907528586437
0.6269	824.5157298255333
0.6274	824.4659456308059
0.6277	824.9836791683936
0.6282	824.6891337175671
0.6284	825.0294127279783
0.6287	824.6711795574331
0.6292	824.7461745241519
0.6294	824.4090359631134
0.6296	824.3957155913922
0.6299	824.2673505480473
0.6303	824.4099463954411
0.6306	824.2670127845089
0.6308	824.3353655974889
0.6313	824.4968674457396
0.6315	824.1993260646205
0.632	824.5282941750355
0.6322	824.2456570570508
0.6327	824.064894258541
0.6329	824.2239196550103
0.6331	824.2404990927517
0.6336	824.2404248664051
0.6339	824.1898620970845
0.6341	824.5338335336339
0.6346	824.4701654264417
0.6348	824.098538250756
0.6351	824.1927769604278
0.6356	824.1705479273216
0.6358	824.0398060637314
0.6361	824.1796218944901
0.6365	824.4107101715076
0.637	824.516788131507
0.6372	824.3288564665327
0.6376	824.6493741000938
0.6379	824.5865048014522
0.6381	824.5146048417527
0.6386	824.4394026618918
0.6388	824.7851333053513
0.639	824.9760562023076
0.6395	824.7980924104851
0.64	825.1826401773103
0.6403	825.0666096642406
0.6405	824.6040050817168
0.641	824.2969010563206
0.6412	824.4596039087597
0.6417	824.4435602129333
0.6419	824.3575837882846
0.6421	824.71378125262
0.6426	824.6824456106276
0.6428	824.3209186039941
0.643	824.2371721208776
0.6435	824.6019634540278
0.6438	824.6960995131702
0.6445	825.1698125014289
0.6447	825.0158755551266
0.645	824.8691285189467
0.6452	824.7722400399782
0.6457	824.600351732771
0.6459	824.6371461152651
0.6462	824.198659810117
0.6466	824.3631185984417
0.6468	824.4613091997554
0.6473	824.7025240441945
0.6475	824.6004270740896
0.648	824.5991356333844
0.6482	824.4727683393128
0.6487	824.2992132803781
0.649	824.2843810855696
0.6494	823.986358161491
0.6496	824.0058058710415
0.6501	823.9313676946057
0.6503	824.083358310415
0.6508	823.9809649252917
0.651	823.8577733418281
0.6515	824.1316214573601
0.6517	824.1337302489544
0.6522	824.2744265654225
0.6524	824.5457101987982
0.6528	824.3884379440618
0.6531	824.3373341142691
0.6533	824.2081921270137
0.6537	824.4898868762783
0.654	824.3277711008121
0.6545	824.7513161847128
0.655	825.01621905586
0.6552	824.8650431754382
0.6554	824.7235753605908
0.6559	824.5367405036874
0.6561	824.5398419304555
0.6566	824.1871036569736
0.6569	824.6354906425734
0.6573	824.8929139807854
0.6576	824.5884279039473
0.6581	824.779950572306
0.6583	824.4140514242561
0.6587	824.3972623750024
0.659	824.3426382292901
0.6592	824.3715039080822
0.6594	824.7028841248931
0.6599	824.8201771316781
0.6601	824.3890953232815
0.6605	824.7120725746539
0.6607	824.492101828419
0.661	824.3825975169024
0.6614	824.2128236158319
0.6616	824.5216148026719
0.6621	824.8598049690722
0.6624	824.8555093410664
0.6629	824.7442604697922
0.6631	824.9063533426131
0.6633	824.818749172823
0.6638	824.660136130794
0.664	824.6032857058443
0.6645	824.2857372339931
0.6647	824.7698317428974
0.6649	824.5537256038122
0.6654	824.3443437610642
0.6657	824.8495743649593
0.6662	824.9190666960275
0.6664	824.509765595366
0.6666	823.9375633044332
0.6671	823.9978728267781
0.6673	823.9079979881277
0.6676	823.9845160031631
0.668	824.2759121974743
0.6682	824.1844625615965
0.6687	824.4330087238363
0.669	824.5761055088277
0.6694	824.7699992482372
0.6697	824.2204883394461
0.6699	824.8212635535605
0.6704	825.1637642107129
0.6706	825.3540848152815
0.6709	824.9390263266566
0.6714	825.0057589500715
0.6716	824.916401139895
0.6721	825.1374146276609
0.6723	825.1087653393415
0.6726	824.78287966399
0.673	824.3662516039406
0.6733	824.5730093073926
0.6737	824.1344535412692
0.6739	824.0191818505491
0.6742	824.5852705408751
0.6746	824.7837827907671
0.6749	824.4733856111478
0.6751	824.1581169906616
0.6753	824.2069823615361
0.6758	824.0516170352589
0.6761	824.6128244464232
0.6763	824.1338627649691
0.6768	824.1220319794417
0.677	824.2380899001928
0.6773	824.1519889787024
0.6778	824.1213280705085
0.678	824.5871751013246
0.6785	824.9903703664665
0.6787	824.9944056640755
0.679	824.5826914847178
0.6794	824.463505917076
0.6797	824.514739571041
0.6802	824.9991047190231
0.6804	824.5937809751844
0.6806	824.3708353422297
0.6811	824.7028965910714
0.6813	824.7309103641472
0.6816	824.6531442029001
0.682	824.9797009084152
0.6823	824.5650281580059
0.6825	824.4106349143241
0.683	824.6663829639917
0.6832	824.8588516709854
0.6834	824.8661201205063
0.6839	824.3519017807625
0.6842	824.4676688426777
0.6844	824.3089558423567
0.6849	824.550182704244
0.6851	824.750167011546
0.6854	824.8757954032365
0.6858	825.076321821576
0.6861	825.0460026954235
0.6863	825.0633192411415
0.6868	825.5553710970124
0.6871	825.321360674448
0.6875	825.1979957447405
0.6878	825.1682006094369
0.6882	825.2651223781038
0.6884	825.0627827865416
0.6887	824.8497602855953
0.6891	824.8156954743779
0.6894	824.8994641193013
0.6896	824.9656635351495
0.6901	825.0728149325764
0.6903	825.1083811304842
0.6905	825.0209521024766
0.691	825.1172637037357
0.6913	825.2300837826497
0.6918	824.9257651977373
0.692	824.5831348980947
0.6922	824.9482486698483
0.6927	824.350624404716
0.693	824.4594584320159
0.6934	824.1295687953111
0.6936	824.7605719108122
0.6941	824.6749462092413
0.6943	824.5469559692515
0.6946	825.0179362942874
0.6948	825.0447528574562
0.6953	825.0016101653573
0.6955	824.8414162955983
0.696	824.7582018795371
0.6963	824.8848690273315
0.6965	824.5551649822511
0.697	824.9036342745463
0.6973	824.815833517264
0.6975	825.494278603003
0.698	824.9175285791698
0.6982	825.0939254060739
0.6987	824.9966946309017
0.699	824.7370149550392
0.6994	824.7259560318524
0.6997	824.6287894581392
0.7001	824.635925022105
0.7004	824.2991687741168
0.7006	824.4290791445397
0.7011	824.5406815886163
0.7013	824.7266614381751
0.7018	824.791743919466
0.7021	825.0515556161836
0.7023	825.32720370194
0.7028	825.2169114939885
0.703	825.2643984095932
0.7032	825.13120234353
0.7035	824.6471788356255
0.7039	824.7211731868431
0.7042	824.5662436952587
0.7046	824.632085715787
0.7048	824.4829662991494
0.7051	824.765002472233
0.7056	824.6456628458642
0.7058	824.6205701051554
0.7063	824.5374056953056
0.7065	824.6325403637835
0.707	824.7717707530295
0.7072	824.3782284600234
0.7076	824.3169099503375
0.7078	824.5931117880044
0.708	824.5799510313936
0.7085	824.4878898265986
0.7087	824.5232730045574
0.7089	824.6998294240012
0.7095	824.5283666234566
0.7097	824.5614815550075
0.7102	824.6360680882975
0.7104	824.6854910389886
0.7109	824.9298337396964
0.7111	824.9258061381328
0.7116	824.6075392520584
0.7118	824.724171735294
0.7121	824.8432806935758
0.7125	824.9363614766578
0.7128	824.8467956739922
0.713	825.0696925846574
0.7135	825.1422824202643
0.7137	824.7627356503814
0.714	824.3945359585986
0.7144	824.3709051569758
0.7147	824.6451784443065
0.7151	824.1710441180945
0.7154	824.3790601224815
0.7156	825.0568100726075
0.7161	825.2367682388365
0.7163	825.4339727218039
0.7166	824.8903490175697
0.7171	824.8863288903884
0.7173	825.3250713568827
0.7178	825.1820124564916
0.718	824.9739219492593
0.7183	824.9820370345411
0.7187	824.9493660014135
0.719	824.7285837065664
0.7194	824.7725452598404
0.7197	824.6713632385445
0.7199	824.7975908428045
0.7202	824.6604694439885
0.7207	824.2802612127409
0.7209	825.0480384494117
0.7212	824.7227267722361
0.7216	824.8170582200281
0.7219	824.5853652947334
0.7221	824.4362797971371
0.7226	824.6564965077224
0.7228	825.0507758795572
0.7233	824.7485085268412
0.7235	824.3371169069279
0.7238	824.5214997691776
0.7243	824.800448086207
0.7245	824.8893196359255
0.725	824.8654714035034
0.7252	825.0465482768743
0.7255	824.6849443254785
0.7259	824.7345796226022
0.7262	824.729859187759
0.7267	824.8575697501092
0.7269	824.8867443217207
0.7271	824.8181221049031
0.7276	825.1403587793827
0.7278	825.1511733008274
0.728	824.8102208761093
0.7285	825.107926517936
0.7287	824.8444698022665
0.7292	824.788123844538
0.7294	824.6782162138969
0.7297	824.9312162602386
0.7302	824.9076430355908
0.7304	825.6523861493798
0.7307	825.2138679800155
0.7311	825.2118478868271
0.7314	825.2108571285132
0.7318	825.3300694243726
0.7321	824.7231506100974
0.7323	824.8060745317614
0.7328	824.7327334798006
0.733	824.7623085581984
0.7333	824.7894899545715
0.7337	825.1050917381764
0.734	825.4259467182103
0.7345	825.4996078267515
0.7347	825.5461542552541
0.7352	825.1602463530628
0.7354	825.1871330815745
0.7359	824.8585955715741
0.7361	824.7344274015618
0.7366	824.6854496543093
0.7368	824.5234882175528
0.7371	824.9093993122801
0.7375	825.0046370761681
0.7378	824.9270071939651
0.7382	825.5094972612045
0.7385	825.447356995246
0.7389	825.421154329556
0.7392	824.9422220395335
0.7394	825.01973089443
0.7397	824.9285725978286
0.7401	824.599943516501
0.7404	824.2850328100684
0.7408	825.4897672521084
0.7411	825.2490255531563
0.7413	825.4641324336728
0.7415	825.1601279159532
0.742	824.7747420904585
0.7422	824.5315550178556
0.7427	824.6662190860872
0.7429	824.7949843781901
0.7432	824.8456991627082
0.7436	824.7006003331959
0.7439	825.0822375696235
0.7443	824.7350599374629
0.7446	824.7548350924319
0.7451	824.9886531957927
0.7456	824.610030512813
0.7458	824.8150830170782
0.7463	824.7568722574542
0.7465	825.0988655492276
0.7469	825.3994823397513
0.7472	825.3119030882077
0.7474	825.4641446590077
0.7479	825.2467441764874
0.7481	825.4594326817389
0.7486	825.3922423998163
0.7489	825.2184966872854
0.7491	825.3498562455604
0.7496	825.5762502864875
0.7498	825.0451706624751
0.75	825.0366521495464
0.7505	824.8989754172084
0.7508	824.9647080525954
0.7512	825.1776445377045
0.7515	825.1677143157584
0.7519	825.2165839306758
0.7522	825.2237374293974
0.7524	824.9511373367744
0.7528	825.0092471465723
0.7531	824.9981412535327
0.7533	824.5626221957798
0.7538	824.5965628444994
0.7541	825.0283987695141
0.7546	824.7300028173331
0.7548	824.7569230623485
0.7553	824.7161487096156
0.7555	824.7475484367176
0.756	824.8691557296063
0.7562	824.8969717475908
0.7564	824.7886232322503
0.7571	824.6403077243303
0.7573	825.0236549280055
0.7578	825.160231671119
0.7581	825.5055429980387
0.7583	825.1261870572038
0.7585	824.9752535754562
0.759	824.9032557191631
0.7593	825.0887480418327
0.7597	825.0109730534132
0.76	825.0682607088875
0.7605	825.5718969643689
0.7607	825.028110608278
0.7614	825.0392431272752
0.7616	825.3522139647133
0.7618	825.5099379004233
0.7623	825.4073618561538
