# Temperature (K)	Attenuation (Neper/m)
0.6759	872.1846749391447
0.6761	872.5125252366203
0.6764	871.609141352823
0.6769	872.5000121503616
0.6771	872.0743280957374
0.6776	872.0414971061402
0.6778	871.5451544838896
0.678	871.0761283808566
0.6785	871.267044448334
0.6787	871.2830573069594
0.6791	872.406128040273
0.6794	872.2166072657711
0.6796	871.3826250819408
0.6801	871.2581155782221
0.6804	872.0576766001192
0.6806	872.2639809629906
0.6811	872.6278582127879
0.6813	873.2158352746063
0.6815	872.8037722844857
0.682	872.7632869572187
0.6822	873.3650655955485
0.6824	873.3751338033794
0.6827	873.3092541335435
0.6831	872.5012497150922
0.6834	871.8504599566518
0.6836	872.8619594203578
0.6841	872.8805781154721
0.6843	873.4206109307074
0.6848	872.9940409090494
0.685	871.9193101740567
0.6853	871.4316334937976
0.6857	872.0118839876999
0.686	872.6186595583907
0.6862	872.1365715356254
0.6866	871.7953434706595
0.6869	871.9679362976894
0.6871	872.1974517110566
0.6876	871.4716708630704
0.6878	872.2939883773172
0.6881	871.8076071399794
0.6886	872.3426228542498
0.6888	871.5422709326143
0.689	872.5607161063501
0.6895	872.1349831366133
0.6897	872.3217158000162
0.6899	871.665938973475
0.6904	871.3321489375816
0.6906	870.9895406051081
0.6909	872.4268394368327
0.6914	872.6416341396115
0.6916	873.401422730252
0.6919	873.649827552245
0.6924	873.3445527884716
0.6926	873.4392091104019
0.6929	873.0252411366349
0.6933	872.803981386788
0.6936	872.2226011588579
0.6938	872.7660303736548
0.694	873.4630054135729
0.6945	873.8353135270293
0.6947	874.4478804080499
0.6949	873.5168441147526
0.6952	873.1392605107839
0.6957	873.5531046841878
0.6959	873.8038534869843
0.6961	873.286857935975
0.6963	872.2486678118277
0.6968	872.725556966982
0.697	872.1310051912207
0.6973	872.5958711792651
0.6978	872.869223157638
0.698	873.4359025786549
0.6983	873.0243097176323
0.6985	872.9055959859049
0.6991	872.8269978615509
0.6993	872.0420682416365
