# Temperature (K),alpha_33
0.9787,-4.0759232874
0.9799,-4.07369194375
0.9815,-4.07134545535
0.9827,-4.0693546289
0.984,-4.06713422455
0.9857,-4.0657841051000005
0.9869,-4.06340994355
0.9881,-4.06049529665
0.9893,-4.05821806615
0.9909,-4.05546871845
0.9922,-4.0535240121500005
0.9934,-4.0515975066
0.9947,-4.04972782955
0.9963,-4.04735971975
0.9975,-4.0466974322
0.9987,-4.04454704505
0.9999,-4.04295172975
1.0015,-4.04072334675
1.0028,-4.0379838569
1.004,-4.0359146092
1.0056,-4.03387090625
1.0068,-4.0313432136500005
1.0081,-4.0294554733000005
1.0097,-4.0269947978500005
1.0109,-4.02455726245
1.0126,-4.02195393075
1.0139,-4.019635832800001
1.0151,-4.0176653595500005
1.0162,-4.0147793028
1.0174,-4.01212280675
1.0191,-4.0083078749
1.0203,-4.00541209825
1.0217,-4.00270447145
1.0228,-3.99984257775
1.0244,-3.99655715925
1.0261,-3.99356389645
1.0274,-3.9902606825
1.0286,-3.98726174925
1.0298,-3.98454385225
1.031,-3.9815467655
1.0326,-3.9788806879500003
1.0338,-3.9765982042
1.035,-3.97330437075
1.0362,-3.9706205363000002
1.0375,-3.9680391842000002
1.0392,-3.96527234675
1.0404,-3.9627825902500002
1.0416,-3.9603250782000003
1.0428,-3.9572889708
1.0441,-3.9549181507
1.0458,-3.9529850746
1.047,-3.95097365885
1.0482,-3.9484790432
1.0494,-3.94701226985
1.0507,-3.9444790642000003
1.0519,-3.9421497421500002
1.0535,-3.9394915905000003
1.0547,-3.93748233885
1.0559,-3.93489088335
1.0571,-3.93211846935
1.0584,-3.92909541655
1.06,-3.9260896481
1.0612,-3.92369851845
1.0625,-3.92161601955
1.0641,-3.9202479766500002
1.0653,-3.9182419856
1.0666,-3.9160374745000004
1.0678,-3.91418655075
1.0694,-3.9122801084
1.0706,-3.90994393265
1.0718,-3.90726017945
1.073,-3.90423317725
1.0747,-3.9020677053500004
1.0759,-3.8990346873000004
1.077,-3.8967355127000003
1.0784,-3.89461066035
1.0796,-3.8924845675000004
1.0812,-3.88972712045
1.0825,-3.8871540110500002
1.0838,-3.8854450047
1.0854,-3.88299817505
1.0866,-3.88065676805
1.0878,-3.8782235332
1.0894,-3.87526644055
1.0907,-3.8728532501000004
1.0919,-3.8705757929
1.0936,-3.86772188065
1.0948,-3.8650473753
1.096,-3.8625216627
1.0973,-3.8605145994
1.0989,-3.8583429699500003
1.1002,-3.8562132779500002
1.1014,-3.8537564507
1.1026,-3.8507210513
1.1038,-3.8480572627000003
1.1055,-3.84523419365
1.1067,-3.84283607195
1.1079,-3.8407686452500003
1.1092,-3.8385917458
1.1108,-3.83567164055
1.112,-3.8341250736
1.1133,-3.83197881915
1.1145,-3.8292286298500002
1.1161,-3.82663557965
1.1173,-3.8237664252
1.1186,-3.8212788858
1.1198,-3.8189090407000004
1.1215,-3.8155661501
1.1227,-3.8128508821000002
1.124,-3.8104151197
1.1253,-3.80828577695
1.1269,-3.8055996331
1.1281,-3.8021269127500004
1.1294,-3.7994077602500003
1.1306,-3.7968318525
1.1318,-3.7943410007000002
1.1334,-3.7921282137
1.1346,-3.7892820135000003
1.1358,-3.7868142791
1.1371,-3.7841683440500002
1.1383,-3.7814602118500003
1.1399,-3.7786802657000003
1.1411,-3.7769647177500003
1.1423,-3.7749341073
1.1439,-3.7720006678
1.1451,-3.76904529335
1.1463,-3.76658267545
1.148,-3.76357898375
1.1492,-3.7605977844000003
1.1505,-3.7573889190500003
1.1517,-3.7542401581
1.1533,-3.7512903948000003
1.1545,-3.74883034365
1.1558,-3.7468042621500004
1.157,-3.74400973325
1.1582,-3.7411380850000002
1.1598,-3.73837313305
1.161,-3.7362042236
1.1623,-3.73381226895
1.1635,-3.7316048470000003
1.1651,-3.7290173259
1.1664,-3.7262819277
1.1676,-3.7233456492
1.1688,-3.7200791352500002
1.17,-3.71674879585
1.1717,-3.71418032375
1.1729,-3.711454527
1.1741,-3.7097038866500003
1.1752,-3.70707837035
1.1765,-3.7043945563
1.1781,-3.7015368705
1.1793,-3.6989315937500002
1.1806,-3.69670342185
1.1819,-3.69375784045
1.1831,-3.6913871510500003
1.1847,-3.6888171954
1.1859,-3.6864292578
1.1875,-3.6833655934
1.1888,-3.67993839325
1.19,-3.6770136461000003
1.1912,-3.67386400015
1.1925,-3.6711831781
1.194,-3.66844996445
1.1952,-3.666396681
1.1965,-3.6646722777000003
1.1977,-3.6622570025
1.1993,-3.66018888855
1.2006,-3.65753805725
1.2022,-3.6550922954000002
1.2035,-3.6526877094500003
1.2048,-3.65063758405
1.206,-3.6486268984
1.2072,-3.6464923869500003
1.2087,-3.6443713848500003
1.2099,-3.6420115649
1.2112,-3.63924943045
1.2124,-3.63647937145
1.2137,-3.6339780488500004
1.215,-3.63184585485
1.2167,-3.6293066705
1.2179,-3.6268138485500003
1.2192,-3.6242625384
1.2204,-3.6220699924
1.2216,-3.61889821615
1.2233,-3.61527837175
1.2244,-3.61172268225
1.2257,-3.6078282156
1.2272,-3.6048616815
1.2285,-3.6024955957500002
1.2298,-3.5994580880000004
1.2311,-3.59677882865
1.2323,-3.5939783606000004
1.2344,-3.59090652205
1.2356,-3.5881391341000004
1.2368,-3.5847073074000004
1.2383,-3.58194561915
1.2396,-3.5786774874000002
1.2409,-3.57575683355
1.2422,-3.5732010144000004
1.2434,-3.5709143475
1.2451,-3.5685043114
1.2463,-3.5657577463
1.2475,-3.5627600503
1.2487,-3.5607725105
1.2499,-3.5590471329
1.2514,-3.55711293195
1.2526,-3.5549777967000002
1.2539,-3.55258256735
1.2551,-3.54964048185
1.2564,-3.54759749555
1.2581,-3.5448016076
1.2595,-3.5419605364500004
1.2606,-3.5394080329
1.2622,-3.5371066315500004
1.2636,-3.5354084179000003
1.2648,-3.5329455525
1.266,-3.5306238264500003
1.2672,-3.5284506589
1.2692,-3.52538575405
1.2704,-3.52213284945
1.2716,-3.51954877695
1.2729,-3.5171553665
1.274,-3.5148817753
1.2757,-3.5118810824500004
1.277,-3.5088096554000003
1.2787,-3.50560784135
1.2798,-3.5031664269
1.281,-3.500189205
1.2822,-3.4979719409000003
1.2835,-3.49589591975
1.2852,-3.49328557585
1.2864,-3.4907512641
1.2876,-3.487494022
1.2892,-3.4840985347
1.2904,-3.48039690085
1.2916,-3.47818401415
1.2929,-3.4757861213
1.2945,-3.4732094418
1.2958,-3.4708093101
1.297,-3.46848695015
1.2981,-3.4656304687
1.2997,-3.463310469
1.301,-3.4602143748
1.3027,-3.4570595726000004
1.3039,-3.45414158085
1.3051,-3.4519779993000004
1.3062,-3.44913432505
1.3079,-3.44689577425
1.3092,-3.44399810735
1.3105,-3.4394235399
1.3121,-3.4360632405500002
1.3133,-3.43342448325
1.3145,-3.4304546682000003
1.3157,-3.4275886057
1.3173,-3.42481363045
1.3186,-3.42128112575
1.3198,-3.41774696485
1.3209,-3.41442089275
1.3221,-3.4111535123500003
1.3238,-3.40808020975
1.325,-3.4055439287000002
1.3263,-3.4031908898500003
1.3275,-3.4005052261
1.3288,-3.3980811478
1.33,-3.3956426408000002
1.3317,-3.39251675405
1.3332,-3.3893944765
1.3345,-3.3863117077
1.3357,-3.3836947942
1.3369,-3.38186507075
1.338,-3.3800161498500003
1.3396,-3.3766867226
1.3408,-3.374778459
1.3421,-3.3727723633
1.3433,-3.3701907717
1.3449,-3.3678692323500004
1.3461,-3.3662345831000002
1.3474,-3.36422630445
1.3489,-3.36258381805
1.35,-3.3601518192500004
1.3517,-3.3574443273
1.3529,-3.3542706538000004
1.3541,-3.3522292783500003
1.3558,-3.3496660214
1.357,-3.3470966524000003
1.3582,-3.3443669863
1.3594,-3.34171390915
1.3611,-3.33920708545
1.3623,-3.3362323038
1.3635,-3.33362215675
1.3651,-3.33080951705
1.3664,-3.32890131735
1.3676,-3.32632157865
1.3688,-3.32353079545
1.37,-3.3214476456
1.3716,-3.31900913165
1.3727,-3.31535986135
1.3738,-3.31214081465
1.3753,-3.30832899945
1.3765,-3.30535608675
1.3777,-3.30235881555
1.379,-3.2997016414000004
1.3806,-3.2960407786
1.3819,-3.29324662975
1.3831,-3.290675949
1.3844,-3.2885236303000003
1.3857,-3.2862718863000002
1.387,-3.2838589876000004
1.3886,-3.2815695611000004
1.3898,-3.27873999745
1.3911,-3.27591883875
1.3928,-3.27320367865
1.394,-3.27081755255
1.3952,-3.2676060295000005
1.3964,-3.2652209880500003
1.3977,-3.2621022550500003
1.3994,-3.2594019704
1.4006,-3.2571385047000003
1.4018,-3.25513822025
1.4031,-3.25260068325
1.4048,-3.2497973231
1.406,-3.2465587914
1.4073,-3.2435734702500003
1.4086,-3.2410344405
1.4097,-3.2381814469
1.4113,-3.2352017042
1.4126,-3.2323070346
1.4138,-3.2291973179
1.4159,-3.226440671
1.4172,-3.2236756619
1.4184,-3.22068381175
1.4197,-3.217109324
1.4213,-3.21362632775
1.4226,-3.2106196744
1.4238,-3.2076460512500002
1.425,-3.20491071725
1.4263,-3.20267975
1.4279,-3.19986725645
1.4291,-3.1967473669500004
1.4304,-3.1939079034500004
1.4321,-3.1916794716
1.4333,-3.18904384915
1.4346,-3.1870407056000003
1.4358,-3.1842658041
1.4375,-3.1819019656
1.4387,-3.17891682595
1.4399,-3.1759672954000004
1.4415,-3.1729355555
1.4428,-3.17006729395
1.4439,-3.1672566534
1.4456,-3.1645145835
1.4468,-3.1616563239
1.4481,-3.15850634175
1.4493,-3.1552804624000004
1.451,-3.15155605785
1.4522,-3.1487030372
1.4535,-3.1457471433500004
1.4551,-3.14282943005
1.4564,-3.14038693055
1.4576,-3.1379792588
1.4588,-3.13490139375
1.46,-3.1320555709500004
1.4616,-3.12845042095
1.4629,-3.12527842735
1.4641,-3.1218781680000003
1.4653,-3.1189629302500004
1.4666,-3.1164430973000004
1.4681,-3.1135825116
1.4694,-3.11041573115
1.4707,-3.1077123691
1.4722,-3.1052617614500004
1.4735,-3.10255298555
1.4748,-3.0996831844
1.4761,-3.09835612505
1.4772,-3.09601541215
1.4789,-3.0931645689
1.4801,-3.09040762215
1.4812,-3.0870868224
1.4823,-3.0840978203000002
1.4836,-3.08062295785
1.4852,-3.07766163195
1.4869,-3.0745696760500003
1.4881,-3.07222131115
1.4893,-3.0692537092
1.4905,-3.0664041534
1.4925,-3.0642995237
1.4937,-3.0615685443
1.4949,-3.0593998089500003
1.4961,-3.0566371668
1.4973,-3.05385113005
1.499,-3.0508282344
1.5002,-3.04866369955
1.5015,-3.0465394325000004
1.5027,-3.04310364635
1.5039,-3.04061291045
1.5054,-3.0381799646500003
1.5066,-3.0354504894
1.5079,-3.0333317971000002
1.5092,-3.03054619785
1.5104,-3.0282755424500003
1.5121,-3.0260536247500003
1.5132,-3.0241919276500004
1.5143,-3.02117156965
1.5156,-3.0188276987
1.5168,-3.01574909795
1.5185,-3.0129425336500004
1.5196,-3.0102541443
1.5208,-3.0065869340000004
1.5224,-3.0039539235
1.5237,-3.00061809095
1.5253,-2.99812979515
1.5265,-2.9955648462
1.5277,-2.9925752820000002
1.5288,-2.9899368896
1.53,-2.9868775760000004
1.5317,-2.9836945442
1.5329,-2.9811785736000003
1.5342,-2.9780773086
1.5353,-2.9746369143000004
1.537,-2.9716943185
1.5383,-2.9688578422000003
1.5395,-2.96563625745
1.541,-2.9634535549
1.5422,-2.96117967255
1.5434,-2.9588221364500003
1.5447,-2.9560947798
1.546,-2.9532626416000003
1.5476,-2.9517085737000004
1.5487,-2.9491079575
1.5499,-2.9467688181
1.5516,-2.94343595155
1.5529,-2.9400125136
1.554,-2.9367089342000003
1.555,-2.9333441755500003
1.5563,-2.9308759455500004
1.5581,-2.92815592815
1.5593,-2.9249309555
1.5605,-2.9221703233
1.5616,-2.9201118203
1.563,-2.91752021745
1.5646,-2.915002642
1.5658,-2.9121375781000003
1.5669,-2.9086965962000004
1.5682,-2.90470070955
1.5696,-2.90192969855
1.5712,-2.8984042076
1.5723,-2.8948600111
1.5735,-2.8912020534
1.5752,-2.8879713828
1.5764,-2.8853384478
1.5777,-2.88301805505
1.5789,-2.88072199345
1.5801,-2.87811053015
1.5817,-2.8753947973500003
1.5834,-2.8723770759500002
1.5848,-2.86993704665
1.586,-2.8669255111
1.5872,-2.8638470280000003
1.5884,-2.86027997955
1.5901,-2.8570401558
1.5913,-2.8527691188500004
1.5925,-2.8495334977500004
1.5938,-2.8469662117
1.595,-2.84495486665
1.5967,-2.84241619475
1.5979,-2.8403056971
1.599,-2.8375875598
1.6002,-2.8342407746
1.6018,-2.832104569
1.6031,-2.82931229345
1.6045,-2.82569774005
1.6058,-2.822515169
1.6069,-2.8198822217000004
1.608,-2.81697133745
1.6097,-2.813940392
1.611,-2.81087398375
1.6122,-2.808091527
1.6135,-2.80545686365
1.6151,-2.8030049284
1.6163,-2.8006080312500004
1.6175,-2.7983872063
1.6187,-2.7963747442500004
1.62,-2.7935595684
1.6216,-2.7908051393
1.6228,-2.78782641875
1.624,-2.78490387665
1.6253,-2.78257003045
1.6265,-2.7805460109
1.6281,-2.777382074
1.6294,-2.77466045905
1.6307,-2.7714447551
1.6318,-2.7685026684
1.6331,-2.7656274721000003
1.6342,-2.7628046588000004
1.6359,-2.75990945355
1.6372,-2.7566550215000003
1.6385,-2.75502426065
1.6399,-2.7529884306000003
1.6411,-2.7507589085
1.6424,-2.7478963145
1.6437,-2.7459407715
1.6449,-2.7426405485
1.6466,-2.74021484635
1.6478,-2.7377395767
1.6491,-2.7355044192
1.6503,-2.7320692102
1.6515,-2.7288952031500004
1.6531,-2.72578111215
1.6543,-2.7227187244
1.6555,-2.7197240643000002
1.6566,-2.71784133565
1.658,-2.71553018785
1.6592,-2.7133848781500003
1.6607,-2.71143195325
1.6619,-2.70948014965
1.6631,-2.70757812655
1.6644,-2.7035129778
1.6661,-2.6999882314
1.6673,-2.69681917225
1.6689,-2.69385245675
1.6701,-2.6901748502
1.6713,-2.68732197855
1.673,-2.68441056805
1.6743,-2.68112607895
1.6755,-2.6777459551
1.6768,-2.6753077408
1.6783,-2.67271513445
1.6795,-2.6704051599
1.6809,-2.6675123653000004
1.6822,-2.664217279
1.6832,-2.66105584365
1.6847,-2.6576886105
1.686,-2.65409665645
1.6872,-2.6509294903000002
1.6885,-2.64695012935
1.6902,-2.64399025715
1.6914,-2.6413207475
1.6926,-2.6382004636
1.6942,-2.6355230584
1.6954,-2.63283545115
1.6965,-2.62993853265
1.6978,-2.6272318239500003
1.6989,-2.62377092945
1.7004,-2.6208782122
1.7017,-2.61806826395
1.703,-2.61554279105
1.7042,-2.6126502325
1.7057,-2.60931725245
1.707,-2.6065103196
1.7086,-2.6045825178
1.7097,-2.60165438915
1.711,-2.59852834005
1.7122,-2.59542664215
1.7134,-2.591993941
1.715,-2.5888603712
1.7163,-2.58579077535
1.7175,-2.5823495313500002
1.7192,-2.5797751475
1.7205,-2.57622381595
1.7217,-2.572296998
1.7229,-2.56914307275
1.724,-2.56595690175
1.7255,-2.56343410935
1.7267,-2.56063828455
1.7279,-2.55740545535
1.7297,-2.5542570735
1.7314,-2.5514970011
1.7326,-2.54875097315
1.7337,-2.54581912715
1.735,-2.54242335545
1.7361,-2.53953899195
1.7376,-2.5370535563
1.7389,-2.53528183855
1.7402,-2.5329804388
1.7418,-2.5307215071
1.743,-2.5275026221
1.7442,-2.5248028280500003
1.7454,-2.5217124953
1.7469,-2.5193746015
1.7481,-2.51724793545
1.7495,-2.51424286005
1.7508,-2.5116452754000003
1.7521,-2.5089290929000003
1.7536,-2.50558323015
1.7548,-2.5028988785
1.756,-2.49997587145
