# Temperature (K),alpha_33
0.4898,-2.2718903443
0.4913,-2.2720856997500003
0.4924,-2.27152848825
0.4936,-2.2722435455500003
0.4947,-2.27270765935
0.4962,-2.27303693165
0.4974,-2.2732383934000002
0.4986,-2.2738473469000002
0.5001,-2.27266051535
0.5013,-2.2710964945
0.5025,-2.2701072395
0.5037,-2.2693720099
0.5052,-2.2693971461
0.5064,-2.2696850034500002
0.5076,-2.26916940535
0.5092,-2.2688655692
0.5104,-2.2689157582500004
0.5116,-2.26823198695
0.5128,-2.2686258668000003
0.514,-2.2690729478000002
0.5156,-2.2687341187500003
0.5168,-2.26803436935
0.518,-2.2678241865
0.5193,-2.2673371051
0.5205,-2.2668305659500003
0.5222,-2.2663614331
0.5234,-2.2659127006
0.5247,-2.26604563935
0.5259,-2.2655202825500003
0.5272,-2.26512232945
0.5288,-2.2641423400500003
0.5301,-2.263989881
0.5313,-2.2633412870500003
0.5326,-2.2628741995
0.5342,-2.2629601298
0.5359,-2.2632911898000003
0.5371,-2.2626994106500002
0.5384,-2.26119256095
0.5397,-2.2609455614000002
0.5409,-2.2610292814
0.5426,-2.262122553
0.5439,-2.2618195472
0.5451,-2.2614930442500003
0.5464,-2.26002300595
0.5481,-2.2588115631
0.5494,-2.25740921465
0.5506,-2.25701947095
0.5519,-2.2574275481500004
0.5532,-2.2573349895000003
0.5549,-2.2570316901000003
0.5561,-2.2562000659500003
0.5574,-2.25562952895
0.5587,-2.2541275404000003
0.5603,-2.2539030551000003
0.5616,-2.2538316003000003
0.5628,-2.2541848952500003
0.5645,-2.25406754625
0.5658,-2.2537139698
0.5675,-2.25248927915
0.5688,-2.25189738525
0.5701,-2.2522812887000003
0.5714,-2.25238564075
0.573,-2.2532920679000004
0.5743,-2.25329740625
0.5755,-2.2523017758500004
0.5768,-2.25128345635
0.5784,-2.2507251091500002
0.5797,-2.2497989764
0.5809,-2.2499219050000003
0.5822,-2.24946348515
0.5839,-2.2484877834500003
0.5852,-2.2474313232000003
0.5864,-2.2471137044000002
0.5879,-2.24708594905
0.589,-2.24737893465
0.5901,-2.2469113745000002
0.5918,-2.2467688431500004
0.593,-2.2467227160500003
0.5947,-2.2456915142500002
0.596,-2.2456045494000003
0.5973,-2.2456911404
0.5986,-2.24545374355
0.5998,-2.2447408213
0.6015,-2.2438217066000004
0.6027,-2.24291424375
0.6044,-2.2422282889500003
0.6056,-2.24126039605
0.6069,-2.2406369211
0.6082,-2.2406121636000003
0.6094,-2.2397562904000003
0.6111,-2.2385216151500003
0.6124,-2.23778219685
0.6136,-2.23772862665
0.6152,-2.23706069185
0.6164,-2.2368785255000003
0.6177,-2.2361013620000003
0.6189,-2.2353717862
0.6206,-2.2348540263000003
0.6218,-2.2340024836000003
0.6231,-2.2336681306000004
0.6243,-2.23278709585
0.626,-2.2330143643500002
0.6273,-2.2329461580000003
0.6285,-2.23320181815
0.6298,-2.23302558915
0.6314,-2.2338434238500002
0.6326,-2.2339276806500004
0.6339,-2.23309025165
0.6351,-2.232464405
0.6363,-2.23107451625
0.6379,-2.2304779210000003
0.6392,-2.23002377785
0.6404,-2.2288078875500004
0.642,-2.2281692212
0.6433,-2.22761819245
0.6445,-2.2264284625000004
0.6457,-2.2253141097
0.647,-2.2252612015
0.6487,-2.2253039927500002
0.6498,-2.2252939186000003
0.6515,-2.22528153255
0.6527,-2.22429870985
0.654,-2.22323068725
0.6552,-2.22269990245
0.6568,-2.2209575212000003
0.6581,-2.2200660136000003
0.6593,-2.219786156
0.6605,-2.21938700275
0.6621,-2.21889433185
0.6634,-2.21833354545
0.6646,-2.2170913008
0.6659,-2.2170523849
0.6671,-2.21721712865
0.6688,-2.2163227188500003
0.67,-2.2162790966
0.6712,-2.2165534549
0.6724,-2.21621069605
0.6741,-2.21560235525
0.6757,-2.21502674065
0.677,-2.2147568386
0.6782,-2.2144456229
0.6794,-2.21358796315
0.6811,-2.2129839005500003
0.6823,-2.2117749890000002
0.6835,-2.2109455744
0.6848,-2.21011209175
0.6861,-2.20892824365
0.6877,-2.2078261425
0.6889,-2.2071863445
0.6901,-2.206052027
0.6914,-2.2054658272500003
0.6926,-2.20440847435
0.6942,-2.20299018745
0.6959,-2.2029195556000003
0.6971,-2.202966765
0.6984,-2.20168089705
0.6997,-2.2013042733000003
0.7009,-2.2007575525500003
0.7025,-2.2004247774000003
0.7038,-2.2010580717000003
0.705,-2.2005677305
0.7066,-2.19952092135
0.7079,-2.199418709
0.7091,-2.1990095301
0.7104,-2.1978940836
0.7116,-2.1974777952
0.7133,-2.19695496865
0.7145,-2.1956448319
0.7157,-2.19379939445
0.7169,-2.19188275735
0.7185,-2.1912092571
0.7202,-2.19029148635
0.7214,-2.18885522965
0.723,-2.1869893112
0.7243,-2.1860506408
0.7255,-2.1849332374
0.7272,-2.1839688131000004
0.7283,-2.1835492218000003
0.73,-2.1830586852500002
0.7312,-2.1819031702
0.7328,-2.18088492435
0.734,-2.1805685125000003
0.7353,-2.1799340141
0.7365,-2.1795138976
0.7378,-2.17879800715
0.7394,-2.1777430837500003
0.7407,-2.1763061542
0.7419,-2.17554764175
0.7431,-2.1746167187000003
0.7447,-2.1733171002500002
0.7459,-2.1723580947500003
0.7472,-2.1711876286500003
0.7484,-2.170462546
0.75,-2.1704039024500004
0.7512,-2.1700192244000003
0.7525,-2.1696751676000003
0.7537,-2.16881776535
0.755,-2.1678389057
0.7566,-2.16776895935
0.7579,-2.1679089504
0.7591,-2.1673253658
0.7603,-2.1669860868
0.7616,-2.16676891025
0.7632,-2.1656616800000004
0.7644,-2.1644356697
0.7656,-2.16407862495
0.7673,-2.1642094578
0.7686,-2.1636305462000003
0.7698,-2.1621850483
0.7714,-2.16084599875
0.7727,-2.15992078945
0.7739,-2.1597406761
0.7751,-2.1588580036500002
0.7764,-2.15788040425
0.778,-2.1567919922
0.7792,-2.1549814669000003
0.7805,-2.1534656034
0.7817,-2.15347112805
0.7829,-2.1539704963500004
0.7846,-2.1534001013
0.7858,-2.15215685835
0.7871,-2.15061043
0.7884,-2.14921549525
0.7901,-2.1486696695000003
0.7913,-2.1480411641500003
0.7925,-2.1474958614000004
0.7938,-2.14691582235
0.7951,-2.1444788977
0.7967,-2.14216396265
0.7979,-2.1407536565000003
0.7991,-2.1401704601500002
0.8008,-2.1397096645500002
0.8021,-2.13869753555
0.8033,-2.1369960512
0.8045,-2.1360806678
0.8058,-2.1357841256000003
0.8075,-2.1346156301500003
0.8087,-2.1343838594
0.8099,-2.1335510582
0.8116,-2.1332852586
0.8129,-2.1321852540500004
0.8141,-2.1314568303500003
0.8154,-2.13106910835
0.8169,-2.1307607757500002
0.8182,-2.13023672165
0.8195,-2.12881534485
0.8212,-2.12788286395
0.8224,-2.1278411882
0.8236,-2.12759307085
0.8253,-2.12633765035
0.8265,-2.1247693308
0.8278,-2.1228660874500003
0.829,-2.1212384929000003
0.8307,-2.11942366295
0.8319,-2.1170707761000003
0.8332,-2.11524962975
0.8348,-2.1146970928
0.836,-2.1126894861000003
0.8372,-2.111292954
0.8384,-2.11082335725
0.8401,-2.1112907886500003
0.8413,-2.1104493997500002
0.8426,-2.1097697255
0.8442,-2.1092549641500002
0.8454,-2.1094557975000003
0.8472,-2.1095197576
0.8485,-2.1080394773
0.8497,-2.1072237246000003
0.8509,-2.10620203025
0.8525,-2.1054107232500003
0.8537,-2.10393952815
0.855,-2.1032329957
0.8567,-2.10147125835
0.8584,-2.10034219065
0.8596,-2.0993737348000003
0.8608,-2.0978467219000003
0.8624,-2.09664258885
0.8637,-2.0953570919
0.8649,-2.0938973782000003
0.8661,-2.0918331405000004
0.8677,-2.0906014927000003
0.8689,-2.08929720915
0.8702,-2.08956450715
0.8714,-2.0886426191000003
0.873,-2.0880850039500003
0.8743,-2.08753428215
0.8755,-2.0870979055000003
0.8768,-2.0863497038000003
0.878,-2.0849086092
0.8796,-2.08397289055
0.8808,-2.0830829520500003
0.8825,-2.08196784855
0.8837,-2.0807917245
0.8849,-2.0794269880500003
0.8862,-2.0770440527000003
0.8874,-2.0762379923000003
0.8887,-2.075139855
0.8903,-2.07376664655
0.8915,-2.0738389935000003
0.8928,-2.0735909984500003
0.894,-2.0716437668000003
0.8957,-2.0704971055000003
0.8969,-2.0690159414
0.8985,-2.0680974495
0.8997,-2.0682024020500003
0.9009,-2.0668063558000003
0.9021,-2.0660845806
0.9038,-2.0651302316
0.9051,-2.0630764144000002
0.9062,-2.0606165076500003
0.9074,-2.06022023555
0.9087,-2.0589673311500003
0.9103,-2.0571306813000003
0.9115,-2.05570338285
0.9127,-2.0536777894
0.9144,-2.0511585447500003
0.9156,-2.04901422525
0.9169,-2.0482042119000003
0.9181,-2.0479685122
0.9197,-2.0478274712
0.9214,-2.0466817216
0.9226,-2.0457216739
0.9238,-2.0447626029
0.9255,-2.04335241245
0.9267,-2.0419796478000003
0.9279,-2.0421165178000003
0.9295,-2.04121831045
0.9308,-2.03975576345
0.932,-2.0383261796000003
0.9332,-2.03731124835
0.9353,-2.0355434932
0.9365,-2.0337015370000002
0.9377,-2.0327707789000002
0.9394,-2.0330947393
0.9406,-2.0324977597
0.9423,-2.0306924171
0.9435,-2.02951304395
0.9448,-2.0280409938000004
0.946,-2.02617107535
0.9471,-2.0245894317
0.9488,-2.0242641538
0.9501,-2.0250033754500003
0.9513,-2.02463602825
0.9525,-2.0231651312000003
0.9537,-2.0223419193
0.9554,-2.021977134
0.9566,-2.0213089877500003
0.9579,-2.02102740755
0.9591,-2.02128607345
0.9604,-2.0209635289500003
0.962,-2.0194673403000003
0.9632,-2.0172177994
0.9645,-2.0157771889
0.9657,-2.0143989343
0.9674,-2.0123197735000002
0.9687,-2.0114938794
0.9699,-2.0102595808
0.9711,-2.0089942986500002
0.9728,-2.00702952065
0.974,-2.0053933332500002
0.9753,-2.00435342515
0.9765,-2.0032421695
0.9781,-2.0023269806000004
0.9794,-2.0019564843
0.9807,-2.0017525856500002
0.9822,-1.99961728255
0.9838,-1.99854766205
0.9851,-1.9970617262
0.9863,-1.9953939364500002
0.9875,-1.99350317205
0.9888,-1.9927645954500002
0.9905,-1.9922284173500002
0.9917,-1.9912105500500001
0.993,-1.9901865583
0.9947,-1.9892216608000002
0.9959,-1.98814798665
0.9971,-1.9869556217000002
0.9984,-1.9858280912000001
0.9996,-1.9853704310000002
1.0013,-1.9850898514500002
1.0024,-1.9837379463500002
1.0036,-1.9822895896500001
1.0049,-1.9808863435000001
1.006,-1.97943267395
1.0076,-1.9778554037
1.0088,-1.9772082007500003
1.01,-1.9759441190000002
1.0112,-1.9746290879500001
1.0123,-1.97285032305
1.0139,-1.971747504
1.0151,-1.9708367615500002
1.0164,-1.9697324923000001
1.0177,-1.96860632475
1.0193,-1.9673710051500002
1.0206,-1.9661277946500002
1.0218,-1.9650750807500001
1.023,-1.96386327825
1.0247,-1.96329150115
1.0259,-1.9628451094500001
1.0271,-1.9623851264
1.0283,-1.9618909748500002
1.0296,-1.9610680903000002
1.0313,-1.9608818519000002
1.0325,-1.9599165784
1.0337,-1.9592152426
1.0353,-1.9583421894500002
1.0366,-1.9577739635500002
1.0382,-1.9559826905500002
1.0394,-1.9547491361500002
1.0406,-1.9526933663000001
1.0418,-1.95026893055
1.0436,-1.9488015562
1.0448,-1.9468602183500001
1.046,-1.9448366050500001
1.0472,-1.9435877305000002
1.0493,-1.94208494085
1.0506,-1.93958953235
1.0518,-1.938156189
1.053,-1.9373521413
1.0542,-1.9359640352
1.0559,-1.9354180008500002
1.0571,-1.9342305005000002
1.0584,-1.93336635545
1.0596,-1.93254485155
1.0609,-1.9312766605
1.0625,-1.9292327779500003
1.0638,-1.92855697075
1.0651,-1.92804254515
1.0663,-1.9266726098000002
1.0679,-1.9259938756000001
1.0691,-1.9246692307000002
1.0704,-1.9234959091500001
1.0717,-1.9218277016500003
1.0733,-1.9203170946
1.0745,-1.9186260094
1.0761,-1.91776764415
1.0774,-1.9169430687500002
1.0786,-1.91559170085
1.0802,-1.9145367023500002
1.0814,-1.9132038382
1.0827,-1.9123557996500002
1.084,-1.91121207145
1.0852,-1.9088259952000002
1.0869,-1.9075894676000003
1.0882,-1.90729571475
1.0894,-1.9065073359000002
1.0906,-1.9047374437000002
1.0923,-1.9038925176500001
1.0935,-1.9024308948000002
1.0948,-1.90118778535
1.0964,-1.8997184767000002
1.0976,-1.89859088065
1.0992,-1.89859298505
1.1004,-1.8975766311500002
1.1016,-1.8960652195
1.1029,-1.8946069658500002
1.1041,-1.8937048766500002
1.1058,-1.8919465139000002
1.107,-1.8908822784500001
1.1083,-1.88998139625
1.1095,-1.8888016520500002
1.1108,-1.8876391058500002
1.1124,-1.8862238691000002
1.1137,-1.8854668841500002
1.115,-1.8839193897000002
1.1165,-1.8831977717000001
1.1177,-1.8827748855500002
1.1194,-1.8817337401
1.1207,-1.8799070317500002
1.1219,-1.8783778387
1.1235,-1.8781839761
1.1247,-1.87730639135
1.126,-1.8769180918000001
1.1276,-1.8752589434500002
1.1288,-1.87464582055
1.1301,-1.8732042675500002
1.1312,-1.8715573976500002
1.1329,-1.87060411195
1.1342,-1.8697146448500002
1.1354,-1.8687675238500001
1.1366,-1.8661952541000002
1.1379,-1.8642353001500003
1.1395,-1.8619275825000001
1.1407,-1.8605448028500002
1.1423,-1.8593068643500001
1.1435,-1.8587311332
1.1448,-1.8574481478000002
1.146,-1.8559475708000002
1.1477,-1.8545517396500002
1.1489,-1.85311323735
1.1501,-1.8526659626500002
1.1513,-1.8518884942500002
1.1525,-1.8510316472500001
1.1542,-1.84994821645
1.1555,-1.8480298724500002
1.1572,-1.8470248001000003
1.1587,-1.8458789004500002
1.1599,-1.84495549295
1.1612,-1.8447865833500001
1.1624,-1.84436641435
1.1641,-1.8430392159000002
1.1653,-1.84114734365
1.1665,-1.8393278013
1.1678,-1.8378410044500002
1.169,-1.8367315039
1.1706,-1.8346318255500003
1.1718,-1.8336181707
1.173,-1.8327971118500002
1.1746,-1.8304964033000002
1.1758,-1.8279904941500003
1.1771,-1.8262565691000001
1.1786,-1.8254454024500002
1.1799,-1.82505627715
1.1812,-1.82376827435
1.1828,-1.8226349403500002
1.184,-1.8211797609500002
1.1857,-1.8194258586500003
1.1869,-1.8171575268500002
1.1885,-1.8158368260500002
1.1897,-1.8152193152000002
1.191,-1.8135291293000002
1.1926,-1.8117036455000002
1.1939,-1.8097329101500002
1.1951,-1.8084111909000002
1.1967,-1.80702859855
1.198,-1.8057799863500001
1.1992,-1.8048127798000002
1.2004,-1.8035810121000002
1.202,-1.8024397329500002
1.2032,-1.8008883876000001
1.205,-1.7990764071000003
1.2063,-1.7973506426
1.2075,-1.7956584882500002
1.2088,-1.7944985907000002
1.21,-1.79326191055
1.2115,-1.7929756524
1.2127,-1.7913583626
1.2139,-1.7904827772500003
1.2151,-1.7893241644500002
1.2167,-1.78762168105
1.218,-1.7868268225000001
1.2193,-1.7858538470500003
1.2206,-1.78515538665
1.2222,-1.7839552728
1.2233,-1.7819997236500003
1.2245,-1.7800229225000002
1.2258,-1.7788197382500002
1.2274,-1.7766190271500002
1.2286,-1.7751037649
1.2298,-1.7748143348500003
1.2311,-1.7744643197000003
1.2331,-1.7736469848
1.2344,-1.7724232887500002
1.2356,-1.7702425394
1.2368,-1.7694639334000002
1.238,-1.7677251673
1.2397,-1.7659256232500002
1.241,-1.76503950715
1.2422,-1.7632142993500002
1.2434,-1.7614482820500001
1.245,-1.7595553910500001
1.2463,-1.7581350396500002
1.2474,-1.7569885122500002
1.2486,-1.7561806393000001
1.2503,-1.7547801568
1.2515,-1.7538577819500003
1.2528,-1.7527061855000001
1.254,-1.7513244512000001
1.2556,-1.7504271075000002
1.2572,-1.74881828545
1.2584,-1.74674506285
1.2597,-1.7444947808500002
1.2609,-1.7424237166500003
1.2626,-1.7410940590500001
1.2638,-1.7391186415000002
1.2651,-1.7368950845500002
1.2662,-1.7351579861500002
1.2674,-1.7335314997500002
1.269,-1.7318187358000001
1.2703,-1.7303187751500002
1.2715,-1.7302097739000002
1.2727,-1.7295451662
1.274,-1.72883433695
1.276,-1.72739783755
1.2777,-1.7263607396
1.2791,-1.7251196826500002
1.2804,-1.7233909504000002
1.2819,-1.7221723098000001
1.2829,-1.7205497479500003
1.2841,-1.7195292763500003
1.2853,-1.7177311344500001
1.2871,-1.71627380945
1.2884,-1.7146539565000003
1.2895,-1.7133983227000003
1.2912,-1.7129122951500002
1.2924,-1.7125994209500002
1.2936,-1.7119277016
1.2948,-1.7104655583500001
1.296,-1.7086322251000001
1.2976,-1.7062308350000002
1.2989,-1.7032390559000001
1.3001,-1.7019929771000002
1.3018,-1.7003260984000002
1.303,-1.69919018605
1.3043,-1.6967322749
1.3055,-1.6946700206000003
1.3071,-1.69344892755
1.3083,-1.6918347303
1.31,-1.69124399305
1.3112,-1.6906879182
1.3125,-1.6909353977000001
1.3141,-1.69027654915
1.3153,-1.6894096764500002
1.3165,-1.6884558361500002
1.3177,-1.68801284705
1.3193,-1.6870515181
1.3205,-1.6855814329500003
1.3217,-1.6847473812000002
1.3229,-1.68375582915
1.3241,-1.6821499839
1.3258,-1.6811794997000002
1.3271,-1.67968993715
1.3283,-1.6779231654000002
1.3295,-1.6763078068000001
1.3311,-1.6742572883500002
1.3327,-1.6730707108000002
1.334,-1.6717439685000002
1.3352,-1.6705110203000002
1.3363,-1.6691060601500003
1.3376,-1.66802538645
1.3393,-1.6664565494
1.3405,-1.6642557603500001
1.3418,-1.6625610851500001
1.343,-1.6608725987500002
1.3442,-1.6596478224000002
1.3454,-1.65800720485
1.3471,-1.6569524643000002
1.3482,-1.65577696825
1.3495,-1.65372357085
1.3507,-1.6528342686000002
1.3523,-1.65077121245
1.3535,-1.6489697636500003
1.3547,-1.6475303136500001
1.356,-1.64666118405
1.3576,-1.6457731111
1.3588,-1.6441915711500001
1.3604,-1.6425248635000003
1.3617,-1.6401110088000002
1.363,-1.6390432501500003
1.3643,-1.6364663200500003
1.3659,-1.6343809100000002
1.367,-1.6330788975500001
1.3682,-1.6313152811
1.3694,-1.6283390963000002
1.3712,-1.6261687316500002
1.3724,-1.6246734087
1.3735,-1.6229297042000002
1.3752,-1.6221371429500002
1.3769,-1.6214301279
1.3781,-1.6214560663000002
1.3793,-1.6204559518500001
1.3809,-1.6194687380500001
1.3821,-1.6187456497500001
1.3832,-1.61843660525
1.3845,-1.6174998827000002
1.3861,-1.61629059705
1.3873,-1.6146626741500003
1.3889,-1.6131032870000002
1.3902,-1.6113021203500002
1.3914,-1.6093633770000002
1.3926,-1.6082596953500001
1.3943,-1.6068198700000003
1.3955,-1.6053155953
1.3967,-1.60391498165
1.3983,-1.6022295952000003
1.3996,-1.6010614207500002
1.4008,-1.6004688202500001
1.4021,-1.5993966695500001
1.4037,-1.5978281695
1.4049,-1.5964276747500001
1.4061,-1.5953181865500001
1.4072,-1.5943765253000002
1.4086,-1.5931217074500001
1.4103,-1.5917821010000002
1.4114,-1.5905213850500002
1.4127,-1.58843439845
1.4139,-1.5864866475500001
1.4151,-1.58525754345
1.4167,-1.5843255087500001
1.4181,-1.5825552040000002
1.4192,-1.5803285091500001
1.4202,-1.5785120836000002
1.4213,-1.5769490627000002
1.4228,-1.5750922467000001
1.4242,-1.5733104639500002
1.4253,-1.5726342358500003
1.4265,-1.5716359095
1.4277,-1.5697779559500002
1.4294,-1.5674402135000003
1.4307,-1.56620359345
1.4319,-1.5660555415500002
1.4335,-1.5648314282500002
1.4348,-1.56351247075
1.4361,-1.5623007195
1.4374,-1.56121070865
1.4389,-1.5596214606500003
1.4401,-1.5582365535
1.4417,-1.5576878906
1.443,-1.5570276826000002
1.4443,-1.5551024017000001
1.4455,-1.5531287267000002
1.4466,-1.55162502665
1.4483,-1.5499081281500002
1.4496,-1.54832532125
1.4508,-1.5471764663000003
1.4524,-1.5456011253000002
1.4536,-1.5441267915
1.4548,-1.5420940451500003
1.456,-1.5407556053000002
1.4577,-1.5395632142500002
1.4589,-1.5381174107000002
1.4601,-1.5369475071500003
1.4618,-1.5364272623000002
1.463,-1.5357018652
1.4642,-1.5348162321500003
1.4655,-1.5341659934500003
1.4671,-1.5327369213500002
1.4683,-1.5317048932000001
1.4696,-1.52970040185
1.471,-1.5286050507500002
1.4722,-1.5276288981000001
1.4738,-1.5265398705000002
1.475,-1.5255721341500001
1.4763,-1.52457761415
1.4778,-1.5233702875500001
1.479,-1.52180356605
1.4803,-1.5204866702000002
1.4821,-1.5188171019000003
1.4832,-1.51843463875
1.4844,-1.5168296075
1.4861,-1.51594765845
1.4873,-1.51447144115
1.4885,-1.5126912561
1.4901,-1.5107515525500002
1.4914,-1.5094478377500002
1.4926,-1.5082319518
1.4938,-1.5064554487500001
1.4954,-1.50535994675
1.4967,-1.5041743760000001
1.4979,-1.5035750841500002
1.499,-1.5015092830000003
1.5003,-1.4998904667000001
1.502,-1.4982915059500002
1.5031,-1.4975050743000002
1.5043,-1.4957618998000002
1.5056,-1.4944483636
1.5068,-1.4938537457
1.5084,-1.4928527266000002
1.5097,-1.4910113059000003
1.5109,-1.48913907785
1.5121,-1.4880381773
1.5137,-1.4869259561500001
1.5149,-1.48594540775
1.5161,-1.4838001796000002
1.5177,-1.4818435
1.5189,-1.48037183355
1.5202,-1.4787769074500001
1.5214,-1.4777819680500002
1.5232,-1.4768380273500001
1.5243,-1.476177866
1.5255,-1.47446797845
1.5275,-1.4728538751500002
1.5287,-1.4708764009000002
1.5299,-1.4702722517000002
1.5311,-1.47016878815
1.5328,-1.46819115015
1.534,-1.4668989599500002
1.5352,-1.4657514625
1.5368,-1.46370286435
1.5381,-1.4608963407000002
1.5393,-1.459126688
1.541,-1.4572770789500002
1.5422,-1.45628592085
1.5435,-1.4544750911500002
1.5446,-1.4524062520000003
1.5462,-1.4505715979000002
1.5474,-1.4493373986
1.5487,-1.4468333527500001
1.5499,-1.4456367620000001
1.5515,-1.4446978300500002
1.5527,-1.4438481753
1.554,-1.4432892321000002
1.5557,-1.44163170285
1.5569,-1.4401857487500003
1.558,-1.4391746728
1.5593,-1.4384379308000002
1.5613,-1.4372196447500003
1.5625,-1.4359261389000002
1.5637,-1.4346178275500001
1.565,-1.4333700686000002
1.5662,-1.4322768072
1.5679,-1.4313308410500003
1.569,-1.430843126
1.5702,-1.4303509090000002
1.5714,-1.4283870140000001
1.5731,-1.42659822825
1.5743,-1.4244052540000003
1.5755,-1.422777806
1.5771,-1.4215033430500001
1.5784,-1.4202870002
1.5796,-1.41912518615
1.5808,-1.4167689121500002
1.5824,-1.4142727658000003
1.5837,-1.4122578008500002
1.5849,-1.41055085765
1.5862,-1.4101042027500001
1.5878,-1.4093271451000002
1.589,-1.4085738893500002
1.5903,-1.40704566295
1.5914,-1.4052320382000003
1.5927,-1.4028486612000002
1.5943,-1.4018200566
1.596,-1.4003289998000001
1.5973,-1.3981052496000002
1.5985,-1.3968420768
1.5996,-1.3943751394500001
1.6013,-1.3923203808000002
1.6025,-1.3904260853500001
1.6038,-1.3880507950500003
1.6049,-1.3869471347500002
1.6061,-1.3861945994
1.6077,-1.3842536988500003
1.609,-1.3822113251500001
1.6101,-1.3808521104000002
1.6113,-1.37864015575
1.6126,-1.3773181352000001
1.6142,-1.3759838270500002
1.6155,-1.37517516725
1.6168,-1.3746486698
1.6181,-1.3728641118500002
1.6195,-1.3712790807500002
1.6207,-1.3700376733500002
1.6223,-1.3690390692000003
1.6235,-1.3679208873000002
1.6253,-1.3662886529000002
1.6266,-1.3642284363000001
1.6277,-1.36279587855
1.6295,-1.3602844470500002
1.6307,-1.3596046577500003
1.6319,-1.3586835996000002
1.6335,-1.3568639285500002
1.6347,-1.3549338923
1.6359,-1.3534140684500002
1.6374,-1.3520437808
1.6386,-1.3507152999
1.6398,-1.3500046467000002
1.6411,-1.3497018891500001
1.6428,-1.34917839535
1.6441,-1.3466199012000002
1.6453,-1.3447366144000001
1.6464,-1.3437679796500002
1.6477,-1.3428966088000003
1.6494,-1.3413326048000003
1.651,-1.3396629406500002
1.6523,-1.3390208272000002
1.6533,-1.3380608975500001
1.6546,-1.33567219635
1.6557,-1.3333776849500003
1.6574,-1.3321503382500002
1.6586,-1.3308955127000002
1.6601,-1.3282689523000002
1.6614,-1.3267741131000002
1.6627,-1.32611658005
1.6639,-1.3243108979500002
1.6657,-1.3224699348500002
1.6674,-1.32045145155
1.6684,-1.31871176255
1.6696,-1.3163529948500001
1.6709,-1.3144394428500001
1.6725,-1.31248824435
1.6737,-1.3107909789
1.6754,-1.3087837205000001
1.6766,-1.3068705560000002
1.6777,-1.304746025
1.679,-1.3028240905000001
1.6807,-1.3008015302000002
1.682,-1.2992837701500002
1.6832,-1.2991686376000002
1.6845,-1.2974185228500001
1.686,-1.2961554400000002
1.6872,-1.2948916759000002
1.6885,-1.2931489690000002
1.6897,-1.2912731887000002
1.6909,-1.2900312942
1.6926,-1.2880522246000001
1.6938,-1.2855917334500002
1.695,-1.2838234316500001
1.6962,-1.2823999807000002
