# Temperature (K),alpha_33
0.5482,-7.917789175599999
0.5495,-7.917342994999999
0.5507,-7.916381747599999
0.552,-7.913929023449999
0.5533,-7.913381314599999
0.5545,-7.911685564599999
0.5562,-7.909912431849999
0.5575,-7.908051112599999
0.5587,-7.906234082399999
0.56,-7.903871494799999
0.5617,-7.902322386299999
0.563,-7.901409321199999
0.5643,-7.899105649349999
0.5655,-7.897510573049999
0.5668,-7.896419946599999
0.5685,-7.8936960983499995
0.5697,-7.891525415749999
0.571,-7.889536415699999
0.5727,-7.888349574599999
0.5739,-7.887000848949999
0.5752,-7.885853556149999
0.5765,-7.883564423249999
0.5778,-7.881825791049999
0.5795,-7.8813943025499995
0.5807,-7.878895968999999
0.5819,-7.877577433349999
0.5832,-7.875561639849999
0.5849,-7.874686639749999
0.5862,-7.874033222899999
0.5875,-7.873059402349999
0.5887,-7.871922057199999
0.5903,-7.870609342899999
0.5915,-7.870559009149999
0.5928,-7.869426791899999
0.5945,-7.867660305049999
0.5957,-7.866568022999999
0.5969,-7.864661458649999
0.5985,-7.863219221699999
0.5997,-7.860569839399999
0.6014,-7.859301354149999
0.6026,-7.857524419899999
0.6043,-7.855227470599999
0.6056,-7.852988728049999
0.6068,-7.850761336149999
0.6088,-7.849201336749999
0.6101,-7.846486574199999
0.6113,-7.845216674349999
0.6125,-7.842982676699999
0.6142,-7.840073618499999
0.6154,-7.838264823099999
0.6167,-7.836304359499999
0.6179,-7.832636916599999
0.6191,-7.829934746299999
0.6207,-7.827297350649999
0.6219,-7.824970292099999
0.6232,-7.823424953449999
0.6248,-7.8223630556499995
0.626,-7.820906733149999
0.6277,-7.818948327849999
0.6289,-7.816550660199999
0.6306,-7.814623516949999
0.6318,-7.813372901699999
0.6331,-7.811283227399999
0.6347,-7.809200404449999
0.636,-7.807216209049999
0.6372,-7.807226098799999
0.6388,-7.804892597799999
0.6401,-7.802857058299999
0.6413,-7.8017079557499995
0.6425,-7.799466920899999
0.6437,-7.797665692999999
0.6454,-7.7969704350999995
0.6466,-7.795665936799999
0.6483,-7.794244014499999
0.6495,-7.793026913649999
0.6508,-7.791031980449999
0.652,-7.7888599225999995
0.6537,-7.785534821549999
0.6553,-7.782697268549999
0.6566,-7.779258115149999
0.6578,-7.775636304249999
0.6591,-7.7740112114499995
0.6603,-7.7727716325
0.662,-7.770343226799999
0.6633,-7.768563755299999
0.6645,-7.764835714349999
0.6657,-7.763940486699999
0.6678,-7.762480995899999
0.6691,-7.760358373299999
0.6703,-7.758396924949999
0.6715,-7.755536811599999
0.6732,-7.7521351008499995
0.6744,-7.749155910949999
0.6757,-7.747263351849999
0.6769,-7.744982289799999
0.6781,-7.743066408499999
0.6793,-7.740471907349999
0.681,-7.739007700999999
0.6822,-7.738412041699999
0.6835,-7.737343156249999
0.6852,-7.735927321299999
0.6864,-7.731936784449999
0.6876,-7.728006489149999
0.6889,-7.725696675399999
0.6902,-7.723080664649999
0.6919,-7.722008151399999
0.6931,-7.718561930499999
0.6943,-7.715820518449999
0.696,-7.712800924099999
0.6973,-7.709437576649999
0.6985,-7.706642008749999
0.7001,-7.704945518649999
0.7013,-7.702899250899999
0.7026,-7.699743802749999
0.7039,-7.6971748801999995
0.7055,-7.694943550099999
0.7068,-7.692990028049999
0.708,-7.688803309449999
0.7092,-7.685891497299999
0.7105,-7.683359435049999
0.7117,-7.681587585699999
0.7133,-7.6798390546499995
0.7145,-7.678871898199999
0.7158,-7.676801646849999
0.7171,-7.673680343449999
0.7187,-7.669660522549999
0.7199,-7.667766192699999
0.7211,-7.6656658246
0.7228,-7.663595924899999
0.7241,-7.662744092999999
0.7252,-7.661337080099999
0.7268,-7.6590855395499995
0.7281,-7.6565765698999995
0.7293,-7.6539664491499995
0.7305,-7.650876283299999
0.7318,-7.647627122449999
0.7334,-7.644232488249999
0.7347,-7.642587924599999
0.7359,-7.6393603496499995
0.7372,-7.635410117499999
0.7388,-7.6321804663999995
0.74,-7.629322605999999
0.7412,-7.625454442649999
0.7428,-7.621854914849999
0.744,-7.6198485821999995
0.7453,-7.617915011499999
0.747,-7.615013608749999
0.7483,-7.612443002799999
0.7495,-7.609145952999999
0.7508,-7.6057768778999995
0.7524,-7.602760718699999
0.7536,-7.600354395549999
0.7548,-7.5970835461999995
0.7562,-7.594795029049999
0.7573,-7.593081309349999
0.7586,-7.590747698749999
0.7598,-7.588624814399999
0.7614,-7.5852754960999995
0.7627,-7.583153253099999
0.764,-7.5820100003499995
0.7656,-7.57948655095
0.7668,-7.577272843849999
0.7681,-7.5745579127
0.7694,-7.573451534849999
0.7706,-7.570819072099999
0.7722,-7.567911177449999
0.7735,-7.564888032849999
0.7748,-7.561390293699999
0.776,-7.5582789647499995
0.7776,-7.554662849149999
0.7789,-7.550970435549999
0.7801,-7.546865234149999
0.7814,-7.543496330399999
0.783,-7.540051216099999
0.7843,-7.536145401849999
0.7856,-7.532613849849999
0.7873,-7.529710493999999
0.7885,-7.528549919549999
0.7898,-7.525478747799999
0.791,-7.522516973849999
0.7922,-7.518982608499999
0.7939,-7.515144420399999
0.7952,-7.512720742399999
0.7964,-7.508393313149999
0.798,-7.504928833899999
0.7996,-7.501908273799999
0.8009,-7.499415279749999
0.8021,-7.496765362449999
0.8033,-7.495165737549999
0.805,-7.493066497849999
0.8063,-7.490901052949999
0.8075,-7.489263031149999
0.8087,-7.487428399999999
0.81,-7.484448651549999
0.8116,-7.481033298949999
0.8129,-7.478049722749999
0.8141,-7.474601098449999
0.8153,-7.470571465599999
0.8166,-7.467428956649999
0.8183,-7.463696890249999
0.8195,-7.460384908499999
0.8208,-7.457206899999999
0.8221,-7.4535878247
0.8237,-7.451639815449999
0.825,-7.448129700349999
0.8262,-7.444383419999999
0.8274,-7.440298229499999
0.8286,-7.436243447999999
0.8303,-7.431566403299999
0.8315,-7.4272699291999995
0.8327,-7.42336680365
0.834,-7.419853316449999
0.8357,-7.416782450549999
0.8369,-7.414171208399999
0.8386,-7.411596385399999
0.8398,-7.408941657599999
0.841,-7.4058816061999995
0.8423,-7.402054728749999
0.8435,-7.399269179149999
0.8451,-7.395853779099999
0.8463,-7.392718647749999
0.8479,-7.390423199349999
0.8492,-7.386936056899999
0.8504,-7.383023610499999
0.8517,-7.380302769799999
0.8529,-7.3768150089999995
0.8546,-7.373291864599999
0.8558,-7.3687726603499994
0.857,-7.365354130449999
0.8585,-7.362101073449999
0.8598,-7.359587026049999
0.8611,-7.3566064751999996
0.8623,-7.353294724649999
0.8639,-7.349713370049999
0.8651,-7.345967378999999
0.8664,-7.3424924658499995
0.8677,-7.338962791749999
0.869,-7.3359919283999995
0.8706,-7.331747889099999
0.8718,-7.328891206449999
0.873,-7.325183919549999
0.8742,-7.320889912699999
0.8759,-7.317690537899999
0.8772,-7.313738144949999
0.8783,-7.310335583699999
0.8799,-7.306508153299999
0.8812,-7.303038904699999
0.8824,-7.300982063749999
0.8841,-7.297891768649999
0.8853,-7.294842996049999
0.8865,-7.291365650749999
0.8877,-7.287169635899999
0.889,-7.283432400799999
0.8906,-7.279138164549999
0.8918,-7.274904902199999
0.8931,-7.270237024149999
0.8946,-7.266573382149999
0.8959,-7.262654760499999
0.8971,-7.260142541499999
0.8983,-7.256813160399999
0.9,-7.254486893049999
0.9012,-7.251265250749999
0.9024,-7.248278572199999
0.904,-7.244968127099999
0.9053,-7.240626996249999
0.9069,-7.238776662149999
0.9081,-7.235479096049999
0.9093,-7.23227183345
0.9106,-7.228846063699999
0.9118,-7.224567015999999
0.9135,-7.220009920499999
0.9148,-7.216015939349999
0.916,-7.212947132399999
0.9172,-7.2107834636499994
0.9184,-7.207755351249999
0.92,-7.205117676199999
0.9216,-7.201827117649999
0.9229,-7.198777912849999
0.9241,-7.193878118799999
0.9258,-7.189391305899999
0.9271,-7.185385591699999
0.9283,-7.181646418549999
0.9295,-7.178344005949999
0.9311,-7.175547797599999
0.9323,-7.173110982849999
0.9336,-7.169771435449999
0.9349,-7.166295380899999
0.9362,-7.1619887784
0.9378,-7.157962888499999
0.939,-7.155249387899999
0.9403,-7.152311483649999
0.9419,-7.148801602399999
0.9431,-7.142845447199999
0.9444,-7.137532791449999
0.946,-7.133329771249999
0.9472,-7.127712781249999
0.9484,-7.123530840549999
0.9497,-7.119918540399999
0.9514,-7.116723189299999
0.9525,-7.113855443249999
0.9538,-7.1098930746499995
0.9551,-7.106655790449999
0.9568,-7.103119294299999
0.958,-7.098360220449999
0.9591,-7.093638359599999
0.9607,-7.089032855049999
0.962,-7.085183226499999
0.9632,-7.081814075849999
0.9645,-7.078075556749999
0.9662,-7.075148985999999
0.9674,-7.071837238699999
0.9686,-7.068557772599999
0.9702,-7.066685564149999
0.9715,-7.063424153149999
0.9727,-7.0602749200999995
0.974,-7.057400684049999
0.9756,-7.054342264649999
0.9768,-7.04958300375
0.9785,-7.045982555749999
0.9797,-7.042193949299999
0.9809,-7.038374204249999
0.9826,-7.034198387049999
0.9839,-7.029296728149999
0.9852,-7.024488657549999
0.9868,-7.019695207599999
0.9881,-7.0146857440999995
0.9893,-7.010358797899999
0.9909,-7.007355599049999
0.9921,-7.004810913099999
0.9934,-7.000137112599999
0.9952,-6.994940848599999
0.9964,-6.990902297149999
0.9976,-6.9862382279999995
0.9989,-6.983114351399999
1.0001,-6.979699350449999
1.0017,-6.9758295201
1.003,-6.971100794799999
1.0042,-6.967715758599999
1.0058,-6.963160480149999
1.0071,-6.958089630749999
1.0083,-6.953472318499999
1.0096,-6.949755614399999
1.0108,-6.945374385499999
1.0129,-6.942301415399999
1.0141,-6.939369836449999
1.0154,-6.936251886299999
1.0166,-6.933137417999999
1.0182,-6.927331038749999
1.0195,-6.9212388660999995
1.0207,-6.917059390699999
1.0224,-6.914177920499999
1.0236,-6.909852252299999
1.0249,-6.906323534299999
1.0261,-6.9014189106499995
1.0272,-6.896763790649999
1.0289,-6.893837743899999
1.0301,-6.889421144349999
1.0314,-6.885405227399999
1.033,-6.881078356149999
1.0342,-6.876572252399999
1.0354,-6.872349412099999
1.0367,-6.868538064249999
1.038,-6.864663123599999
1.0395,-6.859976320949999
1.0407,-6.855800085049999
1.042,-6.85198186135
1.0432,-6.847109742699999
1.0449,-6.843469081199999
1.0462,-6.840035043099999
1.0473,-6.836088988849999
1.0486,-6.830860980149999
1.0502,-6.826905016649999
1.0515,-6.821799257399999
1.0531,-6.8176892144
1.0543,-6.813212833749999
1.0559,-6.808531782349999
1.0571,-6.804462426799999
1.0583,-6.800165191549999
1.06,-6.796304158199999
1.0612,-6.792380572399999
1.0624,-6.788647295599999
1.0637,-6.784101843699999
1.065,-6.7794347231
1.0666,-6.775254756949999
1.0682,-6.771050709949999
1.0694,-6.766435285449999
1.0707,-6.76255456765
1.0719,-6.758323625899999
1.0736,-6.754691741749999
1.0747,-6.750867553899999
1.0759,-6.747569286799999
1.0776,-6.7428808592
1.0788,-6.739723569299999
1.0801,-6.735791886949999
1.0812,-6.731167332299999
1.0829,-6.726041600199999
1.0842,-6.7222665161999995
1.0855,-6.718317977599999
1.0871,-6.7145361783999995
1.0883,-6.710442778699999
1.0894,-6.706332578249999
1.0906,-6.702306600099999
1.0918,-6.698889502849999
1.0939,-6.695243941899999
1.0952,-6.691758102499999
1.0964,-6.689148523499999
1.0977,-6.685860533449999
1.0993,-6.682391710199999
1.1005,-6.677712042949999
1.1017,-6.672415564749999
1.1029,-6.668113586399999
1.1045,-6.663635386299999
1.1058,-6.658120125849999
1.107,-6.653437920949999
1.1086,-6.649970108799999
1.1098,-6.645461470599999
1.1111,-6.640521911999999
1.1124,-6.636184371449999
1.1136,-6.632286776449999
1.1152,-6.628231029249999
1.1165,-6.6239461210999995
1.1177,-6.619016907799999
1.119,-6.615301367549999
1.1207,-6.610638220199999
1.1219,-6.606113728599999
1.1231,-6.600263248299999
1.1247,-6.595157916749999
1.1259,-6.590811515199999
1.1272,-6.587035663499999
1.1285,-6.582701613899999
1.1297,-6.5781346443499995
1.1309,-6.5738062263499994
1.1324,-6.570589918349999
1.1336,-6.565923190849999
1.1348,-6.5611500412999995
1.1365,-6.557077619399999
1.1377,-6.553284917649999
1.139,-6.5483164366499995
1.1402,-6.543408605499999
1.1414,-6.53976327685
1.1426,-6.5358296416999995
1.1443,-6.53233612535
1.1455,-6.527885310349999
1.1467,-6.524858936499999
1.1483,-6.520091365649999
1.1495,-6.516130652199999
1.1512,-6.512163072049999
1.1525,-6.506922858549999
1.1537,-6.501982978849999
1.1549,-6.499139079649999
1.1561,-6.495182950949999
1.1577,-6.490448734099999
1.1589,-6.485327737099999
1.1602,-6.481471228249999
1.1615,-6.477888765349999
1.1631,-6.4749253074999995
1.1647,-6.47056888455
1.166,-6.466918193849999
1.1673,-6.462442658599999
1.1685,-6.457091008849999
1.1697,-6.4528095719
1.1711,-6.447705122599999
1.1722,-6.442589280499999
1.1733,-6.436970989099999
1.1746,-6.432424520599999
1.1767,-6.4268619526999995
1.1779,-6.421638421099999
1.1791,-6.417317554849999
1.1803,-6.412803331249999
1.1821,-6.4071916800499995
1.1834,-6.402483031649999
1.1847,-6.398643800999999
1.1858,-6.394401261599999
1.1874,-6.390372620749999
1.1886,-6.386177663249999
1.1898,-6.3815132103
1.1916,-6.377295308499999
1.1928,-6.372373520349999
1.194,-6.367988400149999
1.1952,-6.364624126999999
1.1965,-6.3601153320999995
1.1977,-6.357027059049999
1.1994,-6.352793833649999
1.2007,-6.3486741995
1.2018,-6.343986725349999
1.203,-6.341100366949999
1.2046,-6.337452620749999
1.2059,-6.3336319342
1.2072,-6.329648620299999
1.2084,-6.325834181449999
1.2101,-6.321496172099999
1.2113,-6.317019898399999
1.2125,-6.313024063049999
1.2138,-6.308511746049999
1.215,-6.302953591699999
1.2167,-6.297215239749999
1.2183,-6.292611965899999
1.2194,-6.289842629299999
1.2211,-6.286137547749999
1.2223,-6.280747884349999
1.2237,-6.274693315099999
1.2249,-6.268474479999999
1.2262,-6.264031333449999
1.2278,-6.259064763
1.229,-6.254673338599999
1.2302,-6.248672660599999
1.2314,-6.243611455799999
1.2331,-6.238735172349999
1.2348,-6.233404176999999
1.2361,-6.227782205999999
1.2372,-6.223174017749999
1.2384,-6.219282990499999
1.2396,-6.2151753117999995
1.2409,-6.211302764149999
1.2426,-6.2077620281499994
1.2439,-6.203883492449999
1.2451,-6.199639819149999
1.2463,-6.194661280849999
1.248,-6.190564265399999
1.2493,-6.186792300799999
1.2506,-6.183570658099999
1.2518,-6.179870711449999
1.2535,-6.1760008725999995
1.2547,-6.172927791899999
1.2559,-6.169478346399999
1.2571,-6.166969126049999
1.2583,-6.162432831099999
1.26,-6.157882646549999
1.2612,-6.1539946074
1.2624,-6.149965974349999
1.2636,-6.146535738199999
1.2653,-6.142631923749999
1.2666,-6.1371314453
1.2678,-6.131830810049999
1.269,-6.126580645949999
1.2702,-6.122159814749999
1.2719,-6.117690691999999
1.2736,-6.111663318149999
1.2749,-6.106097091599999
1.276,-6.102112642599999
1.2772,-6.098243597349999
1.2788,-6.093440909449999
1.2801,-6.088058275899999
1.2813,-6.082750143599999
1.283,-6.077648516199999
1.2843,-6.072625074499999
1.2855,-6.0682539145
1.2867,-6.063908373049999
1.2884,-6.058438774299999
1.2896,-6.053389149799999
1.2908,-6.047309336549999
1.2921,-6.0423419015499995
1.2937,-6.038109318899999
1.2949,-6.0338294464499995
1.2961,-6.0290152161999995
1.2977,-6.023477508749999
1.299,-6.017280307749999
1.3003,-6.013114809049999
1.3019,-6.008493314199999
1.3031,-6.003250128649999
1.3044,-5.9982662815499985
1.3057,-5.993481929549999
1.3073,-5.989535203899999
1.3084,-5.984524743249999
1.31,-5.980377564949999
1.3112,-5.975907379099999
1.3125,-5.9716775440999985
1.3138,-5.9682359708499995
1.315,-5.9651131570499984
1.3165,-5.961952171649999
1.3178,-5.958939344199999
1.3196,-5.95449881135
1.3208,-5.949716803399999
1.322,-5.945067798099999
1.3231,-5.941345056949999
1.3247,-5.937974846049999
1.326,-5.9352987290999994
1.3273,-5.9302988891999995
1.3285,-5.925282234799999
1.3297,-5.920341115399999
1.3313,-5.916080139399999
1.3325,-5.911664697799999
1.3336,-5.907777736749999
1.3349,-5.9038974805999995
1.3361,-5.899439816999999
1.3378,-5.89363423575
1.339,-5.888230483199999
1.3402,-5.88267370945
1.3418,-5.877209450199999
1.343,-5.8718879366999985
1.3443,-5.864973686949999
1.3455,-5.857906460299999
1.347,-5.852568114499999
1.3482,-5.846728326749999
1.3496,-5.841501104999999
1.3511,-5.8368597419
1.3523,-5.831158961799999
1.3535,-5.8267764581999995
1.3547,-5.822211833949999
1.356,-5.816715363999999
1.3581,-5.811820470049999
1.3593,-5.807630757799999
1.3605,-5.801676272849999
1.3617,-5.79546195685
1.3629,-5.791215611849999
1.3645,-5.7863708426999985
1.3658,-5.782496209
1.367,-5.7773097597
1.3682,-5.773397189399999
1.37,-5.768838514099999
1.3711,-5.764986481599999
1.3724,-5.762018646649999
1.3736,-5.758679443499999
1.3752,-5.7550795077
1.3765,-5.751442675499999
1.3777,-5.7476128381999985
1.3788,-5.743605530849999
1.38,-5.7394025617499995
1.3818,-5.734905702599999
1.3831,-5.730895750399999
1.3843,-5.727207718999999
1.3855,-5.722260457949999
1.3867,-5.717948929149999
1.3883,-5.714157156649999
1.3896,-5.708257619299999
1.3908,-5.7039522845
1.392,-5.698975100299999
1.3934,-5.696446689649999
1.3947,-5.692434125349999
1.396,-5.6886764432999986
1.3973,-5.684141180699999
1.3988,-5.679523601349999
1.4,-5.675256313349999
1.4013,-5.670836819049999
1.4031,-5.66545232555
1.4042,-5.660105304549999
1.4054,-5.655148904799999
1.4066,-5.650689919449999
1.4083,-5.6464427303499996
1.4094,-5.642756427949999
1.4106,-5.637394093999999
1.4119,-5.634203027649999
1.4135,-5.62969953815
1.4148,-5.625033180249999
1.416,-5.620454346149999
1.4172,-5.616376393149999
1.4189,-5.612254155099999
1.4201,-5.606161685699999
1.4217,-5.6009847716999985
1.4229,-5.594436632749999
1.4242,-5.5898120145
1.4254,-5.585616147949999
1.4272,-5.580336043149999
1.4284,-5.5759611922499985
1.4295,-5.5702290962999985
1.4312,-5.565302150549999
1.4325,-5.561367047899999
1.4338,-5.557460660799999
1.4353,-5.553158658049999
1.437,-5.548169189499999
1.4382,-5.542757930899999
1.4394,-5.5373719120499985
1.4406,-5.5324207427499985
1.4422,-5.527653399949999
1.4435,-5.5233848289499985
1.4447,-5.518197468049999
1.4459,-5.513551371699999
1.4475,-5.5094755061499985
1.4488,-5.504958303099999
1.4504,-5.502049303
1.4516,-5.4978840503
1.4527,-5.493895371149999
1.454,-5.4898413359
1.4558,-5.48470277495
1.4569,-5.481727160049999
1.4583,-5.47762567635
1.4595,-5.472693417399999
1.4611,-5.468414057299999
1.4623,-5.4653985989999985
1.4635,-5.4612647578499995
1.4647,-5.457183012199999
1.4659,-5.45167017855
1.4672,-5.448337123499999
1.4688,-5.444127815199999
1.47,-5.439707351299999
1.4712,-5.435842688799999
1.4724,-5.430365224549999
1.4741,-5.4248729510499984
1.4753,-5.420885752249999
1.4765,-5.416301084699999
1.4778,-5.41253152885
1.4791,-5.407307714699999
1.4806,-5.401910141299999
1.4818,-5.397958156849999
1.483,-5.3945117519
1.4843,-5.39039580215
1.4859,-5.385726233049999
1.487,-5.380791033049999
1.4882,-5.3750161271999986
1.4894,-5.370321230749999
1.4912,-5.3653083292999995
1.4924,-5.360627789499999
1.4937,-5.355939103399999
1.4949,-5.351545959899999
1.4965,-5.347730337349999
1.4977,-5.341726946549999
1.499,-5.337960883049999
1.5002,-5.334525953299999
1.5019,-5.32914817985
1.5031,-5.325313930049999
1.5043,-5.319571568699999
1.5056,-5.3139702619
1.5073,-5.308919952649999
1.5084,-5.302630539099999
1.5095,-5.295236310599999
1.5107,-5.290428046399999
1.5123,-5.285908735249999
1.5135,-5.280459342599999
1.5149,-5.275298524849999
1.516,-5.27055438685
1.5172,-5.266435051199999
1.5189,-5.262589521399999
1.5202,-5.2570685518
1.5218,-5.252346719599999
1.523,-5.246277833599999
1.5246,-5.241902668749999
1.5258,-5.236971880499999
1.527,-5.23210278835
1.5287,-5.227948143349999
1.53,-5.2226405725
1.5311,-5.218991928849999
1.5328,-5.215938183599999
1.534,-5.211800468949999
1.5351,-5.208140136649999
1.5363,-5.2055502253
1.5375,-5.200592885899999
1.5392,-5.195582331499999
1.5404,-5.190083244049999
1.5415,-5.185791126249999
1.5432,-5.181868237899999
1.5445,-5.177083779399999
1.5458,-5.1720228307
1.547,-5.16529403475
1.5481,-5.159977517849999
1.5498,-5.156030759199999
1.5511,-5.152018012849999
1.5522,-5.147046733849999
1.5533,-5.141494301499999
1.5551,-5.136101537899999
1.5564,-5.130332564249999
1.5576,-5.1242250466999995
1.5592,-5.118458066099999
1.5603,-5.1153511600999995
1.5615,-5.111013143149999
1.5627,-5.107718755599999
1.5639,-5.103894441949999
1.5656,-5.099422892599999
1.5667,-5.095600956949999
1.5684,-5.090433031999999
1.5698,-5.084557193349999
1.571,-5.079998444099999
1.5721,-5.075458188849999
1.5731,-5.073342332049999
1.5748,-5.0691020073
1.576,-5.065712405799999
1.5773,-5.0620316905
1.5786,-5.058881567349999
1.5802,-5.056254292099999
1.5815,-5.051840187749999
1.5827,-5.046812824299999
1.5843,-5.043179692849999
1.5855,-5.039414739749999
1.5864,-5.034045021499999
1.5876,-5.029427974299999
1.5894,-5.022924020149999
1.5905,-5.018508166149999
1.5917,-5.0137541699499995
1.5929,-5.008441398999999
1.5946,-5.00483232525
1.5958,-5.001269302649999
1.5969,-4.9961162854499985
1.5982,-4.992144807699999
1.5995,-4.98695683095
1.6012,-4.982573844199999
1.6023,-4.975198066649999
1.604,-4.9695634377
1.6052,-4.963603722749999
1.6068,-4.9570785497999985
1.6079,-4.951698314549999
1.6092,-4.946983657299999
1.6106,-4.941720002649999
1.6122,-4.937055498549999
1.6134,-4.9324529318499994
1.6146,-4.9282897410499995
1.616,-4.922967997399999
1.6172,-4.916528192649999
1.6188,-4.912171585199999
1.62,-4.907295219599999
1.6217,-4.901372445899999
1.623,-4.895568439599999
1.6243,-4.89030664115
1.6255,-4.88413214475
1.6267,-4.8785990314999985
1.6287,-4.873166010549999
1.6299,-4.868764665099999
1.6311,-4.8641353557999985
1.6325,-4.85812920075
1.6341,-4.8536194861999995
1.6353,-4.848850106899999
1.6365,-4.844182899949999
1.6377,-4.838876161949999
1.6393,-4.8333943333499985
1.6407,-4.827219098499999
1.6419,-4.821052478999999
1.6431,-4.817103515449999
1.6447,-4.811879298199999
1.646,-4.807119159899999
1.6474,-4.803687213799999
1.6486,-4.7990576106999985
1.6499,-4.794728331299999
1.651,-4.790808993299999
1.6526,-4.786724768949999
1.6538,-4.7816946601499986
1.655,-4.7768206387999985
1.6566,-4.772057933499999
1.6577,-4.7671919219999985
1.6589,-4.763531255849999
1.6607,-4.758638674649999
1.6625,-4.754217247949999
1.6638,-4.749909847949999
1.665,-4.74543830605
1.6661,-4.741831215749999
1.6677,-4.7383348074499985
1.6689,-4.735077572149999
1.6702,-4.73000367275
1.6714,-4.7270952494
1.6731,-4.722935607199999
1.6743,-4.7173233986
1.6756,-4.711584677749999
1.6768,-4.706842333399999
1.6781,-4.701018481449999
1.6793,-4.6973427238999985
1.6809,-4.694511047499999
1.6821,-4.6907552150499985
1.6834,-4.686633461849999
1.6845,-4.68183814795
1.6857,-4.677241012049999
1.6874,-4.67338131745
1.6886,-4.668706468149999
1.6898,-4.664459402149999
1.691,-4.6592560499
1.6925,-4.652568455549999
1.6937,-4.6468025834999995
1.695,-4.640397588299999
1.6962,-4.635281842649999
1.6978,-4.629334502199999
1.6992,-4.623306996599999
1.7004,-4.618171781599999
