# Temperature (K),alpha_33
0.8395,-1.5459275171
0.8414,-1.54419778965
0.8438,-1.5431428829
0.8462,-1.5417759312500001
0.8483,-1.54083011905
0.8508,-1.5392786761000001
0.8532,-1.5379284785
0.8556,-1.53658340515
0.8581,-1.5347453940000002
0.8606,-1.5331734821
0.863,-1.5316167415000002
0.8655,-1.53067769225
0.868,-1.5305167081500002
0.8705,-1.5292279260500001
0.8724,-1.52831545375
0.8749,-1.5279584797
0.8769,-1.52669131075
0.8789,-1.5257849117500002
0.8808,-1.52427564185
0.8833,-1.5222850055500001
0.8852,-1.52150012305
0.8872,-1.5211389987500001
0.8892,-1.5197101373500002
0.8912,-1.5190344273
0.8937,-1.5178149036000002
0.8956,-1.5171037351
0.8976,-1.5158489989000001
0.8996,-1.5144178548
0.9016,-1.5141781533
0.9041,-1.5130249446500001
0.9061,-1.5112910780000002
0.9081,-1.50976172305
0.91,-1.50783580205
0.912,-1.5063865937
0.9144,-1.5051439043500001
0.9164,-1.5039284472
0.9188,-1.5022888110500001
0.9209,-1.50096060115
0.9228,-1.5009254571500001
0.9248,-1.5003018366
0.9268,-1.4981893881000001
0.9292,-1.4965664645
0.9316,-1.4950376572500002
0.9336,-1.4936000120000001
0.9356,-1.4919979903
0.9381,-1.4895103638
0.9401,-1.4879019735
0.9421,-1.48747262165
0.9441,-1.4860407576
0.9461,-1.4848367425500002
0.9486,-1.48504696875
0.9511,-1.4841747999500001
0.953,-1.4829158476500002
0.9549,-1.4815517382
0.9574,-1.4797693389500002
0.9594,-1.4787537633
0.9614,-1.4784796572
0.9634,-1.4769435039
0.9658,-1.47547601595
0.9678,-1.47395433025
0.9703,-1.47349394645
0.9723,-1.47256881535
0.9743,-1.4719050239
0.9762,-1.47038943015
0.9787,-1.4683586908000001
0.9808,-1.4684488924
0.9828,-1.4674984941
0.9847,-1.4662733991
0.9872,-1.465460999
0.9892,-1.4646253403
0.9912,-1.4623359281000001
0.9931,-1.4607585257500002
0.9956,-1.45984738575
0.998,-1.4590363237000001
1.0,-1.4577918189
1.002,-1.45586093805
1.0045,-1.4535097757500002
1.0065,-1.4524040377
1.0086,-1.4507582876
1.0111,-1.4496954861
1.013,-1.4479357439
1.0154,-1.4468217031000001
1.0179,-1.4453127172000002
1.0204,-1.44386580035
1.0229,-1.443223377
1.0254,-1.4415120865500002
1.0274,-1.4395937751
1.0298,-1.43761721
1.0323,-1.43649011285
1.0342,-1.43524301275
1.0367,-1.4339169894500001
1.0392,-1.43268651115
1.0412,-1.43037450405
1.0436,-1.42847184055
1.0456,-1.42728003405
1.0481,-1.4257294634500002
1.0501,-1.4239009255000001
1.0526,-1.4220071360500002
1.055,-1.4204411976000002
1.057,-1.4187845329500002
1.0594,-1.4173874393
1.0614,-1.4155640131
1.0638,-1.41419773135
1.0663,-1.412653729
1.0683,-1.41071957585
1.0707,-1.40910973945
1.0732,-1.40804333745
1.0758,-1.40697725705
1.0782,-1.40449730245
1.0806,-1.4027190447
1.0825,-1.4017021089000001
1.085,-1.3999866553500002
1.087,-1.3993620747
1.0895,-1.39731021935
1.092,-1.3958600902
1.094,-1.3941144365500002
1.0964,-1.39294090445
1.0984,-1.3913288323000002
1.1009,-1.3899347319000002
1.1033,-1.38922137585
1.1053,-1.38730255805
1.1077,-1.3855179026500002
1.1096,-1.38351804755
1.1121,-1.3821449331500002
1.1141,-1.38063813715
1.1165,-1.3787555762500001
1.1186,-1.37742294775
1.1211,-1.3755429777500001
1.1231,-1.3742313683
1.1254,-1.3724497993
1.1279,-1.37024377725
1.1304,-1.36869816
1.1329,-1.3663531627
1.1348,-1.3650468151000001
1.1368,-1.3629931273500002
1.1393,-1.36172724925
1.1412,-1.360217204
1.1432,-1.3586693355000001
1.1456,-1.35652467915
1.1476,-1.3548074909
1.1501,-1.3534624615500002
1.153,-1.3517050347500001
1.155,-1.3501456273
1.1575,-1.3485997753
1.1594,-1.3476977033000002
1.1618,-1.3464454945000002
1.1638,-1.3449837164
1.1658,-1.34393771275
1.1683,-1.34205438525
1.1707,-1.3404099932500002
1.1728,-1.33900298
1.1752,-1.3376346645500001
1.178,-1.3362965943
1.1799,-1.3342054389000002
1.1824,-1.3326099134
1.1844,-1.3310251946
1.1864,-1.3292137457500002
1.1888,-1.32710418025
1.1912,-1.3264743995500001
1.1932,-1.32390929795
1.1952,-1.3225294605500002
1.1977,-1.32123688475
1.1998,-1.3202610188500001
1.2026,-1.3188686075
1.2045,-1.3168964359500002
1.207,-1.315139512
1.209,-1.3139097936500002
1.2114,-1.31172621025
1.2132,-1.3104393641
1.2157,-1.3089371055
1.2177,-1.3076044714500001
1.2202,-1.3066394847
1.2221,-1.3052738783
1.2246,-1.30441845925
1.2271,-1.30307845905
1.229,-1.30113672145
1.2316,-1.29996893475
1.2339,-1.2992496889
1.2358,-1.2970950339
1.2382,-1.29599529855
1.2402,-1.2944532247
1.2426,-1.2930152590500001
1.2452,-1.2915177439
1.2473,-1.2901500523
1.2497,-1.2881735492500002
1.2516,-1.2861759811
1.254,-1.2841400143000001
1.256,-1.28214122345
1.2584,-1.27961891985
1.2607,-1.27771917185
1.2626,-1.2762135396
1.2648,-1.27420782075
1.2667,-1.2733124063
1.2692,-1.2718002245500002
1.2717,-1.2702526361000002
1.2741,-1.26871691885
1.2761,-1.2672002792000001
1.2781,-1.2649264922
1.2805,-1.2628044246
1.2824,-1.260786328
1.285,-1.2588281012000002
1.287,-1.2567843089500002
1.2889,-1.25462938635
1.2913,-1.2526549822000002
1.2943,-1.2517370381500001
1.2963,-1.25076500755
1.2987,-1.2488653805
1.3013,-1.2474262374
1.3033,-1.24686612945
1.3058,-1.2463173218
1.3077,-1.24517967665
1.3102,-1.24323340215
1.3122,-1.2400677613000002
1.3146,-1.2382089157
1.317,-1.23674174815
1.319,-1.2353424455000002
1.3215,-1.23355423165
1.3241,-1.2323117423
1.3264,-1.23145461445
1.3288,-1.2301041373000001
1.3313,-1.2284091135500002
1.3338,-1.22684208035
1.3357,-1.22528871265
1.3382,-1.2234432853000001
1.3407,-1.2206858909
1.3431,-1.2185032689500002
1.345,-1.2170506965
1.3474,-1.21557036255
1.3494,-1.21373006005
1.3519,-1.2111241372000001
1.3539,-1.20842388905
1.3559,-1.2064113715500002
1.3583,-1.2056486005
1.3602,-1.2032471713500001
1.3626,-1.200788203
1.3652,-1.1983247084000002
1.3671,-1.19587099935
1.3696,-1.1945697023000001
1.3715,-1.1923010816500001
1.3741,-1.19054663975
1.376,-1.189285874
1.3783,-1.1875247746000002
1.3803,-1.18516529275
1.3828,-1.183459414
1.3847,-1.1817510719
1.3871,-1.1792900804000002
1.3892,-1.1768185461
1.3912,-1.1751574733
1.3932,-1.1733571447000002
1.3956,-1.1709720386
1.3974,-1.1693987026500001
1.3993,-1.16772619715
1.4018,-1.16570757765
1.4037,-1.1645970981500002
1.4057,-1.16305193715
1.4076,-1.16160468125
1.41,-1.15997514835
1.412,-1.157346671
1.4145,-1.1556358478000002
1.4164,-1.1538776012
1.4184,-1.15242614925
1.4203,-1.1515871993000002
1.4227,-1.1508830782000001
1.4246,-1.1494478069
1.4265,-1.14801108835
1.4285,-1.14700907445
1.4309,-1.14581731545
1.4327,-1.1440381804
1.4346,-1.1426039699500001
1.4367,-1.1420634165
1.4392,-1.1411646205500001
1.4411,-1.1402132908500002
1.4429,-1.13864888265
1.4448,-1.13715113445
1.4468,-1.1358925007000003
1.4492,-1.1346645030500002
1.4512,-1.13317816605
1.453,-1.13194785085
1.4563,-1.1311464660500001
1.4582,-1.1296604183
1.4602,-1.12744225555
1.4622,-1.125831527
1.4642,-1.1241440001
1.4665,-1.1227272950500002
1.4684,-1.1214483563500002
1.4704,-1.1208550374000001
1.4725,-1.11973332085
1.4743,-1.1186302902
1.4766,-1.1164864548
1.4786,-1.1154556812
1.4805,-1.1129950164500002
1.4824,-1.1107332925
1.4844,-1.1092004432000002
1.4867,-1.1075573128
1.4887,-1.1064664941500002
1.4907,-1.1046744348500002
1.4926,-1.1040580472000001
1.4946,-1.1027519846500002
1.4969,-1.10078581465
1.4989,-1.09979372745
1.5009,-1.09750118015
1.5028,-1.0945145626000001
1.5052,-1.09267586065
1.5071,-1.0912067154000002
1.5091,-1.08997457555
1.5111,-1.0887928022
1.513,-1.08665526705
1.5153,-1.0843247558
1.5173,-1.08332658815
1.5192,-1.0805670250500001
1.5212,-1.0795303123000002
1.5231,-1.0784723451000002
1.5254,-1.07590178915
1.5275,-1.07454820325
1.5294,-1.0729751134
1.5317,-1.0715547429
1.5335,-1.0690348330000001
1.5356,-1.0670177087000001
1.5375,-1.0652091643500001
1.5394,-1.06387694805
1.5413,-1.06307921195
1.5438,-1.0623569037
1.5458,-1.06034164295
1.5477,-1.0584621043500002
1.5497,-1.05704629135
1.5521,-1.0542907168000002
1.5539,-1.0522480324
1.5559,-1.0504842300500001
1.5584,-1.0482357216000002
1.5603,-1.0463914978500002
1.5623,-1.0443442148000002
1.5642,-1.042802583
1.5672,-1.0421740474
1.5691,-1.0397648105500001
1.571,-1.0371792303
1.573,-1.03534382845
1.5749,-1.03444949955
1.5773,-1.03285766465
1.5792,-1.0314072269
1.5812,-1.0286129912500002
1.5832,-1.0263505445
1.5851,-1.0242913743500002
1.587,-1.0228532149
1.5895,-1.0214136957000002
1.5915,-1.0196906456000001
1.5935,-1.0188719883000001
1.5955,-1.01836188245
1.5974,-1.01690969635
1.5998,-1.01552327515
1.6016,-1.0135770295
1.6036,-1.0118210220000001
1.6062,-1.0096204347
1.6082,-1.0078343413000002
1.6102,-1.00668448995
1.6126,-1.0059936792
1.6145,-1.0046124757500001
1.617,-1.0032620564
1.6189,-1.0014808680000002
1.6209,-1.0000664707000002
1.6229,-0.9986404465500001
1.625,-0.9982475810000001
1.6273,-0.9973464953000001
1.6293,-0.9958182526000001
1.6314,-0.9933352047000001
1.6332,-0.9913057974500001
1.6351,-0.98931047925
1.6376,-0.9868573093
1.6395,-0.9848583488000001
1.6414,-0.9828604162500001
1.6433,-0.9818221025000001
1.646,-0.9806217681500001
1.648,-0.9790292105000001
1.65,-0.9767787439500001
1.6524,-0.9743601178000001
1.6543,-0.9716672365500001
1.6562,-0.96944327225
1.6583,-0.9666800861000001
1.6603,-0.9641959052500001
1.6628,-0.96090345335
1.6653,-0.9588273115000001
1.6671,-0.9562323252000001
1.669,-0.9540750161500001
1.6716,-0.9522719004500001
1.6736,-0.9516442216500001
1.6757,-0.94981391825
1.6775,-0.9484078312
1.6794,-0.9466456341500001
1.6814,-0.94506535965
1.6838,-0.9428163894000001
1.6857,-0.9405913686
1.6878,-0.9381721914500001
1.6897,-0.9375109570500001
1.6915,-0.9359911738500001
1.694,-0.9346667542000001
1.6959,-0.9331278022000001
1.6979,-0.9320893532500001
1.6998,-0.9299174156000001
1.7018,-0.9292702744500001
1.7038,-0.92810475005
1.7062,-0.9263962512500001
1.7082,-0.9245147140000001
1.7101,-0.9225589140500001
1.7121,-0.9206939316000001
1.714,-0.9179887568000001
1.7158,-0.9161036545500001
1.7182,-0.9138883479500001
1.7202,-0.9123580957
1.7223,-0.9101356700000001
1.7242,-0.9090048473500001
1.7267,-0.9069439741
1.7285,-0.9054791318000001
1.7306,-0.9020301095500001
1.7332,-0.9014126516000001
1.7351,-0.9005248806000001
1.7369,-0.8983166789500001
1.7394,-0.8964508781000001
1.7412,-0.8953404626000001
1.7432,-0.8931495565500001
1.7451,-0.8915361920500001
1.7469,-0.8900550666500001
1.7495,-0.88793262505
1.7515,-0.8861454304
1.7534,-0.8841740424500001
1.7553,-0.88291874425
1.7577,-0.8815431526
1.7593,-0.8796659566500001
1.7612,-0.8777724181000001
1.763,-0.8764176691500001
1.7649,-0.8750450670500001
1.7673,-0.8744640135500001
1.7694,-0.8728508011000001
1.7715,-0.8720322586500001
1.7733,-0.8690640482
1.7756,-0.8665371969000001
1.7775,-0.8651368902500001
1.7795,-0.8624161529000001
1.7814,-0.8606859148000001
1.7834,-0.85887867765
1.7855,-0.8566983086000001
1.7879,-0.8551188879000001
1.7898,-0.8546354720500001
1.7918,-0.8526075823000001
1.7936,-0.8508884352500001
1.7956,-0.8488772961000001
1.798,-0.8467748060500001
1.8004,-0.8443154309
1.8024,-0.8417420711500001
1.8043,-0.8392189014000001
1.8062,-0.8367693072500001
1.8086,-0.8344573415000001
1.8105,-0.8320546695000001
1.8126,-0.8300381373000001
1.8145,-0.8282562120500001
1.8167,-0.8263529865500001
1.8188,-0.8244626074000001
1.8208,-0.8228718521000001
1.8225,-0.8208698743000001
1.8244,-0.81888500215
1.8264,-0.81822096855
1.8287,-0.8162347569000001
1.8308,-0.8133257207500001
1.8327,-0.81053015785
1.8347,-0.80862861615
1.8372,-0.8066993250500001
1.8388,-0.8054740813500001
1.8406,-0.8043548319000001
1.8427,-0.80327276155
1.8448,-0.8017442202500001
1.8467,-0.7999662242000001
1.8491,-0.7981588476000001
1.8509,-0.7972938982000001
1.8528,-0.7960395344500001
1.8549,-0.7943435039500001
1.8573,-0.7920600598
1.8591,-0.7897080402500001
1.8611,-0.7878656873000001
1.8631,-0.7862787534000001
1.8654,-0.7842763569500001
1.8674,-0.7819515319500001
1.8694,-0.7793364496
1.8712,-0.7779776680500001
1.873,-0.7776090927000001
1.8755,-0.7760387796000001
1.8774,-0.7745511848500001
1.8793,-0.7717929758500001
1.8811,-0.7692059734000001
1.8834,-0.7663899822000001
1.8854,-0.7646919186000001
1.8875,-0.7635178536500001
1.8898,-0.7611831255500001
1.8916,-0.7583353893000001
1.8937,-0.7552541554500001
1.8954,-0.7527261031000001
1.8973,-0.7511824049500001
1.8997,-0.7497806092500001
1.9015,-0.7477879018000001
1.9035,-0.7457746912000001
1.9054,-0.7432768173000001
1.9077,-0.7402175481500001
1.9098,-0.7384548697000001
1.9116,-0.7359206566500001
1.9139,-0.7333264323500001
1.9157,-0.7303685282500001
1.918,-0.7275950073
1.92,-0.7252081840000001
1.922,-0.7233106228500001
1.9244,-0.7214370665000001
1.9262,-0.7190052880500001
1.9281,-0.7158227150500001
1.9299,-0.7137971446000001
1.9318,-0.7109607823
1.9341,-0.70837881975
1.9361,-0.70676805465
1.9379,-0.7054370094000001
1.9398,-0.7031805672500001
1.9416,-0.7011766278000001
1.9436,-0.6989058639500001
1.946,-0.6977110467000001
1.9479,-0.6968747723500001
1.9497,-0.6949767828500001
1.9516,-0.69256039145
1.9541,-0.6898831201000001
1.9559,-0.6887747339500001
1.9577,-0.6871748175000001
1.9597,-0.6853640254500001
1.9622,-0.6833836485000001
1.964,-0.68126657565
1.9657,-0.6793080191
1.9681,-0.67753245505
1.9698,-0.6757769802500001
1.9717,-0.6745648166000001
1.974,-0.67338592615
1.9759,-0.67159574455
1.9779,-0.6692964268500001
1.9797,-0.6672605824000002
1.9816,-0.6651630881000001
1.984,-0.662062079
1.9857,-0.6593613666
1.9874,-0.65777489525
1.9892,-0.6558274561000002
1.9912,-0.6543231335500002
1.9935,-0.6531028238000001
1.9954,-0.65065688405
1.9973,-0.6480023083500002
1.9997,-0.6454803776
2.0016,-0.64343698865
2.0031,-0.6424557371500002
2.0053,-0.64078098365
2.0074,-0.6382472236000001
2.0097,-0.6360885971000001
2.0114,-0.6334934225500002
2.0134,-0.63107178145
2.0153,-0.62883857685
2.0171,-0.6261853020000001
2.019,-0.6234480676
2.0216,-0.6216278452500001
2.0234,-0.6203887313
2.0253,-0.6186192190500002
2.0271,-0.61496682255
2.0291,-0.6130784390500001
2.0311,-0.6104814707000001
2.033,-0.6078568211500002
2.0353,-0.6048592158000001
2.0371,-0.6027075942000002
2.0387,-0.6006817073000001
2.0411,-0.5980637028
2.043,-0.5944286077500001
2.0449,-0.5916947748500001
2.0467,-0.58994996795
2.0488,-0.5870110495
2.0505,-0.5847143699500001
2.0526,-0.5817096575
2.0544,-0.57927520715
2.0561,-0.5772739101500002
2.0579,-0.5759312179
2.0602,-0.5740555565500001
2.062,-0.5730056935500001
2.0641,-0.5704442059000001
2.0659,-0.5684045804000002
2.0676,-0.5658523051500002
2.0694,-0.5640817870000001
2.071,-0.5615610720000002
2.0726,-0.5597818504000001
2.0747,-0.5574136281500002
2.0764,-0.5546594043500002
2.0782,-0.55245832665
2.0798,-0.55152213075
2.0813,-0.5501622218500002
2.0834,-0.5484238510500001
2.085,-0.5466455764
2.0865,-0.5448232457000002
2.0881,-0.5433817618500001
2.0902,-0.541066697
2.0914,-0.5386629788000001
2.0926,-0.5362641192000002
2.0948,-0.53413032795
2.0962,-0.53069322705
2.0974,-0.5296655464000002
2.0986,-0.5287528518
2.0998,-0.5259318626
2.1007,-0.5239727918000001
2.1011,-0.52281694315
2.1014,-0.5225536847000001
2.102,-0.5208531277000001
2.1028,-0.5206291595000001
2.1039,-0.5197455009
2.104,-0.5178982936500001
2.1055,-0.5162447276500002
2.1059,-0.5140097539500001
2.1066,-0.51253310305
2.1072,-0.51116967975
2.1077,-0.50962922125
2.108,-0.5081971727500001
2.1088,-0.5068048068500002
2.1102,-0.5052410298000001
2.1105,-0.5034611487
2.1112,-0.5035815305
2.112,-0.5032489336500001
2.113,-0.5014120408
2.1137,-0.5010214745500001
2.1141,-0.5003248034000001
2.1154,-0.49975117730000007
2.1162,-0.49904353425000014
2.1165,-0.4985235880500001
2.1172,-0.49716982495000006
2.1181,-0.4955906748500001
2.1187,-0.4955130821
2.1191,-0.49480007175000007
2.1197,-0.4943109941000001
2.1198,-0.4938500525
2.1205,-0.4927384059500002
2.1213,-0.49272496165
2.1226,-0.4928883126000001
2.1235,-0.49250318435000007
2.1237,-0.49289704395
2.124,-0.4927737621000001
2.1248,-0.4907927710500002
2.1256,-0.48906213025
2.1263,-0.4883319505000001
2.1267,-0.48761621195000004
2.127,-0.4870433961
2.1276,-0.4871330956500002
2.1283,-0.48549415345000013
2.129,-0.48392045525000005
2.1294,-0.48338027405000017
2.1298,-0.4836420319000001
2.1303,-0.48281265705
2.1308,-0.4830401523500001
2.1313,-0.48309194610000006
2.1314,-0.4829700934000001
2.1318,-0.48290611545000006
2.1326,-0.48270204345
2.1331,-0.4817145447500002
2.1333,-0.4813806650000001
2.1337,-0.48064014175000014
2.1343,-0.48075739680000007
2.1351,-0.48103453530000007
2.1357,-0.4805462395500002
2.1361,-0.4804552668500002
2.1364,-0.4797351503
2.1365,-0.47889472160000013
2.137,-0.4770773581500001
2.1373,-0.47587336785
2.1375,-0.4774602881000001
2.1378,-0.4761290425
2.1382,-0.47476360775000015
2.1386,-0.4736627467000001
2.139,-0.4720034903000001
2.1393,-0.4718233947000001
2.1397,-0.4707350735
2.1399,-0.4711160965000001
2.1403,-0.47006772155
2.1406,-0.4696853897000002
2.141,-0.4688896396500002
2.1412,-0.46777504755
2.1416,-0.46643025865
2.1421,-0.4655138738
2.1424,-0.4653786230000001
2.1426,-0.4656802897000001
2.1427,-0.4653860160500001
2.143,-0.4644688438000002
2.1435,-0.4640608583500001
2.1436,-0.46417226300000003
2.1437,-0.4629600611
2.1438,-0.4645067821500002
2.1439,-0.46511680025000013
2.1441,-0.46478007445000014
2.1445,-0.46481182025
2.1447,-0.4637674704000001
2.1449,-0.46428844820000004
2.1452,-0.46280826615000015
2.1455,-0.46252485485000006
2.1458,-0.4622706553
2.1459,-0.4627265505
2.1462,-0.46301530295000015
2.1465,-0.4628770443000001
2.1467,-0.4627997571
2.1468,-0.4615842169500002
2.1471,-0.4606557722
2.1476,-0.46069513510000015
2.1478,-0.46157458905000004
2.148,-0.4610039899
2.1482,-0.4608737420000002
2.1485,-0.4608320268000001
2.1487,-0.45964750620000006
2.1488,-0.4585027956500001
2.1491,-0.45853770140000005
2.1492,-0.45773985510000004
2.1493,-0.45782284515000016
2.1494,-0.4573826125
2.1495,-0.4574398675
2.1497,-0.4567981588500001
2.1498,-0.4566898637000001
2.15,-0.4559789126
2.1502,-0.4557851902000001
2.1504,-0.4556319662000001
2.1505,-0.4554382210000001
2.1506,-0.45551089970000014
2.1507,-0.4558895900500002
2.1508,-0.4560194793000001
2.151,-0.45468218765
2.1511,-0.45548469430000016
2.1512,-0.4546650295000001
2.1515,-0.4539827629500002
2.1516,-0.4539443228000002
2.1517,-0.4546056222000001
2.1518,-0.45462829660000015
2.1519,-0.45515550800000004
2.152,-0.45431479305
2.1521,-0.45393942345000005
2.1523,-0.45316099595000003
2.1526,-0.4530968161500002
2.1527,-0.45307790945000015
2.1528,-0.45343860565000016
2.1529,-0.4531774636000001
2.153,-0.4528800096000001
2.1531,-0.45290493890000016
2.1532,-0.45394704755000004
2.1533,-0.45348477475000015
2.1534,-0.4536553577
2.1535,-0.45371639070000014
2.1536,-0.4529474617
2.1537,-0.45310927035000015
2.1538,-0.4519372058000002
2.1539,-0.45154922495000016
2.154,-0.45004836695000017
2.1558,-0.44823748900000004
2.1614,-0.4473260054500001
2.1646,-0.4463985963000001
2.167,-0.4452755199
2.1685,-0.44527532670000003
2.1698,-0.44479864460000007
2.171,-0.44293426190000007
2.1723,-0.44133958335
2.1741,-0.44000856030000013
2.1751,-0.43917857075
2.1769,-0.4369530637500001
2.1787,-0.43494835845
2.1797,-0.4337509720000001
2.1799,-0.43200278975000006
2.1802,-0.43098275620000015
2.1809,-0.43000238020000014
2.1813,-0.42876940645000006
2.1817,-0.4286836057500001
2.1821,-0.4264948016000001
2.1834,-0.42587358460000013
2.1847,-0.4255462629500002
2.1855,-0.42425183525
2.186,-0.42369426885000006
2.1862,-0.4234472925000001
2.1869,-0.4224195866
2.187,-0.42115136740000003
2.1871,-0.4206577349
2.1873,-0.4204105305000001
2.1874,-0.41973674235
2.1877,-0.41838062490000016
2.1878,-0.4184919301500001
2.1879,-0.4171653517
2.1881,-0.41667156505000014
2.1882,-0.41610999960000017
2.1883,-0.41637019630000016
2.1886,-0.4155193299000002
2.1889,-0.4150508621000002
2.1892,-0.41374730675000015
2.1896,-0.4138072922
2.1897,-0.4126591733
2.19,-0.4115781769
2.1902,-0.41122110835000014
2.1904,-0.4108550248
2.1906,-0.4088165854500001
2.1907,-0.4075574322000002
2.1908,-0.40593009435000016
2.1909,-0.40645434570000005
2.1917,-0.40389765315000004
2.1918,-0.4028606159000001
2.1919,-0.40306355865
2.1921,-0.4011957595500002
2.1922,-0.40068318810000014
2.1925,-0.40005465235000015
2.1931,-0.3977876489500001
2.1933,-0.3947928595500001
2.1934,-0.39373935940000004
2.1941,-0.3928194715000002
2.1946,-0.3923591878500001
2.1955,-0.39132943735000003
2.1959,-0.39101950255000006
2.1961,-0.39013696805
2.1973,-0.3889845672000001
2.1977,-0.38851244655000006
2.1978,-0.3884575346000001
2.1983,-0.38790822125
2.1986,-0.3872010134000001
2.1987,-0.38522899305000013
2.1993,-0.3848417043000001
2.1994,-0.38454957635
2.1995,-0.3819530941
2.1996,-0.3820575995000002
2.1998,-0.3814682060000001
