# T (K), dc/c (x 1e-5)
1.795600000000000085e+00,2.858560257758529399e+00
1.793500000000000094e+00,2.875528054669621802e+00
1.793400000000000105e+00,2.934028952780807220e+00
1.793199999999999905e+00,2.836344067924309709e+00
1.793099999999999916e+00,2.751689228776190710e+00
1.792799999999999949e+00,2.702898075885879603e+00
1.792499999999999982e+00,2.758172277174657960e+00
1.792200000000000015e+00,2.910277492575771063e+00
1.791800000000000059e+00,2.435312429282555868e+00
1.791500000000000092e+00,2.764916418898557549e+00
1.791299999999999892e+00,2.735629119625816230e+00
1.790799999999999947e+00,2.608588205279399830e+00
1.790599999999999969e+00,2.733232632831476661e+00
1.790399999999999991e+00,2.690198898573463282e+00
1.790000000000000036e+00,2.867000682625284291e+00
1.789700000000000069e+00,2.860830940493944929e+00
1.789400000000000102e+00,2.977768052155917111e+00
1.788999999999999924e+00,2.883251539032537281e+00
1.788799999999999946e+00,2.821405014881602114e+00
1.788499999999999979e+00,2.848221016340992673e+00
1.788100000000000023e+00,2.817647273834975152e+00
1.787500000000000089e+00,2.880937253928964825e+00
1.787199999999999900e+00,2.605788581932621195e+00
1.786899999999999933e+00,2.614576879543875521e+00
1.786799999999999944e+00,2.798918919209771872e+00
1.786100000000000021e+00,2.941449612233956845e+00
1.785800000000000054e+00,2.944955278407976440e+00
1.785700000000000065e+00,2.904274871423293103e+00
1.785400000000000098e+00,2.674515154496396985e+00
1.784799999999999942e+00,2.590159556296271148e+00
1.784699999999999953e+00,2.610292544224287248e+00
1.784399999999999986e+00,2.757089608146356952e+00
1.784000000000000030e+00,2.644232505024084912e+00
1.783900000000000041e+00,2.741901019292537711e+00
1.783300000000000107e+00,2.787891262746432730e+00
1.782899999999999929e+00,2.861414848114637088e+00
1.782799999999999940e+00,2.630227959089445733e+00
1.782599999999999962e+00,2.785774844362917779e+00
1.782100000000000017e+00,2.599626894264368104e+00
1.781900000000000039e+00,2.683156942164931724e+00
1.781600000000000072e+00,2.695303301138586072e+00
1.781300000000000106e+00,2.742257965566811784e+00
1.780799999999999939e+00,2.786876917246650986e+00
1.780499999999999972e+00,2.651029408706935708e+00
1.780200000000000005e+00,2.757752584293601927e+00
1.779500000000000082e+00,2.713370016337295798e+00
1.779199999999999893e+00,2.789831693666543710e+00
1.778899999999999926e+00,2.731886138993781188e+00
1.778399999999999981e+00,2.841902190593888378e+00
1.778299999999999992e+00,2.750363227959923940e+00
1.777900000000000036e+00,2.494327661360044246e+00
1.777500000000000080e+00,2.540429598836372982e+00
1.776999999999999913e+00,2.821692460141643988e+00
1.776899999999999924e+00,2.463134139590438476e+00
1.776499999999999968e+00,2.822606961895655076e+00
1.776200000000000001e+00,2.500503839109654347e+00
1.775500000000000078e+00,2.770690678175966148e+00
1.775199999999999889e+00,2.779468068968369288e+00
1.774999999999999911e+00,2.552778458793977023e+00
1.774299999999999988e+00,2.789224431780021440e+00
1.774000000000000021e+00,2.782738067185104747e+00
1.773600000000000065e+00,2.593922684452059535e+00
1.773500000000000076e+00,2.580135352287047379e+00
1.773099999999999898e+00,2.852497767049343214e+00
1.772699999999999942e+00,2.623043897095542309e+00
1.772100000000000009e+00,2.917762669629384131e+00
1.771800000000000042e+00,2.955242760020824200e+00
1.771700000000000053e+00,2.478337932415586309e+00
1.771500000000000075e+00,2.937427910616741134e+00
1.770899999999999919e+00,2.790940481181124699e+00
1.770799999999999930e+00,2.673465444195683549e+00
1.770599999999999952e+00,2.803081518064527877e+00
1.769800000000000040e+00,2.567174969770463555e+00
1.769500000000000073e+00,2.756567504847827976e+00
1.769200000000000106e+00,2.653674753450019352e+00
1.768899999999999917e+00,2.669051613272271695e+00
1.768499999999999961e+00,2.886074602050699767e+00
1.768100000000000005e+00,2.882903175659146111e+00
1.768000000000000016e+00,2.792956007350872571e+00
1.767700000000000049e+00,2.658634912059386401e+00
1.767099999999999893e+00,2.726898646885755007e+00
1.766799999999999926e+00,2.739897655313662472e+00
1.766399999999999970e+00,2.905353803362223264e+00
1.766100000000000003e+00,2.792422899249892509e+00
1.765500000000000069e+00,2.575476512665496820e+00
1.765200000000000102e+00,2.639828183458817978e+00
1.765099999999999891e+00,2.720817545787817870e+00
1.764799999999999924e+00,2.719036445788126422e+00
1.764100000000000001e+00,2.749379448026278983e+00
1.763800000000000034e+00,2.816880279730982206e+00
1.763500000000000068e+00,2.789027476781443582e+00
1.763200000000000101e+00,2.929435373600751902e+00
1.763099999999999890e+00,2.455816459074559255e+00
1.762499999999999956e+00,2.978715180601380741e+00
1.762199999999999989e+00,3.029979800091460618e+00
1.762000000000000011e+00,2.587355452106452347e+00
1.761900000000000022e+00,2.966320212488635644e+00
1.761300000000000088e+00,2.874637453397378195e+00
1.761200000000000099e+00,2.543500588279238528e+00
1.760899999999999910e+00,2.732382001216070666e+00
1.760599999999999943e+00,2.860049421654110802e+00
1.760099999999999998e+00,2.570586545955037661e+00
1.759900000000000020e+00,2.778472297257795542e+00
1.759600000000000053e+00,2.777027715833175314e+00
1.758999999999999897e+00,2.621054719206816763e+00
1.758599999999999941e+00,2.736305219282631818e+00
1.758199999999999985e+00,2.806939294210195612e+00
1.757500000000000062e+00,2.824725268582139126e+00
1.757400000000000073e+00,2.517722234436723383e+00
1.757300000000000084e+00,2.704042816218179990e+00
1.756899999999999906e+00,2.507494976569397238e+00
1.756299999999999972e+00,2.464837651646075045e+00
1.756000000000000005e+00,2.610049856874383511e+00
1.755700000000000038e+00,2.512128641981269173e+00
1.755500000000000060e+00,2.797342195054973502e+00
1.754999999999999893e+00,2.770594066602710903e+00
1.754699999999999926e+00,2.703529990878434486e+00
1.754599999999999937e+00,2.655916701398922886e+00
1.754399999999999959e+00,2.814912305958844563e+00
1.753700000000000037e+00,2.873304601108683798e+00
1.753500000000000059e+00,2.671562269726795336e+00
1.753100000000000103e+00,2.575415159823072564e+00
1.752899999999999903e+00,2.640493016866935605e+00
1.752499999999999947e+00,2.794408858610136104e+00
1.752099999999999991e+00,2.401539972794481503e+00
1.751900000000000013e+00,2.847437494635316479e+00
1.751700000000000035e+00,2.681803935999319766e+00
1.751400000000000068e+00,2.621505574584934717e+00
1.751300000000000079e+00,2.719530292799414273e+00
1.750699999999999923e+00,2.662737936189475185e+00
1.750399999999999956e+00,2.867536489590486681e+00
1.750099999999999989e+00,2.764159959571521608e+00
1.749500000000000055e+00,2.575644342404839193e+00
1.749200000000000088e+00,2.835785928043989212e+00
1.748899999999999899e+00,2.843672046398855624e+00
1.748299999999999965e+00,2.722321483911334550e+00
1.748099999999999987e+00,2.803770926851270051e+00
1.747800000000000020e+00,2.653852239228090326e+00
1.747000000000000108e+00,2.520237224326767222e+00
1.746799999999999908e+00,2.783113115700439177e+00
1.746699999999999919e+00,2.501690025031016340e+00
1.746299999999999963e+00,2.931416220263750816e+00
1.745700000000000029e+00,3.123520515807987952e+00
1.745400000000000063e+00,2.766913086707512015e+00
1.745300000000000074e+00,2.861674089250139996e+00
1.744799999999999907e+00,2.559591984742804804e+00
1.744699999999999918e+00,2.869463507908926125e+00
1.744299999999999962e+00,3.120467086517239697e+00
1.743900000000000006e+00,2.838816889973432733e+00
1.743200000000000083e+00,2.695468160839563421e+00
1.743000000000000105e+00,2.590315761725938692e+00
1.742899999999999894e+00,2.976930155024030800e+00
1.742699999999999916e+00,2.697240581383403502e+00
1.742099999999999982e+00,2.641493280000541954e+00
1.741900000000000004e+00,2.593297925656147029e+00
1.741700000000000026e+00,2.955481676251373813e+00
1.741500000000000048e+00,2.606063259809506150e+00
1.740899999999999892e+00,2.401030721177130456e+00
1.740599999999999925e+00,2.809142484467165080e+00
1.740499999999999936e+00,2.617596677190192622e+00
1.740199999999999969e+00,2.573297190802941614e+00
1.739500000000000046e+00,2.663513989998884224e+00
1.739100000000000090e+00,2.703439786992841043e+00
1.738499999999999934e+00,2.486787392534054675e+00
