# T (K), dc/c (x 1e-5)
1.699200000000000044e+00,-1.401890773572141535e+00
1.698800000000000088e+00,-1.600001602243225074e+00
1.698299999999999921e+00,-1.545799334568063843e+00
1.697400000000000020e+00,-1.526336332136339902e+00
1.696900000000000075e+00,-1.268679301444386009e+00
1.696099999999999941e+00,-1.433979125012481370e+00
1.695000000000000062e+00,-1.650858433908670486e+00
1.694700000000000095e+00,-1.688812943034865954e+00
1.694099999999999939e+00,-1.909768038565150317e+00
1.693100000000000049e+00,-1.866185671350157671e+00
1.692600000000000104e+00,-1.858828172127818812e+00
1.692099999999999937e+00,-1.817400355339654272e+00
1.691200000000000037e+00,-1.497328236805975488e+00
1.690700000000000092e+00,-1.616683500002232599e+00
1.690299999999999914e+00,-1.909256502387812082e+00
1.689400000000000013e+00,-2.089871277388666737e+00
1.688900000000000068e+00,-1.740383669578203119e+00
1.687799999999999967e+00,-1.559815648067674587e+00
1.687300000000000022e+00,-1.375975436252493633e+00
1.686900000000000066e+00,-1.448675645014153579e+00
1.685899999999999954e+00,-1.714563666065267666e+00
1.685599999999999987e+00,-1.604046073343115886e+00
1.684700000000000086e+00,-2.065363268054156265e+00
1.684299999999999908e+00,-1.962067797063203223e+00
1.683899999999999952e+00,-2.156583700762095379e+00
1.683000000000000052e+00,-1.841760406472733980e+00
1.682500000000000107e+00,-1.413298692041359050e+00
1.681699999999999973e+00,-1.840219801093679441e+00
1.681200000000000028e+00,-1.561090424084896844e+00
1.680800000000000072e+00,-1.299700000735191763e+00
1.679899999999999949e+00,-1.755590015099913970e+00
1.679499999999999993e+00,-1.665887725912787776e+00
1.679100000000000037e+00,-1.618041853230806515e+00
1.678199999999999914e+00,-1.684733819838277524e+00
1.677799999999999958e+00,-1.636391866466347045e+00
1.677400000000000002e+00,-1.639387572904848600e+00
1.676700000000000079e+00,-1.455946119440312270e+00
1.676199999999999912e+00,-1.673382840116635295e+00
1.675799999999999956e+00,-1.596411462606410536e+00
1.675000000000000044e+00,-2.061709963715671723e+00
1.674600000000000088e+00,-2.106689222978249454e+00
1.673699999999999966e+00,-2.729263357708624493e+00
1.673200000000000021e+00,-2.454696491329430241e+00
1.672800000000000065e+00,-2.191169049212094766e+00
1.671999999999999931e+00,-1.908713768425591262e+00
1.671599999999999975e+00,-1.763245167033097527e+00
1.671200000000000019e+00,-1.388821759430009406e+00
1.670500000000000096e+00,-1.282395703656828978e+00
1.670099999999999918e+00,-1.720063884413122635e+00
1.669699999999999962e+00,-1.833703208988489264e+00
1.669399999999999995e+00,-1.583470820162142134e+00
1.668600000000000083e+00,-1.331313505148316700e+00
1.668199999999999905e+00,-1.563363800505246592e+00
1.667799999999999949e+00,-1.673609939442655126e+00
1.667100000000000026e+00,-1.974042402841825083e+00
1.666700000000000070e+00,-2.073688873113407993e+00
1.666299999999999892e+00,-1.624319593875696022e+00
1.665599999999999969e+00,-1.882581319970406453e+00
1.665200000000000014e+00,-1.745334019098981004e+00
1.664900000000000047e+00,-1.987608230679565269e+00
1.664500000000000091e+00,-1.751775869136482200e+00
1.663699999999999957e+00,-1.803805290108591475e+00
1.663399999999999990e+00,-2.333905228325307224e+00
1.663000000000000034e+00,-1.749357607038870110e+00
1.661999999999999922e+00,-1.387698688065262420e+00
1.661699999999999955e+00,-1.304522021824158662e+00
1.661299999999999999e+00,-1.959005668963008873e+00
1.660600000000000076e+00,-1.590764089356251354e+00
1.659899999999999931e+00,-1.467070433571566745e+00
1.659499999999999975e+00,-1.651134563687651990e+00
1.659100000000000019e+00,-1.829169745606331388e+00
1.658600000000000074e+00,-2.025593761547847649e+00
1.658199999999999896e+00,-1.998248534072440963e+00
1.657799999999999940e+00,-1.774879169585605654e+00
1.657299999999999995e+00,-1.797939447412296055e+00
1.656900000000000039e+00,-1.974006503530480350e+00
1.656500000000000083e+00,-1.792433407146396096e+00
1.655799999999999939e+00,-1.435669641179572631e+00
1.655399999999999983e+00,-1.637269145929049818e+00
1.655000000000000027e+00,-1.657879977858597087e+00
1.654600000000000071e+00,-1.603403528607457496e+00
1.653899999999999926e+00,-1.968528855038895742e+00
1.653599999999999959e+00,-2.020255469872638709e+00
1.653299999999999992e+00,-1.723820798382844188e+00
