# T (K), dc/c (x 1e-5)
2.520399999999999974e+00,-0.000000000000000000e+00
2.520199999999999996e+00,-1.219228390976490051e-01
2.520099999999999785e+00,2.138433297751464457e-02
2.520000000000000018e+00,-3.678623414231710353e-01
2.519899999999999807e+00,-1.898493543386892135e-01
2.519699999999999829e+00,-2.735003233442830917e-01
2.519600000000000062e+00,-1.905635386568842182e-01
2.519400000000000084e+00,-5.193608600295284150e-01
2.519200000000000106e+00,-2.948703686078604225e-01
2.519099999999999895e+00,-6.453065811186375900e-02
2.519000000000000128e+00,-2.822786890474635602e-01
2.518899999999999917e+00,-1.152869912878634606e-01
2.518699999999999939e+00,-1.932634827860914284e-01
2.518499999999999961e+00,-2.018367169086265900e-01
2.518400000000000194e+00,-1.597034807510923360e-01
2.518299999999999983e+00,-1.920949836768572894e-01
2.518200000000000216e+00,-3.060198272527344665e-01
2.518100000000000005e+00,-1.137007799927817336e-01
2.517999999999999794e+00,-1.067316469985195304e-01
2.517900000000000027e+00,-1.548757293642812893e-01
2.517799999999999816e+00,-4.464698055679262589e-01
2.517700000000000049e+00,-3.710998954277889283e-01
2.517599999999999838e+00,-3.093934406046047192e-01
2.517399999999999860e+00,-8.390998157904901167e-02
2.517300000000000093e+00,-2.796158806380160677e-01
2.517199999999999882e+00,-7.195794839202039606e-02
2.516999999999999904e+00,-4.636851968250858824e-02
2.516900000000000137e+00,1.632266513529236907e-01
2.516799999999999926e+00,2.305033651645461146e-01
2.516599999999999948e+00,-2.506423228949491988e-01
2.516500000000000181e+00,-3.993873781120254041e-01
2.516300000000000203e+00,-4.930595753013106153e-01
2.516000000000000014e+00,-1.767515212599320984e-01
2.515899999999999803e+00,-2.765330114964069663e-01
2.515800000000000036e+00,-6.046588895848754586e-01
2.515600000000000058e+00,-3.132261713201331954e-01
2.515400000000000080e+00,-2.828427614770707699e-01
2.515200000000000102e+00,-2.090565897144413543e-01
2.515099999999999891e+00,-2.597786846328994370e-01
2.515000000000000124e+00,-2.797793104218279647e-01
2.514899999999999913e+00,-9.315755976919276593e-02
2.514499999999999957e+00,3.329930728263822415e-01
2.514400000000000190e+00,3.981088701966901955e-02
2.514200000000000212e+00,-2.522943984080601443e-02
2.514100000000000001e+00,2.752537146114876487e-02
2.513799999999999812e+00,7.665326276582590248e-02
2.513700000000000045e+00,1.685053021508592375e-03
2.513500000000000068e+00,-3.694864348739550497e-01
2.513300000000000090e+00,-3.991340132238844207e-01
2.513199999999999878e+00,-3.112069371777846927e-01
2.513100000000000112e+00,-9.685559923741648980e-02
2.512999999999999901e+00,-2.926201634872310775e-01
2.512799999999999923e+00,-1.112968539572923438e-01
