# B (T), Viscosity (1e-5 Pa*s)
4.147570584372947344e+00,2.423529130996307859e-02
4.154596191726854570e+00,1.207281518371302459e-02
4.161621799080761797e+00,2.904621086297115920e-02
4.168647406434668135e+00,5.591351544079693064e-02
4.175673013788575361e+00,3.913460555408829200e-02
4.182698621142481699e+00,6.540154772050030263e-02
4.189724228496388925e+00,3.200778713077911952e-02
4.196749835850295263e+00,4.692813153707585828e-04
4.203775443204202489e+00,2.620909708099271318e-02
4.210801050558108827e+00,-3.030979831555626405e-02
4.217826657912015165e+00,-1.576227307804483919e-04
4.224852265265922391e+00,2.551615498451939926e-02
4.231877872619828729e+00,3.172719214559627243e-02
4.238903479973735955e+00,8.914713722125863771e-02
4.245929087327642293e+00,7.538164708060199337e-02
4.252954694681549519e+00,5.127395991502040756e-02
4.259980302035455857e+00,9.059913246728296121e-02
4.267005909389363083e+00,8.247013386729050433e-02
4.274031516743269421e+00,9.021365328763895908e-02
4.281057124097176647e+00,1.249504989305946501e-01
4.288082731451082985e+00,1.063843838189432039e-01
4.295108338804990211e+00,1.463163407284133466e-01
4.302133946158896549e+00,1.246957301172733901e-01
4.309159553512803775e+00,9.130126060679592814e-02
4.316185160866710113e+00,8.352420482873622321e-02
4.323210768220617339e+00,4.250802106141171599e-02
4.330236375574523677e+00,5.798183938324143888e-02
4.337261982928430903e+00,6.865460534485801070e-02
4.344287590282337241e+00,4.211630465057938227e-02
4.351313197636244468e+00,2.620129248616629228e-02
4.358338804990150805e+00,3.992058825261577543e-02
4.365364412344058032e+00,2.375083292576821159e-02
4.372390019697964370e+00,5.590843674655225637e-02
4.379415627051870707e+00,1.001913965432566916e-01
4.386441234405777934e+00,9.054271497491944709e-02
4.393466841759684272e+00,1.157955498440875614e-01
4.400492449113591498e+00,8.819921491611756870e-02
4.407518056467497836e+00,6.051786236712132505e-02
4.414543663821405062e+00,3.804788745689977741e-02
4.421569271175311400e+00,1.496762713381417399e-02
4.428594878529218626e+00,3.785222968040814068e-02
4.435620485883124964e+00,6.280043228453151272e-02
4.442646093237032190e+00,9.177305909639338344e-02
4.449671700590938528e+00,9.759171468566366081e-02
4.456697307944845754e+00,8.924099811729950538e-02
4.463722915298752092e+00,5.993427164077860803e-02
4.470748522652659318e+00,4.928695723896586722e-02
4.477774130006565656e+00,5.969906546199268277e-02
4.484799737360472882e+00,6.628562381041983032e-02
4.491825344714379220e+00,4.235935889373032559e-02
4.498850952068286446e+00,5.383563610126118615e-02
4.505876559422192784e+00,7.022939500139177560e-02
4.512902166776100010e+00,6.072098756299661865e-02
4.519927774130006348e+00,8.606116281999269535e-02
4.526953381483913574e+00,6.015531247202637877e-02
4.533978988837819912e+00,1.000187635831089120e-02
4.541004596191726250e+00,9.839143123617931710e-03
4.548030203545633476e+00,-1.512792150678414667e-02
4.555055810899539814e+00,-2.167982031893362846e-02
4.562081418253447040e+00,4.342476475650352066e-03
4.569107025607353378e+00,9.176575576008632685e-04
4.576132632961260605e+00,1.363404762467660195e-02
4.583158240315166942e+00,2.540196966703566622e-02
4.590183847669074169e+00,3.082291116788438146e-02
4.597209455022980507e+00,1.926075923415912494e-02
4.604235062376887733e+00,1.666209900592059354e-02
4.611260669730794071e+00,5.489267250149003005e-03
4.618286277084701297e+00,-5.811544064765022423e-03
4.625311884438607635e+00,1.216568148459548811e-03
4.632337491792514861e+00,7.862107191069625522e-03
4.639363099146421199e+00,3.856419728171556899e-02
4.646388706500328425e+00,9.257442766500242892e-02
4.653414313854234763e+00,1.073917940910120855e-01
4.660439921208141989e+00,1.254804731077664992e-01
4.667465528562048327e+00,1.294771508425938966e-01
4.674491135915955553e+00,1.207411641583917283e-01
4.681516743269861891e+00,9.577588343028328732e-02
4.688542350623768229e+00,8.687872886100465875e-02
4.695567957977675455e+00,5.217145856963879141e-02
4.702593565331581793e+00,4.174491564404769761e-02
4.709619172685489019e+00,7.659836176324005819e-02
4.716644780039395357e+00,8.269723333498596451e-02
4.723670387393302583e+00,7.000781916163674456e-02
4.730695994747208921e+00,2.640725255346993913e-02
4.737721602101116147e+00,-5.626571251420211389e-03
4.744747209455022485e+00,-2.315649908598595152e-02
4.751772816808929711e+00,-6.052575219478223932e-03
4.758798424162836049e+00,2.431715007281843623e-03
4.765824031516743275e+00,-1.431089233980596155e-03
4.772849638870649613e+00,-1.431089233980596155e-03
4.779875246224556840e+00,3.454578297426563055e-02
4.786900853578463177e+00,4.642276360399220925e-02
4.793926460932370404e+00,5.721140786513961851e-02
4.800952068286276742e+00,5.954446437513640639e-02
4.807977675640183968e+00,3.483131403677715981e-02
4.815003282994090306e+00,1.731062271198577709e-02
4.822028890347997532e+00,8.782677557735593622e-04
4.829054497701903870e+00,7.298242214562516983e-03
4.836080105055811096e+00,1.050966025396880658e-02
4.843105712409717434e+00,1.188440686198773827e-02
4.850131319763623772e+00,1.325915347000666995e-02
4.857156927117530998e+00,1.213593495983171164e-02
4.864182534471437336e+00,-3.087733808018514742e-02
4.871208141825344562e+00,-1.735772345755114653e-03
4.878233749179250900e+00,2.611878295349374587e-02
4.885259356533158126e+00,6.975564648861704020e-03
4.892284963887064464e+00,8.209562502829591268e-02
4.899310571240971690e+00,6.914114227743348162e-02
4.906336178594878028e+00,6.876933392294926062e-02
4.913361785948785254e+00,1.049059120742706630e-01
4.920387393302691592e+00,8.809588853032786215e-02
4.927413000656598818e+00,9.316241506769502856e-02
4.934438608010505156e+00,7.601909720784856550e-02
4.941464215364412382e+00,1.062637086326376074e-01
4.948489822718318720e+00,9.904094824540511655e-02
4.955515430072225946e+00,6.824420548330131786e-02
4.962541037426132284e+00,4.836164315721413337e-02
4.969566644780039510e+00,-1.949771374784805417e-02
4.976592252133945848e+00,-4.334058473745710377e-02
4.983617859487853075e+00,-3.082221508131595400e-02
4.990643466841759412e+00,-1.333700886341029901e-02
4.997669074195666639e+00,2.469605999469000682e-02
5.004694681549572977e+00,6.681907096036927840e-02
5.011720288903479315e+00,8.078180810038650128e-02
5.018745896257386541e+00,9.728595073494449019e-02
5.025771503611292879e+00,6.495844771723678635e-02
5.032797110965200105e+00,4.990383071482482752e-02
5.039822718319106443e+00,9.615282902196864434e-02
5.046848325673013669e+00,1.103947523123060132e-01
5.053873933026920007e+00,1.757377266571086005e-01
5.060899540380827233e+00,1.888306604045913994e-01
5.067925147734733571e+00,1.377609727926117356e-01
5.074950755088640797e+00,8.633417951247031319e-02
5.081976362442547135e+00,5.474865227783033000e-02
5.089001969796454361e+00,2.381867817259006662e-02
5.096027577150360699e+00,8.313429810453530633e-02
5.103053184504267925e+00,1.405471529281109022e-01
5.110078791858174263e+00,1.656834854234059407e-01
5.117104399212081489e+00,2.149313187115522994e-01
5.124130006565987827e+00,1.561190740657289466e-01
5.131155613919895053e+00,1.245283014546963024e-01
5.138181221273801391e+00,7.819440701492000323e-02
5.145206828627708617e+00,3.563087629323009875e-02
5.152232435981614955e+00,5.496306328697111304e-02
5.159258043335521293e+00,6.527009213215040351e-02
5.166283650689428519e+00,7.931135519445955961e-02
5.173309258043334857e+00,8.209938900941861351e-02
5.180334865397242083e+00,6.647106082470068122e-02
5.187360472751148421e+00,7.199363590945614955e-02
5.194386080105055647e+00,5.984457045236860062e-02
5.201411687458961985e+00,6.899763612928028200e-02
5.208437294812869212e+00,8.183499486337873774e-02
5.215462902166775550e+00,9.495934901260362493e-02
5.222488509520682776e+00,1.255616954024283971e-01
5.229514116874589114e+00,1.405021542238657217e-01
5.236539724228496340e+00,1.397073531384275813e-01
5.243565331582402678e+00,1.256959084543822214e-01
5.250590938936309904e+00,9.421474677191413183e-02
5.257616546290216242e+00,6.319289706515353322e-02
5.264642153644123468e+00,6.289896235310091233e-02
5.271667760998029806e+00,4.438468761890339287e-02
5.278693368351937032e+00,3.920453379353654177e-02
5.285718975705843370e+00,2.559472938056922206e-02
5.292744583059750596e+00,3.492683075242389301e-02
5.299770190413656934e+00,7.119722212392592953e-02
5.306795797767564160e+00,8.287446254974735471e-02
5.313821405121470498e+00,8.278560711987520415e-02
5.320847012475376836e+00,4.643230581676081881e-02
5.327872619829284062e+00,2.296645335968643814e-02
5.334898227183190400e+00,2.604750940935118483e-02
5.341923834537097626e+00,5.232253424694287974e-02
5.348949441891003964e+00,6.199562746915204120e-02
5.355975049244911190e+00,2.205686705229926298e-02
5.363000656598817528e+00,3.555787680880504592e-02
5.370026263952724754e+00,2.700300720575188329e-02
5.377051871306631092e+00,2.510240696556149519e-03
5.384077478660538318e+00,3.316438639537183652e-02
5.391103086014444656e+00,-4.311551881544190348e-03
5.398128693368351882e+00,1.555313969762600439e-02
5.405154300722258220e+00,6.951447905378679848e-02
5.412179908076165447e+00,7.276959881850023071e-02
5.419205515430071785e+00,4.894245931573320413e-02
5.426231122783979011e+00,3.260447172832384166e-02
5.433256730137885349e+00,1.273360137697330564e-02
5.440282337491792575e+00,4.074217831145659358e-02
5.447307944845698913e+00,7.607337750544479471e-02
5.454333552199606139e+00,6.088084750958573654e-02
5.461359159553512477e+00,6.437496439798352788e-02
5.468384766907418815e+00,-5.588127026853760559e-03
5.475410374261326041e+00,3.647899927606727127e-03
5.482435981615232379e+00,3.297317477161421095e-02
5.489461588969139605e+00,3.789498917354167801e-02
5.496487196323045943e+00,9.894991814402499808e-02
5.503512803676953169e+00,1.285026923008756317e-01
5.510538411030859507e+00,9.123758268180913455e-02
5.517564018384766733e+00,7.527286586569645332e-02
5.524589625738673071e+00,5.153639557769278123e-02
5.531615233092580297e+00,-1.265758554760146315e-02
5.538640840446486635e+00,5.338230089635397080e-02
5.545666447800393861e+00,7.597068090459127565e-02
5.552692055154300199e+00,1.020646274915269075e-01
5.559717662508207425e+00,1.134409718044593340e-01
5.566743269862113763e+00,5.969038843889697826e-02
5.573768877216020989e+00,5.374315730194990925e-02
5.580794484569927327e+00,4.792983233079105981e-02
5.587820091923834553e+00,8.874458787783318092e-02
5.594845699277740891e+00,8.534844546539160914e-02
5.601871306631648118e+00,9.514508267327950741e-02
5.608896913985554455e+00,1.447712775632089000e-01
5.615922521339461682e+00,1.663711545214467957e-01
5.622948128693368020e+00,2.194419142982382831e-01
5.629973736047274357e+00,2.391695396211483415e-01
5.636999343401181584e+00,1.997169720785876845e-01
5.644024950755087922e+00,1.970527046753522693e-01
5.651050558108995148e+00,1.846095630040550106e-01
5.658076165462901486e+00,1.838930059983772958e-01
5.665101772816808712e+00,2.077956777929833854e-01
5.672127380170715050e+00,2.065779140432992267e-01
5.679152987524622276e+00,1.694877330478286037e-01
5.686178594878528614e+00,1.389930751832603728e-01
5.693204202232435840e+00,7.180055507313412577e-02
5.700229809586342178e+00,5.089909374227626071e-02
5.707255416940249404e+00,1.026473958210635112e-01
5.714281024294155742e+00,7.659601295927079279e-02
5.721306631648062968e+00,1.065948288697408514e-01
5.728332239001969306e+00,1.329669977865465536e-01
5.735357846355876532e+00,9.281446179775247607e-02
5.742383453709782870e+00,1.373524846966636126e-01
5.749409061063690096e+00,1.287785374083842971e-01
5.756434668417596434e+00,9.105263022554091479e-02
5.763460275771503660e+00,1.036446015004019450e-01
5.770485883125409998e+00,9.256487683037691039e-02
5.777511490479317224e+00,1.075481559249565622e-01
5.784537097833223562e+00,1.051864547722121124e-01
5.791562705187129900e+00,1.084502787368529786e-01
5.798588312541037126e+00,1.047483348780057499e-01
5.805613919894943464e+00,1.112718150322063865e-01
5.812639527248850690e+00,1.163324403525907574e-01
5.819665134602757028e+00,9.913199859417366755e-02
5.826690741956664255e+00,6.897212748978333308e-02
5.833716349310570592e+00,3.423406642668554156e-02
5.840741956664477819e+00,4.450809372160955540e-02
5.847767564018384157e+00,6.501461020292520487e-02
5.854793171372291383e+00,8.842593741664263318e-02
5.861818778726197721e+00,1.406754385771741001e-01
5.868844386080104947e+00,1.449135012649915011e-01
5.875869993434011285e+00,1.210113873227499220e-01
5.882895600787918511e+00,1.328767215182281025e-01
5.889921208141824849e+00,1.066954414118805039e-01
5.896946815495732075e+00,1.084463420522157467e-01
5.903972422849638413e+00,1.433461644980312810e-01
5.910998030203545639e+00,1.511577855297647766e-01
5.918023637557451977e+00,1.872399857828233039e-01
5.925049244911359203e+00,2.017021108242368077e-01
5.932074852265265541e+00,1.601130136287686467e-01
5.939100459619171879e+00,1.276291741803747271e-01
5.946126066973079105e+00,9.818557325471301278e-02
5.953151674326985443e+00,8.355426238627525204e-02
5.960177281680892669e+00,1.059061806141700507e-01
5.967202889034799007e+00,1.404955470104010951e-01
5.974228496388706233e+00,1.406720263692233241e-01
5.981254103742612571e+00,1.164609696294167246e-01
5.988279711096519797e+00,1.150285176956129807e-01
5.995305318450426135e+00,1.272790549896738732e-01
6.002330925804333361e+00,1.256029427254999609e-01
6.009356533158239699e+00,1.539690518755955917e-01
6.016382140512146925e+00,1.642040969237080483e-01
6.023407747866053263e+00,1.386580939891845221e-01
6.030433355219960490e+00,1.224410604347559162e-01
6.037458962573866827e+00,1.051570967911589632e-01
6.044484569927774054e+00,1.052600075707471883e-01
6.051510177281680392e+00,1.372052722523939283e-01
6.058535784635587618e+00,1.817923229371772587e-01
6.065561391989493956e+00,2.017484796132247848e-01
6.072586999343401182e+00,1.816187180479189311e-01
6.079612606697307520e+00,1.712214112380601450e-01
6.086638214051214746e+00,1.424311613345238536e-01
6.093663821405121084e+00,1.191032679989715848e-01
6.100689428759027422e+00,1.373285760264751632e-01
6.107715036112934648e+00,1.209276490559502149e-01
6.114740643466840986e+00,1.217790339641256214e-01
6.121766250820748212e+00,1.368544030559872282e-01
6.128791858174654550e+00,1.729702577834625610e-01
6.135817465528561776e+00,2.195488830553226911e-01
6.142843072882468114e+00,2.457509952702910949e-01
6.149868680236375340e+00,2.470904518627422275e-01
6.156894287590281678e+00,2.084829973034511563e-01
6.163919894944188904e+00,1.366049172067108075e-01
6.170945502298095242e+00,1.269238707606393513e-01
6.177971109652002468e+00,1.590452024185776969e-01
6.184996717005908806e+00,1.835909114774762207e-01
6.192022324359816032e+00,2.358962916768105045e-01
6.199047931713722370e+00,2.585381274293998000e-01
6.206073539067629596e+00,2.668871052865188775e-01
6.213099146421535934e+00,2.615940382562388922e-01
6.220124753775443160e+00,2.458034862297743539e-01
6.227150361129349498e+00,2.337864979581159297e-01
6.234175968483256725e+00,1.874093453022050715e-01
6.241201575837163062e+00,1.977115054778008085e-01
6.248227183191070289e+00,2.104590314678786434e-01
6.255252790544976627e+00,1.993174462904562239e-01
6.262278397898882965e+00,2.342371386885700457e-01
6.269304005252790191e+00,2.375686482112838172e-01
6.276329612606696529e+00,2.067410012249431550e-01
6.283355219960603755e+00,1.818978061980638938e-01
6.290380827314510093e+00,1.568645120802423243e-01
6.297406434668417319e+00,1.382945252291112315e-01
6.304432042022323657e+00,1.529222938819512212e-01
6.311457649376230883e+00,1.688159980126397175e-01
6.318483256730137221e+00,1.646672210897674460e-01
6.325508864084044447e+00,1.941307705742134904e-01
6.332534471437950785e+00,2.214979697214326804e-01
6.339560078791858011e+00,2.324322583160656208e-01
6.346585686145764349e+00,2.528054186122714042e-01
6.353611293499671575e+00,2.416253283138603825e-01
6.360636900853577913e+00,2.745794807735148502e-01
6.367662508207485139e+00,2.611919017308169666e-01
6.374688115561391477e+00,2.330076068305070303e-01
6.381713722915298703e+00,2.334237930205981248e-01
6.388739330269205041e+00,2.139656276027782633e-01
6.395764937623112267e+00,2.441452268273309190e-01
6.402790544977018605e+00,2.945066243364418135e-01
6.409816152330924943e+00,2.989756570974915761e-01
6.416841759684832169e+00,2.620660920512949410e-01
6.423867367038738507e+00,2.591764007098361633e-01
6.430892974392645733e+00,2.550593734843936700e-01
6.437918581746552071e+00,2.606470095920718211e-01
6.444944189100459297e+00,2.627261882168043794e-01
6.451969796454365635e+00,2.444470064828749567e-01
6.458995403808272862e+00,2.471419846870339110e-01
6.466021011162179200e+00,2.614051504925662406e-01
6.473046618516086426e+00,3.014650031582740142e-01
6.480072225869992764e+00,2.953042360638072350e-01
6.487097833223899990e+00,2.907877758089535969e-01
6.494123440577806328e+00,2.842140901057462754e-01
6.501149047931713554e+00,2.884470946016079451e-01
6.508174655285619892e+00,3.309656414757599086e-01
6.515200262639527118e+00,3.236653077259363243e-01
6.522225869993433456e+00,2.925275314026685725e-01
6.529251477347340682e+00,2.326715783707098417e-01
6.536277084701247020e+00,2.154615401935753294e-01
6.543302692055154246e+00,2.403219180183131798e-01
6.550328299409060584e+00,2.843143896569558238e-01
6.557353906762967810e+00,3.086481544827099355e-01
6.564379514116874148e+00,2.985197618418479193e-01
6.571405121470780486e+00,2.958968629298207031e-01
6.578430728824687712e+00,2.845381629559670111e-01
6.585456336178594050e+00,2.938002128625306075e-01
6.592481943532501276e+00,3.508776935063511182e-01
6.599507550886407614e+00,3.065320907214583723e-01
6.606533158240314840e+00,2.796342039044898420e-01
6.613558765594221178e+00,2.618614493395232667e-01
6.620584372948128404e+00,2.316936391618382163e-01
6.627609980302034742e+00,2.357172034738137523e-01
6.634635587655941968e+00,2.442722012354284489e-01
6.641661195009848306e+00,2.598580216284001598e-01
6.648686802363755532e+00,2.344374960380584683e-01
6.655712409717661870e+00,2.709242455015138940e-01
6.662738017071569097e+00,2.652147395054201273e-01
6.669763624425475435e+00,2.837562199136995922e-01
6.676789231779382661e+00,2.961673808588972112e-01
6.683814839133288999e+00,2.632053939510614615e-01
6.690840446487196225e+00,2.645812433090465321e-01
6.697866053841102563e+00,2.453551213147700527e-01
6.704891661195009789e+00,2.572937634049459188e-01
6.711917268548916127e+00,3.053114413801069071e-01
6.718942875902822465e+00,3.444461270395892671e-01
6.725968483256729691e+00,3.995764290665113627e-01
6.732994090610636029e+00,4.322430817904222566e-01
6.740019697964543255e+00,4.459889999242561687e-01
6.747045305318449593e+00,4.262960090075788022e-01
6.754070912672356819e+00,3.876310126871368444e-01
6.761096520026263157e+00,3.560123787295923492e-01
6.768122127380170383e+00,3.362750382036825414e-01
6.775147734734076721e+00,3.344257799330084269e-01
6.782173342087983947e+00,3.432224434971184457e-01
6.789198949441890285e+00,3.587816848491021671e-01
6.796224556795797511e+00,3.667410292144640538e-01
6.803250164149703849e+00,3.638929154048581305e-01
6.810275771503611075e+00,3.676866663808316393e-01
6.817301378857517413e+00,3.901519491670529249e-01
6.824326986211424639e+00,4.209925077060159837e-01
6.831352593565330977e+00,4.642898137129789493e-01
6.838378200919238203e+00,4.686881592287194254e-01
6.845403808273144541e+00,4.214915378282951264e-01
6.852429415627051768e+00,3.765105537627166932e-01
6.859455022980958105e+00,3.434110833232299487e-01
6.866480630334865332e+00,3.446161901276007522e-01
6.873506237688771670e+00,3.834391676343500421e-01
6.880531845042678007e+00,4.036317386921202677e-01
6.887557452396585234e+00,4.237175644353470827e-01
6.894583059750491572e+00,4.118692344374642045e-01
6.901608667104398798e+00,4.093434078035181889e-01
6.908634274458305136e+00,4.233860888393636279e-01
6.915659881812212362e+00,4.228273205932359669e-01
6.922685489166118700e+00,4.023963389856585748e-01
6.929711096520025926e+00,3.595924266073405873e-01
6.936736703873932264e+00,3.466664426812428590e-01
6.943762311227839490e+00,3.694682618264027441e-01
6.950787918581745828e+00,4.309447391063565003e-01
6.957813525935653054e+00,4.565502287240359447e-01
6.964839133289559392e+00,4.384375417525847585e-01
6.971864740643466618e+00,4.445741469027827408e-01
6.978890347997372956e+00,4.574786629699010287e-01
6.985915955351280182e+00,4.616205176827986034e-01
6.992941562705186520e+00,4.442206353422012977e-01
6.999967170059093746e+00,3.918135015599660820e-01
7.006992777413000084e+00,3.612995802616575935e-01
7.014018384766907310e+00,3.820282176034164312e-01
7.021043992120813648e+00,4.014261688469720202e-01
7.028069599474720874e+00,4.150368905738929803e-01
7.035095206828627212e+00,3.947545308894639948e-01
7.042120814182533550e+00,3.335081614634515801e-01
7.049146421536440776e+00,3.244507271750245447e-01
7.056172028890347114e+00,3.243722512272785852e-01
7.063197636244254340e+00,3.478101035685620679e-01
7.070223243598160678e+00,3.614221285129524119e-01
7.077248850952067905e+00,3.953584716875312433e-01
7.084274458305974242e+00,4.109053918247564385e-01
7.091300065659881469e+00,4.072228823747744975e-01
7.098325673013787807e+00,4.764855741606563999e-01
7.105351280367695033e+00,4.458985126921707898e-01
7.112376887721601371e+00,4.239558020890216161e-01
7.119402495075508597e+00,4.243753151574887750e-01
7.126428102429414935e+00,3.793764037580453774e-01
7.133453709783322161e+00,4.212792309134841262e-01
7.140479317137228499e+00,4.517857194527263309e-01
7.147504924491135725e+00,4.719210983233949608e-01
7.154530531845042063e+00,4.943417516508171183e-01
7.161556139198949289e+00,4.395321236360081874e-01
7.168581746552855627e+00,4.290493344011164223e-01
7.175607353906762853e+00,4.252104967087792509e-01
7.182632961260669191e+00,4.411144430416219508e-01
7.189658568614575529e+00,4.714524920233002514e-01
7.196684175968482755e+00,4.997280029993135808e-01
7.203709783322389093e+00,5.058183902192175951e-01
7.210735390676296319e+00,4.916636242025415604e-01
7.217760998030202657e+00,4.537734100614022603e-01
7.224786605384109883e+00,4.080117968763842806e-01
7.231812212738016221e+00,3.883947199051670518e-01
7.238837820091923447e+00,4.350316648078585979e-01
7.245863427445829785e+00,5.205805588610088463e-01
7.252889034799737011e+00,5.538685496246291695e-01
7.259914642153643349e+00,5.467237441818766364e-01
7.266940249507550575e+00,5.082240520111626081e-01
7.273965856861456913e+00,4.641797245672493744e-01
7.280991464215364140e+00,4.483186659321389267e-01
7.288017071569270477e+00,4.814687093919419736e-01
7.295042678923177704e+00,4.698235576169443317e-01
7.302068286277084042e+00,4.553085905523169830e-01
7.309093893630991268e+00,4.455159977571199192e-01
7.316119500984897606e+00,4.336720264145253467e-01
7.323145108338804832e+00,4.428545206742319218e-01
7.330170715692711170e+00,5.129616413252100493e-01
7.337196323046618396e+00,5.437477587803162260e-01
7.344221930400524734e+00,5.621293568137365471e-01
7.351247537754431072e+00,5.870690838548597856e-01
7.358273145108338298e+00,5.858566697773720522e-01
7.365298752462244636e+00,6.273511109622033066e-01
7.372324359816151862e+00,6.198846641613275921e-01
7.379349967170058200e+00,5.910336542500528312e-01
7.386375574523965426e+00,5.645325229521307442e-01
7.393401181877871764e+00,5.793297086835652587e-01
7.400426789231778990e+00,5.953818336161089686e-01
7.407452396585685328e+00,6.378929350070722260e-01
7.414478003939592554e+00,6.447774163235612255e-01
7.421503611293498892e+00,6.034605823110337219e-01
7.428529218647406118e+00,6.319356660531083580e-01
7.435554826001312456e+00,6.421592658025117029e-01
7.442580433355219682e+00,6.772724614601778326e-01
7.449606040709126020e+00,6.758556495628416094e-01
7.456631648063033246e+00,6.265956002383532564e-01
7.463657255416939584e+00,6.012718892605077858e-01
7.470682862770846810e+00,5.399260710738179592e-01
7.477708470124753148e+00,5.284307415842481870e-01
7.484734077478660375e+00,5.590448248440557100e-01
7.491759684832566712e+00,5.664742884241755760e-01
7.498785292186473939e+00,5.956225991483224957e-01
7.505810899540380277e+00,6.236485998591894120e-01
7.512836506894286615e+00,6.445444730296482350e-01
7.519862114248193841e+00,6.793749645615201338e-01
7.526887721602100179e+00,7.122634521088695436e-01
7.533913328956007405e+00,7.287687131788529449e-01
7.540938936309913743e+00,7.133752072574173209e-01
7.547964543663820969e+00,6.771912008487398493e-01
7.554990151017727307e+00,6.618548846819027887e-01
7.562015758371634533e+00,6.655816702018284570e-01
7.569041365725540871e+00,6.875195117642516340e-01
7.576066973079448097e+00,7.375389992804456396e-01
7.583092580433354435e+00,7.674023973506104435e-01
7.590118187787261661e+00,8.086554545453489284e-01
7.597143795141167999e+00,7.943767701964890016e-01
7.604169402495075225e+00,7.720089421651035178e-01
7.611195009848981563e+00,7.969352921738716011e-01
7.618220617202888789e+00,7.664364371938535703e-01
7.625246224556795127e+00,7.686570862356894018e-01
7.632271831910702353e+00,7.728113648298794436e-01
7.639297439264608691e+00,7.589453523775258059e-01
7.646323046618515917e+00,7.440098400123950073e-01
7.653348653972422255e+00,7.218306604266890858e-01
7.660374261326328593e+00,6.880951585472502297e-01
7.667399868680235819e+00,6.964384321852713500e-01
7.674425476034142157e+00,6.873445255530102882e-01
7.681451083388049383e+00,7.197763526799308975e-01
7.688476690741955721e+00,7.481487283912371389e-01
7.695502298095862947e+00,6.905715680656913102e-01
7.702527905449769285e+00,7.204755556672750583e-01
7.709553512803676512e+00,7.337295146162582382e-01
7.716579120157582850e+00,7.480988604315979007e-01
7.723604727511490076e+00,7.898865855405787784e-01
7.730630334865396414e+00,7.662404379455948211e-01
7.737655942219303640e+00,7.572624451214149399e-01
7.744681549573209978e+00,7.648894248602383650e-01
7.751707156927117204e+00,7.881436240086803213e-01
7.758732764281023542e+00,7.942068863655010746e-01
7.765758371634930768e+00,7.833136530917949036e-01
7.772783978988837106e+00,7.800267374944315213e-01
7.779809586342744332e+00,7.800480104752162136e-01
7.786835193696650670e+00,8.311295856021359008e-01
7.793860801050557896e+00,9.022383249903915825e-01
7.800886408404464234e+00,9.559172750000901608e-01
7.807912015758371460e+00,9.843992767985325631e-01
7.814937623112277798e+00,9.666807986201660929e-01
7.821963230466184136e+00,9.711397443151681408e-01
7.828988837820091362e+00,9.520022758198540824e-01
7.836014445173997700e+00,9.807121527072493183e-01
7.843040052527904926e+00,9.989444619086520483e-01
7.850065659881811264e+00,1.031391741686491725e+00
7.857091267235718490e+00,1.041581069563233930e+00
7.864116874589624828e+00,1.000068843902025550e+00
7.871142481943532054e+00,1.000218050031210781e+00
7.878168089297438392e+00,9.399100079323748913e-01
7.885193696651345618e+00,9.203428086065517100e-01
7.892219304005251956e+00,9.376864991410867045e-01
7.899244911359159182e+00,9.588131810911864061e-01
7.906270518713065520e+00,1.002721070665818948e+00
7.913296126066972747e+00,9.981080834156217385e-01
7.920321733420879085e+00,9.567659594580751881e-01
7.927347340774786311e+00,9.581375291222816726e-01
7.934372948128692649e+00,9.351382178265089662e-01
7.941398555482599875e+00,9.875968660417286937e-01
7.948424162836506213e+00,1.041749228627151247e+00
7.955449770190413439e+00,1.074504082282774720e+00
7.962475377544319777e+00,1.083238428704391243e+00
7.969500984898227003e+00,1.036560122961827535e+00
7.976526592252133341e+00,1.010075849578765839e+00
7.983552199606039679e+00,9.710089024543819836e-01
7.990577806959946905e+00,9.330112394623336636e-01
7.997603414313853243e+00,9.874948322851363480e-01
8.004629021667760469e+00,1.039793603599158178e+00
8.011654629021666807e+00,1.028183460473450994e+00
8.018680236375573145e+00,1.048226335281512211e+00
8.025705843729479483e+00,1.001787572955860295e+00
8.032731451083387597e+00,9.879329385475565939e-01
8.039757058437293935e+00,1.008446963207067393e+00
8.046782665791200273e+00,1.014873908215812914e+00
8.053808273145106611e+00,1.043260074318126174e+00
8.060833880499014725e+00,1.042357524838576799e+00
8.067859487852921063e+00,1.051211081353317311e+00
8.074885095206827401e+00,1.076645384697143104e+00
8.081910702560733739e+00,1.070948326514893578e+00
8.088936309914641853e+00,1.058454029263635077e+00
8.095961917268548191e+00,1.031484840120047153e+00
8.102987524622454529e+00,1.010682727243103374e+00
8.110013131976360867e+00,9.606780049358332185e-01
8.117038739330268982e+00,9.396926859081287109e-01
8.124064346684175320e+00,9.457734293448146756e-01
8.131089954038081657e+00,9.570138156952930908e-01
8.138115561391987995e+00,1.027281741968401940e+00
8.145141168745894333e+00,1.010166984141810165e+00
8.152166776099802448e+00,1.054860494103153856e+00
8.159192383453708786e+00,1.041964005278389616e+00
8.166217990807615124e+00,1.012338913072952096e+00
8.173243598161523238e+00,1.040368984089898641e+00
8.180269205515429576e+00,1.000536336092419099e+00
8.187294812869335914e+00,1.032537191878270200e+00
8.194320420223242252e+00,1.053244432008467957e+00
8.201346027577150366e+00,1.052272335484982779e+00
8.208371634931056704e+00,1.039882767250088769e+00
8.215397242284963042e+00,1.002907134892500718e+00
8.222422849638869380e+00,9.797316779745084414e-01
