# B (T), A/A(0)
6.073627435195620983e-01,1.020567455116297984e+00
6.092030268877797194e-01,1.021157818486941871e+00
6.110433102559973406e-01,1.021730894739604656e+00
6.128835936242151838e-01,1.022212677234053402e+00
6.147238769924328050e-01,1.022486121178674656e+00
6.165641603606504262e-01,1.022900178123037351e+00
6.184044437288680474e-01,1.023198908689641584e+00
6.202447270970858906e-01,1.023387535022896921e+00
6.220850104653035118e-01,1.024090889452334840e+00
6.239252938335211329e-01,1.025136279929748984e+00
6.257655772017387541e-01,1.025784785575665214e+00
6.276058605699565973e-01,1.025974961417426945e+00
6.294461439381742185e-01,1.026472548176006638e+00
6.312864273063918397e-01,1.026664059617174329e+00
6.331267106746094608e-01,1.026337826142146747e+00
6.349669940428273041e-01,1.025946759803895159e+00
6.368072774110449252e-01,1.025732727372938191e+00
6.386475607792625464e-01,1.025528677932572297e+00
6.404878441474801676e-01,1.025396363495031604e+00
6.423281275156980108e-01,1.024934279945547200e+00
6.441684108839156320e-01,1.024205770297698770e+00
6.460086942521332531e-01,1.023629381589863829e+00
6.478489776203508743e-01,1.022859665429115328e+00
6.496892609885687175e-01,1.021522838587686666e+00
6.515295443567863387e-01,1.020514327483358130e+00
6.533698277250039599e-01,1.020150521918943287e+00
6.552101110932215811e-01,1.019778612043760191e+00
6.570503944614394243e-01,1.019199178271775752e+00
6.588906778296570455e-01,1.018739846532320525e+00
6.607309611978746666e-01,1.018581000084010313e+00
6.625712445660922878e-01,1.018962698041264270e+00
6.644115279343101310e-01,1.019681772028117495e+00
6.662518113025277522e-01,1.020584804484681474e+00
6.680920946707453734e-01,1.021816491368243485e+00
6.699323780389629945e-01,1.023203282966447469e+00
6.717726614071808378e-01,1.024340220244339239e+00
6.736129447753984589e-01,1.025066299565425387e+00
6.754532281436160801e-01,1.025770273148694400e+00
6.772935115118339233e-01,1.026326008755453545e+00
6.791337948800515445e-01,1.026482673035376658e+00
6.809740782482691657e-01,1.026394173044547609e+00
6.828143616164867868e-01,1.026086313255162530e+00
6.846546449847046301e-01,1.025688475098947228e+00
6.864949283529222512e-01,1.024973161484550532e+00
6.883352117211398724e-01,1.023899911370739657e+00
6.901754950893574936e-01,1.022663750337085675e+00
6.920157784575753368e-01,1.021314860674723324e+00
6.938560618257929580e-01,1.019637731482606169e+00
6.956963451940105791e-01,1.018153142677426404e+00
