# B (T), Viscosity (1e-5 Pa*s)
2.499174046047335285e+00,4.295886146571589737e-02
2.501014329415552684e+00,6.550060322589916495e-02
2.502854612783770527e+00,8.869055226985557427e-02
2.504694896151987926e+00,1.125507221603256752e-01
2.506535179520205769e+00,1.362297827211919610e-01
2.508375462888423613e+00,1.564379715996378484e-01
2.510215746256641012e+00,1.729150817746516189e-01
2.512056029624858855e+00,1.844141042835840405e-01
2.513896312993076698e+00,1.920505773208385225e-01
2.515736596361294097e+00,1.960093590884628423e-01
2.517576879729511941e+00,1.961529125263975493e-01
2.519417163097729340e+00,1.933638064534308476e-01
2.521257446465947183e+00,1.877602561630468958e-01
2.523097729834165026e+00,1.814072315239269317e-01
2.524938013202382425e+00,1.759873210571445690e-01
2.526778296570600268e+00,1.716951817495543375e-01
2.528618579938818112e+00,1.678295526443462082e-01
2.530458863307035511e+00,1.652977340162284370e-01
2.532299146675253354e+00,1.650554521662687124e-01
2.534139430043470753e+00,1.654064871217827692e-01
2.535979713411688596e+00,1.684487253978945442e-01
2.537819996779906440e+00,1.735507409986602467e-01
2.539660280148123839e+00,1.800866321641691747e-01
2.541500563516341682e+00,1.855765442226382511e-01
2.543340846884559525e+00,1.891906016173750260e-01
2.545181130252776924e+00,1.904736938408734259e-01
2.547021413620994768e+00,1.903190954797272239e-01
2.548861696989212167e+00,1.874889330361586282e-01
2.550701980357430010e+00,1.837222065323284304e-01
2.552542263725647853e+00,1.785032207309392993e-01
2.554382547093865252e+00,1.717498482120136116e-01
2.556222830462083095e+00,1.638430106862431290e-01
2.558063113830300939e+00,1.558044197420432320e-01
2.559903397198518338e+00,1.480525249006311439e-01
2.561743680566736181e+00,1.408194485431852883e-01
2.563583963934954024e+00,1.348208265694165187e-01
2.565424247303171423e+00,1.303962574446792533e-01
2.567264530671389267e+00,1.265985100121020113e-01
2.569104814039606666e+00,1.220143571091937967e-01
2.570945097407824509e+00,1.164907341521761175e-01
2.572785380776042352e+00,1.109384641623940571e-01
2.574625664144259751e+00,1.063518084703497096e-01
2.576465947512477594e+00,1.023587698990714168e-01
2.578306230880695438e+00,9.892121325069516691e-02
2.580146514248912837e+00,9.574399768560952484e-02
2.581986797617130680e+00,9.256479010107387939e-02
2.583827080985348079e+00,8.938505443606284406e-02
2.585667364353565922e+00,8.715799100437594815e-02
2.587507647721783766e+00,8.715799100437576774e-02
2.589347931090001165e+00,8.973404445194765877e-02
2.591188214458219008e+00,9.512010327349799954e-02
2.593028497826436851e+00,1.019048089749283043e-01
2.594868781194654250e+00,1.103277111727689191e-01
2.596709064562872094e+00,1.211094281180170734e-01
2.598549347931089493e+00,1.343145342193956260e-01
2.600389631299307336e+00,1.493299620796826876e-01
2.602229914667525179e+00,1.640364323701729021e-01
2.604070198035742578e+00,1.784290759274015925e-01
2.605910481403960421e+00,1.925326144188259370e-01
2.607750764772178265e+00,2.060131650928831992e-01
2.609591048140395664e+00,2.178172543618449863e-01
2.611431331508613507e+00,2.276489216863838427e-01
2.613271614876830906e+00,2.336524978080090631e-01
2.615111898245048749e+00,2.351442860304458482e-01
2.616952181613266593e+00,2.321803915005116459e-01
2.618792464981483992e+00,2.257023501391560993e-01
2.620632748349701835e+00,2.178181138011805740e-01
2.622473031717919678e+00,2.085769409979876809e-01
2.624313315086137077e+00,1.984070155941694835e-01
2.626153598454354920e+00,1.872045467121053186e-01
2.627993881822572764e+00,1.749855874431216762e-01
2.629834165190790163e+00,1.623560198349926209e-01
2.631674448559008006e+00,1.509284636294120074e-01
2.633514731927225405e+00,1.407247771449634255e-01
2.635355015295443248e+00,1.327684169731437047e-01
2.637195298663661092e+00,1.267271621622468591e-01
2.639035582031878491e+00,1.225998789079812273e-01
2.640875865400096334e+00,1.208790129615795322e-01
2.642716148768314177e+00,1.211111624054444225e-01
2.644556432136531576e+00,1.233425514286475566e-01
2.646396715504749420e+00,1.270720912377944489e-01
2.648236998872966819e+00,1.319768385224439622e-01
2.650077282241184662e+00,1.380567981264096966e-01
2.651917565609402505e+00,1.425856885763315263e-01
2.653757848977619904e+00,1.442242656997577144e-01
2.655598132345837747e+00,1.429768982888945661e-01
2.657438415714055591e+00,1.401102525897349738e-01
2.659278699082272990e+00,1.352683489666848815e-01
2.661118982450490833e+00,1.284392072274523067e-01
2.662959265818708232e+00,1.215584779153083828e-01
2.664799549186926075e+00,1.154342306891402714e-01
2.666639832555143919e+00,1.100943456906705170e-01
2.668480115923361318e+00,1.039244797906514334e-01
2.670320399291579161e+00,9.923020243321145628e-02
2.672160682659797004e+00,9.628498368170465560e-02
2.674000966028014403e+00,9.459214074944773121e-02
2.675841249396232246e+00,9.273678153988432205e-02
2.677681532764449646e+00,9.053413192530818110e-02
2.679521816132667489e+00,8.851094360566764963e-02
2.681362099500885332e+00,8.492277708005926962e-02
2.683202382869102731e+00,7.939666147478587066e-02
2.685042666237320574e+00,7.204000872955355905e-02
2.686882949605538418e+00,6.451397564798064255e-02
2.688723232973755817e+00,5.721348161478048699e-02
2.690563516341973660e+00,5.068283981249645243e-02
2.692403799710191059e+00,4.569363364015654322e-02
2.694244083078408902e+00,4.239646417518305732e-02
2.696084366446626746e+00,4.097205786125319993e-02
2.697924649814844145e+00,4.099747515160478972e-02
2.699764933183061988e+00,4.229115041207454767e-02
2.701605216551279831e+00,4.513125635946845654e-02
2.703445499919497230e+00,4.960523481992495237e-02
2.705285783287715073e+00,5.566657411114475651e-02
2.707126066655932917e+00,6.308078124849277046e-02
2.708966350024150316e+00,7.111985346244276140e-02
2.710806633392368159e+00,7.951076022622054207e-02
2.712646916760585558e+00,8.765140333593390842e-02
2.714487200128803401e+00,9.481961176170788930e-02
2.716327483497021245e+00,1.009097537540633027e-01
2.718167766865238644e+00,1.056269598938390092e-01
2.720008050233456487e+00,1.083783210527280300e-01
2.721848333601674330e+00,1.089348165329018930e-01
2.723688616969891729e+00,1.086802311599026905e-01
2.725528900338109572e+00,1.066796875774988496e-01
2.727369183706326972e+00,1.049959188191596782e-01
2.729209467074544815e+00,1.036674079194020298e-01
2.731049750442762658e+00,1.041547850943377040e-01
2.732890033810980057e+00,1.070971244723400717e-01
2.734730317179197900e+00,1.116176150226898395e-01
2.736570600547415744e+00,1.168013503211114690e-01
2.738410883915633143e+00,1.229531869744788786e-01
2.740251167283850986e+00,1.296704569823556863e-01
2.742091450652068385e+00,1.355507702405630843e-01
2.743931734020286228e+00,1.398076044643438709e-01
2.745772017388504072e+00,1.430175319157419578e-01
2.747612300756721471e+00,1.457711361942319594e-01
2.749452584124939314e+00,1.471767039721708636e-01
2.751292867493157157e+00,1.471767039721708636e-01
2.753133150861374556e+00,1.457182486597967397e-01
2.754973434229592399e+00,1.444060284431022689e-01
2.756813717597809799e+00,1.430817376160317123e-01
2.758654000966027642e+00,1.420271751005084959e-01
2.760494284334245485e+00,1.420271751005083571e-01
2.762334567702462884e+00,1.427995915750757960e-01
2.764174851070680727e+00,1.433068304471310783e-01
2.766015134438898571e+00,1.430050838265473634e-01
2.767855417807115970e+00,1.399349956811551110e-01
2.769695701175333813e+00,1.365846698549892102e-01
2.771535984543551656e+00,1.327786524070518892e-01
2.773376267911769055e+00,1.285614349368168485e-01
2.775216551279986898e+00,1.242432599168228902e-01
2.777056834648204298e+00,1.199441228055751624e-01
2.778897118016422141e+00,1.157836799850203990e-01
2.780737401384639984e+00,1.129009205021370560e-01
2.782577684752857383e+00,1.118609715128698612e-01
2.784417968121075226e+00,1.126354205004597153e-01
2.786258251489293070e+00,1.147282147845462286e-01
2.788098534857510469e+00,1.177924442240243230e-01
2.789938818225728312e+00,1.217871344747548101e-01
2.791779101593945711e+00,1.256288664727952809e-01
2.793619384962163554e+00,1.290456957103292002e-01
2.795459668330381398e+00,1.320413407976685771e-01
2.797299951698598797e+00,1.357035632502606726e-01
2.799140235066816640e+00,1.390417341151707065e-01
2.800980518435034483e+00,1.420558523958639352e-01
2.802820801803251882e+00,1.438688895389316491e-01
2.804661085171469725e+00,1.448737357806390014e-01
2.806501368539687125e+00,1.450591309694505560e-01
2.808341651907904968e+00,1.437499665337833576e-01
2.810181935276122811e+00,1.418894452659467398e-01
2.812022218644340210e+00,1.394914374824883230e-01
2.813862502012558053e+00,1.368248781213056708e-01
2.815702785380775897e+00,1.327183142717081044e-01
2.817543068748993296e+00,1.271676745189393998e-01
2.819383352117211139e+00,1.200533479655195856e-01
2.821223635485428538e+00,1.122631433159108905e-01
2.823063918853646381e+00,1.038299477255921616e-01
2.824904202221864224e+00,9.484866140096404052e-02
2.826744485590081624e+00,8.609105870058911258e-02
2.828584768958299467e+00,7.761354378663483378e-02
2.830425052326517310e+00,6.971821696008638491e-02
2.832265335694734709e+00,6.221202140682823012e-02
2.834105619062952552e+00,5.506345009441335897e-02
2.835945902431170396e+00,4.923111704597084998e-02
2.837786185799387795e+00,4.514274788985536691e-02
2.839626469167605638e+00,4.281875459127523070e-02
2.841466752535823037e+00,4.361461190295592288e-02
2.843307035904040880e+00,4.796345493430122231e-02
2.845147319272258724e+00,5.583724288204236497e-02
2.846987602640476123e+00,6.573392650789014469e-02
2.848827886008693966e+00,7.667245559840406288e-02
2.850668169376911809e+00,8.857407596684832574e-02
2.852508452745129208e+00,1.012409688384956208e-01
2.854348736113347051e+00,1.136063869521319880e-01
2.856189019481564451e+00,1.253644487093716064e-01
2.858029302849782294e+00,1.355533514830055963e-01
2.859869586218000137e+00,1.422240710625710114e-01
2.861709869586217536e+00,1.448587723442498476e-01
2.863550152954435379e+00,1.435325916919986122e-01
2.865390436322653223e+00,1.397968892374679140e-01
2.867230719690870622e+00,1.343236524638675433e-01
2.869071003059088465e+00,1.277271818885770405e-01
2.870911286427305864e+00,1.207087188094599917e-01
2.872751569795523707e+00,1.133749502329476772e-01
2.874591853163741551e+00,1.055244597717021338e-01
2.876432136531958950e+00,9.792459116176850664e-02
2.878272419900176793e+00,9.116749240276834920e-02
2.880112703268394636e+00,8.552540680212283863e-02
2.881952986636612035e+00,8.122225026331736375e-02
2.883793270004829878e+00,7.820881594514245139e-02
2.885633553373047278e+00,7.789454279445300056e-02
2.887473836741265121e+00,7.865621935837958933e-02
2.889314120109482964e+00,8.195229666946146629e-02
2.891154403477700363e+00,8.660786046131524474e-02
2.892994686845918206e+00,9.208027477281134632e-02
2.894834970214136050e+00,9.856063664583912531e-02
2.896675253582353449e+00,1.057328362921953480e-01
2.898515536950571292e+00,1.127985662623128826e-01
2.900355820318789135e+00,1.194635645082464948e-01
2.902196103687006534e+00,1.259267558042384827e-01
2.904036387055224377e+00,1.318162025338021903e-01
2.905876670423441777e+00,1.361850807109667161e-01
2.907716953791659620e+00,1.390058222638672902e-01
2.909557237159877463e+00,1.407329446610317003e-01
2.911397520528094862e+00,1.421115781426773861e-01
2.913237803896312705e+00,1.428629604316986046e-01
2.915078087264530549e+00,1.428629604316986046e-01
2.916918370632747948e+00,1.417043971043667194e-01
2.918758654000965791e+00,1.402373050269230259e-01
2.920598937369183190e+00,1.376912920015136710e-01
2.922439220737401033e+00,1.336788049418375646e-01
2.924279504105618877e+00,1.285371942621534314e-01
2.926119787473836276e+00,1.236467719236180318e-01
2.927960070842054119e+00,1.190748757874842828e-01
2.929800354210271962e+00,1.147414536066245772e-01
2.931640637578489361e+00,1.105191044152090268e-01
2.933480920946707204e+00,1.071577980901286253e-01
2.935321204314924604e+00,1.045286117291577277e-01
2.937161487683142447e+00,1.018363205307910163e-01
2.939001771051360290e+00,9.934155302527875042e-02
2.940842054419577689e+00,9.705297521315543741e-02
2.942682337787795532e+00,9.470524251856868303e-02
2.944522621156013376e+00,9.094584034420055696e-02
2.946362904524230775e+00,8.575040844761203096e-02
2.948203187892448618e+00,7.889610419217384096e-02
2.950043471260666017e+00,7.078707179254188631e-02
2.951883754628883860e+00,6.147048924591688029e-02
2.953724037997101703e+00,5.280129986722953417e-02
2.955564321365319103e+00,4.566172280520791604e-02
2.957404604733536946e+00,4.005481325377957535e-02
2.959244888101754789e+00,3.549029457376308427e-02
2.961085171469972188e+00,3.188875668181491430e-02
2.962925454838190031e+00,2.924992038155497728e-02
2.964765738206407875e+00,2.758406783638067683e-02
2.966606021574625274e+00,2.758406783638067683e-02
2.968446304942843117e+00,2.805420838507272085e-02
2.970286588311060516e+00,3.168143782610430281e-02
2.972126871679278359e+00,3.638328269801235915e-02
2.973967155047496203e+00,4.218903169402262593e-02
2.975807438415713602e+00,4.747213697881761535e-02
2.977647721783931445e+00,5.250812600350976411e-02
2.979488005152149288e+00,5.730141327500754694e-02
2.981328288520366687e+00,6.058794455418137909e-02
2.983168571888584530e+00,6.215639249154681495e-02
2.985008855256801930e+00,6.215639249154681495e-02
2.986849138625019773e+00,6.110497529951122025e-02
2.988689421993237616e+00,5.818883331941178405e-02
2.990529705361455015e+00,5.313051373002629363e-02
2.992369988729672858e+00,4.704291942627374101e-02
2.994210272097890702e+00,4.186209858638026415e-02
2.996050555466108101e+00,3.780284935720845674e-02
2.997890838834325944e+00,3.436487873157669654e-02
2.999731122202543343e+00,3.263592756243589854e-02
3.001571405570761186e+00,3.282850863960767862e-02
3.003411688938979029e+00,3.578605956453510123e-02
3.005251972307196429e+00,4.082991133646100140e-02
3.007092255675414272e+00,4.775605405598917080e-02
3.008932539043632115e+00,5.713352771860947393e-02
3.010772822411849514e+00,6.811618490891813149e-02
3.012613105780067357e+00,8.039162335068444909e-02
3.014453389148284757e+00,9.333049775764622191e-02
3.016293672516502600e+00,1.070846680922557942e-01
3.018133955884720443e+00,1.218247604968231423e-01
3.019974239252937842e+00,1.369132386442667437e-01
3.021814522621155685e+00,1.511363128162528380e-01
3.023654805989373529e+00,1.641695521316224593e-01
3.025495089357590928e+00,1.759684957328321031e-01
3.027335372725808771e+00,1.859308399299306747e-01
3.029175656094026170e+00,1.937848985801341184e-01
3.031015939462244013e+00,1.999787368615842664e-01
3.032856222830461856e+00,2.055276484312350549e-01
3.034696506198679256e+00,2.107826462073158214e-01
3.036536789566897099e+00,2.157052568939176462e-01
3.038377072935114942e+00,2.208949420065252633e-01
3.040217356303332341e+00,2.267643881587958210e-01
3.042057639671550184e+00,2.328171805626596258e-01
3.043897923039768028e+00,2.385322463127895198e-01
3.045738206407985427e+00,2.439428214031622300e-01
3.047578489776203270e+00,2.481465461037890285e-01
3.049418773144420669e+00,2.495116044318009818e-01
3.051259056512638512e+00,2.476584576779396196e-01
3.053099339880856355e+00,2.436308590082872372e-01
3.054939623249073755e+00,2.390496643119197906e-01
3.056779906617291598e+00,2.339584128992348577e-01
3.058620189985509441e+00,2.287783796067254516e-01
3.060460473353726840e+00,2.247454682698571682e-01
3.062300756721944683e+00,2.224274565235078438e-01
3.064141040090162083e+00,2.213792023408738263e-01
3.065981323458379926e+00,2.215711339956691617e-01
3.067821606826597769e+00,2.242242183719770077e-01
3.069661890194815168e+00,2.296271281052472135e-01
3.071502173563033011e+00,2.375307016225933210e-01
3.073342456931250855e+00,2.463459438975188764e-01
3.075182740299468254e+00,2.557740433932479962e-01
3.077023023667686097e+00,2.645333088125602639e-01
3.078863307035903496e+00,2.718814343092842423e-01
3.080703590404121339e+00,2.769551559491776893e-01
3.082543873772339182e+00,2.771845522252276983e-01
3.084384157140556582e+00,2.735424791479559303e-01
3.086224440508774425e+00,2.663013740418878617e-01
3.088064723876992268e+00,2.565494244067210161e-01
3.089905007245209667e+00,2.435045879288254833e-01
3.091745290613427510e+00,2.278141265397408410e-01
3.093585573981644909e+00,2.133655121445869329e-01
3.095425857349862753e+00,2.010278265113193963e-01
3.097266140718080596e+00,1.908588420855971968e-01
3.099106424086297995e+00,1.841278360204011422e-01
3.100946707454515838e+00,1.841278360204011422e-01
3.102786990822733681e+00,1.898527228442911108e-01
3.104627274190951081e+00,2.001413635782441081e-01
3.106467557559168924e+00,2.132936659241877475e-01
3.108307840927386767e+00,2.292721622316880037e-01
3.110148124295604166e+00,2.466914030531839053e-01
3.111988407663822009e+00,2.619520250901545277e-01
3.113828691032039409e+00,2.750385727731270435e-01
3.115668974400257252e+00,2.847917115613866068e-01
3.117509257768475095e+00,2.908011192300230530e-01
3.119349541136692494e+00,2.930667558954731522e-01
3.121189824504910337e+00,2.920692989912067605e-01
3.123030107873128181e+00,2.895124917826439326e-01
3.124870391241345580e+00,2.853944037862898297e-01
3.126710674609563423e+00,2.808544158727326878e-01
3.128550957977780822e+00,2.766928796699144599e-01
3.130391241345998665e+00,2.729125187435598177e-01
3.132231524714216508e+00,2.683614879076789972e-01
3.134071808082433908e+00,2.640194827091886243e-01
3.135912091450651751e+00,2.598898419488714362e-01
3.137752374818869594e+00,2.578656066200223917e-01
3.139592658187086993e+00,2.579023914998827549e-01
3.141432941555304836e+00,2.600065225872428276e-01
3.143273224923522235e+00,2.642332937829142137e-01
3.145113508291740079e+00,2.694923410836377320e-01
3.146953791659957922e+00,2.757180302225985535e-01
3.148794075028175321e+00,2.811566050517532167e-01
3.150634358396393164e+00,2.865527125718018153e-01
3.152474641764611007e+00,2.920235175191774890e-01
3.154314925132828407e+00,2.977532597941788817e-01
3.156155208501046250e+00,3.018975592548926445e-01
3.157995491869263649e+00,3.041829488703674533e-01
3.159835775237481492e+00,3.074435579011277064e-01
3.161676058605699335e+00,3.126347224137119851e-01
3.163516341973916735e+00,3.197432819231803558e-01
3.165356625342134578e+00,3.261803128739665936e-01
3.167196908710352421e+00,3.325882750492645257e-01
3.169037192078569820e+00,3.393937425920329765e-01
3.170877475446787663e+00,3.448429099548601107e-01
3.172717758815005507e+00,3.478670605935080817e-01
3.174558042183222906e+00,3.483811256389851563e-01
3.176398325551440749e+00,3.460359569561675119e-01
3.178238608919658148e+00,3.376496966592432147e-01
3.180078892287875991e+00,3.222186132968147265e-01
3.181919175656093834e+00,3.012538637696432486e-01
3.183759459024311234e+00,2.783722747995199254e-01
3.185599742392529077e+00,2.546935725196454725e-01
3.187440025760746920e+00,2.305122552748815890e-01
3.189280309128964319e+00,2.078057090446605304e-01
3.191120592497182162e+00,1.874617097456966752e-01
3.192960875865399561e+00,1.698638388233584262e-01
3.194801159233617405e+00,1.558028225635741115e-01
3.196641442601835248e+00,1.455428206802833746e-01
3.198481725970052647e+00,1.393663401508925814e-01
3.200322009338270490e+00,1.360532125041604978e-01
3.202162292706488333e+00,1.345686315533146937e-01
3.204002576074705733e+00,1.349976659630172104e-01
3.205842859442923576e+00,1.372667360378203860e-01
3.207683142811140975e+00,1.410631051240585354e-01
3.209523426179358818e+00,1.471438117951381630e-01
3.211363709547576661e+00,1.561342611875415065e-01
3.213203992915794061e+00,1.676890074156122956e-01
3.215044276284011904e+00,1.802267041470719255e-01
3.216884559652229747e+00,1.909445569510827556e-01
3.218724843020447146e+00,1.995486632636530866e-01
3.220565126388664989e+00,2.066328060897974495e-01
3.222405409756882388e+00,2.131830262257414510e-01
3.224245693125100232e+00,2.190635122671824864e-01
3.226085976493318075e+00,2.244420428897079545e-01
3.227926259861535474e+00,2.289512559304954509e-01
3.229766543229753317e+00,2.315836434703554547e-01
3.231606826597971160e+00,2.324049441605394173e-01
3.233447109966188560e+00,2.331649149722142822e-01
3.235287393334406403e+00,2.363837682239696703e-01
3.237127676702624246e+00,2.417365180390668444e-01
3.238967960070841645e+00,2.476330051265129562e-01
3.240808243439059488e+00,2.529736150045645005e-01
3.242648526807276887e+00,2.578315654545242919e-01
3.244488810175494731e+00,2.623127765234259390e-01
3.246329093543712574e+00,2.660536539873130102e-01
3.248169376911929973e+00,2.693822802131649596e-01
3.250009660280147816e+00,2.737672887940627575e-01
3.251849943648365659e+00,2.790403397281828735e-01
3.253690227016583059e+00,2.852525674345792739e-01
3.255530510384800902e+00,2.930398015158971470e-01
3.257370793753018301e+00,3.033984564250369331e-01
3.259211077121236144e+00,3.162399132690257297e-01
3.261051360489453987e+00,3.307459649610025032e-01
3.262891643857671387e+00,3.466429409084323399e-01
3.264731927225889230e+00,3.637116007007508145e-01
3.266572210594107073e+00,3.787742315445445929e-01
3.268412493962324472e+00,3.902962606741550711e-01
3.270252777330542315e+00,3.983192922766072286e-01
3.272093060698759714e+00,4.038911546865658342e-01
3.273933344066977558e+00,4.067009777532685222e-01
3.275773627435195401e+00,4.067477159235785567e-01
3.277613910803412800e+00,4.051300496175667676e-01
3.279454194171630643e+00,4.025770336010106587e-01
3.281294477539848486e+00,3.990937078751572442e-01
3.283134760908065886e+00,3.949250552108371504e-01
3.284975044276283729e+00,3.929127333006612321e-01
3.286815327644501128e+00,3.930586122128296167e-01
3.288655611012718971e+00,3.934126610529289358e-01
3.290495894380936814e+00,3.932729336019339383e-01
3.292336177749154214e+00,3.910688107794677015e-01
3.294176461117372057e+00,3.894444886383373050e-01
3.296016744485589900e+00,3.870378091083903072e-01
3.297857027853807299e+00,3.838440746257102409e-01
3.299697311222025142e+00,3.796280089135299352e-01
3.301537594590242986e+00,3.743247532661342358e-01
3.303377877958460385e+00,3.679331893857363811e-01
3.305218161326678228e+00,3.602329280764974828e-01
3.307058444694895627e+00,3.530902758287353116e-01
3.308898728063113470e+00,3.466514584693765610e-01
3.310739011431331313e+00,3.395417888811804730e-01
3.312579294799548713e+00,3.302826288745098759e-01
3.314419578167766556e+00,3.187410754096864363e-01
3.316259861535984399e+00,3.056884001516976257e-01
3.318100144904201798e+00,2.916097447043505819e-01
3.319940428272419641e+00,2.765444064027625104e-01
3.321780711640637040e+00,2.622639776528029043e-01
3.323620995008854884e+00,2.496752159721287168e-01
3.325461278377072727e+00,2.388271320165679112e-01
3.327301561745290126e+00,2.293691096175743682e-01
3.329141845113507969e+00,2.225156550106719699e-01
3.330982128481725812e+00,2.186313691411341242e-01
3.332822411849943212e+00,2.170257759983560131e-01
3.334662695218161055e+00,2.170257759983560131e-01
3.336502978586378454e+00,2.170257759983559021e-01
3.338343261954596297e+00,2.190891699393228698e-01
3.340183545322814140e+00,2.216213494093702274e-01
3.342023828691031540e+00,2.238887887116956243e-01
3.343864112059249383e+00,2.263567789821979981e-01
3.345704395427467226e+00,2.297102576138444208e-01
3.347544678795684625e+00,2.341091561740170635e-01
3.349384962163902468e+00,2.386676457955910491e-01
3.351225245532119867e+00,2.433490309517095662e-01
3.353065528900337711e+00,2.485227129445247984e-01
3.354905812268555554e+00,2.530908020419324056e-01
3.356746095636772953e+00,2.552016284268324720e-01
3.358586379004990796e+00,2.549627545669957973e-01
3.360426662373208639e+00,2.501912565703675040e-01
3.362266945741426039e+00,2.418190785415341160e-01
3.364107229109643882e+00,2.289119076280710929e-01
3.365947512477861281e+00,2.124739059378952799e-01
3.367787795846079124e+00,1.946566099332234234e-01
3.369628079214296967e+00,1.761955631611873130e-01
3.371468362582514366e+00,1.577550184661604682e-01
3.373308645950732210e+00,1.413901901163821528e-01
3.375148929318950053e+00,1.281462367873104358e-01
3.376989212687167452e+00,1.173186017689477612e-01
3.378829496055385295e+00,1.080895931587268766e-01
3.380669779423603138e+00,1.008628595360317876e-01
3.382510062791820538e+00,9.588327708260217797e-02
3.384350346160038381e+00,9.262042914316602482e-02
3.386190629528255780e+00,8.980765849904955023e-02
3.388030912896473623e+00,8.813687638398530477e-02
3.389871196264691466e+00,8.852338014242989994e-02
3.391711479632908866e+00,9.008424988270992417e-02
3.393551763001126709e+00,9.252513807073499408e-02
3.395392046369344552e+00,9.598942054246123456e-02
3.397232329737561951e+00,1.016689131344388763e-01
3.399072613105779794e+00,1.090008525195771544e-01
3.400912896473997193e+00,1.158971288369940872e-01
3.402753179842215037e+00,1.218803155224434664e-01
3.404593463210432880e+00,1.267321633680698889e-01
3.406433746578650279e+00,1.288751333971856206e-01
3.408274029946868122e+00,1.267142877086904762e-01
3.410114313315085965e+00,1.205088122020508551e-01
3.411954596683303365e+00,1.117901344458154117e-01
3.413794880051521208e+00,1.011523657116416147e-01
3.415635163419738607e+00,8.854105988760972712e-02
3.417475446787956450e+00,7.413580506493548661e-02
3.419315730156174293e+00,5.977467356900466322e-02
3.421156013524391692e+00,4.548002160151275869e-02
3.422996296892609536e+00,3.162432373901499089e-02
3.424836580260827379e+00,1.908448770739966729e-02
3.426676863629044778e+00,8.021456143323483015e-03
3.428517146997262621e+00,6.796744357087885048e-04
3.430357430365480020e+00,-4.254399981492884217e-03
3.432197713733697864e+00,-4.254399981492884217e-03
3.434037997101915707e+00,-4.254399981492884217e-03
3.435878280470133106e+00,-4.001665939541571015e-03
3.437718563838350949e+00,1.726233169239287059e-03
3.439558847206568792e+00,1.035988702972628211e-02
3.441399130574786192e+00,2.176039030199881236e-02
3.443239413943004035e+00,3.592774942391058907e-02
3.445079697311221878e+00,5.225588987710974576e-02
3.446919980679439277e+00,6.821137277743097305e-02
3.448760264047657120e+00,8.379420384235074237e-02
3.450600547415874519e+00,9.765915018345688869e-02
3.452440830784092363e+00,1.096599572803896444e-01
3.454281114152310206e+00,1.197966143239460185e-01
3.456121397520527605e+00,1.284816579097468048e-01
3.457961680888745448e+00,1.357029688431069803e-01
3.459801964256963291e+00,1.414598445347667877e-01
3.461642247625180691e+00,1.442951416995685576e-01
3.463482530993398534e+00,1.443932380562181483e-01
3.465322814361615933e+00,1.418023384251203001e-01
3.467163097729833776e+00,1.369333640371969973e-01
3.469003381098051619e+00,1.312325308949037206e-01
3.470843664466269018e+00,1.248217634531490761e-01
3.472683947834486862e+00,1.177192431997961808e-01
3.474524231202704705e+00,1.095189163902361013e-01
3.476364514570922104e+00,1.001658921654781653e-01
3.478204797939139947e+00,9.219001925779193862e-02
3.480045081307357346e+00,8.791678335923440446e-02
3.481885364675575190e+00,8.791678335923440446e-02
3.483725648043793033e+00,9.224867677329792737e-02
3.485565931412010432e+00,1.017734166377030763e-01
3.487406214780228275e+00,1.160840271305142030e-01
3.489246498148446118e+00,1.339230416050966321e-01
3.491086781516663518e+00,1.546684679624157344e-01
3.492927064884881361e+00,1.783153571461069120e-01
3.494767348253098760e+00,2.039458850021975134e-01
3.496607631621316603e+00,2.285061411014835120e-01
3.498447914989534446e+00,2.511282322062362016e-01
3.500288198357751845e+00,2.716918797693639864e-01
3.502128481725969689e+00,2.891551745055703782e-01
3.503968765094187532e+00,3.031251261583882695e-01
3.505809048462404931e+00,3.123700069192178463e-01
3.507649331830622774e+00,3.172210580573270322e-01
3.509489615198840617e+00,3.182825227298452520e-01
3.511329898567058017e+00,3.155633921015380539e-01
3.513170181935275860e+00,3.099724165514051166e-01
3.515010465303493259e+00,3.020224879816676422e-01
3.516850748671711102e+00,2.919071432976326208e-01
3.518691032039928945e+00,2.799379382230186009e-01
3.520531315408146344e+00,2.661939927282217511e-01
3.522371598776364188e+00,2.507246338620827131e-01
3.524211882144582031e+00,2.348137512774298441e-01
3.526052165512799430e+00,2.193887952214065296e-01
3.527892448881017273e+00,2.047801803091976736e-01
3.529732732249234672e+00,1.914212661113997849e-01
3.531573015617452516e+00,1.793137808187894588e-01
3.533413298985670359e+00,1.689119901913191113e-01
3.535253582353887758e+00,1.607178213893429575e-01
3.537093865722105601e+00,1.545419445982204043e-01
3.538934149090323444e+00,1.508209022556878942e-01
3.540774432458540844e+00,1.507487686007139283e-01
3.542614715826758687e+00,1.528742250195335439e-01
3.544454999194976086e+00,1.583708620235995679e-01
3.546295282563193929e+00,1.659733273723770774e-01
3.548135565931411772e+00,1.752482740720813503e-01
3.549975849299629171e+00,1.860148100291565965e-01
3.551816132667847015e+00,1.973775176862383463e-01
3.553656416036064858e+00,2.086418686487960805e-01
3.555496699404282257e+00,2.190463841282964952e-01
3.557336982772500100e+00,2.259467801351330296e-01
3.559177266140717499e+00,2.285676195553017487e-01
3.561017549508935343e+00,2.269338211097281233e-01
3.562857832877153186e+00,2.213412581776635357e-01
3.564698116245370585e+00,2.122464379040149007e-01
3.566538399613588428e+00,1.999738243794224324e-01
3.568378682981806271e+00,1.861098866494582671e-01
