# B (T), A_asym/A_sym
4.161621799080761797e+00,-7.808839382818066888e-02
4.168647406434668135e+00,-7.808814088228008266e-02
4.175673013788575361e+00,-8.062375849034797426e-02
4.182698621142481699e+00,-8.469091255989434630e-02
4.189724228496388925e+00,-8.203159540439740327e-02
4.196749835850295263e+00,-7.749772790967106306e-02
4.203775443204202489e+00,-7.531834138329059070e-02
4.210801050558108827e+00,-7.636812113367676125e-02
4.217826657912015165e+00,-7.169663382303088917e-02
4.224852265265922391e+00,-7.596812995630290721e-02
4.231877872619828729e+00,-7.731194508514172004e-02
4.238903479973735955e+00,-7.484647731797312853e-02
4.245929087327642293e+00,-7.293978870530566649e-02
4.252954694681549519e+00,-7.843273727849220389e-02
4.259980302035455857e+00,-7.986019664184063060e-02
4.267005909389363083e+00,-7.980709899889695813e-02
4.274031516743269421e+00,-7.724820754562038150e-02
4.281057124097176647e+00,-7.824419256093047281e-02
4.288082731451082985e+00,-8.029659911959997898e-02
4.295108338804990211e+00,-8.122405829444383218e-02
4.302133946158896549e+00,-8.367432423243388595e-02
4.309159553512803775e+00,-8.490619265360081769e-02
4.316185160866710113e+00,-8.436441363909821800e-02
4.323210768220617339e+00,-8.269780581547370168e-02
4.330236375574523677e+00,-8.230132300294991377e-02
4.337261982928430903e+00,-8.475596783712706361e-02
4.344287590282337241e+00,-8.900790099299188407e-02
4.351313197636244468e+00,-8.985774660302262018e-02
4.358338804990150805e+00,-9.660175516095140247e-02
4.365364412344058032e+00,-1.052623902715016796e-01
4.372390019697964370e+00,-1.024982305654912607e-01
4.379415627051870707e+00,-1.052868181533198333e-01
4.386441234405777934e+00,-1.109284006193606287e-01
4.393466841759684272e+00,-1.071747468459542246e-01
4.400492449113591498e+00,-1.028850067965101922e-01
4.407518056467497836e+00,-9.943190056925622911e-02
4.414543663821405062e+00,-9.514143763667878839e-02
4.421569271175311400e+00,-9.917090585233342970e-02
4.428594878529218626e+00,-9.553015149650716242e-02
4.435620485883124964e+00,-8.672653732341226163e-02
4.442646093237032190e+00,-7.947676600659427104e-02
4.449671700590938528e+00,-7.771898650297158484e-02
4.456697307944845754e+00,-8.011416973777815698e-02
4.463722915298752092e+00,-8.066454982524744188e-02
4.470748522652659318e+00,-8.374437669626842717e-02
4.477774130006565656e+00,-8.307003648903409088e-02
4.484799737360472882e+00,-7.947556634811496490e-02
4.491825344714379220e+00,-8.050247856826202308e-02
4.498850952068286446e+00,-7.367748382915353944e-02
4.505876559422192784e+00,-6.282221435473475668e-02
4.512902166776100010e+00,-6.253349132671047472e-02
4.519927774130006348e+00,-5.940016693975423007e-02
4.526953381483913574e+00,-5.568305207156806769e-02
4.533978988837819912e+00,-5.072790769969365982e-02
4.541004596191726250e+00,-4.595431721336800529e-02
4.548030203545633476e+00,-4.421314120981329615e-02
4.555055810899539814e+00,-4.684442096196058530e-02
4.562081418253447040e+00,-4.415795763662738044e-02
4.569107025607353378e+00,-4.744378591326157274e-02
4.576132632961260605e+00,-5.651585510651090799e-02
4.583158240315166942e+00,-6.037580500429184233e-02
4.590183847669074169e+00,-6.324253428213999495e-02
4.597209455022980507e+00,-5.763574802098440919e-02
4.604235062376887733e+00,-5.295345440394902403e-02
4.611260669730794071e+00,-5.182981747424315888e-02
4.618286277084701297e+00,-5.031855588787421951e-02
4.625311884438607635e+00,-5.002411846416459501e-02
4.632337491792514861e+00,-4.557766752878855687e-02
4.639363099146421199e+00,-4.708721592307725523e-02
4.646388706500328425e+00,-4.574787603767804106e-02
4.653414313854234763e+00,-4.310823218327262951e-02
4.660439921208141989e+00,-3.949478625173222929e-02
4.667465528562048327e+00,-3.832998244044917568e-02
4.674491135915955553e+00,-4.244571447559490618e-02
4.681516743269861891e+00,-4.888066305760755542e-02
4.688542350623768229e+00,-5.223894449167355847e-02
4.695567957977675455e+00,-5.268629935367460243e-02
4.702593565331581793e+00,-4.890199597227215533e-02
4.709619172685489019e+00,-5.075559587011807539e-02
4.716644780039395357e+00,-4.872238299268332601e-02
4.723670387393302583e+00,-4.851136536230594293e-02
4.730695994747208921e+00,-5.353868850536015050e-02
4.737721602101116147e+00,-6.136280656499233654e-02
4.744747209455022485e+00,-6.580089837354829996e-02
4.751772816808929711e+00,-6.808300800894048765e-02
4.758798424162836049e+00,-6.856295174531509828e-02
4.765824031516743275e+00,-6.967397195118930908e-02
4.772849638870649613e+00,-7.335989471372601767e-02
4.779875246224556840e+00,-7.509171304203011987e-02
4.786900853578463177e+00,-7.594201589977082889e-02
4.793926460932370404e+00,-7.993249657720251367e-02
4.800952068286276742e+00,-8.948314065434460896e-02
4.807977675640183968e+00,-9.472112972637236616e-02
4.815003282994090306e+00,-9.702871596444063995e-02
4.822028890347997532e+00,-9.869263304235534329e-02
4.829054497701903870e+00,-1.012476267618527409e-01
4.836080105055811096e+00,-1.026093405717391355e-01
4.843105712409717434e+00,-1.055766667184436652e-01
4.850131319763623772e+00,-1.056550514471488317e-01
4.857156927117530998e+00,-1.031660184353657278e-01
4.864182534471437336e+00,-1.014039382587838961e-01
4.871208141825344562e+00,-1.001122730125138388e-01
4.878233749179250900e+00,-1.001193820133588069e-01
4.885259356533158126e+00,-9.611707705607588914e-02
4.892284963887064464e+00,-9.166367902315655791e-02
4.899310571240971690e+00,-9.563565739155721612e-02
4.906336178594878028e+00,-1.003249215542369455e-01
4.913361785948785254e+00,-9.759659334633195849e-02
4.920387393302691592e+00,-9.744902949396894165e-02
4.927413000656598818e+00,-1.000591330135030960e-01
4.934438608010505156e+00,-1.035337567028988270e-01
4.941464215364412382e+00,-9.628234328864350433e-02
4.948489822718318720e+00,-9.714261940113042004e-02
4.955515430072225946e+00,-1.028241999271284485e-01
4.962541037426132284e+00,-1.025639834231501929e-01
4.969566644780039510e+00,-1.016571166864492642e-01
4.976592252133945848e+00,-1.075828959872364987e-01
4.983617859487853075e+00,-1.089600917690938947e-01
4.990643466841759412e+00,-1.076917316871516817e-01
4.997669074195666639e+00,-1.154809041312516021e-01
5.004694681549572977e+00,-1.153112136133862820e-01
5.011720288903479315e+00,-1.187673308566875585e-01
5.018745896257386541e+00,-1.242837098637067095e-01
5.025771503611292879e+00,-1.312625366920043557e-01
5.032797110965200105e+00,-1.315891880606852582e-01
5.039822718319106443e+00,-1.360807093945425317e-01
5.046848325673013669e+00,-1.395225998285550828e-01
5.053873933026920007e+00,-1.410479807741541747e-01
5.060899540380827233e+00,-1.396074052296683299e-01
5.067925147734733571e+00,-1.355663208936541686e-01
5.074950755088640797e+00,-1.349116131424443754e-01
5.081976362442547135e+00,-1.423835037968236017e-01
5.089001969796454361e+00,-1.396164876228766782e-01
5.096027577150360699e+00,-1.420537650378377870e-01
5.103053184504267925e+00,-1.422806634239895951e-01
5.110078791858174263e+00,-1.458749877214317592e-01
5.117104399212081489e+00,-1.403083175174609787e-01
5.124130006565987827e+00,-1.418655571958646888e-01
5.131155613919895053e+00,-1.453940045609849463e-01
5.138181221273801391e+00,-1.463803194947659592e-01
5.145206828627708617e+00,-1.493139538363848218e-01
5.152232435981614955e+00,-1.422760907601298974e-01
5.159258043335521293e+00,-1.409331074184803356e-01
5.166283650689428519e+00,-1.412960869644996897e-01
5.173309258043334857e+00,-1.448624676210653051e-01
5.180334865397242083e+00,-1.385657876260380228e-01
5.187360472751148421e+00,-1.352254519424710422e-01
5.194386080105055647e+00,-1.389922598682452326e-01
5.201411687458961985e+00,-1.433362582375210525e-01
5.208437294812869212e+00,-1.482471691983182072e-01
5.215462902166775550e+00,-1.495508531145500197e-01
5.222488509520682776e+00,-1.475371896704179009e-01
5.229514116874589114e+00,-1.522759229912864776e-01
5.236539724228496340e+00,-1.500063483383819729e-01
5.243565331582402678e+00,-1.530095357263176470e-01
5.250590938936309904e+00,-1.516413934813297115e-01
5.257616546290216242e+00,-1.572697496631170200e-01
5.264642153644123468e+00,-1.604357760377321529e-01
5.271667760998029806e+00,-1.588453570084948641e-01
5.278693368351937032e+00,-1.604934697835342094e-01
5.285718975705843370e+00,-1.622586029895208004e-01
5.292744583059750596e+00,-1.597402867478540656e-01
5.299770190413656934e+00,-1.562058039379644880e-01
5.306795797767564160e+00,-1.559621934121503961e-01
5.313821405121470498e+00,-1.569635684618036764e-01
5.320847012475376836e+00,-1.565557291471530721e-01
5.327872619829284062e+00,-1.513231545832914859e-01
5.334898227183190400e+00,-1.534653618756020022e-01
5.341923834537097626e+00,-1.498338521223843978e-01
5.348949441891003964e+00,-1.474982077935396152e-01
5.355975049244911190e+00,-1.445637813235370606e-01
5.363000656598817528e+00,-1.443417581988886700e-01
5.370026263952724754e+00,-1.386964131897598373e-01
5.377051871306631092e+00,-1.304930823261656603e-01
5.384077478660538318e+00,-1.246376488246232761e-01
5.391103086014444656e+00,-1.162332738270950294e-01
5.398128693368351882e+00,-1.046607748694470541e-01
5.405154300722258220e+00,-9.505125096864032452e-02
5.412179908076165447e+00,-9.451381727852538328e-02
5.419205515430071785e+00,-8.908980457488757665e-02
5.426231122783979011e+00,-8.675253103941439614e-02
5.433256730137885349e+00,-9.151196422047498669e-02
5.440282337491792575e+00,-8.996066234580310517e-02
5.447307944845698913e+00,-8.420842781661526388e-02
5.454333552199606139e+00,-8.090440806196895485e-02
5.461359159553512477e+00,-7.730758176134183701e-02
5.468384766907418815e+00,-7.681226364387477856e-02
5.475410374261326041e+00,-6.653587782358375002e-02
5.482435981615232379e+00,-7.071009991981953846e-02
5.489461588969139605e+00,-6.760493329319562650e-02
5.496487196323045943e+00,-6.912338882494667436e-02
5.503512803676953169e+00,-6.945824532636214743e-02
5.510538411030859507e+00,-6.620586550648854818e-02
5.517564018384766733e+00,-6.275635583443861520e-02
5.524589625738673071e+00,-5.976405321093338635e-02
5.531615233092580297e+00,-5.925699196288774367e-02
5.538640840446486635e+00,-5.674813159824884656e-02
5.545666447800393861e+00,-5.633957648158369191e-02
5.552692055154300199e+00,-5.599016087792345331e-02
5.559717662508207425e+00,-4.876498670033136557e-02
5.566743269862113763e+00,-4.295497822046832198e-02
5.573768877216020989e+00,-3.754612185600207652e-02
5.580794484569927327e+00,-3.610387626898575036e-02
5.587820091923834553e+00,-4.049234621552137703e-02
5.594845699277740891e+00,-3.845081326375496267e-02
5.601871306631648118e+00,-4.132581677615011079e-02
5.608896913985554455e+00,-4.636165380729027896e-02
5.615922521339461682e+00,-5.565980841365973653e-02
5.622948128693368020e+00,-5.880410176115279802e-02
5.629973736047274357e+00,-6.209626774632003021e-02
5.636999343401181584e+00,-5.675117480494316913e-02
5.644024950755087922e+00,-5.603130926121141497e-02
5.651050558108995148e+00,-6.295626609329695034e-02
5.658076165462901486e+00,-6.626628012454474637e-02
5.665101772816808712e+00,-7.060789684927851195e-02
5.672127380170715050e+00,-7.758562561403183067e-02
5.679152987524622276e+00,-8.605377445222373023e-02
5.686178594878528614e+00,-8.857612535522155217e-02
5.693204202232435840e+00,-8.536035995879082128e-02
5.700229809586342178e+00,-8.968177056655794732e-02
5.707255416940249404e+00,-9.284589164474726930e-02
5.714281024294155742e+00,-9.101758766608475382e-02
5.721306631648062968e+00,-8.676058950164361461e-02
5.728332239001969306e+00,-8.265273010679366483e-02
5.735357846355876532e+00,-8.394147239524672732e-02
5.742383453709782870e+00,-8.179450837942700558e-02
5.749409061063690096e+00,-8.494464377781635323e-02
5.756434668417596434e+00,-7.722085833463765425e-02
5.763460275771503660e+00,-6.986869319112240517e-02
5.770485883125409998e+00,-6.915190700605688967e-02
5.777511490479317224e+00,-6.849436306535833241e-02
5.784537097833223562e+00,-6.356509982856825558e-02
5.791562705187129900e+00,-6.068050638090843191e-02
5.798588312541037126e+00,-6.500143168753699796e-02
5.805613919894943464e+00,-5.650426215750264242e-02
5.812639527248850690e+00,-4.415321354095063516e-02
5.819665134602757028e+00,-3.736418730672923932e-02
5.826690741956664255e+00,-3.556478563057442754e-02
5.833716349310570592e+00,-3.192017853285934043e-02
5.840741956664477819e+00,-3.003380133208226332e-02
5.847767564018384157e+00,-2.921932712689361347e-02
5.854793171372291383e+00,-3.845963722621158210e-02
5.861818778726197721e+00,-4.447406593170321470e-02
5.868844386080104947e+00,-4.418642717369702932e-02
5.875869993434011285e+00,-4.706845491399404974e-02
5.882895600787918511e+00,-4.855543096170942402e-02
5.889921208141824849e+00,-3.825481286106310885e-02
5.896946815495732075e+00,-3.334509254915922483e-02
5.903972422849638413e+00,-3.216830320311728220e-02
5.910998030203545639e+00,-2.887304242794060463e-02
5.918023637557451977e+00,-2.891998534516333763e-02
5.925049244911359203e+00,-2.946503628624698792e-02
5.932074852265265541e+00,-2.731798340758773841e-02
5.939100459619171879e+00,-1.984533054608200384e-02
5.946126066973079105e+00,-2.279183483006107930e-02
5.953151674326985443e+00,-3.000702780384813945e-02
5.960177281680892669e+00,-3.573345062983312309e-02
5.967202889034799007e+00,-3.615174332024732179e-02
5.974228496388706233e+00,-3.581009208124302096e-02
5.981254103742612571e+00,-3.264317680410820655e-02
5.988279711096519797e+00,-2.842162358607584413e-02
5.995305318450426135e+00,-1.953405322739034874e-02
6.002330925804333361e+00,-1.262877518150976042e-02
6.009356533158239699e+00,-1.069531477687526121e-02
6.016382140512146925e+00,-4.610822832959956749e-03
6.023407747866053263e+00,-7.881603027209084424e-04
6.030433355219960490e+00,-4.256586838073798430e-03
6.037458962573866827e+00,-5.454984503884758099e-03
6.044484569927774054e+00,-4.882627642278207676e-03
6.051510177281680392e+00,-3.657075384335738231e-03
6.058535784635587618e+00,-2.928971456881663844e-03
6.065561391989493956e+00,2.497669945471934355e-03
6.072586999343401182e+00,8.260771378286107386e-03
6.079612606697307520e+00,4.835784951075758169e-03
6.086638214051214746e+00,1.960601344013948154e-03
6.093663821405121084e+00,2.473003009509178694e-03
6.100689428759027422e+00,1.079326524271031346e-02
6.107715036112934648e+00,1.637276447229799384e-02
6.114740643466840986e+00,1.716155312564728724e-02
6.121766250820748212e+00,1.460534311226894394e-02
6.128791858174654550e+00,1.115248371249672951e-02
6.135817465528561776e+00,1.144440540306146219e-02
6.142843072882468114e+00,7.445301535869463909e-03
6.149868680236375340e+00,8.707695741738829751e-03
6.156894287590281678e+00,6.453116919090463519e-03
6.163919894944188904e+00,6.069263404014322086e-03
6.170945502298095242e+00,7.467761864061146261e-03
6.177971109652002468e+00,8.744855922836688306e-03
6.184996717005908806e+00,4.780170088476331548e-03
6.192022324359816032e+00,-8.529626109857581587e-04
6.199047931713722370e+00,-4.311149437277608885e-04
6.206073539067629596e+00,-9.140432744600553942e-04
6.213099146421535934e+00,-1.791129958516361146e-03
6.220124753775443160e+00,4.738102439588407454e-03
6.227150361129349498e+00,1.226330058704913975e-02
6.234175968483256725e+00,1.619942269141421906e-02
6.241201575837163062e+00,1.332901238978872506e-02
6.248227183191070289e+00,1.115996590622632227e-02
6.255252790544976627e+00,1.243439180542076777e-02
6.262278397898882965e+00,1.006052308702224535e-02
6.269304005252790191e+00,1.393120244669366140e-02
6.276329612606696529e+00,1.801917351131618328e-02
6.283355219960603755e+00,2.284345779305071641e-02
6.290380827314510093e+00,2.750629781673101515e-02
6.297406434668417319e+00,3.440789643126463543e-02
6.304432042022323657e+00,3.197466304247288671e-02
6.311457649376230883e+00,3.783939094085948113e-02
6.318483256730137221e+00,3.745636787986647565e-02
6.325508864084044447e+00,4.307028871530798469e-02
6.332534471437950785e+00,4.948218024067715937e-02
6.339560078791858011e+00,5.007639102101803241e-02
6.346585686145764349e+00,5.049100533058402396e-02
6.353611293499671575e+00,4.692727143262949430e-02
6.360636900853577913e+00,3.641121855722947998e-02
6.367662508207485139e+00,2.585369150046495923e-02
6.374688115561391477e+00,1.994861941352570750e-02
6.381713722915298703e+00,2.030431009585330002e-02
6.388739330269205041e+00,1.639204400015781965e-02
6.395764937623112267e+00,1.738185085073375505e-02
6.402790544977018605e+00,1.975721724767199108e-02
6.409816152330924943e+00,1.780780266881533749e-02
6.416841759684832169e+00,1.044463921284402748e-02
6.423867367038738507e+00,6.647391549206853496e-03
6.430892974392645733e+00,-2.926044835309649615e-03
6.437918581746552071e+00,-1.093887063239251493e-02
6.444944189100459297e+00,-1.006240647441345587e-02
6.451969796454365635e+00,-1.545529664121957775e-02
6.458995403808272862e+00,-1.726926295877802622e-02
6.466021011162179200e+00,-2.082148972413098639e-02
6.473046618516086426e+00,-2.269990885443041312e-02
6.480072225869992764e+00,-2.105018617343949391e-02
6.487097833223899990e+00,-2.817912080393184665e-02
6.494123440577806328e+00,-2.701463126248574570e-02
6.501149047931713554e+00,-1.632738569058310787e-02
6.508174655285619892e+00,-1.228793947101534251e-02
6.515200262639527118e+00,-4.537985547708076398e-03
6.522225869993433456e+00,4.612009209591788617e-04
6.529251477347340682e+00,4.359689317408902906e-03
6.536277084701247020e+00,1.341828781199659202e-03
6.543302692055154246e+00,6.248072984615812842e-03
6.550328299409060584e+00,1.390061543917888755e-02
6.557353906762967810e+00,2.270708681858726874e-02
6.564379514116874148e+00,3.772156402233527162e-02
6.571405121470780486e+00,4.402120157125990335e-02
6.578430728824687712e+00,4.755110382279203324e-02
6.585456336178594050e+00,5.110930314080891490e-02
6.592481943532501276e+00,5.638703068434051252e-02
6.599507550886407614e+00,6.098035069682482961e-02
6.606533158240314840e+00,7.771856851767902641e-02
6.613558765594221178e+00,8.180940534695460564e-02
6.620584372948128404e+00,8.206588469577619227e-02
6.627609980302034742e+00,9.094042764848063454e-02
6.634635587655941968e+00,9.393814077529932804e-02
6.641661195009848306e+00,9.397021339613725877e-02
6.648686802363755532e+00,9.245065487532644344e-02
6.655712409717661870e+00,9.536765396892543656e-02
6.662738017071569097e+00,9.590047382767231954e-02
6.669763624425475435e+00,9.573297816079838485e-02
6.676789231779382661e+00,9.558791757614092111e-02
6.683814839133288999e+00,9.591744935277905781e-02
6.690840446487196225e+00,8.679680562599463578e-02
6.697866053841102563e+00,8.626454822086154772e-02
6.704891661195009789e+00,7.924560024756603649e-02
6.711917268548916127e+00,8.203360406422423312e-02
6.718942875902822465e+00,8.284168533699605430e-02
6.725968483256729691e+00,8.668367189209609525e-02
6.732994090610636029e+00,9.004706506731194326e-02
6.740019697964543255e+00,9.406729260045575136e-02
6.747045305318449593e+00,7.797906054530191755e-02
6.754070912672356819e+00,7.416777754716077919e-02
6.761096520026263157e+00,7.593206249887747561e-02
6.768122127380170383e+00,7.934073852481191014e-02
6.775147734734076721e+00,8.836013700767320067e-02
6.782173342087983947e+00,9.544396102905097767e-02
6.789198949441890285e+00,1.059105058024763651e-01
6.796224556795797511e+00,1.055821601756508354e-01
6.803250164149703849e+00,1.051614572412879478e-01
6.810275771503611075e+00,1.109587585936492038e-01
6.817301378857517413e+00,1.194209727551745759e-01
6.824326986211424639e+00,1.237488704965749725e-01
6.831352593565330977e+00,1.279701951519084391e-01
6.838378200919238203e+00,1.337122158586276643e-01
6.845403808273144541e+00,1.309661394663743372e-01
6.852429415627051768e+00,1.347812870799682816e-01
6.859455022980958105e+00,1.441551354418475483e-01
6.866480630334865332e+00,1.479848056346271257e-01
6.873506237688771670e+00,1.488606860459522618e-01
6.880531845042678007e+00,1.460177319304315768e-01
6.887557452396585234e+00,1.537681880871005768e-01
6.894583059750491572e+00,1.650419206652385673e-01
6.901608667104398798e+00,1.748549259977033865e-01
6.908634274458305136e+00,1.760865360121928735e-01
6.915659881812212362e+00,1.646484237561753883e-01
6.922685489166118700e+00,1.659815322051174658e-01
6.929711096520025926e+00,1.766258209309169158e-01
6.936736703873932264e+00,1.806553778547841382e-01
6.943762311227839490e+00,1.828006170887158111e-01
6.950787918581745828e+00,1.841151036649143480e-01
6.957813525935653054e+00,1.774613768297657046e-01
6.964839133289559392e+00,1.800156495730181605e-01
6.971864740643466618e+00,1.909508315207481821e-01
6.978890347997372956e+00,1.966419031400737649e-01
6.985915955351280182e+00,2.043568376342023429e-01
6.992941562705186520e+00,2.035789620016679180e-01
6.999967170059093746e+00,2.007375488084516546e-01
7.006992777413000084e+00,2.051246278045988636e-01
7.014018384766907310e+00,2.061208253841028959e-01
7.021043992120813648e+00,2.076505252097743948e-01
7.028069599474720874e+00,2.122767158123387010e-01
7.035095206828627212e+00,2.154353957514179296e-01
7.042120814182533550e+00,2.114357050695478968e-01
7.049146421536440776e+00,2.060811973037088574e-01
7.056172028890347114e+00,2.078813715051570088e-01
7.063197636244254340e+00,2.067695636674887760e-01
7.070223243598160678e+00,1.968874504473518694e-01
7.077248850952067905e+00,1.947335766527632239e-01
7.084274458305974242e+00,1.896473578340340527e-01
7.091300065659881469e+00,1.877036185527047318e-01
7.098325673013787807e+00,1.928494453640828554e-01
7.105351280367695033e+00,1.940660245707544196e-01
7.112376887721601371e+00,1.941605145018523992e-01
7.119402495075508597e+00,1.896903846040307040e-01
7.126428102429414935e+00,1.919351317038034965e-01
7.133453709783322161e+00,1.944879939901243138e-01
7.140479317137228499e+00,2.009064340019731110e-01
7.147504924491135725e+00,1.980636082966995837e-01
7.154530531845042063e+00,2.024878595678693272e-01
7.161556139198949289e+00,2.092627543772097309e-01
7.168581746552855627e+00,2.118545412011209328e-01
7.175607353906762853e+00,2.111966377626649793e-01
7.182632961260669191e+00,2.142381491907187907e-01
7.189658568614575529e+00,2.198372627124344780e-01
7.196684175968482755e+00,2.323546121787093965e-01
7.203709783322389093e+00,2.400566105626447955e-01
7.210735390676296319e+00,2.461232757473721111e-01
7.217760998030202657e+00,2.493695852466090435e-01
7.224786605384109883e+00,2.595784713254650766e-01
7.231812212738016221e+00,2.722487288835735431e-01
7.238837820091923447e+00,2.794290372738542638e-01
7.245863427445829785e+00,2.834245618296154512e-01
7.252889034799737011e+00,2.844769698159668736e-01
7.259914642153643349e+00,2.854424688603915405e-01
7.266940249507550575e+00,2.888022524393539237e-01
7.273965856861456913e+00,2.929974782849915083e-01
7.280991464215364140e+00,2.916073525218692564e-01
7.288017071569270477e+00,2.980020425688925667e-01
7.295042678923177704e+00,3.023994076781221230e-01
7.302068286277084042e+00,3.046476642269177471e-01
7.309093893630991268e+00,3.070085095863186453e-01
7.316119500984897606e+00,3.055291004622062156e-01
7.323145108338804832e+00,3.014294625749824874e-01
7.330170715692711170e+00,3.017001913651155554e-01
7.337196323046618396e+00,3.024955772462089021e-01
7.344221930400524734e+00,2.995549295699025394e-01
7.351247537754431072e+00,3.046974467483675175e-01
7.358273145108338298e+00,3.172664359800093092e-01
7.365298752462244636e+00,3.256874180736340496e-01
7.372324359816151862e+00,3.241839246367772542e-01
7.379349967170058200e+00,3.271319158715269571e-01
7.386375574523965426e+00,3.321422406952393991e-01
7.393401181877871764e+00,3.369336893749859119e-01
7.400426789231778990e+00,3.487271852521571791e-01
7.407452396585685328e+00,3.609805994719642031e-01
7.414478003939592554e+00,3.708892604839696405e-01
7.421503611293498892e+00,3.800397313876586192e-01
7.428529218647406118e+00,3.880108382170178727e-01
7.435554826001312456e+00,3.926867737271763081e-01
7.442580433355219682e+00,3.974252443240228749e-01
7.449606040709126020e+00,4.022182248477253474e-01
7.456631648063033246e+00,4.144886503059946326e-01
7.463657255416939584e+00,4.301758204954875264e-01
7.470682862770846810e+00,4.427805310971298369e-01
7.477708470124753148e+00,4.535615052252288115e-01
7.484734077478660375e+00,4.637306833293280417e-01
7.491759684832566712e+00,4.694727131674646392e-01
7.498785292186473939e+00,4.700075975019401553e-01
7.505810899540380277e+00,4.715245854432110195e-01
7.512836506894286615e+00,4.745559701005925279e-01
7.519862114248193841e+00,4.737520905569407859e-01
7.526887721602100179e+00,4.751783478767555025e-01
7.533913328956007405e+00,4.814445007016693312e-01
7.540938936309913743e+00,4.832593153771935768e-01
7.547964543663820969e+00,4.811492124856932562e-01
7.554990151017727307e+00,4.863080736053052577e-01
7.562015758371634533e+00,4.913133075430843877e-01
7.569041365725540871e+00,4.916427325875737386e-01
7.576066973079448097e+00,4.917042396193713194e-01
7.583092580433354435e+00,4.951856827506973535e-01
7.590118187787261661e+00,4.968455280994241163e-01
7.597143795141167999e+00,4.962536483101832596e-01
7.604169402495075225e+00,4.943128950595273019e-01
7.611195009848981563e+00,4.916984611626232238e-01
7.618220617202888789e+00,4.897447537216375602e-01
7.625246224556795127e+00,4.901229922153642615e-01
7.632271831910702353e+00,4.914129492959857792e-01
7.639297439264608691e+00,4.958078016149709555e-01
7.646323046618515917e+00,4.954575693427071825e-01
7.653348653972422255e+00,4.974621191501794049e-01
7.660374261326328593e+00,5.025491561455742717e-01
7.667399868680235819e+00,5.025170070706264092e-01
7.674425476034142157e+00,4.962579672922158291e-01
7.681451083388049383e+00,4.982075477684767550e-01
7.688476690741955721e+00,5.030040069180613527e-01
7.695502298095862947e+00,4.965538222875928720e-01
7.702527905449769285e+00,4.945905449028065171e-01
7.709553512803676512e+00,4.940085669348041053e-01
7.716579120157582850e+00,5.006981547669654420e-01
7.723604727511490076e+00,5.050287934646320309e-01
7.730630334865396414e+00,5.021554551264439947e-01
7.737655942219303640e+00,5.036923153211185777e-01
7.744681549573209978e+00,5.042282506851604174e-01
7.751707156927117204e+00,5.118872964296813377e-01
7.758732764281023542e+00,5.155193345484526679e-01
7.765758371634930768e+00,5.224138594802700819e-01
7.772783978988837106e+00,5.241940065869781229e-01
7.779809586342744332e+00,5.199822664686395424e-01
7.786835193696650670e+00,5.197373536456458831e-01
7.793860801050557896e+00,5.172716636034462301e-01
7.800886408404464234e+00,5.266049203621986363e-01
7.807912015758371460e+00,5.353091838359622656e-01
7.814937623112277798e+00,5.450623551226186914e-01
7.821963230466184136e+00,5.461579772493315721e-01
7.828988837820091362e+00,5.457099341793769653e-01
7.836014445173997700e+00,5.525276912806302843e-01
7.843040052527904926e+00,5.570777418304131423e-01
7.850065659881811264e+00,5.629767889143478810e-01
7.857091267235718490e+00,5.573822447546049608e-01
7.864116874589624828e+00,5.509856499012195652e-01
7.871142481943532054e+00,5.534084306041436863e-01
7.878168089297438392e+00,5.576859329223289308e-01
7.885193696651345618e+00,5.627991692236622434e-01
7.892219304005251956e+00,5.625827875116817811e-01
7.899244911359159182e+00,5.649680982579137201e-01
7.906270518713065520e+00,5.604143941947333785e-01
7.913296126066972747e+00,5.636317777255659411e-01
7.920321733420879085e+00,5.709546040094182207e-01
7.927347340774786311e+00,5.771947884952585150e-01
7.934372948128692649e+00,5.895606054535178497e-01
7.941398555482599875e+00,5.879424722743084031e-01
7.948424162836506213e+00,5.831968063496544286e-01
7.955449770190413439e+00,5.784698116908235654e-01
7.962475377544319777e+00,5.786863532085942952e-01
7.969500984898227003e+00,5.763710135212621877e-01
7.976526592252133341e+00,5.797224158260048110e-01
7.983552199606039679e+00,5.824669357970346795e-01
7.990577806959946905e+00,5.814401188507307694e-01
7.997603414313853243e+00,5.900597265472485864e-01
8.004629021667760469e+00,5.986366453145332001e-01
8.011654629021666807e+00,6.054802698852205234e-01
8.018680236375573145e+00,6.082880394251777290e-01
8.025705843729479483e+00,6.140394808943072658e-01
8.032731451083387597e+00,6.228217361849104350e-01
8.039757058437293935e+00,6.283050886851619943e-01
8.046782665791200273e+00,6.362519145513217955e-01
8.053808273145106611e+00,6.366828529783393753e-01
8.060833880499014725e+00,6.349409099708701598e-01
8.067859487852921063e+00,6.468781332331873246e-01
8.074885095206827401e+00,6.489562363514088661e-01
8.081910702560733739e+00,6.542835851109887191e-01
8.088936309914641853e+00,6.618883778771451620e-01
8.095961917268548191e+00,6.708492860972238292e-01
8.102987524622454529e+00,6.785450130364909516e-01
8.110013131976360867e+00,6.886153504065598563e-01
8.117038739330268982e+00,6.900964628807247925e-01
8.124064346684175320e+00,6.893263552235944225e-01
8.131089954038081657e+00,6.878592793444939790e-01
8.138115561391987995e+00,6.914196554564510100e-01
8.145141168745894333e+00,6.967868589924035572e-01
8.152166776099802448e+00,6.995692926558793046e-01
8.159192383453708786e+00,7.073767760087686929e-01
