# B (T), A_asym/A(0)
1.737296731605216582e+00,-6.442899837166632870e-04
1.739137014973434203e+00,-7.206343812810888944e-04
1.740977298341651824e+00,-7.495679240062801552e-04
1.742817581709869446e+00,-7.317944757213404880e-04
1.744657865078087289e+00,-6.803238088691083421e-04
1.746498148446304910e+00,-5.866848304968434649e-04
1.748338431814522531e+00,-4.570513414576779813e-04
1.750178715182740152e+00,-2.971779329213887727e-04
1.752018998550957996e+00,-7.359541195136401492e-05
1.753859281919175617e+00,2.062671112110009343e-04
1.755699565287393238e+00,5.275082893836625323e-04
1.757539848655611081e+00,8.623832096114008141e-04
1.759380132023828702e+00,1.165034081682274130e-03
1.761220415392046323e+00,1.387835632998074119e-03
1.763060698760263945e+00,1.510713770570175276e-03
1.764900982128481788e+00,1.548820415426953702e-03
1.766741265496699409e+00,1.507288302139494487e-03
1.768581548864917030e+00,1.382224451756132542e-03
1.770421832233134651e+00,1.152491225411574668e-03
1.772262115601352495e+00,8.051161897839297088e-04
1.774102398969570116e+00,3.443023737409152754e-04
1.775942682337787737e+00,-2.125968406695813472e-04
1.777782965706005358e+00,-8.589363182283683840e-04
1.779623249074223201e+00,-1.568782577796537731e-03
1.781463532442440822e+00,-2.311055159432032474e-03
1.783303815810658444e+00,-3.049440720817045425e-03
1.785144099178876065e+00,-3.744976266547946596e-03
1.786984382547093908e+00,-4.358214814856759337e-03
1.788824665915311529e+00,-4.852992425965761344e-03
1.790664949283529150e+00,-5.224722619518211257e-03
1.792505232651746772e+00,-5.497390053800814934e-03
1.794345516019964615e+00,-5.665021135189554115e-03
1.796185799388182236e+00,-5.702387733051243572e-03
1.798026082756399857e+00,-5.600293845560736991e-03
1.799866366124617478e+00,-5.371819188096484468e-03
1.801706649492835322e+00,-5.050488102814938533e-03
1.803546932861052943e+00,-4.691020727786693496e-03
1.805387216229270564e+00,-4.331047262458041607e-03
1.807227499597488185e+00,-4.000132344410763791e-03
1.809067782965706028e+00,-3.724959281663706157e-03
1.810908066333923649e+00,-3.518288993625352627e-03
1.812748349702141271e+00,-3.383773925994969147e-03
1.814588633070358892e+00,-3.352135905402265324e-03
1.816428916438576735e+00,-3.437071571534000124e-03
1.818269199806794356e+00,-3.608442014465468219e-03
1.820109483175011977e+00,-3.846784075961793507e-03
1.821949766543229821e+00,-4.157729383699770506e-03
1.823790049911447442e+00,-4.535820385135349263e-03
1.825630333279665063e+00,-4.958255414193779055e-03
1.827470616647882684e+00,-5.421288132108170559e-03
1.829310900016100527e+00,-5.895098631079813932e-03
1.831151183384318148e+00,-6.347475463303565643e-03
1.832991466752535770e+00,-6.754321772696270446e-03
1.834831750120753391e+00,-7.093900328739234824e-03
1.836672033488971234e+00,-7.387329268057336515e-03
1.838512316857188855e+00,-7.644347611028307066e-03
1.840352600225406476e+00,-7.855635453755383663e-03
1.842192883593624098e+00,-8.011151339307832908e-03
1.844033166961841941e+00,-8.145944053459036258e-03
1.845873450330059562e+00,-8.279386107546807955e-03
1.847713733698277183e+00,-8.397814448566373255e-03
1.849554017066494804e+00,-8.494794941541743832e-03
1.851394300434712648e+00,-8.576363535413166969e-03
1.853234583802930269e+00,-8.616240798475838236e-03
1.855074867171147890e+00,-8.598700991231406771e-03
1.856915150539365511e+00,-8.527595388370926358e-03
1.858755433907583354e+00,-8.424150998254343811e-03
1.860595717275800975e+00,-8.298502550563672045e-03
1.862436000644018597e+00,-8.110566081837532887e-03
1.864276284012236218e+00,-7.873001008478873117e-03
1.866116567380454061e+00,-7.596104955840949149e-03
1.867956850748671682e+00,-7.307090872457099213e-03
1.869797134116889303e+00,-6.999137684412964563e-03
1.871637417485106925e+00,-6.683171744826037555e-03
1.873477700853324768e+00,-6.379321488352606914e-03
1.875317984221542389e+00,-6.114133117987040171e-03
1.877158267589760010e+00,-5.909974100877258066e-03
1.878998550957977631e+00,-5.788873552079123672e-03
1.880838834326195474e+00,-5.763713464092718418e-03
1.882679117694413096e+00,-5.843910160027806881e-03
1.884519401062630717e+00,-5.989363100676059655e-03
1.886359684430848338e+00,-6.203387019749889535e-03
1.888199967799066181e+00,-6.498450986878437710e-03
1.890040251167283802e+00,-6.841064071608790945e-03
1.891880534535501424e+00,-7.206135762461075844e-03
1.893720817903719267e+00,-7.541571435958853604e-03
1.895561101271936888e+00,-7.818857079048007960e-03
1.897401384640154509e+00,-8.019846164903830787e-03
1.899241668008372130e+00,-8.132419572358938128e-03
1.901081951376589974e+00,-8.117615495834019576e-03
1.902922234744807595e+00,-7.949089242881285725e-03
1.904762518113025216e+00,-7.636455884524364669e-03
1.906602801481242837e+00,-7.186855611386225307e-03
1.908443084849460680e+00,-6.612461197585762888e-03
1.910283368217678301e+00,-5.976219179904158040e-03
1.912123651585895923e+00,-5.291685570018558361e-03
1.913963934954113544e+00,-4.590400254350618381e-03
1.915804218322331387e+00,-3.900533535787618997e-03
1.917644501690549008e+00,-3.257742908784714252e-03
1.919484785058766629e+00,-2.719470303240726673e-03
1.921325068426984251e+00,-2.323375640516225481e-03
1.923165351795202094e+00,-2.073569700369913907e-03
1.925005635163419715e+00,-1.975839672384147993e-03
1.926845918531637336e+00,-2.062757761793535937e-03
1.928686201899854957e+00,-2.339245554878654956e-03
1.930526485268072800e+00,-2.772911330724399555e-03
1.932366768636290422e+00,-3.348764965788683136e-03
1.934207052004508043e+00,-4.039187405818927580e-03
1.936047335372725664e+00,-4.800409982767852614e-03
1.937887618740943507e+00,-5.606115320935483974e-03
1.939727902109161128e+00,-6.417944081192054027e-03
1.941568185477378750e+00,-7.224057234175102794e-03
1.943408468845596371e+00,-7.993510544770305801e-03
1.945248752213814214e+00,-8.698703428451647762e-03
1.947089035582031835e+00,-9.323213772749430750e-03
1.948929318950249456e+00,-9.869939525883993786e-03
1.950769602318467077e+00,-1.033866877841372982e-02
1.952609885686684921e+00,-1.071974551959800973e-02
1.954450169054902542e+00,-1.101605821544232415e-02
1.956290452423120163e+00,-1.124286503979362098e-02
1.958130735791338006e+00,-1.140767553115116725e-02
1.959971019159555627e+00,-1.152307661780663239e-02
1.961811302527773249e+00,-1.160019201340530513e-02
1.963651585895990870e+00,-1.164968308215114448e-02
1.965491869264208713e+00,-1.168479763969597698e-02
1.967332152632426334e+00,-1.170755808907855341e-02
1.969172436000643955e+00,-1.172810481822240437e-02
1.971012719368861577e+00,-1.174865154736625880e-02
1.972853002737079420e+00,-1.176919827651012017e-02
1.974693286105297041e+00,-1.178974500565397633e-02
1.976533569473514662e+00,-1.181029173479783076e-02
1.978373852841732283e+00,-1.183083846394169213e-02
1.980214136209950126e+00,-1.185138519308555176e-02
1.982054419578167748e+00,-1.187193192222940619e-02
1.983894702946385369e+00,-1.189247865137325715e-02
1.985734986314602990e+00,-1.191302538051710290e-02
1.987575269682820833e+00,-1.193357210966095039e-02
1.989415553051038454e+00,-1.195411883880478920e-02
1.991255836419256076e+00,-1.197466556794862455e-02
1.993096119787473697e+00,-1.199521229709246684e-02
1.994936403155691540e+00,-1.201575902623629698e-02
1.996776686523909161e+00,-1.203630575538012018e-02
1.998616969892126782e+00,-1.205685248452393991e-02
2.000457253260344181e+00,-1.207739921366777006e-02
2.002297536628562025e+00,-1.209794594281160193e-02
2.004137819996779868e+00,-1.211849267195542861e-02
2.005978103364997267e+00,-1.213903940109926916e-02
2.007818386733215110e+00,-1.215958613024310797e-02
2.009658670101432953e+00,-1.218013285938695026e-02
2.011498953469650353e+00,-1.220067958853078907e-02
2.013339236837868196e+00,-1.222122631767463656e-02
2.015179520206085595e+00,-1.224177304681848752e-02
2.017019803574303438e+00,-1.226231977596234889e-02
2.018860086942521281e+00,-1.228286650510619984e-02
2.020700370310738681e+00,-1.230341323425005948e-02
2.022540653678956524e+00,-1.232395996339392605e-02
2.024380937047174367e+00,-1.234450669253779088e-02
2.026221220415391766e+00,-1.236505342168164878e-02
2.028061503783609609e+00,-1.238560015082549974e-02
2.029901787151827453e+00,-1.240614687996935417e-02
2.031742070520044852e+00,-1.242669360911320513e-02
2.033582353888262695e+00,-1.244724033825704741e-02
2.035422637256480094e+00,-1.246778706740088623e-02
2.037262920624697937e+00,-1.248833379654472851e-02
2.039103203992915780e+00,-1.250830087976072084e-02
2.040943487361133180e+00,-1.252678935463974116e-02
2.042783770729351023e+00,-1.254290025877265700e-02
2.044624054097568866e+00,-1.255560475085839081e-02
2.046464337465786265e+00,-1.256379091534571071e-02
2.048304620834004108e+00,-1.256634683668335188e-02
2.050144904202221507e+00,-1.256275585959972137e-02
2.051985187570439351e+00,-1.255294131451996018e-02
2.053825470938657194e+00,-1.253682653186923880e-02
2.055665754306874593e+00,-1.251085288934947019e-02
2.057506037675092436e+00,-1.246849677758627914e-02
2.059346321043310279e+00,-1.240323458720529910e-02
2.061186604411527679e+00,-1.231123863856023633e-02
2.063026887779745522e+00,-1.219132175007006831e-02
2.064867171147962921e+00,-1.204345603200947072e-02
2.066707454516180764e+00,-1.186925317173913134e-02
2.068547737884398607e+00,-1.167145225162377967e-02
2.070388021252616007e+00,-1.145305211181207004e-02
2.072228304620833850e+00,-1.121564529493382714e-02
2.074068587989051249e+00,-1.095878523701867939e-02
2.075908871357269092e+00,-1.068083485353697216e-02
2.077749154725486935e+00,-1.038053330593660846e-02
2.079589438093704334e+00,-1.005850021433286022e-02
2.081429721461922178e+00,-9.722319104287490202e-03
2.083270004830139577e+00,-9.386117116526801474e-03
2.085110288198357420e+00,-9.065086232017596085e-03
2.086950571566575263e+00,-8.769026572270539194e-03
2.088790854934792662e+00,-8.500797018092601243e-03
2.090631138303010506e+00,-8.259316545326087292e-03
2.092471421671228349e+00,-8.041182925085134381e-03
2.094311705039445748e+00,-7.840825304774224139e-03
2.096151988407663591e+00,-7.652748093018055080e-03
2.097992271775881434e+00,-7.474517516229436769e-03
2.099832555144098833e+00,-7.306808021161848889e-03
2.101672838512316677e+00,-7.148141328438118933e-03
2.103513121880534076e+00,-6.994966709635684447e-03
2.105353405248751919e+00,-6.840737412279715955e-03
2.107193688616969762e+00,-6.678044436555485505e-03
2.109033971985187161e+00,-6.495286513548056799e-03
2.110874255353405005e+00,-6.278945569582081339e-03
2.112714538721622848e+00,-6.019100580160670691e-03
2.114554822089840247e+00,-5.711791507998488678e-03
2.116395105458058090e+00,-5.359800479163942533e-03
2.118235388826275489e+00,-4.967027499833499837e-03
2.120075672194493333e+00,-4.538327638590800017e-03
2.121915955562711176e+00,-4.078267616257169430e-03
2.123756238930928575e+00,-3.590725057232126930e-03
2.125596522299146418e+00,-3.079478465034458066e-03
2.127436805667364261e+00,-2.553590823165220128e-03
2.129277089035581660e+00,-2.021144754051448778e-03
2.131117372403799504e+00,-1.490573552222589733e-03
2.132957655772016903e+00,-9.654117017158491678e-04
2.134797939140234746e+00,-4.560814238423585619e-04
2.136638222508452589e+00,2.635597128747159182e-05
2.138478505876669988e+00,4.727346911331692402e-04
2.140318789244887832e+00,8.810780627777382856e-04
2.142159072613105675e+00,1.252812962901256625e-03
2.143999355981323074e+00,1.589600140153016620e-03
2.145839639349540917e+00,1.894003890463170870e-03
2.147679922717758316e+00,2.168645693100232016e-03
2.149520206085976159e+00,2.417913726527355905e-03
2.151360489454194003e+00,2.640003478268091505e-03
2.153200772822411402e+00,2.835032898075320190e-03
2.155041056190629245e+00,2.998646778811740136e-03
2.156881339558847088e+00,3.126698784842709290e-03
2.158721622927064487e+00,3.213198163381354461e-03
2.160561906295282331e+00,3.264702354164682359e-03
2.162402189663500174e+00,3.291057819932336013e-03
2.164242473031717573e+00,3.301514533843523391e-03
2.166082756399935416e+00,3.294264718956785472e-03
2.167923039768152815e+00,3.265270414905111374e-03
2.169763323136370659e+00,3.209962578144522505e-03
2.171603606504588502e+00,3.121792737972456985e-03
2.173443889872805901e+00,2.993862619475739281e-03
2.175284173241023744e+00,2.818344985684141917e-03
2.177124456609241587e+00,2.601737967226082446e-03
2.178964739977458986e+00,2.351061130006844909e-03
2.180805023345676830e+00,2.075424627803967425e-03
2.182645306713894229e+00,1.781991084824742846e-03
2.184485590082112072e+00,1.481973433408133528e-03
2.186325873450329915e+00,1.181941280247680469e-03
2.188166156818547314e+00,8.814604345904191330e-04
2.190006440186765158e+00,5.762302869179527793e-04
2.191846723554983001e+00,2.662181814335230225e-04
2.193687006923200400e+00,-4.419146136883495929e-05
2.195527290291418243e+00,-3.521548383319332543e-04
2.197367573659635642e+00,-6.550179764688435343e-04
2.199207857027853485e+00,-9.497265348748412704e-04
2.201048140396071329e+00,-1.232453500144021141e-03
2.202888423764288728e+00,-1.506138925219883745e-03
2.204728707132506571e+00,-1.773135132410029674e-03
2.206568990500724414e+00,-2.035650419130634239e-03
2.208409273868941813e+00,-2.295018867498947041e-03
2.210249557237159657e+00,-2.561638639491071838e-03
2.212089840605377056e+00,-2.848540550962692670e-03
2.213930123973594899e+00,-3.164765157095057822e-03
2.215770407341812742e+00,-3.512907179825048524e-03
2.217610690710030141e+00,-3.892817625674344171e-03
2.219450974078247985e+00,-4.306357689625115066e-03
2.221291257446465828e+00,-4.751064890408712195e-03
2.223131540814683227e+00,-5.222028100799225823e-03
2.224971824182901070e+00,-5.714435079229774131e-03
2.226812107551118913e+00,-6.224882091756631097e-03
2.228652390919336312e+00,-6.748003754915430329e-03
2.230492674287554156e+00,-7.275674512189081282e-03
2.232332957655771555e+00,-7.799618885124858306e-03
2.234173241023989398e+00,-8.311828471339788652e-03
2.236013524392207241e+00,-8.800350927647823326e-03
2.237853807760424640e+00,-9.252860914953210322e-03
2.239694091128642484e+00,-9.660059657431862776e-03
2.241534374496860327e+00,-1.001885367436588722e-02
2.243374657865077726e+00,-1.032785415188168521e-02
2.245214941233295569e+00,-1.058524838390152711e-02
2.247055224601512968e+00,-1.079009175459575906e-02
2.248895507969730811e+00,-1.094279830880059458e-02
2.250735791337948655e+00,-1.104379572439813904e-02
2.252576074706166054e+00,-1.109246554662970431e-02
2.254416358074383897e+00,-1.109329947212761222e-02
2.256256641442601740e+00,-1.105789085570887606e-02
2.258096924810819139e+00,-1.099947339426148377e-02
2.259937208179036983e+00,-1.093044798407534490e-02
2.261777491547254382e+00,-1.086288506969066044e-02
2.263617774915472225e+00,-1.081106403335655927e-02
2.265458058283690068e+00,-1.078467621663239777e-02
2.267298341651907467e+00,-1.078601838664682185e-02
2.269138625020125311e+00,-1.081371563360317319e-02
2.270978908388343154e+00,-1.086783588116775785e-02
2.272819191756560553e+00,-1.095091978850904792e-02
2.274659475124778396e+00,-1.106299236055036106e-02
2.276499758492995795e+00,-1.120432754323320498e-02
2.278340041861213638e+00,-1.137570108251124458e-02
2.280180325229431482e+00,-1.157378401541962407e-02
2.282020608597648881e+00,-1.179080998549261391e-02
2.283860891965866724e+00,-1.201589289051202200e-02
2.285701175334084567e+00,-1.223751160066613788e-02
2.287541458702301966e+00,-1.244290046074039528e-02
2.289381742070519810e+00,-1.261389588799771526e-02
2.291222025438737653e+00,-1.273784494672139389e-02
2.293062308806955052e+00,-1.280719993379180778e-02
2.294902592175172895e+00,-1.282132236947567186e-02
2.296742875543390294e+00,-1.277898768851920552e-02
2.298583158911608137e+00,-1.267852831908485023e-02
2.300423442279825981e+00,-1.252312491564489851e-02
2.302263725648043380e+00,-1.231490771756247292e-02
2.304104009016261223e+00,-1.205609741935362474e-02
2.305944292384479066e+00,-1.175161836453050834e-02
2.307784575752696465e+00,-1.140743558465324992e-02
2.309624859120914309e+00,-1.103129054979204438e-02
2.311465142489131708e+00,-1.063312713528836474e-02
2.313305425857349551e+00,-1.022561602714832686e-02
2.315145709225567394e+00,-9.823835161851092804e-03
2.316985992593784793e+00,-9.435940860573687264e-03
2.318826275962002637e+00,-9.067137892681867081e-03
2.320666559330220480e+00,-8.718937802648429880e-03
2.322506842698437879e+00,-8.392383122839358264e-03
2.324347126066655722e+00,-8.089716608562806319e-03
2.326187409434873121e+00,-7.811032978721300056e-03
2.328027692803090964e+00,-7.558186772380856046e-03
2.329867976171308808e+00,-7.331690273136853495e-03
2.331708259539526207e+00,-7.130475607340385283e-03
2.333548542907744050e+00,-6.952575611124645581e-03
2.335388826275961893e+00,-6.793731159705918531e-03
2.337229109644179292e+00,-6.648033282395598466e-03
2.339069393012397136e+00,-6.505999055546067035e-03
2.340909676380614535e+00,-6.357402126322049020e-03
2.342749959748832378e+00,-6.195233593230924964e-03
2.344590243117050221e+00,-6.016510397893600100e-03
2.346430526485267620e+00,-5.821304251813383748e-03
2.348270809853485463e+00,-5.610904949002883980e-03
2.350111093221703307e+00,-5.383144022700576958e-03
2.351951376589920706e+00,-5.136263771255283883e-03
2.353791659958138549e+00,-4.868054864407119799e-03
2.355631943326355948e+00,-4.578537342625496262e-03
2.357472226694573791e+00,-4.268444221942697438e-03
2.359312510062791635e+00,-3.939092877284148912e-03
2.361152793431009034e+00,-3.596072343805116391e-03
2.362993076799226877e+00,-3.246045061214181647e-03
2.364833360167444720e+00,-2.897445844621622437e-03
2.366673643535662119e+00,-2.560377200872300096e-03
2.368513926903879963e+00,-2.243213330103341775e-03
2.370354210272097806e+00,-1.950748595248543360e-03
2.372194493640315205e+00,-1.682359621447830503e-03
2.374034777008533048e+00,-1.436677084963709815e-03
2.375875060376750447e+00,-1.215056798993803793e-03
2.377715343744968290e+00,-1.017214729427559161e-03
2.379555627113186134e+00,-8.448651339426565361e-04
2.381395910481403533e+00,-7.012866406370112885e-04
2.383236193849621376e+00,-5.890169247214856229e-04
2.385076477217839219e+00,-5.081648421229858961e-04
2.386916760586056618e+00,-4.543803298107624645e-04
2.388757043954274462e+00,-4.228124454551569766e-04
2.390597327322491861e+00,-4.076067272489521673e-04
2.392437610690709704e+00,-4.008549382327639631e-04
2.394277894058927547e+00,-3.988355237879385312e-04
2.396118177427144946e+00,-4.013988220028713908e-04
2.397958460795362789e+00,-4.116192509368169568e-04
2.399798744163580633e+00,-4.311123970362606278e-04
2.401639027531798032e+00,-4.596130250282100195e-04
2.403479310900015875e+00,-4.979951956052844570e-04
2.405319594268233274e+00,-5.418515414645188244e-04
2.407159877636451117e+00,-5.815547611426989671e-04
2.409000161004668961e+00,-6.080004436656240210e-04
2.410840444372886360e+00,-6.165376752743903423e-04
2.412680727741104203e+00,-6.071245791434918540e-04
2.414521011109322046e+00,-5.795794374535883156e-04
2.416361294477539445e+00,-5.357713745739283969e-04
2.418201577845757289e+00,-4.805654720365235477e-04
2.420041861213974688e+00,-4.177683978318592005e-04
2.421882144582192531e+00,-3.487437814760441864e-04
2.423722427950410374e+00,-2.732248695016977727e-04
2.425562711318627773e+00,-1.909542267636279099e-04
2.427402994686845616e+00,-1.024480419114479236e-04
2.429243278055063460e+00,-8.003185194418341270e-06
2.431083561423280859e+00,8.863802220909417005e-05
2.432923844791498702e+00,1.813305581549076013e-04
2.434764128159716545e+00,2.645427231121926718e-04
2.436604411527933944e+00,3.353023973874009220e-04
2.438444694896151788e+00,3.928651119425529922e-04
2.440284978264369187e+00,4.359787149254357522e-04
2.442125261632587030e+00,4.626101267982303533e-04
2.443965545000804873e+00,4.728710885715373992e-04
2.445805828369022272e+00,4.692489389962902998e-04
2.447646111737240116e+00,4.543731843956311917e-04
2.449486395105457959e+00,4.294944842816015738e-04
2.451326678473675358e+00,3.935412399903497689e-04
2.453166961841893201e+00,3.468616788202777781e-04
2.455007245210110600e+00,2.899183149240970115e-04
2.456847528578328443e+00,2.244238517082293232e-04
2.458687811946546287e+00,1.544129032259564690e-04
2.460528095314763686e+00,8.349317955966654178e-05
2.462368378682981529e+00,1.447201454825500894e-05
2.464208662051199372e+00,-5.429146035204284159e-05
2.466048945419416771e+00,-1.238051687397963307e-04
2.467889228787634615e+00,-1.914497355759536932e-04
2.469729512155852014e+00,-2.538752626551143239e-04
2.471569795524069857e+00,-3.089616398582421407e-04
2.473410078892287700e+00,-3.557492150385574751e-04
2.475250362260505099e+00,-3.915783881588648699e-04
2.477090645628722942e+00,-4.126695804543427425e-04
2.478930928996940786e+00,-4.183052478378891550e-04
2.480771212365158185e+00,-4.075525160810067500e-04
2.482611495733376028e+00,-3.801609641046687043e-04
2.484451779101593427e+00,-3.408003469426569934e-04
2.486292062469811270e+00,-2.973198535147492647e-04
2.488132345838029114e+00,-2.577312039809288575e-04
2.489972629206246513e+00,-2.210472233210220071e-04
2.491812912574464356e+00,-1.841129903997409533e-04
2.493653195942682199e+00,-1.450585138807126333e-04
2.495493479310899598e+00,-1.043373047163354575e-04
2.497333762679117442e+00,-6.016649477188459508e-05
2.499174046047335285e+00,-9.551819227732191524e-06
2.501014329415552684e+00,4.785263138074028795e-05
2.502854612783770527e+00,1.121499352864684985e-04
2.504694896151987926e+00,1.849330683784353190e-04
2.506535179520205769e+00,2.670657515234592188e-04
2.508375462888423613e+00,3.594216002204172187e-04
2.510215746256641012e+00,4.653476585646235857e-04
2.512056029624858855e+00,5.947101619756576347e-04
2.513896312993076698e+00,7.554869242458298094e-04
2.515736596361294097e+00,9.497267826819736150e-04
2.517576879729511941e+00,1.174695183738792966e-03
2.519417163097729340e+00,1.427859155654112502e-03
2.521257446465947183e+00,1.708545343920389896e-03
2.523097729834165026e+00,2.011577638068941503e-03
2.524938013202382425e+00,2.328099603234616479e-03
2.526778296570600268e+00,2.649023148082604254e-03
2.528618579938818112e+00,2.965615511701546157e-03
2.530458863307035511e+00,3.268675479156958000e-03
2.532299146675253354e+00,3.548957056238870485e-03
2.534139430043470753e+00,3.797194042880785124e-03
2.535979713411688596e+00,4.005915400275274381e-03
2.537819996779906440e+00,4.165950707735097819e-03
2.539660280148123839e+00,4.273594545913419855e-03
2.541500563516341682e+00,4.326533087488221990e-03
2.543340846884559525e+00,4.323381477317992695e-03
2.545181130252776924e+00,4.260765538135263472e-03
2.547021413620994768e+00,4.134164591027675653e-03
2.548861696989212167e+00,3.941617445608573168e-03
2.550701980357430010e+00,3.686630057187949890e-03
2.552542263725647853e+00,3.376279120139380908e-03
2.554382547093865252e+00,3.018117972012513296e-03
2.556222830462083095e+00,2.620760217451622437e-03
2.558063113830300939e+00,2.195134540215554642e-03
2.559903397198518338e+00,1.754455833733121637e-03
2.561743680566736181e+00,1.308308647294863106e-03
2.563583963934954024e+00,8.642150159222711974e-04
2.565424247303171423e+00,4.285301352507504239e-04
2.567264530671389267e+00,9.114603552304721920e-06
2.569104814039606666e+00,-3.855307641873009805e-04
2.570945097407824509e+00,-7.502306641970663296e-04
2.572785380776042352e+00,-1.079610387746915033e-03
2.574625664144259751e+00,-1.369306223098590422e-03
2.576465947512477594e+00,-1.618442385086419234e-03
2.578306230880695438e+00,-1.828617064230468863e-03
2.580146514248912837e+00,-2.002664125233126740e-03
2.581986797617130680e+00,-2.144077079228702033e-03
2.583827080985348079e+00,-2.259751375220895534e-03
2.585667364353565922e+00,-2.360643150399517436e-03
2.587507647721783766e+00,-2.454348858242606183e-03
2.589347931090001165e+00,-2.549020565036998458e-03
2.591188214458219008e+00,-2.655619881865144399e-03
2.593028497826436851e+00,-2.782797211677107748e-03
2.594868781194654250e+00,-2.936147036599814387e-03
2.596709064562872094e+00,-3.112236296376078189e-03
2.598549347931089493e+00,-3.308155537108225207e-03
2.600389631299307336e+00,-3.519820257482770241e-03
2.602229914667525179e+00,-3.740934022009674478e-03
2.604070198035742578e+00,-3.964212274574390078e-03
2.605910481403960421e+00,-4.181695356592755354e-03
2.607750764772178265e+00,-4.385241956983338719e-03
2.609591048140395664e+00,-4.565604875500943460e-03
2.611431331508613507e+00,-4.712174650592928019e-03
2.613271614876830906e+00,-4.817505532032949518e-03
2.615111898245048749e+00,-4.874763710308828955e-03
2.616952181613266593e+00,-4.877037349212449621e-03
2.618792464981483992e+00,-4.824920676776237385e-03
2.620632748349701835e+00,-4.717930706115916993e-03
2.622473031717919678e+00,-4.559885939002326916e-03
2.624313315086137077e+00,-4.353059203336107769e-03
2.626153598454354920e+00,-4.101655209944743939e-03
2.627993881822572764e+00,-3.811122614961032738e-03
2.629834165190790163e+00,-3.487968174228129464e-03
2.631674448559008006e+00,-3.132880770075643223e-03
2.633514731927225405e+00,-2.746247366780051481e-03
2.635355015295443248e+00,-2.327674175862566325e-03
2.637195298663661092e+00,-1.884790407774787581e-03
2.639035582031878491e+00,-1.424344044245173194e-03
2.640875865400096334e+00,-9.497433589827728329e-04
2.642716148768314177e+00,-4.652087896515235267e-04
2.644556432136531576e+00,2.847422746676166256e-05
2.646396715504749420e+00,5.238644540168487180e-04
2.648236998872966819e+00,1.016252958180222706e-03
2.650077282241184662e+00,1.500702618271220271e-03
2.651917565609402505e+00,1.975247346564696933e-03
2.653757848977619904e+00,2.438310189546679524e-03
2.655598132345837747e+00,2.888905262358032640e-03
2.657438415714055591e+00,3.314334579274487696e-03
2.659278699082272990e+00,3.700819522452401377e-03
2.661118982450490833e+00,4.034081821950367269e-03
2.662959265818708232e+00,4.316779982735227152e-03
2.664799549186926075e+00,4.552181554353661695e-03
2.666639832555143919e+00,4.741536874540180913e-03
2.668480115923361318e+00,4.889489603208223290e-03
2.670320399291579161e+00,4.999263279680202059e-03
2.672160682659797004e+00,5.076576359171732465e-03
2.674000966028014403e+00,5.121399640442447776e-03
2.675841249396232246e+00,5.134134313584844123e-03
2.677681532764449646e+00,5.114457578305415912e-03
2.679521816132667489e+00,5.061502152966268833e-03
2.681362099500885332e+00,4.975543363275803342e-03
2.683202382869102731e+00,4.863452429129619739e-03
2.685042666237320574e+00,4.733174235729708905e-03
2.686882949605538418e+00,4.592857942536408833e-03
2.688723232973755817e+00,4.442174658766325467e-03
2.690563516341973660e+00,4.281899356749128104e-03
2.692403799710191059e+00,4.113123716464274840e-03
2.694244083078408902e+00,3.934947522680511990e-03
2.696084366446626746e+00,3.750136684672444876e-03
2.697924649814844145e+00,3.563452884397110606e-03
2.699764933183061988e+00,3.382828147071837398e-03
2.701605216551279831e+00,3.213699774044308666e-03
2.703445499919497230e+00,3.060146728230185055e-03
2.705285783287715073e+00,2.926675561894733543e-03
2.707126066655932917e+00,2.815321556211616231e-03
2.708966350024150316e+00,2.722885487598849293e-03
2.710806633392368159e+00,2.641334995054059939e-03
2.712646916760585558e+00,2.562556996218598188e-03
2.714487200128803401e+00,2.480770765169156098e-03
2.716327483497021245e+00,2.392397039862573845e-03
2.718167766865238644e+00,2.294265216363421730e-03
2.720008050233456487e+00,2.184489695849568033e-03
2.721848333601674330e+00,2.060331520972915297e-03
2.723688616969891729e+00,1.917559144451009417e-03
2.725528900338109572e+00,1.751707712389978522e-03
2.727369183706326972e+00,1.560494062629409198e-03
2.729209467074544815e+00,1.342067130090113334e-03
2.731049750442762658e+00,1.094597517907985916e-03
2.732890033810980057e+00,8.183023572330809254e-04
2.734730317179197900e+00,5.216482574629192469e-04
2.736570600547415744e+00,2.214743626456784479e-04
2.738410883915633143e+00,-6.681438815964005123e-05
2.740251167283850986e+00,-3.324487803959363485e-04
2.742091450652068385e+00,-5.716286484933739325e-04
2.743931734020286228e+00,-7.828473489298675651e-04
2.745772017388504072e+00,-9.662825460461070418e-04
2.747612300756721471e+00,-1.124206686012517399e-03
2.749452584124939314e+00,-1.258170521011001564e-03
2.751292867493157157e+00,-1.370147735097586696e-03
2.753133150861374556e+00,-1.463309035642526785e-03
2.754973434229592399e+00,-1.540072262912389528e-03
2.756813717597809799e+00,-1.603409474145841814e-03
2.758654000966027642e+00,-1.657673638280000384e-03
2.760494284334245485e+00,-1.709897789864316684e-03
2.762334567702462884e+00,-1.770463572570989217e-03
2.764174851070680727e+00,-1.846788517667830292e-03
2.766015134438898571e+00,-1.942948420235682521e-03
2.767855417807115970e+00,-2.058590168408325378e-03
2.769695701175333813e+00,-2.189504788315377922e-03
2.771535984543551656e+00,-2.330472814389820003e-03
2.773376267911769055e+00,-2.475385986691738382e-03
2.775216551279986898e+00,-2.618962740769725794e-03
