# B (T), A_asym/A(0)
1.836672033488971234e+00,-5.508419149039787098e-03
1.838512316857188855e+00,-5.154232732307644990e-03
1.840352600225406476e+00,-4.846411355702787659e-03
1.842192883593624098e+00,-4.577068466283510176e-03
1.844033166961841941e+00,-4.363616290173203890e-03
1.845873450330059562e+00,-4.225596429240105131e-03
1.847713733698277183e+00,-4.170201368573914560e-03
1.849554017066494804e+00,-4.192940129809750657e-03
1.851394300434712648e+00,-4.265581828769274622e-03
1.853234583802930269e+00,-4.369403635911209109e-03
1.855074867171147890e+00,-4.513760494614214511e-03
1.856915150539365511e+00,-4.722781159062859786e-03
1.858755433907583354e+00,-4.989606319232962710e-03
1.860595717275800975e+00,-5.298775588356184445e-03
1.862436000644018597e+00,-5.665276746207119872e-03
1.864276284012236218e+00,-6.090159176860997572e-03
1.866116567380454061e+00,-6.564827313387981873e-03
1.867956850748671682e+00,-7.077689699855525818e-03
1.869797134116889303e+00,-7.618281004816626449e-03
1.871637417485106925e+00,-8.159941350953965958e-03
1.873477700853324768e+00,-8.676557334338143648e-03
1.875317984221542389e+00,-9.153489051120069012e-03
1.877158267589760010e+00,-9.600567367195897775e-03
1.878998550957977631e+00,-1.002748030897917565e-02
1.880838834326195474e+00,-1.040173246457947072e-02
1.882679117694413096e+00,-1.067276261037522662e-02
1.884519401062630717e+00,-1.081018602475452249e-02
1.886359684430848338e+00,-1.080632791278036964e-02
1.888199967799066181e+00,-1.063732370588073815e-02
1.890040251167283802e+00,-1.027324476418016441e-02
1.891880534535501424e+00,-9.713712929747165756e-03
1.893720817903719267e+00,-8.973829797334813632e-03
1.895561101271936888e+00,-8.071809140120792675e-03
1.897401384640154509e+00,-7.046607795541469377e-03
1.899241668008372130e+00,-5.933514020185532041e-03
1.901081951376589974e+00,-4.755919936986032978e-03
1.902922234744807595e+00,-3.524941457272865591e-03
1.904762518113025216e+00,-2.271579912503347756e-03
1.906602801481242837e+00,-1.058440061399922808e-03
1.908443084849460680e+00,4.467278539637783199e-05
1.910283368217678301e+00,9.602515673116948734e-04
1.912123651585895923e+00,1.662987136837677142e-03
1.913963934954113544e+00,2.141741728812590530e-03
1.915804218322331387e+00,2.380179263572960828e-03
1.917644501690549008e+00,2.377113408390653902e-03
1.919484785058766629e+00,2.141573084675062449e-03
1.921325068426984251e+00,1.692019598525551938e-03
1.923165351795202094e+00,1.059007879916163417e-03
1.925005635163419715e+00,2.721518006679049593e-04
1.926845918531637336e+00,-6.519307540531433858e-04
1.928686201899854957e+00,-1.696325342275689391e-03
1.930526485268072800e+00,-2.799473343836576204e-03
1.932366768636290422e+00,-3.889054435691795004e-03
1.934207052004508043e+00,-4.904723753722035028e-03
1.936047335372725664e+00,-5.780506670016584241e-03
1.937887618740943507e+00,-6.506962581317331760e-03
1.939727902109161128e+00,-7.107748290556568926e-03
1.941568185477378750e+00,-7.605019999116487649e-03
1.943408468845596371e+00,-7.999361313607995447e-03
1.945248752213814214e+00,-8.292485104270332433e-03
1.947089035582031835e+00,-8.490604268037138178e-03
1.948929318950249456e+00,-8.601886758346981993e-03
1.950769602318467077e+00,-8.637519968757837591e-03
1.952609885686684921e+00,-8.604121370344006495e-03
1.954450169054902542e+00,-8.510368024733412293e-03
1.956290452423120163e+00,-8.387423748128286505e-03
1.958130735791338006e+00,-8.266422512484238039e-03
1.959971019159555627e+00,-8.168197570990350792e-03
1.961811302527773249e+00,-8.111478904963139239e-03
1.963651585895990870e+00,-8.092978513051900247e-03
1.965491869264208713e+00,-8.094038017712431796e-03
1.967332152632426334e+00,-8.096828909477490205e-03
1.969172436000643955e+00,-8.098956256007363783e-03
1.971012719368861577e+00,-8.101083602537228687e-03
1.972853002737079420e+00,-8.103210949067107469e-03
1.974693286105297041e+00,-8.105338295596993189e-03
1.976533569473514662e+00,-8.107465642126873706e-03
1.978373852841732283e+00,-8.109592988656759427e-03
1.980214136209950126e+00,-8.111720335186648617e-03
1.982054419578167748e+00,-8.113847681716522195e-03
1.983894702946385369e+00,-8.115975028246404446e-03
1.985734986314602990e+00,-8.118102374776297106e-03
1.987575269682820833e+00,-8.120229721306177623e-03
1.989415553051038454e+00,-8.122357067836058139e-03
1.991255836419256076e+00,-8.124484414365943860e-03
1.993096119787473697e+00,-8.126611760895817438e-03
1.994936403155691540e+00,-8.128739107425692750e-03
1.996776686523909161e+00,-8.130866453955569798e-03
1.998616969892126782e+00,-8.132993800485426028e-03
2.000457253260344181e+00,-8.135121147015292667e-03
2.002297536628562025e+00,-8.137248493545157571e-03
2.004137819996779868e+00,-8.139375840075024210e-03
2.005978103364997267e+00,-8.141503186604885645e-03
2.007818386733215110e+00,-8.143630533134759222e-03
2.009658670101432953e+00,-8.145757879664627596e-03
2.011498953469650353e+00,-8.147885226194494235e-03
2.013339236837868196e+00,-8.150012572724359139e-03
2.015179520206085595e+00,-8.152139919254239656e-03
2.017019803574303438e+00,-8.154267265784106294e-03
2.018860086942521281e+00,-8.156394612313979872e-03
2.020700370310738681e+00,-8.158521958843862124e-03
2.022540653678956524e+00,-8.160649305373733967e-03
2.024380937047174367e+00,-8.162776651903619687e-03
2.026221220415391766e+00,-8.164903998433501939e-03
2.028061503783609609e+00,-8.167031344963373782e-03
2.029901787151827453e+00,-8.169158691493256033e-03
2.031742070520044852e+00,-8.171286038023136550e-03
2.033582353888262695e+00,-8.173413384553006658e-03
2.035422637256480094e+00,-8.175540731082887175e-03
2.037262920624697937e+00,-8.177668077612760753e-03
2.039103203992915780e+00,-8.181636038081072093e-03
2.040943487361133180e+00,-8.190299187428973227e-03
2.042783770729351023e+00,-8.206512100597643938e-03
2.044624054097568866e+00,-8.231567203318976636e-03
2.046464337465786265e+00,-8.265675412967622010e-03
2.048304620834004108e+00,-8.309047646918237690e-03
2.050144904202221507e+00,-8.358464919460812520e-03
2.051985187570439351e+00,-8.407751165539770893e-03
2.053825470938657194e+00,-8.450730320099558018e-03
2.055665754306874593e+00,-8.481586862237334642e-03
2.057506037675092436e+00,-8.494891002353456913e-03
2.059346321043310279e+00,-8.485212950848248017e-03
2.061186604411527679e+00,-8.447477455205801983e-03
2.063026887779745522e+00,-8.377080700362072446e-03
2.064867171147962921e+00,-8.265737643376092417e-03
2.066707454516180764e+00,-8.104506853180155901e-03
2.068547737884398607e+00,-7.886729426723427736e-03
2.070388021252616007e+00,-7.608870759373554706e-03
2.072228304620833850e+00,-7.269844189375716630e-03
2.074068587989051249e+00,-6.869164492539435972e-03
2.075908871357269092e+00,-6.413206250843535468e-03
2.077749154725486935e+00,-5.914966458778946924e-03
2.079589438093704334e+00,-5.389380889212224725e-03
2.081429721461922178e+00,-4.850664226704433195e-03
2.083270004830139577e+00,-4.313145783390828769e-03
2.085110288198357420e+00,-3.794415680299076821e-03
2.086950571566575263e+00,-3.311354964289327935e-03
2.088790854934792662e+00,-2.879644781927928870e-03
2.090631138303010506e+00,-2.515455353813697732e-03
2.092471421671228349e+00,-2.233227793790795637e-03
2.094311705039445748e+00,-2.042592106056283306e-03
2.096151988407663591e+00,-1.949538650413871642e-03
2.097992271775881434e+00,-1.958406425984018234e-03
2.099832555144098833e+00,-2.072153681862586548e-03
2.101672838512316677e+00,-2.287066344711724802e-03
2.103513121880534076e+00,-2.595056754206075730e-03
2.105353405248751919e+00,-2.984159693268991810e-03
2.107193688616969762e+00,-3.441471574463219382e-03
2.109033971985187161e+00,-3.952699909323812918e-03
2.110874255353405005e+00,-4.497030591601012921e-03
2.112714538721622848e+00,-5.055763823041590187e-03
2.114554822089840247e+00,-5.611289240685432729e-03
2.116395105458058090e+00,-6.148699561384427317e-03
2.118235388826275489e+00,-6.652547004829977538e-03
2.120075672194493333e+00,-7.109922918490670096e-03
2.121915955562711176e+00,-7.512073640203280334e-03
2.123756238930928575e+00,-7.854040383195060385e-03
2.125596522299146418e+00,-8.132507862940943286e-03
2.127436805667364261e+00,-8.350645633614003568e-03
2.129277089035581660e+00,-8.514153198873570388e-03
2.131117372403799504e+00,-8.631175023081891912e-03
2.132957655772016903e+00,-8.712453399627916040e-03
2.134797939140234746e+00,-8.768987474650335318e-03
2.136638222508452589e+00,-8.814801067941647680e-03
2.138478505876669988e+00,-8.860398457468726327e-03
2.140318789244887832e+00,-8.914449064731688396e-03
2.142159072613105675e+00,-8.983610500049563768e-03
2.143999355981323074e+00,-9.078364435819694794e-03
2.145839639349540917e+00,-9.208465646691112866e-03
2.147679922717758316e+00,-9.381010207152552446e-03
2.149520206085976159e+00,-9.596074293237787795e-03
2.151360489454194003e+00,-9.850964693010182474e-03
2.153200772822411402e+00,-1.013881494042210597e-02
2.155041056190629245e+00,-1.044911517809534243e-02
2.156881339558847088e+00,-1.077191068783867403e-02
2.158721622927064487e+00,-1.109743525933939122e-02
2.160561906295282331e+00,-1.141718851305584086e-02
2.162402189663500174e+00,-1.172209246794542019e-02
2.164242473031717573e+00,-1.200359256420804530e-02
2.166082756399935416e+00,-1.225597806301381189e-02
2.167923039768152815e+00,-1.247458140099245993e-02
2.169763323136370659e+00,-1.265241604662485121e-02
2.171603606504588502e+00,-1.278416367906105508e-02
2.173443889872805901e+00,-1.286706585864265222e-02
2.175284173241023744e+00,-1.290445306912273681e-02
2.177124456609241587e+00,-1.290277987572880161e-02
2.178964739977458986e+00,-1.287123468480076346e-02
2.180805023345676830e+00,-1.282288662874404503e-02
2.182645306713894229e+00,-1.276817601460828074e-02
2.184485590082112072e+00,-1.271375013403485896e-02
2.186325873450329915e+00,-1.266308243677457222e-02
2.188166156818547314e+00,-1.262150998129592423e-02
2.190006440186765158e+00,-1.259655373070607369e-02
2.191846723554983001e+00,-1.259313167279265712e-02
2.193687006923200400e+00,-1.261605625824927489e-02
2.195527290291418243e+00,-1.267081752748376415e-02
2.197367573659635642e+00,-1.276108695303994171e-02
2.199207857027853485e+00,-1.288715986000719092e-02
2.201048140396071329e+00,-1.304420466524251233e-02
2.202888423764288728e+00,-1.322651845626795879e-02
2.204728707132506571e+00,-1.342572314266647117e-02
2.206568990500724414e+00,-1.362938010870328419e-02
2.208409273868941813e+00,-1.382860837709947235e-02
2.210249557237159657e+00,-1.401765073421696629e-02
2.212089840605377056e+00,-1.419582936745800508e-02
2.213930123973594899e+00,-1.435598667406815833e-02
2.215770407341812742e+00,-1.449016253564262315e-02
2.217610690710030141e+00,-1.459286291050655195e-02
2.219450974078247985e+00,-1.466121747712132231e-02
2.221291257446465828e+00,-1.469247272380787804e-02
2.223131540814683227e+00,-1.468560855647945210e-02
2.224971824182901070e+00,-1.464276890238985253e-02
2.226812107551118913e+00,-1.456888692021478075e-02
2.228652390919336312e+00,-1.446820066071700765e-02
2.230492674287554156e+00,-1.434712906120777336e-02
2.232332957655771555e+00,-1.421433695324453815e-02
2.234173241023989398e+00,-1.407450889915621076e-02
2.236013524392207241e+00,-1.392928003685377746e-02
2.237853807760424640e+00,-1.377703596765087780e-02
2.239694091128642484e+00,-1.362702212921819249e-02
2.241534374496860327e+00,-1.349011197123647920e-02
2.243374657865077726e+00,-1.337662845827165478e-02
2.245214941233295569e+00,-1.329109238043611751e-02
2.247055224601512968e+00,-1.323971945650556648e-02
2.248895507969730811e+00,-1.322911044109420856e-02
2.250735791337948655e+00,-1.326233298861337340e-02
2.252576074706166054e+00,-1.333875321733722467e-02
2.254416358074383897e+00,-1.345593264471948471e-02
2.256256641442601740e+00,-1.360881535829413722e-02
2.258096924810819139e+00,-1.379113651779876812e-02
2.259937208179036983e+00,-1.399806396531614976e-02
2.261777491547254382e+00,-1.422922805051589183e-02
2.263617774915472225e+00,-1.448462107181389125e-02
2.265458058283690068e+00,-1.475770098021790024e-02
2.267298341651907467e+00,-1.503852337946356109e-02
2.269138625020125311e+00,-1.531619578542093608e-02
2.270978908388343154e+00,-1.558326776480734033e-02
2.272819191756560553e+00,-1.582787292412650426e-02
2.274659475124778396e+00,-1.603619073979271545e-02
2.276499758492995795e+00,-1.619705818101182734e-02
2.278340041861213638e+00,-1.630596035700777185e-02
2.280180325229431482e+00,-1.636206616063135694e-02
2.282020608597648881e+00,-1.636457916116170960e-02
2.283860891965866724e+00,-1.631433005000195585e-02
2.285701175334084567e+00,-1.621301304085442929e-02
2.287541458702301966e+00,-1.605942381448197814e-02
2.289381742070519810e+00,-1.585376366238653439e-02
2.291222025438737653e+00,-1.559877301945104995e-02
2.293062308806955052e+00,-1.529999433576651781e-02
2.294902592175172895e+00,-1.496281857740464245e-02
2.296742875543390294e+00,-1.459138419917475719e-02
2.298583158911608137e+00,-1.419130532673880916e-02
2.300423442279825981e+00,-1.376834911203374083e-02
2.302263725648043380e+00,-1.332665607454550614e-02
2.304104009016261223e+00,-1.286841013689616654e-02
2.305944292384479066e+00,-1.239488411878474257e-02
2.307784575752696465e+00,-1.191000083430769109e-02
2.309624859120914309e+00,-1.141867335564976729e-02
2.311465142489131708e+00,-1.092576006720445865e-02
2.313305425857349551e+00,-1.043743464433931518e-02
2.315145709225567394e+00,-9.954234250108230306e-03
2.316985992593784793e+00,-9.474931048491822341e-03
2.318826275962002637e+00,-8.995951764942755266e-03
2.320666559330220480e+00,-8.514321867082589798e-03
2.322506842698437879e+00,-8.027958458116648752e-03
2.324347126066655722e+00,-7.536494437717517099e-03
2.326187409434873121e+00,-7.039569837959580925e-03
2.328027692803090964e+00,-6.537342467879582106e-03
2.329867976171308808e+00,-6.027507527733071309e-03
2.331708259539526207e+00,-5.509677802402366924e-03
2.333548542907744050e+00,-4.982462613198229175e-03
2.335388826275961893e+00,-4.441165577942175410e-03
2.337229109644179292e+00,-3.881999634983686418e-03
2.339069393012397136e+00,-3.300860070264800133e-03
2.340909676380614535e+00,-2.702799747538489096e-03
2.342749959748832378e+00,-2.095509395230311760e-03
2.344590243117050221e+00,-1.488685552612269754e-03
2.346430526485267620e+00,-8.916613118880579959e-04
2.348270809853485463e+00,-3.117604052277875336e-04
2.350111093221703307e+00,2.454043498453887802e-04
2.351951376589920706e+00,7.731356822523381645e-04
2.353791659958138549e+00,1.263043175399269479e-03
2.355631943326355948e+00,1.704664634342379238e-03
2.357472226694573791e+00,2.092614085245224961e-03
2.359312510062791635e+00,2.421394718227721544e-03
2.361152793431009034e+00,2.683143372574412107e-03
2.362993076799226877e+00,2.872318293103491137e-03
2.364833360167444720e+00,2.985186317496746258e-03
2.366673643535662119e+00,3.023673972493639162e-03
2.368513926903879963e+00,2.994322944335075197e-03
2.370354210272097806e+00,2.902573623526126002e-03
2.372194493640315205e+00,2.750504317330002522e-03
2.374034777008533048e+00,2.536544292747159365e-03
2.375875060376750447e+00,2.258917073496106379e-03
2.377715343744968290e+00,1.918534896271049733e-03
2.379555627113186134e+00,1.519197803329224014e-03
2.381395910481403533e+00,1.068439757027807215e-03
2.383236193849621376e+00,5.749460275042952897e-04
2.385076477217839219e+00,4.884295120081393998e-05
2.386916760586056618e+00,-4.982255588232381528e-04
2.388757043954274462e+00,-1.055568544274908130e-03
2.390597327322491861e+00,-1.615140421644937650e-03
2.392437610690709704e+00,-2.173082606180472796e-03
2.394277894058927547e+00,-2.733928381321114928e-03
2.396118177427144946e+00,-3.297509164287362477e-03
2.397958460795362789e+00,-3.856554912446682332e-03
2.399798744163580633e+00,-4.398934220960860030e-03
2.401639027531798032e+00,-4.914663247667773113e-03
2.403479310900015875e+00,-5.397437370005795688e-03
2.405319594268233274e+00,-5.838654634376883902e-03
2.407159877636451117e+00,-6.234659505504744868e-03
2.409000161004668961e+00,-6.589241900983630607e-03
2.410840444372886360e+00,-6.907839326319513765e-03
2.412680727741104203e+00,-7.196783942980705673e-03
2.414521011109322046e+00,-7.462853936001935008e-03
2.416361294477539445e+00,-7.712523158933155473e-03
2.418201577845757289e+00,-7.947134168268189108e-03
2.420041861213974688e+00,-8.155860943617381301e-03
2.421882144582192531e+00,-8.328676408611014950e-03
2.423722427950410374e+00,-8.460175732385864095e-03
2.425562711318627773e+00,-8.551037272147954393e-03
2.427402994686845616e+00,-8.602432163821411432e-03
2.429243278055063460e+00,-8.614770923536234359e-03
2.431083561423280859e+00,-8.595883875189053516e-03
2.432923844791498702e+00,-8.550218740116891439e-03
2.434764128159716545e+00,-8.478206292615256962e-03
2.436604411527933944e+00,-8.378897607089477381e-03
2.438444694896151788e+00,-8.250583292466478688e-03
2.440284978264369187e+00,-8.091136721983445759e-03
2.442125261632587030e+00,-7.896705649165832591e-03
2.443965545000804873e+00,-7.668499485462695713e-03
2.445805828369022272e+00,-7.414746136608524676e-03
2.447646111737240116e+00,-7.147610578099585985e-03
2.449486395105457959e+00,-6.876104302670737502e-03
2.451326678473675358e+00,-6.605183491482531470e-03
2.453166961841893201e+00,-6.335818189169886358e-03
2.455007245210110600e+00,-6.068466385485232935e-03
2.456847528578328443e+00,-5.800094665524217763e-03
2.458687811946546287e+00,-5.530328875139303192e-03
2.460528095314763686e+00,-5.259845370954535290e-03
2.462368378682981529e+00,-4.990402203832621474e-03
2.464208662051199372e+00,-4.725097198721516824e-03
2.466048945419416771e+00,-4.468118424567630274e-03
2.467889228787634615e+00,-4.225143023769392485e-03
2.469729512155852014e+00,-3.995775219781991239e-03
2.471569795524069857e+00,-3.774899765404197017e-03
2.473410078892287700e+00,-3.552527405382706772e-03
2.475250362260505099e+00,-3.323613154340990944e-03
2.477090645628722942e+00,-3.085113412781343399e-03
2.478930928996940786e+00,-2.835944681552457231e-03
2.480771212365158185e+00,-2.574344983236914741e-03
2.482611495733376028e+00,-2.300794699455732586e-03
2.484451779101593427e+00,-2.018679803023791346e-03
2.486292062469811270e+00,-1.730001366525065615e-03
2.488132345838029114e+00,-1.435627533713868757e-03
2.489972629206246513e+00,-1.135058931069523550e-03
2.491812912574464356e+00,-8.261220498797580821e-04
2.493653195942682199e+00,-5.045398226455422106e-04
2.495493479310899598e+00,-1.668801686644746408e-04
2.497333762679117442e+00,1.836526689841719013e-04
2.499174046047335285e+00,5.369003670180585086e-04
2.501014329415552684e+00,8.812776187291671568e-04
2.502854612783770527e+00,1.206160736548098729e-03
2.504694896151987926e+00,1.501143220965185958e-03
2.506535179520205769e+00,1.756763725993557967e-03
2.508375462888423613e+00,1.968701121402836787e-03
2.510215746256641012e+00,2.141086707093498714e-03
2.512056029624858855e+00,2.277321898961520794e-03
2.513896312993076698e+00,2.379717788124273252e-03
2.515736596361294097e+00,2.449289002227740455e-03
2.517576879729511941e+00,2.487728502033972368e-03
2.519417163097729340e+00,2.494400921520006920e-03
2.521257446465947183e+00,2.464295337590755291e-03
2.523097729834165026e+00,2.395964267120127226e-03
2.524938013202382425e+00,2.293151967874672553e-03
2.526778296570600268e+00,2.167440529425379049e-03
2.528618579938818112e+00,2.028700994836980624e-03
2.530458863307035511e+00,1.886191889591230060e-03
2.532299146675253354e+00,1.746444593044367945e-03
2.534139430043470753e+00,1.615066423185268366e-03
2.535979713411688596e+00,1.493655165053374163e-03
2.537819996779906440e+00,1.384077767768500302e-03
2.539660280148123839e+00,1.284280391277294042e-03
2.541500563516341682e+00,1.191947380646398141e-03
2.543340846884559525e+00,1.101880712076682301e-03
2.545181130252776924e+00,1.009889930736486722e-03
2.547021413620994768e+00,9.140017159212088238e-04
2.548861696989212167e+00,8.108179849262051823e-04
2.550701980357430010e+00,6.942190474247447295e-04
2.552542263725647853e+00,5.536140460987930929e-04
2.554382547093865252e+00,3.818863150438995603e-04
2.556222830462083095e+00,1.737269896382259379e-04
2.558063113830300939e+00,-7.418655884944099139e-05
2.559903397198518338e+00,-3.686875513986318615e-04
2.561743680566736181e+00,-7.122761474784895666e-04
2.563583963934954024e+00,-1.104844923613072533e-03
2.565424247303171423e+00,-1.537746397495048803e-03
2.567264530671389267e+00,-2.001734836655392775e-03
2.569104814039606666e+00,-2.486867626598654284e-03
2.570945097407824509e+00,-2.983515227575474910e-03
2.572785380776042352e+00,-3.482554084038614294e-03
2.574625664144259751e+00,-3.974539164458467701e-03
2.576465947512477594e+00,-4.446868489782816389e-03
2.578306230880695438e+00,-4.886753617838494532e-03
2.580146514248912837e+00,-5.284172777204517064e-03
2.581986797617130680e+00,-5.631915838097156270e-03
2.583827080985348079e+00,-5.923280029718632454e-03
2.585667364353565922e+00,-6.148777565849064021e-03
2.587507647721783766e+00,-6.308191797103084378e-03
2.589347931090001165e+00,-6.406452972551358004e-03
2.591188214458219008e+00,-6.452170737593884535e-03
2.593028497826436851e+00,-6.452668090590303433e-03
2.594868781194654250e+00,-6.414403944999854355e-03
2.596709064562872094e+00,-6.345072712567431487e-03
2.598549347931089493e+00,-6.251463374101299056e-03
2.600389631299307336e+00,-6.139004147345257512e-03
2.602229914667525179e+00,-6.013017430664076290e-03
2.604070198035742578e+00,-5.877541795397055527e-03
2.605910481403960421e+00,-5.735293000971893387e-03
2.607750764772178265e+00,-5.590531010863241876e-03
2.609591048140395664e+00,-5.448369059057420194e-03
2.611431331508613507e+00,-5.315983263988537447e-03
2.613271614876830906e+00,-5.195839177104834110e-03
2.615111898245048749e+00,-5.088335047898287153e-03
2.616952181613266593e+00,-4.994582524209141387e-03
2.618792464981483992e+00,-4.912215288635888785e-03
2.620632748349701835e+00,-4.838362286358462681e-03
2.622473031717919678e+00,-4.767433971721891928e-03
2.624313315086137077e+00,-4.695837166879198409e-03
2.626153598454354920e+00,-4.621527505059334039e-03
2.627993881822572764e+00,-4.545829205771879065e-03
2.629834165190790163e+00,-4.472000214682009429e-03
2.631674448559008006e+00,-4.402869424742886055e-03
2.633514731927225405e+00,-4.335444916890806265e-03
2.635355015295443248e+00,-4.270452284856784096e-03
2.637195298663661092e+00,-4.207903194029679293e-03
2.639035582031878491e+00,-4.147769644340141074e-03
2.640875865400096334e+00,-4.090341336890391394e-03
2.642716148768314177e+00,-4.036343617137007692e-03
2.644556432136531576e+00,-3.995506259186122448e-03
2.646396715504749420e+00,-3.977664696988683461e-03
2.648236998872966819e+00,-3.993804939601383781e-03
2.650077282241184662e+00,-4.051785253393826343e-03
2.651917565609402505e+00,-4.157885474891338980e-03
2.653757848977619904e+00,-4.316403945552436602e-03
2.655598132345837747e+00,-4.529607632639051119e-03
2.657438415714055591e+00,-4.796673602908321787e-03
2.659278699082272990e+00,-5.118189520029843391e-03
2.661118982450490833e+00,-5.485832088744224157e-03
2.662959265818708232e+00,-5.892663598596430477e-03
2.664799549186926075e+00,-6.332796661288653088e-03
2.666639832555143919e+00,-6.799033623150841157e-03
2.668480115923361318e+00,-7.282398562108073452e-03
2.670320399291579161e+00,-7.768688668900187999e-03
2.672160682659797004e+00,-8.244738854402374958e-03
2.674000966028014403e+00,-8.698930305709026353e-03
2.675841249396232246e+00,-9.122217455544699358e-03
2.677681532764449646e+00,-9.507553690264238314e-03
2.679521816132667489e+00,-9.850167458855679098e-03
2.681362099500885332e+00,-1.014797451731807958e-02
2.683202382869102731e+00,-1.040650095321560623e-02
2.685042666237320574e+00,-1.063108326612572686e-02
2.686882949605538418e+00,-1.082757525920641749e-02
2.688723232973755817e+00,-1.099809840973187298e-02
2.690563516341973660e+00,-1.114437811866085017e-02
2.692403799710191059e+00,-1.127136029194153108e-02
2.694244083078408902e+00,-1.138634001130757641e-02
2.696084366446626746e+00,-1.150044567749454807e-02
2.697924649814844145e+00,-1.162892117983441338e-02
2.699764933183061988e+00,-1.178437991494960153e-02
2.701605216551279831e+00,-1.197450436600641134e-02
2.703445499919497230e+00,-1.219869977935679473e-02
2.705285783287715073e+00,-1.245271288186584890e-02
2.707126066655932917e+00,-1.272890365480106034e-02
2.708966350024150316e+00,-1.301568983698174822e-02
2.710806633392368159e+00,-1.330636777048859951e-02
2.712646916760585558e+00,-1.360190369764924766e-02
2.714487200128803401e+00,-1.390433803451692450e-02
2.716327483497021245e+00,-1.421341188149136993e-02
2.718167766865238644e+00,-1.452389540086482765e-02
2.720008050233456487e+00,-1.483055715777821006e-02
2.721848333601674330e+00,-1.512267309794996205e-02
2.723688616969891729e+00,-1.538008528987681520e-02
2.725528900338109572e+00,-1.558170906468404372e-02
2.727369183706326972e+00,-1.571329345754929677e-02
2.729209467074544815e+00,-1.577515352623183251e-02
2.731049750442762658e+00,-1.576991726696391066e-02
2.732890033810980057e+00,-1.570197130743474639e-02
2.734730317179197900e+00,-1.557599047726575259e-02
2.736570600547415744e+00,-1.539268587390494290e-02
2.738410883915633143e+00,-1.514921310329371724e-02
2.740251167283850986e+00,-1.484463443246574442e-02
2.742091450652068385e+00,-1.448150946878298644e-02
2.743931734020286228e+00,-1.406482800165584877e-02
2.745772017388504072e+00,-1.359732438080375402e-02
2.747612300756721471e+00,-1.308873824804242074e-02
2.749452584124939314e+00,-1.255455977545938059e-02
2.751292867493157157e+00,-1.201465280300665316e-02
2.753133150861374556e+00,-1.148554285245751740e-02
2.754973434229592399e+00,-1.097635066078969483e-02
2.756813717597809799e+00,-1.049493240559529021e-02
2.758654000966027642e+00,-1.004617051574891243e-02
2.760494284334245485e+00,-9.633810302318942045e-03
2.762334567702462884e+00,-9.263146128363129034e-03
2.764174851070680727e+00,-8.939383330009121123e-03
2.766015134438898571e+00,-8.666799158279928431e-03
2.767855417807115970e+00,-8.446005988623623423e-03
2.769695701175333813e+00,-8.277523132694492719e-03
2.771535984543551656e+00,-8.163063110358279723e-03
2.773376267911769055e+00,-8.095095803850113278e-03
2.775216551279986898e+00,-8.060069921754561134e-03
2.777056834648204298e+00,-8.039210769355360428e-03
2.778897118016422141e+00,-8.014595958528016734e-03
2.780737401384639984e+00,-7.972021310170104152e-03
2.782577684752857383e+00,-7.900998342128368393e-03
2.784417968121075226e+00,-7.796899058140354874e-03
2.786258251489293070e+00,-7.657315416082855278e-03
2.788098534857510469e+00,-7.479320874246858306e-03
2.789938818225728312e+00,-7.259844697735611148e-03
2.791779101593945711e+00,-6.995738173268668987e-03
2.793619384962163554e+00,-6.685647615054552718e-03
2.795459668330381398e+00,-6.328171809657530747e-03
2.797299951698598797e+00,-5.922681877863965501e-03
2.799140235066816640e+00,-5.474710570121359664e-03
2.800980518435034483e+00,-4.999145158929440766e-03
2.802820801803251882e+00,-4.517585443308996460e-03
2.804661085171469725e+00,-4.052590528762721120e-03
2.806501368539687125e+00,-3.619622166805342399e-03
2.808341651907904968e+00,-3.227934259142228087e-03
2.810181935276122811e+00,-2.883734861727810846e-03
2.812022218644340210e+00,-2.591771172758372804e-03
2.813862502012558053e+00,-2.356463293612696269e-03
2.815702785380775897e+00,-2.182992606665512016e-03
2.817543068748993296e+00,-2.076620714734381864e-03
2.819383352117211139e+00,-2.042775394209948685e-03
2.821223635485428538e+00,-2.087501855333127963e-03
2.823063918853646381e+00,-2.215104174802706889e-03
2.824904202221864224e+00,-2.426526940001660308e-03
2.826744485590081624e+00,-2.715926459835876858e-03
2.828584768958299467e+00,-3.073143698274840262e-03
2.830425052326517310e+00,-3.485130278042338197e-03
2.832265335694734709e+00,-3.939895390032551077e-03
2.834105619062952552e+00,-4.428613672989293280e-03
2.835945902431170396e+00,-4.942690971267470548e-03
2.837786185799387795e+00,-5.474957764036003649e-03
2.839626469167605638e+00,-6.018139725461452670e-03
2.841466752535823037e+00,-6.563553942241466023e-03
2.843307035904040880e+00,-7.103102702978641471e-03
2.845147319272258724e+00,-7.628508300638616423e-03
2.846987602640476123e+00,-8.130490110874053628e-03
2.848827886008693966e+00,-8.600216531724547142e-03
2.850668169376911809e+00,-9.030894773427120339e-03
2.852508452745129208e+00,-9.420739902941354521e-03
2.854348736113347051e+00,-9.770309573171464743e-03
2.856189019481564451e+00,-1.008213070601607537e-02
2.858029302849782294e+00,-1.036360642139110173e-02
2.859869586218000137e+00,-1.061954024625456905e-02
2.861709869586217536e+00,-1.085388524726531821e-02
2.863550152954435379e+00,-1.106821306237222753e-02
2.865390436322653223e+00,-1.126201397036211138e-02
2.867230719690870622e+00,-1.143462114105874006e-02
