# B (T), A/A(0)
1.867956850748671682e+00,1.012716047550992871e+00
1.869797134116889303e+00,1.012092189407129750e+00
1.871637417485106925e+00,1.011049705603446425e+00
1.873477700853324768e+00,1.009723067100301686e+00
1.875317984221542389e+00,1.008505730269360079e+00
1.877158267589760010e+00,1.007510386568486016e+00
1.878998550957977631e+00,1.006556041480717090e+00
1.880838834326195474e+00,1.006086829859636822e+00
1.882679117694413096e+00,1.005775795739842993e+00
1.884519401062630717e+00,1.005036400715960898e+00
1.886359684430848338e+00,1.003998186192675224e+00
1.888199967799066181e+00,1.003377553436838099e+00
1.890040251167283802e+00,1.003025007358156362e+00
1.891880534535501424e+00,1.002937392960309149e+00
1.893720817903719267e+00,1.002874382547213949e+00
1.895561101271936888e+00,1.003226896894543252e+00
1.897401384640154509e+00,1.003652318376788921e+00
1.899241668008372130e+00,1.003962912969337706e+00
1.901081951376589974e+00,1.004193964133240247e+00
1.902922234744807595e+00,1.004745411792759668e+00
1.904762518113025216e+00,1.005937175065924949e+00
1.906602801481242837e+00,1.007134894040727868e+00
1.908443084849460680e+00,1.008580996913339689e+00
1.910283368217678301e+00,1.010426425851459031e+00
1.912123651585895923e+00,1.012559880301995952e+00
1.913963934954113544e+00,1.014388569677359797e+00
1.915804218322331387e+00,1.015765066692992269e+00
1.917644501690549008e+00,1.016855875866574443e+00
1.919484785058766629e+00,1.018118843564081333e+00
1.921325068426984251e+00,1.019469932336374729e+00
1.923165351795202094e+00,1.021048597153862758e+00
1.925005635163419715e+00,1.022619414013655303e+00
1.926845918531637336e+00,1.023754049072368222e+00
1.928686201899854957e+00,1.024228152400550762e+00
1.930526485268072800e+00,1.024043878814806741e+00
1.932366768636290422e+00,1.023577994685813453e+00
1.934207052004508043e+00,1.023003746227348465e+00
1.936047335372725664e+00,1.022464100494955064e+00
1.937887618740943507e+00,1.021994473354770339e+00
1.939727902109161128e+00,1.021549798929227038e+00
1.941568185477378750e+00,1.021215362756623835e+00
1.943408468845596371e+00,1.020906971353743531e+00
1.945248752213814214e+00,1.020435647074543484e+00
1.947089035582031835e+00,1.019856680991730213e+00
1.948929318950249456e+00,1.019238248741695996e+00
1.950769602318467077e+00,1.018770595664463263e+00
1.952609885686684921e+00,1.018591351041421955e+00
1.954450169054902542e+00,1.018635399499438599e+00
1.956290452423120163e+00,1.018707058984204883e+00
1.958130735791338006e+00,1.018778718468971611e+00
1.959971019159555627e+00,1.018850377953737896e+00
1.961811302527773249e+00,1.018922037438504180e+00
1.963651585895990870e+00,1.018993696923270686e+00
1.965491869264208713e+00,1.019065356408037193e+00
1.967332152632426334e+00,1.019137015892803699e+00
1.969172436000643955e+00,1.019208675377569984e+00
1.971012719368861577e+00,1.019280334862336490e+00
1.972853002737079420e+00,1.019351994347102774e+00
1.974693286105297041e+00,1.019423653831869281e+00
1.976533569473514662e+00,1.019495313316635565e+00
1.978373852841732283e+00,1.019566972801402072e+00
1.980214136209950126e+00,1.019638632286168578e+00
1.982054419578167748e+00,1.019710291770935084e+00
1.983894702946385369e+00,1.019781951255701369e+00
1.985734986314602990e+00,1.019853610740467875e+00
1.987575269682820833e+00,1.019925270225234382e+00
1.989415553051038454e+00,1.019996929710000666e+00
1.991255836419256076e+00,1.020068589194767172e+00
1.993096119787473697e+00,1.020140248679533457e+00
1.994936403155691540e+00,1.020211908164299963e+00
1.996776686523909161e+00,1.020283567649066248e+00
1.998616969892126782e+00,1.020355227133832754e+00
2.000457253260344181e+00,1.020426886618599260e+00
2.002297536628562025e+00,1.020498546103365767e+00
2.004137819996779868e+00,1.020570205588132051e+00
2.005978103364997267e+00,1.020641865072898558e+00
2.007818386733215110e+00,1.020713524557665064e+00
2.009658670101432953e+00,1.020785184042431570e+00
2.011498953469650353e+00,1.020856843527197855e+00
2.013339236837868196e+00,1.020928503011964139e+00
2.015179520206085595e+00,1.021000162496730646e+00
2.017019803574303438e+00,1.021071821981496930e+00
2.018860086942521281e+00,1.021143481466263658e+00
2.020700370310738681e+00,1.021215140951029943e+00
2.022540653678956524e+00,1.021286800435796449e+00
2.024380937047174367e+00,1.021358459920562733e+00
2.026221220415391766e+00,1.021430119405329240e+00
2.028061503783609609e+00,1.021501778890095746e+00
2.029901787151827453e+00,1.021573438374862031e+00
2.031742070520044852e+00,1.021645097859628537e+00
2.033582353888262695e+00,1.021716757344395043e+00
2.035422637256480094e+00,1.021788416829161328e+00
2.037262920624697937e+00,1.021860076313927612e+00
2.039103203992915780e+00,1.021931735798694119e+00
2.040943487361133180e+00,1.022003395283460625e+00
2.042783770729351023e+00,1.022075054768227131e+00
2.044624054097568866e+00,1.022146714252993416e+00
2.046464337465786265e+00,1.022218373737759922e+00
2.048304620834004108e+00,1.022290033222526429e+00
2.050144904202221507e+00,1.022398410257665535e+00
2.051985187570439351e+00,1.022563731879068571e+00
2.053825470938657194e+00,1.022785998086735093e+00
2.055665754306874593e+00,1.023077761031150557e+00
2.057506037675092436e+00,1.023447049426404520e+00
2.059346321043310279e+00,1.023893863272496318e+00
2.061186604411527679e+00,1.024393566888327278e+00
2.063026887779745522e+00,1.024927950849072289e+00
2.064867171147962921e+00,1.025497015154731129e+00
2.066707454516180764e+00,1.026078083140664399e+00
2.068547737884398607e+00,1.026651844947453318e+00
2.070388021252616007e+00,1.027218300575097887e+00
2.072228304620833850e+00,1.027829443595870584e+00
2.074068587989051249e+00,1.028536198529637291e+00
2.075908871357269092e+00,1.029301847826024519e+00
2.077749154725486935e+00,1.030051097307876251e+00
2.079589438093704334e+00,1.030721923113423033e+00
2.081429721461922178e+00,1.031301773092178964e+00
2.083270004830139577e+00,1.031711671537169250e+00
2.085110288198357420e+00,1.031859616255825118e+00
2.086950571566575263e+00,1.031770242929245018e+00
2.088790854934792662e+00,1.031520355826069490e+00
2.090631138303010506e+00,1.031197666822008641e+00
2.092471421671228349e+00,1.030824852581701423e+00
2.094311705039445748e+00,1.030421026087132708e+00
2.096151988407663591e+00,1.029985845700422953e+00
2.097992271775881434e+00,1.029467317849299013e+00
2.099832555144098833e+00,1.028840376652133015e+00
2.101672838512316677e+00,1.028157358809327571e+00
2.103513121880534076e+00,1.027473331462148254e+00
2.105353405248751919e+00,1.026866531390748793e+00
2.107193688616969762e+00,1.026375557443584441e+00
2.109033971985187161e+00,1.026071356613541097e+00
2.110874255353405005e+00,1.026031621083692613e+00
2.112714538721622848e+00,1.026215810646724957e+00
2.114554822089840247e+00,1.026565330458823366e+00
2.116395105458058090e+00,1.026976065187596543e+00
2.118235388826275489e+00,1.027391834154308459e+00
2.120075672194493333e+00,1.027812834236393247e+00
2.121915955562711176e+00,1.028249050305875878e+00
2.123756238930928575e+00,1.028741302921472256e+00
2.125596522299146418e+00,1.029263733444945261e+00
2.127436805667364261e+00,1.029757975884920462e+00
2.129277089035581660e+00,1.030191457732648086e+00
2.131117372403799504e+00,1.030547966069744303e+00
2.132957655772016903e+00,1.030780239706215795e+00
2.134797939140234746e+00,1.030825523607182825e+00
2.136638222508452589e+00,1.030698127782141205e+00
2.138478505876669988e+00,1.030443815284359355e+00
2.140318789244887832e+00,1.030117818739091806e+00
2.142159072613105675e+00,1.029736541603019750e+00
2.143999355981323074e+00,1.029358714428645794e+00
2.145839639349540917e+00,1.029031307681550267e+00
2.147679922717758316e+00,1.028744678127588186e+00
2.149520206085976159e+00,1.028457616096639438e+00
2.151360489454194003e+00,1.028147057919932994e+00
2.153200772822411402e+00,1.027819032888440898e+00
2.155041056190629245e+00,1.027506113510912700e+00
2.156881339558847088e+00,1.027234407943636407e+00
2.158721622927064487e+00,1.027013065454977392e+00
2.160561906295282331e+00,1.026904841079815389e+00
2.162402189663500174e+00,1.026996641899111440e+00
2.164242473031717573e+00,1.027288129192381883e+00
2.166082756399935416e+00,1.027724070334372186e+00
2.167923039768152815e+00,1.028236956899323262e+00
2.169763323136370659e+00,1.028817716174069030e+00
2.171603606504588502e+00,1.029419377693029602e+00
2.173443889872805901e+00,1.030045220425241492e+00
2.175284173241023744e+00,1.030696093400504498e+00
2.177124456609241587e+00,1.031395060287590315e+00
2.178964739977458986e+00,1.032046393933942152e+00
2.180805023345676830e+00,1.032632143492051124e+00
2.182645306713894229e+00,1.033126200805629225e+00
2.184485590082112072e+00,1.033574544212894075e+00
2.186325873450329915e+00,1.033988272655526286e+00
2.188166156818547314e+00,1.034280479052564816e+00
2.190006440186765158e+00,1.034443540424860419e+00
2.191846723554983001e+00,1.034476649220604783e+00
2.193687006923200400e+00,1.034447313865556328e+00
2.195527290291418243e+00,1.034410132344509403e+00
2.197367573659635642e+00,1.034382225884857842e+00
2.199207857027853485e+00,1.034360315517565132e+00
2.201048140396071329e+00,1.034283445149440706e+00
2.202888423764288728e+00,1.034125994141863236e+00
2.204728707132506571e+00,1.033983689647389292e+00
2.206568990500724414e+00,1.033849021400051749e+00
2.208409273868941813e+00,1.033709311638589368e+00
2.210249557237159657e+00,1.033518095097956557e+00
2.212089840605377056e+00,1.033277423481664181e+00
2.213930123973594899e+00,1.032994931455759824e+00
2.215770407341812742e+00,1.032673357873922448e+00
2.217610690710030141e+00,1.032328979632667343e+00
2.219450974078247985e+00,1.031972204979522356e+00
2.221291257446465828e+00,1.031554958769093311e+00
2.223131540814683227e+00,1.031076101269662759e+00
2.224971824182901070e+00,1.030548042898405514e+00
2.226812107551118913e+00,1.030031279830115443e+00
2.228652390919336312e+00,1.029515969156251876e+00
2.230492674287554156e+00,1.028970407194604197e+00
2.232332957655771555e+00,1.028420055058648419e+00
2.234173241023989398e+00,1.027891940168504714e+00
2.236013524392207241e+00,1.027400814444811905e+00
2.237853807760424640e+00,1.026933527242378519e+00
2.239694091128642484e+00,1.026507255493401827e+00
2.241534374496860327e+00,1.026151339109250049e+00
2.243374657865077726e+00,1.025850308745214878e+00
2.245214941233295569e+00,1.025591606537254341e+00
2.247055224601512968e+00,1.025372303727522860e+00
2.248895507969730811e+00,1.025176418820344049e+00
2.250735791337948655e+00,1.024973756074645026e+00
2.252576074706166054e+00,1.024736308159712062e+00
2.254416358074383897e+00,1.024499538622708261e+00
2.256256641442601740e+00,1.024298002716822475e+00
2.258096924810819139e+00,1.024136915824584992e+00
2.259937208179036983e+00,1.024001928287136653e+00
2.261777491547254382e+00,1.023887199346722010e+00
2.263617774915472225e+00,1.023811788663992806e+00
2.265458058283690068e+00,1.023750884640704850e+00
2.267298341651907467e+00,1.023690172217827543e+00
2.269138625020125311e+00,1.023667589208416384e+00
2.270978908388343154e+00,1.023685285228985720e+00
2.272819191756560553e+00,1.023736708973313148e+00
2.274659475124778396e+00,1.023793235430914494e+00
2.276499758492995795e+00,1.023872649925688494e+00
2.278340041861213638e+00,1.023988110334822954e+00
2.280180325229431482e+00,1.024085039569622158e+00
2.282020608597648881e+00,1.024160586059106759e+00
2.283860891965866724e+00,1.024220620183390551e+00
2.285701175334084567e+00,1.024315992279907217e+00
2.287541458702301966e+00,1.024437791185774493e+00
2.289381742070519810e+00,1.024577178223806007e+00
2.291222025438737653e+00,1.024794868643846835e+00
2.293062308806955052e+00,1.025075837593558248e+00
2.294902592175172895e+00,1.025380461048562397e+00
2.296742875543390294e+00,1.025694981850321819e+00
2.298583158911608137e+00,1.026028880062904491e+00
2.300423442279825981e+00,1.026409629419818836e+00
2.302263725648043380e+00,1.026822883417985777e+00
2.304104009016261223e+00,1.027283491510929458e+00
2.305944292384479066e+00,1.027844536937779996e+00
2.307784575752696465e+00,1.028469585492073568e+00
2.309624859120914309e+00,1.029147551411166317e+00
2.311465142489131708e+00,1.029827507251552365e+00
2.313305425857349551e+00,1.030492342826474061e+00
2.315145709225567394e+00,1.031131837152465369e+00
2.316985992593784793e+00,1.031685274979681211e+00
2.318826275962002637e+00,1.032120731463502805e+00
2.320666559330220480e+00,1.032438891397612579e+00
2.322506842698437879e+00,1.032653511940547331e+00
2.324347126066655722e+00,1.032702181538737607e+00
2.326187409434873121e+00,1.032581690265098606e+00
2.328027692803090964e+00,1.032306384622709405e+00
2.329867976171308808e+00,1.031863851345578675e+00
2.331708259539526207e+00,1.031254201746619525e+00
2.333548542907744050e+00,1.030513870032295776e+00
2.335388826275961893e+00,1.029662121450643175e+00
2.337229109644179292e+00,1.028702042770506697e+00
2.339069393012397136e+00,1.027650744178643327e+00
2.340909676380614535e+00,1.026505455381787835e+00
2.342749959748832378e+00,1.025265608911585691e+00
2.344590243117050221e+00,1.023963129612656786e+00
2.346430526485267620e+00,1.022641258746546766e+00
2.348270809853485463e+00,1.021310882656162544e+00
2.350111093221703307e+00,1.020034412895073794e+00
2.351951376589920706e+00,1.018888150941603454e+00
2.353791659958138549e+00,1.017894791739901938e+00
2.355631943326355948e+00,1.017066748555959244e+00
2.357472226694573791e+00,1.016461179301395124e+00
2.359312510062791635e+00,1.016099209940344084e+00
2.361152793431009034e+00,1.015961575224771041e+00
2.362993076799226877e+00,1.016004691347091260e+00
2.364833360167444720e+00,1.016210362106891640e+00
2.366673643535662119e+00,1.016581357797437191e+00
2.368513926903879963e+00,1.017061901268798696e+00
2.370354210272097806e+00,1.017622378402668337e+00
2.372194493640315205e+00,1.018220549355141724e+00
2.374034777008533048e+00,1.018877866118984787e+00
2.375875060376750447e+00,1.019614099854425415e+00
2.377715343744968290e+00,1.020357310287201669e+00
2.379555627113186134e+00,1.021077166492538213e+00
2.381395910481403533e+00,1.021768266739901287e+00
2.383236193849621376e+00,1.022374835654324743e+00
2.385076477217839219e+00,1.022880507729855726e+00
2.386916760586056618e+00,1.023289165567096815e+00
2.388757043954274462e+00,1.023641383310859743e+00
2.390597327322491861e+00,1.023932747587121828e+00
2.392437610690709704e+00,1.024142041095242206e+00
2.394277894058927547e+00,1.024325608453504399e+00
2.396118177427144946e+00,1.024496492835147876e+00
2.397958460795362789e+00,1.024636812982502532e+00
2.399798744163580633e+00,1.024714230559894856e+00
2.401639027531798032e+00,1.024723319740497685e+00
2.403479310900015875e+00,1.024681893599031612e+00
2.405319594268233274e+00,1.024597588116122449e+00
2.407159877636451117e+00,1.024486160420272629e+00
2.409000161004668961e+00,1.024362439499068023e+00
2.410840444372886360e+00,1.024221664894327644e+00
2.412680727741104203e+00,1.024078948737624506e+00
2.414521011109322046e+00,1.023965776194625033e+00
2.416361294477539445e+00,1.023904756839764563e+00
2.418201577845757289e+00,1.023911877300941020e+00
2.420041861213974688e+00,1.023977046240257094e+00
2.421882144582192531e+00,1.024116834602780246e+00
2.423722427950410374e+00,1.024344978000632844e+00
2.425562711318627773e+00,1.024652095557586851e+00
2.427402994686845616e+00,1.025023841940242431e+00
2.429243278055063460e+00,1.025417945635679562e+00
2.431083561423280859e+00,1.025768806143686040e+00
2.432923844791498702e+00,1.026066068066291859e+00
2.434764128159716545e+00,1.026278402050282867e+00
2.436604411527933944e+00,1.026352593240775546e+00
2.438444694896151788e+00,1.026269646905592525e+00
2.440284978264369187e+00,1.026007970594643215e+00
2.442125261632587030e+00,1.025606698287237384e+00
2.443965545000804873e+00,1.025071060656118638e+00
2.445805828369022272e+00,1.024420155920550579e+00
2.447646111737240116e+00,1.023698948739618420e+00
2.449486395105457959e+00,1.022911584758870118e+00
2.451326678473675358e+00,1.022068116899971901e+00
2.453166961841893201e+00,1.021172965069907068e+00
2.455007245210110600e+00,1.020250587706873935e+00
2.456847528578328443e+00,1.019363045478163476e+00
2.458687811946546287e+00,1.018477415806082087e+00
2.460528095314763686e+00,1.017610199056258491e+00
2.462368378682981529e+00,1.016814518470245510e+00
2.464208662051199372e+00,1.016088992340722585e+00
2.466048945419416771e+00,1.015423727952114108e+00
2.467889228787634615e+00,1.014780772057054747e+00
2.469729512155852014e+00,1.014202223736289543e+00
2.471569795524069857e+00,1.013679076108452870e+00
2.473410078892287700e+00,1.013166364514458406e+00
2.475250362260505099e+00,1.012710688561922145e+00
2.477090645628722942e+00,1.012311733965073790e+00
2.478930928996940786e+00,1.011965080816930262e+00
2.480771212365158185e+00,1.011718495453959310e+00
2.482611495733376028e+00,1.011577638875449603e+00
2.484451779101593427e+00,1.011575433659094525e+00
2.486292062469811270e+00,1.011714792808013463e+00
2.488132345838029114e+00,1.011996052382707623e+00
2.489972629206246513e+00,1.012420594090497783e+00
2.491812912574464356e+00,1.012950977743667824e+00
2.493653195942682199e+00,1.013581285256645259e+00
2.495493479310899598e+00,1.014269417548684826e+00
2.497333762679117442e+00,1.015012151579901545e+00
2.499174046047335285e+00,1.015808930941729749e+00
2.501014329415552684e+00,1.016613156026553444e+00
2.502854612783770527e+00,1.017348934715546438e+00
2.504694896151987926e+00,1.017999447562441429e+00
2.506535179520205769e+00,1.018516928230770224e+00
2.508375462888423613e+00,1.018901103828885990e+00
2.510215746256641012e+00,1.019152486646060840e+00
2.512056029624858855e+00,1.019268163679175832e+00
2.513896312993076698e+00,1.019303561991119045e+00
2.515736596361294097e+00,1.019277429268653945e+00
2.517576879729511941e+00,1.019227205699496652e+00
2.519417163097729340e+00,1.019163606162133195e+00
2.521257446465947183e+00,1.019089034643554159e+00
2.523097729834165026e+00,1.019006714183644524e+00
2.524938013202382425e+00,1.018920553446238220e+00
2.526778296570600268e+00,1.018832142467106960e+00
2.528618579938818112e+00,1.018817015605409715e+00
2.530458863307035511e+00,1.018858674453783308e+00
2.532299146675253354e+00,1.018938651167621057e+00
2.534139430043470753e+00,1.019055097472203686e+00
2.535979713411688596e+00,1.019194049686805048e+00
2.537819996779906440e+00,1.019346852629719136e+00
2.539660280148123839e+00,1.019457834790887141e+00
2.541500563516341682e+00,1.019517799426388205e+00
2.543340846884559525e+00,1.019533847076919075e+00
2.545181130252776924e+00,1.019500000217621771e+00
2.547021413620994768e+00,1.019428426249551434e+00
2.548861696989212167e+00,1.019331604013477666e+00
2.550701980357430010e+00,1.019206181254131982e+00
2.552542263725647853e+00,1.019052072231830808e+00
2.554382547093865252e+00,1.018870758675798571e+00
2.556222830462083095e+00,1.018695558439664861e+00
2.558063113830300939e+00,1.018521461943315387e+00
2.559903397198518338e+00,1.018321875172695679e+00
2.561743680566736181e+00,1.018110249519259325e+00
2.563583963934954024e+00,1.017912970118781901e+00
2.565424247303171423e+00,1.017753161479397317e+00
2.567264530671389267e+00,1.017621272658263409e+00
2.569104814039606666e+00,1.017530867856154320e+00
2.570945097407824509e+00,1.017513063511857441e+00
2.572785380776042352e+00,1.017553288237326603e+00
2.574625664144259751e+00,1.017631955400805976e+00
2.576465947512477594e+00,1.017736655441866978e+00
2.578306230880695438e+00,1.017865884064421689e+00
2.580146514248912837e+00,1.018024812619933828e+00
2.581986797617130680e+00,1.018226993092081312e+00
2.583827080985348079e+00,1.018495902905586004e+00
2.585667364353565922e+00,1.018858460234647767e+00
2.587507647721783766e+00,1.019315442089974377e+00
2.589347931090001165e+00,1.019849118517497155e+00
2.591188214458219008e+00,1.020439818665060061e+00
2.593028497826436851e+00,1.021097398915504328e+00
2.594868781194654250e+00,1.021801194527360179e+00
2.596709064562872094e+00,1.022507259933726376e+00
2.598549347931089493e+00,1.023171298609351298e+00
2.600389631299307336e+00,1.023800418345222507e+00
2.602229914667525179e+00,1.024401640877894204e+00
2.604070198035742578e+00,1.024951948801602786e+00
2.605910481403960421e+00,1.025444689035659884e+00
2.607750764772178265e+00,1.025867587175920415e+00
2.609591048140395664e+00,1.026227619966668891e+00
2.611431331508613507e+00,1.026524463247758812e+00
2.613271614876830906e+00,1.026755995001970900e+00
2.615111898245048749e+00,1.026912340332183593e+00
2.616952181613266593e+00,1.026990045582419242e+00
2.618792464981483992e+00,1.026979930135079488e+00
2.620632748349701835e+00,1.026889270587998393e+00
2.622473031717919678e+00,1.026730896069289356e+00
2.624313315086137077e+00,1.026550106904200677e+00
2.626153598454354920e+00,1.026365944629349825e+00
2.627993881822572764e+00,1.026183797068612291e+00
2.629834165190790163e+00,1.026027055859987103e+00
2.631674448559008006e+00,1.025920005743776064e+00
2.633514731927225405e+00,1.025861369140445678e+00
2.635355015295443248e+00,1.025844169305712983e+00
2.637195298663661092e+00,1.025894940102050068e+00
2.639035582031878491e+00,1.026015560416421390e+00
2.640875865400096334e+00,1.026215905145948293e+00
2.642716148768314177e+00,1.026433844667565376e+00
2.644556432136531576e+00,1.026665113352360326e+00
2.646396715504749420e+00,1.026902434602500414e+00
2.648236998872966819e+00,1.027050308214298324e+00
2.650077282241184662e+00,1.027098340154133371e+00
2.651917565609402505e+00,1.027027488885387418e+00
2.653757848977619904e+00,1.026809854489252105e+00
2.655598132345837747e+00,1.026441097992842222e+00
2.657438415714055591e+00,1.025896934655855963e+00
2.659278699082272990e+00,1.025277190172187769e+00
2.661118982450490833e+00,1.024600783477549015e+00
2.662959265818708232e+00,1.023841180709465837e+00
2.664799549186926075e+00,1.023022247883953906e+00
2.666639832555143919e+00,1.022149866372110028e+00
2.668480115923361318e+00,1.021286165796999157e+00
2.670320399291579161e+00,1.020404966578997374e+00
2.672160682659797004e+00,1.019497420435196311e+00
2.674000966028014403e+00,1.018659027569283060e+00
2.675841249396232246e+00,1.017934853116991833e+00
2.677681532764449646e+00,1.017337695162404909e+00
2.679521816132667489e+00,1.016895453624331314e+00
2.681362099500885332e+00,1.016613733220706139e+00
2.683202382869102731e+00,1.016493233207393931e+00
2.685042666237320574e+00,1.016434127890500472e+00
2.686882949605538418e+00,1.016412420492441182e+00
2.688723232973755817e+00,1.016425566465869235e+00
2.690563516341973660e+00,1.016449165914317332e+00
2.692403799710191059e+00,1.016489908117472973e+00
2.694244083078408902e+00,1.016555135557147160e+00
2.696084366446626746e+00,1.016674617676631032e+00
2.697924649814844145e+00,1.016863972412685779e+00
2.699764933183061988e+00,1.017127781463651903e+00
2.701605216551279831e+00,1.017430369927419642e+00
2.703445499919497230e+00,1.017770601193389579e+00
2.705285783287715073e+00,1.018157583178023406e+00
2.707126066655932917e+00,1.018589675904034930e+00
2.708966350024150316e+00,1.019035329332038886e+00
2.710806633392368159e+00,1.019466806486200250e+00
2.712646916760585558e+00,1.019889185208392890e+00
2.714487200128803401e+00,1.020261275656401789e+00
2.716327483497021245e+00,1.020537862191765344e+00
2.718167766865238644e+00,1.020706374163699470e+00
2.720008050233456487e+00,1.020799717163287657e+00
2.721848333601674330e+00,1.020865756964937754e+00
2.723688616969891729e+00,1.020897723914797384e+00
2.725528900338109572e+00,1.020934230641099116e+00
2.727369183706326972e+00,1.021034469768619335e+00
2.729209467074544815e+00,1.021186779823873847e+00
2.731049750442762658e+00,1.021379386449598581e+00
2.732890033810980057e+00,1.021608065581153024e+00
2.734730317179197900e+00,1.021903668002058341e+00
2.736570600547415744e+00,1.022277186003892835e+00
2.738410883915633143e+00,1.022697804009365052e+00
2.740251167283850986e+00,1.023209256408036616e+00
2.742091450652068385e+00,1.023856730197481246e+00
2.743931734020286228e+00,1.024640163718016472e+00
2.745772017388504072e+00,1.025519308896748472e+00
2.747612300756721471e+00,1.026433949679377067e+00
2.749452584124939314e+00,1.027352683330648997e+00
2.751292867493157157e+00,1.028232315523991414e+00
2.753133150861374556e+00,1.029007697461927107e+00
2.754973434229592399e+00,1.029660707567698674e+00
2.756813717597809799e+00,1.030194012282109384e+00
2.758654000966027642e+00,1.030612497840682318e+00
2.760494284334245485e+00,1.030918618576903700e+00
2.762334567702462884e+00,1.031129119175029141e+00
2.764174851070680727e+00,1.031269218616018835e+00
2.766015134438898571e+00,1.031312996184738706e+00
2.767855417807115970e+00,1.031260480522075973e+00
2.769695701175333813e+00,1.031120810093752338e+00
2.771535984543551656e+00,1.030948528204364667e+00
2.773376267911769055e+00,1.030755985133804620e+00
2.775216551279986898e+00,1.030577413289909705e+00
2.777056834648204298e+00,1.030436239153229350e+00
2.778897118016422141e+00,1.030338418896464159e+00
2.780737401384639984e+00,1.030301898941802019e+00
2.782577684752857383e+00,1.030324450838910000e+00
2.784417968121075226e+00,1.030405412416903754e+00
2.786258251489293070e+00,1.030541094705067939e+00
2.788098534857510469e+00,1.030700217450290390e+00
2.789938818225728312e+00,1.030888377248902588e+00
2.791779101593945711e+00,1.031131628934581546e+00
2.793619384962163554e+00,1.031473507191812189e+00
2.795459668330381398e+00,1.031904935214555952e+00
2.797299951698598797e+00,1.032371369698215746e+00
2.799140235066816640e+00,1.032858531695415305e+00
2.800980518435034483e+00,1.033363122109008714e+00
2.802820801803251882e+00,1.033861714458445658e+00
2.804661085171469725e+00,1.034267730534673468e+00
2.806501368539687125e+00,1.034575155130792679e+00
2.808341651907904968e+00,1.034786216697136441e+00
2.810181935276122811e+00,1.034905091343472971e+00
2.812022218644340210e+00,1.034933486134399061e+00
2.813862502012558053e+00,1.034902681323026430e+00
2.815702785380775897e+00,1.034841636179352653e+00
2.817543068748993296e+00,1.034754795539498229e+00
2.819383352117211139e+00,1.034598624718977566e+00
2.821223635485428538e+00,1.034368900491738463e+00
2.823063918853646381e+00,1.034064749080527035e+00
2.824904202221864224e+00,1.033700449432720436e+00
2.826744485590081624e+00,1.033302009234601693e+00
2.828584768958299467e+00,1.032876067646480545e+00
2.830425052326517310e+00,1.032509202877408994e+00
2.832265335694734709e+00,1.032200720367923319e+00
2.834105619062952552e+00,1.031948431247837306e+00
2.835945902431170396e+00,1.031748159407382293e+00
2.837786185799387795e+00,1.031605573042294832e+00
2.839626469167605638e+00,1.031523014577756525e+00
2.841466752535823037e+00,1.031471524743769796e+00
2.843307035904040880e+00,1.031457850082037053e+00
2.845147319272258724e+00,1.031487103404502781e+00
2.846987602640476123e+00,1.031563507937219404e+00
2.848827886008693966e+00,1.031642142831131537e+00
2.850668169376911809e+00,1.031698787791512251e+00
2.852508452745129208e+00,1.031707904556639299e+00
2.854348736113347051e+00,1.031634612314437538e+00
2.856189019481564451e+00,1.031461540556427359e+00
2.858029302849782294e+00,1.031195574203543464e+00
2.859869586218000137e+00,1.030827493704342235e+00
2.861709869586217536e+00,1.030349181511892143e+00
2.863550152954435379e+00,1.029754497003090075e+00
2.865390436322653223e+00,1.029100101410751700e+00
2.867230719690870622e+00,1.028434393674046321e+00
2.869071003059088465e+00,1.027746048296608317e+00
2.870911286427305864e+00,1.027044925014638954e+00
2.872751569795523707e+00,1.026345154205623444e+00
2.874591853163741551e+00,1.025692530495871058e+00
2.876432136531958950e+00,1.025085477534061207e+00
2.878272419900176793e+00,1.024496000615126023e+00
2.880112703268394636e+00,1.023952341390833132e+00
2.881952986636612035e+00,1.023511166214400081e+00
2.883793270004829878e+00,1.023221550344907138e+00
2.885633553373047278e+00,1.023094902203982803e+00
2.887473836741265121e+00,1.023126781327329482e+00
2.889314120109482964e+00,1.023299099112148891e+00
2.891154403477700363e+00,1.023552851900445537e+00
2.892994686845918206e+00,1.023843454216931459e+00
2.894834970214136050e+00,1.024177265411889914e+00
2.896675253582353449e+00,1.024539312937175817e+00
2.898515536950571292e+00,1.024912750879052536e+00
2.900355820318789135e+00,1.025292307149771043e+00
2.902196103687006534e+00,1.025703778395379073e+00
2.904036387055224377e+00,1.026180100277388929e+00
2.905876670423441777e+00,1.026732528096844455e+00
2.907716953791659620e+00,1.027321766009006598e+00
2.909557237159877463e+00,1.027890476816951004e+00
2.911397520528094862e+00,1.028416341673054957e+00
2.913237803896312705e+00,1.028911918588548691e+00
2.915078087264530549e+00,1.029401305604844552e+00
2.916918370632747948e+00,1.029904036293500802e+00
2.918758654000965791e+00,1.030416297190634767e+00
2.920598937369183190e+00,1.030920723216725454e+00
2.922439220737401033e+00,1.031373392320389382e+00
2.924279504105618877e+00,1.031777020037878412e+00
2.926119787473836276e+00,1.032146920124107359e+00
2.927960070842054119e+00,1.032533737704878885e+00
2.929800354210271962e+00,1.032932531823747668e+00
2.931640637578489361e+00,1.033322450414438043e+00
2.933480920946707204e+00,1.033639589501255784e+00
2.935321204314924604e+00,1.033892211022044760e+00
2.937161487683142447e+00,1.034100804000089857e+00
